id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,assist
2472054131,6,61,1,0,12,87coxipr6ls77tnlba3eselx0,1,63.9,13.7,2022-10-15T14:01:12.420Z,2022-10-15T20:14:47Z,3844384591,56,Right,3846697511,178,,,,,,,,,,,,,,,,,,,,3jxifism5urj3049zcojb8us5,J. Hiwula-Mayifuila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054179,6,61,1,0,12,4qdzzur2cuuridyb0jso8mksi,1,37.3,86.3,2022-10-15T14:01:12.433Z,2022-10-15T20:14:58Z,3846698125,178,,3844384831,56,Back,,,,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054227,7,5,1,0,15,4qdzzur2cuuridyb0jso8mksi,0,35.5,101.4,2022-10-15T14:01:14.663Z,2022-10-15T20:15:06Z,3844385051,347,,3844385403,233,7,3844385049,56,Back,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054255,7,5,1,0,15,87coxipr6ls77tnlba3eselx0,1,64.5,-1.4,2022-10-15T14:01:14.663Z,2022-10-15T20:15:05Z,3844385213,347,,3844385209,56,Right,3844385319,233,7,,,,,,,,,,,,,,,,3jxifism5urj3049zcojb8us5,J. Hiwula-Mayifuila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472054989,8,1,1,0,35,87coxipr6ls77tnlba3eselx0,1,70.1,0,2022-10-15T14:01:34.577Z,2022-10-15T20:15:09Z,3844388671,1,,3844388655,141,7.9,3844388661,212,26.7,3844388639,56,Back,3844388667,213,2.9,3844388635,107,,3844388645,140,45.5,,,,auan97c17t3ze3zdvnfovtomh,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055091,9,1,1,0,37,87coxipr6ls77tnlba3eselx0,1,45.5,7.9,2022-10-15T14:01:37.154Z,2022-10-15T20:15:18Z,3844389121,212,38.9,3844389115,56,Back,3844389123,213,1.8,3844389117,140,38.8,3846699293,178,,3844389119,141,64.2,3844389129,1,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055143,10,1,1,0,41,87coxipr6ls77tnlba3eselx0,1,38.8,64.2,2022-10-15T14:01:40.693Z,2022-10-15T20:15:20Z,3844389439,212,25.2,3844389425,56,Left,3846699431,178,,3844389435,141,95.4,3844389429,140,51.8,3844389443,213,1.0,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055285,11,1,1,0,43,87coxipr6ls77tnlba3eselx0,1,47.9,94.5,2022-10-15T14:01:42.647Z,2022-10-15T20:15:23Z,3844390149,212,20.7,3844390151,213,3.8,3844390145,140,32.7,3846699647,178,,3844390147,141,75.0,3844390143,56,Back,,,,,,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055411,12,1,1,0,47,87coxipr6ls77tnlba3eselx0,1,34.4,64.9,2022-10-15T14:01:47.218Z,2022-10-15T20:15:26Z,3844390723,212,28.1,3846699831,178,,3844390717,56,Back,3844390721,141,23.6,3844390725,213,4.7,3844390719,140,34.3,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055551,13,1,1,0,50,87coxipr6ls77tnlba3eselx0,1,34.3,23.6,2022-10-15T14:01:50.441Z,2022-10-15T20:15:29Z,3844391429,56,Back,3844391431,140,37.0,3846700087,178,,3844391435,212,26.3,3844391433,141,62.0,3844391437,213,1.5,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055669,14,1,1,0,55,87coxipr6ls77tnlba3eselx0,1,38.7,63.4,2022-10-15T14:01:54.680Z,2022-10-15T20:15:32Z,3844391993,56,Back,3844391997,141,94.8,3844392005,213,1.4,3844391995,140,41.3,3844392001,212,21.5,3846700251,178,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055759,15,1,1,0,58,87coxipr6ls77tnlba3eselx0,0,41,95.4,2022-10-15T14:01:57.648Z,2022-10-15T20:15:34Z,3844392461,56,Center,3844392465,141,73.2,3844392471,213,5.9,3844392467,212,42.9,3844392463,140,79.2,3844392473,1,,3846700395,178,,3844392459,155,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472666901,1295,43,1,1,0,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-10-15T14:01:59.783Z,2022-10-16T04:52:52Z,3847709855,178,0,3847710103,144,82,3847709857,21,0,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055771,8,49,1,1,0,4qdzzur2cuuridyb0jso8mksi,1,25.7,27.9,2022-10-15T14:01:59.832Z,2022-10-15T20:15:39Z,,,,,,,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055867,9,1,1,1,1,4qdzzur2cuuridyb0jso8mksi,1,27.3,27.6,2022-10-15T14:02:00.774Z,2022-10-15T20:15:42Z,3844392941,141,46.6,3846700877,178,,3844392947,212,15.7,3844392929,56,Back,3844392935,140,35.8,3844392953,213,1.0,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055905,10,1,1,1,3,4qdzzur2cuuridyb0jso8mksi,0,34,40.1,2022-10-15T14:02:02.902Z,2022-10-15T20:15:44Z,3844393073,141,30.9,3844393077,212,12.9,3844393067,56,Back,3844393063,155,,3846701145,178,,3844393069,140,44.7,3844393079,213,5.8,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055927,16,61,1,1,3,87coxipr6ls77tnlba3eselx0,1,58.9,69.7,2022-10-15T14:02:03.050Z,2022-10-15T20:15:56Z,3844393153,56,Center,3846701805,15,,3846701807,178,,,,,,,,,,,,,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472055975,17,49,1,1,5,87coxipr6ls77tnlba3eselx0,1,63.9,34.9,2022-10-15T14:02:05.267Z,2022-10-15T20:16:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3jxifism5urj3049zcojb8us5,J. Hiwula-Mayifuila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056243,18,1,1,1,8,87coxipr6ls77tnlba3eselx0,1,68.5,33.6,2022-10-15T14:02:08.107Z,2022-10-15T20:16:08Z,3844394519,213,5.0,3846702455,178,,3844394517,212,20.7,3844394513,140,73.3,3844394511,56,Right,3844394515,141,4.1,,,,,,,3jxifism5urj3049zcojb8us5,J. Hiwula-Mayifuila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056761,19,1,1,1,13,87coxipr6ls77tnlba3eselx0,1,90.3,18,2022-10-15T14:02:13.173Z,2022-10-15T20:16:12Z,3844397023,1,,3844397017,141,93.6,3846702641,178,,3844397015,140,97.8,3844397021,213,1.4,3844397019,212,52.0,3845781903,224,,3844397013,56,Left,auan97c17t3ze3zdvnfovtomh,C. Johnson,3844397011,155,3844397009,2,3845781905,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056791,20,1,1,1,27,87coxipr6ls77tnlba3eselx0,0,96.1,92.1,2022-10-15T14:02:26.477Z,2022-10-15T20:16:18Z,3845784071,2,,3846702971,178,,3844397173,56,Center,3844397177,140,95.9,3845784619,225,,3844397181,212,16.1,3844397179,141,68.4,3845784621,386,,2n1na0cyvk19401cuwsokmaga,O. Edwards,3844397183,213,3845784623,72,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472667221,1302,43,1,1,27,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-10-15T14:02:27.334Z,2022-10-16T04:55:23Z,3847711621,144,82,3847711487,178,0,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056817,11,49,1,1,27,4qdzzur2cuuridyb0jso8mksi,1,7.7,28.8,2022-10-15T14:02:27.338Z,2022-10-15T20:16:21Z,,,,,,,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056861,12,1,1,1,28,4qdzzur2cuuridyb0jso8mksi,1,7.7,27.4,2022-10-15T14:02:27.998Z,2022-10-15T20:16:25Z,3844397481,56,Back,3844397485,141,14.7,3844397483,140,10.3,3844397487,212,9.1,3846703453,178,,3844397489,213,5.0,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056907,13,1,1,1,29,4qdzzur2cuuridyb0jso8mksi,1,10.3,14.7,2022-10-15T14:02:28.579Z,2022-10-15T20:16:28Z,3844397673,213,1.1,3846703683,178,,3844397667,140,15.1,3844397665,56,Back,3844397671,212,10.2,3844397669,141,27.7,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056947,14,1,1,1,30,4qdzzur2cuuridyb0jso8mksi,1,15.1,27.7,2022-10-15T14:02:29.576Z,2022-10-15T20:16:36Z,3844397895,213,3.3,3844397891,141,24.6,3844397889,140,5.4,3844397893,212,10.4,3844397887,56,Back,3846704085,178,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057029,15,1,1,1,31,4qdzzur2cuuridyb0jso8mksi,0,7.8,24.1,2022-10-15T14:02:30.685Z,2022-10-15T20:16:42Z,3846704435,178,,3844398385,212,53.6,3844398379,140,56.9,3844398381,141,45.5,3844398387,213,0.3,3844398371,157,,3844398389,1,,3844398375,56,Center,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057071,21,49,1,1,34,87coxipr6ls77tnlba3eselx0,1,45.8,55.7,2022-10-15T14:02:34.141Z,2022-10-15T20:16:52Z,,,,,,,,,,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057217,22,1,1,1,36,87coxipr6ls77tnlba3eselx0,1,46.6,49,2022-10-15T14:02:35.513Z,2022-10-15T20:16:57Z,3844399319,213,0.5,3846705261,178,,3844399307,56,Center,3844399317,212,10.0,3844399313,140,55.1,3844399315,141,55.5,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057431,23,1,1,1,38,87coxipr6ls77tnlba3eselx0,1,53.6,44,2022-10-15T14:02:38.457Z,2022-10-15T20:17:04Z,3844400469,213,4.4,3844400463,140,45.9,3844400467,212,25.6,3844400461,56,Back,3846705609,178,,3844400465,141,8.3,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057615,24,1,1,1,41,87coxipr6ls77tnlba3eselx0,1,45.9,8.3,2022-10-15T14:02:41.085Z,2022-10-15T20:17:10Z,3846705903,178,,3844401301,141,42.2,3844401305,212,25.1,3844401295,56,Back,3844401309,213,2.0,3844401297,140,36.4,,,,,,,auan97c17t3ze3zdvnfovtomh,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057643,25,1,1,1,46,87coxipr6ls77tnlba3eselx0,1,36.4,42.2,2022-10-15T14:02:45.499Z,2022-10-15T20:17:14Z,3844401499,213,1.6,3844401485,56,Back,3844401489,140,36.0,3844401495,212,20.5,3846706101,178,,3844401491,141,72.4,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057935,26,1,1,1,48,87coxipr6ls77tnlba3eselx0,1,36,72.4,2022-10-15T14:02:47.570Z,2022-10-15T20:17:17Z,3844402935,212,29.2,3844402931,141,30.0,3844402929,140,31.7,3844402939,213,4.6,3844402925,56,Back,3846706235,178,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058043,27,1,1,1,53,87coxipr6ls77tnlba3eselx0,1,34.1,26.8,2022-10-15T14:02:53.436Z,2022-10-15T20:17:21Z,3844403427,141,23.0,3844403425,140,55.7,3844403421,56,Center,3844403429,212,22.8,3844403431,213,6.2,3846706525,178,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058149,28,1,1,1,56,87coxipr6ls77tnlba3eselx0,1,55.7,23,2022-10-15T14:02:55.531Z,2022-10-15T20:17:27Z,3844403927,141,48.1,3844403921,56,Back,3844403925,140,45.8,3844403935,213,2.1,3846706903,178,,3844403931,212,20.0,,,,,,,3jxifism5urj3049zcojb8us5,J. Hiwula-Mayifuila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058243,29,1,1,1,59,87coxipr6ls77tnlba3eselx0,1,53.3,53,2022-10-15T14:02:58.561Z,2022-10-15T20:17:29Z,3844404481,141,69.9,3844404485,213,2.3,3844404483,212,15.9,3844404477,140,42.9,3844404473,56,Back,3846707093,178,,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058289,30,1,1,2,2,87coxipr6ls77tnlba3eselx0,1,42.9,69.9,2022-10-15T14:03:01.578Z,2022-10-15T20:17:33Z,3844404683,212,22.1,3844404685,213,0.8,3844404681,141,92.7,3844404675,56,Left,3844404677,140,57.9,3846707213,178,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058369,31,1,1,2,3,87coxipr6ls77tnlba3eselx0,1,57.9,92.7,2022-10-15T14:03:02.847Z,2022-10-15T20:17:37Z,3844405051,141,83.3,3844405055,212,19.2,3846707503,178,,3844405059,213,3.5,3844405045,56,Back,3844405047,140,40.7,,,,,,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058477,32,1,1,2,5,87coxipr6ls77tnlba3eselx0,0,40.7,83.3,2022-10-15T14:03:04.657Z,2022-10-15T20:17:45Z,3844405651,213,6.2,3846707851,178,,3844405649,212,59.5,3844405653,1,,3844405643,56,Center,3844405647,141,71.8,3844405641,155,,3844405645,140,96.9,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058561,16,52,1,2,10,4qdzzur2cuuridyb0jso8mksi,1,2.2,27.7,2022-10-15T14:03:09.810Z,2022-10-15T20:17:52Z,3846708215,178,,3845787375,377,,,,,,,,,,,,,,,,,,,,day3njm5hkudffvdvccpopbyt,C. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059029,17,80,1,2,23,4qdzzur2cuuridyb0jso8mksi,0,14.3,66.3,2022-10-15T14:03:22.862Z,2022-10-15T20:17:57Z,3846708491,178,,,,,,,,,,,,,,,,,,,,,,,day3njm5hkudffvdvccpopbyt,C. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059283,18,1,1,2,27,4qdzzur2cuuridyb0jso8mksi,0,20.9,63.6,2022-10-15T14:03:27.352Z,2022-10-15T20:18:00Z,3844410009,1,,3844409997,141,82.1,3844409993,140,64.2,3844409989,56,Left,3846708563,178,,3844410005,213,0.3,3844409983,155,,3844410001,212,47.2,day3njm5hkudffvdvccpopbyt,C. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059265,33,44,1,2,31,87coxipr6ls77tnlba3eselx0,1,31.7,18.6,2022-10-15T14:03:30.476Z,2022-10-16T06:44:02Z,3844409925,56,Back,3844409927,285,,3844410133,233,19,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059289,19,44,1,2,31,4qdzzur2cuuridyb0jso8mksi,0,68.3,81.4,2022-10-15T14:03:30.477Z,2022-10-15T20:18:04Z,3844410043,56,Left,3844410149,233,33,3844410045,286,,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059309,34,1,1,2,31,87coxipr6ls77tnlba3eselx0,0,27.6,19.2,2022-10-15T14:03:30.593Z,2022-10-16T06:44:02Z,3844410169,140,39.2,3844410167,56,Back,3844410173,212,13.9,3844410175,213,5.8,3846708961,388,,3844410171,141,9.5,3844410165,3,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059417,20,1,1,2,33,4qdzzur2cuuridyb0jso8mksi,1,57,95.6,2022-10-15T14:03:32.857Z,2022-10-15T20:19:10Z,3844410739,213,5.7,3846711913,178,,3844410733,140,71.9,3844410737,212,18.6,3844410731,56,Left,3844410729,3,,3844410735,141,80.9,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059429,21,44,1,2,34,4qdzzur2cuuridyb0jso8mksi,1,71.2,84.9,2022-10-15T14:03:34.380Z,2022-10-16T06:44:02Z,3844410811,56,Left,3844410813,286,,3844410837,233,35,,,,,,,,,,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
