id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/13/value
2494656877,10,5,1,1,27,841zp0njrq63yv4fvw6lgf60q,1,91,-1.6,2023-01-02T15:04:27.312Z,2023-01-02T20:23:27Z,3963593621,347,,3963593617,56,Right,3963593637,233,11,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656677,11,5,1,1,27,87coxipr6ls77tnlba3eselx0,0,9,101.6,2023-01-02T15:04:27.312Z,2023-01-02T20:23:27Z,3963592713,347,,3963593657,233,10,3963592709,56,Back,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656891,11,1,1,1,38,841zp0njrq63yv4fvw6lgf60q,0,90.1,0,2023-01-02T15:04:38.970Z,2023-01-02T20:23:30Z,3963593701,213,1.1,3963593699,212,10.7,3963593697,141,12.0,3963593695,140,94.7,3963593693,56,Right,3963593691,107,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656893,12,43,1,1,41,87coxipr6ls77tnlba3eselx0,1,0,0,2023-01-02T15:04:41.577Z,2023-01-02T17:38:35Z,3964019781,144,8,3963593707,56,Back,,,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656915,13,12,1,1,41,87coxipr6ls77tnlba3eselx0,1,1.3,93.3,2023-01-02T15:04:41.732Z,2023-01-02T20:23:49Z,3963593783,56,Back,3963593803,167,,3963593785,140,2.9,3964119019,178,,3963593791,213,1.3,3963593789,212,6.1,3963593787,141,100.0,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656937,12,5,1,1,42,841zp0njrq63yv4fvw6lgf60q,1,96.1,-1.6,2023-01-02T15:04:42.089Z,2023-01-02T20:23:53Z,3963593889,56,Right,3963593893,233,14,3963593891,347,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494656919,14,5,1,1,42,87coxipr6ls77tnlba3eselx0,0,3.9,101.6,2023-01-02T15:04:42.089Z,2023-01-02T20:23:53Z,3963593799,56,Back,3963593915,233,12,3963593801,347,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657043,13,1,1,1,55,841zp0njrq63yv4fvw6lgf60q,1,91,0,2023-01-02T15:04:55.133Z,2023-01-02T20:23:57Z,3963594489,213,1.1,3963594471,107,,3963594473,56,Right,3963594481,141,19.4,3963594485,212,16.2,3963594477,140,98.3,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657053,14,1,1,1,56,841zp0njrq63yv4fvw6lgf60q,0,98.3,19.4,2023-01-02T15:04:56.973Z,2023-01-02T20:24:01Z,3964019939,225,,3964019943,20,,3964019941,386,,3963594533,213,1.9,3963594531,212,21.3,3963594521,2,,3963594525,56,Center,3964119203,178,,el8iinhsb8c12kgvng4idutat,M. Kennedy,3963594527,140,91.0,3963594529,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657113,15,12,1,1,58,87coxipr6ls77tnlba3eselx0,1,9.3,47,2023-01-02T15:04:58.071Z,2023-01-02T20:24:09Z,3963594871,213,0.7,3963594865,140,27.0,3963594863,56,Back,3964119269,178,,3963594869,212,23.4,3963594867,141,67.9,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657109,15,1,1,2,0,841zp0njrq63yv4fvw6lgf60q,0,72,19.8,2023-01-02T15:05:00.645Z,2023-01-02T20:24:15Z,3964119299,178,,3963594843,212,10.9,3963594839,141,15.8,3963594827,3,,3963594831,56,Right,3963594847,213,6.0,3963594835,140,82.1,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657173,16,1,1,2,2,87coxipr6ls77tnlba3eselx0,0,20.8,82.7,2023-01-02T15:05:02.966Z,2023-01-02T20:24:32Z,3963595177,213,5.2,3963595179,1,,3964119515,178,,3963595169,56,Back,3963595167,157,,3963595175,212,16.8,3963595171,140,28.3,3963595173,141,60.9,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657171,16,44,1,2,6,841zp0njrq63yv4fvw6lgf60q,1,69.1,41.8,2023-01-02T15:05:06.820Z,2023-01-02T21:58:51Z,3963595273,233,17,3963595163,286,,3963595161,56,Center,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657179,17,44,1,2,6,87coxipr6ls77tnlba3eselx0,0,30.9,58.2,2023-01-02T15:05:06.821Z,2023-01-02T20:24:36Z,3963595209,56,Back,3963595341,233,16,3963595211,285,,,,,,,,,,,,,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657197,17,61,1,2,6,841zp0njrq63yv4fvw6lgf60q,1,66.5,44.6,2023-01-02T15:05:06.896Z,2023-01-02T21:58:51Z,3963595311,56,Center,3964119685,388,,3964119683,21,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657217,18,1,1,2,8,841zp0njrq63yv4fvw6lgf60q,0,69,50.3,2023-01-02T15:05:09.009Z,2023-01-02T20:24:46Z,3963595425,212,18.5,3963595423,141,38.8,3963595419,56,Center,3964119711,178,,3963595421,140,85.0,3963595427,213,5.8,,,,,,,dnv51o5kbp3627cjdl5yxks7p,C. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494735933,806,49,1,2,10,87coxipr6ls77tnlba3eselx0,1,14.7,72.6,2023-01-02T15:05:10.326Z,2023-01-02T20:24:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657275,18,1,1,2,10,87coxipr6ls77tnlba3eselx0,1,18.4,70.5,2023-01-02T15:05:10.330Z,2023-01-02T20:24:54Z,3963595675,56,Back,3963595677,140,47.9,3963595679,141,54.5,3964020203,157,,3964020205,1,,3963595681,212,32.8,3963595683,213,5.9,3964119891,178,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657283,19,44,1,2,13,87coxipr6ls77tnlba3eselx0,1,46,55.7,2023-01-02T15:05:13.053Z,2023-01-02T21:58:52Z,3963595709,56,Back,3963595711,285,,3963595717,233,19,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657277,19,44,1,2,13,841zp0njrq63yv4fvw6lgf60q,0,54,44.3,2023-01-02T15:05:13.054Z,2023-01-02T20:25:29Z,3963595687,286,,3963595685,56,Center,3963595727,233,19,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657289,20,1,1,2,13,87coxipr6ls77tnlba3eselx0,0,48.1,54.8,2023-01-02T15:05:13.097Z,2023-01-02T21:58:52Z,3964120403,388,,3963595745,3,,3964020483,168,,3963595751,141,53.9,3963595753,212,2.9,3963595749,140,50.8,3963595747,56,Center,3963595755,213,6.1,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657281,20,61,1,2,13,841zp0njrq63yv4fvw6lgf60q,1,56.2,43.4,2023-01-02T15:05:13.112Z,2023-01-02T20:26:31Z,3963595701,56,Center,3964121167,15,,3964121169,388,,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657309,21,61,1,2,16,87coxipr6ls77tnlba3eselx0,0,50.2,37,2023-01-02T15:05:16.591Z,2023-01-02T20:27:41Z,3963595857,56,Center,3964122035,178,,,,,,,,,,,,,,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736057,897,49,1,2,17,841zp0njrq63yv4fvw6lgf60q,1,54,63.7,2023-01-02T15:05:17.317Z,2023-01-02T20:27:44Z,,,,,,,,,,,,,,,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657369,21,1,1,2,18,841zp0njrq63yv4fvw6lgf60q,1,51.4,54,2023-01-02T15:05:19.011Z,2023-01-02T20:27:48Z,3964122105,178,,3963596115,212,13.8,3963596111,141,36.7,3963596107,140,58.2,3963596119,213,5.3,3963596105,56,Center,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657421,22,1,1,2,20,841zp0njrq63yv4fvw6lgf60q,1,58.2,36.7,2023-01-02T15:05:20.864Z,2023-01-02T20:27:51Z,3964122129,178,,3963596367,140,60.2,3963596369,141,11.7,3963596371,212,17.1,3963596373,213,4.8,3963596365,56,Right,,,,,,,dnv51o5kbp3627cjdl5yxks7p,C. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657487,23,1,1,2,24,841zp0njrq63yv4fvw6lgf60q,1,68.8,23.4,2023-01-02T15:05:24.767Z,2023-01-02T20:27:54Z,3963596743,140,87.7,3963596741,56,Right,3963596745,141,12.5,3964122167,178,,3963596747,212,21.2,3963596749,213,5.9,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657547,24,1,1,2,28,841zp0njrq63yv4fvw6lgf60q,1,93,15.9,2023-01-02T15:05:28.369Z,2023-01-02T20:27:57Z,3964122201,178,,3964021047,20,,3963597057,212,47.8,3963597059,213,1.5,3964021045,224,,3963597051,56,Left,3963597065,345,,3963597053,140,94.9,6o62deaqwdcrllc91hz09cct1,R. McCrorie,3963597049,155,,3963597047,2,,3963597055,141,86.2,3963597061,1,,,,,,,,,,,,,,,,,,,,,,
2494756795,830,83,1,2,39,87coxipr6ls77tnlba3eselx0,1,14.3,8.7,2023-01-02T15:05:39.317Z,2023-01-02T20:57:09Z,3964140657,399,437960,,,,,,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657629,25,1,1,2,39,841zp0njrq63yv4fvw6lgf60q,1,84.8,89.7,2023-01-02T15:05:39.330Z,2023-01-02T20:28:08Z,3964122283,178,,3963597573,213,2.7,3963597565,141,96.2,3963597563,140,76.2,3963597561,56,Left,3963597569,212,10.1,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657647,26,1,1,2,40,841zp0njrq63yv4fvw6lgf60q,1,76.1,94.5,2023-01-02T15:05:40.799Z,2023-01-02T20:28:12Z,3963597665,213,3.9,3963597663,212,6.6,3963597661,141,87.7,3963597657,56,Left,3964122333,178,,3963597659,140,71.6,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657701,27,1,1,2,42,841zp0njrq63yv4fvw6lgf60q,0,73.5,86,2023-01-02T15:05:42.803Z,2023-01-02T20:28:16Z,3963597959,213,5.4,3964021189,20,,3963597949,56,Center,3963597945,155,,3963597957,212,43.0,3963597941,2,,3964021187,223,,3963597961,1,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,3963597955,141,38.5,3964122363,178,,3963597953,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,
2494657733,22,5,1,2,45,87coxipr6ls77tnlba3eselx0,1,-0.6,62.6,2023-01-02T15:05:45.530Z,2023-01-02T20:28:24Z,3963598133,56,Back,3963598157,233,28,3963598135,346,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494657705,28,5,1,2,45,841zp0njrq63yv4fvw6lgf60q,0,100.6,37.4,2023-01-02T15:05:45.530Z,2023-01-02T20:28:25Z,3963597967,56,Center,3963598187,233,22,3963597969,346,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494658147,23,1,1,3,14,87coxipr6ls77tnlba3eselx0,0,4.6,41.2,2023-01-02T15:06:14.395Z,2023-01-02T20:28:28Z,3963600099,141,37.3,3963600097,140,70.7,3963600109,74,,3963600095,56,Center,3963600093,124,,3963600103,213,6.2,3963600101,212,69.5,3963600105,1,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494658161,29,44,1,3,17,841zp0njrq63yv4fvw6lgf60q,1,28.8,60.2,2023-01-02T15:06:17.705Z,2023-01-02T21:58:53Z,3963600195,56,Back,3963600281,233,24,3963600197,285,,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494658165,24,44,1,3,17,87coxipr6ls77tnlba3eselx0,0,71.2,39.8,2023-01-02T15:06:17.706Z,2023-01-02T20:28:36Z,3963600213,286,,3963600211,56,Center,3963600375,233,29,,,,,,,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494658183,30,1,1,3,17,841zp0njrq63yv4fvw6lgf60q,1,28.5,58.1,2023-01-02T15:06:17.738Z,2023-01-02T21:58:53Z,3963600321,213,5.8,3963600319,212,3.0,3963600317,141,56.0,3963600311,3,,3963600313,56,Back,3963600315,140,31.0,3964122543,388,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494658195,31,61,1,3,18,841zp0njrq63yv4fvw6lgf60q,1,31,56,2023-01-02T15:06:18.056Z,2023-01-02T20:28:49Z,3963600407,56,Back,3964122573,178,,,,,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
