id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/12/value,qualifier/13/value,assist
2501350399,4,5,1,0,10,ez46dadmx0virt38cgeq2n6pf,0,9.5,102,2023-01-28T15:00:54.101Z,2023-01-29T04:30:18Z,3998753545,347,,3998753543,56,Back,3998754551,233,5,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350627,5,5,1,0,10,cnnku8uihko7u4th0fms4pvg6,1,90.5,-2,2023-01-28T15:00:54.101Z,2023-01-29T04:30:17Z,3998754531,233,4,3998754507,56,Right,3998754509,347,,,,,,,,,,,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350649,6,1,1,0,16,cnnku8uihko7u4th0fms4pvg6,1,90.7,0,2023-01-28T15:01:00.469Z,2023-01-29T04:30:24Z,3998754631,141,14.9,3998754629,140,96.5,3998754625,107,,3998754633,212,13.0,3998754627,56,Right,3998754635,213,1.1,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350725,7,1,1,0,17,cnnku8uihko7u4th0fms4pvg6,1,96.5,14.9,2023-01-28T15:01:01.289Z,2023-01-29T04:31:50Z,3998754995,140,87.5,3998754999,212,10.4,3998754993,56,Right,3998754997,141,8.5,4001297549,178,,4000996673,156,,3998755001,213,3.6,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350749,8,1,1,0,18,cnnku8uihko7u4th0fms4pvg6,1,87.3,8.3,2023-01-28T15:01:02.045Z,2023-01-29T04:31:51Z,3998755097,212,6.9,4001297553,178,,3998755091,56,Right,3998755099,213,2.3,3998755093,140,82.8,3998755095,141,15.6,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350799,9,1,1,0,19,cnnku8uihko7u4th0fms4pvg6,1,82.8,15.6,2023-01-28T15:01:03.725Z,2023-01-29T04:31:55Z,3998755307,56,Right,3998755313,212,7.2,4001297615,178,,3998755315,213,5.9,3998755311,141,11.9,3998755309,140,89.2,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350857,10,1,1,0,23,cnnku8uihko7u4th0fms4pvg6,1,86.5,6.8,2023-01-28T15:01:07.454Z,2023-01-29T04:31:57Z,3998755557,213,2.8,3998755551,140,79.6,3998755555,212,7.6,3998755553,141,10.0,4001297641,178,,3998755549,56,Right,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350893,11,1,1,0,26,cnnku8uihko7u4th0fms4pvg6,1,78,9.1,2023-01-28T15:01:10.214Z,2023-01-29T04:32:10Z,3998755749,141,3.2,3998755753,213,4.0,4001297855,178,,3998755745,140,74.8,3998755741,56,Right,3998755751,212,5.2,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501350937,12,1,1,0,29,cnnku8uihko7u4th0fms4pvg6,1,72.9,4.3,2023-01-28T15:01:13.317Z,2023-01-29T04:32:11Z,3998755979,141,9.1,4001297907,178,,3998755983,213,2.9,3998755975,56,Right,3998755981,212,16.5,3998755977,140,57.5,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351017,13,1,1,0,31,cnnku8uihko7u4th0fms4pvg6,1,56.3,10.1,2023-01-28T15:01:15.298Z,2023-01-29T04:32:15Z,3998756367,140,37.1,3998756371,212,20.3,4001297973,178,,3998756369,141,13.4,3998756365,56,Back,3998756373,213,3.0,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351073,14,1,1,0,34,cnnku8uihko7u4th0fms4pvg6,1,37.3,15.7,2023-01-28T15:01:18.194Z,2023-01-29T04:32:22Z,4001298117,178,,3998756707,141,5.0,3998756705,140,50.7,3998756711,213,5.8,3998756703,56,Right,3998756709,212,15.8,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351121,15,1,1,0,36,cnnku8uihko7u4th0fms4pvg6,1,45.6,8.3,2023-01-28T15:01:20.203Z,2023-01-29T04:32:29Z,3998756945,213,1.3,4001298283,178,,3998756943,212,12.9,3998756941,141,26.4,3998756937,56,Back,3998756939,140,49.3,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351217,16,1,1,0,38,cnnku8uihko7u4th0fms4pvg6,1,53.6,34.8,2023-01-28T15:01:22.196Z,2023-01-29T04:32:35Z,3998757423,140,51.2,3998757429,213,1.7,3998757425,141,63.3,4001298397,178,,3998757421,56,Center,3998757427,212,19.5,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351249,17,1,1,0,41,cnnku8uihko7u4th0fms4pvg6,1,54.7,75.6,2023-01-28T15:01:25.234Z,2023-01-29T04:32:40Z,3998757611,141,94.1,3998757609,140,60.1,4001298509,178,,3998757615,213,1.1,3998757613,212,13.8,3998757607,56,Left,,,,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351317,18,1,1,0,44,cnnku8uihko7u4th0fms4pvg6,1,61.1,93.3,2023-01-28T15:01:28.420Z,2023-01-29T04:32:48Z,3998757893,141,87.4,3998757889,56,Left,3998757895,212,10.6,3998757897,213,5.9,4001298691,178,,3998757891,140,70.4,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501870369,1084,83,1,0,46,ez46dadmx0virt38cgeq2n6pf,1,28.8,14.1,2023-01-28T15:01:30.446Z,2023-01-29T09:43:01Z,4001516047,399,153134,,,,,,,,,,,,,,,,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351323,19,61,1,0,46,cnnku8uihko7u4th0fms4pvg6,0,70.8,86.3,2023-01-28T15:01:30.470Z,2023-01-29T04:32:58Z,3998757931,56,Left,4001298911,178,,,,,,,,,,,,,,,,,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351341,5,49,1,0,47,ez46dadmx0virt38cgeq2n6pf,1,22.6,13.7,2023-01-28T15:01:31.816Z,2023-01-29T04:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501772091,662,3,1,0,47,ez46dadmx0virt38cgeq2n6pf,1,24.1,14.4,2023-01-28T15:01:31.860Z,2023-01-29T04:33:18Z,4001002749,465,,4001002475,56,Back,4001299267,178,,4001002477,285,,4001205231,233,1044,,,,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501772095,1044,45,1,0,47,cnnku8uihko7u4th0fms4pvg6,0,75.9,85.6,2023-01-28T15:01:31.860Z,2023-01-29T04:33:18Z,4001205243,233,662,4001002485,286,,4001002483,56,Left,,,,,,,,,,,,,,,,4lb16ginbppvud84mgwirvfth,A. Morelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351519,6,1,1,0,50,ez46dadmx0virt38cgeq2n6pf,1,25.4,6.5,2023-01-28T15:01:34.717Z,2023-01-29T04:33:30Z,3998758799,140,42.6,3998758801,141,12.3,3998758795,56,Back,4001299627,178,,3998758805,213,0.2,3998758803,212,18.5,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351527,7,50,1,0,52,ez46dadmx0virt38cgeq2n6pf,1,44.5,15,2023-01-28T15:01:36.594Z,2023-01-29T04:33:42Z,3998758833,56,Back,3998759149,233,20,3998758835,286,,,,,,,,,,,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351577,20,7,1,0,53,cnnku8uihko7u4th0fms4pvg6,1,55.5,85,2023-01-28T15:01:37.015Z,2023-01-29T04:33:55Z,4001300179,178,,4001003261,385,,3998759047,56,Left,3998759099,233,7,3998759049,285,,,,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351587,21,49,1,0,54,cnnku8uihko7u4th0fms4pvg6,1,45,73.5,2023-01-28T15:01:38.084Z,2023-01-29T04:33:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351685,22,1,1,0,56,cnnku8uihko7u4th0fms4pvg6,1,44.6,70.3,2023-01-28T15:01:40.269Z,2023-01-29T04:34:05Z,3998759441,56,Center,3998759451,213,5.5,3998759447,212,17.7,3998759445,141,51.2,3998759443,140,56.1,4001300403,178,,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351713,23,1,1,1,0,cnnku8uihko7u4th0fms4pvg6,0,68.9,43.1,2023-01-28T15:01:44.437Z,2023-01-29T04:34:09Z,3998759565,141,42.1,4001300517,178,,3998759563,140,76.2,3998759567,212,7.7,3998759569,213,6.2,3998759561,56,Center,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351705,8,8,1,1,1,ez46dadmx0virt38cgeq2n6pf,1,24.5,54.9,2023-01-28T15:01:44.985Z,2023-01-29T04:34:18Z,4001300709,178,,4001003695,384,,3998759541,56,Back,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351735,9,49,1,1,2,ez46dadmx0virt38cgeq2n6pf,1,27.3,57.2,2023-01-28T15:01:46.101Z,2023-01-29T04:34:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1tbuc25mv5qc48uawml7aqu3t,C. McLennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352015,10,3,1,1,5,ez46dadmx0virt38cgeq2n6pf,1,39.2,61,2023-01-28T15:01:49.586Z,2023-01-29T04:34:56Z,3998760845,56,Back,4001004437,465,,3998760929,233,24,3998760933,286,,4001301721,178,,,,,,,,,,,1tbuc25mv5qc48uawml7aqu3t,C. McLennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501351899,24,45,1,1,5,cnnku8uihko7u4th0fms4pvg6,0,60.8,39,2023-01-28T15:01:49.586Z,2023-01-29T04:34:59Z,3998760965,233,10,3998760301,285,,3998760299,56,Center,,,,,,,,,,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352023,11,4,1,1,6,ez46dadmx0virt38cgeq2n6pf,1,55,73.4,2023-01-28T15:01:50.166Z,2023-01-29T04:35:09Z,3998760887,152,,3998762527,294,,3998760879,13,,3998760937,233,25,3998760895,286,,3998760883,56,Center,,,,,,,1tbuc25mv5qc48uawml7aqu3t,C. McLennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501352005,25,4,1,1,6,cnnku8uihko7u4th0fms4pvg6,0,45,26.6,2023-01-28T15:01:50.167Z,2023-01-29T04:35:08Z,3998760793,152,,3998760981,233,11,4001301849,178,,3998760797,285,,3998760791,56,Back,3998763081,294,,3998760787,13,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353207,12,1,1,1,41,ez46dadmx0virt38cgeq2n6pf,1,59.2,73.6,2023-01-28T15:02:25.902Z,2023-01-29T04:35:13Z,3998766819,5,,3998766841,213,5.1,3998766821,155,,3998766825,152,,3998766829,140,79.3,3998766847,1,,3998766833,141,5.6,3998766827,56,Right,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,4001302025,178,3998766837,212,50.8,3998766823,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501853629,1266,83,1,1,52,cnnku8uihko7u4th0fms4pvg6,1,7.5,91.4,2023-01-28T15:02:36.451Z,2023-01-29T07:48:33Z,4001440047,399,120121,,,,,,,,,,,,,,,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353267,13,1,1,1,55,ez46dadmx0virt38cgeq2n6pf,1,78.7,4.3,2023-01-28T15:02:39.716Z,2023-01-29T04:35:27Z,3998767173,212,15.3,3998767169,140,65.0,3998767175,213,2.8,3998767171,141,12.0,4001302269,178,,3998767167,56,Right,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353377,14,1,1,1,57,ez46dadmx0virt38cgeq2n6pf,1,65,12,2023-01-28T15:02:41.886Z,2023-01-29T04:35:32Z,3998767743,213,1.9,3998767737,140,61.4,3998767735,56,Center,4001302393,178,,3998767741,212,11.7,3998767739,141,28.3,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353601,15,1,1,2,0,ez46dadmx0virt38cgeq2n6pf,1,60.5,35.8,2023-01-28T15:02:44.893Z,2023-01-29T04:35:40Z,3998768769,141,68.7,3998768763,140,51.3,3998768775,212,24.4,4001302557,178,,3998768747,56,Center,3998768781,213,2.0,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353673,16,1,1,2,3,ez46dadmx0virt38cgeq2n6pf,0,51.2,70.6,2023-01-28T15:02:47.077Z,2023-01-29T04:35:49Z,3998769085,56,Left,3998769089,141,100.0,4001302763,178,,3998769083,155,,3998769097,213,1.1,3998769091,212,23.2,3998769087,140,60.5,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501353689,17,5,1,2,4,ez46dadmx0virt38cgeq2n6pf,0,59.4,101.8,2023-01-28T15:02:48.838Z,2023-01-29T04:35:57Z,3998769161,56,Left,3998770637,233,26,3998769163,347,,,,,,,,,,,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354009,26,5,1,2,4,cnnku8uihko7u4th0fms4pvg6,1,40.6,-1.8,2023-01-28T15:02:48.838Z,2023-01-29T04:35:57Z,3998770477,56,Back,3998770481,347,,3998770607,233,17,,,,,,,,,,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354127,27,1,1,2,17,cnnku8uihko7u4th0fms4pvg6,1,41.9,0,2023-01-28T15:03:01.311Z,2023-01-29T04:36:08Z,3998771055,212,10.1,3998771049,141,8.8,3998771037,107,,3998771043,140,35.3,3998771039,56,Back,3998771057,213,2.3,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354317,28,1,1,2,19,cnnku8uihko7u4th0fms4pvg6,1,33,8.2,2023-01-28T15:03:03.760Z,2023-01-29T04:36:18Z,4001303237,178,,3998771987,141,7.0,3998771991,213,3.2,3998771983,56,Back,3998771989,212,15.0,3998771985,140,18.7,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354395,29,1,1,2,24,cnnku8uihko7u4th0fms4pvg6,1,17.9,25.6,2023-01-28T15:03:08.166Z,2023-01-29T04:36:23Z,3998772405,140,20.8,4001303329,178,,3998772411,213,1.5,3998772403,56,Back,3998772409,212,25.8,3998772407,141,63.3,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354521,30,1,1,2,27,cnnku8uihko7u4th0fms4pvg6,1,22.6,62.3,2023-01-28T15:03:11.907Z,2023-01-29T04:36:32Z,3998773047,213,4.8,3998773041,140,24.5,3998773039,56,Back,3998773043,141,31.3,4001303537,178,,3998773045,212,21.2,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501354645,31,1,1,2,31,cnnku8uihko7u4th0fms4pvg6,1,27.4,30.1,2023-01-28T15:03:15.861Z,2023-01-29T04:36:38Z,3998773709,155,,3998773711,56,Center,3998773717,212,45.0,3998773721,1,,3998773715,141,64.2,4001303627,178,,3998773713,140,64.1,3998773719,213,0.5,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
