id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value
2484606913,5,4,1,0,14,ez46dadmx0virt38cgeq2n6pf,1,36.2,92.4,2022-11-12T15:05:56Z,2022-11-12T20:05:39Z,3910489497,294,,3910489503,286,,3910489579,233,7,3910489499,56,Back,3910489493,13,,3910489501,152,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606865,7,4,1,0,14,759fhii7hsnldanli06j5jmf6,0,63.8,7.6,2022-11-12T15:05:56.001Z,2022-11-12T20:05:38Z,3910489297,285,,3910489291,56,Right,3910489283,13,,3912404655,178,,3910489295,152,,3910489287,294,,3910489661,233,5,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484607771,6,1,1,0,36,ez46dadmx0virt38cgeq2n6pf,0,34.1,92.3,2022-11-12T15:06:17.703Z,2022-11-12T20:05:41Z,3910493923,196,,3910493925,152,,3910493945,212,67.6,3912404839,178,,3910493915,5,,3910493933,56,Right,3910493943,141,17.4,3910493919,155,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,3910493949,1,3910493947,213,5.4,3910493939,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484607749,8,49,1,0,41,759fhii7hsnldanli06j5jmf6,1,15.9,84.5,2022-11-12T15:06:23.022Z,2022-11-12T20:05:48Z,,,,,,,,,,,,,,,,,,,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484607871,9,1,1,0,42,759fhii7hsnldanli06j5jmf6,1,20.4,89.4,2022-11-12T15:06:23.953Z,2022-11-12T20:05:52Z,3910494495,213,0.1,3910494487,56,Back,3910494489,140,37.3,3910494493,212,17.8,3912405393,178,,3910494485,157,,3910494497,1,,3910494491,141,91.8,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608017,10,1,1,0,44,759fhii7hsnldanli06j5jmf6,1,37.4,92.9,2022-11-12T15:06:26.304Z,2022-11-12T20:05:55Z,3910495251,141,82.3,3910495257,213,4.3,3912405515,178,,3910495249,140,34.0,3910495253,212,8.0,3910495247,56,Back,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608049,11,1,1,0,47,759fhii7hsnldanli06j5jmf6,0,38.9,75,2022-11-12T15:06:28.699Z,2022-11-12T20:06:00Z,3910495419,212,18.8,3910495417,141,47.9,3912405835,178,,3910495411,56,Back,3910495421,213,4.9,3910495415,140,42.4,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608065,7,8,1,0,47,ez46dadmx0virt38cgeq2n6pf,1,57.5,48.2,2022-11-12T15:06:29.483Z,2022-11-12T20:06:08Z,3912406159,178,,3911817443,385,,3910495485,56,Center,,,,,,,,,,,,,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608313,12,1,1,0,51,759fhii7hsnldanli06j5jmf6,1,38.2,23.4,2022-11-12T15:06:33.202Z,2022-11-12T20:06:15Z,3910496861,212,18.3,3912406429,178,,3910496855,56,Right,3910496863,213,5.7,3910496857,140,52.8,3910496859,141,8.8,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608451,13,1,1,0,53,759fhii7hsnldanli06j5jmf6,1,52.8,8.8,2022-11-12T15:06:35.114Z,2022-11-12T20:06:18Z,3910497573,56,Back,3910497583,213,2.9,3912406619,178,,3910497575,140,36.4,3910497577,141,14.6,3910497581,212,17.7,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608695,14,1,1,0,56,759fhii7hsnldanli06j5jmf6,0,36.4,14.6,2022-11-12T15:06:38.565Z,2022-11-12T20:06:31Z,3910498739,140,100.0,3910498741,141,28.8,3910498747,1,,3910498737,56,Center,3910498735,155,,3912406785,178,,3910498743,212,68.1,3910498745,213,0.1,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608779,8,5,1,1,2,ez46dadmx0virt38cgeq2n6pf,1,-0.8,71.6,2022-11-12T15:06:43.755Z,2022-11-12T20:06:27Z,3910499193,233,15,3910499075,346,,3910499071,56,Back,,,,,,,,,,,,,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484608701,15,5,1,1,2,759fhii7hsnldanli06j5jmf6,0,100.8,28.4,2022-11-12T15:06:43.755Z,2022-11-12T20:06:28Z,3910499285,233,8,3910498773,346,,3910498767,56,Center,,,,,,,,,,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484609223,9,1,1,1,10,ez46dadmx0virt38cgeq2n6pf,1,3.5,50.6,2022-11-12T15:06:51.816Z,2022-11-12T20:06:36Z,3910501469,213,1.2,3910501473,237,,3910501467,212,16.7,3910501461,56,Back,3910501465,141,73.6,3910501463,140,9.2,3910501457,124,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484609313,10,1,1,1,15,ez46dadmx0virt38cgeq2n6pf,0,20.4,86,2022-11-12T15:06:57.365Z,2022-11-12T20:06:40Z,3910501957,56,Back,3910501961,141,68.7,3910501963,212,24.4,3910501959,140,40.8,3912407925,178,,3910501965,213,5.8,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484609319,16,61,1,1,17,759fhii7hsnldanli06j5jmf6,0,63.5,36.1,2022-11-12T15:06:58.715Z,2022-11-12T20:06:43Z,3910501977,56,Center,3912408159,178,,,,,,,,,,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484609485,11,1,1,1,19,ez46dadmx0virt38cgeq2n6pf,1,31.1,61.2,2022-11-12T15:07:00.705Z,2022-11-12T20:06:51Z,3910502851,56,Back,3910502857,212,25.8,3912408567,178,,3910502855,141,26.8,3910502853,140,41.5,3910502861,213,5.1,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484609677,12,1,1,1,22,ez46dadmx0virt38cgeq2n6pf,1,41.5,26.8,2022-11-12T15:07:03.626Z,2022-11-12T20:06:57Z,3910503903,140,43.7,3910503905,141,8.9,3910503901,56,Back,3910503907,212,12.4,3912408913,178,,3910503909,213,4.9,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484609787,13,3,1,1,26,ez46dadmx0virt38cgeq2n6pf,1,62.4,5.6,2022-11-12T15:07:07.856Z,2022-11-12T20:07:02Z,3911821491,465,,3910504495,56,Right,3910504531,233,17,3910504497,286,,3912409167,178,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484609701,17,45,1,1,26,759fhii7hsnldanli06j5jmf6,0,37.6,94.4,2022-11-12T15:07:07.856Z,2022-11-12T20:07:03Z,3910504011,285,,3910504009,56,Back,3910504543,233,13,,,,,,,,,,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484609825,14,1,1,1,30,ez46dadmx0virt38cgeq2n6pf,0,81.5,6.6,2022-11-12T15:07:12.045Z,2022-11-12T20:07:12Z,3911822753,224,,3910504711,2,,3910504725,140,85.0,3911822755,20,,3910504719,56,Right,3910504713,155,,3910504735,213,1.1,3910504729,141,17.6,2ezi9zjj3pmt475woji11gi51,D. Wright,3912409621,178,3910504733,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484609843,18,61,1,1,30,759fhii7hsnldanli06j5jmf6,1,13.4,84.5,2022-11-12T15:07:12.266Z,2022-11-12T20:07:17Z,3912409807,21,,3912409809,178,,3910504835,56,Back,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484610015,15,6,1,1,31,ez46dadmx0virt38cgeq2n6pf,1,93.6,15.6,2022-11-12T15:07:13.509Z,2022-11-12T20:07:22Z,3910505793,233,19,3910505751,75,,3910505749,56,Right,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484609881,19,6,1,1,31,759fhii7hsnldanli06j5jmf6,0,6.4,84.4,2022-11-12T15:07:13.509Z,2022-11-12T20:07:22Z,3910505853,233,15,3910505041,73,,3910505039,56,Back,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484611511,16,1,1,2,8,ez46dadmx0virt38cgeq2n6pf,0,99.5,0.5,2022-11-12T15:07:50.501Z,2022-11-12T20:07:25Z,3910513563,155,,3912410181,178,,3910513571,141,41.5,3910513565,223,,3910513559,2,,3910513567,56,Center,3910513569,140,96.7,3911823683,72,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,3910513573,212,3910513561,6,,3910513575,213,1.7,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484611557,20,12,1,2,10,759fhii7hsnldanli06j5jmf6,1,5.6,59.4,2022-11-12T15:07:51.619Z,2022-11-12T20:07:37Z,3910513823,213,1.4,3910513819,141,100.0,3912410779,178,,3910513817,140,9.9,3910514179,15,,3910513821,212,28.7,3910513815,56,Back,3910513943,167,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484611973,17,5,1,2,12,ez46dadmx0virt38cgeq2n6pf,1,90.9,-1.5,2022-11-12T15:07:54.199Z,2022-11-12T20:07:44Z,3910516013,56,Right,3910516069,233,21,3910516015,347,,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484611571,21,5,1,2,12,759fhii7hsnldanli06j5jmf6,0,9.1,101.5,2022-11-12T15:07:54.199Z,2022-11-12T20:07:45Z,3910516133,233,17,3910513893,56,Back,3910513897,347,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484612021,18,57,1,2,17,ez46dadmx0virt38cgeq2n6pf,0,0,0,2022-11-12T15:07:59.459Z,2022-11-12T20:08:10Z,3910516333,56,Right,,,,,,,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484613439,22,57,1,2,17,759fhii7hsnldanli06j5jmf6,1,0,0,2022-11-12T15:07:59.459Z,2022-11-12T20:08:09Z,3910523531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484613537,23,1,1,2,53,759fhii7hsnldanli06j5jmf6,0,22,100,2022-11-12T15:08:35.471Z,2022-11-12T20:08:19Z,3910523955,140,34.3,3910523953,56,Back,3910523961,213,5.7,3910523959,212,15.9,3910523957,141,88.4,3910523951,107,,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484613577,19,1,1,2,55,ez46dadmx0virt38cgeq2n6pf,0,59,12.5,2022-11-12T15:08:37.405Z,2022-11-12T20:08:23Z,3910524191,141,9.2,3910524185,3,,3910524201,213,5.9,3910524195,212,6.6,3910524187,56,Right,3910524189,140,64.9,3912413533,388,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484613657,24,1,1,2,56,759fhii7hsnldanli06j5jmf6,1,29.1,86.2,2022-11-12T15:08:38.352Z,2022-11-12T20:08:34Z,3910524597,140,31.6,3910524593,3,,3910524599,141,80.8,3910524595,56,Back,3910524601,212,4.5,3912414215,178,,3910524603,213,5.3,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484613741,25,1,1,2,57,759fhii7hsnldanli06j5jmf6,1,31.7,80.8,2022-11-12T15:08:39.433Z,2022-11-12T20:08:40Z,3910525005,141,81.7,3910525007,212,7.7,3912414573,178,,3910525001,140,24.4,3910525009,213,3.1,3910524997,56,Back,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484613809,26,1,1,2,58,759fhii7hsnldanli06j5jmf6,0,27.5,81.4,2022-11-12T15:08:40.289Z,2022-11-12T20:08:45Z,3910525423,1,,3910525407,155,,3910525419,212,39.7,3910525411,140,61.2,3912414867,178,,3910525409,56,Center,3910525421,213,5.8,3910525415,141,54.8,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484613911,20,1,1,3,1,ez46dadmx0virt38cgeq2n6pf,0,34.4,45.1,2022-11-12T15:08:43.502Z,2022-11-12T20:08:58Z,3910525943,140,55.0,3910525945,141,49.0,3910525947,212,21.8,3910525941,56,Center,3910525939,3,,3912415537,178,,3910525949,213,0.1,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484613901,27,44,1,3,3,759fhii7hsnldanli06j5jmf6,1,44.3,50,2022-11-12T15:08:45.214Z,2022-11-13T09:11:24Z,3910525895,285,,3910525893,56,Back,3910526347,233,22,,,,,,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484613937,22,44,1,3,3,ez46dadmx0virt38cgeq2n6pf,0,55.7,50,2022-11-12T15:08:45.215Z,2022-11-12T20:09:02Z,3910526107,286,,3910526105,56,Center,3910526479,233,27,,,,,,,,,,,,,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484613959,28,1,1,3,3,759fhii7hsnldanli06j5jmf6,0,43.6,49.1,2022-11-12T15:08:45.266Z,2022-11-13T09:11:25Z,3910526231,212,16.8,3910526225,140,57.8,3910526217,3,,3910526233,213,5.8,3910526221,56,Center,3910526229,141,37.6,3912415931,388,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484613927,21,43,1,3,5,ez46dadmx0virt38cgeq2n6pf,1,0,0,2022-11-12T15:08:46.650Z,2022-11-12T15:09:21Z,3910526047,286,0,3910533281,144,44,3910526045,56,Center,,,,,,,,,,,,,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614115,23,1,1,3,5,ez46dadmx0virt38cgeq2n6pf,0,33.9,57.3,2022-11-12T15:08:47.172Z,2022-11-12T20:09:11Z,3910527107,157,,3910527119,1,,3910527117,213,5.8,3912416207,178,,3910527109,56,Center,3910527111,140,75.7,3910527115,212,48.6,3910527113,141,26.7,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614173,29,12,1,3,9,759fhii7hsnldanli06j5jmf6,1,20.9,81.2,2022-11-12T15:08:50.753Z,2022-11-12T20:09:17Z,3910527405,140,25.7,3910527459,15,,3912416685,178,,3910527415,213,1.0,3910527411,212,9.1,3910527407,141,92.4,3910527401,56,Back,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614301,24,49,1,3,11,ez46dadmx0virt38cgeq2n6pf,1,70.1,9.2,2022-11-12T15:08:52.721Z,2022-11-12T20:09:26Z,,,,,,,,,,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484616295,37,1,1,3,11,ez46dadmx0virt38cgeq2n6pf,1,78.6,4.7,2022-11-12T15:08:52.817Z,2022-11-12T20:09:28Z,3912417285,178,,3910538567,141,5.3,3910538569,212,5.3,3910538571,213,3.1,3910538563,56,Right,3910538565,140,73.6,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614545,25,1,1,3,14,ez46dadmx0virt38cgeq2n6pf,1,78.1,4.2,2022-11-12T15:08:55.663Z,2022-11-12T20:09:33Z,3910529379,56,Center,3910529387,213,1.0,3910529375,2,,3910529383,141,32.8,3911834413,20,,3910529385,212,23.1,3910529381,140,89.9,3911834411,224,,2ezi9zjj3pmt475woji11gi51,D. Wright,3912417653,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614375,30,43,1,3,15,759fhii7hsnldanli06j5jmf6,1,0,0,2022-11-12T15:08:57.257Z,2022-11-12T15:09:42Z,3910528439,56,Back,3910537629,144,61,,,,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
