id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,assist,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2537056575,7,1,1,0,7,ez46dadmx0virt38cgeq2n6pf,0,43.9,10.6,2023-04-22T14:01:18.896Z,2023-04-23T07:08:22Z,4208452403,140,56.9,4212221493,388,,4208452407,212,14.1,4208452409,213,0.3,4208452401,56,Right,4208452399,3,,4208452405,141,15.8,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056647,5,49,1,0,8,c9ky1957qli8v2lylfga7io8b,1,50.6,79.6,2023-04-22T14:01:19.662Z,2023-04-23T06:08:14Z,,,,,,,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056665,6,1,1,0,9,c9ky1957qli8v2lylfga7io8b,0,50.6,79.6,2023-04-22T14:01:20.464Z,2023-04-23T06:08:18Z,4208452877,155,,4208452881,140,66.1,4208452885,212,19.4,4208452883,141,95.1,4212221849,178,,4208452887,213,0.6,4208452879,56,Left,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056677,8,49,1,0,11,ez46dadmx0virt38cgeq2n6pf,1,34.5,3.8,2023-04-22T14:01:22.438Z,2023-04-23T06:08:25Z,,,,,,,,,,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056733,9,1,1,0,12,ez46dadmx0virt38cgeq2n6pf,0,34.5,3.8,2023-04-22T14:01:23.725Z,2023-04-23T06:08:32Z,4208453237,56,Center,4212222381,178,,4208453249,213,0.4,4208453255,1,,4208453245,212,48.7,4208453241,141,29.1,4208453239,140,77.9,4208453235,155,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056873,7,1,1,0,15,c9ky1957qli8v2lylfga7io8b,1,21.5,73.6,2023-04-22T14:01:26.712Z,2023-04-23T06:08:37Z,4208453935,140,25.4,4212222559,388,,4208453931,3,,4208453939,212,13.2,4208453937,141,92.1,4208453933,56,Back,4208453941,213,1.3,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056875,8,61,1,0,18,c9ky1957qli8v2lylfga7io8b,0,24.4,96.3,2023-04-22T14:01:30.232Z,2023-04-23T06:08:46Z,4212222987,21,,4212222989,178,,4208453945,56,Back,,,,,,,,,,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056905,9,5,1,0,20,c9ky1957qli8v2lylfga7io8b,0,23,102,2023-04-22T14:01:31.710Z,2023-04-23T06:08:49Z,4208454075,347,,4208454487,233,10,4208454073,56,Back,,,,,,,,,,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537056971,10,5,1,0,20,ez46dadmx0virt38cgeq2n6pf,1,77,-2,2023-04-22T14:01:31.710Z,2023-04-23T06:08:49Z,4208454449,233,9,4208454423,56,Right,4208454425,347,,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057579,11,1,1,0,42,ez46dadmx0virt38cgeq2n6pf,0,81.3,0,2023-04-22T14:01:53.330Z,2023-04-23T06:08:54Z,4208457213,56,Center,4208457217,141,26.7,4208457223,1,,4208457221,213,1.1,4208457219,212,21.6,4208457215,140,90.6,4208457211,107,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057565,10,44,1,0,44,c9ky1957qli8v2lylfga7io8b,1,8,71,2023-04-22T14:01:55.276Z,2023-04-23T07:08:22Z,4208457145,285,,4208457143,56,Back,4208457281,233,12,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057583,12,44,1,0,44,ez46dadmx0virt38cgeq2n6pf,0,92,29,2023-04-22T14:01:55.277Z,2023-04-23T06:08:59Z,4208457403,233,10,4208457229,56,Center,4208457231,286,,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057575,11,12,1,0,44,c9ky1957qli8v2lylfga7io8b,1,9.3,70.3,2023-04-22T14:01:55.420Z,2023-04-23T07:08:22Z,4208457197,140,7.1,4208457201,212,12.1,4208459009,15,,4208457203,213,1.8,4212223317,388,,4208457199,141,87.8,4208457195,56,Back,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057603,12,43,1,0,45,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-04-22T14:01:56.431Z,2023-04-22T14:02:08Z,4208458691,144,3,4208457319,285,0,4208457419,211,0,4208457315,56,Back,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057687,13,49,1,0,46,c9ky1957qli8v2lylfga7io8b,1,6.9,94.4,2023-04-22T14:01:58.177Z,2023-04-23T06:09:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057777,14,1,1,0,46,c9ky1957qli8v2lylfga7io8b,1,6.9,94.4,2023-04-22T14:01:58.211Z,2023-04-23T06:09:14Z,4208458127,140,50.8,4212223627,178,,4208460643,1,,4208458133,213,0.0,4208458129,141,96.5,4208458131,212,46.1,4208458125,56,Left,4208460641,157,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057785,15,50,1,0,50,c9ky1957qli8v2lylfga7io8b,1,51.7,97.6,2023-04-22T14:02:01.540Z,2023-04-23T06:09:27Z,4208458175,286,,4208458887,233,13,4208458173,56,Left,,,,,,,,,,,,,,,,4w3ipvncxgip8rxi2sf0l971l,K. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057901,13,7,1,0,51,ez46dadmx0virt38cgeq2n6pf,1,48.3,2.4,2023-04-22T14:02:02.299Z,2023-04-23T06:09:34Z,4212224243,178,,4208458839,233,15,4208458737,167,,4208458741,56,Back,4208458745,285,,4209806677,385,,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057915,14,5,1,0,52,ez46dadmx0virt38cgeq2n6pf,0,47.4,-1.7,2023-04-22T14:02:03.623Z,2023-04-23T06:09:36Z,4208459131,233,16,4208458801,56,Back,4208458803,347,,,,,,,,,,,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537057957,16,5,1,0,52,c9ky1957qli8v2lylfga7io8b,1,52.6,101.7,2023-04-22T14:02:03.623Z,2023-04-23T06:09:36Z,4208459067,233,14,4208458981,347,,4208458979,56,Left,,,,,,,,,,,,,,,,4w3ipvncxgip8rxi2sf0l971l,K. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058591,17,1,1,1,11,c9ky1957qli8v2lylfga7io8b,1,54.7,100,2023-04-22T14:02:23.135Z,2023-04-23T06:09:41Z,4208461905,141,90.9,4208461901,56,Back,4208461909,213,3.5,4208461911,1,,4208461889,107,,4208461907,212,22.6,4208461903,140,34.3,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058695,18,1,1,1,15,c9ky1957qli8v2lylfga7io8b,1,32.9,86.3,2023-04-22T14:02:26.819Z,2023-04-23T06:09:43Z,4208462501,56,Back,4208462505,141,47.2,4208462509,213,4.2,4208462507,212,30.8,4212224605,178,,4208462503,140,18.1,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058783,19,1,1,1,19,c9ky1957qli8v2lylfga7io8b,0,18.1,47.2,2023-04-22T14:02:30.430Z,2023-04-23T06:09:46Z,4208462937,56,Center,4212224709,178,,4208462941,141,38.2,4208462945,213,6.2,4208462939,140,67.2,4208462943,212,51.9,4208462935,157,,4208462947,1,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058877,15,1,1,1,22,ez46dadmx0virt38cgeq2n6pf,0,33.9,59.6,2023-04-22T14:02:33.895Z,2023-04-23T06:09:51Z,4208463433,3,,4208463445,212,34.2,4208463449,1,,4208463437,56,Left,4212224847,388,,4208463447,213,0.5,4208463443,141,82.6,4208463439,140,62.9,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058943,20,1,1,1,24,c9ky1957qli8v2lylfga7io8b,1,36,24.9,2023-04-22T14:02:36.067Z,2023-04-23T06:09:59Z,4208463753,213,0.9,4212225039,178,,4208463743,56,Back,4208463747,140,41.3,4208463749,141,34.6,4208463751,212,8.6,4208463741,3,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058985,21,1,1,1,25,c9ky1957qli8v2lylfga7io8b,0,41.5,34.6,2023-04-22T14:02:37.106Z,2023-04-23T06:10:02Z,4212225173,178,,4208463957,213,0.1,4208463953,212,26.1,4208463949,141,36.9,4208463945,140,66.3,4208463941,56,Center,4208463937,155,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059055,16,1,1,1,28,ez46dadmx0virt38cgeq2n6pf,1,37,65.4,2023-04-22T14:02:39.434Z,2023-04-23T06:10:09Z,4208464269,56,Back,4212225351,178,,4208464271,140,39.5,4208464275,212,9.9,4208464273,141,79.4,4208464277,213,1.3,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059061,17,49,1,1,29,ez46dadmx0virt38cgeq2n6pf,1,39.4,78.8,2023-04-22T14:02:41.187Z,2023-04-23T06:10:12Z,,,,,,,,,,,,,,,,,,,,,,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059157,18,1,1,1,30,ez46dadmx0virt38cgeq2n6pf,0,39.4,78.8,2023-04-22T14:02:41.252Z,2023-04-23T06:10:14Z,4208464757,157,,4208464763,141,100.0,4208464767,213,0.5,4208464759,56,Left,4212225513,178,,4208464769,1,,4208464761,140,67.2,4208464765,212,33.1,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059163,19,5,1,1,32,ez46dadmx0virt38cgeq2n6pf,0,63.1,101.8,2023-04-22T14:02:43.803Z,2023-04-23T06:10:20Z,4208464805,347,,4208464803,56,Left,4208465315,233,22,,,,,,,,,,,,,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059231,22,5,1,1,32,c9ky1957qli8v2lylfga7io8b,1,36.9,-1.8,2023-04-22T14:02:43.803Z,2023-04-23T06:10:20Z,4208465113,56,Back,4208465125,347,,4208465221,233,19,,,,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059803,23,1,1,1,44,c9ky1957qli8v2lylfga7io8b,1,37.3,0,2023-04-22T14:02:55.920Z,2023-04-23T06:10:34Z,4208468055,212,13.1,4208468051,140,28.9,4208468049,56,Back,4208468053,141,12.5,4208468897,189,,4208468047,107,,4208468057,213,2.3,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059815,24,61,1,1,47,c9ky1957qli8v2lylfga7io8b,1,28.9,12.5,2023-04-22T14:02:58.972Z,2023-04-23T06:10:37Z,4212226007,178,,4208468103,56,Back,4208468257,189,,,,,,,,,,,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059855,20,49,1,1,50,ez46dadmx0virt38cgeq2n6pf,1,41,32.4,2023-04-22T14:03:01.806Z,2023-04-23T06:10:42Z,,,,,,,,,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059975,21,1,1,1,51,ez46dadmx0virt38cgeq2n6pf,1,42.3,31.6,2023-04-22T14:03:03.242Z,2023-04-23T06:10:53Z,4212226465,178,,4208468889,213,0.4,4208468881,141,43.1,4208468885,212,20.8,4208468875,140,60.7,4208468871,56,Center,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060017,22,1,1,1,54,ez46dadmx0virt38cgeq2n6pf,1,53.3,43.3,2023-04-22T14:03:05.762Z,2023-04-23T06:10:57Z,4208469039,213,3.3,4208469031,56,Back,4208469035,141,41.9,4212226557,178,,4208469037,212,7.2,4208469033,140,46.5,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060105,23,1,1,1,55,ez46dadmx0virt38cgeq2n6pf,1,46.5,41.9,2023-04-22T14:03:06.613Z,2023-04-23T06:10:59Z,4208469463,140,58.6,4212226669,178,,4208469467,212,29.4,4208469469,213,5.2,4208469465,141,2.9,4208469461,56,Right,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060255,24,1,1,1,58,ez46dadmx0virt38cgeq2n6pf,0,59.9,3.2,2023-04-22T14:03:09.466Z,2023-04-23T06:11:04Z,4208470205,56,Right,4208470211,212,23.3,4212226789,178,,4208470209,141,0.0,4208470207,140,81.9,4208470213,213,6.1,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060271,25,56,1,2,1,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-04-22T14:03:12.777Z,2023-04-23T06:11:11Z,4208470265,56,Back,,,,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060283,25,5,1,2,2,ez46dadmx0virt38cgeq2n6pf,0,79.5,-1.7,2023-04-22T14:03:14.205Z,2023-04-23T06:11:15Z,4208470323,347,,4208470321,56,Right,4208470767,233,26,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060343,26,5,1,2,2,c9ky1957qli8v2lylfga7io8b,1,20.5,101.7,2023-04-22T14:03:14.205Z,2023-04-23T06:11:14Z,4208470639,56,Back,4208470681,233,25,4208470641,347,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061107,27,1,1,2,23,c9ky1957qli8v2lylfga7io8b,0,22.8,100,2023-04-22T14:03:34.989Z,2023-04-23T06:11:17Z,4208474487,107,,4208474493,141,93.8,4208474497,213,5.9,4208474489,56,Back,4208474495,212,16.2,4208474491,140,37.3,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061199,26,1,1,2,25,ez46dadmx0virt38cgeq2n6pf,0,67,4.9,2023-04-22T14:03:36.930Z,2023-04-23T06:11:22Z,4208474973,212,10.1,4208474969,140,75.4,4212227379,388,,4208474975,213,0.5,4208474965,56,Right,4208474971,141,12.2,4208474959,3,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061261,28,1,1,2,26,c9ky1957qli8v2lylfga7io8b,1,28.9,90,2023-04-22T14:03:37.575Z,2023-04-23T06:11:26Z,4208475325,213,5.7,4208475311,141,70.0,4212227475,388,,4208475301,3,,4208475303,56,Back,4208475307,140,47.1,4208475317,212,23.5,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537062511,32,3,1,2,29,c9ky1957qli8v2lylfga7io8b,0,40.8,66.8,2023-04-22T14:03:40.790Z,2023-04-23T06:11:33Z,4208481329,286,,4212227681,178,,4209819449,465,,4208482315,233,27,4208481323,56,Back,,,,,,,,,,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061329,27,7,1,2,29,ez46dadmx0virt38cgeq2n6pf,1,59.2,33.2,2023-04-22T14:03:40.808Z,2023-04-23T06:11:43Z,4208475667,285,,4212228005,388,,4208475665,56,Center,4208482277,233,32,4209819931,383,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061339,28,49,1,2,31,ez46dadmx0virt38cgeq2n6pf,1,58.8,29.2,2023-04-22T14:03:42.404Z,2023-04-23T06:11:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
