id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2472056265,7,1,1,0,9,ez46dadmx0virt38cgeq2n6pf,1,61.5,63.1,2022-10-15T14:02:06.691Z,2022-10-15T20:42:59Z,3844398201,154,,3844394603,140,85.4,3844394605,141,66.6,3844394609,213,0.1,3844394599,155,,3844394607,212,25.2,3844398199,210,13,3846783599,178,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,1,3844394601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056275,8,13,1,0,12,ez46dadmx0virt38cgeq2n6pf,1,81.7,66.6,2022-10-15T14:02:09.299Z,2022-10-15T20:43:00Z,3844398297,328,,3844398301,231,53.4,3844397265,72,,3844398295,103,8.3,3844398293,102,40.8,3845773157,108,,3844398299,230,96.8,3846783959,178,,27ldss0bvyuhn929cd0j8u47p,S. May,,3844398283,84,,3844398285,29,3844398289,55,7,3844394639,18,3844394637,22,3844398287,154,3844394641,56,Center,,,,,,,,,,,,,,,,,
2472056199,5,5,1,0,13,besu5lkqmra07drq1czpr0tk4,1,-1.1,58.4,2022-10-15T14:02:10.697Z,2022-10-15T20:43:07Z,3844394317,56,Back,3844395039,233,9,3844394321,346,,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472056335,9,5,1,0,13,ez46dadmx0virt38cgeq2n6pf,0,101.1,41.6,2022-10-15T14:02:10.697Z,2022-10-15T20:43:07Z,3844394929,346,,3844394927,56,Center,3844395051,233,5,,,,,,,,,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057283,6,1,1,0,38,besu5lkqmra07drq1czpr0tk4,0,4.4,55.2,2022-10-15T14:02:34.940Z,2022-10-15T20:43:16Z,3844399641,212,58.4,3844399637,140,54.1,3844399649,74,,3844399633,56,Right,3844399629,124,,3844399645,1,,3844399639,141,16.8,3844399643,213,5.8,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057269,10,44,1,0,41,ez46dadmx0virt38cgeq2n6pf,1,43.6,82.4,2022-10-15T14:02:38.219Z,2022-10-16T08:31:03Z,3844399559,285,,3844399859,233,7,3844399557,56,Back,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057293,7,44,1,0,41,besu5lkqmra07drq1czpr0tk4,0,56.4,17.6,2022-10-15T14:02:38.220Z,2022-10-15T20:43:21Z,3844399691,286,,3844399689,56,Right,3844399909,233,10,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057451,11,1,1,0,41,ez46dadmx0virt38cgeq2n6pf,0,41.3,81.7,2022-10-15T14:02:38.260Z,2022-10-16T08:31:03Z,3846785143,388,,3844400579,213,1.8,3844400559,140,38.8,3844400545,3,,3844400555,56,Back,3844400573,212,14.1,3844400567,141,100.0,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057699,8,5,1,0,42,besu5lkqmra07drq1czpr0tk4,1,58.3,-1.8,2022-10-15T14:02:39.821Z,2022-10-15T20:43:33Z,3844401803,347,,3844401799,56,Right,3844401885,233,12,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057467,12,5,1,0,42,ez46dadmx0virt38cgeq2n6pf,0,41.7,101.8,2022-10-15T14:02:39.821Z,2022-10-15T20:43:33Z,3844400633,56,Back,3844400635,347,,3844401937,233,8,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057827,9,1,1,0,51,besu5lkqmra07drq1czpr0tk4,1,55.4,0,2022-10-15T14:02:48.410Z,2022-10-15T20:43:40Z,3844402397,56,Right,3844402395,107,,3844402401,141,9.2,3844402403,212,8.7,3844402399,140,59.9,3844402405,213,1.0,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057839,10,61,1,0,53,besu5lkqmra07drq1czpr0tk4,0,59.9,9.2,2022-10-15T14:02:50.420Z,2022-10-15T20:43:48Z,3846786211,178,,3844402451,56,Right,,,,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057851,13,49,1,0,54,ez46dadmx0virt38cgeq2n6pf,1,22.6,86.8,2022-10-15T14:02:51.250Z,2022-10-15T20:43:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472672141,842,83,1,0,54,besu5lkqmra07drq1czpr0tk4,1,63.4,6.8,2022-10-15T14:02:51.341Z,2022-10-16T05:16:59Z,3847736629,399,114595,,,,,,,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057959,14,1,1,0,55,ez46dadmx0virt38cgeq2n6pf,0,24,91.2,2022-10-15T14:02:52.480Z,2022-10-15T20:44:05Z,3844403065,212,16.3,3844403069,213,0.2,3846786971,178,,3844403055,140,39.2,3844403073,1,,3844403053,56,Back,3844403049,157,,3844403059,141,95.7,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472057929,11,8,1,0,56,besu5lkqmra07drq1czpr0tk4,1,56.5,5.5,2022-10-15T14:02:53.010Z,2022-10-15T20:44:25Z,3846787861,178,,3844403095,15,,3845779055,385,,3844402917,56,Right,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472672577,847,83,1,0,58,besu5lkqmra07drq1czpr0tk4,1,59.6,26.1,2022-10-15T14:02:55.322Z,2022-10-16T05:18:25Z,3847738459,399,2513,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058203,15,1,1,0,58,ez46dadmx0virt38cgeq2n6pf,1,40.1,74.7,2022-10-15T14:02:55.361Z,2022-10-15T20:44:39Z,3844404209,141,28.6,3844404217,213,4.7,3844404205,140,39.4,3844404201,56,Back,3846788679,178,,3844404213,212,31.4,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058263,16,1,1,1,1,ez46dadmx0virt38cgeq2n6pf,1,39.8,26.5,2022-10-15T14:02:58.402Z,2022-10-15T20:44:43Z,3844404585,212,30.0,3844404583,141,13.5,3846788945,178,,3844404587,213,6.0,3844404579,56,Right,3844404581,140,67.1,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472673277,867,83,1,1,5,besu5lkqmra07drq1czpr0tk4,1,31.9,91.3,2022-10-15T14:03:02.406Z,2022-10-16T05:20:22Z,3847741391,399,421350,,,,,,,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058375,17,1,1,1,5,ez46dadmx0virt38cgeq2n6pf,0,68.6,7.6,2022-10-15T14:03:02.422Z,2022-10-15T20:44:48Z,3844405073,140,89.1,3844405079,212,21.7,3844405081,213,0.1,3846789161,178,,3844405077,141,11.7,3844405069,56,Right,,,,,,,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058359,12,49,1,1,8,besu5lkqmra07drq1czpr0tk4,1,10.4,87.5,2022-10-15T14:03:05.082Z,2022-10-15T20:44:55Z,,,,,,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058523,13,1,1,1,10,besu5lkqmra07drq1czpr0tk4,1,10.4,87.7,2022-10-15T14:03:07.712Z,2022-10-15T20:45:02Z,3844405943,141,74.5,3846789653,178,,3844405939,140,12.4,3844405945,212,9.2,3844405935,56,Back,3844405947,213,4.9,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058543,14,1,1,1,12,besu5lkqmra07drq1czpr0tk4,0,11.7,83,2022-10-15T14:03:09.720Z,2022-10-15T20:45:07Z,3844406043,212,8.9,3844406039,140,20.2,3844406045,213,0.0,3844406037,56,Back,3846789905,178,,3844406041,141,83.0,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058551,18,61,1,1,13,ez46dadmx0virt38cgeq2n6pf,1,83.7,10.3,2022-10-15T14:03:10.011Z,2022-10-15T20:45:16Z,3844406113,56,Right,3846790241,178,,,,,,,,,,,,,,,,,,,,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058609,19,49,1,1,14,ez46dadmx0virt38cgeq2n6pf,1,83.6,11.1,2022-10-15T14:03:10.931Z,2022-10-15T20:45:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058733,20,1,1,1,15,ez46dadmx0virt38cgeq2n6pf,1,78.1,10.1,2022-10-15T14:03:12.291Z,2022-10-15T20:45:30Z,3844407073,212,13.3,3844407067,56,Center,3844407075,213,2.3,3844407071,141,25.2,3844407069,140,70.1,3846790817,178,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058855,21,1,1,1,17,ez46dadmx0virt38cgeq2n6pf,1,70.1,25.2,2022-10-15T14:03:14.741Z,2022-10-15T20:45:36Z,3844407803,212,45.8,3844407805,213,1.5,3844407799,140,72.8,3844407793,196,,3846791061,178,,3844407795,56,Left,3844407807,1,,3844407791,155,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,3844407801,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058909,22,1,1,1,22,ez46dadmx0virt38cgeq2n6pf,1,72.6,90.9,2022-10-15T14:03:19.241Z,2022-10-15T20:45:46Z,3844408049,212,14.5,3844408043,140,76.7,3844408053,213,5.0,3844408039,56,Center,3846791523,178,,3844408047,141,70.5,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472058943,23,61,1,1,23,ez46dadmx0virt38cgeq2n6pf,0,75.3,71.2,2022-10-15T14:03:20.141Z,2022-10-15T20:46:02Z,3844408253,56,Center,3846792333,178,,,,,,,,,,,,,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059009,15,1,1,1,24,besu5lkqmra07drq1czpr0tk4,0,22.5,42.4,2022-10-15T14:03:21.101Z,2022-10-15T20:46:12Z,3844408581,157,,3844408599,213,0.1,3844408593,141,45.4,3844408595,212,16.1,3844408589,140,37.7,3844408601,1,,3846792833,178,,3844408585,56,Back,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059155,24,1,1,1,26,ez46dadmx0virt38cgeq2n6pf,1,62,65.8,2022-10-15T14:03:23.232Z,2022-10-15T20:46:21Z,3844409313,141,86.9,3844409307,3,,3844409315,212,14.7,3844409317,213,1.8,3844409309,56,Left,3846793225,178,,3844409311,140,59.1,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059199,25,1,1,1,28,ez46dadmx0virt38cgeq2n6pf,0,59.1,86.9,2022-10-15T14:03:24.981Z,2022-10-15T20:46:35Z,3844409523,140,72.0,3844409525,141,78.1,3846793973,178,,3844409529,213,5.9,3844409519,155,,3844409527,212,14.8,3844409521,56,Center,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059165,16,8,1,1,29,besu5lkqmra07drq1czpr0tk4,1,24.2,25.9,2022-10-15T14:03:26.241Z,2022-10-15T20:46:45Z,3844409355,56,Back,3846794451,388,,3844409503,15,,3845787409,385,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059259,26,1,1,1,31,ez46dadmx0virt38cgeq2n6pf,1,69.7,64.5,2022-10-15T14:03:28.021Z,2022-10-15T20:46:53Z,3844409885,212,8.9,3844409877,56,Center,3844409883,141,68.8,3844409889,213,0.3,3846794815,178,,3844409873,3,,3844409881,140,77.7,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059293,27,1,1,1,32,ez46dadmx0virt38cgeq2n6pf,1,79.1,64.5,2022-10-15T14:03:28.941Z,2022-10-15T20:47:03Z,3844410075,213,4.2,3844410087,156,,3844410067,56,Center,3844410073,212,10.5,3844410071,141,51.3,3846795229,178,,3844410069,140,73.9,,,,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472674043,812,67,1,1,32,ez46dadmx0virt38cgeq2n6pf,1,76.7,50.5,2022-10-15T14:03:29.488Z,2022-10-16T08:31:03Z,3847744909,233,885,,,,,,,,,,,,,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472674041,885,67,1,1,32,besu5lkqmra07drq1czpr0tk4,0,23.3,49.5,2022-10-15T14:03:29.489Z,2022-10-16T05:22:36Z,3847744917,233,812,,,,,,,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059307,28,61,1,1,32,ez46dadmx0virt38cgeq2n6pf,0,73.9,51.3,2022-10-15T14:03:29.551Z,2022-10-16T08:31:04Z,3846795359,178,,3844410163,56,Center,,,,,,,,,,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059319,17,1,1,1,33,besu5lkqmra07drq1czpr0tk4,1,21.2,52.1,2022-10-15T14:03:30.492Z,2022-10-15T20:47:16Z,3846795581,178,,3844410239,212,15.0,3844410233,56,Back,3844410235,140,6.9,3844410237,141,53.1,3844410241,213,3.1,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059323,18,49,1,1,34,besu5lkqmra07drq1czpr0tk4,1,6.9,53.1,2022-10-15T14:03:31.911Z,2022-10-15T20:47:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059391,19,1,1,1,35,besu5lkqmra07drq1czpr0tk4,0,6.9,53.1,2022-10-15T14:03:31.961Z,2022-10-15T20:47:28Z,3844410599,141,88.4,3844410595,56,Back,3844410605,1,,3844410603,213,0.6,3844410593,157,,3844410601,212,45.6,3844410597,140,43.8,3846795963,178,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059521,29,1,1,1,38,ez46dadmx0virt38cgeq2n6pf,0,56.1,14,2022-10-15T14:03:35.163Z,2022-10-15T20:47:48Z,3844411215,56,Right,3844411213,3,,3844411223,213,6.3,3846796523,178,,3844411219,141,13.8,3844411217,140,73.3,3844411221,212,18.1,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059577,20,1,1,1,40,besu5lkqmra07drq1czpr0tk4,0,23.1,90,2022-10-15T14:03:37.711Z,2022-10-15T20:48:00Z,3844411477,140,32.4,3844411483,213,0.1,3844411475,56,Back,3846796975,178,,3844411479,141,91.2,3844411481,212,9.8,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472059603,30,61,1,1,40,ez46dadmx0virt38cgeq2n6pf,1,72.6,11.1,2022-10-15T14:03:37.831Z,2022-10-15T20:48:08Z,3844411603,56,Right,3846797409,178,,,,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472060119,21,5,1,1,42,besu5lkqmra07drq1czpr0tk4,1,24.5,101,2022-10-15T14:03:38.998Z,2022-10-15T20:48:14Z,3844414403,56,Back,3844421233,233,32,3844802389,347,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472060975,32,5,1,1,42,ez46dadmx0virt38cgeq2n6pf,0,75.5,-1,2022-10-15T14:03:38.998Z,2022-10-15T20:48:14Z,3844418873,56,Right,3844802337,347,,3844421253,233,21,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
