id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2527345455,145,6,1,10,38,dvnjvad3p09dugr79gktlrtll,1,95.8,61.5,2023-04-02T11:12:10.791Z,2023-04-02T16:56:45Z,4156892757,73,,4156892755,56,Center,4156892943,233,66,,,,,,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527345965,146,1,1,10,59,dvnjvad3p09dugr79gktlrtll,0,99.5,99.5,2023-04-02T11:12:31.256Z,2023-04-02T16:57:03Z,4158822315,178,,4156895347,224,,4156895345,155,,4156895351,140,91.5,4156895343,6,,4156895359,1,,4156895355,212,35.3,4156895349,56,Center,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,4156895341,2,,4156895353,141,49.1,4158247081,72,,4156895357,213,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2527345981,67,12,1,11,0,87coxipr6ls77tnlba3eselx0,1,5.3,47,2023-04-02T11:12:32.785Z,2023-04-02T16:57:07Z,4156895435,141,28.9,4158822527,388,,4156895433,140,27.1,4156895461,15,,4156895437,212,26.0,4156895439,213,5.8,4156895431,56,Back,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527346063,147,1,1,11,4,dvnjvad3p09dugr79gktlrtll,1,65.3,74.7,2023-04-02T11:12:36.301Z,2023-04-02T16:57:11Z,4156895921,140,73.9,4156895927,213,0.9,4156895923,141,92.7,4158822709,178,,4156895919,56,Left,4156895925,212,15.2,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527346115,148,1,1,11,7,dvnjvad3p09dugr79gktlrtll,1,76.2,93.6,2023-04-02T11:12:39.300Z,2023-04-02T16:57:14Z,4158822955,178,,4156896275,141,78.5,4156896269,56,Center,4156896279,212,11.1,4156896271,140,80.1,4156896283,213,5.1,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527346191,149,1,1,11,9,dvnjvad3p09dugr79gktlrtll,0,80.1,76.1,2023-04-02T11:12:41.877Z,2023-04-02T16:57:17Z,4158823161,178,,4156896647,140,96.3,4156896653,213,0.5,4156896649,141,88.2,4156896645,56,Left,4156896651,212,18.9,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527745191,912,67,1,11,11,87coxipr6ls77tnlba3eselx0,1,7.3,13.1,2023-04-02T11:12:43.194Z,2023-04-02T18:08:14Z,4158965821,233,1755,,,,,,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527745189,1755,67,1,11,11,dvnjvad3p09dugr79gktlrtll,0,92.7,86.9,2023-04-02T11:12:43.195Z,2023-04-02T17:29:13Z,4158965833,233,912,,,,,,,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527608539,669,8,1,11,11,87coxipr6ls77tnlba3eselx0,1,6,12.7,2023-04-02T11:12:43.206Z,2023-04-02T18:08:14Z,4158257115,385,,4158823635,389,,4158256613,56,Back,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527608861,1082,61,1,11,11,dvnjvad3p09dugr79gktlrtll,1,94,87.3,2023-04-02T11:12:43.607Z,2023-04-02T16:57:36Z,4158824773,388,,4158258287,56,Left,,,,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527346287,69,5,1,11,12,87coxipr6ls77tnlba3eselx0,1,-1.3,13.7,2023-04-02T11:12:45.025Z,2023-04-02T16:57:41Z,4156899291,233,150,4156897107,56,Back,4156915019,346,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527346383,150,5,1,11,12,dvnjvad3p09dugr79gktlrtll,0,101.3,86.3,2023-04-02T11:12:45.025Z,2023-04-02T16:57:41Z,4156897551,56,Left,4156914975,346,,4156899251,233,69,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527346237,68,43,1,11,14,87coxipr6ls77tnlba3eselx0,1,0,0,2023-04-02T11:12:46.804Z,2023-04-02T11:13:11Z,4156899627,144,8,4156896853,56,Back,,,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347143,70,1,1,11,49,87coxipr6ls77tnlba3eselx0,1,5.1,39.5,2023-04-02T11:13:21.651Z,2023-04-02T16:57:49Z,4156919313,124,,4156901705,56,Right,4156901711,212,56.8,4156919315,237,,4156901713,213,5.9,4156901707,140,55.1,4156901715,1,,4156901709,141,7.6,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347207,71,1,1,11,52,87coxipr6ls77tnlba3eselx0,1,55.1,7.6,2023-04-02T11:13:24.753Z,2023-04-02T16:57:57Z,4156902067,140,61.2,4158826183,388,,4156902069,141,4.0,4156902071,212,6.9,4156902061,3,,4156902065,56,Right,4156902063,168,,4156902073,213,5.9,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347307,152,4,1,11,54,dvnjvad3p09dugr79gktlrtll,1,38.3,98.9,2023-04-02T11:13:26.891Z,2023-04-02T16:58:18Z,4156918009,152,,4156918069,233,72,4156918007,295,,4156902623,56,Back,4156918005,13,,4156918011,286,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347213,72,4,1,11,54,87coxipr6ls77tnlba3eselx0,0,61.7,1.1,2023-04-02T11:13:26.892Z,2023-04-02T16:58:18Z,4156903525,13,,4156918093,233,152,4156903531,152,,4158827791,178,,4156903535,285,,4156902093,56,Right,4156918457,295,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347279,73,43,1,12,4,87coxipr6ls77tnlba3eselx0,1,0,0,2023-04-02T11:13:36.740Z,2023-04-02T11:13:40Z,4156902437,347,0,4156902775,144,5,4156902433,56,Right,4156902639,233,152,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347339,153,1,1,12,5,dvnjvad3p09dugr79gktlrtll,1,40.1,97.4,2023-04-02T11:13:37.285Z,2023-04-02T16:58:24Z,4156902819,140,26.6,4158828225,178,,4156902823,212,18.1,4156905341,152,,4156902817,56,Back,4156902825,213,3.8,4156902821,141,80.9,4156905339,5,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347439,154,1,1,12,7,dvnjvad3p09dugr79gktlrtll,1,26.6,80.9,2023-04-02T11:13:39.844Z,2023-04-02T16:58:27Z,4156903289,140,26.4,4156903291,141,46.9,4156903287,56,Back,4156903295,213,4.7,4158828395,178,,4156903293,212,23.1,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347531,155,1,1,12,12,dvnjvad3p09dugr79gktlrtll,1,26.8,50,2023-04-02T11:13:44.906Z,2023-04-02T16:58:30Z,4156903745,141,74.5,4156903747,212,18.4,4158828557,178,,4156903741,56,Back,4156903749,213,1.1,4156903743,140,34.3,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347555,156,1,1,12,15,dvnjvad3p09dugr79gktlrtll,1,33.9,74.7,2023-04-02T11:13:47.066Z,2023-04-02T16:58:33Z,4158828719,178,,4156903897,141,94.4,4156903901,212,14.7,4156903907,213,1.1,4156903895,140,39.7,4156903893,56,Back,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347647,157,1,1,12,16,dvnjvad3p09dugr79gktlrtll,1,39.7,94.4,2023-04-02T11:13:49.027Z,2023-04-02T16:58:35Z,4156904383,56,Back,4158828871,178,,4156904393,212,8.2,4156904389,140,44.8,4156904397,213,5.4,4156904391,141,85.3,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347723,158,1,1,12,20,dvnjvad3p09dugr79gktlrtll,1,55.8,88.7,2023-04-02T11:13:52.891Z,2023-04-02T16:58:41Z,4156904765,141,94.8,4158829231,178,,4156904763,140,67.4,4156904767,212,12.9,4156904761,56,Left,4156904769,213,0.3,,,,,,,v6ddixs4xh5qjb67smsht23t,T. Iwata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347765,159,1,1,12,23,dvnjvad3p09dugr79gktlrtll,1,60.5,92.6,2023-04-02T11:13:55.939Z,2023-04-02T16:58:44Z,4156904999,141,84.7,4156905003,213,3.5,4156904997,140,44.7,4158829497,178,,4156904995,56,Back,4156905001,212,17.4,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347823,160,1,1,12,26,dvnjvad3p09dugr79gktlrtll,1,44.7,79.3,2023-04-02T11:13:58.565Z,2023-04-02T16:58:55Z,4156905303,56,Back,4158830359,178,,4156905311,213,4.8,4156905305,140,46.6,4156905309,212,21.9,4156905307,141,47.3,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527347987,161,1,1,12,30,dvnjvad3p09dugr79gktlrtll,1,52.4,37.5,2023-04-02T11:14:02.907Z,2023-04-02T16:58:59Z,4156906111,140,49.1,4156906117,213,1.8,4156906113,141,61.8,4158830627,178,,4156906115,212,16.9,4156906109,56,Back,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348109,162,1,1,12,34,dvnjvad3p09dugr79gktlrtll,1,58.4,67.6,2023-04-02T11:14:06.310Z,2023-04-02T16:59:03Z,4156906773,140,67.7,4156906775,141,96.3,4156906771,56,Left,4156906779,213,1.1,4158830809,178,,4156906777,212,21.8,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348161,163,1,1,12,40,dvnjvad3p09dugr79gktlrtll,1,64.8,95.1,2023-04-02T11:14:12.367Z,2023-04-02T16:59:06Z,4156907017,56,Left,4156907025,213,5.1,4156907023,212,6.1,4156907019,140,67.2,4156907021,141,86.9,4158831071,178,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348189,164,1,1,12,41,dvnjvad3p09dugr79gktlrtll,1,65.3,90.5,2023-04-02T11:14:13.833Z,2023-04-02T16:59:11Z,4156907213,213,3.0,4156907207,140,47.4,4156907209,141,94.1,4156907205,56,Back,4158831439,178,,4156907211,212,19.0,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348235,165,1,1,12,43,dvnjvad3p09dugr79gktlrtll,1,47.4,94.1,2023-04-02T11:14:15.896Z,2023-04-02T16:59:16Z,4156907419,141,54.5,4156907423,213,4.1,4156907417,140,28.0,4156907425,1,,4156907421,212,33.8,4158831749,178,,4156907415,56,Back,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348279,166,1,1,12,46,dvnjvad3p09dugr79gktlrtll,1,28,54.5,2023-04-02T11:14:18.631Z,2023-04-02T16:59:20Z,4156907629,213,5.1,4156907619,140,30.8,4156907623,141,42.8,4156907617,56,Back,4158831951,178,,4156907625,212,8.5,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348409,167,1,1,12,52,dvnjvad3p09dugr79gktlrtll,1,31.8,40.9,2023-04-02T11:14:24.659Z,2023-04-02T16:59:23Z,4156908387,213,1.4,4156908381,140,35.2,4158832261,178,,4156908385,212,18.9,4156908379,56,Back,4156908383,141,68.2,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348477,168,1,1,12,57,dvnjvad3p09dugr79gktlrtll,1,44.2,67.6,2023-04-02T11:14:29.716Z,2023-04-02T16:59:27Z,4156908773,56,Back,4158832577,178,,4156908781,213,4.6,4156908775,140,42.6,4156908779,212,21.9,4156908777,141,35.5,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348539,169,1,1,13,0,dvnjvad3p09dugr79gktlrtll,1,46.1,34.2,2023-04-02T11:14:32.396Z,2023-04-02T16:59:30Z,4158832823,178,,4156909111,212,12.4,4156909105,56,Back,4156909109,141,16.2,4156909107,140,48.0,4156909113,213,4.9,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348579,170,1,1,13,2,dvnjvad3p09dugr79gktlrtll,0,47,12.3,2023-04-02T11:14:34.669Z,2023-04-02T16:59:35Z,4156909317,213,6.2,4156909309,56,Right,4156909315,212,30.7,4158833379,178,,4156909313,141,10.3,4156909311,140,76.2,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348619,74,61,1,13,4,87coxipr6ls77tnlba3eselx0,0,19.7,95.1,2023-04-02T11:14:36.238Z,2023-04-02T16:59:43Z,4158834051,21,,4158834053,178,,4156909521,56,Back,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527610663,1083,56,1,13,5,dvnjvad3p09dugr79gktlrtll,1,0,0,2023-04-02T11:14:37.890Z,2023-04-02T16:59:48Z,4158268337,56,Right,,,,,,,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348669,75,5,1,13,6,87coxipr6ls77tnlba3eselx0,0,24.8,101.5,2023-04-02T11:14:38.205Z,2023-04-02T17:00:06Z,4156910045,233,171,4156909733,347,,4156909731,56,Back,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348721,171,5,1,13,6,dvnjvad3p09dugr79gktlrtll,1,75.2,-1.5,2023-04-02T11:14:38.205Z,2023-04-02T17:00:05Z,4156910027,233,75,4156909965,56,Right,4156909967,347,,,,,,,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348779,172,1,1,13,10,dvnjvad3p09dugr79gktlrtll,1,75.8,0,2023-04-02T11:14:42.984Z,2023-04-02T17:00:09Z,4156910273,141,4.7,4156910243,107,,4156910279,213,2.8,4156910255,56,Right,4156910267,140,62.6,4156910277,212,14.6,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348857,173,1,1,13,13,dvnjvad3p09dugr79gktlrtll,1,57.4,6.5,2023-04-02T11:14:45.877Z,2023-04-02T17:00:11Z,4156910631,141,14.9,4156910627,56,Back,4156910635,213,2.9,4156910629,140,32.3,4156910633,212,27.0,4158835645,178,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527348971,174,1,1,13,16,dvnjvad3p09dugr79gktlrtll,1,32.3,14.9,2023-04-02T11:14:48.598Z,2023-04-02T17:00:15Z,4156911131,212,28.5,4158835921,178,,4156911125,56,Back,4156911133,213,1.4,4156911129,141,56.3,4156911127,140,36.4,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349011,175,1,1,13,21,dvnjvad3p09dugr79gktlrtll,1,43.2,63.4,2023-04-02T11:14:53.780Z,2023-04-02T17:00:17Z,4158836063,178,,4156911347,212,17.7,4156911341,56,Center,4156911349,213,0,4156911345,141,63.4,4156911343,140,60.1,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349063,176,1,1,13,22,dvnjvad3p09dugr79gktlrtll,1,60.1,63.4,2023-04-02T11:14:54.573Z,2023-04-02T17:00:22Z,4156911587,213,3.2,4158836331,178,,4156911577,56,Back,4156911583,141,63.1,4156911579,140,44.1,4156911585,212,16.8,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349115,177,1,1,13,26,dvnjvad3p09dugr79gktlrtll,1,53.6,65.1,2023-04-02T11:14:58.754Z,2023-04-02T17:00:30Z,4156911893,141,49.6,4156911895,212,10.6,4158836909,178,,4156911891,140,54.6,4156911897,213,4.8,4156911889,56,Center,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349185,178,1,1,13,29,dvnjvad3p09dugr79gktlrtll,1,55.1,50.7,2023-04-02T11:15:01.254Z,2023-04-02T17:00:32Z,4156912261,56,Center,4156912269,213,4.5,4156912263,140,53.0,4158837097,178,,4156912265,141,35.7,4156912267,212,10.4,,,,,,,v6ddixs4xh5qjb67smsht23t,T. Iwata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349267,179,1,1,13,33,dvnjvad3p09dugr79gktlrtll,1,57.8,29.4,2023-04-02T11:15:05.302Z,2023-04-02T17:00:36Z,4156912689,213,5.7,4156912683,140,76.2,4156912679,56,Right,4156912687,212,23.7,4158837261,178,,4156912685,141,9.2,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349309,180,1,1,13,36,dvnjvad3p09dugr79gktlrtll,1,77.2,5.6,2023-04-02T11:15:08.510Z,2023-04-02T17:00:40Z,4156912929,212,13.8,4156912921,140,87.4,4156912917,56,Right,4156912925,141,18.3,4158837457,178,,4156912931,213,0.7,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527748689,928,83,1,13,38,87coxipr6ls77tnlba3eselx0,1,15.5,81.2,2023-04-02T11:15:10.514Z,2023-04-02T17:33:58Z,4158983503,399,219249,,,,,,,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349401,181,1,1,13,39,dvnjvad3p09dugr79gktlrtll,1,87.7,18.2,2023-04-02T11:15:11.187Z,2023-04-02T17:00:49Z,4156913369,212,6.5,4158837955,178,,4156913367,141,14.3,4156913373,213,5.9,4156913363,56,Right,4156913365,140,93.4,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349457,182,1,1,13,42,dvnjvad3p09dugr79gktlrtll,1,91.2,12.5,2023-04-02T11:15:14.686Z,2023-04-02T17:00:53Z,4156913683,56,Right,4156913685,140,65.0,4156913681,155,,4156913689,212,27.7,4158838111,178,,4156913691,213,3.0,4156913687,141,17.6,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349567,183,1,1,13,46,dvnjvad3p09dugr79gktlrtll,1,65.9,20.3,2023-04-02T11:15:18.228Z,2023-04-02T17:00:56Z,4156914241,140,61.5,4158838341,178,,4156914247,213,1.8,4156914243,141,56.6,4156914245,212,25.1,4156914239,56,Center,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349607,184,1,1,13,51,dvnjvad3p09dugr79gktlrtll,1,67.5,56.4,2023-04-02T11:15:23.228Z,2023-04-02T17:01:00Z,4158838513,178,,4156914427,212,3.8,4156914421,56,Center,4156914429,213,5.1,4156914425,141,51.2,4156914423,140,68.7,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349617,185,1,1,13,52,dvnjvad3p09dugr79gktlrtll,1,68.9,56.9,2023-04-02T11:15:24.637Z,2023-04-02T17:01:03Z,4156914485,56,Center,4156914491,212,5.3,4156914493,213,2.0,4156914487,140,66.6,4158838711,178,,4156914489,141,63.9,,,,,,,v6ddixs4xh5qjb67smsht23t,T. Iwata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349691,186,1,1,13,53,dvnjvad3p09dugr79gktlrtll,1,66.6,63.9,2023-04-02T11:15:25.554Z,2023-04-02T17:01:05Z,4156914887,141,37.4,4156914891,213,4.7,4156914889,212,18.0,4158838837,178,,4156914885,140,66.1,4156914883,56,Center,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349771,187,1,1,13,57,dvnjvad3p09dugr79gktlrtll,1,65.3,34.9,2023-04-02T11:15:29.869Z,2023-04-02T17:01:10Z,4156915313,140,74.5,4156915321,212,11.0,4156915317,141,27.1,4158839103,178,,4156915323,213,5.8,4156915311,56,Center,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349849,188,1,1,14,1,dvnjvad3p09dugr79gktlrtll,1,76.4,21.8,2023-04-02T11:15:33.149Z,2023-04-02T17:01:14Z,4156915653,141,20.6,4156915649,140,86.7,4156915661,213,6.2,4158839305,178,,4156915643,56,Right,4156915657,212,10.8,,,,,,,v6ddixs4xh5qjb67smsht23t,T. Iwata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349853,189,50,1,14,1,dvnjvad3p09dugr79gktlrtll,1,83.4,25.9,2023-04-02T11:15:33.985Z,2023-04-02T17:01:20Z,4156915671,56,Center,4156915673,286,,4156915759,233,76,,,,,,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349863,76,7,1,14,2,87coxipr6ls77tnlba3eselx0,1,16.6,74.1,2023-04-02T11:15:34.438Z,2023-04-02T17:01:38Z,4156915745,233,189,4156915723,56,Back,4158839937,178,,4158272091,383,,4156915725,285,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349871,77,49,1,14,3,87coxipr6ls77tnlba3eselx0,1,22.3,71.5,2023-04-02T11:15:36.041Z,2023-04-02T17:01:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349919,78,1,1,14,5,87coxipr6ls77tnlba3eselx0,1,28.7,73.3,2023-04-02T11:15:37.155Z,2023-04-02T17:01:50Z,4156915917,213,0.6,4158841761,178,,4156915911,140,34.8,4156915915,212,7.9,4156915909,56,Back,4156915913,141,80.2,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527349935,79,1,1,14,6,87coxipr6ls77tnlba3eselx0,0,35.1,80.6,2023-04-02T11:15:38.692Z,2023-04-02T17:01:53Z,4156915983,141,85.1,4156916003,286,,4156915985,212,3.7,4156915979,56,Back,4156915981,140,37.1,4156915997,236,,4158841943,178,,4156915999,233,190,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,4156915987,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
