id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/14/value,qualifier/13/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2443579253,158,5,1,17,8,8gvg1ranyf93hprfkwx3ofl2y,1,-0.7,21.8,2022-08-07T19:50:14.879Z,2022-08-10T09:43:36Z,3692866319,233,128,3692866303,56,Back,3692866305,346,,,,,,,,,,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579507,159,1,1,17,30,8gvg1ranyf93hprfkwx3ofl2y,1,4.7,49.4,2022-08-07T19:50:36.481Z,2022-08-10T09:43:46Z,3692867761,140,60.8,3692867759,56,Center,3692867769,1,,3692867773,237,,3692867981,189,,3692867763,141,74.5,3692867757,155,,3692867767,213,0.3,2accix9saahg900cja5e9iw9h,Bruno Varela,3692867765,212,3692867755,124,,,,,,,,,,,,,,,,,,,,61.3,,,,,,,,,,,
2443579511,160,61,1,17,33,8gvg1ranyf93hprfkwx3ofl2y,0,59.2,73,2022-08-07T19:50:39.480Z,2022-08-10T09:44:11Z,3692867775,56,Center,3696740831,21,,3696740783,178,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579499,129,49,1,17,34,alyavx3ad35bp1xuwmqk7sgev,1,43.9,25.6,2022-08-07T19:50:40.514Z,2022-08-10T09:44:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579543,130,1,1,17,36,alyavx3ad35bp1xuwmqk7sgev,1,43.9,25.6,2022-08-07T19:50:42.562Z,2022-08-10T09:44:22Z,3696741283,178,,3692867945,212,18.9,3692867941,140,55.1,3692867947,213,0.9,3692867939,56,Center,3692867943,141,47.3,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579559,131,50,1,17,38,alyavx3ad35bp1xuwmqk7sgev,1,56.2,55.8,2022-08-07T19:50:45.030Z,2022-08-10T09:44:32Z,3692868027,56,Center,3692868029,286,,3692868223,233,161,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579597,161,7,1,17,39,8gvg1ranyf93hprfkwx3ofl2y,1,43.8,44.2,2022-08-07T19:50:45.393Z,2022-08-10T09:44:38Z,3695408227,384,,3696741731,178,,3692868209,233,131,3692868197,56,Back,3692868199,285,,,,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444320559,854,43,1,17,39,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T19:50:45.790Z,2022-08-10T12:44:31Z,3696844427,178,0,3696995203,144,82,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579601,162,49,1,17,39,8gvg1ranyf93hprfkwx3ofl2y,1,41.1,33.7,2022-08-07T19:50:45.868Z,2022-08-10T09:44:43Z,,,,,,,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579613,163,1,1,17,40,8gvg1ranyf93hprfkwx3ofl2y,0,42.2,32.6,2022-08-07T19:50:46.875Z,2022-08-10T09:44:49Z,3696742031,178,,3693007731,213,5.6,3693007727,141,25.4,3692868271,56,Back,3693007729,212,7.8,3693007725,140,48.0,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579615,132,49,1,17,42,alyavx3ad35bp1xuwmqk7sgev,1,53.5,75.6,2022-08-07T19:50:48.389Z,2022-08-10T09:44:56Z,,,,,,,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579635,133,1,1,17,42,alyavx3ad35bp1xuwmqk7sgev,1,53.5,75.6,2022-08-07T19:50:48.466Z,2022-08-10T09:45:01Z,3692868353,141,59.6,3696742413,178,,3692868349,56,Center,3692868355,212,19.6,3692868357,213,5.7,3692868351,140,69.0,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444052551,781,3,1,17,44,alyavx3ad35bp1xuwmqk7sgev,1,70.7,69.7,2022-08-07T19:50:50.800Z,2022-08-10T09:45:47Z,3695408727,56,Center,3695568933,233,819,3696743701,178,,3695408729,286,,3695408737,464,,,,,,,,,,,duv5kjxwj07cwmfz8x200qyqy,Batxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444052553,819,45,1,17,44,8gvg1ranyf93hprfkwx3ofl2y,0,29.3,30.3,2022-08-07T19:50:50.800Z,2022-08-10T09:45:47Z,3695568937,233,781,3695408731,56,Back,3695408733,285,,,,,,,,,,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579665,134,1,1,17,45,alyavx3ad35bp1xuwmqk7sgev,1,69,59.7,2022-08-07T19:50:51.266Z,2022-08-10T09:45:54Z,3692868503,56,Center,3696743891,178,,3692868507,141,64.0,3692868509,212,9.0,3692868511,213,0.3,3692868505,140,77.1,,,,,,,duv5kjxwj07cwmfz8x200qyqy,Batxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579735,135,4,1,17,47,alyavx3ad35bp1xuwmqk7sgev,1,79.4,66.8,2022-08-07T19:50:53.338Z,2022-08-10T09:46:27Z,3692868889,56,Center,3692868893,265,,3692868887,13,,3692868891,152,,3692869167,233,165,3692868895,286,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579755,165,4,1,17,47,8gvg1ranyf93hprfkwx3ofl2y,0,20.6,33.2,2022-08-07T19:50:53.339Z,2022-08-10T09:46:26Z,3696744789,178,,3692869003,56,Back,3692869173,233,135,3692869007,265,,3692869001,13,,3692869005,152,,3692869009,285,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579677,164,43,1,17,47,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T19:50:53.588Z,2022-08-07T19:51:29Z,3692870327,144,8,3692868569,56,Back,,,,,,,,,,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579767,166,17,1,17,55,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T19:51:01.669Z,2022-08-10T09:46:29Z,3692869089,392,,3692869091,13,243,3692869087,31,,,,,,,,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580447,136,15,1,19,10,alyavx3ad35bp1xuwmqk7sgev,1,80.5,69.5,2022-08-07T19:52:16.925Z,2022-08-10T09:46:36Z,3692873383,82,,3692872991,26,,3695410037,80,,3692873651,230,99.0,3692873653,231,51.6,3692873647,146,89.3,3692872993,18,,3696745121,178,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,3692873645,458,3692872995,56,Center,3692873643,103,19,3692873641,102,3692873385,233,3692873379,20,3692873649,147,,,,,,,,,46.6,,167,59.2,,,,,,,
2443580467,167,10,1,19,11,8gvg1ranyf93hprfkwx3ofl2y,1,11,42.5,2022-08-07T19:52:17.294Z,2022-08-10T09:46:45Z,3692873117,94,,3696745343,178,,3692873119,56,Back,3692873411,233,136,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580517,137,5,1,19,16,alyavx3ad35bp1xuwmqk7sgev,1,96.2,-1.2,2022-08-07T19:52:22.669Z,2022-08-10T09:46:53Z,3692873371,347,,3692873369,56,Right,3692873447,233,168,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580521,168,5,1,19,16,8gvg1ranyf93hprfkwx3ofl2y,0,3.8,101.2,2022-08-07T19:52:22.669Z,2022-08-10T09:46:52Z,3692873405,347,,3692873403,56,Back,3692873459,233,137,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580691,138,1,1,19,34,alyavx3ad35bp1xuwmqk7sgev,0,95.8,0,2022-08-07T19:52:40.859Z,2022-08-10T09:46:58Z,3692874431,213,1.6,3692874423,56,Center,3692874421,107,,3692874427,141,42.2,3692874433,1,,3692874429,212,29.5,3692874425,140,94.9,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580699,169,11,1,19,36,8gvg1ranyf93hprfkwx3ofl2y,1,5.6,55.7,2022-08-07T19:52:43.049Z,2022-08-10T09:47:02Z,3692874481,88,,3695410331,378,,3696745769,388,,3692874477,56,Back,,,,,,,,,,,,,2accix9saahg900cja5e9iw9h,Bruno Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580851,170,1,1,19,46,8gvg1ranyf93hprfkwx3ofl2y,1,14.6,50.9,2022-08-07T19:52:53.157Z,2022-08-10T09:47:09Z,3696745931,178,,3692875313,56,Back,3692875321,213,1.1,3692875311,123,,3692875317,141,75.3,3692875315,140,21.8,3692875319,212,18.2,,,,2accix9saahg900cja5e9iw9h,Bruno Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580871,171,1,1,19,51,8gvg1ranyf93hprfkwx3ofl2y,1,27.2,79.4,2022-08-07T19:52:57.348Z,2022-08-10T09:47:16Z,3692875433,140,46.5,3692875437,212,20.3,3692875431,56,Back,3692875435,141,77.6,3692875439,213,6.2,3696746133,178,,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444321081,856,43,1,19,52,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T19:52:58.451Z,2022-08-10T10:59:54Z,3696847639,144,82,3696847569,178,0,,,,,,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580875,172,61,1,19,52,8gvg1ranyf93hprfkwx3ofl2y,0,46.8,73.6,2022-08-07T19:52:58.480Z,2022-08-10T09:47:23Z,3692875447,56,Back,3696746319,178,,,,,,,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444321113,810,43,1,19,54,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-07T19:53:00.413Z,2022-08-10T12:44:32Z,3696847817,178,0,3696995237,144,82,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580893,139,49,1,19,54,alyavx3ad35bp1xuwmqk7sgev,1,45.1,33,2022-08-07T19:53:00.427Z,2022-08-10T09:47:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580953,140,1,1,19,56,alyavx3ad35bp1xuwmqk7sgev,1,52.9,28.5,2022-08-07T19:53:02.980Z,2022-08-10T09:47:51Z,3696747169,178,,3692875861,141,15.9,3692875867,213,5.8,3692875859,140,67.1,3692875865,212,17.2,3692875855,56,Right,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580977,141,1,1,19,59,alyavx3ad35bp1xuwmqk7sgev,1,71.1,14.9,2022-08-07T19:53:05.698Z,2022-08-10T09:48:03Z,3692876003,212,19.8,3696747451,178,,3692876005,213,0,3692875997,56,Right,3692875999,140,90.0,3692876001,141,14.9,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580983,142,1,1,20,2,alyavx3ad35bp1xuwmqk7sgev,0,96.3,8.5,2022-08-07T19:53:08.414Z,2022-08-10T09:48:12Z,3692876037,140,95.2,3692876031,2,,3695410851,20,,3692876039,141,15.9,3692876035,56,Right,3692876043,213,1.8,3695410847,225,,3692876041,212,5.2,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,3695410849,386,3696747689,178,,3692876033,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443580985,173,61,1,20,2,8gvg1ranyf93hprfkwx3ofl2y,1,7.1,81.1,2022-08-07T19:53:08.561Z,2022-08-10T09:48:18Z,3696747817,178,,3692876045,56,Back,,,,,,,,,,,,,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444321227,813,43,1,20,4,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-07T19:53:10.520Z,2022-08-10T11:00:40Z,3696848633,144,82,3696848523,178,0,,,,,,,,,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581095,143,43,1,20,8,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-07T19:53:14.726Z,2022-08-07T19:53:22Z,3692876757,144,3,3692876587,56,Right,3692876625,233,174,3692876589,286,0,,,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581057,174,43,1,20,8,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T19:53:14.726Z,2022-08-07T19:53:22Z,3692876397,285,0,3692876395,56,Back,3692876759,144,45,,,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581101,144,4,1,20,8,alyavx3ad35bp1xuwmqk7sgev,1,94.1,6.6,2022-08-07T19:53:14.779Z,2022-08-10T09:48:35Z,3692876617,152,,3692876611,13,,3692876619,286,,3692876615,56,Right,3692876649,233,175,3692876613,295,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581099,175,4,1,20,8,8gvg1ranyf93hprfkwx3ofl2y,0,5.9,93.4,2022-08-07T19:53:14.780Z,2022-08-10T09:48:35Z,3692876603,152,,3692876691,233,144,3696748249,178,,3692876597,13,,3692876605,285,,3692876601,56,Back,3692876599,295,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581397,145,1,1,20,49,alyavx3ad35bp1xuwmqk7sgev,0,93.8,2.5,2022-08-07T19:53:55.208Z,2022-08-10T09:48:42Z,3692878415,140,96.3,3692878407,5,,3692878419,212,22.4,3695411363,20,,3692878405,2,,3692878417,141,35.2,3692878409,155,,3692878411,152,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,3692878413,56,3696748497,178,,3695411361,224,,3692878421,213,,,,,,,,,,,,,,Center,1.5,,,,,,,,,,
2443581425,176,12,1,20,50,8gvg1ranyf93hprfkwx3ofl2y,1,4.8,64.6,2022-08-07T19:53:56.255Z,2022-08-10T09:48:51Z,3692878593,141,70.9,3692878589,56,Back,3692878595,212,15.4,3696748753,388,,3692878591,140,18.9,3692878597,213,0.3,3692878811,15,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581435,177,44,1,20,52,8gvg1ranyf93hprfkwx3ofl2y,1,18.4,71.5,2022-08-07T19:53:58.772Z,2022-08-10T14:33:49Z,3692878615,56,Back,3692878635,233,146,3692878617,285,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581419,146,44,1,20,52,alyavx3ad35bp1xuwmqk7sgev,0,81.6,28.5,2022-08-07T19:53:58.773Z,2022-08-10T09:48:59Z,3692878721,233,177,3692878563,56,Center,3692878565,286,,,,,,,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581461,178,12,1,20,52,8gvg1ranyf93hprfkwx3ofl2y,1,18.9,70.9,2022-08-07T19:53:58.851Z,2022-08-10T14:33:50Z,3692878757,213,0.4,3696749153,388,,3692878741,56,Back,3692878753,212,13.6,3692878763,15,,3692878749,141,77.8,3692878745,140,31.1,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581539,147,1,1,20,56,alyavx3ad35bp1xuwmqk7sgev,1,62.9,20.1,2022-08-07T19:54:02.430Z,2022-08-10T09:49:34Z,3692879255,1,,3696749785,178,,3692879251,212,48.9,3692879253,213,2.8,3692879247,140,19.8,3692879245,56,Back,3692879249,141,47.3,,,,duv5kjxwj07cwmfz8x200qyqy,Batxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581575,148,1,1,21,6,alyavx3ad35bp1xuwmqk7sgev,1,22.5,50.6,2022-08-07T19:54:12.797Z,2022-08-10T09:49:43Z,3692879401,212,13.5,3692879397,140,28.9,3692879403,213,1.0,3692879399,141,67.8,3696749921,178,,3692879395,56,Back,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581607,149,1,1,21,11,alyavx3ad35bp1xuwmqk7sgev,1,28.9,67.9,2022-08-07T19:54:17.519Z,2022-08-10T09:49:51Z,3692879577,56,Back,3692879581,141,38.2,3692879579,140,36.0,3692879585,213,5.1,3696750087,178,,3692879583,212,21.5,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581633,150,1,1,21,14,alyavx3ad35bp1xuwmqk7sgev,1,36,38.2,2022-08-07T19:54:21.039Z,2022-08-10T09:49:57Z,3692879761,213,0.7,3692879757,141,44.8,3692879759,212,7.2,3696750293,178,,3692879755,140,41.4,3692879753,56,Back,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581647,151,1,1,21,18,alyavx3ad35bp1xuwmqk7sgev,0,44.1,36,2022-08-07T19:54:24.959Z,2022-08-10T09:50:08Z,3692879849,56,Center,3696750655,178,,3692879847,155,,3692879853,141,43.7,3692879851,140,91.6,3692879857,213,0.1,3692879859,1,,3692879855,212,50.1,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581651,179,49,1,21,22,8gvg1ranyf93hprfkwx3ofl2y,1,10.4,67.9,2022-08-07T19:54:28.599Z,2022-08-10T09:50:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2accix9saahg900cja5e9iw9h,Bruno Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581723,180,1,1,21,26,8gvg1ranyf93hprfkwx3ofl2y,1,10.7,68.2,2022-08-07T19:54:32.500Z,2022-08-10T09:50:29Z,3692880283,140,19.2,3692880281,56,Back,3692880287,212,25.7,3692880289,213,5.1,3696751205,178,,3692880285,141,32.7,,,,,,,2accix9saahg900cja5e9iw9h,Bruno Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581747,181,1,1,21,33,8gvg1ranyf93hprfkwx3ofl2y,1,36.9,22.4,2022-08-07T19:54:39.605Z,2022-08-10T09:50:36Z,3692880419,140,56.1,3692880423,212,24.2,3692880417,56,Right,3692880421,141,2.8,3692880425,213,5.7,3696751379,178,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581757,182,1,1,21,36,8gvg1ranyf93hprfkwx3ofl2y,1,61,4,2022-08-07T19:54:42.410Z,2022-08-10T09:50:58Z,3696751907,178,,3692880451,212,2.7,3692880447,140,59.2,3692880453,213,3.9,3692880449,141,1.1,3692880445,56,Right,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581779,183,1,1,21,38,8gvg1ranyf93hprfkwx3ofl2y,1,58.8,1.7,2022-08-07T19:54:44.342Z,2022-08-10T09:51:05Z,3692880561,141,33.0,3692880557,56,Back,3696752059,178,,3692880559,140,42.4,3692880565,213,2.3,3692880563,212,27.4,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581803,184,1,1,21,41,8gvg1ranyf93hprfkwx3ofl2y,0,43.9,36,2022-08-07T19:54:47.509Z,2022-08-10T09:51:13Z,3696752259,178,,3692880703,213,1.0,3692880693,196,,3692880691,155,,3692880697,140,71.9,3692880705,1,,3692880701,212,52.9,3692880699,141,100.0,2lur2ts61wwrsvih1lb1jee50,I. Bamba,3692880695,56,,,,,,,,,,,,,,,,,,,,,,Left,,,,,,,,,,,
2443581885,152,5,1,21,44,alyavx3ad35bp1xuwmqk7sgev,1,26.3,-1,2022-08-07T19:54:50.571Z,2022-08-10T09:51:20Z,3692881075,56,Back,3692881083,233,185,3692881077,347,,,,,,,,,,,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581809,185,5,1,21,44,8gvg1ranyf93hprfkwx3ofl2y,0,73.7,101,2022-08-07T19:54:50.571Z,2022-08-10T09:51:21Z,3692880715,56,Left,3692880717,347,,3692881091,233,152,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581903,153,1,1,21,52,alyavx3ad35bp1xuwmqk7sgev,1,29.9,0,2022-08-07T19:54:58.482Z,2022-08-10T09:51:28Z,3692881183,141,26.7,3692881181,140,41.4,3692881187,213,1.0,3692881177,107,,3692881189,1,,3692881185,212,22.3,3692881179,56,Back,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581913,154,3,1,21,54,alyavx3ad35bp1xuwmqk7sgev,1,48.6,22.6,2022-08-07T19:55:00.866Z,2022-08-10T09:52:02Z,3692881221,286,,3692881241,233,186,3695412509,465,,3696753209,178,,3692881219,56,Back,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581911,186,45,1,21,54,8gvg1ranyf93hprfkwx3ofl2y,0,51.4,77.4,2022-08-07T19:55:00.866Z,2022-08-10T09:52:02Z,3692881247,233,154,3692881217,285,,3692881215,56,Center,,,,,,,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581915,155,50,1,21,55,alyavx3ad35bp1xuwmqk7sgev,1,52.8,18.9,2022-08-07T19:55:01.245Z,2022-08-10T09:52:21Z,3692881229,286,,3692881227,56,Right,3692881469,233,187,,,,,,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581947,187,7,1,21,55,8gvg1ranyf93hprfkwx3ofl2y,1,47.2,81.1,2022-08-07T19:55:01.989Z,2022-08-10T09:52:34Z,3692881437,233,155,3692881431,285,,3695412615,384,,3696754601,178,,3692881429,56,Back,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444053279,820,1,1,21,56,8gvg1ranyf93hprfkwx3ofl2y,1,36.1,91.6,2022-08-07T19:55:02.459Z,2022-08-10T09:52:49Z,3695412947,56,Back,3695412953,212,4.9,3695412949,140,34.3,3695412955,213,4.3,3696755103,178,,3695412951,141,85.0,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581965,189,12,1,21,57,8gvg1ranyf93hprfkwx3ofl2y,1,33.9,88.9,2022-08-07T19:55:03.682Z,2022-08-10T09:52:58Z,3692881517,212,9.1,3692881511,56,Back,3692881515,141,100.0,3696755281,178,,3692881519,213,1.1,3692881529,167,,3692881513,140,37.8,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443581949,188,61,1,21,57,8gvg1ranyf93hprfkwx3ofl2y,1,34.8,90.6,2022-08-07T19:55:03.788Z,2022-08-10T09:53:06Z,3696755555,178,,3692881433,56,Back,3696755553,21,,,,,,,,,,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443582011,156,5,1,21,58,alyavx3ad35bp1xuwmqk7sgev,1,61.4,-0.8,2022-08-07T19:55:04.740Z,2022-08-10T09:53:14Z,3692881801,347,,3692881799,56,Right,3692881837,233,190,,,,,,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
