id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2478366113,7,1,1,0,16,491xixnlsp75o7cr3w2gc1o0z,1,7.7,43.3,2022-10-28T19:19:00.692Z,2022-10-30T23:21:07Z,3877782193,1,,3885796747,178,,3877782185,140,41.1,3877782187,141,97.2,3877782183,56,Back,3877782189,212,50.7,3877782181,155,,3877782191,213,0.8,921pmr49x4ijt9tnww0d2sixh,Jordi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478366153,8,1,1,0,19,491xixnlsp75o7cr3w2gc1o0z,0,41.1,97.2,2022-10-28T19:19:04.164Z,2022-10-30T23:21:19Z,3877782375,56,Left,3877782379,141,94.5,3877782377,140,56.1,3877782383,213,6.2,3877782381,212,15.9,3885796841,178,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478366175,5,49,1,0,24,7kfx3xpj2c2wxinsyi16i9gaz,1,35.1,9.8,2022-10-28T19:19:08.494Z,2022-10-30T23:22:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478366215,6,1,1,0,24,7kfx3xpj2c2wxinsyi16i9gaz,0,35.6,9.1,2022-10-28T19:19:08.550Z,2022-10-30T23:22:59Z,3877782729,141,7.3,3877782727,140,67.7,3877782725,56,Right,3877782731,212,33.7,3885797775,178,,3877782733,213,6.2,3877782735,1,,3877783911,155,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478366241,7,4,1,0,26,7kfx3xpj2c2wxinsyi16i9gaz,1,70.4,7.5,2022-10-28T19:19:10.808Z,2022-10-30T23:23:09Z,3877782885,152,,3877782881,13,,3877783181,233,9,3877782889,286,,3877782883,56,Right,3877782887,265,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478366293,9,4,1,0,26,491xixnlsp75o7cr3w2gc1o0z,0,29.6,92.5,2022-10-28T19:19:10.809Z,2022-10-30T23:23:08Z,3877783157,56,Back,3877783159,152,,3877783161,265,,3877783155,13,,3885797849,178,,3877783163,285,,3877783231,233,7,,,,74mjp6xo2ejesuoylzw955y39,Tiago Ilori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478366797,9,1,1,0,55,7kfx3xpj2c2wxinsyi16i9gaz,0,73.5,8.9,2022-10-28T19:19:40.150Z,2022-10-30T23:23:17Z,3877785977,1,,3877785969,140,94.0,3877785963,152,,3884992383,72,,3877785959,155,,3877785955,5,,3877785971,141,51.6,3877785973,212,36.1,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,3877785967,56,Center,3877785975,213,0.9,3877785935,2,3885797929,178,3877786347,233,10,3884992381,223,,,,,,,,,,,,,,,,,,,,
2478366641,8,43,1,0,57,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-10-28T19:19:41.493Z,2022-10-28T19:19:50Z,3877785115,212,0,3877785105,56,Right,3877785119,213,3.1,3877785097,5,0,3877785107,140,73.5,3877785801,144,1,3877785095,2,0,3877785111,141,8.9,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,3877785101,152,0,3877785099,155,0,3877785607,233,,,,,,,,10,,,,,,,,,,,,,,,,,,,
2478366727,10,41,1,0,57,491xixnlsp75o7cr3w2gc1o0z,1,6.3,52.2,2022-10-28T19:19:41.975Z,2022-10-30T23:23:20Z,3884992953,378,,3885797959,388,,3877785581,212,23.0,3877785631,233,8,3877785579,141,75.7,3877785577,140,22.1,3877785583,213,0.8,,,,921pmr49x4ijt9tnww0d2sixh,Jordi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478366731,11,49,1,0,59,491xixnlsp75o7cr3w2gc1o0z,1,21.7,79.9,2022-10-28T19:19:44.369Z,2022-10-30T23:23:31Z,,,,,,,,,,,,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479937827,866,43,1,1,0,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-10-28T19:19:44.486Z,2022-10-31T07:14:14Z,3886170731,178,0,3886170817,144,82,,,,,,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478366735,12,61,1,1,1,491xixnlsp75o7cr3w2gc1o0z,0,22,82.6,2022-10-28T19:19:45.905Z,2022-10-30T23:24:01Z,3877785621,56,Back,3885798285,178,,,,,,,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479937929,860,67,1,1,1,7kfx3xpj2c2wxinsyi16i9gaz,1,76.8,9.5,2022-10-28T19:19:45.913Z,2022-10-31T09:05:06Z,3886171139,233,868,,,,,,,,,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479937927,868,67,1,1,1,491xixnlsp75o7cr3w2gc1o0z,0,23.2,90.5,2022-10-28T19:19:45.914Z,2022-10-31T07:14:29Z,3886171153,233,860,,,,,,,,,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478366863,10,1,1,1,1,7kfx3xpj2c2wxinsyi16i9gaz,0,79.2,7.6,2022-10-28T19:19:45.926Z,2022-10-31T09:05:06Z,3877786451,1,,3877786441,56,Right,3885798337,178,,3877786439,157,,3877786447,212,16.1,3877786443,140,93.4,3877786449,213,5.9,3877786445,141,0.0,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478366867,11,5,1,1,2,7kfx3xpj2c2wxinsyi16i9gaz,0,87.9,-1.6,2022-10-28T19:19:47.208Z,2022-10-30T23:24:20Z,3877786465,56,Right,3877788741,233,13,3877786467,347,,,,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478366779,13,5,1,1,2,491xixnlsp75o7cr3w2gc1o0z,1,12.1,101.6,2022-10-28T19:19:47.208Z,2022-10-30T23:24:21Z,3877788693,233,11,3877785851,56,Back,3877785853,347,,,,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367073,14,1,1,1,21,491xixnlsp75o7cr3w2gc1o0z,1,20.6,100,2022-10-28T19:20:05.676Z,2022-10-30T23:24:28Z,3877787555,107,,3877787561,141,91.4,3877787559,140,41.4,3877787557,56,Back,3877787565,213,6.0,3877787563,212,22.9,3877787567,1,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367075,15,50,1,1,24,491xixnlsp75o7cr3w2gc1o0z,1,41.8,93.8,2022-10-28T19:20:09.330Z,2022-10-30T23:24:54Z,3877787577,286,,3877787575,56,Back,3877787755,233,12,,,,,,,,,,,,,,,,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367093,12,7,1,1,24,7kfx3xpj2c2wxinsyi16i9gaz,1,58.2,6.2,2022-10-28T19:20:09.415Z,2022-10-30T23:25:04Z,3877787653,56,Right,3884995539,385,,3877787655,285,,3877787717,233,15,3885798839,178,,3877787651,167,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367101,13,5,1,1,26,7kfx3xpj2c2wxinsyi16i9gaz,0,59.9,-2,2022-10-28T19:20:11.422Z,2022-10-30T23:25:10Z,3877788785,233,16,3877787699,347,,3877787697,56,Right,,,,,,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367279,16,5,1,1,26,491xixnlsp75o7cr3w2gc1o0z,1,40.1,102,2022-10-28T19:20:11.422Z,2022-10-30T23:25:10Z,3877788779,233,13,3877788663,56,Back,3877788667,347,,,,,,,,,,,,,,,,,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367337,17,1,1,1,38,491xixnlsp75o7cr3w2gc1o0z,1,38.9,100,2022-10-28T19:20:22.599Z,2022-10-30T23:25:32Z,3877788985,1,,3877788975,56,Back,3877788977,140,42.2,3877788979,141,69.4,3877788973,107,,3877788983,213,4.9,3877788981,212,22.2,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367413,18,1,1,1,41,491xixnlsp75o7cr3w2gc1o0z,1,38.3,67.5,2022-10-28T19:20:26.131Z,2022-10-30T23:25:42Z,3877789387,141,44.6,3877789389,212,23.8,3877789385,140,21.2,3877789391,213,3.9,3885799069,178,,3877789381,56,Back,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367469,19,1,1,1,44,491xixnlsp75o7cr3w2gc1o0z,1,20.2,43.1,2022-10-28T19:20:28.443Z,2022-10-30T23:25:48Z,3877789681,141,10.1,3885799115,178,,3877789683,212,22.7,3877789677,56,Back,3877789679,140,23.6,3877789685,213,4.9,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367487,20,1,1,1,46,491xixnlsp75o7cr3w2gc1o0z,0,23.3,9.4,2022-10-28T19:20:30.651Z,2022-10-30T23:25:53Z,3877789751,155,,3885799149,178,,3877789761,213,6.0,3877789755,140,47.0,3877789757,141,0.0,3877789759,212,26.0,3877789753,56,Back,,,,a71vugy7m06i8dcllmolni85x,Fernando Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367527,14,5,1,1,48,7kfx3xpj2c2wxinsyi16i9gaz,1,53.2,101.8,2022-10-28T19:20:32.756Z,2022-10-30T23:26:01Z,3877789935,56,Left,3877789937,347,,3877789939,233,21,,,,,,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367491,21,5,1,1,48,491xixnlsp75o7cr3w2gc1o0z,0,46.8,-1.8,2022-10-28T19:20:32.756Z,2022-10-30T23:26:02Z,3877789985,233,14,3877789775,56,Back,3877789777,347,,,,,,,,,,,,,,,,,a71vugy7m06i8dcllmolni85x,Fernando Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367837,15,1,1,2,8,7kfx3xpj2c2wxinsyi16i9gaz,1,58.7,100,2022-10-28T19:20:52.787Z,2022-10-30T23:26:11Z,3877791575,107,,3877791585,213,5.9,3877791583,212,14.2,3877791577,56,Left,3877791579,140,71.0,3877791581,141,93.2,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367841,16,50,1,2,10,7kfx3xpj2c2wxinsyi16i9gaz,1,71.6,93.8,2022-10-28T19:20:54.760Z,2022-10-30T23:26:31Z,3877791627,233,22,3877791601,56,Left,3877791603,286,,,,,,,,,,,,,,,,,757f9x11lzcug3d6sn39d85wp,J. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367827,22,7,1,2,10,491xixnlsp75o7cr3w2gc1o0z,1,28.4,6.2,2022-10-28T19:20:55.174Z,2022-10-30T23:26:37Z,3884997047,385,,3877791531,285,,3877791527,167,,3885799539,178,,3877791529,56,Back,3877791621,233,16,,,,,,,a71vugy7m06i8dcllmolni85x,Fernando Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367845,17,5,1,2,11,7kfx3xpj2c2wxinsyi16i9gaz,1,70.6,101.7,2022-10-28T19:20:56.234Z,2022-10-30T23:26:40Z,3877791655,233,23,3877791651,56,Left,3877791653,347,,,,,,,,,,,,,,,,,757f9x11lzcug3d6sn39d85wp,J. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367829,23,5,1,2,11,491xixnlsp75o7cr3w2gc1o0z,0,29.4,-1.7,2022-10-28T19:20:56.234Z,2022-10-30T23:26:40Z,3877791541,56,Back,3877791659,233,17,3877791543,347,,,,,,,,,,,,,,,,,a71vugy7m06i8dcllmolni85x,Fernando Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367961,18,1,1,2,18,7kfx3xpj2c2wxinsyi16i9gaz,1,68.9,100,2022-10-28T19:21:02.985Z,2022-10-30T23:27:13Z,3877792363,1,,3877792351,107,,3877792353,56,Center,3877792359,212,24.8,3877792357,141,66.1,3877792355,140,72.9,3877792361,213,4.9,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478367963,19,4,1,2,20,7kfx3xpj2c2wxinsyi16i9gaz,1,72.8,66.6,2022-10-28T19:21:04.917Z,2022-10-30T23:27:20Z,3877792373,152,,3877792367,13,,3877792369,294,,3877792711,233,24,3877792375,286,,3877792371,56,Center,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478368011,24,4,1,2,20,491xixnlsp75o7cr3w2gc1o0z,0,27.2,33.4,2022-10-28T19:21:04.918Z,2022-10-30T23:27:19Z,3877792683,152,,3877792669,13,,3877792729,233,19,3877792679,56,Back,3877792673,294,,3877792685,285,,3885799871,178,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478368469,20,1,1,3,4,7kfx3xpj2c2wxinsyi16i9gaz,0,76.4,73.5,2022-10-28T19:21:48.621Z,2022-10-30T23:27:25Z,3877795373,213,5.4,3884998167,72,,3877795357,56,Center,3877795549,233,25,3877795347,5,,3877795361,140,90.6,3885799921,178,,3877795369,212,24.3,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,3884998165,224,,3877795365,141,45.2,3877795353,152,3877795343,2,3877795349,155,,,,,,,,,,,,,,,,,,,,,,,
2478368491,25,41,1,3,5,491xixnlsp75o7cr3w2gc1o0z,1,7.6,53,2022-10-28T19:21:49.861Z,2022-10-30T23:27:31Z,3884998625,378,,3885799967,388,,3877795511,213,0.6,3877795553,233,20,3877795505,140,33.7,3877795507,141,77.9,3877795509,212,32.2,,,,921pmr49x4ijt9tnww0d2sixh,Jordi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478368593,21,1,1,3,11,7kfx3xpj2c2wxinsyi16i9gaz,1,66.5,7.6,2022-10-28T19:21:56.190Z,2022-10-30T23:27:41Z,3885800049,178,,3877796151,213,2.8,3877796145,140,43.5,3877796147,141,21.3,3877796149,212,25.9,3877796143,56,Back,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478368699,22,1,1,3,15,7kfx3xpj2c2wxinsyi16i9gaz,1,43.5,21.3,2022-10-28T19:21:59.497Z,2022-10-30T23:27:56Z,3877796761,141,40.6,3877796757,140,25.7,3877796753,56,Back,3877796765,212,22.8,3877796767,213,2.5,3885800171,178,,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478368723,23,1,1,3,20,7kfx3xpj2c2wxinsyi16i9gaz,1,25.7,40.6,2022-10-28T19:22:05.383Z,2022-10-30T23:28:12Z,3885800315,178,,3877796945,212,13.3,3877796943,141,23.0,3877796947,213,5.2,3877796939,56,Back,3877796941,140,31.2,,,,,,,8nesxmzgmtxcr5vu3881j6ane,M. Trmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478368799,24,1,1,3,23,7kfx3xpj2c2wxinsyi16i9gaz,1,31.2,23,2022-10-28T19:22:08.030Z,2022-10-30T23:28:34Z,3885800471,178,,3877797371,141,6.5,3877797375,213,5.1,3877797373,212,12.3,3877797367,56,Back,3877797369,140,36.0,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478368821,25,1,1,3,26,7kfx3xpj2c2wxinsyi16i9gaz,1,35.9,7.4,2022-10-28T19:22:11.166Z,2022-10-30T23:28:44Z,3877797471,212,25.7,3877797465,56,Back,3877797473,213,2.2,3877797469,141,37.7,3877797467,140,21.2,3885800523,178,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478368847,26,1,1,3,30,7kfx3xpj2c2wxinsyi16i9gaz,1,21.2,37.7,2022-10-28T19:22:14.500Z,2022-10-30T23:28:50Z,3877797599,141,50.1,3877797597,140,11.5,3877797601,212,13.2,3877797595,56,Back,3885800581,178,,3877797603,213,2.5,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478368911,27,1,1,3,32,7kfx3xpj2c2wxinsyi16i9gaz,1,11.5,50,2022-10-28T19:22:16.496Z,2022-10-30T23:28:56Z,3877797901,212,18.1,3885800643,178,,3877797897,140,21.9,3877797899,141,28.8,3877797903,213,5.4,3877797895,56,Back,,,,,,,8nesxmzgmtxcr5vu3881j6ane,M. Trmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478368935,28,1,1,3,38,7kfx3xpj2c2wxinsyi16i9gaz,1,29.6,26.8,2022-10-28T19:22:22.495Z,2022-10-30T23:29:13Z,3885800785,178,,3877798037,212,12.2,3877798033,140,25.1,3877798039,213,2.0,3877798035,141,43.3,3877798031,56,Back,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
