id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/12/value,qualifier/15/value
2461104867,11,1,1,0,25,491xixnlsp75o7cr3w2gc1o0z,1,72.1,83.6,2022-09-17T14:32:25.762Z,2022-09-19T20:11:29Z,3794097295,178,,3786093487,141,77.5,3786093483,56,Center,3786093485,140,58.4,3786093525,156,,3786093489,212,15.0,3786093491,213,3.4,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105229,12,1,1,0,30,491xixnlsp75o7cr3w2gc1o0z,1,53.1,63.8,2022-09-17T14:32:30.803Z,2022-09-19T20:11:35Z,3786095441,56,Back,3786095445,141,47.2,3786095443,140,35.1,3786095447,212,22.0,3794097365,178,,3786095449,213,3.7,,,,,,,3g3dypdszvxq1tntx0l1lu2qy,A. Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105341,13,1,1,0,36,491xixnlsp75o7cr3w2gc1o0z,1,36.6,44.4,2022-09-17T14:32:36.384Z,2022-09-19T20:11:40Z,3786096083,141,78.7,3786096087,213,1.5,3786096081,140,37.2,3786096085,212,23.3,3786096079,56,Back,3794097445,178,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105421,14,1,1,0,40,491xixnlsp75o7cr3w2gc1o0z,1,35.3,75.2,2022-09-17T14:32:40.401Z,2022-09-19T20:11:49Z,3786096527,213,4.5,3786096523,141,36.8,3786096521,140,30.5,3786096525,212,26.6,3786096519,56,Back,3794097525,178,,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105581,15,1,1,0,42,491xixnlsp75o7cr3w2gc1o0z,1,29.8,35.9,2022-09-17T14:32:42.552Z,2022-09-19T20:11:56Z,3786097451,212,16.6,3786097453,213,2.7,3786097449,141,46.7,3786097447,140,15.6,3786097445,56,Back,3794097589,178,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105803,16,1,1,0,48,491xixnlsp75o7cr3w2gc1o0z,1,12.3,38.5,2022-09-17T14:32:48.036Z,2022-09-19T20:12:02Z,3786098709,56,Back,3786098711,140,16.1,3786098715,212,9.6,3786098717,213,5.1,3794097633,178,,3786098713,141,25.6,,,,,,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105869,17,1,1,0,55,491xixnlsp75o7cr3w2gc1o0z,0,23.7,16.9,2022-09-17T14:32:55.916Z,2022-09-19T20:12:09Z,3794097731,178,,3786099127,1,,3786099123,213,6.0,3786099121,212,42.4,3786099111,56,Right,3786099115,141,0.0,3786099113,140,62.3,3786099109,155,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106195,5,5,1,0,57,cmbqc74mshg77ra7mywec2a6b,1,38.7,101.5,2022-09-17T14:32:57.903Z,2022-09-19T20:12:19Z,3786100753,347,,3786100751,56,Back,3786100793,233,18,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105883,18,5,1,0,57,491xixnlsp75o7cr3w2gc1o0z,0,61.3,-1.5,2022-09-17T14:32:57.903Z,2022-09-19T20:12:19Z,3786100871,233,5,3786099199,347,,3786099197,56,Right,,,,,,,,,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106299,6,1,1,1,2,cmbqc74mshg77ra7mywec2a6b,1,39.7,100,2022-09-17T14:33:02.888Z,2022-09-19T20:12:22Z,3786101289,56,Back,3786101293,140,36.2,3786101297,212,19.4,3786101295,141,73.6,3786101285,107,,3786101299,213,4.5,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461146743,124,3,1,1,6,cmbqc74mshg77ra7mywec2a6b,1,45.4,66.4,2022-09-17T14:33:06.442Z,2022-09-19T20:12:31Z,3786317105,233,170,3794097871,178,,3788270343,464,,3786317079,56,Back,3786317081,286,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461146517,170,45,1,1,6,491xixnlsp75o7cr3w2gc1o0z,0,54.6,33.6,2022-09-17T14:33:06.442Z,2022-09-19T20:12:32Z,3786317109,233,124,3786315377,56,Center,3786315379,285,,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106475,7,1,1,1,8,cmbqc74mshg77ra7mywec2a6b,1,36,73.6,2022-09-17T14:33:08.182Z,2022-09-19T20:12:42Z,3794097925,178,,3786102233,3,,3786102237,56,Back,3786102247,212,12.8,3786102243,141,91.4,3786102239,140,32.0,3786102249,213,1.9,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106499,8,1,1,1,10,cmbqc74mshg77ra7mywec2a6b,0,33.4,93.5,2022-09-17T14:33:10.165Z,2022-09-19T20:12:45Z,3786102375,157,,3786102377,56,Left,3786102385,213,0.1,3786102381,141,100.0,3786102387,1,,3786102383,212,42.3,3794097947,178,,3786102379,140,73.3,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106509,9,5,1,1,13,cmbqc74mshg77ra7mywec2a6b,0,72.6,101.2,2022-09-17T14:33:13.141Z,2022-09-19T20:12:51Z,3786102425,56,Left,3786102427,347,,3786104591,233,19,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106917,19,5,1,1,13,491xixnlsp75o7cr3w2gc1o0z,1,27.4,-1.2,2022-09-17T14:33:13.141Z,2022-09-19T20:12:51Z,3786104523,347,,3786104539,233,9,3786104521,56,Back,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107037,20,1,1,1,19,491xixnlsp75o7cr3w2gc1o0z,1,37.9,0,2022-09-17T14:33:19.633Z,2022-09-19T20:12:57Z,3786105139,56,Back,3786105147,213,2.5,3786105143,141,8.5,3786105145,212,10.3,3786105141,140,30.0,3786105137,107,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462605143,770,83,1,1,23,cmbqc74mshg77ra7mywec2a6b,1,73.6,93.7,2022-09-17T14:33:23.661Z,2022-09-19T20:59:12Z,3794123537,399,449750,,,,,,,,,,,,,,,,,,,,,,4flr4t07s463ioooy31ov8fs9,Matheus Babi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107247,21,1,1,1,25,491xixnlsp75o7cr3w2gc1o0z,1,25.7,4.5,2022-09-17T14:33:25.359Z,2022-09-19T20:13:09Z,3786106207,140,11.4,3786106205,56,Back,3786106209,141,42.2,3794098263,178,,3786106211,212,29.7,3786106213,213,2.1,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107405,22,1,1,1,29,491xixnlsp75o7cr3w2gc1o0z,1,11.4,42.2,2022-09-17T14:33:29.473Z,2022-09-19T20:13:13Z,3794098297,178,,3786107091,1,,3786107083,140,36.8,3786107087,212,34.9,3786107089,213,0.7,3786107085,141,75.4,3786107081,56,Back,,,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107451,23,1,1,1,33,491xixnlsp75o7cr3w2gc1o0z,1,36.8,75.4,2022-09-17T14:33:33.204Z,2022-09-19T20:13:19Z,3786107335,140,43.1,3786107333,56,Back,3794098341,178,,3786107337,141,96.7,3786107341,213,1.1,3786107339,212,15.9,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107461,24,1,1,1,35,491xixnlsp75o7cr3w2gc1o0z,0,43.1,96.7,2022-09-17T14:33:35.812Z,2022-09-19T20:13:27Z,3786107397,140,46.9,3786107395,56,Back,3794098435,178,,3786107401,212,4.0,3786107399,141,96.7,3786107407,213,0,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107471,10,61,1,1,36,cmbqc74mshg77ra7mywec2a6b,1,54.1,2.6,2022-09-17T14:33:36.003Z,2022-09-20T04:17:10Z,3786107437,56,Right,3794294479,388,,,,,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107493,11,5,1,1,37,cmbqc74mshg77ra7mywec2a6b,0,53.5,-1.2,2022-09-17T14:33:37.283Z,2022-09-19T20:13:44Z,3786107543,347,,3786107959,233,25,3786107541,56,Right,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107539,25,5,1,1,37,491xixnlsp75o7cr3w2gc1o0z,1,46.5,101.2,2022-09-17T14:33:37.283Z,2022-09-19T20:13:43Z,3786107897,233,11,3786107769,56,Back,3786107771,347,,,,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107779,26,1,1,1,42,491xixnlsp75o7cr3w2gc1o0z,1,45.7,100,2022-09-17T14:33:42.033Z,2022-09-19T20:13:52Z,3786109109,140,34.4,3786109111,141,90.4,3786109113,212,13.9,3786109117,213,3.7,3786109107,56,Back,3786109105,107,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107887,27,1,1,1,45,491xixnlsp75o7cr3w2gc1o0z,1,34.4,90.4,2022-09-17T14:33:45.783Z,2022-09-19T20:13:57Z,3786109709,1,,3794098831,178,,3786109697,141,33.6,3786109693,56,Back,3786109695,140,31.4,3786109705,213,4.6,3786109701,212,38.8,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107999,28,1,1,1,48,491xixnlsp75o7cr3w2gc1o0z,1,28,26.2,2022-09-17T14:33:48.922Z,2022-09-19T20:14:07Z,3786110293,140,38.6,3786110297,212,19.5,3786110295,141,2.6,3786110299,213,5.3,3786110291,56,Back,3794098927,178,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108017,29,61,1,1,50,491xixnlsp75o7cr3w2gc1o0z,0,29.9,3.4,2022-09-17T14:33:50.295Z,2022-09-19T20:14:15Z,3786110449,56,Back,3794099013,178,,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108437,12,5,1,1,50,cmbqc74mshg77ra7mywec2a6b,1,57.1,100.7,2022-09-17T14:33:50.679Z,2022-09-19T20:14:22Z,3786112635,56,Left,3786112689,233,30,3786112637,347,,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108037,30,5,1,1,50,491xixnlsp75o7cr3w2gc1o0z,0,42.9,-0.7,2022-09-17T14:33:50.679Z,2022-09-19T20:14:23Z,3786110537,56,Back,3786110539,347,,3786112759,233,12,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108543,13,1,1,2,3,cmbqc74mshg77ra7mywec2a6b,1,54.4,100,2022-09-17T14:34:03.462Z,2022-09-19T20:14:29Z,3786113257,140,60.9,3786113253,107,,3786113255,56,Left,3786113263,213,5.3,3786113261,212,12.4,3786113259,141,85.9,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108783,14,1,1,2,6,cmbqc74mshg77ra7mywec2a6b,1,56.5,87.1,2022-09-17T14:34:06.659Z,2022-09-19T20:14:36Z,3786114577,140,31.8,3794099189,178,,3786114575,56,Back,3786114579,141,56.4,3786114583,213,3.8,3786114585,1,,3786114581,212,33.3,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108869,15,1,1,2,13,cmbqc74mshg77ra7mywec2a6b,1,31.3,51,2022-09-17T14:34:13.503Z,2022-09-19T20:14:52Z,3786115043,141,65.2,3786115041,140,26.5,3786115045,212,10.9,3794099277,178,,3786115039,56,Back,3786115049,213,2.1,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461108999,16,1,1,2,15,cmbqc74mshg77ra7mywec2a6b,1,27.4,64.6,2022-09-17T14:34:15.861Z,2022-09-20T05:18:34Z,3786115715,56,Back,3794099373,178,,3786115719,140,30.2,3786115727,213,1.4,3786115723,141,89.3,3786115725,212,17.1,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462641059,1110,1,1,2,19,cmbqc74mshg77ra7mywec2a6b,1,28.5,88.7,2022-09-17T14:34:18.969Z,2022-09-20T05:18:32Z,3794318361,141,74.6,3794318365,213,6.1,3794318367,1,,3794318363,212,53.6,3794318409,178,,3794318357,56,Center,3794318359,140,78.7,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461109175,18,43,1,2,21,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-17T14:34:21.672Z,2022-09-17T14:34:28Z,3786116711,56,Center,3786116713,286,0,3786117793,144,44,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461109339,19,43,1,2,22,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-17T14:34:22.155Z,2022-09-17T14:34:39Z,3786117697,233,31,3786119881,144,4,3786117571,286,0,3786117565,294,0,3786117567,56,Center,3786117563,13,0,3786117569,152,0,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461109231,31,4,1,2,22,491xixnlsp75o7cr3w2gc1o0z,1,20.8,29.3,2022-09-17T14:34:22.522Z,2022-09-19T20:17:52Z,3786734089,56,Back,3786734093,152,,3786922851,233,17,3788274355,294,,3786734081,13,,3786734099,285,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461109163,17,4,1,2,22,cmbqc74mshg77ra7mywec2a6b,0,79.2,70.7,2022-09-17T14:34:22.523Z,2022-09-19T20:17:52Z,3786116639,56,Center,3786731573,13,,3786731577,152,,3786922869,233,31,3786731581,286,,3794100855,178,,3788274425,294,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461109607,32,1,1,2,32,491xixnlsp75o7cr3w2gc1o0z,1,16.1,22.3,2022-09-17T14:34:32.840Z,2022-09-19T20:19:57Z,3786118995,56,Back,3786578967,189,,3786119007,212,28.9,3786118999,140,13.1,3786119011,213,1.7,3786118991,5,,3794101803,178,,3786118993,152,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,3786119003,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461109619,33,1,1,2,43,491xixnlsp75o7cr3w2gc1o0z,1,11.2,73.2,2022-09-17T14:34:43.829Z,2022-09-19T20:20:08Z,3786580071,212,22.8,3786580073,213,0.7,3786580067,140,27.5,3794101867,178,,3786119057,56,Back,3786580069,141,95.4,,,,,,,7pordwinyzf3wxn2jlu62yndh,Flávio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
