id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value,qualifier/11/value,qualifier/18/value,qualifier/16/value,assist
2470385307,8,1,1,0,13,5c0sf1eaipcxvdw9o22of2jdp,1,31.6,26.6,2022-10-10T19:17:04.515Z,2022-10-12T08:35:03Z,3835546115,141,54.2,3835546113,140,28.4,3835546111,56,Back,3838000997,178,,3835546119,213,1.7,3835546117,212,19.1,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385321,9,1,1,0,18,5c0sf1eaipcxvdw9o22of2jdp,1,39.8,65.7,2022-10-10T19:17:09.774Z,2022-10-12T08:35:08Z,3835546197,141,95.4,3835546193,56,Left,3835546199,212,23.8,3835546201,213,1.0,3835546195,140,51.8,3838001071,178,,,,,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385353,10,1,1,0,21,5c0sf1eaipcxvdw9o22of2jdp,1,54,96,2022-10-10T19:17:12.170Z,2022-10-12T08:35:10Z,3835546287,56,Left,3838001171,178,,3835546295,213,0.1,3835546289,140,65.7,3835546293,212,12.3,3835546291,141,97.4,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385357,11,61,1,0,23,5c0sf1eaipcxvdw9o22of2jdp,0,65.7,97.4,2022-10-10T19:17:14.549Z,2022-10-12T08:35:17Z,3838001295,178,,3835546313,56,Left,,,,,,,,,,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385345,3,49,1,0,24,dich5v7sw466smbqap0d9rbyj,1,34.7,13.2,2022-10-10T19:17:15.880Z,2022-10-12T08:35:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385355,4,1,1,0,25,dich5v7sw466smbqap0d9rbyj,0,33.3,13.4,2022-10-10T19:17:16.375Z,2022-10-12T08:35:27Z,3835546305,212,7.7,3838001539,178,,3835546299,56,Back,3835546307,213,5.9,3835546303,141,8.9,3835546301,140,40.0,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385397,12,8,1,0,25,5c0sf1eaipcxvdw9o22of2jdp,1,63,94.9,2022-10-10T19:17:16.800Z,2022-10-12T08:35:32Z,3836679467,385,,3835546455,56,Left,3838001589,178,,,,,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385463,5,5,1,0,26,dich5v7sw466smbqap0d9rbyj,1,36.6,-1.4,2022-10-10T19:17:17.255Z,2022-10-12T08:35:33Z,3835546793,233,13,3835546789,56,Back,3835546791,347,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385407,13,5,1,0,26,5c0sf1eaipcxvdw9o22of2jdp,0,63.4,101.4,2022-10-10T19:17:17.255Z,2022-10-12T08:35:34Z,3835546507,56,Left,3835546803,233,5,3835546509,347,,,,,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385489,6,1,1,0,39,dich5v7sw466smbqap0d9rbyj,1,28.9,0,2022-10-10T19:17:30.494Z,2022-10-12T08:35:37Z,3835546923,141,10.0,3835546919,56,Back,3835546921,140,13.4,3835546927,213,2.7,3835546917,107,,3835546925,212,18.1,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385507,7,1,1,0,42,dich5v7sw466smbqap0d9rbyj,1,13.4,10,2022-10-10T19:17:33.631Z,2022-10-12T08:35:41Z,3835547047,212,7.3,3835547043,140,20.2,3835547049,213,0.2,3835547041,56,Back,3838001787,178,,3835547045,141,12.3,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385531,8,1,1,0,49,dich5v7sw466smbqap0d9rbyj,1,24.8,31.5,2022-10-10T19:17:39.990Z,2022-10-12T08:35:45Z,3835547187,56,Back,3838001885,178,,3835547195,213,1.3,3835547189,140,36.4,3835547185,196,,3835547197,1,,3835547193,212,44.3,3835547191,141,94.2,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471170479,1304,83,1,0,53,5c0sf1eaipcxvdw9o22of2jdp,1,64.7,7.6,2022-10-10T19:17:44.139Z,2022-10-13T06:39:00Z,3839700389,399,203979,,,,,,,,,,,,,,,,,,,,,,eika2197gwlmjq70xdvisoe09,J. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470855225,768,43,1,0,53,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-10-10T19:17:44.294Z,2022-10-13T06:39:01Z,3839700413,144,83,3838033585,399,203979,,,,,,,,,,,,,,,,,,,eika2197gwlmjq70xdvisoe09,J. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385539,9,1,1,0,57,dich5v7sw466smbqap0d9rbyj,1,33.4,83.7,2022-10-10T19:17:47.984Z,2022-10-12T08:35:48Z,3835547245,212,11.4,3838001927,178,,3835547247,213,3.7,3835547237,56,Back,3835547243,141,74.3,3835547241,140,24.4,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385549,10,1,1,0,59,dich5v7sw466smbqap0d9rbyj,1,23.4,71.4,2022-10-10T19:17:50.750Z,2022-10-12T08:35:51Z,3838001977,178,,3835547297,212,22.5,3835547293,140,20.6,3835547299,213,4.6,3835547291,56,Back,3835547295,141,38.6,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385555,11,1,1,1,2,dich5v7sw466smbqap0d9rbyj,1,19.8,36.7,2022-10-10T19:17:53.136Z,2022-10-12T08:35:53Z,3835547345,56,Back,3835547347,140,27.6,3838002029,178,,3835547349,141,8.6,3835547353,213,5.1,3835547351,212,20.8,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385571,12,1,1,1,5,dich5v7sw466smbqap0d9rbyj,0,29.2,7.4,2022-10-10T19:17:56.222Z,2022-10-12T08:35:56Z,3835547455,213,0.3,3838002079,178,,3835547445,155,,3835547451,141,38.6,3835547453,212,64.2,3835547449,140,86.9,3835547457,1,,3835547447,56,Center,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385583,14,52,1,1,8,5c0sf1eaipcxvdw9o22of2jdp,1,15.8,54.6,2022-10-10T19:17:59.713Z,2022-10-12T08:36:07Z,3838002251,178,,3836679981,377,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385641,15,1,1,1,19,5c0sf1eaipcxvdw9o22of2jdp,1,13.2,49.6,2022-10-10T19:18:10.095Z,2022-10-12T08:36:11Z,3835547763,213,5.4,3838002315,178,,3835547781,287,,3835547753,123,,3835547755,56,Back,3835547761,212,41.0,3835547757,140,38.8,3835547765,1,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,3835547759,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385653,16,4,1,1,22,5c0sf1eaipcxvdw9o22of2jdp,1,37.4,9.2,2022-10-10T19:18:13.843Z,2022-10-12T08:36:29Z,3835547839,265,,3835547907,233,13,3835547833,13,,3835547837,152,,3835547841,286,,3835547835,56,Back,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385665,13,4,1,1,22,dich5v7sw466smbqap0d9rbyj,0,62.6,90.8,2022-10-10T19:18:13.844Z,2022-10-12T08:36:28Z,3835547933,233,16,3835547897,152,,3835547893,13,,3835547899,265,,3835547937,285,,3835547895,56,Left,3838002719,178,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385747,17,1,1,1,36,5c0sf1eaipcxvdw9o22of2jdp,1,39.5,5.7,2022-10-10T19:18:27.154Z,2022-10-12T08:36:38Z,3835548325,56,Back,3835548333,213,2.0,3838002937,178,,3835548323,152,,3835548329,141,28.4,3835548331,212,17.3,3835548321,5,,3835548327,140,32.0,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385767,18,1,1,1,37,5c0sf1eaipcxvdw9o22of2jdp,1,31.5,30.2,2022-10-10T19:18:28.730Z,2022-10-12T08:36:40Z,3835548415,140,31.2,3838002989,178,,3835548417,141,63.9,3835548419,212,22.9,3835548421,213,1.6,3835548413,56,Back,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385805,19,1,1,1,44,5c0sf1eaipcxvdw9o22of2jdp,1,32.8,60.1,2022-10-10T19:18:35.875Z,2022-10-12T08:36:44Z,3835548613,141,28.9,3835548611,140,36.3,3835548617,213,4.9,3835548609,56,Back,3838003055,178,,3835548615,212,21.5,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385815,20,1,1,1,48,5c0sf1eaipcxvdw9o22of2jdp,1,41.1,21.8,2022-10-10T19:18:39.528Z,2022-10-12T08:36:46Z,3835548675,141,4.0,3835548677,212,23.3,3838003089,178,,3835548679,213,5.7,3835548671,56,Right,3835548673,140,60.1,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385835,21,1,1,1,50,5c0sf1eaipcxvdw9o22of2jdp,0,60.7,3.9,2022-10-10T19:18:41.609Z,2022-10-12T08:36:51Z,3835548785,213,0.1,3835548783,212,35.3,3835548779,140,94.1,3835548781,141,10.1,3838003163,178,,3835548777,56,Right,3835548787,1,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385855,14,4,1,1,54,dich5v7sw466smbqap0d9rbyj,1,4.7,88.2,2022-10-10T19:18:45.424Z,2022-10-12T08:36:56Z,3835548887,152,,3835548889,285,,3835548881,13,,3835548883,294,,3835548885,56,Back,3835548951,233,22,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470385865,22,4,1,1,54,5c0sf1eaipcxvdw9o22of2jdp,0,95.3,11.8,2022-10-10T19:18:45.425Z,2022-10-12T08:36:56Z,3835548923,294,,3835548921,13,,3835548929,286,,3835548927,152,,3835548955,233,14,3838003289,178,,3835548925,56,Right,,,,eika2197gwlmjq70xdvisoe09,J. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386005,15,1,1,2,16,dich5v7sw466smbqap0d9rbyj,1,5.7,82.8,2022-10-10T19:19:07.444Z,2022-10-12T08:36:59Z,3835549517,140,3.6,3835549527,213,4.6,3835549511,5,,3835549521,141,54.8,3838003319,178,,3835549515,56,Back,3835549513,152,,3835549523,212,19.2,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,3835643989,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386015,16,1,1,2,17,dich5v7sw466smbqap0d9rbyj,1,3.6,54.8,2022-10-10T19:19:08.444Z,2022-10-12T08:37:04Z,3835549561,140,5.6,3835549563,141,37.0,3835549567,213,4.9,3835549565,212,12.3,3838003451,178,,3835644007,189,,3835549559,56,Back,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386047,17,1,1,2,20,dich5v7sw466smbqap0d9rbyj,1,5.5,34.7,2022-10-10T19:19:11.894Z,2022-10-12T08:37:06Z,3835549709,56,Back,3838003505,178,,3835549715,212,20.4,3835549711,140,12.9,3835549713,141,6.9,3835549717,213,5.1,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386063,18,1,1,2,23,dich5v7sw466smbqap0d9rbyj,1,14.8,2.3,2022-10-10T19:19:14.479Z,2022-10-12T08:37:09Z,3835549785,1,,3835549769,155,,3835549777,141,14.1,3835549771,56,Right,3835549783,213,0.2,3838003585,178,,3835549773,140,52.7,3835549781,212,40.6,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386069,19,1,1,2,26,dich5v7sw466smbqap0d9rbyj,0,52.7,14.1,2022-10-10T19:19:17.244Z,2022-10-12T08:37:15Z,3838003673,178,,3835549795,56,Right,3835549829,236,,3835549831,233,23,3835549835,286,,3835549797,140,52.8,3835549803,213,0,3835549799,141,14.1,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,3835549801,212,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386067,23,74,1,2,26,5c0sf1eaipcxvdw9o22of2jdp,1,43.5,79.5,2022-10-10T19:19:17.294Z,2022-10-12T08:37:20Z,3835549791,285,,3835549847,233,19,3835549789,56,Back,3838003779,178,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386075,24,49,1,2,27,5c0sf1eaipcxvdw9o22of2jdp,1,47.3,85.2,2022-10-10T19:19:18.853Z,2022-10-12T08:37:25Z,,,,,,,,,,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386105,25,1,1,2,28,5c0sf1eaipcxvdw9o22of2jdp,1,48.1,85.3,2022-10-10T19:19:19.738Z,2022-10-12T08:37:29Z,3835549987,213,6.2,3835549977,155,,3838003977,178,,3835549981,140,61.0,3835549983,141,83.3,3835549979,56,Left,3835549985,212,13.6,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386117,27,4,1,2,30,5c0sf1eaipcxvdw9o22of2jdp,1,64.8,82.6,2022-10-10T19:19:21.483Z,2022-10-12T08:37:34Z,3835550053,294,,3835550065,233,20,3835550059,286,,3835550051,13,,3835550057,152,,3835550055,56,Left,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386093,20,4,1,2,30,dich5v7sw466smbqap0d9rbyj,0,35.2,17.4,2022-10-10T19:19:21.484Z,2022-10-12T08:37:33Z,3835550071,233,27,3835549935,152,,3835549933,56,Back,3835549929,13,,3835549931,294,,3838004063,178,,3835549937,285,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386109,26,43,1,2,34,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-10-10T19:19:25.114Z,2022-10-10T19:19:28Z,3835550121,144,42,,,,,,,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386191,28,1,1,2,44,5c0sf1eaipcxvdw9o22of2jdp,1,55.7,80.8,2022-10-10T19:19:35.107Z,2022-10-12T08:37:36Z,3835550415,56,Back,3835550421,212,18.0,3835550419,141,74.0,3835550429,189,,3835550411,152,,3835550417,140,39.1,3835550409,5,,3835550423,213,3.4,1whf50hjb4jhz9119qvtdov6d,Pelé,3838004113,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386211,29,1,1,2,46,5c0sf1eaipcxvdw9o22of2jdp,1,36.7,68.9,2022-10-10T19:19:37.506Z,2022-10-12T08:37:39Z,3838004191,178,,3835550525,56,Back,3835550529,141,38.3,3835550531,212,21.0,3835550533,213,4.6,3835550527,140,34.3,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470386233,30,1,1,2,52,5c0sf1eaipcxvdw9o22of2jdp,1,32.8,41.4,2022-10-10T19:19:43.602Z,2022-10-12T08:37:44Z,3835550657,140,30.3,3835550659,141,57.5,3835550663,213,1.8,3838004285,178,,3835550655,56,Back,3835550661,212,11.3,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
