id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2497791921,160,1,1,21,20,dich5v7sw466smbqap0d9rbyj,1,29.3,25.4,2023-01-15T15:54:21.268Z,2023-01-18T03:18:10Z,3982625711,178,,3980140687,56,Back,3980140691,141,38.2,3980140689,140,32.0,3980140693,212,9.2,3980140695,213,1.3,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497791941,161,1,1,21,23,dich5v7sw466smbqap0d9rbyj,1,32,38.2,2023-01-15T15:54:23.647Z,2023-01-18T03:18:13Z,3980140823,213,1.6,3980140815,56,Back,3982625743,178,,3980140817,140,31.3,3980140819,141,64.5,3980140821,212,17.9,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792021,162,1,1,21,26,dich5v7sw466smbqap0d9rbyj,1,34.3,76.7,2023-01-15T15:54:27.400Z,2023-01-18T03:18:18Z,3980141235,213,6.1,3980141225,140,45.0,3980141231,141,73.4,3980141233,212,11.5,3980141223,56,Back,3982625771,178,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792055,163,1,1,21,30,dich5v7sw466smbqap0d9rbyj,0,47.5,56.3,2023-01-15T15:54:31.548Z,2023-01-18T03:18:20Z,3980141411,141,13.6,3980141413,212,40.8,3980141405,155,,3980141417,1,,3982625821,178,,3980141409,140,74.8,3980141407,56,Right,3980141415,213,5.5,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792061,187,1,1,21,33,alyavx3ad35bp1xuwmqk7sgev,0,26.6,83.7,2023-01-15T15:54:34.104Z,2023-01-18T03:18:31Z,3980141427,3,,3980141437,213,0.2,3980141429,56,Back,3980141435,212,12.8,3980141431,140,38.6,3982625893,178,,3980141433,141,87.0,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792093,164,4,1,21,35,dich5v7sw466smbqap0d9rbyj,1,65.7,17.2,2023-01-15T15:54:35.595Z,2023-01-18T03:18:38Z,3980141613,13,,3980141707,233,188,3980141615,56,Right,3980141619,265,,3980141621,286,,3980141617,152,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792099,188,4,1,21,35,alyavx3ad35bp1xuwmqk7sgev,0,34.3,82.8,2023-01-15T15:54:35.596Z,2023-01-18T03:18:37Z,3980141655,56,Back,3980141659,265,,3980141657,152,,3980141653,13,,3982625917,178,,3980141661,285,,3980141743,233,164,,,,47z2phkn1i9z8p32zqlu53j6x,I. Abass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792547,165,1,1,22,13,dich5v7sw466smbqap0d9rbyj,0,66.7,21.9,2023-01-15T15:55:13.618Z,2023-01-18T03:18:40Z,3980144035,155,,3980144039,56,Center,3980144037,152,,3980144045,212,36.4,3980144049,1,,3980144047,213,0.6,3982050223,223,,3980144043,141,53.4,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,3982625927,178,,,3982050225,72,3980144307,233,3980144041,140,3980144033,5,,3980144031,2,,,,,,,,,,,,,,94.7,,,,190,,,,,,,
2497792573,189,44,1,22,15,alyavx3ad35bp1xuwmqk7sgev,1,8.1,43.5,2023-01-15T15:55:15.634Z,2023-01-18T05:11:45Z,3980144253,233,166,3980144169,56,Back,3980144171,285,,,,,,,,,,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792585,166,44,1,22,15,dich5v7sw466smbqap0d9rbyj,0,91.9,56.5,2023-01-15T15:55:15.635Z,2023-01-18T03:18:44Z,3980144269,233,189,3980144233,56,Center,3980144235,286,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792581,190,41,1,22,15,alyavx3ad35bp1xuwmqk7sgev,1,6.8,44.7,2023-01-15T15:55:15.809Z,2023-01-18T05:11:45Z,3980144209,140,30.3,3980144215,213,5.9,3980144213,212,26.9,3980144363,233,165,3982050379,378,,3982625959,388,,3980144211,141,29.1,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792663,167,1,1,22,19,dich5v7sw466smbqap0d9rbyj,1,56.2,72.2,2023-01-15T15:55:20.015Z,2023-01-18T03:18:53Z,3980144719,140,29.1,3980144733,213,3.8,3980144723,141,42.2,3980144715,56,Back,3980144727,212,35.0,3980144739,1,,3982625979,178,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792719,168,1,1,22,24,dich5v7sw466smbqap0d9rbyj,0,29.1,42.2,2023-01-15T15:55:24.608Z,2023-01-18T03:18:57Z,3980144989,56,Center,3980144991,140,86.9,3980144987,157,,3982625987,178,,3980144993,141,44.9,3980144997,213,0.0,3980144999,1,,3980144995,212,60.7,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792721,191,49,1,22,29,alyavx3ad35bp1xuwmqk7sgev,1,14.2,55.5,2023-01-15T15:55:29.602Z,2023-01-18T03:19:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792815,192,1,1,22,33,alyavx3ad35bp1xuwmqk7sgev,1,16.1,49.7,2023-01-15T15:55:34.099Z,2023-01-18T03:19:11Z,3980145461,212,9.3,3980145463,213,5.2,3982626077,178,,3980145455,56,Back,3980145459,141,37.4,3980145457,140,19.9,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792859,193,1,1,22,37,alyavx3ad35bp1xuwmqk7sgev,1,20.4,37.1,2023-01-15T15:55:37.598Z,2023-01-18T03:19:16Z,3980145639,213,2.3,3980145637,212,17.1,3980145635,141,55.1,3980145631,56,Back,3980145633,140,9.0,3982626099,178,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792887,194,1,1,22,40,alyavx3ad35bp1xuwmqk7sgev,1,10.1,56.4,2023-01-15T15:55:40.718Z,2023-01-18T03:19:21Z,3980145771,140,9.6,3982626135,178,,3980145769,56,Back,3980145773,141,77.0,3980145777,213,1.6,3980145775,212,14.0,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792925,195,1,1,22,42,alyavx3ad35bp1xuwmqk7sgev,1,10.2,73.5,2023-01-15T15:55:43.288Z,2023-01-18T03:19:25Z,3980146009,1,,3980146007,213,0.2,3982626143,178,,3980146005,212,43.3,3980146001,140,50.7,3980145997,155,,3980146003,141,85.1,3980145999,56,Left,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792929,196,61,1,22,45,alyavx3ad35bp1xuwmqk7sgev,0,50.8,85.2,2023-01-15T15:55:45.897Z,2023-01-18T03:19:30Z,3980146017,56,Left,3982626153,178,,,,,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498361597,1520,43,1,22,46,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-01-15T15:55:47.567Z,2023-01-18T10:48:38Z,3983133351,144,67,3983131113,233,1383,,,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498361593,1383,43,1,22,47,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-15T15:55:47.568Z,2023-01-18T10:48:38Z,3983131157,233,1520,3983133343,144,67,,,,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792941,169,1,1,22,47,dich5v7sw466smbqap0d9rbyj,0,42.4,8.8,2023-01-15T15:55:47.589Z,2023-01-18T03:19:38Z,3980146141,233,197,3980146095,213,0.3,3980146097,1,,3982626169,178,,3980146139,236,,3980146093,212,4.1,3980146085,157,,3980146087,56,Back,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,3980146091,141,10.6,,3980146145,286,3980146089,140,,,,,,,,,,,,,,,,,,,,,,,,,46.1,,,,,,,
2497792947,197,74,1,22,47,alyavx3ad35bp1xuwmqk7sgev,1,52.5,94.5,2023-01-15T15:55:47.654Z,2023-01-18T03:19:42Z,3980146119,285,,3980146173,233,169,3980146117,56,Left,3982626173,178,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793043,170,5,1,22,48,dich5v7sw466smbqap0d9rbyj,1,48.3,-1.8,2023-01-15T15:55:49.209Z,2023-01-18T03:19:46Z,3980146637,361,,3980147889,233,198,3980146633,56,Back,3980146635,347,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497792999,198,5,1,22,48,alyavx3ad35bp1xuwmqk7sgev,0,51.7,101.8,2023-01-15T15:55:49.209Z,2023-01-18T03:19:46Z,3980146417,347,,3980146795,361,,3980146415,56,Left,3980147911,233,170,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793133,171,1,1,22,56,dich5v7sw466smbqap0d9rbyj,1,54.2,0,2023-01-15T15:55:56.879Z,2023-01-18T03:19:51Z,3980147001,107,,3980147011,213,2.0,3980147003,56,Back,3980147007,141,23.0,3980147009,212,18.3,3980147005,140,46.9,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793209,172,1,1,23,2,dich5v7sw466smbqap0d9rbyj,1,53.4,33.5,2023-01-15T15:56:03.429Z,2023-01-18T03:19:56Z,3980147389,141,27.5,3980147391,212,9.9,3980147387,140,62.0,3982626247,178,,3980147385,56,Center,3980147393,213,5.9,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498269459,861,83,1,23,4,alyavx3ad35bp1xuwmqk7sgev,1,37.6,76,2023-01-15T15:56:05.188Z,2023-01-18T04:47:13Z,3982668471,399,218517,,,,,,,,,,,,,,,,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793263,173,1,1,23,7,dich5v7sw466smbqap0d9rbyj,1,62.8,20,2023-01-15T15:56:07.889Z,2023-01-18T03:20:00Z,3982626263,178,,3980147669,56,Right,3980147683,213,5.6,3980147671,140,72.2,3980147675,141,7.1,3980147679,212,13.2,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793279,174,1,1,23,9,dich5v7sw466smbqap0d9rbyj,1,72.2,7.1,2023-01-15T15:56:09.760Z,2023-01-18T03:20:04Z,3980147719,56,Right,3980147721,140,65.9,3980147723,141,15.8,3980147727,213,2.4,3982626333,178,,3980147725,212,8.9,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793337,175,1,1,23,12,dich5v7sw466smbqap0d9rbyj,1,66.7,18.1,2023-01-15T15:56:12.610Z,2023-01-18T03:20:09Z,3980148055,56,Center,3982626361,178,,3980148057,140,90.2,3980148065,1,,3980148059,141,73.7,3980148053,155,,3980148061,212,45.1,3980148063,213,1.0,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498154623,824,61,1,23,14,dich5v7sw466smbqap0d9rbyj,0,91.6,75.2,2023-01-15T15:56:15.301Z,2023-01-18T03:20:24Z,3982626461,21,,3982053529,56,Center,3982626463,178,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793357,199,4,1,23,15,alyavx3ad35bp1xuwmqk7sgev,1,8.8,24.3,2023-01-15T15:56:15.688Z,2023-01-18T03:20:31Z,3980148133,152,,3980148131,56,Back,3980148135,285,,3980148129,10,,3980148141,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793341,176,4,1,23,15,dich5v7sw466smbqap0d9rbyj,0,91.2,75.7,2023-01-15T15:56:15.689Z,2023-01-18T03:20:31Z,3980148091,152,,3980148087,56,Center,3982626509,178,,3980148085,10,,3980148149,233,199,3980148095,286,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793603,200,1,1,23,42,alyavx3ad35bp1xuwmqk7sgev,0,10.4,32.8,2023-01-15T15:56:42.809Z,2023-01-18T03:20:35Z,3980149553,152,,3980149561,212,58.4,3980149549,5,,3980149563,213,0.0,3980149551,155,,3982626551,178,,3980149555,56,Center,3980149565,1,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,3980149559,141,35.9,,3980149557,140,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,
2497793617,177,61,1,23,46,dich5v7sw466smbqap0d9rbyj,1,33.6,60.8,2023-01-15T15:56:46.611Z,2023-01-18T03:20:44Z,3980149613,56,Back,3982626617,21,,3982626619,178,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793655,201,50,1,23,51,alyavx3ad35bp1xuwmqk7sgev,1,61.2,5.4,2023-01-15T15:56:52.090Z,2023-01-18T03:21:49Z,3980149749,286,,3980149865,233,178,3980149747,56,Right,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793667,178,7,1,23,51,dich5v7sw466smbqap0d9rbyj,0,38.8,94.6,2023-01-15T15:56:52.565Z,2023-01-18T03:21:53Z,3982627049,178,,3980149821,56,Back,3980149847,233,201,3982056275,383,,3980149823,285,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793669,202,61,1,23,52,alyavx3ad35bp1xuwmqk7sgev,1,71.8,10.9,2023-01-15T15:56:53.080Z,2023-01-18T03:21:58Z,3982627093,389,,3980149825,56,Right,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793689,179,49,1,23,53,dich5v7sw466smbqap0d9rbyj,1,37.1,95.1,2023-01-15T15:56:53.734Z,2023-01-18T03:22:05Z,,,,,,,,,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793695,180,50,1,23,53,dich5v7sw466smbqap0d9rbyj,1,32.6,92.1,2023-01-15T15:56:53.944Z,2023-01-18T03:22:08Z,3980149975,56,Back,3980150113,285,,3980150109,233,203,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793727,203,7,1,23,53,alyavx3ad35bp1xuwmqk7sgev,0,67.4,7.9,2023-01-15T15:56:54.169Z,2023-01-18T03:22:12Z,3980150097,56,Right,3980150099,286,,3982056625,383,,3982627139,178,,3980150105,233,180,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498364749,1521,67,1,23,54,dich5v7sw466smbqap0d9rbyj,1,23.2,80.1,2023-01-15T15:56:55.107Z,2023-01-18T11:39:22Z,3983149971,233,1384,,,,,,,,,,,,,,,,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498364745,1384,67,1,23,54,alyavx3ad35bp1xuwmqk7sgev,0,76.8,19.9,2023-01-15T15:56:55.108Z,2023-01-18T10:56:34Z,3983149977,233,1521,,,,,,,,,,,,,,,,,,,,,,47z2phkn1i9z8p32zqlu53j6x,I. Abass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497811717,412,1,1,23,54,dich5v7sw466smbqap0d9rbyj,1,26.3,86.1,2023-01-15T15:56:55.112Z,2023-01-18T11:39:22Z,3980245083,141,92.8,3980245081,140,36.3,3980245085,212,11.4,3980245087,213,0.4,3982627183,178,,3980245079,56,Back,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793733,181,1,1,23,57,dich5v7sw466smbqap0d9rbyj,1,38.5,92.5,2023-01-15T15:56:57.689Z,2023-01-18T03:22:24Z,3980150145,213,5.3,3980150139,140,48.0,3980150141,141,71.5,3980150137,56,Back,3980150143,212,17.4,3982627207,178,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793779,182,1,1,23,59,dich5v7sw466smbqap0d9rbyj,1,51.8,75.6,2023-01-15T15:56:59.748Z,2023-01-18T03:22:27Z,3980150409,140,69.3,3980150407,56,Left,3980150415,213,0.2,3982627227,178,,3980150413,212,18.6,3980150411,141,79.7,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793811,183,1,1,24,4,dich5v7sw466smbqap0d9rbyj,1,76.5,71.7,2023-01-15T15:57:05.492Z,2023-01-18T03:22:36Z,3980150573,56,Center,3980150581,213,3.8,3980150575,140,72.0,3980150577,141,66.0,3980150961,210,15,3980150579,212,6.1,3982627271,178,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793815,184,15,1,24,7,dich5v7sw466smbqap0d9rbyj,1,72.4,62.7,2023-01-15T15:57:07.600Z,2023-01-18T03:22:37Z,3980150703,20,,3980150975,215,,3980150979,147,50.4,3980150963,80,,3980150977,146,97.5,3980150605,22,,3980150609,56,Center,3980150607,18,,dh3ddfghtgeb2iu2608y96i5m,Antony,3980150967,55,183,,3980150973,103,3982627289,178,3980150965,29,3980152595,233,204,3980150971,102,45.6,,,,,,,,,,,,,,,,13.3,,,,,,,,
2497793847,204,10,1,24,8,alyavx3ad35bp1xuwmqk7sgev,1,1.4,52.8,2023-01-15T15:57:08.633Z,2023-01-18T03:22:42Z,3980152521,179,,3982057909,377,,3980152653,233,184,3980150755,56,Back,3980152641,173,,3980150753,182,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793859,205,49,1,24,9,alyavx3ad35bp1xuwmqk7sgev,1,5.8,65,2023-01-15T15:57:10.143Z,2023-01-18T03:22:47Z,,,,,,,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793911,206,1,1,24,11,alyavx3ad35bp1xuwmqk7sgev,1,5.8,65,2023-01-15T15:57:11.569Z,2023-01-18T03:22:51Z,3980151071,213,0.7,3980151065,140,31.1,3980151069,212,34.4,3980151067,141,97.1,3980151073,1,,3980151063,56,Back,3982627379,178,,3980151061,155,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793915,207,1,1,24,14,alyavx3ad35bp1xuwmqk7sgev,0,31.1,97.1,2023-01-15T15:57:15.141Z,2023-01-18T03:22:57Z,3980151083,141,96.5,3980151199,236,,3980151081,140,31.7,3982627435,178,,3980151205,286,,3980151201,233,185,3980151085,212,0.8,3980151087,213,5.7,bfy36wqp37utkkbl13k7s99m1,L. Singh,3980151079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793929,185,74,1,24,14,dich5v7sw466smbqap0d9rbyj,1,65,3.5,2023-01-15T15:57:15.420Z,2023-01-18T03:23:02Z,3980151213,233,207,3980151169,56,Right,3982627479,178,,3980151171,285,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497793943,186,5,1,24,15,dich5v7sw466smbqap0d9rbyj,0,66.4,-1.5,2023-01-15T15:57:16.240Z,2023-01-18T03:23:05Z,3980152129,233,208,3980151243,56,Right,3980151245,347,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497794087,208,5,1,24,15,alyavx3ad35bp1xuwmqk7sgev,1,33.6,101.5,2023-01-15T15:57:16.240Z,2023-01-18T03:23:05Z,3980152055,347,,3980152053,56,Back,3980152113,233,186,,,,,,,,,,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497794103,209,1,1,24,31,alyavx3ad35bp1xuwmqk7sgev,1,39.4,100,2023-01-15T15:57:31.784Z,2023-01-18T03:23:12Z,3980152149,140,31.8,3980152147,56,Back,3980152153,212,9.6,3980152151,141,94.2,3980152145,107,,3980153627,189,,3980152155,213,3.7,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497794105,210,1,1,24,32,alyavx3ad35bp1xuwmqk7sgev,0,31.8,94.2,2023-01-15T15:57:33.061Z,2023-01-18T03:23:16Z,3980152161,140,42.5,3980152163,141,86.7,3980152167,213,5.9,3980152159,56,Back,3980152165,212,12.3,3982627607,178,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497794085,187,49,1,24,34,dich5v7sw466smbqap0d9rbyj,1,60.1,7.3,2023-01-15T15:57:35.159Z,2023-01-18T03:23:24Z,,,,,,,,,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497794091,188,1,1,24,35,dich5v7sw466smbqap0d9rbyj,1,60.1,7.3,2023-01-15T15:57:35.850Z,2023-01-18T03:23:28Z,3980152063,56,Right,3980152069,212,9.2,3980152067,141,18.7,3982627701,178,,3980152071,213,2.1,3980152065,140,55.3,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497794119,189,1,1,24,36,dich5v7sw466smbqap0d9rbyj,1,55.3,18.7,2023-01-15T15:57:36.791Z,2023-01-18T03:23:34Z,3980152233,56,Back,3980152235,140,41.7,3982627767,178,,3980152239,212,17.8,3980152237,141,34.3,3980152241,213,2.5,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497794143,190,1,1,24,39,dich5v7sw466smbqap0d9rbyj,1,43.2,42.7,2023-01-15T15:57:39.851Z,2023-01-18T03:23:38Z,3980152365,140,37.0,3980152371,213,1.9,3980152367,141,68.6,3982627789,178,,3980152369,212,18.8,3980152363,56,Back,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497794165,191,1,1,24,41,dich5v7sw466smbqap0d9rbyj,1,39.9,63.3,2023-01-15T15:57:42.390Z,2023-01-18T03:23:42Z,3980152529,140,59.5,3980152527,56,Left,3980152535,213,0.6,3982627821,178,,3980152531,141,84.9,3980152533,212,25.3,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497794171,192,1,1,24,44,dich5v7sw466smbqap0d9rbyj,1,60,85.3,2023-01-15T15:57:44.901Z,2023-01-18T03:23:47Z,3980152561,141,72.6,3980152563,212,14.3,3982627851,178,,3980152557,56,Center,3980152559,140,70.8,3980152565,213,5.6,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
