id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/13/value,qualifier/11/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2454497461,5,1,1,0,21,9ldqu49smv1xg2va0n2cy28zl,1,14.8,72.6,2022-09-02T18:01:34.780Z,2022-09-20T07:24:35Z,3750974273,155,,3750974279,141,16.6,3750974283,213,5.0,3794414389,178,,3750974275,56,Back,3750974285,1,,3750974277,140,27.0,3750974281,212,40.2,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497471,6,1,1,0,25,9ldqu49smv1xg2va0n2cy28zl,1,31.2,17,2022-09-02T18:01:39.206Z,2022-09-20T07:24:42Z,3750974335,141,32.9,3794414475,178,,3750974337,212,10.9,3750974331,56,Back,3750974339,213,1.7,3750974333,140,29.9,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497495,7,1,1,0,27,9ldqu49smv1xg2va0n2cy28zl,1,29.9,32.9,2022-09-02T18:01:40.878Z,2022-09-20T07:24:48Z,3794414575,178,,3750974469,140,20.4,3750974473,212,10.5,3750974467,56,Back,3750974471,141,28.3,3750974475,213,3.4,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497513,8,1,1,0,29,9ldqu49smv1xg2va0n2cy28zl,1,23.2,31.3,2022-09-02T18:01:42.779Z,2022-09-20T07:24:54Z,3794414655,178,,3750974553,141,71.3,3750974557,213,1.7,3750974549,56,Back,3750974551,140,20.3,3750974555,212,27.4,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497549,9,1,1,0,32,9ldqu49smv1xg2va0n2cy28zl,1,21.3,76.5,2022-09-02T18:01:45.751Z,2022-09-20T07:25:07Z,3750974707,141,94.5,3750974705,140,29.1,3750974703,56,Back,3750974709,212,14.7,3794414955,178,,3750974711,213,1.0,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497609,10,1,1,0,34,9ldqu49smv1xg2va0n2cy28zl,1,31.2,94.4,2022-09-02T18:01:47.989Z,2022-09-20T07:25:15Z,3750974987,141,80.1,3750974993,213,3.9,3794415137,178,,3750974991,212,14.9,3750974983,140,20.5,3750974979,56,Back,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497633,11,1,1,0,40,9ldqu49smv1xg2va0n2cy28zl,1,22.2,73.5,2022-09-02T18:01:53.929Z,2022-09-20T07:25:33Z,3794415701,178,,3750975115,212,14.2,3750975111,140,25.6,3750975117,213,5.0,3750975109,56,Back,3750975113,141,53.3,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497671,12,1,1,0,43,9ldqu49smv1xg2va0n2cy28zl,1,25.5,52.8,2022-09-02T18:01:56.436Z,2022-09-20T07:25:44Z,3750975313,213,6.1,3750975307,140,44.7,3750975305,56,Back,3794415909,178,,3750975311,212,20.7,3750975309,141,45.8,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497675,13,3,1,0,44,9ldqu49smv1xg2va0n2cy28zl,0,45.2,48.2,2022-09-02T18:01:57.654Z,2022-09-20T07:26:23Z,3750983531,233,15,3758951443,464,,3794416625,178,,3750975327,56,Back,3750983477,286,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454499019,15,7,1,0,44,7fn0aazbc8nx0u040aulozds1,1,54.8,51.8,2022-09-02T18:01:57.820Z,2022-09-20T07:26:44Z,3750983523,233,13,3758951645,383,,3750981983,285,,3794417039,178,,3750981981,56,Center,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497677,7,49,1,0,45,7fn0aazbc8nx0u040aulozds1,1,52.7,47.2,2022-09-02T18:01:59.064Z,2022-09-20T07:26:49Z,,,,,,,,,,,,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497707,8,1,1,0,45,7fn0aazbc8nx0u040aulozds1,1,52.7,47.2,2022-09-02T18:01:59.192Z,2022-09-20T07:26:54Z,3750975429,56,Center,3750975433,141,25.8,3750975437,213,4.8,3750975431,140,54.5,3750975435,212,14.7,3794417229,178,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497725,9,1,1,0,46,7fn0aazbc8nx0u040aulozds1,0,54.5,25.8,2022-09-02T18:01:59.870Z,2022-09-20T07:27:02Z,3750975501,213,0.0,3794417453,178,,3750975499,212,13.3,3750975493,56,Center,3750975497,141,26.2,3750975495,140,67.2,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497719,14,49,1,0,47,9ldqu49smv1xg2va0n2cy28zl,1,33.3,75.5,2022-09-02T18:02:01.028Z,2022-09-20T07:27:16Z,,,,,,,,,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497729,15,1,1,0,47,9ldqu49smv1xg2va0n2cy28zl,1,33.3,75.5,2022-09-02T18:02:01.114Z,2022-09-20T07:27:22Z,3750975535,141,80.0,3750975531,56,Back,3750975537,212,4.4,3750975533,140,36.3,3750975539,213,0.8,3794417915,178,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497761,16,1,1,0,49,9ldqu49smv1xg2va0n2cy28zl,1,36,80,2022-09-02T18:02:02.915Z,2022-09-20T07:27:32Z,3750975697,212,10.4,3750975691,56,Back,3750975695,141,76.2,3794418123,178,,3750975693,140,26.4,3750975699,213,3.4,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497823,17,1,1,0,52,9ldqu49smv1xg2va0n2cy28zl,1,20.7,73.7,2022-09-02T18:02:05.284Z,2022-09-20T07:27:41Z,3750976045,141,40.0,3794418339,178,,3750976041,56,Back,3750976047,212,23.6,3750976043,140,15.2,3750976049,213,4.5,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497879,18,1,1,0,56,9ldqu49smv1xg2va0n2cy28zl,1,18.8,52.8,2022-09-02T18:02:10.120Z,2022-09-20T07:27:59Z,3750976327,141,91.2,3750976331,212,26.8,3750976337,213,1.3,3750976319,56,Back,3750976323,140,24.7,3794418761,178,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497893,19,1,1,1,1,9ldqu49smv1xg2va0n2cy28zl,1,34.7,95.1,2022-09-02T18:02:14.920Z,2022-09-20T07:28:10Z,3750976417,56,Back,3750976425,213,3.9,3750976421,141,84.2,3794419005,178,,3750976423,212,10.9,3750976419,140,27.1,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454497921,20,1,1,1,3,9ldqu49smv1xg2va0n2cy28zl,1,24.7,82.1,2022-09-02T18:02:16.888Z,2022-09-20T07:28:17Z,3794419115,178,,3750976553,140,22.0,3750976559,213,4.4,3750976551,56,Back,3750976557,212,9.9,3750976555,141,68.1,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498001,21,1,1,1,6,9ldqu49smv1xg2va0n2cy28zl,1,21.4,62.9,2022-09-02T18:02:19.533Z,2022-09-20T07:28:25Z,3794419267,178,,3750976981,141,31.4,3750976977,56,Back,3750976985,213,4.7,3750976979,140,20.6,3750976983,212,21.4,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498099,22,1,1,1,11,9ldqu49smv1xg2va0n2cy28zl,1,24.3,32.3,2022-09-02T18:02:24.592Z,2022-09-20T07:28:39Z,3750977443,213,1.8,3794419597,178,,3750977439,141,41.2,3750977437,140,22.7,3750977435,56,Back,3750977441,212,6.3,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498141,23,1,1,1,14,9ldqu49smv1xg2va0n2cy28zl,1,13.1,34,2022-09-02T18:02:28.233Z,2022-09-20T07:28:50Z,3750977657,141,2.9,3794419635,178,,3750977655,140,26.5,3750977661,213,5.3,3750977653,56,Back,3750977659,212,25.4,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498147,24,3,1,1,17,9ldqu49smv1xg2va0n2cy28zl,0,30,2.8,2022-09-02T18:02:31.011Z,2022-09-21T08:14:11Z,3750977843,233,10,3750977683,285,,3794421041,21,,3758954407,464,,3794420411,178,,3750977681,56,Back,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498159,10,7,1,1,17,7fn0aazbc8nx0u040aulozds1,1,70,97.2,2022-09-02T18:02:31.094Z,2022-09-21T08:14:24Z,3750977817,286,,3750977749,167,,3794420653,178,,3750977753,56,Left,3758954471,385,,3750977801,233,24,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498175,11,5,1,1,18,7fn0aazbc8nx0u040aulozds1,0,70.7,100.8,2022-09-02T18:02:31.619Z,2022-09-20T07:30:01Z,3751216553,233,25,3750977847,56,Left,3750977849,347,,,,,,,,,,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498177,25,5,1,1,18,9ldqu49smv1xg2va0n2cy28zl,1,29.3,-0.8,2022-09-02T18:02:31.619Z,2022-09-20T07:30:00Z,3750977853,347,,3750977911,233,11,3750977851,56,Back,,,,,,,,,,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498249,26,1,1,1,23,9ldqu49smv1xg2va0n2cy28zl,1,30.1,0,2022-09-02T18:02:36.441Z,2022-09-20T08:09:58Z,3750978181,107,,3750978187,141,11.9,3750978185,140,18.1,3750978191,213,2.5,3750978189,212,15.5,3750978183,56,Back,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498325,27,1,1,1,27,9ldqu49smv1xg2va0n2cy28zl,1,14.8,22.1,2022-09-02T18:02:40.394Z,2022-09-20T08:10:13Z,3750978653,141,70.5,3750978659,213,1.4,3750978663,1,,3750978655,212,33.2,3794469695,178,,3750978651,140,19.2,3750978649,56,Back,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498357,28,1,1,1,34,9ldqu49smv1xg2va0n2cy28zl,0,32.3,85.1,2022-09-02T18:02:47.335Z,2022-09-20T08:10:24Z,3750978805,155,,3750978813,212,59.8,3750978807,56,Left,3750978817,1,,3794469961,178,,3750978809,140,88.2,3750978811,141,100.0,3750978815,213,0.2,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498481,12,5,1,1,37,7fn0aazbc8nx0u040aulozds1,1,10,-1.4,2022-09-02T18:02:50.929Z,2022-09-20T08:10:38Z,3750979375,347,,3750979373,56,Back,3750979397,233,29,,,,,,,,,,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498361,29,5,1,1,37,9ldqu49smv1xg2va0n2cy28zl,0,90,101.4,2022-09-02T18:02:50.929Z,2022-09-20T08:10:38Z,3750978831,56,Left,3750979417,233,12,3750978833,347,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498675,13,1,1,1,55,7fn0aazbc8nx0u040aulozds1,0,10,0,2022-09-02T18:03:08.848Z,2022-09-20T08:10:43Z,3750980287,213,0.3,3750980281,140,26.3,3750980277,107,,3750980285,212,17.7,3750980573,189,,3750980283,141,5.3,3750980279,56,Back,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498669,30,49,1,1,57,9ldqu49smv1xg2va0n2cy28zl,1,65.5,95.7,2022-09-02T18:03:10.873Z,2022-09-20T08:11:06Z,,,,,,,,,,,,,,,,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498709,31,1,1,1,57,9ldqu49smv1xg2va0n2cy28zl,1,65.5,95.7,2022-09-02T18:03:11.059Z,2022-09-20T08:11:44Z,3750980407,56,Left,3750980413,212,8.0,3794470893,178,,3750980415,213,4.9,3750980411,141,84.3,3750980409,140,67.2,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498723,32,1,1,1,59,9ldqu49smv1xg2va0n2cy28zl,1,67.2,83.9,2022-09-02T18:03:12.826Z,2022-09-20T08:11:54Z,3750980493,56,Center,3750980499,212,22.9,3750980501,213,4.1,3750980495,140,54.0,3750980497,141,57.0,3794470965,178,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498761,33,1,1,2,1,9ldqu49smv1xg2va0n2cy28zl,1,53.2,56.1,2022-09-02T18:03:15.027Z,2022-09-20T08:12:07Z,3750980689,140,64.0,3750980695,213,5.9,3794471947,178,,3750980691,141,50.1,3750980693,212,12.1,3750980687,56,Center,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498769,34,1,1,2,4,9ldqu49smv1xg2va0n2cy28zl,0,62.3,38.3,2022-09-02T18:03:17.977Z,2022-09-20T08:12:19Z,3794472149,178,,3750980731,56,Center,3750980745,212,4.8,3750980747,213,5.0,3750980741,141,31.6,3750980735,140,63.7,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498807,14,8,1,2,4,7fn0aazbc8nx0u040aulozds1,1,31.1,69.7,2022-09-02T18:03:18.191Z,2022-09-20T08:12:31Z,3794472343,178,,3758957557,385,,3750980921,56,Back,,,,,,,,,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498915,35,1,1,2,11,9ldqu49smv1xg2va0n2cy28zl,1,81.7,9.5,2022-09-02T18:03:24.912Z,2022-09-20T08:14:24Z,3750981467,140,79.4,3794474155,178,,3750981471,212,7.9,3750981473,213,1.9,3750981463,56,Right,3750981469,141,20.6,,,,,,,7qwzed85qna21zisvvatrjlxx,Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454498937,36,1,1,2,14,9ldqu49smv1xg2va0n2cy28zl,1,76.1,28.4,2022-09-02T18:03:28.036Z,2022-09-20T08:14:30Z,3750981619,213,2.8,3750981613,140,66.5,3750981615,141,34.4,3794474247,178,,3750981617,212,10.9,3750981611,56,Center,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454499003,37,1,1,2,16,9ldqu49smv1xg2va0n2cy28zl,1,65.1,34.4,2022-09-02T18:03:29.791Z,2022-09-20T08:14:34Z,3750981897,213,1.7,3750981891,140,62.2,3794474309,178,,3750981895,212,17.6,3750981889,56,Center,3750981893,141,59.9,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454499045,38,1,1,2,20,9ldqu49smv1xg2va0n2cy28zl,1,61.2,54.9,2022-09-02T18:03:33.361Z,2022-09-20T08:14:39Z,3750982117,141,38.0,3750982115,140,58.8,3750982121,213,4.5,3750982113,56,Center,3750982119,212,11.8,3794474377,178,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454499087,39,1,1,2,23,9ldqu49smv1xg2va0n2cy28zl,1,60.5,36.1,2022-09-02T18:03:36.468Z,2022-09-20T08:14:46Z,3750982341,140,63.0,3750982347,213,1.3,3750982345,212,8.8,3750982339,56,Center,3794474533,178,,3750982343,141,48.5,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
