id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2497482621,8,1,1,0,16,26t6lvlpql4w5wu1ih73qpy36,1,40.4,29.9,2023-01-14T20:32:02.774Z,2023-01-16T13:28:18Z,3981294957,178,,3978494353,141,94.5,3978494345,155,,3978494355,212,61.1,3978494359,1,,3978494347,196,,3978494351,140,80.8,3978494357,213,0.8,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,3978494349,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482633,9,1,1,0,21,26t6lvlpql4w5wu1ih73qpy36,0,90.4,94.4,2023-01-14T20:32:07.602Z,2023-01-16T13:28:36Z,3980334009,72,,3981295087,178,,3978494421,141,59.9,3978494417,56,Center,3978494419,140,85.6,3980334007,386,,3978494425,213,4.5,3980334005,225,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,3978494423,212,24.0,3978494413,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482659,3,12,1,0,22,3b4nxgvmwzstmoq6borytkwx1,1,13.6,42.7,2023-01-14T20:32:08.759Z,2023-01-16T13:28:40Z,3978494565,212,30.1,3978494563,141,0.0,3978494559,56,Back,3978494567,213,4.8,3978494561,140,16.4,3981295247,178,,3978494577,167,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482661,4,5,1,0,24,3b4nxgvmwzstmoq6borytkwx1,0,17.8,-1.4,2023-01-14T20:32:11.055Z,2023-01-16T13:28:48Z,3978495085,233,10,3978494569,56,Back,3978494571,347,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482727,10,5,1,0,24,26t6lvlpql4w5wu1ih73qpy36,1,82.2,101.4,2023-01-14T20:32:11.055Z,2023-01-16T13:28:48Z,3978495009,347,,3978495005,56,Left,3978495053,233,4,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482745,11,1,1,0,35,26t6lvlpql4w5wu1ih73qpy36,1,84.2,100,2023-01-14T20:32:21.732Z,2023-01-16T13:28:53Z,3978495175,213,4.4,3978495165,107,,3978495173,212,11.9,3978495169,140,80.5,3978495171,141,84.9,3978495167,56,Left,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482753,12,1,1,0,36,26t6lvlpql4w5wu1ih73qpy36,1,81.2,88.2,2023-01-14T20:32:22.846Z,2023-01-16T13:29:02Z,3978495221,213,1.1,3978495217,141,97.5,3978495215,140,84.0,3981295597,178,,3978495213,56,Left,3978495219,212,7.0,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482771,13,1,1,0,37,26t6lvlpql4w5wu1ih73qpy36,1,84.5,97.3,2023-01-14T20:32:23.573Z,2023-01-16T13:29:08Z,3981295673,178,,3978495325,141,95.8,3978495321,56,Left,3978495327,212,13.1,3978495329,213,3.2,3978495323,140,72.1,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482777,14,1,1,0,40,26t6lvlpql4w5wu1ih73qpy36,0,70.1,89.7,2023-01-14T20:32:26.650Z,2023-01-16T13:29:12Z,3981295721,178,,3978495357,140,87.8,3978574537,196,,3978495359,141,0.0,3978495361,212,64.7,3978495363,213,5.0,3978495355,56,Right,3978495353,155,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,3978495365,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482885,5,5,1,0,46,3b4nxgvmwzstmoq6borytkwx1,1,13.1,101.6,2023-01-14T20:32:32.673Z,2023-01-16T13:29:18Z,3978495965,56,Back,3978495967,347,,3978495969,233,15,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482781,15,5,1,0,46,26t6lvlpql4w5wu1ih73qpy36,0,86.9,-1.6,2023-01-14T20:32:32.673Z,2023-01-16T13:29:19Z,3978495979,233,5,3978495371,347,,3978495369,56,Right,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482897,6,1,1,1,4,3b4nxgvmwzstmoq6borytkwx1,1,16.5,100,2023-01-14T20:32:50.745Z,2023-01-16T13:29:22Z,3978496031,56,Back,3978496037,212,12.2,3978496039,213,6.0,3978496029,107,,3978496035,141,96.9,3978496033,140,27.7,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482905,7,1,1,1,5,3b4nxgvmwzstmoq6borytkwx1,1,27.7,96.9,2023-01-14T20:32:51.958Z,2023-01-16T13:29:26Z,3978496073,3,,3978496075,56,Back,3978496083,213,3.0,3978496081,212,12.0,3978496079,141,99.8,3978496077,140,16.4,3981295861,178,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482911,8,1,1,1,6,3b4nxgvmwzstmoq6borytkwx1,0,16.4,99.8,2023-01-14T20:32:52.890Z,2023-01-16T13:29:30Z,3978496115,56,Back,3978496125,1,,3978496123,213,5.8,3978496113,157,,3978496121,212,27.0,3978496117,140,39.5,3978496119,141,82.5,3981295935,178,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482933,16,49,1,1,7,26t6lvlpql4w5wu1ih73qpy36,1,64,12.8,2023-01-14T20:32:54.446Z,2023-01-16T13:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482949,17,1,1,1,9,26t6lvlpql4w5wu1ih73qpy36,1,64,12.8,2023-01-14T20:32:55.885Z,2023-01-16T13:29:46Z,3978496333,213,3.7,3978496323,140,54.2,3978496325,141,3.1,3978496329,212,12.2,3981296137,178,,3978496321,56,Right,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482971,18,1,1,1,10,26t6lvlpql4w5wu1ih73qpy36,1,54.2,3.1,2023-01-14T20:32:57.101Z,2023-01-16T13:29:51Z,3978496443,56,Back,3978496445,140,42.3,3978496449,212,26.5,3978496451,213,2.1,3981296187,178,,3978496447,141,37.4,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497482987,19,1,1,1,16,26t6lvlpql4w5wu1ih73qpy36,1,44.5,40.3,2023-01-14T20:33:02.579Z,2023-01-16T13:29:55Z,3978496549,141,20.6,3978496551,212,13.4,3978496547,140,45.2,3978496545,56,Back,3978496553,213,4.8,3981296205,178,,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483025,20,1,1,1,18,26t6lvlpql4w5wu1ih73qpy36,1,45,21.5,2023-01-14T20:33:05.057Z,2023-01-16T13:29:59Z,3981296269,178,,3978496719,140,30.2,3978496723,212,28.8,3978496725,213,2.1,3978496717,56,Back,3978496721,141,57.2,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483043,21,1,1,1,23,26t6lvlpql4w5wu1ih73qpy36,1,29.9,56.9,2023-01-14T20:33:09.707Z,2023-01-16T13:30:04Z,3978496899,212,26.1,3978496897,141,22.4,3981296323,178,,3978496901,213,5.2,3978496893,56,Back,3978496895,140,40.7,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483055,22,1,1,1,29,26t6lvlpql4w5wu1ih73qpy36,1,48.2,28.9,2023-01-14T20:33:15.752Z,2023-01-16T13:30:10Z,3981296411,178,,3978496989,213,1.9,3978496987,212,23.3,3978496981,56,Back,3978496983,140,40.5,3978496985,141,61.1,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483083,23,1,1,1,31,26t6lvlpql4w5wu1ih73qpy36,1,40.5,61.1,2023-01-14T20:33:18.326Z,2023-01-16T13:30:14Z,3978497151,212,18.5,3978497149,141,82.8,3978497147,140,51.1,3981296489,178,,3978497145,56,Left,3978497153,213,0.9,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483095,24,1,1,1,35,26t6lvlpql4w5wu1ih73qpy36,1,48.6,81.6,2023-01-14T20:33:21.576Z,2023-01-16T13:30:18Z,3978497231,212,25.6,3978497227,140,30.2,3978497229,141,57.0,3978497225,56,Back,3978497233,213,3.9,3981296553,178,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483139,25,1,1,1,37,26t6lvlpql4w5wu1ih73qpy36,1,30.2,57,2023-01-14T20:33:23.834Z,2023-01-16T13:30:23Z,3978497447,140,35.3,3978497449,141,25.0,3978497451,212,22.4,3978497445,56,Back,3978497453,213,5.0,3981296607,178,,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483155,26,1,1,1,43,26t6lvlpql4w5wu1ih73qpy36,1,41.2,35.8,2023-01-14T20:33:29.716Z,2023-01-16T13:30:27Z,3978497523,56,Back,3978497525,140,36.2,3981296697,178,,3978497529,212,16.9,3978497531,213,1.9,3978497527,141,59.4,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483175,27,1,1,1,45,26t6lvlpql4w5wu1ih73qpy36,1,36.2,59.4,2023-01-14T20:33:32.238Z,2023-01-16T13:30:32Z,3978497641,140,57.4,3978497647,213,0.9,3978497649,1,,3978497639,56,Left,3978497645,212,34.6,3981296771,178,,3978497643,141,98.3,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483189,28,1,1,1,48,26t6lvlpql4w5wu1ih73qpy36,1,57.4,98.3,2023-01-14T20:33:35.118Z,2023-01-16T13:30:37Z,3978497715,56,Left,3978497723,213,5.0,3981296817,178,,3978497721,212,11.7,3978497717,140,60.4,3978497719,141,81.8,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483219,29,1,1,1,49,26t6lvlpql4w5wu1ih73qpy36,1,60.3,81.6,2023-01-14T20:33:36.508Z,2023-01-16T13:30:45Z,3978497885,141,94.5,3978497881,56,Left,3981296951,178,,3978497887,212,11.8,3978497889,213,0.8,3978497883,140,67.8,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483233,30,1,1,1,53,26t6lvlpql4w5wu1ih73qpy36,1,71.7,92.1,2023-01-14T20:33:39.932Z,2023-01-16T13:30:49Z,3978497965,212,13.9,3978497963,141,71.7,3981297017,178,,3978497959,56,Center,3978497967,213,4.8,3978497961,140,72.9,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483235,31,1,1,1,54,26t6lvlpql4w5wu1ih73qpy36,0,74.9,65.8,2023-01-14T20:33:40.626Z,2023-01-16T13:30:58Z,3981297169,178,,3978575757,141,68.4,3978497971,56,Center,3978575759,212,1.8,3978575761,213,1.7,3978575755,140,74.6,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483241,9,49,1,1,55,3b4nxgvmwzstmoq6borytkwx1,1,26.4,18.4,2023-01-14T20:33:42.120Z,2023-01-16T13:31:01Z,,,,,,,,,,,,,,,,,,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483251,10,1,1,1,55,3b4nxgvmwzstmoq6borytkwx1,1,26.4,18.4,2023-01-14T20:33:42.174Z,2023-01-16T13:31:04Z,3978498057,212,8.1,3978498051,56,Back,3981297293,178,,3978498059,213,0.4,3978498055,141,22.7,3978498053,140,33.6,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483263,11,1,1,1,56,3b4nxgvmwzstmoq6borytkwx1,1,33.6,22.7,2023-01-14T20:33:43.199Z,2023-01-16T13:31:10Z,3978498103,140,27.9,3981297369,178,,3978498105,141,27.8,3978498109,213,2.6,3978498107,212,6.9,3978498101,56,Back,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483265,12,61,1,1,57,3b4nxgvmwzstmoq6borytkwx1,0,28.1,27.7,2023-01-14T20:33:44.336Z,2023-01-16T13:31:19Z,3978498113,56,Back,3981297475,178,,,,,,,,,,,,,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498017859,920,83,1,1,59,3b4nxgvmwzstmoq6borytkwx1,1,24.8,33.1,2023-01-14T20:33:46.349Z,2023-01-16T14:04:46Z,3981321353,399,155476,,,,,,,,,,,,,,,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483273,33,61,1,1,59,26t6lvlpql4w5wu1ih73qpy36,0,74.8,64.8,2023-01-14T20:33:46.417Z,2023-01-16T13:31:41Z,3981297759,178,,3978498149,56,Center,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483409,16,43,1,1,59,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-01-14T20:33:46.547Z,2023-01-14T20:34:25Z,3978498917,233,33,3978499353,144,7,3978498909,285,0,3978498907,56,Back,,,,,,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483289,13,49,1,2,0,3b4nxgvmwzstmoq6borytkwx1,1,25.4,33.1,2023-01-14T20:33:47.529Z,2023-01-16T13:31:47Z,,,,,,,,,,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483299,14,1,1,2,2,3b4nxgvmwzstmoq6borytkwx1,1,25.4,33.1,2023-01-14T20:33:48.597Z,2023-01-16T13:31:50Z,3978498261,140,30.5,3978498267,213,6.1,3978498259,56,Back,3978498263,141,31.6,3981297891,178,,3978498265,212,5.5,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483301,15,4,1,2,3,3b4nxgvmwzstmoq6borytkwx1,1,29.9,31.9,2023-01-14T20:33:50.317Z,2023-01-16T13:31:54Z,3978498273,56,Back,3978498275,152,,3978498293,233,34,3978498279,285,,3978498277,265,,3978498271,13,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483303,34,4,1,2,3,26t6lvlpql4w5wu1ih73qpy36,0,70.1,68.1,2023-01-14T20:33:50.318Z,2023-01-16T13:31:53Z,3978498287,56,Center,3978498289,152,,3978498323,233,15,3981297943,178,,3978504319,265,,3978498291,286,,3978498283,13,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483433,17,1,1,2,23,3b4nxgvmwzstmoq6borytkwx1,1,22.2,38.5,2023-01-14T20:34:10.387Z,2023-01-16T13:31:55Z,3978499079,56,Back,3978499081,140,26.5,3978499087,213,1.4,3981297963,178,,3978499077,152,,3978499085,212,26.4,3980343253,189,,3978499075,5,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,3978499083,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483447,18,1,1,2,29,3b4nxgvmwzstmoq6borytkwx1,1,28.2,75.8,2023-01-14T20:34:15.907Z,2023-01-16T13:31:59Z,3978499163,213,4.7,3978499155,56,Back,3981297997,178,,3978499157,140,26.6,3978499159,141,32.2,3978499161,212,29.7,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483457,19,1,1,2,31,3b4nxgvmwzstmoq6borytkwx1,1,26.6,32.2,2023-01-14T20:34:18.527Z,2023-01-16T13:32:03Z,3978499209,213,1.8,3978499201,56,Back,3978499207,212,15.3,3978499203,140,23.1,3981298037,178,,3978499205,141,54.0,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483471,20,1,1,2,34,3b4nxgvmwzstmoq6borytkwx1,1,23.1,54,2023-01-14T20:34:20.738Z,2023-01-16T13:32:06Z,3978499287,140,27.8,3978499293,213,1.3,3978499289,141,76.2,3978499285,56,Back,3978499291,212,15.9,3981298045,178,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497483483,21,1,1,2,37,3b4nxgvmwzstmoq6borytkwx1,1,28.9,78.3,2023-01-14T20:34:24.447Z,2023-01-16T13:32:15Z,3978499377,56,Back,3978499381,141,63.2,3978499379,140,23.1,3981298109,178,,3978499383,212,11.9,3978499385,213,4.2,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
