id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/value,assist,qualifier/17/value
2493783285,91,1,1,9,29,dich5v7sw466smbqap0d9rbyj,1,8.8,38.8,2022-12-28T21:25:39.777Z,2022-12-30T13:58:51Z,3959002551,1,,3959002541,56,Back,3959002545,141,5.8,3960585681,178,,3959002543,140,38.7,3959002539,155,,3959002549,213,5.7,3959002547,212,38.6,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783287,92,61,1,9,32,dich5v7sw466smbqap0d9rbyj,0,38.7,5.8,2022-12-28T21:25:41.905Z,2022-12-30T13:59:08Z,3959002559,56,Back,3960585933,388,,3960585931,15,,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783291,88,61,1,9,33,66bsnl0zjb7l5akwo00h0y5me,0,67,94.4,2022-12-28T21:25:43.547Z,2022-12-30T13:59:19Z,3960586077,178,,3959002581,56,Left,,,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783301,89,5,1,9,34,66bsnl0zjb7l5akwo00h0y5me,0,66.4,101.2,2022-12-28T21:25:44.703Z,2022-12-30T13:59:24Z,3959002627,347,,3959002625,56,Left,3959002689,233,93,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783307,93,5,1,9,34,dich5v7sw466smbqap0d9rbyj,1,33.6,-1.2,2022-12-28T21:25:44.703Z,2022-12-30T13:59:23Z,3959002677,233,89,3959002655,56,Back,3959002657,347,,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783357,94,1,1,9,42,dich5v7sw466smbqap0d9rbyj,1,30.6,0,2022-12-28T21:25:52.228Z,2022-12-30T13:59:28Z,3959002939,141,16.6,3959002937,140,17.7,3959002933,107,,3959002943,213,2.4,3959002935,56,Back,3959002941,212,18.4,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783389,95,1,1,9,45,dich5v7sw466smbqap0d9rbyj,1,20.3,17.8,2022-12-28T21:25:55.517Z,2022-12-30T13:59:36Z,3959003133,212,10.7,3959003135,213,0.9,3959003131,141,30.4,3960586385,178,,3959003127,56,Back,3959003129,140,26.4,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783403,96,1,1,9,50,dich5v7sw466smbqap0d9rbyj,1,23.3,36.1,2022-12-28T21:26:00.376Z,2022-12-30T13:59:41Z,3959003231,213,4.9,3959003223,56,Back,3960586449,178,,3959003225,140,26.6,3959003227,141,6.7,3959003229,212,20.3,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783405,97,1,1,9,53,dich5v7sw466smbqap0d9rbyj,0,23.6,7.5,2022-12-28T21:26:03.174Z,2022-12-30T13:59:48Z,3959003245,140,41.7,3959003243,56,Back,3959003251,213,6.0,3959003241,155,,3960586621,178,,3959003247,141,0.0,3959003249,212,19.9,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783507,90,5,1,9,55,66bsnl0zjb7l5akwo00h0y5me,1,63.6,100.8,2022-12-28T21:26:04.907Z,2022-12-30T13:59:53Z,3959003769,347,,3959003767,56,Left,3959003779,233,98,,,,,,,,,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783407,98,5,1,9,55,dich5v7sw466smbqap0d9rbyj,0,36.4,-0.8,2022-12-28T21:26:04.907Z,2022-12-30T13:59:54Z,3959003823,233,90,3959003253,56,Back,3959003255,347,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783517,91,1,1,10,9,66bsnl0zjb7l5akwo00h0y5me,1,70.4,100,2022-12-28T21:26:19.395Z,2022-12-30T13:59:59Z,3959003835,107,,3959003843,212,6.4,3959003845,213,4.5,3959003841,141,91.8,3959003839,140,69.2,3959003837,56,Left,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783529,92,1,1,10,10,66bsnl0zjb7l5akwo00h0y5me,1,69.2,91.8,2022-12-28T21:26:20.209Z,2022-12-30T14:00:04Z,3959003909,140,64.5,3959003907,56,Left,3960586903,178,,3959003911,141,97.4,3959003913,212,6.2,3959003915,213,2.5,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783553,93,1,1,10,11,66bsnl0zjb7l5akwo00h0y5me,1,64.5,97.4,2022-12-28T21:26:21.207Z,2022-12-30T14:00:11Z,3959004029,213,3.2,3959004015,140,41.2,3959004013,56,Back,3960586939,178,,3959004025,212,24.5,3959004021,141,96.8,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783583,94,1,1,10,13,66bsnl0zjb7l5akwo00h0y5me,1,41.2,96.8,2022-12-28T21:26:22.926Z,2022-12-30T14:00:17Z,3959004147,213,3.9,3959004149,1,,3960586999,178,,3959004139,56,Back,3959004141,140,19.5,3959004143,141,62.0,3959004145,212,32.9,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783601,95,1,1,10,16,66bsnl0zjb7l5akwo00h0y5me,1,19.7,62,2022-12-28T21:26:26.272Z,2022-12-30T14:00:21Z,3959004237,56,Back,3959004239,140,28.4,3960587103,178,,3959004241,141,79.2,3959004243,212,14.8,3959004245,213,0.9,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783667,96,1,1,10,22,66bsnl0zjb7l5akwo00h0y5me,0,38.7,67.8,2022-12-28T21:26:32.067Z,2022-12-30T14:00:26Z,3959004585,155,,3959004591,140,80.3,3959004593,141,0.0,3959004595,212,64.2,3959004587,196,,3959004589,56,Right,3960587171,178,,3959004597,213,5.5,37usxvspofewb3djlg67lp1hx,Iván Marcano,,3959004599,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783669,97,5,1,10,26,66bsnl0zjb7l5akwo00h0y5me,0,82.8,-1.6,2022-12-28T21:26:36.527Z,2022-12-30T14:00:31Z,3959004603,347,,3959004601,56,Right,3959004717,233,99,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783687,99,5,1,10,26,dich5v7sw466smbqap0d9rbyj,1,17.2,101.6,2022-12-28T21:26:36.527Z,2022-12-30T14:00:31Z,3959004693,233,97,3959004685,56,Back,3959004687,347,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783791,100,1,1,10,45,dich5v7sw466smbqap0d9rbyj,1,17.4,100,2022-12-28T21:26:55.197Z,2022-12-30T14:00:37Z,3959005307,213,4.1,3959005309,1,,3959005305,212,22.1,3959005443,189,,3959005303,141,75.9,3959005301,140,4.7,3959005299,56,Back,3959005297,107,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783809,101,1,1,10,48,dich5v7sw466smbqap0d9rbyj,1,6,72.7,2022-12-28T21:26:58.161Z,2022-12-30T14:00:47Z,3959005423,56,Back,3959005433,1,,3959005425,140,20.1,3959005431,213,5.1,3960587443,178,,3959005421,155,,3959005429,212,41.2,3959005427,141,16.2,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783873,102,1,1,10,56,dich5v7sw466smbqap0d9rbyj,1,53.8,19.5,2022-12-28T21:27:06.657Z,2022-12-30T14:00:53Z,3960587641,178,,3959005769,141,15.3,3959005767,140,75.4,3959005773,213,6.2,3959005771,212,22.9,3959005765,56,Right,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783879,103,3,1,11,3,dich5v7sw466smbqap0d9rbyj,0,86.3,26.2,2022-12-28T21:27:13.414Z,2022-12-30T14:01:08Z,3959005801,286,,3959005799,56,Center,3960587837,178,,3959497489,465,,3959005877,233,98,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783891,98,7,1,11,3,66bsnl0zjb7l5akwo00h0y5me,1,13.7,73.8,2022-12-28T21:27:13.627Z,2022-12-30T14:01:14Z,3959497567,383,,3960587903,178,,3959005867,285,,3959005873,233,103,3959005865,56,Back,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783895,99,49,1,11,4,66bsnl0zjb7l5akwo00h0y5me,1,14.7,69.9,2022-12-28T21:27:14.284Z,2022-12-30T14:01:22Z,,,,,,,,,,,,,,,,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783903,100,1,1,11,4,66bsnl0zjb7l5akwo00h0y5me,1,14.7,69.9,2022-12-28T21:27:14.372Z,2022-12-30T14:01:31Z,3959005897,141,83.4,3959005899,212,14.0,3959005901,213,0.7,3959005895,140,24.8,3959005893,56,Back,3960588191,178,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783923,101,4,1,11,6,66bsnl0zjb7l5akwo00h0y5me,1,24.2,82,2022-12-28T21:27:15.927Z,2022-12-30T14:01:42Z,3959006015,265,,3959006013,152,,3959006011,56,Back,3959006749,233,104,3959006017,285,,3959006009,13,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493783971,104,4,1,11,6,dich5v7sw466smbqap0d9rbyj,0,75.8,18,2022-12-28T21:27:15.928Z,2022-12-30T14:01:42Z,3959006289,13,,3960588405,178,,3959006787,233,101,3959006297,286,,3959006291,56,Right,3959006295,265,,3959006293,152,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784043,102,1,1,11,27,66bsnl0zjb7l5akwo00h0y5me,1,27.3,82.1,2022-12-28T21:27:36.892Z,2022-12-30T14:01:58Z,3959006711,141,74.7,3959006737,189,,3959006705,152,,3959006703,5,,3959006707,56,Back,3959006715,213,5.6,3959006713,212,7.7,3959006709,140,32.8,37usxvspofewb3djlg67lp1hx,Iván Marcano,,3960588555,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784077,103,1,1,11,30,66bsnl0zjb7l5akwo00h0y5me,1,30.6,68.4,2022-12-28T21:27:39.967Z,2022-12-30T14:02:06Z,3960588875,178,,3959006869,212,18.3,3959006867,141,41.6,3959006865,140,32.0,3959006871,213,4.8,3959006863,56,Back,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784087,104,1,1,11,33,66bsnl0zjb7l5akwo00h0y5me,1,33.3,43.9,2022-12-28T21:27:42.885Z,2022-12-30T14:02:13Z,3959006939,140,35.1,3959006949,212,17.5,3960588983,178,,3959006945,141,69.5,3959006935,56,Back,3959006953,213,1.5,,,,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784109,105,1,1,11,35,66bsnl0zjb7l5akwo00h0y5me,1,36.3,70.2,2022-12-28T21:27:45.053Z,2022-12-30T14:02:18Z,3960589083,178,,3959007009,213,0.8,3959007007,212,23.8,3959007005,141,96.5,3959007003,140,51.3,3959007001,56,Left,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784119,106,1,1,11,37,66bsnl0zjb7l5akwo00h0y5me,1,54,95.6,2022-12-28T21:27:47.266Z,2022-12-30T14:02:25Z,3959007063,212,10.8,3959007057,56,Left,3959007059,140,64.3,3959007065,213,0.0,3959007061,141,96.2,3960589197,178,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784125,107,3,1,11,38,66bsnl0zjb7l5akwo00h0y5me,0,64.4,95.6,2022-12-28T21:27:48.092Z,2022-12-30T14:02:39Z,3959007087,286,,3960589405,178,,3959007167,233,105,3959498339,465,,3959007085,56,Left,,,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784133,105,7,1,11,38,dich5v7sw466smbqap0d9rbyj,1,35.6,4.4,2022-12-28T21:27:48.175Z,2022-12-30T14:02:44Z,3959007159,233,107,3959007145,285,,3959007143,56,Back,3960589499,178,,3959498413,385,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784137,106,49,1,11,39,dich5v7sw466smbqap0d9rbyj,1,37.2,9.7,2022-12-28T21:27:49.504Z,2022-12-30T14:02:52Z,,,,,,,,,,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784149,107,1,1,11,40,dich5v7sw466smbqap0d9rbyj,1,37.2,9.7,2022-12-28T21:27:50.486Z,2022-12-30T14:02:56Z,3960589689,178,,3959007237,141,14.5,3959007239,212,8.6,3959007233,56,Back,3959007235,140,29.6,3959007241,213,2.8,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784157,108,1,1,11,42,dich5v7sw466smbqap0d9rbyj,1,29.6,14.5,2022-12-28T21:27:51.927Z,2022-12-30T14:03:00Z,3960589749,178,,3959007287,141,30.6,3959007289,212,15.2,3959007291,213,2.3,3959007283,56,Back,3959007285,140,19.6,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784167,109,1,1,11,44,dich5v7sw466smbqap0d9rbyj,1,19.6,30.6,2022-12-28T21:27:54.245Z,2022-12-30T14:03:07Z,3959007329,141,36.3,3959007327,140,30.7,3959007325,56,Back,3959007333,213,0.3,3959007331,212,12.3,3960589815,178,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784185,110,1,1,11,46,dich5v7sw466smbqap0d9rbyj,1,30.3,39,2022-12-28T21:27:55.976Z,2022-12-30T14:03:13Z,3959007423,140,34.9,3959007425,141,92.5,3959007421,56,Back,3959007431,1,,3959007429,213,1.4,3959007427,212,36.7,3960589979,178,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784207,111,1,1,11,49,dich5v7sw466smbqap0d9rbyj,1,37.8,93.7,2022-12-28T21:27:59.437Z,2022-12-30T14:03:20Z,3959007555,140,39.6,3960590233,178,,3959007553,56,Back,3959007559,212,9.0,3959007557,141,80.8,3959007561,213,4.9,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784221,112,1,1,11,50,dich5v7sw466smbqap0d9rbyj,1,39.6,80.8,2022-12-28T21:28:00.566Z,2022-12-30T14:03:27Z,3959007643,213,2.4,3959007635,56,Back,3959007641,212,11.2,3959007639,141,92.1,3959007637,140,31.8,3960590369,178,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784243,113,1,1,11,53,dich5v7sw466smbqap0d9rbyj,1,32.2,84.7,2022-12-28T21:28:02.887Z,2022-12-30T14:03:33Z,3959007767,212,19.8,3959007769,213,3.5,3959007765,141,75.3,3959007763,140,14.4,3960590473,178,,3959007761,56,Back,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784263,114,1,1,11,56,dich5v7sw466smbqap0d9rbyj,1,14.5,73.3,2022-12-28T21:28:06.157Z,2022-12-30T14:03:38Z,3959007897,213,4.1,3959007889,141,51.7,3959007881,56,Back,3959007893,212,18.2,3960590559,178,,3959007885,140,4.3,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784287,115,1,1,12,0,dich5v7sw466smbqap0d9rbyj,1,5,41.8,2022-12-28T21:28:10.347Z,2022-12-30T14:03:42Z,3959008027,140,25.8,3959008029,141,4.0,3959008035,1,,3959008025,56,Back,3960590593,178,,3959008033,213,5.4,3959008023,155,,3959008031,212,33.7,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784297,116,1,1,12,2,dich5v7sw466smbqap0d9rbyj,0,25.8,4,2022-12-28T21:28:12.635Z,2022-12-31T00:57:57Z,3959008065,140,36.6,3959008071,213,0.6,3959008063,56,Back,3959008061,3,,3959008069,212,13.9,3961413451,178,,3959008067,141,15.9,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784327,108,1,1,12,4,66bsnl0zjb7l5akwo00h0y5me,0,63.2,85.2,2022-12-28T21:28:14.215Z,2022-12-30T14:03:55Z,3959008225,141,87.0,3959008223,140,83.9,3959008221,56,Left,3959008219,3,,3959008229,213,0.1,3959008227,212,21.8,3960590749,388,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784355,117,1,1,12,7,dich5v7sw466smbqap0d9rbyj,0,16.9,16,2022-12-28T21:28:17.098Z,2022-12-30T14:04:04Z,3959008363,140,36.1,3959008359,157,,3959008371,1,,3959008365,141,12.1,3959008361,56,Back,3959008367,212,20.3,3959008369,213,6.2,3960590847,178,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784375,109,61,1,12,10,66bsnl0zjb7l5akwo00h0y5me,1,62.8,87.8,2022-12-28T21:28:20.666Z,2022-12-31T00:58:16Z,3959008451,56,Left,3960591307,178,,,,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784383,110,1,1,12,11,66bsnl0zjb7l5akwo00h0y5me,1,65.4,94.7,2022-12-28T21:28:21.564Z,2022-12-30T14:04:40Z,3960591611,178,,3959008495,3,,3959008501,141,88.2,3959008505,213,3.8,3959008499,140,59.9,3959008497,56,Left,3959008503,212,7.3,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784373,118,43,1,12,12,dich5v7sw466smbqap0d9rbyj,1,0,0,2022-12-28T21:28:22.119Z,2022-12-28T21:28:33Z,3959008441,56,Back,3959008837,144,1,3959008445,141,10.3,3959008449,213,6.2,3959008447,212,6.4,3959008443,140,40.7,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784385,111,49,1,12,12,66bsnl0zjb7l5akwo00h0y5me,1,59,88.8,2022-12-28T21:28:22.696Z,2022-12-30T14:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784415,112,1,1,12,12,66bsnl0zjb7l5akwo00h0y5me,1,59,88.8,2022-12-28T21:28:22.785Z,2022-12-30T14:04:50Z,3959008675,56,Back,3959008673,155,,3960591787,178,,3959008685,1,,3959008683,213,3.5,3959008677,140,18.9,3959008679,141,63.2,3959008681,212,45.6,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784433,113,1,1,12,19,66bsnl0zjb7l5akwo00h0y5me,1,22.2,59.3,2022-12-28T21:28:29.616Z,2022-12-30T14:05:05Z,3959008767,140,28.7,3959008769,141,32.0,3959008773,213,5.1,3959008765,56,Back,3959008771,212,19.8,3960592071,178,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784451,114,1,1,12,22,66bsnl0zjb7l5akwo00h0y5me,1,30.2,31,2022-12-28T21:28:32.462Z,2022-12-30T14:10:52Z,3959008853,56,Back,3959008855,140,39.6,3959008857,141,3.5,3959008859,212,21.1,3960598357,178,,3959008861,213,5.2,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784477,115,1,1,12,25,66bsnl0zjb7l5akwo00h0y5me,1,40.9,3.8,2022-12-28T21:28:34.909Z,2022-12-30T14:10:58Z,3959008981,56,Back,3959008985,141,17.5,3960598397,178,,3959008983,140,27.7,3959008989,213,2.5,3959008987,212,16.7,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784505,116,1,1,12,28,66bsnl0zjb7l5akwo00h0y5me,1,30.8,18.8,2022-12-28T21:28:37.887Z,2022-12-30T14:11:04Z,3959009171,140,23.6,3959009175,212,33.9,3959009173,141,67.4,3959009169,56,Back,3960598481,178,,3959009179,1,,3959009177,213,1.8,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784539,117,1,1,12,32,66bsnl0zjb7l5akwo00h0y5me,1,30.2,64.7,2022-12-28T21:28:42.471Z,2022-12-30T14:11:09Z,3960598529,178,,3959009377,56,Back,3959009379,140,28.7,3959009383,212,26.2,3959009385,213,4.7,3959009381,141,26.3,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784587,118,1,1,12,39,66bsnl0zjb7l5akwo00h0y5me,1,43.3,22.7,2022-12-28T21:28:49.335Z,2022-12-30T14:11:18Z,3960598615,178,,3959009621,141,62.0,3959009617,56,Back,3959009619,140,36.3,3959009623,212,27.7,3959009625,213,1.8,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784611,119,1,1,12,43,66bsnl0zjb7l5akwo00h0y5me,1,41.5,67.5,2022-12-28T21:28:53.109Z,2022-12-30T14:11:23Z,3959009743,213,0.3,3959009735,56,Center,3959009741,212,11.7,3959009737,140,52.1,3959009739,141,72.9,3960598695,178,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784621,120,1,1,12,45,66bsnl0zjb7l5akwo00h0y5me,1,45.8,75.9,2022-12-28T21:28:55.467Z,2022-12-30T14:11:28Z,3959009777,213,1.9,3959009769,56,Back,3959009775,212,10.1,3959009773,141,89.9,3959009771,140,42.5,3960598753,178,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493784635,121,1,1,12,46,66bsnl0zjb7l5akwo00h0y5me,1,42.5,89.9,2022-12-28T21:28:56.396Z,2022-12-30T14:11:33Z,3959009837,140,34.4,3959009839,141,77.4,3960598799,178,,3959009843,213,3.9,3959009835,56,Back,3959009841,212,12.0,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
