id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value
2502487909,11,3,1,0,48,8gvg1ranyf93hprfkwx3ofl2y,0,74.8,94.4,2023-01-30T20:16:15.209Z,2023-02-01T19:34:05Z,4004733161,233,13,4006933755,178,,4006559161,464,,4004733093,286,,4004733091,56,Left,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502487917,13,7,1,0,48,alyavx3ad35bp1xuwmqk7sgev,1,25.2,5.6,2023-01-30T20:16:15.324Z,2023-02-01T19:34:12Z,4006934131,178,,4004733157,233,11,4004733119,167,,4006559227,383,,4004733121,56,Back,4004733123,285,,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488001,12,5,1,0,48,8gvg1ranyf93hprfkwx3ofl2y,1,75.4,100.6,2023-01-30T20:16:15.749Z,2023-02-01T19:34:16Z,4004733525,347,,4004733527,233,14,4004733523,56,Left,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502487919,14,5,1,0,48,alyavx3ad35bp1xuwmqk7sgev,0,24.6,-0.6,2023-01-30T20:16:15.749Z,2023-02-01T19:34:17Z,4004733129,56,Back,4004733131,347,,4004733549,233,12,,,,,,,,,,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488007,13,1,1,1,0,8gvg1ranyf93hprfkwx3ofl2y,1,84.1,100,2023-01-30T20:16:27.261Z,2023-02-01T19:34:21Z,4004733561,107,,4004733571,213,5.4,4004733563,56,Left,4004733565,140,92.0,4004733567,141,87.0,4004733569,212,12.8,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922283,955,83,1,1,1,alyavx3ad35bp1xuwmqk7sgev,1,9.5,14.4,2023-01-30T20:16:29.092Z,2023-02-01T20:09:47Z,4007038047,399,486613,,,,,,,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488013,14,1,1,1,2,8gvg1ranyf93hprfkwx3ofl2y,0,93.2,83.9,2023-01-30T20:16:29.422Z,2023-02-01T19:34:26Z,4004733603,213,3.7,4004733601,212,5.9,4004733599,141,79.5,4004733595,56,Left,4004733597,140,88.4,4006934735,178,,,,,,,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488029,15,1,1,1,2,alyavx3ad35bp1xuwmqk7sgev,1,11.5,15.2,2023-01-30T20:16:29.810Z,2023-02-01T19:34:46Z,4004733677,140,19.6,4004733681,212,8.7,4004733675,56,Back,4004733683,213,6.0,4004733679,141,12.2,4006935279,178,,,,,,,,brdhlpiyg3nk936bqe50bqx1x,N. Obiora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488033,16,49,1,1,3,alyavx3ad35bp1xuwmqk7sgev,1,20.1,13.2,2023-01-30T20:16:30.367Z,2023-02-01T19:35:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488051,17,1,1,1,4,alyavx3ad35bp1xuwmqk7sgev,1,20.2,13.4,2023-01-30T20:16:31.690Z,2023-02-01T19:35:13Z,4006936933,178,,4004733771,56,Back,4004733773,140,25.0,4004733775,141,41.2,4004733777,212,19.6,4004733779,213,1.3,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488069,18,1,1,1,7,alyavx3ad35bp1xuwmqk7sgev,1,25,41.2,2023-01-30T20:16:34.198Z,2023-02-01T19:35:25Z,4004733875,141,38.0,4004733877,212,12.4,4004733879,213,3.3,4006937439,178,,4004733871,56,Back,4004733873,140,13.4,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488071,19,1,1,1,7,alyavx3ad35bp1xuwmqk7sgev,0,12.7,36.4,2023-01-30T20:16:34.910Z,2023-02-01T19:35:36Z,4004733897,212,8.4,4004733895,141,38.9,4004733899,213,0.2,4004733891,56,Back,4004733893,140,20.5,4006937805,178,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502489567,49,61,1,1,7,8gvg1ranyf93hprfkwx3ofl2y,1,78.2,61.7,2023-01-30T20:16:35.166Z,2023-02-01T19:35:45Z,4006938533,21,,4006938535,178,,4004741839,56,Center,,,,,,,,,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488063,15,49,1,1,8,8gvg1ranyf93hprfkwx3ofl2y,1,71.7,75,2023-01-30T20:16:36.089Z,2023-02-01T19:35:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488075,16,1,1,1,9,8gvg1ranyf93hprfkwx3ofl2y,1,71.4,75.5,2023-01-30T20:16:36.857Z,2023-02-01T19:35:59Z,4004733907,140,78.5,4004733905,56,Left,4004733911,212,8.9,4004733909,141,82.7,4004733913,213,0.6,4006939189,178,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488091,17,1,1,1,10,8gvg1ranyf93hprfkwx3ofl2y,0,78.9,83,2023-01-30T20:16:37.821Z,2023-02-01T19:36:08Z,4004734003,141,100.0,4006939465,178,,4004734001,140,75.0,4004733999,56,Left,4004734005,212,12.9,4004734007,213,1.9,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488097,18,5,1,1,13,8gvg1ranyf93hprfkwx3ofl2y,0,74.2,100.8,2023-01-30T20:16:40.505Z,2023-02-01T19:36:13Z,4004734031,56,Left,4004734261,233,20,4004734033,347,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488135,20,5,1,1,13,alyavx3ad35bp1xuwmqk7sgev,1,25.8,-0.8,2023-01-30T20:16:40.505Z,2023-02-01T19:36:12Z,4004734203,347,,4004734251,233,18,4004734201,56,Back,,,,,,,,,,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488191,21,1,1,1,25,alyavx3ad35bp1xuwmqk7sgev,0,29.1,0,2023-01-30T20:16:52.492Z,2023-02-01T19:36:23Z,4004734455,107,,4004734461,141,12.4,4004734457,56,Right,4004734459,140,59.1,4004734463,212,32.9,4004734465,213,0.3,4004734467,1,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488185,19,49,1,1,28,8gvg1ranyf93hprfkwx3ofl2y,1,34.9,79.7,2023-01-30T20:16:55.468Z,2023-02-01T19:36:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488229,20,1,1,1,28,8gvg1ranyf93hprfkwx3ofl2y,1,34.3,79.1,2023-01-30T20:16:56.139Z,2023-02-01T19:36:34Z,4006940507,178,,4004734689,140,13.3,4004734699,213,3.8,4004734687,56,Back,4004734695,212,27.1,4004734693,141,56.0,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488269,21,1,1,1,32,8gvg1ranyf93hprfkwx3ofl2y,1,14.5,53.9,2023-01-30T20:17:00.186Z,2023-02-01T19:36:39Z,4004734895,141,27.7,4004734897,212,19.8,4004734899,213,5.2,4004734891,56,Back,4004734893,140,22.7,4006940655,178,,,,,,,,2accix9saahg900cja5e9iw9h,Bruno Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488281,22,1,1,1,37,8gvg1ranyf93hprfkwx3ofl2y,1,32.5,33.1,2023-01-30T20:17:05.078Z,2023-02-01T19:36:44Z,4004734983,141,49.7,4004734979,56,Back,4006940893,178,,4004734981,140,25.3,4004734987,213,2.2,4004734985,212,13.6,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488325,23,1,1,1,40,8gvg1ranyf93hprfkwx3ofl2y,1,24.7,51.6,2023-01-30T20:17:07.540Z,2023-02-01T19:36:54Z,4006941287,178,,4004735229,213,1.5,4004735227,212,19.3,4004735225,141,79.8,4004735223,140,26.4,4004735221,56,Back,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488337,24,1,1,1,44,8gvg1ranyf93hprfkwx3ofl2y,1,31.8,74.6,2023-01-30T20:17:12.053Z,2023-02-01T19:37:01Z,4004735281,56,Back,4004735283,140,37.2,4004735287,212,8.9,4006941527,178,,4004735285,141,64.5,4004735289,213,5.4,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488351,25,1,1,1,46,8gvg1ranyf93hprfkwx3ofl2y,1,38.1,63.6,2023-01-30T20:17:13.378Z,2023-02-01T19:37:17Z,4004735361,56,Back,4004735363,140,21.7,4004735367,212,17.3,4004735365,141,61.7,4006941767,178,,4004735369,213,3.2,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488375,26,1,1,1,48,8gvg1ranyf93hprfkwx3ofl2y,1,20.9,61.7,2023-01-30T20:17:15.583Z,2023-02-01T19:37:07Z,4004735491,140,26.7,4004735493,141,21.7,4006941739,178,,4004735497,213,4.9,4004735495,212,27.9,4004735489,56,Back,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488407,27,1,1,1,51,8gvg1ranyf93hprfkwx3ofl2y,1,26.7,19.7,2023-01-30T20:17:18.449Z,2023-02-01T19:37:27Z,4006942717,178,,4004735641,213,5.5,4004735633,56,Back,4004735637,141,3.4,4004735635,140,38.0,4004735639,212,16.2,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488433,28,1,1,1,53,8gvg1ranyf93hprfkwx3ofl2y,0,41.6,1.6,2023-01-30T20:17:21.153Z,2023-02-01T19:37:31Z,4004735753,140,88.0,4006942841,178,,4004735751,56,Right,4004735759,213,0.2,4004735755,141,18.4,4004735761,1,,4004735757,212,50.0,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502923977,962,67,1,1,57,alyavx3ad35bp1xuwmqk7sgev,1,11.7,82.8,2023-01-30T20:17:24.678Z,2023-02-02T03:54:21Z,4007047513,233,880,,,,,,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502923973,880,67,1,1,57,8gvg1ranyf93hprfkwx3ofl2y,0,88.3,17.2,2023-01-30T20:17:24.679Z,2023-02-01T20:11:18Z,4007047599,233,962,,,,,,,,,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488451,22,8,1,1,57,alyavx3ad35bp1xuwmqk7sgev,1,13,79.3,2023-01-30T20:17:24.744Z,2023-02-02T03:54:22Z,4006561061,385,,4006943227,178,,4004735837,56,Back,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488449,29,61,1,1,57,8gvg1ranyf93hprfkwx3ofl2y,1,90.2,19.4,2023-01-30T20:17:24.949Z,2023-02-01T19:37:44Z,4006943323,178,,4004735835,56,Right,,,,,,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502488465,23,5,1,1,58,alyavx3ad35bp1xuwmqk7sgev,1,-0.4,81,2023-01-30T20:17:26.019Z,2023-02-01T19:37:49Z,4004735911,56,Back,4004735967,233,30,4004735913,346,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
