id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,assist,qualifier/12/value,qualifier/18/value
2504109533,6,5,1,0,9,8gvg1ranyf93hprfkwx3ofl2y,1,87,-2,2023-02-04T20:30:53.440Z,2023-02-07T05:23:49Z,4013263195,233,5,4013263181,56,Right,4013263183,347,,,,,,,,,,,,,,,,,35csuq89nc1zgpc4j2mdav6jt,Alisson Safira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109709,7,1,1,0,31,8gvg1ranyf93hprfkwx3ofl2y,1,86.1,0,2023-02-04T20:31:15.381Z,2023-02-07T05:23:54Z,4013264293,107,,4013264303,213,1.4,4013264297,140,91.8,4013264301,212,30.8,4013264295,56,Center,4013264305,1,,4013264299,141,43.1,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109715,8,44,1,0,33,8gvg1ranyf93hprfkwx3ofl2y,1,90,34.4,2023-02-04T20:31:17.073Z,2023-02-07T06:54:34Z,4013264337,286,,4013264363,233,6,4013264333,56,Center,,,,,,,,,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109701,6,44,1,0,33,22mo7qbsnyi8wtucpvhgvhw2q,0,10,65.6,2023-02-04T20:31:17.074Z,2023-02-07T05:24:04Z,4013264269,56,Back,4013264377,233,8,4013264271,285,,,,,,,,,,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109765,9,1,1,0,33,8gvg1ranyf93hprfkwx3ofl2y,0,94,38.4,2023-02-04T20:31:17.178Z,2023-02-07T06:54:34Z,4013264667,56,Center,4013264671,141,40.8,4013264663,3,,4013264675,213,1.4,4018331711,388,,4013264669,140,94.3,4013264665,168,,4013264673,212,1.7,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119189,104,61,1,0,33,22mo7qbsnyi8wtucpvhgvhw2q,1,8.7,59.9,2023-02-04T20:31:17.249Z,2023-02-07T05:26:29Z,4013316607,56,Back,4018333597,15,,4018333599,178,,,,,,,,,,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109855,12,44,1,0,34,8gvg1ranyf93hprfkwx3ofl2y,1,91.8,53.6,2023-02-04T20:31:18.529Z,2023-02-07T06:54:34Z,4013265277,286,,4013265299,233,7,4013265275,56,Center,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109727,7,44,1,0,34,22mo7qbsnyi8wtucpvhgvhw2q,0,8.2,46.4,2023-02-04T20:31:18.530Z,2023-02-07T05:26:36Z,4013264427,285,,4013265335,233,12,4013264423,56,Back,,,,,,,,,,,,,,,,cdkxx5845lj8spbg3ha7m1xm2,S. Delos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109771,10,13,1,0,34,8gvg1ranyf93hprfkwx3ofl2y,1,92.9,52.6,2023-02-04T20:31:18.636Z,2023-02-07T06:54:35Z,4013266045,74,,4013264705,17,,4013265821,160,,4013266057,103,72.2,4013265827,328,,4018333739,388,,4013266055,102,48.4,4013264707,56,Center,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,4013266059,230,99.5,4013265823,15,4013266383,458,4013266061,231,50.5,,,,,,,,,,,,,,,,,,,,,,,,,
2504109763,8,5,1,0,35,22mo7qbsnyi8wtucpvhgvhw2q,1,-1.3,45.2,2023-02-04T20:31:19.722Z,2023-02-07T05:27:20Z,4013264657,56,Back,4013264659,346,,4013264751,233,11,,,,,,,,,,,,,,,,cdkxx5845lj8spbg3ha7m1xm2,S. Delos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109773,11,5,1,0,35,8gvg1ranyf93hprfkwx3ofl2y,0,101.3,54.8,2023-02-04T20:31:19.722Z,2023-02-07T05:27:20Z,4013264723,56,Center,4013264725,346,,4013264767,233,8,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109949,9,1,1,0,53,22mo7qbsnyi8wtucpvhgvhw2q,1,3.4,46.8,2023-02-04T20:31:37.344Z,2023-02-07T05:28:27Z,4013265793,237,,4013265783,140,12.5,4013265779,124,,4013265787,212,30.5,4013326335,189,,4013265781,56,Back,4013265785,141,4.2,4013265789,213,5.0,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504136483,391,1,1,0,56,22mo7qbsnyi8wtucpvhgvhw2q,1,9.3,4.3,2023-02-04T20:31:39.989Z,2023-02-07T05:28:30Z,4013415307,56,Back,4013415311,141,27.7,4013415315,213,1.7,4013415309,140,7.9,4013415487,189,,4013415313,212,16.0,4018335139,178,,,,,cdkxx5845lj8spbg3ha7m1xm2,S. Delos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504109973,10,1,1,0,56,22mo7qbsnyi8wtucpvhgvhw2q,1,10,34.3,2023-02-04T20:31:40.581Z,2023-02-07T05:29:12Z,4013265879,140,9.0,4013265877,56,Back,4013265883,212,25.3,4013265885,213,1.6,4013265881,141,71.5,4018335621,178,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110031,11,1,1,1,0,22mo7qbsnyi8wtucpvhgvhw2q,1,8.3,70.3,2023-02-04T20:31:44.001Z,2023-02-07T05:29:31Z,4013266221,56,Back,4013266217,155,,4013266225,141,5.8,4013266231,1,,4013266229,213,5.1,4013266219,196,,4013266223,140,24.9,4013266227,212,47.2,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,4018335823,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110065,12,1,1,1,9,22mo7qbsnyi8wtucpvhgvhw2q,1,58.2,10.1,2023-02-04T20:31:53.238Z,2023-02-07T05:30:22Z,4013266445,213,6.2,4013266441,141,6.5,4013266439,140,93.2,4013266443,212,36.8,4018335891,178,,4013266447,1,,4013266437,56,Right,,,,cdkxx5845lj8spbg3ha7m1xm2,S. Delos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110083,13,1,1,1,12,22mo7qbsnyi8wtucpvhgvhw2q,0,87.2,14.5,2023-02-04T20:31:56.459Z,2023-02-07T05:30:44Z,4018335999,178,,4013266537,141,43.1,4017892657,224,,4013266533,56,Center,4013266539,212,19.5,4017892659,20,,4013266535,140,88.8,4013266529,2,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,4013266541,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110129,13,61,1,1,13,8gvg1ranyf93hprfkwx3ofl2y,0,9.9,55.4,2023-02-04T20:31:57.331Z,2023-02-07T05:30:55Z,4018336363,178,,4013266771,56,Back,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110105,14,15,1,1,14,22mo7qbsnyi8wtucpvhgvhw2q,1,87.6,39.4,2023-02-04T20:31:58.613Z,2023-02-07T05:31:54Z,4013267643,328,,4013267647,146,92.8,4013266641,22,,4013267639,102,48.6,4013267637,78,,4013267653,231,49.8,4013267217,72,,4013267645,458,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,4013267649,147,42.4,4018337183,178,4013266649,56,4013267651,230,98.9,Center,4013266645,17,4013267641,103,19,4013267221,82,4013267341,233,14,,,,,,,,,,,,,,
2504110165,14,10,1,1,14,8gvg1ranyf93hprfkwx3ofl2y,1,10.5,57.9,2023-02-04T20:31:58.761Z,2023-02-07T05:32:26Z,4013267425,233,14,4013266995,56,Back,4018337711,178,,4013266993,94,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505002763,849,3,1,1,17,22mo7qbsnyi8wtucpvhgvhw2q,0,64.9,67.7,2023-02-04T20:32:00.982Z,2023-02-07T05:32:32Z,4017894661,465,,4017894657,286,,4017894655,56,Center,4018337765,178,,4017894663,467,1ziaf8ivlizetjhinr9ua6uax,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110183,15,4,1,1,17,22mo7qbsnyi8wtucpvhgvhw2q,1,75.7,51.5,2023-02-04T20:32:01.706Z,2023-02-07T05:32:38Z,4013267277,233,15,4013267083,265,,4013267079,56,Center,4013267081,152,,4013267085,286,,4013267077,13,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110207,15,4,1,1,17,8gvg1ranyf93hprfkwx3ofl2y,0,24.3,48.5,2023-02-04T20:32:01.707Z,2023-02-07T05:32:38Z,4013267205,265,,4013267199,13,,4013267201,56,Back,4013267207,285,,4013267337,233,15,4013267203,152,,4018337829,178,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110769,16,1,1,2,10,22mo7qbsnyi8wtucpvhgvhw2q,0,71.6,47.6,2023-02-04T20:32:54.507Z,2023-02-07T05:32:59Z,4013270493,140,93.7,4018337999,178,,4013270487,155,,4013270497,212,24.4,4013270495,141,58.7,4013270491,56,Center,4013270485,5,,4013270489,152,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,4013270499,213,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110781,16,44,1,2,11,8gvg1ranyf93hprfkwx3ofl2y,1,8.2,38.6,2023-02-04T20:32:55.875Z,2023-02-07T06:54:35Z,4013270649,233,17,4013270533,56,Back,4013270537,285,,,,,,,,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110783,17,44,1,2,11,22mo7qbsnyi8wtucpvhgvhw2q,0,91.8,61.4,2023-02-04T20:32:55.876Z,2023-02-07T05:33:06Z,4013270557,286,,4013270677,233,16,4013270555,56,Center,,,,,,,,,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110791,17,12,1,2,12,8gvg1ranyf93hprfkwx3ofl2y,1,10,35.8,2023-02-04T20:32:55.977Z,2023-02-07T06:54:35Z,4013270595,141,25.9,4018338121,388,,4013270591,56,Back,4013270599,213,4.9,4013270593,140,11.4,4013270613,15,,4013270597,212,6.9,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110813,18,49,1,2,14,8gvg1ranyf93hprfkwx3ofl2y,1,18.9,12,2023-02-04T20:32:57.988Z,2023-02-07T06:30:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110859,19,1,1,2,18,8gvg1ranyf93hprfkwx3ofl2y,1,23.8,3.7,2023-02-04T20:33:02.443Z,2023-02-07T05:34:19Z,4013270959,212,10.8,4013270955,140,15.7,4013270957,141,13.5,4018338833,178,,4013270953,56,Back,4013270961,213,2.5,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110929,20,1,1,2,20,8gvg1ranyf93hprfkwx3ofl2y,1,17.2,12.6,2023-02-04T20:33:04.406Z,2023-02-07T05:34:34Z,4013271419,155,,4013271423,140,48.0,4013271427,212,32.4,4018338987,178,,4013271421,56,Back,4013271425,141,9.7,4013271431,1,,4013271429,213,6.2,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110941,21,1,1,2,22,8gvg1ranyf93hprfkwx3ofl2y,1,48.7,9.2,2023-02-04T20:33:06.368Z,2023-02-07T05:34:57Z,4013271483,213,1.0,4013271479,141,36.1,4013271475,56,Center,4013271481,212,21.5,4013271477,140,59.4,4013271473,3,,4018339253,388,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110975,22,1,1,2,24,8gvg1ranyf93hprfkwx3ofl2y,1,64.7,40.7,2023-02-04T20:33:08.800Z,2023-02-07T05:35:22Z,4013271667,213,1.3,4013271659,56,Center,4018339493,178,,4013271663,141,71.4,4013271661,140,71.1,4013271665,212,21.9,,,,,,,35csuq89nc1zgpc4j2mdav6jt,Alisson Safira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504110991,23,1,1,2,30,8gvg1ranyf93hprfkwx3ofl2y,1,79.5,68.2,2023-02-04T20:33:14.711Z,2023-02-07T05:36:57Z,4013271753,212,8.9,4013272931,210,15,4013271749,140,86.4,4013271751,141,75.9,4013271755,213,0.6,4013272933,154,,4018339649,178,,4013271747,56,Center,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2504110993,24,15,1,2,32,8gvg1ranyf93hprfkwx3ofl2y,1,86.4,75.2,2023-02-04T20:33:16.694Z,2023-02-07T05:36:57Z,4013271797,56,Center,4013271793,22,,4013272663,233,18,4013272975,154,,4013272971,78,,4013272981,102,50.0,4013272985,146,98.9,4013272641,72,,7jqin4ptb8of32u4e646mxwtm,André Silva,4018340519,178,,4013272983,103,4013272987,147,4013272977,55,23,52.5,4013271795,64,4013272973,29,,,,,,,,6.3,,,,,,,,,,,,
2504111009,18,10,1,2,33,22mo7qbsnyi8wtucpvhgvhw2q,1,4.4,41.7,2023-02-04T20:33:17.333Z,2023-02-07T05:37:06Z,4013272215,179,,4013272671,233,24,4013271897,182,,4017902333,376,,4013271899,56,Back,4013273089,174,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504111141,20,12,1,2,34,22mo7qbsnyi8wtucpvhgvhw2q,1,8.7,41,2023-02-04T20:33:18.210Z,2023-02-07T05:37:15Z,4013272787,167,,4013272751,141,31.0,4013272755,213,3.8,4018340707,178,,4013272747,56,Back,4013272753,212,11.6,4013272749,140,0.0,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504111143,21,6,1,2,35,22mo7qbsnyi8wtucpvhgvhw2q,0,2.9,33.8,2023-02-04T20:33:19.552Z,2023-02-07T05:37:18Z,4013273081,233,25,4013272757,56,Back,4013272759,73,,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504111043,25,6,1,2,35,8gvg1ranyf93hprfkwx3ofl2y,1,97.1,66.2,2023-02-04T20:33:19.552Z,2023-02-07T05:37:18Z,4013273047,233,21,4013272115,56,Center,4013272117,73,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504111025,19,43,1,2,36,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2023-02-04T20:33:20.798Z,2023-02-04T20:33:37Z,4013272023,56,Back,4013272155,233,25,4013272849,144,6,4013272029,73,0,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504111337,26,1,1,3,14,8gvg1ranyf93hprfkwx3ofl2y,1,99.5,99.5,2023-02-04T20:33:58.245Z,2023-02-07T05:37:37Z,4013278643,210,13,4013273899,213,4.3,4013273889,6,,4013273891,56,Center,4013273895,141,63.7,4013278645,154,,4013273897,212,27.1,4018340839,178,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,4013273893,140,88.1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2504111341,27,13,1,3,16,8gvg1ranyf93hprfkwx3ofl2y,1,87.3,69.3,2023-02-04T20:34:00.080Z,2023-02-07T05:37:38Z,4013319713,121,,4013278671,231,52.3,4013278653,55,26,4013278657,102,15.8,4013278649,29,,4013273913,56,Center,4013278659,103,25,4013278647,75,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,4013278661,328,,4013278663,391,4013278667,147,4013273911,64,,49.6,4013278651,154,4013278431,153,,4013278425,25,4018340949,178,,,,4013278665,146,89.4,4013278669,230,99.0,4013418461,20,,,,
2504111351,28,61,1,3,16,8gvg1ranyf93hprfkwx3ofl2y,0,90.8,46.3,2023-02-04T20:34:00.917Z,2023-02-07T05:38:06Z,4013273971,56,Center,4018341283,178,,,,,,,,,,,,,,,,,,,,35csuq89nc1zgpc4j2mdav6jt,Alisson Safira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504111367,22,12,1,3,17,22mo7qbsnyi8wtucpvhgvhw2q,1,6.8,65.7,2023-02-04T20:34:01.303Z,2023-02-07T05:38:13Z,4013274073,212,17.5,4013274069,140,12.2,4018341349,178,,4013274075,213,5.0,4013274071,141,41.3,4013274067,56,Back,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504111423,23,12,1,3,18,22mo7qbsnyi8wtucpvhgvhw2q,1,14,44.8,2023-02-04T20:34:02.239Z,2023-02-07T05:38:35Z,4013274383,56,Back,4018341635,178,,4013274387,141,54.5,4013274385,140,30.1,4013274391,213,0.4,4013274389,212,18.1,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
