id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2462085203,1,34,16,0,0,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-09-18T15:56:28.972Z,2022-09-18T17:02:13Z,3791285547,30,"4k2wic25asdlmuqr17e3s6nkl, 28lucwbes9q95s1j4mgy2s50q, 58r7rr6rqtji5m0bkdxmwqqui, dqpkkgodtwn11fgpq2c3tlqz9, 6wjwijfj7i2vvlsxzyzfb2cwl, d92r3s9hlaq3k56b503ovjfmd, 2ban1f798o92hq593c8a0nv11, 3sxd2j3a9d2bukfeu5y9824tl, edk9jemtelz51uoob4quyd4kq, bxbvbqfhiv1hivt3ttxum1uy1, 53unfq55ouhqni5jbl07fyqc5, 1vw6okufgzi8d2rx2yx3vuhux, 3uvek737jr8909is4vi1d9nxm, 64upo0p7ealjcpfkldjiqlvit, cwd95dwww2bs1d9wzjpw3ydx, 7btjqixepiu3ykopyvg3k6itx, 3qqh9uurvqkg6aljwwjyxp8mh, ag5ozuf1o3ixkdrdb39g9dasp, 4jqmdmc0za8pdpz9ne875uzmx, 613xzggyqa0ugkmu2u6oxkmp5",3791285557,194,6wjwijfj7i2vvlsxzyzfb2cwl,3791285551,59,"33, 42, 5, 19, 13, 15, 27, 17, 99, 14, 7, 2, 4, 8, 11, 16, 23, 68, 70, 88",3791285553,130,13,3791285561,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3791285549,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3791285559,197,7108,3791285555,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462085723,1,34,16,0,0,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-09-18T15:57:02.018Z,2022-09-18T17:07:13Z,3791287991,194,1zteujk5u3rpr028priato4bt,3791287993,197,6595,3791287995,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3791287987,130,7,3791287989,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3791287985,59,"31, 22, 5, 25, 15, 4, 95, 11, 17, 97, 74, 6, 8, 9, 13, 14, 19, 20, 28, 29",3791287981,30,"6ddxujeb3873j5evwiz8n4wt0, ao3sbh3qpdxwb7vhzmaqnpqp6, bxfalki1fmd687uj0b8e0m0np, 1whf50hjb4jhz9119qvtdov6d, 1zteujk5u3rpr028priato4bt, 4ofpb9y2fqqr3d5cdfbl05c6h, 70hnojvt05azfjppu0bkroahg, 3vba6x3mml1ytp8tac9eggtpm, dkijqjb6nubobtobl4s2v8xxx, 1u9sn1cu0pq16mina2q6d6dwp, d98j4asio4xrxcwmfg1ak95yi, ck3l6a262hves3v6nywarx9pm, 6jkfecnicg5ilzy44x7ld7u1h, 5v4xejh2rnvkrqnvpz4eu2lt5, dtxysky39b63q1rdmg9df7tn9, 7y5oyflivt56zuwoyzs2q20ru, eika2197gwlmjq70xdvisoe09, 76w964mdux2s3max2nlih6az8, e0k7beubxdswouhw13td0nlk9, 5fcx7aiflhvguztjw8mp53b9x",3791287983,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139003,2,32,1,0,0,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-09-18T17:01:31.708Z,2022-09-18T17:01:33Z,3791578449,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462138977,2,32,1,0,0,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-09-18T17:01:31.708Z,2022-09-20T21:37:23Z,3791578355,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139019,3,1,1,0,0,ewsf6evtguu9j7k6js4tlgl89,1,50,50,2022-09-18T17:01:31.917Z,2022-09-21T07:09:03Z,3791578543,141,52.8,3791578541,140,28.1,3791578549,279,S,3791580309,189,,3791578545,212,23.1,3791578537,56,Back,3791578547,213,3.1,3795982649,178,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139051,4,1,1,0,2,ewsf6evtguu9j7k6js4tlgl89,1,28,52.8,2022-09-18T17:01:34.301Z,2022-09-21T07:09:12Z,3791578747,140,29.5,3791578751,212,12.5,3791578753,213,1.4,3791578749,141,71.0,3791578745,56,Back,3795982751,178,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139083,5,1,1,0,7,ewsf6evtguu9j7k6js4tlgl89,1,33,73.2,2022-09-18T17:01:39.300Z,2022-09-21T07:09:19Z,3791578945,213,1.1,3791578937,56,Back,3791578943,212,19.4,3791578941,141,98.3,3795982855,178,,3791578939,140,41.7,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139111,6,1,1,0,9,ewsf6evtguu9j7k6js4tlgl89,1,41.4,97.2,2022-09-18T17:01:41.445Z,2022-09-21T07:09:25Z,3791579067,213,3.8,3791579057,56,Back,3791579063,141,87.5,3791579061,140,33.9,3791579065,212,10.3,3795982967,178,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139119,7,1,1,0,12,ewsf6evtguu9j7k6js4tlgl89,0,33.9,87.5,2022-09-18T17:01:43.763Z,2022-09-21T07:09:37Z,3795983175,178,,3791579201,286,,3791579107,140,35.5,3791579195,236,,3791579115,213,5.4,3791579197,233,3,3791579111,212,2.8,3791579105,56,Back,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,3791579109,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139125,3,74,1,0,12,5c0sf1eaipcxvdw9o22of2jdp,1,69.6,12.3,2022-09-18T17:01:43.793Z,2022-09-21T07:09:44Z,3791579145,285,,3791579141,56,Right,3791579219,233,7,3795983311,178,,,,,,,,,,,,,,dkijqjb6nubobtobl4s2v8xxx,Rui Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139143,4,5,1,0,13,5c0sf1eaipcxvdw9o22of2jdp,0,63.4,-1.8,2022-09-18T17:01:45.204Z,2022-09-21T07:09:52Z,3791579223,56,Right,3791579225,347,,3791579453,233,8,,,,,,,,,,,,,,,,dkijqjb6nubobtobl4s2v8xxx,Rui Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139177,8,5,1,0,13,ewsf6evtguu9j7k6js4tlgl89,1,36.6,101.8,2022-09-18T17:01:45.204Z,2022-09-21T07:09:51Z,3791579375,347,,3791579373,56,Back,3791579437,233,4,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139291,9,1,1,0,23,ewsf6evtguu9j7k6js4tlgl89,1,45.2,100,2022-09-18T17:01:55.188Z,2022-09-21T07:10:10Z,3791579977,213,4.4,3791579969,56,Back,3791579971,140,42.1,3791579973,141,85.7,3791579967,107,,3791579975,212,11.3,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139311,10,1,1,0,24,ewsf6evtguu9j7k6js4tlgl89,1,41.4,86.4,2022-09-18T17:01:56.253Z,2022-09-21T07:10:17Z,3791580073,141,99.2,3791580071,140,40.5,3791580075,212,8.8,3795983797,178,,3791580077,213,1.7,3791580069,56,Back,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139315,11,1,1,0,25,ewsf6evtguu9j7k6js4tlgl89,0,40.5,99.2,2022-09-18T17:01:56.942Z,2022-09-21T07:10:27Z,3791580101,212,8.6,3791580097,140,32.4,3791580103,213,3.0,3791580093,3,,3795983981,388,,3791580099,141,100.0,3791580095,56,Back,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139585,5,5,1,0,26,5c0sf1eaipcxvdw9o22of2jdp,1,69.4,-1.4,2022-09-18T17:01:58.433Z,2022-09-21T07:10:31Z,3791581507,347,,3791581505,56,Right,3791581513,233,12,,,,,,,,,,,,,,,,dkijqjb6nubobtobl4s2v8xxx,Rui Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139323,12,5,1,0,26,ewsf6evtguu9j7k6js4tlgl89,0,30.6,101.4,2022-09-18T17:01:58.433Z,2022-09-21T07:10:32Z,3791581519,233,5,3791580137,56,Back,3791580139,347,,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139603,6,1,1,0,50,5c0sf1eaipcxvdw9o22of2jdp,1,76.9,0,2022-09-18T17:02:21.928Z,2022-09-21T07:10:38Z,3791581607,212,8.5,3791581599,107,,3791581601,56,Right,3791581603,140,84.0,3791581605,141,4.9,3791581609,213,0.5,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139683,7,1,1,0,52,5c0sf1eaipcxvdw9o22of2jdp,0,82.4,4.4,2022-09-18T17:02:24.173Z,2022-09-21T07:10:45Z,3791582017,212,21.0,3795984237,178,,3791582011,56,Center,3791582013,140,68.4,3791582019,213,2.3,3791582015,141,26.5,,,,,,,3vba6x3mml1ytp8tac9eggtpm,Pedro Brazão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462964747,932,67,1,0,54,ewsf6evtguu9j7k6js4tlgl89,1,31.5,78.3,2022-09-18T17:02:25.860Z,2022-09-21T08:43:30Z,3796034055,233,883,,,,,,,,,,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462964745,883,67,1,0,54,5c0sf1eaipcxvdw9o22of2jdp,0,68.5,21.7,2022-09-18T17:02:25.861Z,2022-09-21T07:51:27Z,3796034067,233,932,,,,,,,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462185151,457,8,1,0,54,ewsf6evtguu9j7k6js4tlgl89,1,30.9,78.8,2022-09-18T17:02:25.925Z,2022-09-21T08:43:30Z,3795985041,178,,3793433787,384,,3791834015,56,Back,,,,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139697,13,61,1,0,54,ewsf6evtguu9j7k6js4tlgl89,1,33,73.4,2022-09-18T17:02:26.086Z,2022-09-21T07:11:48Z,3791582087,56,Back,3795985137,178,,,,,,,,,,,,,,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139711,8,43,1,0,54,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-09-18T17:02:26.207Z,2022-09-18T17:51:33Z,3791582143,56,Center,3791834133,144,3,3791582283,233,13,3791582145,286,0,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139707,14,49,1,0,55,ewsf6evtguu9j7k6js4tlgl89,1,37,56.7,2022-09-18T17:02:27.600Z,2022-09-21T07:11:52Z,,,,,,,,,,,,,,,,,,,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139755,15,1,1,0,57,ewsf6evtguu9j7k6js4tlgl89,1,41.8,61.2,2022-09-18T17:02:29.697Z,2022-09-21T07:11:57Z,3791582397,213,0.8,3791582389,56,Left,3791582393,141,91.5,3791582391,140,61.8,3795985353,178,,3791582395,212,29.4,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462964647,931,43,1,1,2,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-09-18T17:02:34.669Z,2022-09-21T07:52:21Z,3796033623,178,0,3796035405,144,82,,,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139807,16,1,1,1,4,ewsf6evtguu9j7k6js4tlgl89,0,70.4,78.9,2022-09-18T17:02:35.807Z,2022-09-21T07:12:53Z,3795986361,178,,3791582697,212,1.4,3791582695,141,76.8,3791582699,213,4.6,3791582691,56,Center,3791582693,140,70.3,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139823,9,61,1,1,4,5c0sf1eaipcxvdw9o22of2jdp,1,30.6,25.8,2022-09-18T17:02:35.836Z,2022-09-21T07:12:58Z,3791582761,56,Back,3795986467,178,,,,,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139857,17,1,1,1,6,ewsf6evtguu9j7k6js4tlgl89,0,66.5,67.4,2022-09-18T17:02:38.279Z,2022-09-21T07:13:03Z,3791582941,56,Center,3791582953,213,4.7,3795986569,178,,3791582943,140,65.4,3791582945,141,27.7,3791582949,212,27.0,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139881,10,43,1,1,7,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-09-18T17:02:39.401Z,2022-09-18T17:02:45Z,3791583419,144,49,,,,,,,,,,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139905,11,49,1,1,8,5c0sf1eaipcxvdw9o22of2jdp,1,53.6,74.1,2022-09-18T17:02:40.375Z,2022-09-21T07:13:10Z,,,,,,,,,,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139931,12,1,1,1,13,5c0sf1eaipcxvdw9o22of2jdp,0,64.6,90.8,2022-09-18T17:02:44.807Z,2022-09-21T07:13:17Z,3791583345,141,82.0,3791583349,213,5.3,3791583343,140,68.4,3795986831,178,,3791583341,56,Left,3791583347,212,7.2,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462139933,18,49,1,1,13,ewsf6evtguu9j7k6js4tlgl89,1,35.4,23.2,2022-09-18T17:02:45.638Z,2022-09-21T07:13:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140007,19,1,1,1,16,ewsf6evtguu9j7k6js4tlgl89,1,40.1,27.5,2022-09-18T17:02:48.365Z,2022-09-21T07:14:25Z,3791583757,141,50.1,3791583755,140,33.9,3791583765,213,2.0,3795988249,178,,3791583761,212,16.7,3791583751,56,Back,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140029,20,1,1,1,20,ewsf6evtguu9j7k6js4tlgl89,1,35.8,54.2,2022-09-18T17:02:51.711Z,2022-09-21T07:14:31Z,3791583885,140,30.3,3791583879,56,Back,3791583899,213,2.2,3791583891,141,66.9,3795988399,178,,3791583893,212,10.4,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140093,21,1,1,1,22,ewsf6evtguu9j7k6js4tlgl89,1,28.7,70.2,2022-09-18T17:02:54.663Z,2022-09-21T07:14:38Z,3791584255,140,36.2,3791584259,212,12.3,3791584261,213,5.4,3791584253,56,Back,3795988553,178,,3791584257,141,56.3,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140107,22,1,1,1,24,ewsf6evtguu9j7k6js4tlgl89,1,44.4,48.4,2022-09-18T17:02:56.412Z,2022-09-21T07:14:43Z,3791584363,56,Center,3791584365,140,58.2,3791584369,212,18.5,3791584367,141,31.4,3795988669,178,,3791584371,213,5.6,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140119,23,1,1,1,26,ewsf6evtguu9j7k6js4tlgl89,1,58.5,32,2022-09-18T17:02:58.388Z,2022-09-21T07:14:55Z,3791584435,140,65.5,3791584439,212,10.4,3795988823,178,,3791584433,56,Center,3791584441,213,0.8,3791584437,141,42.9,3791586119,210,13,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140193,24,13,1,1,29,ewsf6evtguu9j7k6js4tlgl89,1,67.4,43.3,2022-09-18T17:03:00.796Z,2022-09-21T07:14:55Z,3791586143,29,,3791586145,55,23,3791586149,102,54.8,3791584815,22,,3791584819,56,Center,3791586155,215,,3791584817,18,,3791586139,113,,edk9jemtelz51uoob4quyd4kq,Clayton,3795988939,178,,,3791586151,103,54.2,3791586163,230,97.8,3791586141,85,3791586169,231,49.6,3791585079,20,,,,,,,,,,,,,,,,
2462140169,13,5,1,1,30,5c0sf1eaipcxvdw9o22of2jdp,1,-0.9,45.4,2022-09-18T17:03:02.392Z,2022-09-21T07:14:59Z,3791584667,346,,3791584665,56,Back,3791584895,233,25,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140203,25,5,1,1,30,ewsf6evtguu9j7k6js4tlgl89,0,100.9,54.6,2022-09-18T17:03:02.392Z,2022-09-21T07:14:59Z,3791584865,56,Center,3791584923,233,13,3791584867,346,,,,,,,,,,,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140701,14,1,1,2,0,5c0sf1eaipcxvdw9o22of2jdp,1,4.8,48.5,2022-09-18T17:03:31.984Z,2022-09-21T07:15:03Z,3791587535,56,Right,3791587539,141,7.1,3791587531,124,,3791587533,155,,3791587543,213,5.8,3791587541,212,62.5,3791587545,1,,3791587549,74,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,3791587537,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140711,15,44,1,2,3,5c0sf1eaipcxvdw9o22of2jdp,1,57.3,5.4,2022-09-18T17:03:35.349Z,2022-09-21T08:43:30Z,3791587589,56,Right,3791587591,286,,3791587617,233,26,,,,,,,,,,,,,,,,70hnojvt05azfjppu0bkroahg,Théo Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140651,26,44,1,2,3,ewsf6evtguu9j7k6js4tlgl89,0,42.7,94.6,2022-09-18T17:03:35.350Z,2022-09-21T07:15:10Z,3791587263,56,Back,3791587265,285,,3791587651,233,15,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140725,16,1,1,2,3,5c0sf1eaipcxvdw9o22of2jdp,0,57.9,7.1,2022-09-18T17:03:35.432Z,2022-09-21T08:43:31Z,3791587669,213,1.3,3791587665,141,30.6,3791835485,168,,3791587659,3,,3795989465,388,,3791587663,140,62.3,3791587661,56,Center,3791587667,212,16.6,70hnojvt05azfjppu0bkroahg,Théo Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140733,27,1,1,2,6,ewsf6evtguu9j7k6js4tlgl89,1,37.8,71.9,2022-09-18T17:03:37.838Z,2022-09-21T07:15:21Z,3791587691,141,54.0,3791587693,212,15.0,3791587695,213,5.3,3791587687,56,Back,3791587685,3,,3791587689,140,46.2,3795989625,388,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140745,28,49,1,2,8,ewsf6evtguu9j7k6js4tlgl89,1,46.2,54,2022-09-18T17:03:39.758Z,2022-09-21T07:15:29Z,,,,,,,,,,,,,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140845,29,1,1,2,8,ewsf6evtguu9j7k6js4tlgl89,1,45.1,54.6,2022-09-18T17:03:39.799Z,2022-09-21T07:15:35Z,3791588247,56,Back,3791588255,213,4.0,3791588249,140,32.8,3795989971,178,,3791588253,212,20.0,3791588251,141,32.2,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140893,30,1,1,2,15,ewsf6evtguu9j7k6js4tlgl89,1,57.7,26.5,2022-09-18T17:03:47.294Z,2022-09-21T07:15:41Z,3791588549,213,0.3,3791588545,141,30.5,3791588541,56,Center,3791588543,140,67.3,3795990125,178,,3791588547,212,10.4,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140911,31,1,1,2,16,ewsf6evtguu9j7k6js4tlgl89,0,67.3,30.5,2022-09-18T17:03:47.877Z,2022-09-21T07:15:46Z,3791588661,140,65.3,3795990229,178,,3791588663,141,0.0,3791588659,56,Right,3791588665,212,21.8,3791588667,213,4.6,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462141157,17,5,1,2,18,5c0sf1eaipcxvdw9o22of2jdp,1,34,101.2,2022-09-18T17:03:50.576Z,2022-09-21T07:15:50Z,3791590023,56,Back,3791590055,233,32,3791590025,347,,,,,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462140915,32,5,1,2,18,ewsf6evtguu9j7k6js4tlgl89,0,66,-1.2,2022-09-18T17:03:50.576Z,2022-09-21T07:15:51Z,3791588693,347,,3791588691,56,Right,3791590077,233,17,,,,,,,,,,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462141195,18,1,1,2,36,5c0sf1eaipcxvdw9o22of2jdp,1,43.2,100,2022-09-18T17:04:08.087Z,2022-09-21T07:15:56Z,3791590243,212,26.6,3791590227,107,,3791590249,1,,3791590245,213,6.0,3791590239,141,91.2,3791590235,140,67.7,3791590231,56,Left,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462141205,19,61,1,2,37,5c0sf1eaipcxvdw9o22of2jdp,0,67.7,91.2,2022-09-18T17:04:09.542Z,2022-09-21T07:16:08Z,3791590305,56,Left,3795990653,21,,3795990655,178,,,,,,,,,,,,,,,,,dkijqjb6nubobtobl4s2v8xxx,Rui Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462141241,33,1,1,2,38,ewsf6evtguu9j7k6js4tlgl89,1,44.2,5.3,2022-09-18T17:04:10.104Z,2022-09-21T07:16:15Z,3791590505,212,10.5,3791590499,56,Back,3791590503,141,20.6,3791590501,140,45.8,3795990759,178,,3791590507,213,1.4,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462141243,34,49,1,2,39,ewsf6evtguu9j7k6js4tlgl89,1,60,26.3,2022-09-18T17:04:11.210Z,2022-09-21T07:16:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462141275,35,1,1,2,41,ewsf6evtguu9j7k6js4tlgl89,0,60,26.3,2022-09-18T17:04:13.300Z,2022-09-21T07:16:35Z,3791590651,141,28.3,3795991179,178,,3791590653,212,10.3,3791590649,140,69.7,3791590655,213,0.1,3791590647,56,Center,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462966417,888,67,1,2,42,5c0sf1eaipcxvdw9o22of2jdp,1,34.7,68.4,2022-09-18T17:04:13.933Z,2022-09-21T08:43:31Z,3796041943,233,956,,,,,,,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462966415,956,67,1,2,42,ewsf6evtguu9j7k6js4tlgl89,0,65.3,31.6,2022-09-18T17:04:13.934Z,2022-09-21T07:57:28Z,3796041949,233,888,,,,,,,,,,,,,,,,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462141297,20,8,1,2,42,5c0sf1eaipcxvdw9o22of2jdp,1,34.9,68.7,2022-09-18T17:04:13.953Z,2022-09-21T08:43:32Z,3795991253,178,,3793577749,385,,3791590741,56,Back,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
