id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2519429333,6,1,1,0,12,7kfx3xpj2c2wxinsyi16i9gaz,1,59.2,82,2023-03-12T18:02:06.603Z,2023-03-15T05:17:26Z,4098763041,178,,4094127771,56,Center,4094127777,212,6.7,4094127775,141,74.7,4094127773,140,54.9,4094127779,213,4.0,,,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429357,7,1,1,0,14,7kfx3xpj2c2wxinsyi16i9gaz,1,54.7,73.8,2023-03-12T18:02:08.873Z,2023-03-15T05:17:31Z,4098763115,178,,4094127921,141,60.4,4094127923,212,9.1,4094127925,213,4.6,4094127917,56,Center,4094127919,140,54.1,,,,,,,8sg65mj881mnfd9wgtew01s5x,S. Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429375,8,1,1,0,15,7kfx3xpj2c2wxinsyi16i9gaz,1,53.1,59.4,2023-03-12T18:02:10.387Z,2023-03-15T05:17:33Z,4094128001,141,31.9,4094127997,56,Back,4094128003,212,21.7,4094128005,213,4.2,4098763135,178,,4094127999,140,42.6,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429419,9,1,1,0,18,7kfx3xpj2c2wxinsyi16i9gaz,1,42.7,31.4,2023-03-12T18:02:12.718Z,2023-03-15T05:17:36Z,4094128247,213,5.6,4094128241,140,62.4,4094128237,56,Right,4094128245,212,27.8,4094128243,141,4.1,4098763171,178,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520300545,972,83,1,0,23,9ldqu49smv1xg2va0n2cy28zl,1,37.5,83.8,2023-03-12T18:02:17.500Z,2023-03-15T05:32:53Z,4098773489,399,168593,,,,,,,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429447,10,1,1,0,23,7kfx3xpj2c2wxinsyi16i9gaz,1,63.7,17.3,2023-03-12T18:02:17.538Z,2023-03-15T05:17:48Z,4094128369,141,21.5,4094128373,213,0.3,4094128371,212,9.0,4094128367,140,71.8,4094128365,56,Center,4098763305,178,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429453,11,43,1,0,23,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-03-12T18:02:18.128Z,2023-03-12T18:02:41Z,4094128399,56,Right,4094129691,144,1,4094128403,141,19.5,4094128405,212,5.4,4094128407,213,6.0,4094128401,140,76.8,,,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429761,15,2,1,0,24,7kfx3xpj2c2wxinsyi16i9gaz,1,76.8,26.2,2023-03-12T18:02:18.598Z,2023-03-15T05:17:56Z,4094130049,140,84.3,4098763381,178,,4094130047,56,Center,4094130045,7,bn1rwgy1yhd0ov3u4pu2lb6ga,4094130051,141,26.4,,,,,,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429473,7,55,1,0,24,9ldqu49smv1xg2va0n2cy28zl,1,24.5,32.4,2023-03-12T18:02:18.599Z,2023-03-15T05:17:56Z,,,,,,,,,,,,,,,,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429565,12,43,1,0,27,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-03-12T18:02:21.488Z,2023-03-12T18:02:44Z,4094128953,212,9.2,4094128955,213,6.1,4094128951,141,24.8,4094128949,140,94.3,4094128947,56,Center,4094129893,144,1,,,,,,,bn1rwgy1yhd0ov3u4pu2lb6ga,Léo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429567,13,43,1,0,30,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-03-12T18:02:25.151Z,2023-03-12T18:02:39Z,4094128963,22,0,4094128965,63,0,4094128967,56,Center,4094129641,144,13,4094129151,72,0,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429573,14,43,1,0,35,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-03-12T18:02:29.471Z,2023-03-12T18:02:34Z,4094129375,144,5,4094128999,56,Center,4094129001,346,0,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429763,8,1,1,0,47,9ldqu49smv1xg2va0n2cy28zl,1,8,50.6,2023-03-12T18:02:41.950Z,2023-03-15T05:18:02Z,4094341407,189,,4094130063,212,16.2,4094130065,213,4.9,4094130061,141,27.1,4094130057,56,Back,4094130055,241,,4094130053,5,,4094130059,140,10.8,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,4098763453,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429789,9,1,1,0,48,9ldqu49smv1xg2va0n2cy28zl,1,11.5,25.8,2023-03-12T18:02:43.316Z,2023-03-15T05:18:04Z,4097834579,189,,4094130181,140,21.4,4094130187,213,5.4,4094130183,141,6.7,4094130185,212,16.6,4098763491,178,,4094130179,56,Back,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429793,10,4,1,0,54,9ldqu49smv1xg2va0n2cy28zl,1,33,7.5,2023-03-12T18:02:48.896Z,2023-03-15T05:18:12Z,4094130511,233,16,4094135437,295,,4094130203,285,,4094130199,152,,4094130195,13,,4094130197,56,Back,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429847,16,4,1,0,54,7kfx3xpj2c2wxinsyi16i9gaz,0,67,92.5,2023-03-12T18:02:48.897Z,2023-03-15T05:18:12Z,4094130463,152,,4094130461,56,Left,4094135573,295,,4098763603,178,,4094130535,286,,4094130459,13,,4094130523,233,10,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429967,11,1,1,1,6,9ldqu49smv1xg2va0n2cy28zl,1,24.2,5.6,2023-03-12T18:03:00.557Z,2023-03-15T05:18:15Z,4094131017,5,,4094131019,152,,4094131029,213,1.9,4094131021,56,Back,4094131027,212,7.2,4098763637,178,,4094341865,189,,4094131023,140,21.8,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,4094131025,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429973,12,1,1,1,6,9ldqu49smv1xg2va0n2cy28zl,1,21.8,15.5,2023-03-12T18:03:01.108Z,2023-03-15T05:18:22Z,4094131049,141,3.5,4094131045,56,Back,4094131047,140,27.6,4094131051,212,10.2,4098763693,178,,4094131053,213,5.4,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429983,13,1,1,1,9,9ldqu49smv1xg2va0n2cy28zl,1,27.6,3.5,2023-03-12T18:03:04.098Z,2023-03-15T05:18:26Z,4094131105,213,6.2,4094131103,212,8.1,4094131101,141,2.3,4094131099,140,35.3,4094131097,56,Back,4098763719,178,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519429991,14,1,1,1,11,9ldqu49smv1xg2va0n2cy28zl,1,35.3,2.3,2023-03-12T18:03:06.141Z,2023-03-15T05:18:32Z,4094131149,213,2.3,4098763793,178,,4094131141,56,Back,4094131147,212,1.9,4094131143,140,34.1,4094131145,141,4.4,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430011,15,1,1,1,12,9ldqu49smv1xg2va0n2cy28zl,1,34,4.4,2023-03-12T18:03:06.580Z,2023-03-15T05:18:37Z,4098763847,178,,4094131283,140,39.5,4094131285,141,4.9,4094131291,213,0.1,4094131281,56,Back,4094131287,212,5.8,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520300897,988,67,1,1,12,9ldqu49smv1xg2va0n2cy28zl,1,45.3,9.5,2023-03-12T18:03:07.392Z,2023-03-15T06:03:03Z,4098774893,233,867,,,,,,,,,,,,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520300895,867,67,1,1,12,7kfx3xpj2c2wxinsyi16i9gaz,0,54.7,90.5,2023-03-12T18:03:07.393Z,2023-03-15T05:36:41Z,4098774913,233,988,,,,,,,,,,,,,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430021,16,1,1,1,12,9ldqu49smv1xg2va0n2cy28zl,1,39.6,4.9,2023-03-12T18:03:07.403Z,2023-03-15T06:03:03Z,4094131335,56,Back,4094131337,140,37.1,4094131339,141,2.3,4094131341,212,3.2,4094131343,213,3.7,4094131367,156,,4098763939,178,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430039,17,1,1,1,13,9ldqu49smv1xg2va0n2cy28zl,0,38.5,2.3,2023-03-12T18:03:08.425Z,2023-03-15T05:18:47Z,4094131431,1,,4098763983,178,,4094131423,140,71.1,4094131425,141,4.0,4094131427,212,34.2,4094131421,56,Right,4094131429,213,0.0,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430077,17,49,1,1,17,7kfx3xpj2c2wxinsyi16i9gaz,1,28.6,91,2023-03-12T18:03:11.563Z,2023-03-15T05:18:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430103,18,1,1,1,17,7kfx3xpj2c2wxinsyi16i9gaz,1,28.6,91,2023-03-12T18:03:11.573Z,2023-03-15T05:18:59Z,4094131781,212,27.9,4094131777,140,7.1,4094131783,213,3.8,4094131775,56,Back,4094131779,141,66.8,4098764121,178,,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430143,19,1,1,1,19,7kfx3xpj2c2wxinsyi16i9gaz,0,7.1,67.5,2023-03-12T18:03:13.944Z,2023-03-15T05:19:06Z,4094131967,213,0.4,4098764185,178,,4094131973,1,,4094131941,56,Back,4094131947,140,43.3,4094131953,141,94.5,4094131937,157,,4094131957,212,42.2,4nl5hapemrmmuh1r8afne8b85,Marcelo Carné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430121,18,44,1,1,22,9ldqu49smv1xg2va0n2cy28zl,1,57,7.2,2023-03-12T18:03:17.059Z,2023-03-15T06:03:03Z,4094132039,233,20,4094131867,56,Right,4094131869,286,,,,,,,,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430147,20,44,1,1,22,7kfx3xpj2c2wxinsyi16i9gaz,0,43,92.8,2023-03-12T18:03:17.060Z,2023-03-15T05:19:11Z,4094131983,56,Back,4094131985,285,,4094132063,233,18,,,,,,,,,,,,,,,,bn1rwgy1yhd0ov3u4pu2lb6ga,Léo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430131,19,1,1,1,22,9ldqu49smv1xg2va0n2cy28zl,0,57,8.5,2023-03-12T18:03:17.102Z,2023-03-15T06:03:04Z,4094131909,213,0.6,4094131903,140,71.9,4094131905,141,24.7,4094131907,212,19.1,4094131901,56,Center,4094131899,3,,4098764301,388,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519466681,400,1,1,1,24,7kfx3xpj2c2wxinsyi16i9gaz,0,28.5,73.2,2023-03-12T18:03:18.878Z,2023-03-15T05:19:24Z,4094334879,213,6.2,4098764383,178,,4094334871,56,Back,4094334877,212,15.3,4094334875,141,72.3,4094334873,140,43.1,4094334869,3,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430153,20,8,1,1,25,9ldqu49smv1xg2va0n2cy28zl,1,66.5,31.5,2023-03-12T18:03:20.113Z,2023-03-15T05:19:29Z,4097838405,384,,4098764445,178,,4094132013,56,Center,,,,,,,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430187,21,1,1,1,26,9ldqu49smv1xg2va0n2cy28zl,0,68.1,29.5,2023-03-12T18:03:20.986Z,2023-03-15T05:19:40Z,4098764503,178,,4094132177,213,4.7,4094132171,140,68.1,4094132169,56,Center,4094132173,141,29.2,4094132175,212,0.2,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430273,23,1,1,1,29,7kfx3xpj2c2wxinsyi16i9gaz,0,33.5,95.4,2023-03-12T18:03:24.076Z,2023-03-15T05:19:47Z,4094132671,1,,4094132669,213,6.3,4094132665,141,93.0,4094132663,140,90.7,4094132667,212,60.1,4094132661,56,Left,4098764621,178,,4094132659,155,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430315,22,12,1,1,36,9ldqu49smv1xg2va0n2cy28zl,1,2.4,2.2,2023-03-12T18:03:31.075Z,2023-03-15T05:19:56Z,4094132897,213,4.9,4094132891,140,2.9,4098764705,178,,4094132895,212,2.3,4094132893,141,0.0,4094132889,56,Back,4094132937,167,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430317,23,5,1,1,36,9ldqu49smv1xg2va0n2cy28zl,0,4.4,-1.6,2023-03-12T18:03:31.207Z,2023-03-15T05:20:00Z,4094133357,233,24,4094132901,347,,4094132899,56,Back,,,,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430401,24,5,1,1,36,7kfx3xpj2c2wxinsyi16i9gaz,1,95.6,101.6,2023-03-12T18:03:31.207Z,2023-03-15T05:20:01Z,4094133335,56,Left,4094133347,233,23,4094133337,347,,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430719,25,1,1,1,58,7kfx3xpj2c2wxinsyi16i9gaz,1,87.1,100,2023-03-12T18:03:52.811Z,2023-03-15T05:20:06Z,4094134899,140,63.1,4094134911,1,,4094134897,56,Left,4094134895,107,,4094134909,213,3.5,4094134905,212,27.0,4094134903,141,87.9,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430737,26,1,1,2,1,7kfx3xpj2c2wxinsyi16i9gaz,1,60.5,83.8,2023-03-12T18:03:55.773Z,2023-03-15T05:20:10Z,4094135027,56,Center,4094135033,212,27.5,4094135035,213,4.6,4094135031,141,43.9,4094135029,140,56.3,4098764823,178,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430777,27,1,1,2,4,7kfx3xpj2c2wxinsyi16i9gaz,1,56.4,42.9,2023-03-12T18:03:59.097Z,2023-03-15T05:20:13Z,4094135237,56,Right,4098764841,178,,4094135239,140,70.1,4094135241,141,6.3,4094135243,212,28.7,4094135245,213,5.2,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430801,28,3,1,2,7,7kfx3xpj2c2wxinsyi16i9gaz,0,71.8,6.1,2023-03-12T18:04:02.245Z,2023-03-15T05:20:20Z,4094135397,286,,4094135405,211,,4094135395,56,Right,4098764909,178,,4097840187,465,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519430819,24,49,1,2,10,9ldqu49smv1xg2va0n2cy28zl,1,10.1,94.4,2023-03-12T18:04:04.452Z,2023-03-15T05:20:26Z,,,,,,,,,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
