id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2495982299,175,43,1,21,20,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-08T15:53:11.090Z,2023-01-10T14:51:48Z,3972537825,144,3,3970592793,233,204,3970592751,286,0,3970592749,56,Center,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982293,204,43,1,21,20,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-01-08T15:53:11.090Z,2023-01-10T14:51:49Z,3972537829,144,45,3970592721,285,0,3970592719,56,Back,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982315,176,1,1,21,21,alyavx3ad35bp1xuwmqk7sgev,1,87.1,55.1,2023-01-08T15:53:12.303Z,2023-01-10T21:26:34Z,3970592857,213,3.9,3970593733,210,15,3970592849,141,44.9,3973130097,178,,3970593735,154,,3970592843,56,Center,3970592845,140,80.4,3970592853,212,9.9,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982325,177,15,1,21,23,alyavx3ad35bp1xuwmqk7sgev,1,78.9,44.5,2023-01-08T15:53:13.726Z,2023-01-10T21:26:35Z,3970593801,103,19,3970593779,78,,3970592919,18,,3970592917,22,,3973130553,178,,3970593787,154,,3970593799,102,50.1,3970593803,328,,brdhlpiyg3nk936bqe50bqx1x,N. Obiora,3970593815,231,49.6,3970593791,55,176,3970593813,230,,97.7,3970593065,20,,3970593809,146,3970593161,233,3970593783,29,3970592921,56,Center,3970593811,147,85.4,205,46.2,,3970593071,82,,,,,,,,
2495982335,205,10,1,21,23,491xixnlsp75o7cr3w2gc1o0z,1,14.7,53,2023-01-08T15:53:13.943Z,2023-01-10T21:26:59Z,3970592979,56,Back,3970592977,94,,3970593195,233,177,3973131853,178,,3973131855,21,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982343,178,6,1,21,24,alyavx3ad35bp1xuwmqk7sgev,1,90.5,48.1,2023-01-08T15:53:14.895Z,2023-01-10T21:27:04Z,3970593109,233,206,3970593021,73,,3970593019,56,Center,,,,,,,,,,,,,,,,brdhlpiyg3nk936bqe50bqx1x,N. Obiora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982347,206,6,1,21,24,491xixnlsp75o7cr3w2gc1o0z,0,9.5,51.9,2023-01-08T15:53:14.895Z,2023-01-10T21:27:04Z,3970593031,73,,3970593023,56,Back,3970594273,233,178,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982623,179,1,1,21,55,alyavx3ad35bp1xuwmqk7sgev,0,99.5,99.5,2023-01-08T15:53:46.274Z,2023-01-10T21:27:12Z,3970594617,140,92.2,3970594611,155,,3970594621,212,29.6,3970594619,141,57.5,3970594609,6,,3970594615,56,Center,3970594607,2,,3970594623,213,4.5,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,3970594613,223,,3972538003,20,,3973132741,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982615,207,44,1,21,56,491xixnlsp75o7cr3w2gc1o0z,1,7.2,42.9,2023-01-08T15:53:47.541Z,2023-01-11T10:13:19Z,3970594735,233,180,3970594577,56,Back,3970594579,285,,,,,,,,,,,,,,,,,7d8acg1r083veuigl34kojnbp,Alexandre Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982627,180,44,1,21,56,alyavx3ad35bp1xuwmqk7sgev,0,92.8,57.1,2023-01-08T15:53:47.542Z,2023-01-10T21:27:18Z,3970594637,56,Center,3970594761,233,207,3970594639,286,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982625,208,12,1,21,56,491xixnlsp75o7cr3w2gc1o0z,1,6.8,43,2023-01-08T15:53:47.579Z,2023-01-11T10:13:19Z,3970594633,212,10.3,3970594635,213,3.7,3970594813,15,,3970594629,140,0.0,3970594631,141,34.9,3973133497,388,,3970594681,167,,3970594627,56,Back,7d8acg1r083veuigl34kojnbp,Alexandre Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982651,181,6,1,21,58,alyavx3ad35bp1xuwmqk7sgev,1,96.9,61.2,2023-01-08T15:53:49.007Z,2023-01-10T21:27:30Z,3970594791,73,,3970594793,233,209,3970594789,56,Center,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982631,209,6,1,21,58,491xixnlsp75o7cr3w2gc1o0z,0,3.1,38.8,2023-01-08T15:53:49.007Z,2023-01-10T21:27:31Z,3970594797,233,181,3970594659,73,,3970594657,56,Back,,,,,,,,,,,,,,,,7d8acg1r083veuigl34kojnbp,Alexandre Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982793,182,1,1,22,17,alyavx3ad35bp1xuwmqk7sgev,0,99.5,99.5,2023-01-08T15:54:08.551Z,2023-01-10T21:27:36Z,3973134561,178,,3970595623,6,,3970595633,141,51.9,3970595635,212,32.5,3970595625,155,,3970595639,1,,3970595629,56,Center,3970595637,213,4.6,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,3972538209,20,,3970595627,223,,3970595621,2,,,3970595631,140,96.7,,,,,,,,,,,,,,,,,,,,,,,,,
2495982825,211,12,1,22,19,491xixnlsp75o7cr3w2gc1o0z,1,4.1,43.7,2023-01-08T15:54:09.860Z,2023-01-10T21:27:44Z,3970595821,167,,3970595785,141,28.9,3970595849,15,,3970595783,140,0.0,3970595787,212,11.4,3973135095,388,,3970595789,213,4.2,3970595781,56,Back,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982803,210,43,1,22,20,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-01-08T15:54:11.513Z,2023-01-08T15:54:29Z,3970596459,144,44,3970595671,56,Back,3970595673,285,0,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982799,183,43,1,22,20,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-08T15:54:11.514Z,2023-01-08T15:54:29Z,3970595665,286,0,3970596319,233,210,3970596441,144,44,3970595663,56,Center,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982833,184,6,1,22,22,alyavx3ad35bp1xuwmqk7sgev,1,99,61.5,2023-01-08T15:54:12.949Z,2023-01-10T21:27:58Z,3970595813,56,Center,3970595823,233,212,3970595815,73,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495982831,212,6,1,22,22,491xixnlsp75o7cr3w2gc1o0z,0,1,38.5,2023-01-08T15:54:12.949Z,2023-01-10T21:27:58Z,3970595809,56,Back,3970595829,233,184,3970595811,73,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983075,185,1,1,22,44,alyavx3ad35bp1xuwmqk7sgev,0,99.2,99.5,2023-01-08T15:54:35.627Z,2023-01-10T21:28:04Z,3970596987,6,,3970596999,212,35.9,3970597003,1,,3970596989,155,,3973136147,178,,3970596997,141,46.8,3970596993,56,Center,3970597001,213,4.7,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,3970596995,140,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983073,213,4,1,22,45,491xixnlsp75o7cr3w2gc1o0z,1,10.9,55.3,2023-01-08T15:54:36.007Z,2023-01-10T21:28:16Z,3970596981,152,,3970596977,294,,3970596979,56,Back,3970596983,285,,3970596975,13,,3970598815,233,186,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983077,186,4,1,22,45,alyavx3ad35bp1xuwmqk7sgev,0,89.1,44.7,2023-01-08T15:54:36.008Z,2023-01-10T21:28:16Z,3970598809,286,,3970598823,233,213,3970599357,294,,3970598803,13,,3973136877,178,,3970598805,152,,3970597005,56,Center,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983147,214,1,1,22,58,491xixnlsp75o7cr3w2gc1o0z,1,5,55.7,2023-01-08T15:54:49.125Z,2023-01-10T21:28:21Z,3970597455,213,1.3,3970597443,5,,3970597445,152,,3970597453,212,9.5,3970597449,140,7.1,3973137293,178,,3970597447,56,Back,3970597451,141,69.3,1k5y6mool4qz2xtg6mp892vh1,Marafona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983167,215,1,1,23,0,491xixnlsp75o7cr3w2gc1o0z,1,7.1,69.3,2023-01-08T15:54:51.246Z,2023-01-10T21:28:27Z,3970597553,56,Back,3970597561,213,1.3,3970597555,140,11.0,3973137665,178,,3970597559,212,16.4,3970597557,141,92.7,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983193,216,1,1,23,2,491xixnlsp75o7cr3w2gc1o0z,1,11,92.7,2023-01-08T15:54:53.590Z,2023-01-10T21:28:32Z,3970597711,212,19.4,3970597705,56,Back,3973138045,178,,3970597707,140,29.4,3970597713,213,6.2,3970597709,141,90.0,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983217,217,1,1,23,7,491xixnlsp75o7cr3w2gc1o0z,1,34.3,85.6,2023-01-08T15:54:58.510Z,2023-01-10T21:28:41Z,3973138645,178,,3970597823,56,Back,3970597825,140,26.0,3970597829,212,9.2,3970597831,213,3.5,3970597827,141,81.1,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983247,218,1,1,23,10,491xixnlsp75o7cr3w2gc1o0z,1,28.3,77,2023-01-08T15:55:00.755Z,2023-01-10T21:28:49Z,3970597985,212,11.9,3970597983,141,70.3,3970597979,56,Back,3970597987,213,5.9,3973139255,178,,3970597981,140,38.8,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983263,219,1,1,23,11,491xixnlsp75o7cr3w2gc1o0z,1,38.8,73.8,2023-01-08T15:55:02.456Z,2023-01-11T09:26:32Z,3970598047,141,83.6,3970598051,213,0.7,3970598049,212,11.0,3973398597,389,,3970598045,140,47.1,3970598043,56,Back,,,,,,,7d8acg1r083veuigl34kojnbp,Alexandre Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983279,220,1,1,23,13,491xixnlsp75o7cr3w2gc1o0z,1,47.1,83.6,2023-01-08T15:55:04.368Z,2023-01-10T21:29:04Z,3970598123,56,Back,3970598125,140,44.4,3973140213,178,,3970598129,212,10.2,3970598131,213,1.9,3970598127,141,98.0,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983285,221,2,1,23,14,491xixnlsp75o7cr3w2gc1o0z,1,42.4,96.2,2023-01-08T15:55:05.405Z,2023-01-10T21:29:09Z,3970598159,140,58.0,3970598157,56,Center,3973140599,178,,3970598161,141,56.3,3970598521,7,2grwfg8j3gpdthz5n5dn6wb56,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983335,189,55,1,23,14,alyavx3ad35bp1xuwmqk7sgev,1,43.2,31.8,2023-01-08T15:55:05.406Z,2023-01-10T21:29:10Z,,,,,,,,,,,,,,,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983283,187,43,1,23,17,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-08T15:55:08.409Z,2023-01-08T15:55:16Z,3970598515,144,49,,,,,,,,,,,,,,,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983333,188,43,1,23,19,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-08T15:55:10.585Z,2023-01-08T15:55:18Z,3970598523,144,59,3970598449,56,Back,,,,,,,,,,,,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983451,190,1,1,23,45,alyavx3ad35bp1xuwmqk7sgev,1,23,30.9,2023-01-08T15:55:35.654Z,2023-01-10T21:29:40Z,3970599175,5,,3970599179,56,Back,3970599177,241,,3970599181,140,37.3,3970599185,212,15.5,3970599547,189,,3970599183,141,36.6,3970599187,213,0.3,z6po5y26nap863d68tcekhqt,S. Vitória,3973141369,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983459,191,1,1,23,45,alyavx3ad35bp1xuwmqk7sgev,1,37.2,36.6,2023-01-08T15:55:36.526Z,2023-01-10T21:30:06Z,3970599215,140,30.8,3970599213,56,Back,3973142003,178,,3970603485,189,,3970599217,141,26.1,3970599221,213,4.0,3970599219,212,9.8,,,,brdhlpiyg3nk936bqe50bqx1x,N. Obiora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983467,192,1,1,23,48,alyavx3ad35bp1xuwmqk7sgev,1,30.8,27,2023-01-08T15:55:38.658Z,2023-01-10T21:30:12Z,3970599257,56,Back,3970599263,212,14.1,3973144467,178,,3970599259,140,44.2,3970599265,213,6.2,3970599261,141,26.1,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983475,193,1,1,23,48,alyavx3ad35bp1xuwmqk7sgev,0,44.4,25.9,2023-01-08T15:55:39.357Z,2023-01-10T21:30:19Z,3970599293,212,17.7,3970599285,168,,3970599295,213,0.6,3973144817,178,,3970599287,56,Center,3970599291,141,41.6,3970599289,140,57.9,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983501,222,49,1,23,50,491xixnlsp75o7cr3w2gc1o0z,1,43.2,59.7,2023-01-08T15:55:41.358Z,2023-01-10T21:30:25Z,,,,,,,,,,,,,,,,,,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983507,223,1,1,23,50,491xixnlsp75o7cr3w2gc1o0z,1,43.2,59.7,2023-01-08T15:55:41.382Z,2023-01-10T21:30:59Z,3970599441,140,48.1,3970599439,56,Back,3970599447,213,5.4,3970599443,141,50.1,3970599445,212,8.3,3973145681,178,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983515,224,1,1,23,52,491xixnlsp75o7cr3w2gc1o0z,1,48.1,50.1,2023-01-08T15:55:43.045Z,2023-01-10T21:30:41Z,3970599525,212,14.1,3970599523,141,33.1,3973146233,178,,3970599517,56,Center,3970599529,213,5.3,3970599519,140,55.8,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983529,225,1,1,23,55,491xixnlsp75o7cr3w2gc1o0z,1,58.9,24.4,2023-01-08T15:55:46.078Z,2023-01-10T21:31:09Z,3973147721,178,,3970599641,212,18.1,3970599637,141,5.0,3970599627,56,Right,3970599645,213,5.5,3970599633,140,70.7,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983541,226,1,1,23,58,491xixnlsp75o7cr3w2gc1o0z,0,74.8,4.4,2023-01-08T15:55:49.531Z,2023-01-10T21:31:19Z,3970599729,141,40.6,3972539035,224,,3970599717,155,,3970599733,213,1.1,3972539037,20,,3970599713,2,,3970599725,140,87.5,3970599731,212,28.0,3zndvhinobvclra6m0y47drrp,J. Delgado,3970599721,56,Center,3973148433,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983551,194,12,1,24,0,alyavx3ad35bp1xuwmqk7sgev,1,11.7,55.8,2023-01-08T15:55:50.779Z,2023-01-10T21:31:28Z,3970599785,212,36.0,3970599783,141,100.0,3970599787,213,1.1,3970599807,167,,3970599779,56,Back,3973148963,388,,3970599781,140,28.5,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983555,195,5,1,24,3,alyavx3ad35bp1xuwmqk7sgev,0,29.2,101.9,2023-01-08T15:55:54.311Z,2023-01-10T21:31:34Z,3970599805,347,,3970600025,233,227,3970599803,56,Back,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983599,227,5,1,24,3,491xixnlsp75o7cr3w2gc1o0z,1,70.8,-1.9,2023-01-08T15:55:54.311Z,2023-01-10T21:31:34Z,3970600013,56,Right,3970600021,233,195,3970600015,347,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983601,228,1,1,24,7,491xixnlsp75o7cr3w2gc1o0z,1,68.5,0,2023-01-08T15:55:58.285Z,2023-01-10T21:31:46Z,3970600033,140,65.4,3970600035,141,9.4,3970600031,56,Right,3970600029,107,,3970600039,213,2.0,3970600037,212,8.3,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983607,229,1,1,24,8,491xixnlsp75o7cr3w2gc1o0z,1,64.4,9.8,2023-01-08T15:55:59.633Z,2023-01-10T21:31:54Z,3970600075,212,18.4,3970600069,56,Center,3973150685,178,,3970600073,141,28.2,3970600077,213,0.7,3970600071,140,77.3,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983609,230,1,1,24,9,491xixnlsp75o7cr3w2gc1o0z,1,77.3,28.2,2023-01-08T15:56:00.630Z,2023-01-10T21:32:00Z,3970600093,141,36.4,3973150933,178,,3970600101,156,,3970600095,212,9.1,3970600091,140,70.4,3970600089,56,Center,3970600097,213,2.5,,,,7d8acg1r083veuigl34kojnbp,Alexandre Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983633,231,1,1,24,11,491xixnlsp75o7cr3w2gc1o0z,1,71,44.3,2023-01-08T15:56:02.542Z,2023-01-10T21:32:07Z,3970600209,141,49.4,3970600211,212,7.3,3970600207,140,77.1,3970600205,56,Center,3970600213,213,0.5,3973151307,178,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983637,232,1,1,24,12,491xixnlsp75o7cr3w2gc1o0z,0,72.9,47.2,2023-01-08T15:56:03.369Z,2023-01-10T21:32:14Z,3970600223,56,Center,3970608191,141,56.1,3970608187,168,,3970608193,212,6.8,3970608195,213,1.1,3973151649,178,,3970608189,140,75.9,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983665,197,12,1,24,14,alyavx3ad35bp1xuwmqk7sgev,1,21.6,42.4,2023-01-08T15:56:04.701Z,2023-01-10T21:32:30Z,3973152845,178,,3970600359,140,29.3,3970600365,213,1.4,3970600363,212,41.3,3970600357,56,Back,3970600405,167,,3970600361,141,100.0,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983651,196,43,1,24,14,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-08T15:56:04.762Z,2023-01-08T15:56:09Z,3970600445,144,49,,,,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983671,198,5,1,24,16,alyavx3ad35bp1xuwmqk7sgev,0,32,102,2023-01-08T15:56:07.204Z,2023-01-10T21:32:36Z,3970600433,233,233,3970600393,56,Back,3970600395,347,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983679,233,5,1,24,16,491xixnlsp75o7cr3w2gc1o0z,1,68,-2,2023-01-08T15:56:07.204Z,2023-01-10T21:32:36Z,3970600425,233,198,3970600421,56,Right,3970600423,347,,,,,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983711,234,1,1,24,22,491xixnlsp75o7cr3w2gc1o0z,1,66.2,0,2023-01-08T15:56:12.935Z,2023-01-10T21:32:50Z,3970600613,140,50.1,3970600623,189,,3970600615,141,7.7,3970600609,107,,3970600619,213,2.8,3970600611,56,Right,3970600617,212,17.9,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983719,235,1,1,24,23,491xixnlsp75o7cr3w2gc1o0z,1,50.2,8.3,2023-01-08T15:56:14.635Z,2023-01-10T21:32:46Z,3970600645,213,0.2,3970600643,212,11.5,3973153927,178,,3970600639,140,60.9,3970600637,56,Right,3970600641,141,12.0,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983721,236,1,1,24,25,491xixnlsp75o7cr3w2gc1o0z,0,60.9,12,2023-01-08T15:56:15.951Z,2023-01-10T21:33:08Z,3970600671,236,,3970600651,140,62.6,3970600649,56,Right,3970600657,213,5.6,3970600677,286,,3970600673,233,199,3970600653,141,10.0,3970600655,212,2.2,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,3973155561,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983723,199,74,1,24,25,alyavx3ad35bp1xuwmqk7sgev,1,32.7,85.6,2023-01-08T15:56:16.135Z,2023-01-10T21:33:13Z,3973155861,178,,3970600659,56,Back,3970600661,285,,3970600681,233,236,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983733,200,5,1,24,28,alyavx3ad35bp1xuwmqk7sgev,0,30.3,101.8,2023-01-08T15:56:18.863Z,2023-01-10T21:33:19Z,3970600701,347,,3970600699,56,Back,3970600739,233,237,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983739,237,5,1,24,28,491xixnlsp75o7cr3w2gc1o0z,1,69.7,-1.8,2023-01-08T15:56:18.863Z,2023-01-10T21:33:19Z,3970600731,347,,3970600729,56,Right,3970600733,233,200,,,,,,,,,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983779,238,1,1,24,36,491xixnlsp75o7cr3w2gc1o0z,1,65.9,0,2023-01-08T15:56:27.157Z,2023-01-10T21:33:27Z,3970600941,140,77.4,3970600937,107,,3970600949,213,0.9,3970600939,56,Center,3970600943,141,21.9,3970600945,212,19.8,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496477221,1142,67,1,24,37,491xixnlsp75o7cr3w2gc1o0z,1,76.7,23.7,2023-01-08T15:56:28.498Z,2023-01-11T10:13:20Z,3973197983,233,935,,,,,,,,,,,,,,,,,,,,,,7d8acg1r083veuigl34kojnbp,Alexandre Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496477219,935,67,1,24,37,alyavx3ad35bp1xuwmqk7sgev,0,23.3,76.3,2023-01-08T15:56:28.499Z,2023-01-10T22:08:28Z,3973197987,233,1142,,,,,,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983789,239,1,1,24,37,491xixnlsp75o7cr3w2gc1o0z,0,77.4,21.9,2023-01-08T15:56:28.595Z,2023-01-11T10:13:20Z,3970600979,140,86.7,3970600981,141,16.8,3970600977,56,Right,3973157517,178,,3970600985,213,5.9,3970600983,212,10.4,,,,,,,7d8acg1r083veuigl34kojnbp,Alexandre Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495983793,201,49,1,24,38,alyavx3ad35bp1xuwmqk7sgev,1,18,86.2,2023-01-08T15:56:29.118Z,2023-01-10T21:33:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
