id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2507269453,4,44,1,0,20,26t6lvlpql4w5wu1ih73qpy36,1,52.5,38.3,2023-02-12T20:32:40.822Z,2023-02-15T13:28:43Z,4029812433,56,Center,4029813025,286,,4029813039,233,9,,,,,,,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269433,9,44,1,0,20,7kfx3xpj2c2wxinsyi16i9gaz,0,47.5,61.7,2023-02-12T20:32:40.823Z,2023-02-15T07:46:20Z,4029812321,56,Back,4029813057,233,4,4029813061,285,,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269423,3,1,1,0,20,26t6lvlpql4w5wu1ih73qpy36,0,44.4,48.5,2023-02-12T20:32:40.859Z,2023-02-15T13:28:43Z,4029812271,3,,4029812275,140,58.0,4029812279,212,17.9,4029812273,56,Center,4033309805,388,,4029812281,213,5.6,4029812277,141,32.6,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269479,10,1,1,0,23,7kfx3xpj2c2wxinsyi16i9gaz,1,53.3,71.1,2023-02-12T20:32:43.751Z,2023-02-15T07:46:28Z,4029812591,140,69.7,4029812599,213,0.8,4029812593,141,98.1,4029812587,56,Left,4033309863,178,,4029812597,212,25.2,,,,,,,8sg65mj881mnfd9wgtew01s5x,S. Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269503,11,1,1,0,27,7kfx3xpj2c2wxinsyi16i9gaz,1,75.9,95.8,2023-02-12T20:32:47.705Z,2023-02-15T07:46:53Z,4029812693,141,59.8,4029812695,212,27.2,4029812691,140,87.3,4029812697,213,5.2,4029812689,56,Center,4032213149,72,,4033309907,178,,4029812687,155,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,1,4032213147,224,4029813343,210,13,4029813345,154,4029812685,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269507,12,13,1,0,28,7kfx3xpj2c2wxinsyi16i9gaz,1,86.9,59.8,2023-02-12T20:32:48.842Z,2023-02-15T07:46:53Z,4029813379,75,,4029813383,154,,4029812717,22,,4029813385,55,11,4029813381,29,,4029812721,56,Center,4033310137,388,,4029813399,231,51.8,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,4029812895,20,4029813397,230,97.8,4029813389,102,4029812719,17,36.1,4029813393,108,4029813391,103,2.8,4029813395,328,,,,,,,,,,,,,,,,,,,,,,,
2507269597,6,43,1,0,30,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2023-02-12T20:32:50.344Z,2023-02-12T20:33:22Z,4029813169,56,Back,4029813171,346,0,4029814713,144,5,,,,,,,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269513,5,5,1,0,31,26t6lvlpql4w5wu1ih73qpy36,1,-0.5,65,2023-02-12T20:32:51.335Z,2023-02-15T07:46:57Z,4029812757,346,,4029812845,233,13,4029812755,56,Back,,,,,,,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269531,13,5,1,0,31,7kfx3xpj2c2wxinsyi16i9gaz,0,100.5,35,2023-02-12T20:32:51.335Z,2023-02-15T07:46:57Z,4029812851,233,5,4029812833,56,Center,4029812835,346,,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269827,7,1,1,0,52,26t6lvlpql4w5wu1ih73qpy36,0,4.7,57,2023-02-12T20:33:13.044Z,2023-02-15T07:47:05Z,4029814253,155,,4029814259,141,80.7,4029814255,56,Left,4029814251,124,,4029814261,212,57.7,4029814269,74,,4029814265,1,,4029814257,140,57.5,5nlzolv5bg03eiopba58rs251,Matheus,,4029814263,213,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,
2507269847,9,43,1,0,55,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2023-02-12T20:33:16.160Z,2023-02-12T21:22:49Z,4029814359,213,6.3,4029814351,140,60.0,4029814347,168,0,4029814353,141,80.6,4029913473,144,1,4029814357,212,2.6,4029814349,56,Left,4029814345,3,0,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269811,14,44,1,0,56,7kfx3xpj2c2wxinsyi16i9gaz,1,42.7,23.2,2023-02-12T20:33:16.277Z,2023-02-15T13:28:43Z,4029814343,233,8,4029814163,56,Back,4029814165,285,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269831,8,44,1,0,56,26t6lvlpql4w5wu1ih73qpy36,0,57.3,76.8,2023-02-12T20:33:16.278Z,2023-02-15T07:47:10Z,4029814299,233,14,4029814289,286,,4029814287,56,Center,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269839,15,61,1,0,56,7kfx3xpj2c2wxinsyi16i9gaz,1,43.4,25.2,2023-02-12T20:33:16.312Z,2023-02-15T13:28:44Z,4029814321,56,Back,4033310397,21,,4033310399,388,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507938555,1091,67,1,0,58,26t6lvlpql4w5wu1ih73qpy36,1,60.9,53.6,2023-02-12T20:33:18.553Z,2023-02-15T13:28:44Z,4033362469,233,1285,,,,,,,,,,,,,,,,,,,,,,elgb3y6p91z049awc7u549785,Pizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507938553,1285,67,1,0,58,7kfx3xpj2c2wxinsyi16i9gaz,0,39.1,46.4,2023-02-12T20:33:18.554Z,2023-02-15T09:06:16Z,4033362473,233,1091,,,,,,,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269891,10,1,1,0,58,26t6lvlpql4w5wu1ih73qpy36,0,61.3,56.4,2023-02-12T20:33:18.613Z,2023-02-15T13:28:45Z,4029814567,140,68.0,4029814565,56,Center,4029814563,157,,4029814573,213,1.1,4029814575,1,,4033310453,178,,4029814571,212,15.5,4029814569,141,76.7,elgb3y6p91z049awc7u549785,Pizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269911,16,44,1,1,1,7kfx3xpj2c2wxinsyi16i9gaz,1,30.4,23.8,2023-02-12T20:33:21.312Z,2023-02-15T13:28:45Z,4029814637,285,,4029814657,233,11,4029814635,56,Back,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269905,11,44,1,1,1,26t6lvlpql4w5wu1ih73qpy36,0,69.6,76.2,2023-02-12T20:33:21.313Z,2023-02-15T07:47:25Z,4029814627,286,,4029814721,233,16,4029814623,56,Center,,,,,,,,,,,,,,,,23d0t7gqlra3jkskn18bh752i,Álvaro Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269927,17,1,1,1,1,7kfx3xpj2c2wxinsyi16i9gaz,0,28.7,24.3,2023-02-12T20:33:21.418Z,2023-02-15T13:28:45Z,4029814707,213,0.2,4029814699,56,Back,4033310529,388,,4029814701,140,33.8,4029814697,3,,4029814705,212,5.5,4029814703,141,25.9,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269943,12,44,1,1,3,26t6lvlpql4w5wu1ih73qpy36,1,65.4,73.8,2023-02-12T20:33:23.617Z,2023-02-15T13:28:46Z,4029814775,286,,4029814773,56,Center,4029814777,233,18,,,,,,,,,,,,,,,,23d0t7gqlra3jkskn18bh752i,Álvaro Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269933,18,44,1,1,3,7kfx3xpj2c2wxinsyi16i9gaz,0,34.6,26.2,2023-02-12T20:33:23.618Z,2023-02-15T07:47:35Z,4029814729,285,,4029814803,233,12,4029814727,56,Back,,,,,,,,,,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269951,13,1,1,1,3,26t6lvlpql4w5wu1ih73qpy36,0,64.5,73.5,2023-02-12T20:33:23.662Z,2023-02-15T13:28:46Z,4029814827,56,Center,4029814825,3,,4029814829,140,64.0,4029814833,212,0.5,4033310693,388,,4029814831,141,73.5,4029814835,213,3.1,,,,23d0t7gqlra3jkskn18bh752i,Álvaro Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269941,19,61,1,1,3,7kfx3xpj2c2wxinsyi16i9gaz,1,33.9,25.8,2023-02-12T20:33:23.703Z,2023-02-15T07:47:44Z,4033310741,15,,4029814767,56,Back,4033310743,388,,,,,,,,,,,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269959,20,49,1,1,4,7kfx3xpj2c2wxinsyi16i9gaz,1,35.3,21.3,2023-02-12T20:33:25.152Z,2023-02-15T07:48:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269973,21,1,1,1,5,7kfx3xpj2c2wxinsyi16i9gaz,1,35.3,21.3,2023-02-12T20:33:25.226Z,2023-02-15T07:48:13Z,4029814915,56,Back,4029814925,212,11.1,4029814923,141,36.0,4033311015,388,,4029814917,140,40.0,4029814927,213,1.1,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507269979,22,1,1,1,5,7kfx3xpj2c2wxinsyi16i9gaz,1,40,36,2023-02-12T20:33:26.065Z,2023-02-15T07:48:35Z,4033311177,178,,4029814967,141,32.7,4032214063,156,,4029814963,56,Back,4029814969,212,4.4,4029814965,140,36.4,4029814971,213,3.7,,,,8sg65mj881mnfd9wgtew01s5x,S. Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270007,23,1,1,1,7,7kfx3xpj2c2wxinsyi16i9gaz,0,36.4,32.7,2023-02-12T20:33:27.305Z,2023-02-15T07:48:40Z,4029815095,56,Back,4029815099,141,38.5,4029815103,213,1.1,4029815101,212,4.4,4033311219,178,,4029815097,140,38.2,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270035,24,81,1,1,7,7kfx3xpj2c2wxinsyi16i9gaz,0,38.2,38.5,2023-02-12T20:33:27.650Z,2023-02-15T07:48:44Z,4029815227,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507288783,417,61,1,1,8,7kfx3xpj2c2wxinsyi16i9gaz,0,41,72.4,2023-02-12T20:33:29.183Z,2023-02-15T07:48:55Z,4029915987,56,Back,4033311531,178,,,,,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270019,14,49,1,1,9,26t6lvlpql4w5wu1ih73qpy36,1,55.7,41.9,2023-02-12T20:33:29.332Z,2023-02-15T07:49:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270039,15,1,1,1,12,26t6lvlpql4w5wu1ih73qpy36,1,55.3,17.5,2023-02-12T20:33:32.622Z,2023-02-15T07:49:06Z,4029815237,212,27.9,4029815233,140,30.3,4029815231,56,Back,4033311665,178,,4029815235,141,31.4,4029815239,213,2.8,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270053,16,1,1,1,15,26t6lvlpql4w5wu1ih73qpy36,1,30.3,31.4,2023-02-12T20:33:35.687Z,2023-02-15T07:49:11Z,4029815307,140,13.3,4029815313,213,2.4,4029815311,212,23.4,4029815305,56,Back,4029815309,141,53.7,4033311711,178,,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270083,17,1,1,1,19,26t6lvlpql4w5wu1ih73qpy36,1,12.9,53.4,2023-02-12T20:33:39.277Z,2023-02-15T07:49:17Z,4029815489,140,23.1,4029815487,56,Back,4033311749,178,,4029815493,212,23.3,4029815495,213,5.2,4029815491,141,23.0,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270107,18,1,1,1,21,26t6lvlpql4w5wu1ih73qpy36,0,25.5,22,2023-02-12T20:33:42.076Z,2023-02-15T07:49:36Z,4033312013,178,,4029815603,56,Center,4029815605,140,86.2,4029815609,212,64.2,4029815601,155,,4029815611,213,0.1,4029815613,1,,4029815607,141,32.8,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270115,25,52,1,1,32,7kfx3xpj2c2wxinsyi16i9gaz,1,12.4,66,2023-02-12T20:33:52.472Z,2023-02-15T07:49:45Z,4032214827,376,,4033312141,178,,,,,,,,,,,,,,,,,,,,3uma2r2ks9a44deiwpncec8np,G. Makaridze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270179,26,1,1,1,32,7kfx3xpj2c2wxinsyi16i9gaz,1,14,67.6,2023-02-12T20:33:52.725Z,2023-02-15T07:49:54Z,4029815987,141,29.2,4033312287,178,,4029815991,213,4.7,4029815983,56,Back,4029815989,212,26.1,4029815985,140,14.1,4029815981,123,,,,,3uma2r2ks9a44deiwpncec8np,G. Makaridze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270201,27,1,1,1,36,7kfx3xpj2c2wxinsyi16i9gaz,1,14.1,29.2,2023-02-12T20:33:56.322Z,2023-02-15T07:49:59Z,4029816133,212,11.2,4033312365,178,,4029816123,56,Back,4029816129,141,40.9,4029816125,140,6.6,4029816137,213,2.4,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270221,28,1,1,1,38,7kfx3xpj2c2wxinsyi16i9gaz,0,6.6,41.3,2023-02-12T20:33:58.371Z,2023-02-15T07:50:15Z,4029816243,157,,4029816249,141,57.6,4029816245,56,Center,4033312595,178,,4029816255,1,,4029816251,212,51.9,4029816247,140,54.9,4029816253,213,0.2,3uma2r2ks9a44deiwpncec8np,G. Makaridze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270245,19,1,1,1,41,26t6lvlpql4w5wu1ih73qpy36,1,43.6,43.7,2023-02-12T20:34:02.079Z,2023-02-15T07:50:21Z,4029816361,56,Center,4029816365,141,35.3,4029816369,213,5.7,4029816363,140,51.4,4033312647,178,,4029816367,212,10.0,4029816359,3,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270251,20,49,1,1,43,26t6lvlpql4w5wu1ih73qpy36,1,50.7,34.6,2023-02-12T20:34:03.798Z,2023-02-15T07:50:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270271,21,1,1,1,43,26t6lvlpql4w5wu1ih73qpy36,1,50.7,34.6,2023-02-12T20:34:03.956Z,2023-02-15T07:50:57Z,4029816497,141,29.8,4029816501,213,5.6,4029816495,140,54.4,4029816499,212,5.1,4033313083,388,,4029816493,56,Center,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270285,22,1,1,1,45,26t6lvlpql4w5wu1ih73qpy36,1,54.4,29.8,2023-02-12T20:34:05.317Z,2023-02-15T07:51:05Z,4029816583,140,52.0,4029816581,56,Center,4033313197,178,,4029816589,213,1.9,4029816585,141,40.1,4029816587,212,7.4,,,,,,,elgb3y6p91z049awc7u549785,Pizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270301,23,1,1,1,46,26t6lvlpql4w5wu1ih73qpy36,1,52,40.1,2023-02-12T20:34:06.717Z,2023-02-15T07:51:12Z,4029816699,213,3.9,4029816695,141,33.4,4029816691,56,Back,4029816693,140,47.6,4029816697,212,6.5,4033313255,178,,,,,,,,5bo84b7398nyv87ztwd8wxh3p,Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
