id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,assist,qualifier/19/id,qualifier/19/qualifierId
2515372117,177,6,1,15,11,7catg5lpivcmpf4xhggh6d8rk,1,97.3,41,2023-03-04T18:15:09.160Z,2023-03-07T08:48:54Z,4072603507,56,Center,4072603509,75,,4072605499,233,130,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372925,178,1,1,15,58,7catg5lpivcmpf4xhggh6d8rk,0,99.5,0.5,2023-03-04T18:15:56.692Z,2023-03-07T08:49:00Z,4072607759,212,28.8,4079905191,178,,4072607755,140,97.8,4072607757,141,42.7,4072607751,223,,4072607747,6,,4078742003,72,,4072607749,155,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,4072607761,213,1.6,4072607753,56,Center,4072607745,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373059,134,44,1,15,59,co1i764h6b02husae71w6scs8,1,3.6,56.6,2023-03-04T18:15:57.764Z,2023-03-07T12:33:03Z,4072638253,233,271,4072608651,56,Back,4072608653,285,,,,,,,,,,,,,,,,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515377603,271,44,1,15,59,7catg5lpivcmpf4xhggh6d8rk,0,96.4,43.4,2023-03-04T18:15:57.765Z,2023-03-07T08:49:09Z,4072638293,233,134,4072638211,286,,4072638209,56,Center,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372937,132,12,1,15,59,co1i764h6b02husae71w6scs8,1,2.6,57.2,2023-03-04T18:15:57.819Z,2023-03-07T12:33:04Z,4072607811,141,84.9,4072607809,140,0.0,4072607815,213,1.8,4072607807,56,Back,4079905461,388,,4072607813,212,19.2,4072607929,15,,4072607845,167,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372941,133,6,1,16,2,co1i764h6b02husae71w6scs8,0,0,78,2023-03-04T18:16:00.443Z,2023-03-07T08:49:16Z,4072607991,233,179,4072607827,56,Back,4072607829,73,,,,,,,,,,,,,,,,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372967,179,6,1,16,2,7catg5lpivcmpf4xhggh6d8rk,1,100,22,2023-03-04T18:16:00.443Z,2023-03-07T08:49:16Z,4072607963,75,,4072607965,233,133,4072607961,56,Center,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373107,180,1,1,16,14,7catg5lpivcmpf4xhggh6d8rk,0,99.5,0.5,2023-03-04T18:16:12.514Z,2023-03-07T08:50:01Z,4072608931,212,37.8,4072608937,1,,4072608923,56,Center,4072608935,213,1.6,4072608925,140,97.9,4072608915,2,,4072608919,155,,4079906431,178,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,4078742577,72,,4072608921,223,,4072608917,6,4072608927,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373181,135,12,1,16,15,co1i764h6b02husae71w6scs8,1,3.5,45.8,2023-03-04T18:16:13.689Z,2023-03-07T08:50:12Z,4072609371,213,6.0,4079906625,21,,4072609367,141,40.6,4072609363,56,Back,4079906623,388,,4072609369,212,11.3,4072609365,140,13.7,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373183,181,15,1,16,16,7catg5lpivcmpf4xhggh6d8rk,1,89.8,64.8,2023-03-04T18:16:15.054Z,2023-03-07T08:50:33Z,4072614849,103,30.4,4072614853,328,,4072614845,79,,4072612295,25,,4072614847,102,50.0,4072612297,20,,4079906969,178,,4072614917,233,142,eee0bq4dkdn91l81e8cf1zxpm,Pote,4072614857,146,97.3,4072614851,108,,4072609379,56,4072614859,147,54.2,4072614855,458,,,Center,4072609377,64,,,,,,,,,,,,,,,,,,,
2515373623,142,10,1,16,17,co1i764h6b02husae71w6scs8,1,3.9,44.8,2023-03-04T18:16:15.777Z,2023-03-07T08:50:39Z,4072611655,56,Back,4072624485,181,,4078743345,378,,4072611653,182,,4072614943,233,181,4072611649,173,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373211,182,15,1,16,18,7catg5lpivcmpf4xhggh6d8rk,1,97.8,44.9,2023-03-04T18:16:16.826Z,2023-03-07T08:50:55Z,4072615573,82,,4072609533,56,Center,4072617077,100,,4072617117,233,143,4079907361,389,,4072617073,328,,4072615563,16,,4072617085,230,98.9,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,4072617081,146,99.4,4072615559,25,,4072617071,214,4072615561,20,,4072617075,458,,,,4072617079,101,4072617083,147,48.2,4072617061,78,,4072617087,231,52.0,4072617069,103,19,4072617065,102,49.4,,,,
2515373711,143,10,1,16,18,co1i764h6b02husae71w6scs8,1,1,52.4,2023-03-04T18:16:17.095Z,2023-03-07T08:51:09Z,4072612595,233,182,4072615049,14,,4072612179,56,Back,4072612177,94,,4079907657,178,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515375623,225,61,1,16,19,7catg5lpivcmpf4xhggh6d8rk,0,91.6,44.1,2023-03-04T18:16:17.750Z,2023-03-07T08:51:21Z,4079907821,178,,4072634797,56,Center,,,,,,,,,,,,,,,,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516839919,1059,67,1,16,19,co1i764h6b02husae71w6scs8,1,10.6,54.2,2023-03-04T18:16:17.969Z,2023-03-07T13:03:41Z,4080399841,233,1976,,,,,,,,,,,,,,,,,,,,,,293inynsy3ai0aawkdzpl7cnp,Maurício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516839917,1976,67,1,16,19,7catg5lpivcmpf4xhggh6d8rk,0,89.4,45.8,2023-03-04T18:16:17.970Z,2023-03-07T12:43:18Z,4080399849,233,1059,,,,,,,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515375093,146,12,1,16,19,co1i764h6b02husae71w6scs8,1,7.6,52.4,2023-03-04T18:16:17.971Z,2023-03-07T13:03:41Z,4072619795,140,6.6,4072619801,213,1.9,4072619799,212,3.7,4072619793,56,Back,4072619797,141,57.6,4079907979,178,,,,,,,,293inynsy3ai0aawkdzpl7cnp,Maurício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515375101,147,61,1,16,20,co1i764h6b02husae71w6scs8,1,6.6,57.6,2023-03-04T18:16:18.236Z,2023-03-07T08:52:46Z,4079909487,178,,4072619821,56,Back,,,,,,,,,,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373279,136,12,1,16,21,co1i764h6b02husae71w6scs8,1,4.2,54.6,2023-03-04T18:16:19.211Z,2023-03-07T08:52:51Z,4072609915,140,12.6,4072609913,56,Back,4072609921,213,1.2,4072609917,141,84.9,4072609919,212,22.4,4079909595,178,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373299,183,3,1,16,28,7catg5lpivcmpf4xhggh6d8rk,0,96.2,25.3,2023-03-04T18:16:26.668Z,2023-03-07T08:52:56Z,4079909695,178,,4072610087,233,137,4072609995,286,,4078744447,465,,4072609993,56,Center,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373285,137,7,1,16,28,co1i764h6b02husae71w6scs8,0,3.8,74.7,2023-03-04T18:16:27.045Z,2023-03-07T08:52:59Z,4079909751,178,,4072609947,285,,4078744495,383,,4072609945,56,Back,4072610039,233,183,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373321,138,49,1,16,31,co1i764h6b02husae71w6scs8,1,4.3,82.8,2023-03-04T18:16:29.677Z,2023-03-07T08:53:16Z,,,,,,,,,,,,,,,,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373403,139,1,1,16,31,co1i764h6b02husae71w6scs8,1,3.5,83.3,2023-03-04T18:16:29.705Z,2023-03-07T08:53:19Z,4072610521,141,83.0,4072610523,212,28.2,4072610527,1,,4072610517,56,Back,4079910133,178,,4072610515,157,,4072610525,213,6.3,4072610519,140,30.4,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373405,140,61,1,16,35,co1i764h6b02husae71w6scs8,0,24.5,94.7,2023-03-04T18:16:33.178Z,2023-03-07T08:57:29Z,4079913821,178,,4072610533,56,Back,,,,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373431,141,5,1,16,36,co1i764h6b02husae71w6scs8,0,22.8,101.2,2023-03-04T18:16:34.822Z,2023-03-07T08:57:32Z,4072610629,56,Back,4072610631,347,,4072611907,233,184,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373655,184,5,1,16,36,7catg5lpivcmpf4xhggh6d8rk,1,77.2,-1.2,2023-03-04T18:16:34.822Z,2023-03-07T08:57:32Z,4072611839,56,Right,4072611841,347,,4072611875,233,141,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373719,185,1,1,16,57,7catg5lpivcmpf4xhggh6d8rk,1,80.1,0,2023-03-04T18:16:55.286Z,2023-03-07T08:57:59Z,4072612243,56,Right,4072612241,107,,4072612247,141,9.2,4072612245,140,57.4,4072612253,1,,4072612251,213,2.8,4072612249,212,24.9,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373735,186,1,1,16,58,7catg5lpivcmpf4xhggh6d8rk,1,57.4,9.2,2023-03-04T18:16:56.221Z,2023-03-07T08:58:02Z,4072612341,213,2.0,4072612339,212,29.5,4072612337,141,48.2,4079914363,178,,4072612333,56,Back,4072612335,140,45.0,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373757,187,1,1,16,59,7catg5lpivcmpf4xhggh6d8rk,1,45,48.2,2023-03-04T18:16:57.405Z,2023-03-07T08:58:08Z,4072612451,141,85.7,4079914727,178,,4072612445,56,Left,4072612447,140,53.7,4072612459,213,1.2,4072612455,212,27.1,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373795,188,1,1,17,2,7catg5lpivcmpf4xhggh6d8rk,1,53.7,85.7,2023-03-04T18:17:00.343Z,2023-03-07T08:58:11Z,4072612637,213,0.5,4079914783,178,,4072612629,56,Left,4072612633,141,95.3,4072612631,140,65.8,4072612635,212,14.3,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373805,189,1,1,17,4,7catg5lpivcmpf4xhggh6d8rk,1,65.8,95.3,2023-03-04T18:17:02.624Z,2023-03-07T08:58:17Z,4072612685,141,92.1,4072612689,213,3.3,4079914897,178,,4072612681,56,Left,4072612683,140,53.9,4072612687,212,12.7,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373879,190,1,1,17,6,7catg5lpivcmpf4xhggh6d8rk,1,53.9,92.1,2023-03-04T18:17:04.696Z,2023-03-07T08:58:20Z,4072613093,213,4.0,4072613091,212,21.4,4072613087,140,40.7,4072613085,56,Back,4072613089,141,68.2,4079915001,178,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373925,191,1,1,17,12,7catg5lpivcmpf4xhggh6d8rk,1,42.6,67.8,2023-03-04T18:17:10.510Z,2023-03-07T08:58:24Z,4072613311,213,5.1,4072613309,212,33.1,4072613313,1,,4079915071,178,,4072613305,140,54.1,4072613307,141,22.4,4072613303,56,Center,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373989,192,1,1,17,14,7catg5lpivcmpf4xhggh6d8rk,1,54.1,22.4,2023-03-04T18:17:12.955Z,2023-03-07T08:58:30Z,4072613655,213,1.6,4079915235,178,,4072613645,56,Center,4072613653,212,7.6,4072613651,141,33.6,4072613649,140,53.9,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374009,193,1,1,17,17,7catg5lpivcmpf4xhggh6d8rk,1,54.9,33.7,2023-03-04T18:17:15.374Z,2023-03-07T08:58:35Z,4072613759,140,53.7,4072613765,213,4.6,4072613761,141,10.0,4072613763,212,16.2,4072613757,56,Right,4079915343,178,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374045,194,1,1,17,19,7catg5lpivcmpf4xhggh6d8rk,1,53.7,10,2023-03-04T18:17:17.344Z,2023-03-07T08:58:41Z,4072613943,212,23.3,4072613939,140,67.7,4072613941,141,36.6,4079915483,178,,4072613945,213,0.9,4072613937,56,Center,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374089,195,1,1,17,21,7catg5lpivcmpf4xhggh6d8rk,1,67.8,38.3,2023-03-04T18:17:19.361Z,2023-03-07T08:58:45Z,4072614175,141,75.0,4079915627,178,,4072614179,213,2.1,4072614173,140,53.8,4072614171,56,Center,4072614177,212,29.0,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374169,196,1,1,17,24,7catg5lpivcmpf4xhggh6d8rk,1,59.8,84.4,2023-03-04T18:17:23.101Z,2023-03-07T08:58:48Z,4072614577,212,16.6,4072614571,56,Left,4072614573,140,73.3,4079915709,178,,4072614579,213,0.5,4072614575,141,97.1,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374189,197,1,1,17,28,7catg5lpivcmpf4xhggh6d8rk,1,63.2,87.2,2023-03-04T18:17:27.075Z,2023-03-07T08:58:55Z,4072614699,141,64.2,4072614695,56,Center,4072614697,140,55.1,4079915923,178,,4072614701,212,17.8,4072614703,213,4.2,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374249,198,1,1,17,30,7catg5lpivcmpf4xhggh6d8rk,1,55.1,64.2,2023-03-04T18:17:28.670Z,2023-03-07T08:59:03Z,4072615009,213,3.1,4072615005,141,64.8,4072615007,212,14.5,4072615003,140,41.3,4079916045,178,,4072615001,56,Back,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374295,199,1,1,17,33,7catg5lpivcmpf4xhggh6d8rk,1,44.9,55.8,2023-03-04T18:17:31.734Z,2023-03-07T08:59:10Z,4072615261,141,24.1,4072615257,140,53.2,4072615263,212,23.3,4072615267,213,5.1,4079916171,178,,4072615255,56,Center,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374341,200,1,1,17,37,7catg5lpivcmpf4xhggh6d8rk,1,57,24.3,2023-03-04T18:17:35.826Z,2023-03-07T08:59:13Z,4072615491,140,60.0,4072615499,212,6.2,4072615489,56,Center,4079916267,178,,4072615501,213,1.0,4072615495,141,32.2,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374353,201,1,1,17,38,7catg5lpivcmpf4xhggh6d8rk,1,60,32.2,2023-03-04T18:17:36.617Z,2023-03-07T08:59:19Z,4072615617,56,Center,4079916459,178,,4072615623,212,6.1,4072615621,141,23.3,4072615619,140,60.4,4072615625,213,4.8,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374407,202,1,1,17,41,7catg5lpivcmpf4xhggh6d8rk,1,60.4,23.3,2023-03-04T18:17:39.758Z,2023-03-07T08:59:25Z,4072615963,141,14.4,4072615961,140,91.2,4072615967,213,6.1,4072615965,212,32.9,4072615959,56,Right,4079916599,178,,4072615969,1,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374447,203,1,1,17,45,7catg5lpivcmpf4xhggh6d8rk,0,94.5,16.2,2023-03-04T18:17:43.928Z,2023-03-07T08:59:41Z,4072616241,155,,4072616161,212,34.0,4072616153,140,84.7,4072616165,1,,4079917063,178,,4072616157,141,63.9,4072616163,213,1.9,4072616151,56,Center,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,4078750535,224,,4078750537,20,,4072616143,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374439,144,49,1,17,47,co1i764h6b02husae71w6scs8,1,14,39.1,2023-03-04T18:17:46.124Z,2023-03-07T08:59:49Z,,,,,,,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374513,145,1,1,17,48,co1i764h6b02husae71w6scs8,0,13.4,39.2,2023-03-04T18:17:46.570Z,2023-03-07T08:59:52Z,4072616561,212,46.6,4072616563,213,0.4,4072616557,140,54.3,4072616553,157,,4079917317,178,,4072616559,141,65.7,4072616565,1,,4072616555,56,Center,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374651,204,1,1,17,52,7catg5lpivcmpf4xhggh6d8rk,1,47.1,35.1,2023-03-04T18:17:50.791Z,2023-03-07T08:59:59Z,4072617445,140,37.4,4072617451,213,2.0,4072617449,212,27.3,4072617443,56,Back,4072617441,3,,4079917463,388,,4072617447,141,72.4,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374659,205,49,1,17,55,7catg5lpivcmpf4xhggh6d8rk,1,40.4,72.7,2023-03-04T18:17:53.147Z,2023-03-07T09:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374745,206,1,1,18,3,7catg5lpivcmpf4xhggh6d8rk,1,41.3,72.9,2023-03-04T18:18:01.670Z,2023-03-07T09:02:10Z,4072617895,141,90.8,4079920459,178,,4072617899,213,0.6,4072617893,140,57.9,4072617891,56,Left,4072617897,212,21.3,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374793,207,1,1,18,9,7catg5lpivcmpf4xhggh6d8rk,1,56.9,83.8,2023-03-04T18:18:07.332Z,2023-03-07T09:02:13Z,4072618139,213,3.9,4072618135,141,62.4,4072618137,212,21.4,4072618131,56,Back,4079920535,178,,4072618133,140,41.9,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374827,208,1,1,18,14,7catg5lpivcmpf4xhggh6d8rk,1,45.5,57.2,2023-03-04T18:18:13.089Z,2023-03-07T09:02:17Z,4072618305,212,15.7,4072618299,56,Center,4079920615,178,,4072618307,213,1.1,4072618303,141,77.3,4072618301,140,52.8,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374885,209,1,1,18,17,7catg5lpivcmpf4xhggh6d8rk,1,52.8,77.3,2023-03-04T18:18:15.291Z,2023-03-07T09:02:32Z,4072618651,56,Left,4079920921,178,,4072618653,140,64.7,4072618655,141,96.8,4072618659,213,0.8,4072618657,212,18.2,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515374971,210,1,1,18,21,7catg5lpivcmpf4xhggh6d8rk,1,68.7,95.6,2023-03-04T18:18:19.516Z,2023-03-07T09:02:38Z,4072619099,141,98.3,4072619119,213,0.2,4072619101,212,9.5,4072619095,56,Left,4072619097,140,77.6,4079920999,178,,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515375021,211,1,1,18,26,7catg5lpivcmpf4xhggh6d8rk,1,72.7,88.1,2023-03-04T18:18:24.720Z,2023-03-07T09:02:41Z,4072619411,141,76.3,4072619413,212,10.8,4072619407,140,65.8,4072619415,213,4.0,4079921075,178,,4072619403,56,Center,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515375083,212,1,1,18,30,7catg5lpivcmpf4xhggh6d8rk,1,63,69.3,2023-03-04T18:18:28.402Z,2023-03-07T09:03:05Z,4072619731,56,Center,4072619743,213,4.5,4079921553,178,,4072619739,141,33.0,4072619741,212,25.3,4072619735,140,57.7,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515375107,213,1,1,18,34,7catg5lpivcmpf4xhggh6d8rk,1,62.4,27.7,2023-03-04T18:18:32.216Z,2023-03-07T09:03:30Z,4072619853,212,6.1,4072619851,141,34.9,4072619849,140,65.9,4072619857,213,0.9,4072619847,56,Center,4079922247,178,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515375159,214,1,1,18,35,7catg5lpivcmpf4xhggh6d8rk,1,65.9,34.9,2023-03-04T18:18:33.278Z,2023-03-07T09:03:35Z,4072620159,213,3.4,4072620155,141,30.3,4079922361,178,,4072620157,212,11.9,4072620153,140,55.0,4072620151,56,Center,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515375193,215,1,1,18,38,7catg5lpivcmpf4xhggh6d8rk,1,56.3,51,2023-03-04T18:18:36.629Z,2023-03-07T09:04:00Z,4072620335,140,55.5,4072620343,213,1.6,4072620341,212,19.7,4072620339,141,79.9,4079922973,178,,4072620333,56,Left,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515375217,216,1,1,18,41,7catg5lpivcmpf4xhggh6d8rk,1,55.5,79.9,2023-03-04T18:18:39.577Z,2023-03-07T09:04:07Z,4072620479,212,13.7,4072620481,213,0.8,4079923127,178,,4072620475,140,64.9,4072620477,141,93.8,4072620473,56,Left,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515375373,217,1,1,18,43,7catg5lpivcmpf4xhggh6d8rk,1,64.9,93.8,2023-03-04T18:18:41.218Z,2023-03-07T09:04:13Z,4072621375,141,86.3,4072621379,213,6.1,4072621373,140,93.6,4072621371,56,Left,4079923273,178,,4072621377,212,30.6,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516840297,1977,67,1,18,45,7catg5lpivcmpf4xhggh6d8rk,1,92.9,86.6,2023-03-04T18:18:44.082Z,2023-03-07T13:03:42Z,4080402201,233,1060,,,,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516840295,1060,67,1,18,45,co1i764h6b02husae71w6scs8,0,7.1,13.4,2023-03-04T18:18:44.083Z,2023-03-07T12:45:30Z,4080402205,233,1977,,,,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515375427,218,1,1,18,53,7catg5lpivcmpf4xhggh6d8rk,1,74.5,87.1,2023-03-04T18:18:51.657Z,2023-03-07T09:04:24Z,4072621637,140,66.0,4072621643,213,2.7,4072621639,141,92.7,4072621641,212,9.7,4079923581,178,,4072621635,56,Left,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
