id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/14/value,qualifier/13/value
2446385881,5,7,1,0,10,22mo7qbsnyi8wtucpvhgvhw2q,1,33.4,42.2,2022-08-14T19:30:54.158Z,2022-08-17T17:42:47Z,3707846579,56,Back,3711160671,384,,3713377135,178,,3707846603,233,6,3707846581,285,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446385885,6,49,1,0,12,22mo7qbsnyi8wtucpvhgvhw2q,1,35.5,51.9,2022-08-14T19:30:55.985Z,2022-08-17T17:42:59Z,,,,,,,,,,,,,,,,,,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446385917,7,4,1,0,13,22mo7qbsnyi8wtucpvhgvhw2q,1,37.7,56.2,2022-08-14T19:30:57.388Z,2022-08-17T17:43:01Z,3707846811,13,,3707846819,286,,3707846813,56,Back,3707846815,152,,3707846817,265,,3707847055,233,7,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446385949,7,4,1,0,13,8gvg1ranyf93hprfkwx3ofl2y,0,62.3,43.8,2022-08-14T19:30:57.389Z,2022-08-17T17:43:01Z,3707846981,265,,3707846977,56,Center,3707847081,233,7,3707846983,285,,3707846975,13,,3707846979,152,,3713377305,178,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386087,8,1,1,0,24,22mo7qbsnyi8wtucpvhgvhw2q,1,47.2,50.4,2022-08-14T19:31:08.248Z,2022-08-17T17:43:03Z,3707847719,56,Back,3707847717,152,,3707847721,140,34.4,3707847727,213,2.4,3707847723,141,67.8,3707847715,5,,3711160775,189,,3707847725,212,17.9,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,3713377337,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386127,9,1,1,0,28,22mo7qbsnyi8wtucpvhgvhw2q,1,34.1,68.1,2022-08-14T19:31:11.631Z,2022-08-17T17:43:06Z,3713377373,178,,3707847895,213,5.8,3707847893,212,15.0,3707847889,140,47.0,3707847887,56,Back,3707847891,141,58.7,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386173,10,1,1,0,30,22mo7qbsnyi8wtucpvhgvhw2q,1,42.5,67.8,2022-08-14T19:31:13.539Z,2022-08-17T17:43:08Z,3707848123,213,2.4,3707848101,56,Back,3707848107,140,31.1,3707848119,212,15.6,3713377409,178,,3707848115,141,82.5,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386219,11,1,1,0,33,22mo7qbsnyi8wtucpvhgvhw2q,1,30.5,82.7,2022-08-14T19:31:16.736Z,2022-08-17T17:43:13Z,3707848309,141,53.9,3713377471,178,,3707848313,213,3.9,3707848305,56,Back,3707848307,140,11.1,3707848311,212,28.3,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386301,12,1,1,0,36,22mo7qbsnyi8wtucpvhgvhw2q,1,11.1,53.9,2022-08-14T19:31:19.848Z,2022-08-17T17:43:16Z,3707848789,56,Back,3707848791,140,22.2,3707848797,213,5.2,3707848795,212,23.3,3713377511,178,,3707848793,141,24.2,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386361,13,1,1,0,42,22mo7qbsnyi8wtucpvhgvhw2q,1,25.9,25.1,2022-08-14T19:31:25.615Z,2022-08-17T17:43:20Z,3707849149,140,22.6,3707849155,213,1.7,3707849147,56,Back,3707849153,212,29.0,3707849151,141,67.4,3713377561,178,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386385,14,1,1,0,47,22mo7qbsnyi8wtucpvhgvhw2q,1,26.5,69.3,2022-08-14T19:31:30.909Z,2022-08-17T17:43:22Z,3707849361,56,Back,3707849369,213,4.8,3707849363,140,29.7,3707849365,141,30.1,3713377603,178,,3707849367,212,26.9,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386397,15,1,1,0,50,22mo7qbsnyi8wtucpvhgvhw2q,1,26.4,32.9,2022-08-14T19:31:33.987Z,2022-08-17T17:43:25Z,3707849451,140,32.9,3707849453,141,5.0,3707849459,213,5.1,3707849449,56,Back,3713377641,178,,3707849457,212,20.2,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386459,16,1,1,0,53,22mo7qbsnyi8wtucpvhgvhw2q,1,29.6,8.8,2022-08-14T19:31:36.753Z,2022-08-17T17:43:28Z,3707849851,212,13.1,3707849839,56,Back,3707849843,140,20.6,3707849855,213,2.4,3707849847,141,22.1,3713377697,178,,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386471,17,1,1,0,55,22mo7qbsnyi8wtucpvhgvhw2q,1,23.6,25.9,2022-08-14T19:31:39.029Z,2022-08-17T17:43:32Z,3707849945,212,28.7,3707849947,213,1.8,3707849943,141,67.4,3707849939,56,Back,3713377819,178,,3707849941,140,18.4,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386497,18,1,1,0,58,22mo7qbsnyi8wtucpvhgvhw2q,1,19.4,68.3,2022-08-14T19:31:42.419Z,2022-08-17T17:43:34Z,3707850095,56,Back,3713377869,178,,3707850103,213,1.3,3707850097,140,24.1,3707850099,141,96.8,3707850101,212,20.0,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386513,19,1,1,1,1,22mo7qbsnyi8wtucpvhgvhw2q,0,24.2,96.9,2022-08-14T19:31:44.791Z,2022-08-17T17:43:37Z,3707850181,141,92.7,3713377971,178,,3707850185,213,6.2,3707850179,140,63.6,3707850187,1,,3707850177,56,Left,3707850183,212,41.5,3707850175,155,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386523,8,1,1,1,3,8gvg1ranyf93hprfkwx3ofl2y,0,39.2,5.3,2022-08-14T19:31:46.832Z,2022-08-17T17:43:41Z,3707850249,56,Back,3707850255,212,10.3,3707850257,213,0.8,3713378065,388,,3707850247,3,,3707850253,141,15.9,3707850251,140,46.2,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386555,20,1,1,1,4,22mo7qbsnyi8wtucpvhgvhw2q,1,53.6,85.2,2022-08-14T19:31:47.986Z,2022-08-17T17:44:35Z,3713379227,388,,3707850431,140,53.2,3707850435,212,10.9,3707850427,3,,3707850437,213,4.7,3707850429,56,Center,3707850433,141,69.2,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386565,21,50,1,1,6,22mo7qbsnyi8wtucpvhgvhw2q,1,47,73.6,2022-08-14T19:31:49.503Z,2022-08-17T17:45:33Z,3707850479,286,,3707850677,233,9,3707850477,56,Back,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386593,9,7,1,1,6,8gvg1ranyf93hprfkwx3ofl2y,1,53,26.4,2022-08-14T19:31:49.888Z,2022-08-17T17:45:35Z,3707850625,233,21,3711160931,385,,3713380733,178,,3707850597,56,Center,3707850599,285,,,,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447437761,925,67,1,1,7,8gvg1ranyf93hprfkwx3ofl2y,1,52.5,11.3,2022-08-14T19:31:51.379Z,2022-08-17T18:25:15Z,3713420077,233,914,,,,,,,,,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447437757,914,67,1,1,7,22mo7qbsnyi8wtucpvhgvhw2q,0,47.5,88.7,2022-08-14T19:31:51.380Z,2022-08-17T18:15:05Z,3713420091,233,925,,,,,,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447437699,924,43,1,1,7,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-14T19:31:51.420Z,2022-08-17T18:14:55Z,3713419741,233,907,3713419869,144,67,,,,,,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447437695,907,43,1,1,7,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-08-14T19:31:51.421Z,2022-08-17T18:14:55Z,3713419747,233,924,3713419867,144,67,,,,,,,,,,,,,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446388045,30,1,1,1,7,8gvg1ranyf93hprfkwx3ofl2y,0,51.6,10.4,2022-08-14T19:31:51.474Z,2022-08-17T18:25:16Z,3707858451,140,52.9,3713380875,178,,3707858453,141,19.1,3707858449,56,Right,3707858455,212,6.1,3707858457,213,1.3,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386633,22,43,1,1,8,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-08-14T19:31:52.106Z,2022-08-14T19:33:41Z,3707850803,213,4.3,3707858597,144,1,3707850797,140,46.0,3707850795,56,Back,3707850799,141,77.1,3707850801,212,5.1,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386669,23,1,1,1,11,22mo7qbsnyi8wtucpvhgvhw2q,1,41.7,83.1,2022-08-14T19:31:54.702Z,2022-08-17T17:45:46Z,3707851043,213,3.7,3707851031,140,30.9,3707851035,141,73.1,3707851027,56,Back,3707851039,212,13.2,3713380921,178,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386697,24,1,1,1,13,22mo7qbsnyi8wtucpvhgvhw2q,0,31,71.6,2022-08-14T19:31:57.440Z,2022-08-17T17:45:48Z,3707851203,141,52.7,3707851207,213,5.8,3713380959,178,,3707851205,212,27.3,3707851199,56,Center,3707851201,140,53.9,3707851197,155,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386755,10,1,1,1,15,8gvg1ranyf93hprfkwx3ofl2y,0,46.1,45.1,2022-08-14T19:31:58.851Z,2022-08-17T17:45:52Z,3707851469,140,47.8,3707851473,141,85.1,3707851479,213,1.5,3707851475,212,27.3,3707851465,56,Back,3713381055,388,,3707851461,3,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386835,25,1,1,1,20,22mo7qbsnyi8wtucpvhgvhw2q,1,51.2,19,2022-08-14T19:32:03.526Z,2022-08-17T17:46:00Z,3707851911,140,63.2,3707851913,141,4.4,3707851917,213,5.6,3713381239,178,,3707851915,212,16.0,3707851909,56,Right,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386839,26,61,1,1,24,22mo7qbsnyi8wtucpvhgvhw2q,0,53.5,18.2,2022-08-14T19:32:08.421Z,2022-08-17T17:46:13Z,3713381569,178,,3707851941,56,Right,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386881,11,49,1,1,26,8gvg1ranyf93hprfkwx3ofl2y,1,59.3,74.6,2022-08-14T19:32:10.220Z,2022-08-17T17:46:18Z,,,,,,,,,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446390827,87,1,1,1,26,8gvg1ranyf93hprfkwx3ofl2y,1,57.9,75.6,2022-08-14T19:32:10.242Z,2022-08-17T17:47:34Z,3707875259,56,Left,3707875271,213,1.3,3713382039,178,,3707875263,140,61.4,3707875269,212,12.1,3707875267,141,92.6,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386923,12,1,1,1,32,8gvg1ranyf93hprfkwx3ofl2y,0,81.3,82,2022-08-14T19:32:16.288Z,2022-08-17T17:47:40Z,3707852399,213,5.5,3707852393,140,87.2,3707852391,56,Center,3713382319,178,,3707852397,212,8.9,3707852395,141,72.6,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447438089,936,67,1,1,33,22mo7qbsnyi8wtucpvhgvhw2q,1,15,30,2022-08-14T19:32:16.908Z,2022-08-17T18:25:16Z,3713421681,233,944,,,,,,,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447438087,944,67,1,1,33,8gvg1ranyf93hprfkwx3ofl2y,0,85,70,2022-08-14T19:32:16.909Z,2022-08-17T18:16:29Z,3713421685,233,936,,,,,,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386941,27,8,1,1,33,22mo7qbsnyi8wtucpvhgvhw2q,1,15.7,30.2,2022-08-14T19:32:16.990Z,2022-08-17T18:25:16Z,3713383665,178,,3707852467,56,Back,3711162007,385,,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386993,13,61,1,1,33,8gvg1ranyf93hprfkwx3ofl2y,1,84.2,68.2,2022-08-14T19:32:17.058Z,2022-08-17T17:47:47Z,3707883445,56,Center,3713383715,178,,,,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446392725,113,1,1,1,35,8gvg1ranyf93hprfkwx3ofl2y,1,85,75,2022-08-14T19:32:18.739Z,2022-08-17T17:47:52Z,3713383771,178,,3707886143,213,1.8,3707886139,141,88.9,3707886137,140,83.1,3707886141,212,9.7,3707886135,56,Left,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446392861,114,1,1,1,36,8gvg1ranyf93hprfkwx3ofl2y,1,82.2,88.7,2022-08-14T19:32:20.368Z,2022-08-17T17:47:55Z,3707886863,56,Center,3707886869,212,10.9,3707886867,141,73.3,3707886865,140,79.3,3713383799,178,,3707886871,213,4.4,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393661,123,50,1,1,38,8gvg1ranyf93hprfkwx3ofl2y,1,80,70.3,2022-08-14T19:32:21.660Z,2022-08-17T17:48:05Z,3707891255,56,Center,3707891257,286,,3707891519,233,120,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446393677,120,7,1,1,38,22mo7qbsnyi8wtucpvhgvhw2q,1,20,29.7,2022-08-14T19:32:21.912Z,2022-08-17T17:48:10Z,3713384105,178,,3707891515,233,123,3707891337,285,,3711163335,385,,3707891335,56,Back,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446386997,14,43,1,1,39,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-14T19:32:22.510Z,2022-08-14T19:42:25Z,3707891597,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447438217,942,67,1,1,39,22mo7qbsnyi8wtucpvhgvhw2q,1,21.2,34.2,2022-08-14T19:32:22.855Z,2022-08-17T18:25:17Z,3713422321,233,953,,,,,,,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447438213,953,67,1,1,39,8gvg1ranyf93hprfkwx3ofl2y,0,78.8,65.8,2022-08-14T19:32:22.856Z,2022-08-17T18:17:07Z,3713422327,233,942,,,,,,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446387039,28,1,1,1,39,22mo7qbsnyi8wtucpvhgvhw2q,1,28.3,35.9,2022-08-14T19:32:22.919Z,2022-08-17T18:25:17Z,3707852943,212,20.1,3707965769,1,,3707852937,56,Back,3707852941,141,50.7,3707965767,157,,3707852939,140,44.9,3707852945,213,0.5,3713384269,178,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446387043,29,49,1,1,41,22mo7qbsnyi8wtucpvhgvhw2q,1,44.9,50.7,2022-08-14T19:32:25.083Z,2022-08-17T17:48:23Z,,,,,,,,,,,,,,,,,,,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446387101,30,1,1,1,44,22mo7qbsnyi8wtucpvhgvhw2q,1,52.8,63.6,2022-08-14T19:32:27.580Z,2022-08-17T17:48:25Z,3707853289,140,52.5,3707853287,56,Left,3713384453,178,,3707853291,141,83.0,3707853295,213,1.6,3707853293,212,13.2,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
