id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value
2534664007,175,1,1,20,39,ewsf6evtguu9j7k6js4tlgl89,1,28.7,23.3,2023-04-16T14:50:17.021Z,2023-04-16T14:50:19Z,4195742815,56,Back,4195742823,213,5.2,4195742817,140,35.7,4195742819,141,4.4,4195742821,212,14.8,,,,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664077,176,1,1,20,42,ewsf6evtguu9j7k6js4tlgl89,1,34.3,4.3,2023-04-16T14:50:19.645Z,2023-04-16T14:50:23Z,4195743173,140,21.9,4195743179,213,2.9,4195743175,141,9.4,4195743177,212,13.5,4195743171,56,Back,,,,,,,,,,6uubxxvwp558g19wxmprfqtw5,Derick Poloni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664115,177,1,1,20,45,ewsf6evtguu9j7k6js4tlgl89,0,21.9,9.4,2023-04-16T14:50:22.910Z,2023-04-16T14:50:25Z,4195743341,213,6.1,4195743333,56,Right,4195743339,212,35.2,4195743337,141,0.0,4195743331,155,,4195743335,140,54.7,4195743343,1,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664121,178,5,1,20,47,ewsf6evtguu9j7k6js4tlgl89,0,53.1,-1.1,2023-04-16T14:50:25.013Z,2023-04-16T14:50:53Z,4195745965,233,181,4195743391,347,,4195743389,56,Right,,,,,,,,,,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664639,181,5,1,20,47,cgvbluoerzbzcr7aaxge3wkcv,1,46.9,101.1,2023-04-16T14:50:25.013Z,2023-04-16T15:16:07Z,4195745943,233,178,4195745905,347,,4195745903,56,Back,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664653,182,1,1,21,15,cgvbluoerzbzcr7aaxge3wkcv,1,45.7,100,2023-04-16T14:50:52.891Z,2023-04-16T14:50:54Z,4195745993,212,12.9,4195745989,140,37.3,4195745995,213,4.0,4195745987,56,Back,4195745991,141,87.6,4195745985,107,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664669,183,1,1,21,16,cgvbluoerzbzcr7aaxge3wkcv,1,37.3,87.6,2023-04-16T14:50:54.204Z,2023-04-16T14:50:55Z,4195746081,213,4.5,4195746077,141,56.4,4195746079,212,21.6,4195746073,56,Back,4195746075,140,33.6,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664697,184,1,1,21,17,cgvbluoerzbzcr7aaxge3wkcv,1,33.6,56.4,2023-04-16T14:50:55.483Z,2023-04-16T14:50:56Z,4195746205,141,27.5,4195746201,56,Back,4195746207,212,19.7,4195746209,213,4.7,4195746203,140,34.0,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664717,185,1,1,21,19,cgvbluoerzbzcr7aaxge3wkcv,1,34,27.5,2023-04-16T14:50:56.620Z,2023-04-16T14:50:57Z,4195746303,140,33.0,4195746309,213,1.7,4195746305,141,46.4,4195746301,56,Back,4195746307,212,12.9,,,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664739,186,1,1,21,20,cgvbluoerzbzcr7aaxge3wkcv,1,33,46.4,2023-04-16T14:50:57.819Z,2023-04-16T14:50:59Z,4195746401,155,,4195746407,141,80.0,4195746405,140,39.6,4195746411,213,1.3,4195746403,56,Back,4195746409,212,23.9,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664761,187,1,1,21,21,cgvbluoerzbzcr7aaxge3wkcv,1,39.6,80,2023-04-16T14:50:58.923Z,2023-04-16T14:51:00Z,4195746549,141,77.1,4195746551,212,9.7,4195746545,56,Back,4195746553,213,3.3,4195746547,140,30.6,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664839,188,1,1,21,22,cgvbluoerzbzcr7aaxge3wkcv,1,30.6,77.1,2023-04-16T14:50:59.979Z,2023-04-16T14:51:04Z,4195746937,141,56.7,4195746935,140,24.8,4195746941,213,4.3,4195746933,56,Back,4195746939,212,15.1,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664893,189,1,1,21,27,cgvbluoerzbzcr7aaxge3wkcv,1,27,56.4,2023-04-16T14:51:04.667Z,2023-04-16T14:51:07Z,4195747167,141,11.5,4195747163,56,Back,4195747165,140,30.7,4195747169,212,30.8,4195747171,213,4.8,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664981,190,1,1,21,29,cgvbluoerzbzcr7aaxge3wkcv,0,31.8,6.2,2023-04-16T14:51:07.501Z,2023-04-16T14:51:15Z,4195747679,140,92.4,4195747683,212,64.8,4195747675,155,,4195747685,213,0.2,4195747687,1,,4195747677,56,Center,4195747681,141,24.1,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534664979,179,49,1,21,35,ewsf6evtguu9j7k6js4tlgl89,1,6.3,73.7,2023-04-16T14:51:12.880Z,2023-04-16T14:51:13Z,,,,,,,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665073,180,1,1,21,37,ewsf6evtguu9j7k6js4tlgl89,1,7.6,74.4,2023-04-16T14:51:15.101Z,2023-04-16T14:51:18Z,4195748191,140,16.1,4195748189,56,Back,4195748197,213,1.1,4195748193,141,97.5,4195748195,212,18.1,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665087,181,1,1,21,40,ewsf6evtguu9j7k6js4tlgl89,0,16,97.7,2023-04-16T14:51:18.541Z,2023-04-16T14:51:21Z,4195748253,140,35.9,4195748255,141,82.2,4195748259,213,5.8,4195748257,212,23.4,4195748251,56,Back,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665109,191,49,1,21,43,cgvbluoerzbzcr7aaxge3wkcv,1,64.9,26.2,2023-04-16T14:51:20.988Z,2023-04-16T14:51:21Z,,,,,,,,,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665191,192,1,1,21,43,cgvbluoerzbzcr7aaxge3wkcv,1,64.9,26.2,2023-04-16T14:51:21.147Z,2023-04-16T14:51:27Z,4195748733,213,6.1,4195748727,140,72.1,4195748731,212,7.7,4195748729,141,23.9,4195748723,56,Center,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665199,193,1,1,21,48,cgvbluoerzbzcr7aaxge3wkcv,0,86,33.7,2023-04-16T14:51:26.051Z,2023-04-16T14:52:32Z,4195748747,213,1.3,4195749109,236,,4195748741,140,86.2,4195748745,212,0.7,4195749119,286,,4195748739,56,Center,4195749113,233,182,4195748743,141,34.7,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665261,182,74,1,21,48,ewsf6evtguu9j7k6js4tlgl89,1,14.3,59.6,2023-04-16T14:51:26.052Z,2023-04-16T15:16:00Z,4195749083,56,Back,4195749085,285,,4195749123,233,193,,,,,,,,,,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667081,206,61,1,21,50,cgvbluoerzbzcr7aaxge3wkcv,1,83.9,43.3,2023-04-16T14:51:28.218Z,2023-04-16T14:53:40Z,4195758205,56,Center,,,,,,,,,,,,,,,,,,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667065,201,61,1,21,51,ewsf6evtguu9j7k6js4tlgl89,1,14.6,60,2023-04-16T14:51:29.153Z,2023-04-16T14:53:40Z,4195758111,56,Back,,,,,,,,,,,,,,,,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665233,194,15,1,21,51,cgvbluoerzbzcr7aaxge3wkcv,1,84.9,48.7,2023-04-16T14:51:29.195Z,2023-04-16T14:51:39Z,4195749623,102,54.1,4195748925,22,,4195749635,146,98.6,4195749681,233,183,4195749621,133,,4195749175,72,,4195748927,17,,4195749631,458,,6fvujizi2c81rxbbble21p32t,André Pereira,,4195749625,103,1.9,4195749619,76,,4195749639,147,50.5,4195748929,56,,,,,,,,,,,,,,,,Center,
2534665289,183,10,1,21,51,ewsf6evtguu9j7k6js4tlgl89,1,1.1,50.6,2023-04-16T14:51:29.295Z,2023-04-16T14:51:38Z,4195749667,179,,4195749241,182,,4195749335,233,194,4195749237,173,,4195749243,56,Back,,,,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665317,184,6,1,21,52,ewsf6evtguu9j7k6js4tlgl89,0,8.1,50.8,2023-04-16T14:51:30.380Z,2023-04-16T15:15:57Z,4195749391,73,,4195749389,56,Back,4195749407,233,195,,,,,,,,,,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665257,195,6,1,21,52,cgvbluoerzbzcr7aaxge3wkcv,1,91.9,49.2,2023-04-16T14:51:30.380Z,2023-04-16T14:51:35Z,4195749403,233,184,4195749065,73,,4195749063,56,Center,,,,,,,,,,,,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665691,197,1,1,22,22,cgvbluoerzbzcr7aaxge3wkcv,0,99.5,99.5,2023-04-16T14:52:00.124Z,2023-04-16T14:52:04Z,4195751293,140,92.4,4195751299,213,4.5,4195751289,223,,4195751283,2,,4195751295,141,57.6,4195751287,155,,4195751297,212,29.5,4195751291,56,Center,e6ztipndwfp33c6j7yebsyx91,Guga,,4195751285,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665703,185,12,1,22,23,ewsf6evtguu9j7k6js4tlgl89,1,9.8,39.4,2023-04-16T14:52:01.549Z,2023-04-16T15:25:51Z,4195751331,213,4.2,4195751329,212,4.0,4195751325,140,8.1,4195751323,56,Back,4195751327,141,34.2,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665715,186,49,1,22,25,ewsf6evtguu9j7k6js4tlgl89,1,7.9,31.1,2023-04-16T14:52:02.700Z,2023-04-16T14:52:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665785,187,1,1,22,26,ewsf6evtguu9j7k6js4tlgl89,1,12.3,17.8,2023-04-16T14:52:03.725Z,2023-04-16T14:52:07Z,4195751659,212,28.2,4195751661,213,5.9,4195751653,56,Back,4195751657,141,3.2,4195751655,140,37.4,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665827,188,1,1,22,29,ewsf6evtguu9j7k6js4tlgl89,1,37.1,2.8,2023-04-16T14:52:06.893Z,2023-04-16T14:52:09Z,4195751867,56,Back,4195751875,213,3.3,4195751873,212,4.3,4195751869,140,33.0,4195751871,141,1.9,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665863,189,3,1,22,31,ewsf6evtguu9j7k6js4tlgl89,1,30.8,3.6,2023-04-16T14:52:09.117Z,2023-04-16T14:52:11Z,4195752117,233,198,4195752121,285,,4195752101,56,Back,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665847,198,45,1,22,31,cgvbluoerzbzcr7aaxge3wkcv,0,69.2,96.4,2023-04-16T14:52:09.117Z,2023-04-16T14:52:12Z,4195752135,233,189,4195751965,286,,4195751963,56,Left,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665907,190,1,1,22,33,ewsf6evtguu9j7k6js4tlgl89,1,34.6,2,2023-04-16T14:52:11.037Z,2023-04-16T14:52:13Z,4195752321,212,4.1,4195752319,141,2.9,4195752317,140,38.5,4195752315,56,Back,4195752323,213,0.1,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665919,191,1,1,22,35,ewsf6evtguu9j7k6js4tlgl89,0,38.5,2.9,2023-04-16T14:52:13.484Z,2023-04-16T14:52:16Z,4195752349,56,Back,4195752411,236,,4195752417,286,,4195752363,212,1.3,4195752367,213,2.0,4195752353,140,38.0,4195752359,141,4.7,4195752413,233,199,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665915,199,74,1,22,35,cgvbluoerzbzcr7aaxge3wkcv,1,71.3,95.7,2023-04-16T14:52:13.485Z,2023-04-16T15:21:31Z,4195752435,233,191,4195752343,56,Left,4195752345,285,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665971,192,1,1,22,37,ewsf6evtguu9j7k6js4tlgl89,1,38,4.7,2023-04-16T14:52:14.781Z,2023-04-16T14:52:17Z,4195752619,141,19.0,4195752621,212,13.5,4195752615,56,Back,4195752623,213,0.8,4195752617,140,46.9,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534665999,193,1,1,22,39,ewsf6evtguu9j7k6js4tlgl89,1,46.3,18.7,2023-04-16T14:52:16.620Z,2023-04-16T14:52:18Z,4195752691,56,Back,4195752697,212,10.8,4195752693,140,36.5,4195752695,141,23.5,4195752699,213,2.8,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534666045,194,1,1,22,40,ewsf6evtguu9j7k6js4tlgl89,0,36.7,24.4,2023-04-16T14:52:18.525Z,2023-04-16T14:52:21Z,4195752937,212,16.4,4195752931,56,Back,4195752935,141,43.0,4195752933,140,46.7,4195752939,213,0.9,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534666095,195,81,1,22,41,ewsf6evtguu9j7k6js4tlgl89,0,46.7,43,2023-04-16T14:52:19.517Z,2023-04-16T14:52:27Z,4195753209,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534666323,196,68,1,23,8,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-04-16T14:52:46.533Z,2023-04-16T14:52:56Z,4195754407,354,,4195755419,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534666491,197,1,1,23,10,ewsf6evtguu9j7k6js4tlgl89,1,45.9,43.1,2023-04-16T14:52:48.444Z,2023-04-16T14:52:57Z,4195755127,141,37.1,4195755125,140,39.5,4195755705,189,,4195755123,56,Back,4195755131,213,3.7,4195755129,212,7.9,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534666525,198,1,1,23,11,ewsf6evtguu9j7k6js4tlgl89,0,39.5,37.1,2023-04-16T14:52:49.532Z,2023-04-16T14:52:52Z,4195755287,213,1.0,4195755281,140,64.6,4195755277,196,,4195755275,155,,4195755285,212,51.0,4195755291,1,,4195755283,141,100.0,4195755279,56,Left,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534666535,199,5,1,23,14,ewsf6evtguu9j7k6js4tlgl89,0,66.5,101.2,2023-04-16T14:52:52.279Z,2023-04-16T14:52:59Z,4195755813,233,200,4195755339,347,,4195755337,56,Left,,,,,,,,,,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534666631,200,5,1,23,14,cgvbluoerzbzcr7aaxge3wkcv,1,33.5,-1.2,2023-04-16T14:52:52.279Z,2023-04-16T15:16:07Z,4195755757,56,Back,4195755785,233,199,4195755759,347,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534666719,201,1,1,23,20,cgvbluoerzbzcr7aaxge3wkcv,1,32.4,0,2023-04-16T14:52:58.202Z,2023-04-16T14:53:04Z,4195756233,56,Back,4195756249,212,18.0,4195756227,107,,4195756243,141,25.3,4195756239,140,33.0,4195756251,213,1.5,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534666745,202,1,1,23,26,cgvbluoerzbzcr7aaxge3wkcv,1,53.1,41.5,2023-04-16T14:53:04.394Z,2023-04-16T14:53:06Z,4195756381,213,5.6,4195756377,141,31.7,4195756375,140,61.0,4195756373,56,Center,4195756379,212,10.6,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534666769,203,1,1,23,28,cgvbluoerzbzcr7aaxge3wkcv,1,61,31.7,2023-04-16T14:53:05.850Z,2023-04-16T14:53:07Z,4195756511,56,Center,4195756517,212,6.8,4195756519,213,4.2,4195756513,140,57.9,4195756515,141,22.9,,,,,,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534666813,204,1,1,23,30,cgvbluoerzbzcr7aaxge3wkcv,1,59,16.6,2023-04-16T14:53:07.706Z,2023-04-16T14:53:12Z,4195756779,213,6.3,4195756773,140,65.9,4195756775,141,16.3,4195756777,212,7.2,4195756771,56,Right,,,,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534666817,205,4,1,23,34,cgvbluoerzbzcr7aaxge3wkcv,1,67.8,16,2023-04-16T14:53:11.771Z,2023-04-16T14:53:13Z,4195756817,233,200,4195756807,265,,4195756799,56,Right,4195756803,152,,4195756809,286,,4195756795,13,,,,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534666809,200,4,1,23,34,ewsf6evtguu9j7k6js4tlgl89,0,32.2,84,2023-04-16T14:53:11.772Z,2023-04-16T14:53:13Z,4195756837,233,205,4195756737,56,Back,4195756743,285,,4195756735,13,,4195756741,265,,4195756739,152,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667299,207,1,1,24,7,cgvbluoerzbzcr7aaxge3wkcv,0,73.9,17.9,2023-04-16T14:53:45.049Z,2023-04-16T14:53:48Z,4195759309,140,86.5,4195759303,155,,4195759299,2,,4195759313,212,23.3,4195759311,141,46.1,4195759305,152,,4195759315,213,1.0,4195759301,5,,e6ztipndwfp33c6j7yebsyx91,Guga,,4195759307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2534667331,202,12,1,24,9,ewsf6evtguu9j7k6js4tlgl89,1,12.4,57.5,2023-04-16T14:53:47.436Z,2023-04-16T15:25:32Z,4195759497,141,45.7,4195759501,213,5.8,4195759515,15,,4195759495,140,26.7,4195759493,56,Back,4195759499,212,17.0,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667441,208,1,1,24,12,cgvbluoerzbzcr7aaxge3wkcv,1,77.9,53.3,2023-04-16T14:53:50.074Z,2023-04-16T15:22:14Z,4195760025,56,Center,4195760027,140,90.7,4195760033,212,14.1,4195772231,154,,4195760023,3,,4195772229,210,13,4195760029,141,59.6,4195760035,213,0.3,912y0yoa524suow0wvpbtwq1h,A. Samaris,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667447,209,13,1,24,14,cgvbluoerzbzcr7aaxge3wkcv,1,90.7,61.8,2023-04-16T14:53:51.930Z,2023-04-16T15:22:15Z,4195760067,17,,4195771815,20,,4195880113,328,,4195772269,55,208,4195760069,56,Center,4195772259,29,,4195772275,102,34.5,4195771813,24,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,4195772281,147,52.3,4195772257,75,,4195772285,231,52.7,4195772277,103,4195880111,108,4195772279,146,4195772263,154,,4195771819,153,,,,93.4,4195772283,230,23.6,98.0
2534667381,203,12,1,24,14,ewsf6evtguu9j7k6js4tlgl89,1,7.4,52.8,2023-04-16T14:53:52.156Z,2023-04-16T14:54:17Z,4195759745,141,20.8,4195759741,56,Back,4195759747,212,23.4,4195759789,167,,4195759909,15,,4195759749,213,4.3,4195759743,140,0.0,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667389,204,6,1,24,15,ewsf6evtguu9j7k6js4tlgl89,0,4.2,30.6,2023-04-16T14:53:53.352Z,2023-04-16T15:15:58Z,4195759767,56,Back,4195849949,233,210,4195759769,73,,,,,,,,,,,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667727,210,6,1,24,15,cgvbluoerzbzcr7aaxge3wkcv,1,95.8,69.4,2023-04-16T14:53:53.352Z,2023-04-16T15:15:58Z,4195761415,56,Center,4195761417,73,,4195849915,233,204,,,,,,,,,,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667819,211,1,1,24,44,cgvbluoerzbzcr7aaxge3wkcv,1,99.5,99.5,2023-04-16T14:54:22.312Z,2023-04-16T14:54:23Z,4195761929,141,96.5,4195761931,212,9.6,4195761923,6,,4195761933,213,3.4,4195761927,140,90.6,4195761925,56,Left,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667837,212,1,1,24,45,cgvbluoerzbzcr7aaxge3wkcv,1,90.6,96.5,2023-04-16T14:54:23.546Z,2023-04-16T14:54:25Z,4195762035,140,76.4,4195762037,141,83.4,4195762039,212,17.4,4195762033,56,Left,4195762041,213,3.7,,,,,,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667851,213,1,1,24,47,cgvbluoerzbzcr7aaxge3wkcv,0,76.4,83.4,2023-04-16T14:54:25.129Z,2023-04-16T14:54:30Z,4195762127,141,84.5,4195762129,212,9.7,4195762131,213,0.1,4195762123,140,85.6,4195762119,56,Left,,,,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667865,205,8,1,24,49,ewsf6evtguu9j7k6js4tlgl89,1,13.4,19,2023-04-16T14:54:27.132Z,2023-04-16T14:55:20Z,4195762217,56,Back,,,,,,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667877,206,49,1,24,49,ewsf6evtguu9j7k6js4tlgl89,1,13.4,19,2023-04-16T14:54:27.582Z,2023-04-16T14:54:27Z,,,,,,,,,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667913,207,1,1,24,52,ewsf6evtguu9j7k6js4tlgl89,0,22.8,26.2,2023-04-16T14:54:30.460Z,2023-04-16T14:54:32Z,4195762465,140,33.5,4195762463,56,Back,4195762471,213,6.1,4195762469,212,11.5,4195762467,141,22.7,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667939,214,49,1,24,54,cgvbluoerzbzcr7aaxge3wkcv,1,68.1,73.1,2023-04-16T14:54:31.706Z,2023-04-16T15:23:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667941,208,61,1,24,54,ewsf6evtguu9j7k6js4tlgl89,1,36.6,31.2,2023-04-16T14:54:31.981Z,2023-04-16T14:55:19Z,4195762609,56,Back,,,,,,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534667981,215,1,1,24,54,cgvbluoerzbzcr7aaxge3wkcv,0,63,71.5,2023-04-16T14:54:32.041Z,2023-04-16T14:55:00Z,4195762827,213,0,4195762817,140,63.5,4195762819,141,71.5,4195762823,212,0.5,4195762815,56,Center,,,,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534668071,216,1,1,24,56,cgvbluoerzbzcr7aaxge3wkcv,1,72.3,72.5,2023-04-16T14:54:34.025Z,2023-04-16T14:54:38Z,4195763187,141,60.2,4195763189,212,11.8,4195763191,213,3.9,4195763185,140,64.4,4195763183,56,Center,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
