id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2498969565,9,1,1,0,17,7catg5lpivcmpf4xhggh6d8rk,1,36.1,6.7,2023-01-20T21:16:24.509Z,2023-02-08T01:10:55Z,3986343367,212,35.0,3986343369,213,0.0,3986343371,1,,3986343363,140,69.4,3986343365,141,8.5,3986343361,56,Right,4019479469,178,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969593,10,1,1,0,25,7catg5lpivcmpf4xhggh6d8rk,1,76.5,5,2023-01-20T21:16:33.163Z,2023-02-08T01:11:08Z,3986343543,56,Center,3986343545,140,67.1,3986343549,212,23.8,3986343547,141,36.8,3986343551,213,2.0,4019479549,178,,,,,,,,c270jephiphzfpig96q3jyz11,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969613,11,1,1,0,29,7catg5lpivcmpf4xhggh6d8rk,1,66.4,46.6,2023-01-20T21:16:37.123Z,2023-02-08T01:11:18Z,3986343657,140,72.6,3986343659,141,86.1,3986343661,212,27.6,3986343663,213,1.3,4019479601,178,,3986343655,56,Left,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969621,12,1,1,0,32,7catg5lpivcmpf4xhggh6d8rk,1,71.5,80.5,2023-01-20T21:16:39.872Z,2023-02-08T01:11:28Z,3986343705,141,56.8,3986343701,56,Center,3986343703,140,53.8,4019479699,178,,3986343709,213,3.9,3986343707,212,24.6,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969649,13,1,1,0,35,7catg5lpivcmpf4xhggh6d8rk,1,53.6,56.5,2023-01-20T21:16:42.746Z,2023-02-08T01:11:36Z,3986343887,140,52.5,3986343889,141,21.8,3986343893,213,4.7,3986343891,212,23.6,4019479751,178,,3986343885,56,Center,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969657,14,1,1,0,38,7catg5lpivcmpf4xhggh6d8rk,1,61.3,21.2,2023-01-20T21:16:46.295Z,2023-02-08T01:11:45Z,4019479793,178,,3986343923,56,Center,3986343931,213,0.1,3986343925,140,71.6,3986343929,212,10.8,3986343927,141,22.2,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969683,15,1,1,0,40,7catg5lpivcmpf4xhggh6d8rk,1,73,21.3,2023-01-20T21:16:47.918Z,2023-02-08T01:11:53Z,3986344065,212,13.3,3986344059,56,Right,3986344061,140,78.1,3986344063,141,3.4,3986344067,213,5.1,4019479825,178,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969693,16,1,1,0,44,7catg5lpivcmpf4xhggh6d8rk,0,83.9,3.4,2023-01-20T21:16:51.890Z,2023-02-08T01:12:10Z,3986344119,213,1.3,3986344117,212,21.3,3986344107,2,,3987120765,386,,3987120763,225,,4019480029,178,,3987120767,20,,3986344111,56,Center,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,3986344115,141,33.2,3986344113,140,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969709,3,61,1,0,45,7fn0aazbc8nx0u040aulozds1,1,8.5,72,2023-01-20T21:16:52.745Z,2023-02-08T01:12:23Z,3986344217,56,Back,4019480105,178,,,,,,,,,,,,,,,,,,,,16mci88sfp5ijpwf661mes8yy,M. Aidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969729,4,12,1,0,47,7fn0aazbc8nx0u040aulozds1,1,12,74.2,2023-01-20T21:16:54.587Z,2023-02-08T01:12:36Z,3986344303,56,Back,3986344307,141,66.7,3986344311,213,6.1,3986344309,212,25.7,4019480205,178,,3986344305,140,36.0,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969751,17,1,1,0,49,7catg5lpivcmpf4xhggh6d8rk,0,59.1,35.6,2023-01-20T21:16:56.402Z,2023-02-08T01:12:44Z,3986344401,56,Center,3986344405,141,27.3,4019480287,178,,3986344407,212,16.5,3986344409,213,5.9,3986344403,140,73.9,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969759,5,49,1,0,50,7fn0aazbc8nx0u040aulozds1,1,28.7,71.5,2023-01-20T21:16:57.781Z,2023-02-08T01:12:58Z,,,,,,,,,,,,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969781,6,1,1,0,50,7fn0aazbc8nx0u040aulozds1,1,28.7,71.5,2023-01-20T21:16:57.887Z,2023-02-08T01:13:06Z,3986344547,212,16.6,3986344549,213,1.0,3986344543,140,36.6,4019480467,178,,3986344545,141,92.6,3986344541,56,Back,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969801,7,1,1,0,53,7fn0aazbc8nx0u040aulozds1,0,40.7,95.7,2023-01-20T21:17:01.271Z,2023-02-08T01:13:19Z,3986344627,56,Center,3986344629,140,73.2,3986410407,4,,3986344637,1,,3986344631,141,75.3,3986344635,213,5.9,3986344633,212,36.8,4019480637,178,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969797,18,8,1,0,56,7catg5lpivcmpf4xhggh6d8rk,1,31.1,23.5,2023-01-20T21:17:04.058Z,2023-02-08T01:13:32Z,3987122505,383,,3986344609,56,Back,4019480751,178,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969813,19,49,1,0,58,7catg5lpivcmpf4xhggh6d8rk,1,32.1,16.7,2023-01-20T21:17:05.522Z,2023-02-08T01:14:03Z,,,,,,,,,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969897,20,1,1,0,59,7catg5lpivcmpf4xhggh6d8rk,1,23.1,20.7,2023-01-20T21:17:06.578Z,2023-02-08T01:14:12Z,4019480981,178,,3986345091,141,44.1,3986345095,213,2.4,3986345093,212,23.7,3986345089,140,6.4,3986345087,56,Back,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969909,21,1,1,1,7,7catg5lpivcmpf4xhggh6d8rk,1,6.5,48.9,2023-01-20T21:17:15.034Z,2023-02-08T01:14:25Z,3986345191,212,17.2,3986345193,213,1.3,3986345187,140,10.4,3986345189,141,73.4,4019481053,178,,3986345185,56,Back,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498969979,22,1,1,1,10,7catg5lpivcmpf4xhggh6d8rk,1,11.2,74.6,2023-01-20T21:17:18.056Z,2023-02-08T01:14:35Z,3986345529,140,6.0,3986345527,56,Back,3986345533,212,17.0,4019481131,178,,3986345535,213,4.4,3986345531,141,51.0,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970009,23,1,1,1,21,7catg5lpivcmpf4xhggh6d8rk,1,14.7,51,2023-01-20T21:17:28.632Z,2023-02-08T01:14:45Z,3986345663,212,16.0,4019481217,178,,3986345659,140,15.5,3986345665,213,4.8,3986345661,141,27.5,3986345657,56,Back,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970029,24,1,1,1,24,7catg5lpivcmpf4xhggh6d8rk,1,19.5,27,2023-01-20T21:17:31.651Z,2023-02-08T01:14:56Z,3986345771,213,0.9,4019481297,178,,3986345767,141,34.7,3986345769,212,6.8,3986345765,140,23.7,3986345763,56,Back,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970049,25,1,1,1,28,7catg5lpivcmpf4xhggh6d8rk,1,21.6,42.3,2023-01-20T21:17:35.816Z,2023-02-08T01:15:04Z,3986345873,56,Back,4019481371,178,,3986345875,140,24.9,3986345881,212,21.7,3986345885,213,1.4,3986345879,141,73.8,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970087,26,1,1,1,33,7catg5lpivcmpf4xhggh6d8rk,1,26.9,83,2023-01-20T21:17:41.156Z,2023-02-08T01:15:10Z,3986346069,213,4.6,4019481411,178,,3986346067,212,17.1,3986346065,141,58.0,3986346061,56,Back,3986346063,140,24.8,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970101,27,1,1,1,39,7catg5lpivcmpf4xhggh6d8rk,1,35.9,55,2023-01-20T21:17:46.920Z,2023-02-08T01:15:18Z,3986346137,141,78.2,3986346139,212,15.8,3986346133,56,Back,3986346135,140,35.9,3986346141,213,1.6,4019481481,178,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970105,28,1,1,1,41,7catg5lpivcmpf4xhggh6d8rk,0,37.1,82.5,2023-01-20T21:17:49.398Z,2023-02-08T01:15:36Z,3986346173,56,Left,4019481589,178,,3986346175,140,69.2,3986346171,155,,3986346181,213,6.2,3986346177,141,80.6,3986346179,212,33.7,3986346183,1,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970111,8,1,1,1,44,7fn0aazbc8nx0u040aulozds1,0,25.3,22.2,2023-01-20T21:17:51.502Z,2023-02-08T01:15:52Z,3986346217,140,55.7,3986346219,141,21.6,4019481761,178,,3986346223,213,6.3,3986346213,3,,3986346215,56,Center,3986346221,212,31.9,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970117,29,1,1,1,46,7catg5lpivcmpf4xhggh6d8rk,1,43.2,76,2023-01-20T21:17:53.875Z,2023-02-08T01:16:02Z,3986346251,3,,4019481841,388,,3986346255,140,47.1,3986346253,56,Back,3986346259,212,7.6,3986346261,213,5.3,3986346257,141,66.5,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970191,30,1,1,1,48,7catg5lpivcmpf4xhggh6d8rk,1,47.1,66.5,2023-01-20T21:17:55.478Z,2023-02-08T01:16:14Z,3986346621,212,12.8,4019481939,178,,3986346615,56,Back,3986346623,213,3.0,3986346617,140,35.1,3986346619,141,69.4,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970193,31,1,1,1,50,7catg5lpivcmpf4xhggh6d8rk,1,35.4,67.4,2023-01-20T21:17:58.285Z,2023-02-08T01:16:42Z,3986346641,140,38.7,3986346645,212,19.3,3986346643,141,39.5,4019482147,178,,3986346651,189,,3986346639,56,Back,3986346647,213,4.9,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970205,32,1,1,1,58,7catg5lpivcmpf4xhggh6d8rk,1,41.3,38.4,2023-01-20T21:18:05.905Z,2023-02-08T01:16:50Z,3986346721,213,5.5,3986346715,140,61.9,3986346713,56,Right,3986346719,212,30.0,3986346717,141,7.9,4019482245,178,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970213,33,1,1,2,1,7catg5lpivcmpf4xhggh6d8rk,0,62.9,5.3,2023-01-20T21:18:09.175Z,2023-02-08T01:16:59Z,4019482333,178,,3986346777,213,1.2,3986346775,212,11.3,3986346771,140,66.4,3986346773,141,21.0,3986346769,56,Right,3986346767,155,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970217,9,8,1,2,2,7fn0aazbc8nx0u040aulozds1,1,30.9,84.3,2023-01-20T21:18:09.650Z,2023-02-08T01:17:14Z,4019482495,178,,3986346779,56,Back,3986346785,15,,3987125429,384,,,,,,,,,,,,,,16mci88sfp5ijpwf661mes8yy,M. Aidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970225,10,49,1,2,4,7fn0aazbc8nx0u040aulozds1,1,37.8,44.5,2023-01-20T21:18:12.074Z,2023-02-08T01:17:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970253,11,1,1,2,5,7fn0aazbc8nx0u040aulozds1,0,38,45.1,2023-01-20T21:18:13.113Z,2023-02-08T01:17:33Z,3986346951,155,,3986346955,140,78.2,4019482645,178,,3986346953,56,Left,3986346963,1,,3986346959,212,49.2,3986346961,213,0.5,3986346957,141,82.3,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970245,34,49,1,2,10,7catg5lpivcmpf4xhggh6d8rk,1,24.9,19.1,2023-01-20T21:18:17.954Z,2023-02-08T01:17:44Z,,,,,,,,,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970259,35,1,1,2,10,7catg5lpivcmpf4xhggh6d8rk,1,20.7,15.4,2023-01-20T21:18:18.017Z,2023-02-08T01:17:52Z,4019482747,178,,3986346991,141,34.5,3986346995,213,2.5,3986346993,212,22.8,3986346989,140,2.8,3986346987,56,Back,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970279,36,1,1,2,13,7catg5lpivcmpf4xhggh6d8rk,1,2.8,34.5,2023-01-20T21:18:21.128Z,2023-02-08T01:17:59Z,3986347137,212,32.8,3986347139,213,1.6,4019482807,178,,3986347133,140,3.3,3986347141,1,,3986347131,56,Back,3986347135,141,82.8,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970291,37,1,1,2,17,7catg5lpivcmpf4xhggh6d8rk,1,3.1,83.5,2023-01-20T21:18:24.983Z,2023-02-08T01:18:12Z,4019482921,178,,3986347197,212,23.7,3986347199,213,0.1,3986347195,141,85.5,3986347191,56,Back,3986347193,140,25.6,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970299,38,1,1,2,19,7catg5lpivcmpf4xhggh6d8rk,1,20.7,84.6,2023-01-20T21:18:26.789Z,2023-02-08T01:18:21Z,3986347235,141,76.1,3986347231,56,Back,4019483035,178,,3986347237,212,7.5,3986347239,213,4.0,3986347233,140,16.2,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970335,39,1,1,2,21,7catg5lpivcmpf4xhggh6d8rk,1,17.1,81.2,2023-01-20T21:18:28.956Z,2023-02-08T01:18:28Z,3986347419,56,Back,3986347427,213,0.8,4019483119,178,,3986347423,141,88.4,3986347421,140,21.3,3986347425,212,6.6,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505307933,773,83,1,2,26,7fn0aazbc8nx0u040aulozds1,1,74.1,21.9,2023-01-20T21:18:33.635Z,2023-02-08T02:15:51Z,4019503427,399,222564,,,,,,,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970365,40,1,1,2,27,7catg5lpivcmpf4xhggh6d8rk,1,27.1,78.8,2023-01-20T21:18:34.582Z,2023-02-08T01:18:46Z,3986347595,213,2.9,3986347591,141,81.2,3986347593,212,5.9,3986347589,140,21.7,3986347587,56,Back,4019483299,178,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498970387,41,1,1,2,31,7catg5lpivcmpf4xhggh6d8rk,1,26.5,78.2,2023-01-20T21:18:38.813Z,2023-02-08T01:18:55Z,3986347695,212,7.3,3986347691,140,23.1,3986347693,141,68.8,3986347689,56,Back,4019483361,178,,3986347697,213,4.2,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
