id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2530413657,4,5,1,0,10,cgvbluoerzbzcr7aaxge3wkcv,0,8.6,-1.4,2023-04-08T17:00:35.429Z,2023-04-08T17:00:38Z,4173143231,347,,4173143229,56,Back,4173143525,233,7,,,,,,,,,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413675,7,5,1,0,10,co1i764h6b02husae71w6scs8,1,91.4,101.4,2023-04-08T17:00:35.429Z,2023-04-08T17:46:52Z,4173143345,56,Left,4173143507,233,4,4173143347,347,,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413817,8,1,1,0,20,co1i764h6b02husae71w6scs8,1,93.4,100,2023-04-08T17:00:45.472Z,2023-04-08T17:00:47Z,4173144089,107,,4173144097,140,73.5,4173144093,56,Left,4173144101,141,91.8,4173144105,213,3.4,4173144107,1,,4173144103,212,21.8,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413869,9,1,1,0,22,co1i764h6b02husae71w6scs8,1,69,90,2023-04-08T17:00:47.564Z,2023-04-08T17:00:51Z,4173144369,1,,4173144359,56,Center,4173144365,212,33.0,4173144361,140,53.8,4173144367,213,4.2,4173144363,141,47.6,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413919,10,1,1,0,26,co1i764h6b02husae71w6scs8,1,53.8,47.8,2023-04-08T17:00:51.260Z,2023-04-08T17:00:54Z,4173144651,212,48.9,4173144649,141,96.0,4173144645,56,Left,4173144653,213,0.7,4173144643,155,,4173144655,1,,4173144647,140,88.3,,,,33j75k7nnzjit08r24zk00yy1,Park Ji-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413933,11,61,1,0,29,co1i764h6b02husae71w6scs8,0,88.6,95.9,2023-04-08T17:00:54.684Z,2023-04-08T17:00:55Z,4173144727,56,Left,,,,,,,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413923,6,49,1,0,29,cgvbluoerzbzcr7aaxge3wkcv,1,9.8,12.3,2023-04-08T17:00:54.827Z,2023-04-08T17:00:55Z,,,,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413971,7,1,1,0,29,cgvbluoerzbzcr7aaxge3wkcv,1,9.8,12.3,2023-04-08T17:00:55.118Z,2023-04-08T17:00:56Z,4173144901,212,9.3,4173144897,140,7.7,4173144903,213,1.8,4173144899,141,25.6,4173144895,56,Back,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414013,8,1,1,0,31,cgvbluoerzbzcr7aaxge3wkcv,0,7.7,25.6,2023-04-08T17:00:56.764Z,2023-04-08T17:00:59Z,4173145151,140,28.0,4173145149,56,Back,4173145153,141,5.5,4173145157,213,5.7,4173145159,1,,4173145147,157,,4173145155,212,25.3,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414051,12,49,1,0,36,co1i764h6b02husae71w6scs8,1,66.7,96.5,2023-04-08T17:01:01.260Z,2023-04-08T17:01:01Z,,,,,,,,,,,,,,,,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414105,13,1,1,0,36,co1i764h6b02husae71w6scs8,1,66.7,96.5,2023-04-08T17:01:01.372Z,2023-04-08T17:01:04Z,4173145615,141,92.9,4173145619,213,5.8,4173145613,140,71.4,4173145617,212,5.5,4173145611,56,Left,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414151,14,1,1,0,38,co1i764h6b02husae71w6scs8,1,69.1,92.9,2023-04-08T17:01:03.900Z,2023-04-10T08:21:31Z,4173145873,213,3.1,4173145867,140,44.5,4173145863,155,,4173145871,212,25.8,4173145869,141,93.9,4173145865,56,Back,,,,,,,a6r7abntbrgsp8s69b0a8ngt1,Carlinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414229,15,1,1,0,42,co1i764h6b02husae71w6scs8,0,43.4,89.9,2023-04-08T17:01:07.500Z,2023-04-08T17:01:12Z,4173146275,56,Center,4173146279,141,51.0,4173146281,212,56.5,4173146273,155,,4173146277,140,90.9,4173146283,213,5.8,4173146285,1,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414233,9,52,1,0,47,cgvbluoerzbzcr7aaxge3wkcv,1,7.2,52.7,2023-04-08T17:01:12.715Z,2023-04-10T08:21:54Z,4179159987,376,,,,,,,,,,,,,,,,,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414347,10,1,1,0,48,cgvbluoerzbzcr7aaxge3wkcv,1,10.3,54.2,2023-04-08T17:01:14.083Z,2023-04-08T17:01:20Z,4173146891,213,1.0,4173146881,123,,4173146883,56,Back,4173146887,141,87.8,4173146885,140,23.1,4173146889,212,26.5,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414369,11,1,1,0,55,cgvbluoerzbzcr7aaxge3wkcv,1,34.4,91.4,2023-04-08T17:01:20.843Z,2023-04-08T17:05:39Z,4173146979,213,5.3,4173146975,141,81.8,4173146971,56,Back,4173146977,212,7.7,4173146973,140,38.3,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414409,12,1,1,0,56,cgvbluoerzbzcr7aaxge3wkcv,1,38.3,82.1,2023-04-08T17:01:22.163Z,2023-04-08T17:01:24Z,4173147191,212,8.0,4173147193,213,1.6,4173147187,140,38.0,4173147189,141,93.8,4173147185,56,Back,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414435,13,1,1,0,58,cgvbluoerzbzcr7aaxge3wkcv,1,38,93.8,2023-04-08T17:01:24.043Z,2023-04-08T17:01:25Z,4173147341,212,18.8,4173147329,56,Left,4173147333,140,54.5,4173147337,141,82.9,4173147343,213,5.9,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414471,14,1,1,1,0,cgvbluoerzbzcr7aaxge3wkcv,1,54.5,82.9,2023-04-08T17:01:25.588Z,2023-04-08T17:01:28Z,4173147551,213,1.7,4173147545,140,53.6,4173147549,212,8.7,4173147543,56,Left,4173147547,141,95.6,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414523,15,1,1,1,2,cgvbluoerzbzcr7aaxge3wkcv,1,53.6,95.4,2023-04-08T17:01:28.075Z,2023-04-08T17:01:30Z,4173147813,56,Left,4173147817,141,83.5,4173147819,212,8.5,4173147821,213,5.0,4173147815,140,56.2,,,,,,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414551,16,45,1,1,5,co1i764h6b02husae71w6scs8,0,38,19.7,2023-04-08T17:01:30.778Z,2023-04-08T17:01:32Z,4173147961,285,,4173147957,56,Back,4173148013,233,16,,,,,,,,,,,,,,,,33j75k7nnzjit08r24zk00yy1,Park Ji-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414541,16,3,1,1,5,cgvbluoerzbzcr7aaxge3wkcv,1,62,80.3,2023-04-08T17:01:30.778Z,2023-04-10T08:22:16Z,4173147989,233,16,4173147913,286,,4173147911,56,Left,4179160105,465,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414573,17,1,1,1,6,cgvbluoerzbzcr7aaxge3wkcv,1,59.1,81.4,2023-04-08T17:01:31.419Z,2023-04-08T17:04:19Z,4173148051,212,11.9,4173148047,140,66.8,4173148045,56,Center,4173148053,213,5.5,4173148049,141,68.5,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414611,18,1,1,1,7,cgvbluoerzbzcr7aaxge3wkcv,1,70.2,59.6,2023-04-08T17:01:33.116Z,2023-04-08T17:01:35Z,4173148265,56,Center,4173148273,141,32.5,4173148269,140,69.0,4173148275,212,18.5,4173148279,213,4.6,,,,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414649,19,1,1,1,10,cgvbluoerzbzcr7aaxge3wkcv,1,69.8,30.4,2023-04-08T17:01:35.555Z,2023-04-08T17:01:38Z,4173148495,141,11.4,4173148501,213,5.3,4173148493,140,78.2,4173148497,212,15.6,4173148491,56,Right,,,,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414713,20,1,1,1,12,cgvbluoerzbzcr7aaxge3wkcv,1,84,8.9,2023-04-08T17:01:38.139Z,2023-04-08T17:01:41Z,4173148817,141,9.7,4173148813,56,Right,4173148819,212,21.5,4173148815,140,63.5,4173148821,213,3.1,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414737,21,1,1,1,15,cgvbluoerzbzcr7aaxge3wkcv,1,60.7,13.1,2023-04-08T17:01:41.187Z,2023-04-08T17:01:43Z,4173148937,141,42.4,4173148931,56,Center,4173148941,213,2.0,4173148935,140,52.7,4173148939,212,21.6,,,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414775,22,1,1,1,17,cgvbluoerzbzcr7aaxge3wkcv,1,52,44.7,2023-04-08T17:01:43.243Z,2023-04-10T08:22:42Z,4173149179,140,49.1,4173149181,141,83.5,4173149177,56,Back,4173149183,212,26.6,4173149185,213,1.7,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414795,23,1,1,1,21,cgvbluoerzbzcr7aaxge3wkcv,1,48.3,84.7,2023-04-08T17:01:46.364Z,2023-04-08T17:01:48Z,4173149337,140,61.4,4173149333,56,Left,4173149343,213,0.1,4173149339,141,87.1,4173149341,212,13.9,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414833,24,1,1,1,22,cgvbluoerzbzcr7aaxge3wkcv,1,61,86.2,2023-04-08T17:01:48.179Z,2023-04-08T17:01:50Z,4173149513,141,76.9,4173149517,213,4.0,4173149515,212,8.0,4173149511,140,56.3,4173149509,56,Center,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414857,25,1,1,1,24,cgvbluoerzbzcr7aaxge3wkcv,1,56.3,76.9,2023-04-08T17:01:50.211Z,2023-04-08T17:01:52Z,4173149633,212,21.5,4173149629,140,39.1,4173149635,213,3.7,4173149625,56,Back,4173149631,141,59.7,,,,,,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414907,26,1,1,1,27,cgvbluoerzbzcr7aaxge3wkcv,1,33.2,47,2023-04-08T17:01:52.515Z,2023-04-10T08:23:11Z,4173149899,213,4.9,4173149895,141,15.3,4173149893,140,36.9,4173149897,212,21.9,4173149891,56,Back,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414963,27,1,1,1,30,cgvbluoerzbzcr7aaxge3wkcv,0,38.3,16.8,2023-04-08T17:01:55.379Z,2023-04-08T17:01:59Z,4173150245,213,0.1,4173150243,212,55.6,4173150247,1,,4173150237,56,Center,4173150239,140,90.7,4173150235,155,,4173150241,141,28.9,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414975,17,52,1,1,36,co1i764h6b02husae71w6scs8,1,7.7,73.7,2023-04-08T17:02:01.851Z,2023-04-10T08:23:22Z,4179160751,376,,,,,,,,,,,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530415087,18,1,1,1,38,co1i764h6b02husae71w6scs8,1,9.7,63.2,2023-04-08T17:02:03.835Z,2023-04-08T17:02:11Z,4173150941,56,Back,4173150947,212,7.2,4173150939,123,,4173150943,140,16.6,4173150949,213,6.3,4173150945,141,63.0,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530415117,19,1,1,1,45,co1i764h6b02husae71w6scs8,1,25.2,56.9,2023-04-08T17:02:10.988Z,2023-04-08T17:02:13Z,4173151147,213,4.6,4173151143,212,20.6,4173151137,140,22.4,4173151139,141,26.9,4173151135,56,Back,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530415205,20,1,1,1,47,co1i764h6b02husae71w6scs8,1,22.9,24.2,2023-04-08T17:02:13.116Z,2023-04-08T17:02:17Z,4173151629,213,5.5,4173151625,141,5.2,4173151621,56,Back,4173151623,140,34.3,4173151627,212,17.6,,,,,,,,,,33j75k7nnzjit08r24zk00yy1,Park Ji-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530415229,21,1,1,1,52,co1i764h6b02husae71w6scs8,1,33.6,6.2,2023-04-08T17:02:17.756Z,2023-04-08T17:02:19Z,4173151775,141,17.6,4173151779,213,2.8,4173151777,212,25.1,4173151773,140,10.9,4173151771,56,Back,,,,,,,,,,293inynsy3ai0aawkdzpl7cnp,Maurício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530415267,22,1,1,1,54,co1i764h6b02husae71w6scs8,1,10.9,17.6,2023-04-08T17:02:19.628Z,2023-04-08T17:02:23Z,4173151977,140,4.0,4173151975,56,Back,4173151981,212,17.1,4173151979,141,40.3,4173151983,213,2.0,,,,,,,,,,33j75k7nnzjit08r24zk00yy1,Park Ji-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530415305,23,1,1,1,57,co1i764h6b02husae71w6scs8,0,4,40.3,2023-04-08T17:02:23.004Z,2023-04-08T17:02:25Z,4173152151,157,,4173152163,1,,4173152153,56,Center,4173152157,141,23.3,4173152161,213,6.1,4173152155,140,59.6,4173152159,212,59.5,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530415319,28,1,1,1,59,cgvbluoerzbzcr7aaxge3wkcv,0,35.6,73.9,2023-04-08T17:02:25.131Z,2023-04-08T17:02:26Z,4173152261,213,0.5,4173152253,140,42.9,4173152245,3,,4173152249,56,Back,4173152255,141,80.3,4173152259,212,8.8,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530415345,24,1,1,2,1,co1i764h6b02husae71w6scs8,0,54.3,16.6,2023-04-08T17:02:26.603Z,2023-04-08T17:02:27Z,4173152393,56,Center,4173152397,141,31.3,4173152401,213,0.6,4173152395,140,69.4,4173152399,212,18.7,4173152391,3,,,,,,,,7rfeo8qrjotskdx5e6bwk53h1,Y. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530415371,29,1,1,2,3,cgvbluoerzbzcr7aaxge3wkcv,0,35.6,62.3,2023-04-08T17:02:28.795Z,2023-04-08T17:02:29Z,4173152539,212,9.0,4173152535,140,43.7,4173152541,213,5.9,4173152531,3,,4173152533,56,Back,4173152537,141,57.8,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530415389,25,61,1,2,5,co1i764h6b02husae71w6scs8,0,57.5,35.5,2023-04-08T17:02:30.843Z,2023-04-08T17:02:30Z,4173152625,56,Center,,,,,,,,,,,,,,,,,,,,,,a6r7abntbrgsp8s69b0a8ngt1,Carlinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
