id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2505964721,4,45,1,0,15,7fn0aazbc8nx0u040aulozds1,0,21.2,14.8,2023-02-10T20:16:20.721Z,2023-02-13T11:46:23Z,4022992661,285,,4022992659,56,Back,4022992847,233,7,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505964747,7,3,1,0,15,alyavx3ad35bp1xuwmqk7sgev,1,78.8,85.2,2023-02-10T20:16:20.721Z,2023-02-13T11:46:22Z,4022992823,233,4,4022992819,56,Left,4030766135,178,,4029550291,465,,4022992821,286,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505964765,8,1,1,0,18,alyavx3ad35bp1xuwmqk7sgev,0,92.2,85.3,2023-02-10T20:16:23.624Z,2023-02-13T11:46:25Z,4022992883,2,,4022992885,155,,4029550619,224,,4022992893,140,92.6,4022992895,141,57.6,4030766163,178,,4029550621,72,,4022992889,56,Center,7r96u3b7t46s0kg5t5qew3tnt,Juninho,4022992897,212,18.8,4022992899,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505964797,5,12,1,0,19,7fn0aazbc8nx0u040aulozds1,1,6.2,45.4,2023-02-10T20:16:24.626Z,2023-02-13T11:46:29Z,4030766293,178,,4022993085,213,4.6,4022993067,56,Back,4022993081,212,13.4,4022993077,141,25.7,4022993071,140,5.4,,,,,,,10mmhviatbpx75fslh68s25lh,Ivanildo Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505964985,6,12,1,0,19,7fn0aazbc8nx0u040aulozds1,1,5.4,25.7,2023-02-10T20:16:25.443Z,2023-02-13T11:46:33Z,4030766369,178,,4022994079,212,28.3,4022994075,140,32.3,4022994077,141,23.4,4022994071,56,Back,4022994081,213,6.2,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505964913,9,1,1,0,24,alyavx3ad35bp1xuwmqk7sgev,1,65,80.3,2023-02-10T20:16:29.679Z,2023-02-13T11:46:38Z,4022993677,141,68.1,4022993681,213,5.7,4030766479,178,,4022993679,212,15.9,4022993675,140,77.9,4022993673,56,Center,,,,,,,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505964943,10,1,1,0,25,alyavx3ad35bp1xuwmqk7sgev,1,77.9,68.1,2023-02-10T20:16:31.217Z,2023-02-13T11:46:41Z,4022993879,140,89.5,4022993883,212,12.8,4022993885,213,6.0,4022993877,56,Center,4030766579,178,,4022993881,141,62.4,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505964949,11,61,1,0,27,alyavx3ad35bp1xuwmqk7sgev,0,89.5,62.4,2023-02-10T20:16:32.885Z,2023-02-13T11:46:49Z,4030766681,178,,4022993901,56,Center,,,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505964991,7,52,1,0,29,7fn0aazbc8nx0u040aulozds1,1,1.6,34.6,2023-02-10T20:16:35.532Z,2023-02-13T11:46:54Z,4030766831,389,,4029552003,376,,,,,,,,,,,,,,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965101,8,1,1,0,37,7fn0aazbc8nx0u040aulozds1,1,5,47.6,2023-02-10T20:16:43.045Z,2023-02-13T11:46:59Z,4030767009,178,,4022994669,56,Back,4022994687,287,,4022994671,140,12.1,4022994677,213,1.3,4022994673,141,94.2,4022994667,123,,4022994679,1,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,4022994675,212,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965217,9,1,1,0,40,7fn0aazbc8nx0u040aulozds1,1,13.4,95.3,2023-02-10T20:16:46.108Z,2023-02-13T11:47:02Z,4022995343,141,93.0,4030767081,178,,4022995345,212,55.0,4022995349,1,,4022995337,155,,4022995341,140,65.8,4022995347,213,6.3,4022995339,56,Left,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965211,12,4,1,0,43,alyavx3ad35bp1xuwmqk7sgev,1,35,6.4,2023-02-10T20:16:49.281Z,2023-02-13T11:47:09Z,4022995305,286,,4022995303,152,,4022995301,56,Back,4022995299,10,,4022995431,233,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965219,10,4,1,0,43,7fn0aazbc8nx0u040aulozds1,0,65,93.6,2023-02-10T20:16:49.282Z,2023-02-13T11:47:09Z,4022995361,56,Left,4030767265,388,,4022995489,233,12,4022995355,10,,4022995365,152,,4022995369,285,,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965343,13,1,1,0,53,alyavx3ad35bp1xuwmqk7sgev,1,37.1,15,2023-02-10T20:16:59.107Z,2023-02-13T11:47:26Z,4022996079,189,,4022996075,213,1.7,4022996067,56,Back,4022996073,212,31.7,4030767347,178,,4022996071,141,61.1,4022996063,5,,4022996065,152,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,4022996069,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965357,14,1,1,0,55,alyavx3ad35bp1xuwmqk7sgev,1,32.6,61.1,2023-02-10T20:17:00.874Z,2023-02-13T11:47:14Z,4022996167,212,29.6,4022996161,56,Back,4030767391,178,,4023202495,189,,4022996165,141,17.6,4022996169,213,4.7,4022996163,140,33.2,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965379,15,1,1,0,59,alyavx3ad35bp1xuwmqk7sgev,1,33.2,17.6,2023-02-10T20:17:04.560Z,2023-02-13T11:47:30Z,4022996273,56,Back,4022996279,212,12.0,4022996275,140,39.5,4030767703,178,,4022996281,213,1.0,4022996277,141,32.4,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965423,16,1,1,1,0,alyavx3ad35bp1xuwmqk7sgev,1,39.5,32.4,2023-02-10T20:17:06.079Z,2023-02-13T11:47:33Z,4022996501,213,2.1,4022996495,140,26.3,4022996499,212,25.9,4022996497,141,64.5,4022996493,56,Back,4030767773,178,,,,,,,,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965467,17,1,1,1,3,alyavx3ad35bp1xuwmqk7sgev,1,29,63.9,2023-02-10T20:17:09.502Z,2023-02-13T11:47:36Z,4022996735,212,14.2,4022996741,213,0.2,4022996723,56,Back,4030767911,178,,4022996725,140,42.3,4022996731,141,67.3,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965553,18,1,1,1,5,alyavx3ad35bp1xuwmqk7sgev,1,42.1,67.3,2023-02-10T20:17:11.402Z,2023-02-13T11:47:38Z,4022997217,141,97.1,4022997213,56,Left,4030767965,178,,4022997215,140,61.8,4022997219,212,29.0,4022997221,213,0.8,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965587,19,1,1,1,11,alyavx3ad35bp1xuwmqk7sgev,1,65,92.3,2023-02-10T20:17:17.341Z,2023-02-13T11:47:41Z,4030768017,178,,4022997411,141,66.0,4022997407,56,Center,4022997413,212,18.8,4022997415,213,4.4,4022997409,140,59.6,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965629,20,1,1,1,13,alyavx3ad35bp1xuwmqk7sgev,1,60.4,66.1,2023-02-10T20:17:19.517Z,2023-02-13T11:47:46Z,4022997663,140,73.1,4022997669,212,18.8,4022997665,141,46.6,4030768145,178,,4022997673,213,5.5,4022997661,56,Center,,,,,,,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965635,11,45,1,1,17,7fn0aazbc8nx0u040aulozds1,0,28.6,44.8,2023-02-10T20:17:22.791Z,2023-02-13T11:48:00Z,4022997711,285,,4022997775,233,21,4022997709,56,Back,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965639,21,3,1,1,17,alyavx3ad35bp1xuwmqk7sgev,1,71.4,55.2,2023-02-10T20:17:22.791Z,2023-02-13T11:48:00Z,4022997741,233,11,4030768607,178,,4029553947,465,,4022997723,56,Center,4022997725,286,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965663,22,1,1,1,17,alyavx3ad35bp1xuwmqk7sgev,1,72.2,52.8,2023-02-10T20:17:23.469Z,2023-02-13T11:48:03Z,4022997861,213,5.5,4030768721,178,,4022997853,56,Center,4022997859,212,7.7,4022997855,140,77.5,4022997857,141,44.9,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965693,23,1,1,1,19,alyavx3ad35bp1xuwmqk7sgev,1,77.5,44.9,2023-02-10T20:17:25.169Z,2023-02-13T11:48:10Z,4022998035,141,30.7,4022998041,212,12.5,4023003097,210,15,4030768833,178,,4022998029,56,Center,4022998031,140,85.0,4022998043,213,5.4,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965697,24,15,1,1,21,alyavx3ad35bp1xuwmqk7sgev,1,81.8,32.6,2023-02-10T20:17:27.292Z,2023-02-13T11:48:10Z,4029554955,121,,4023003151,231,47.5,4023003129,102,54.2,4023003117,29,,4030768969,178,,4023000723,82,,4022998067,56,Center,4023003147,230,98.1,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,4022998063,22,,4023003145,147,37,,4023003133,103,19,4023003141,146,85.5,4023000719,72,4023003587,18,4023003699,233,12,4029554957,76,4023012847,215,4023003121,55,23,,,,,,,,,,,,
2505965715,12,10,1,1,21,7fn0aazbc8nx0u040aulozds1,1,18.3,63.3,2023-02-10T20:17:27.456Z,2023-02-13T11:48:19Z,4030769171,178,,4023000805,233,24,4022998177,56,Back,4022998175,94,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965763,25,1,1,1,23,alyavx3ad35bp1xuwmqk7sgev,1,72.4,36.6,2023-02-10T20:17:29.189Z,2023-02-13T11:48:34Z,4022998421,212,2.5,4030769555,178,,4022998415,56,Center,4022998419,141,38.2,4022998423,213,0.5,4022998417,140,74.5,,,,,,,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965769,26,61,1,1,25,alyavx3ad35bp1xuwmqk7sgev,1,74.5,38.2,2023-02-10T20:17:30.733Z,2023-02-13T11:48:47Z,4022998439,56,Center,4030769873,178,,,,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505966021,31,50,1,1,25,alyavx3ad35bp1xuwmqk7sgev,1,78.4,38.4,2023-02-10T20:17:31.077Z,2023-02-13T11:48:51Z,4029561599,286,,4022999739,56,Center,4030100965,233,950,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507223021,950,7,1,1,25,7fn0aazbc8nx0u040aulozds1,1,21.6,61.6,2023-02-10T20:17:31.208Z,2023-02-13T11:48:54Z,4030770061,178,,4029562551,56,Back,4030100955,233,31,4029562553,285,,4029562555,383,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507223239,951,61,1,1,26,7fn0aazbc8nx0u040aulozds1,1,21.9,57.6,2023-02-10T20:17:31.580Z,2023-02-13T11:49:02Z,4029563747,56,Back,4030770269,178,,,,,,,,,,,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965775,13,43,1,1,27,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-02-10T20:17:32.634Z,2023-02-10T20:17:55Z,4023000247,144,7,4022998455,56,Back,4022998457,285,0,,,,,,,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965801,14,49,1,1,27,7fn0aazbc8nx0u040aulozds1,1,17.9,55.9,2023-02-10T20:17:33.015Z,2023-02-13T11:49:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965815,15,1,1,1,27,7fn0aazbc8nx0u040aulozds1,0,17.9,55.9,2023-02-10T20:17:33.081Z,2023-02-13T11:49:10Z,4022998635,157,,4022998639,140,44.1,4022998647,1,,4022998641,141,70.8,4030770437,178,,4022998637,56,Back,4022998645,213,0.4,4022998643,212,29.3,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965839,27,44,1,1,29,alyavx3ad35bp1xuwmqk7sgev,1,56.2,30,2023-02-10T20:17:35.413Z,2023-02-13T13:46:53Z,4022998787,286,,4022998841,233,16,4022998783,56,Center,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965843,16,44,1,1,29,7fn0aazbc8nx0u040aulozds1,0,43.8,70,2023-02-10T20:17:35.414Z,2023-02-13T11:49:14Z,4022998851,233,27,4022998803,56,Back,4022998805,285,,,,,,,,,,,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965859,28,1,1,1,29,alyavx3ad35bp1xuwmqk7sgev,1,56.4,30.7,2023-02-10T20:17:35.457Z,2023-02-13T13:46:53Z,4022998903,213,6.0,4030770629,388,,4022998897,140,72.2,4022998901,212,17.5,4022998893,3,,4022998899,141,22.7,4022998895,56,Center,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507223369,801,61,1,1,30,alyavx3ad35bp1xuwmqk7sgev,0,74.5,33.7,2023-02-10T20:17:36.415Z,2023-02-13T11:50:23Z,4030772325,178,,4029564443,56,Center,,,,,,,,,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965901,17,4,1,1,30,7fn0aazbc8nx0u040aulozds1,1,32.4,76.2,2023-02-10T20:17:36.526Z,2023-02-13T11:50:29Z,4022999113,10,,4022999115,56,Back,4023014157,233,30,4022999117,152,,4023014477,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965923,30,4,1,1,30,alyavx3ad35bp1xuwmqk7sgev,0,67.6,23.8,2023-02-10T20:17:36.527Z,2023-02-13T11:50:29Z,4022999235,10,,4022999239,152,,4030772465,178,,4023014531,233,17,4022999237,56,Center,4023014433,286,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505965861,29,43,1,1,33,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-02-10T20:17:38.844Z,2023-02-10T20:17:45Z,4022999357,144,49,,,,,,,,,,,,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505966167,18,1,1,1,48,7fn0aazbc8nx0u040aulozds1,1,24.7,74.3,2023-02-10T20:17:53.899Z,2023-02-13T11:50:32Z,4023000457,141,84.9,4023000451,152,,4023000449,5,,4029565685,189,,4023000455,140,34.4,4023000459,212,12.5,4023000453,56,Back,4030772573,178,,10mmhviatbpx75fslh68s25lh,Ivanildo Fernandes,4023000461,213,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505966189,19,1,1,1,50,7fn0aazbc8nx0u040aulozds1,1,34.4,84.9,2023-02-10T20:17:56.109Z,2023-02-13T11:50:35Z,4023000567,212,15.7,4023000561,56,Back,4023000563,140,20.7,4023000565,141,75.5,4030772673,178,,4023000569,213,3.6,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505966231,20,1,1,1,52,7fn0aazbc8nx0u040aulozds1,1,19.6,75,2023-02-10T20:17:57.876Z,2023-02-13T11:50:38Z,4030772753,178,,4023000847,141,51.7,4023000851,213,4.1,4023000843,56,Back,4023000849,212,19.4,4023000845,140,8.9,,,,,,,10mmhviatbpx75fslh68s25lh,Ivanildo Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
