id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2449958439,1,34,16,0,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-08-22T18:10:02.814Z,2022-08-22T19:32:33Z,3726779687,59,"42, 78, 19, 21, 3, 26, 10, 8, 9, 17, 20, 12, 15, 18, 25, 30, 55, 57, 72, 93",3726919973,197,388,3726779695,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3726779685,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3726779691,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3726779683,30,"664x98r3mbynnh19u1cx984q, 1lisq580zw4yfk6id6f1dwr56, asoisrxtnm0zynx35ueum4v6d, c01muomxuk015zrf9n21ztq7d, d1bful4yiqcc8k5jhg9a3uyfp, 1ldbn0jnfzcvj7edwlq1z4q8l, rzxtat0t3okt8tikf5mvdxm2, 6nrvjozwk5or2v7dxkqbf9j9x, 1zf9egrh7cjofd7td62oc5tk9, 5awvo9xetmgwxmqfisawqz90q, 8qxoj7nyhu2prjl3bjfqi2ui1, 2983qoliizrxvsi9sb9c5wwoa, 4aubucuhe6ic3osisrw73xe51, ljr2286geelctnfxzkxukmi1, 3ipb4zd3vz7dpnkyeiw22tal1, es6pjawg9rq2io8hjxf0rqaxh, 10jwipbmvqza53ja0lwof9be1, 8bn4i1qj747gh0hz6vbn0u25m, as0t8xi6k6nl4l06g23u3jcru, 16q9oy1ddvvihrgor1mbo77bp",3726779693,194,1ldbn0jnfzcvj7edwlq1z4q8l,3726779689,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449960307,1,34,16,0,0,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-22T18:13:44.619Z,2022-08-22T19:20:43Z,3726917015,197,6595,3726790647,130,8,3726790645,59,"31, 22, 5, 97, 4, 6, 7, 28, 9, 11, 14, 3, 8, 13, 17, 20, 21, 29, 91, 95",3726790643,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3726790651,194,dh4byuuh5mlyp147iq8cyunkl,3726790641,30,"6ddxujeb3873j5evwiz8n4wt0, ao3sbh3qpdxwb7vhzmaqnpqp6, bxfalki1fmd687uj0b8e0m0np, 1u9sn1cu0pq16mina2q6d6dwp, 4ofpb9y2fqqr3d5cdfbl05c6h, ck3l6a262hves3v6nywarx9pm, dh4byuuh5mlyp147iq8cyunkl, e0k7beubxdswouhw13td0nlk9, 5v4xejh2rnvkrqnvpz4eu2lt5, 3vba6x3mml1ytp8tac9eggtpm, 7y5oyflivt56zuwoyzs2q20ru, dlek4e9wgzy10smm0ph933nu2, 6jkfecnicg5ilzy44x7ld7u1h, dtxysky39b63q1rdmg9df7tn9, dkijqjb6nubobtobl4s2v8xxx, 76w964mdux2s3max2nlih6az8, cu7kz508a3wm8d5fypmrzxnmd, 5fcx7aiflhvguztjw8mp53b9x, f3tryo4j786kmubzmu4bl3rvt, 70hnojvt05azfjppu0bkroahg",3726790649,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3726790653,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983207,2,32,1,0,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-08-22T19:16:42.282Z,2022-08-24T18:49:22Z,3726925711,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983199,2,32,1,0,0,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-22T19:16:42.282Z,2022-08-22T19:16:42Z,3726925667,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983213,3,1,1,0,0,5c0sf1eaipcxvdw9o22of2jdp,1,50.2,49.6,2022-08-22T19:16:42.340Z,2022-08-25T06:52:15Z,3726925753,213,2.8,3726925749,141,56.6,3726925751,212,13.1,3730078541,178,,3726925745,56,Back,3726925747,140,38.6,3726925755,279,S,,,,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983223,4,1,1,0,1,5c0sf1eaipcxvdw9o22of2jdp,1,37.2,50.1,2022-08-22T19:16:44.268Z,2022-08-24T20:04:04Z,3726925845,56,Back,3726925847,140,45.3,3726925853,213,5.0,3726925849,141,10.3,3730078773,178,,3726925851,212,28.4,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983231,5,1,1,0,6,5c0sf1eaipcxvdw9o22of2jdp,1,43.2,5,2022-08-22T19:16:48.549Z,2022-08-24T20:04:10Z,3726925913,56,Right,3730078899,178,,3726925919,212,8.6,3726925917,141,3.1,3726925921,213,6.1,3726925915,140,51.3,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983237,6,1,1,0,8,5c0sf1eaipcxvdw9o22of2jdp,1,47,2.9,2022-08-22T19:16:50.323Z,2022-08-24T20:04:15Z,3726925965,56,Back,3726925971,212,7.2,3726925967,140,40.1,3726925973,213,3.2,3726925969,141,2.8,3730078991,178,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450595227,853,67,1,0,9,5c0sf1eaipcxvdw9o22of2jdp,1,38,2.6,2022-08-22T19:16:51.371Z,2022-08-25T08:21:29Z,3730146697,233,969,,,,,,,,,,,,,,,,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450595223,969,67,1,0,9,bwt8yfk8rkcwiwyr0mopd7wqd,0,62,97.4,2022-08-22T19:16:51.372Z,2022-08-24T20:40:22Z,3730146701,233,853,,,,,,,,,,,,,,,,,,,,,,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983243,7,1,1,0,9,5c0sf1eaipcxvdw9o22of2jdp,0,40.1,2.5,2022-08-22T19:16:51.409Z,2022-08-25T08:21:29Z,3726926029,212,16.8,3726926023,56,Right,3726926025,140,56.1,3726926031,213,0.0,3730079155,178,,3726926027,141,2.8,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450594937,968,67,1,0,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,41.1,94.2,2022-08-22T19:16:53.555Z,2022-08-25T08:21:29Z,3730144887,233,852,,,,,,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450594935,852,67,1,0,11,5c0sf1eaipcxvdw9o22of2jdp,0,58.9,5.8,2022-08-22T19:16:53.556Z,2022-08-24T20:38:57Z,3730144891,233,968,,,,,,,,,,,,,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983253,3,8,1,0,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,41.8,96.5,2022-08-22T19:16:53.570Z,2022-08-25T08:21:30Z,3730079345,178,,3726926093,56,Back,3729770739,384,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983281,8,1,1,0,12,5c0sf1eaipcxvdw9o22of2jdp,1,43.9,4.4,2022-08-22T19:16:54.449Z,2022-08-24T20:04:38Z,3726926255,140,62.5,3726926261,213,0.2,3726926257,141,8.9,3730079557,178,,3726926259,212,19.8,3726926253,56,Right,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983271,4,43,1,0,15,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-08-22T19:16:57.567Z,2022-08-22T19:25:47Z,3726948955,144,61,3726926209,56,Back,,,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983319,9,1,1,0,17,5c0sf1eaipcxvdw9o22of2jdp,1,74.6,29.1,2022-08-22T19:16:59.514Z,2022-08-24T20:04:50Z,3726927189,210,13,3730079781,178,,3726926465,141,58.4,3726927191,154,,3726926471,213,1.0,3726926457,56,Center,3726926469,212,23.9,3726926709,4,,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,1,3726926461,140,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983325,10,13,1,0,18,5c0sf1eaipcxvdw9o22of2jdp,1,88.2,56.3,2022-08-22T19:17:00.971Z,2022-08-24T20:04:50Z,3726927213,328,,3726926505,17,,3726927207,102,42.5,3726927211,214,,3726926507,56,Center,3726927203,55,9,3726927217,231,52.9,3726927201,154,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,3726927209,103,2.8,3726926503,22,3726927215,230,95.4,3726942559,84,3726927199,29,3726926759,20,3730079861,178,,,,,,,,,,,,,,,,,,,,,,,
2449983313,5,5,1,0,19,bwt8yfk8rkcwiwyr0mopd7wqd,1,-1,58.2,2022-08-22T19:17:01.732Z,2022-08-24T20:04:55Z,3726926439,56,Back,3726926441,346,,3726926613,233,11,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983335,11,5,1,0,19,5c0sf1eaipcxvdw9o22of2jdp,0,101,41.8,2022-08-22T19:17:01.732Z,2022-08-24T20:04:54Z,3726926617,233,5,3726926577,346,,3726926575,56,Center,,,,,,,,,,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983527,6,1,1,0,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,5.4,50.9,2022-08-22T19:17:24.228Z,2022-08-24T20:05:01Z,3726927851,56,Back,3726927859,213,1.1,3726927853,140,14.8,3726927849,124,,3726927881,189,,3726927855,141,82.4,3726927863,237,,3726927857,212,23.6,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983575,7,1,1,0,48,bwt8yfk8rkcwiwyr0mopd7wqd,0,14.3,89.1,2022-08-22T19:17:30.302Z,2022-08-24T20:05:06Z,3726928139,155,,3730080233,178,,3726928141,56,Back,3726928149,213,0.1,3726928143,140,38.0,3726928145,141,93.8,3726928147,212,25.1,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
