id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2502890235,15,3,1,0,19,7kfx3xpj2c2wxinsyi16i9gaz,1,60.2,20.4,2023-02-01T19:01:01.170Z,2023-02-04T13:30:45Z,4006856889,286,,4006856891,233,12,4008873123,465,,4010482087,178,,4006856887,56,Right,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502889907,8,4,1,0,20,7kfx3xpj2c2wxinsyi16i9gaz,1,62.6,24.4,2023-02-01T19:01:02.372Z,2023-02-04T13:30:52Z,4006855167,56,Center,4006855165,13,,4006857929,295,,4006855173,286,,4006855169,152,,4006855341,233,11,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502889939,11,4,1,0,20,66bsnl0zjb7l5akwo00h0y5me,0,37.4,75.6,2023-02-01T19:01:02.373Z,2023-02-04T13:30:51Z,4006855315,152,,4006855313,56,Back,4006855311,13,,4006857849,295,,4006855359,233,8,4006855319,285,,4010482577,178,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890003,9,1,1,0,28,7kfx3xpj2c2wxinsyi16i9gaz,1,56.4,17.9,2023-02-01T19:01:10.139Z,2023-02-04T10:48:57Z,4006855651,212,34.7,4010482811,178,,4006855649,141,59.9,4006855655,1,,4006855645,56,Back,4006855647,140,37.6,4006855641,5,,4006855673,189,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,4006855653,213,2.2,4006855643,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890021,10,1,1,0,31,7kfx3xpj2c2wxinsyi16i9gaz,1,37.6,59.9,2023-02-01T19:01:13.156Z,2023-02-04T10:49:02Z,4006855751,212,17.2,4006855749,141,84.4,4006855753,213,1.3,4010482947,178,,4006855747,140,41.6,4006855745,56,Back,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890079,11,1,1,0,34,7kfx3xpj2c2wxinsyi16i9gaz,1,41.6,84.8,2023-02-01T19:01:15.957Z,2023-02-04T10:49:11Z,4006856007,212,42.3,4006856003,140,81.7,4006856005,141,90.3,4006856001,56,Left,4006856011,1,,4006855999,155,,4010483093,178,,4006856009,213,0.1,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890117,12,1,1,0,42,7kfx3xpj2c2wxinsyi16i9gaz,1,83.6,94.5,2023-02-01T19:01:23.783Z,2023-02-04T10:49:24Z,4010483209,178,,4006856259,213,3.1,4006856257,212,7.3,4006856253,140,76.7,4006856255,141,95.4,4006856251,56,Left,,,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502915141,378,3,1,0,44,7kfx3xpj2c2wxinsyi16i9gaz,1,78.4,93,2023-02-01T19:01:26.117Z,2023-02-04T10:49:33Z,4006998937,233,396,4006998911,56,Left,4010483343,178,,4008873867,465,,4006998913,286,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502914523,396,45,1,0,44,66bsnl0zjb7l5akwo00h0y5me,0,21.6,7,2023-02-01T19:01:26.117Z,2023-02-04T10:49:33Z,4006995263,285,,4006998951,233,378,4006995261,56,Back,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890121,13,1,1,0,46,7kfx3xpj2c2wxinsyi16i9gaz,0,79.4,91.4,2023-02-01T19:01:27.683Z,2023-02-04T13:32:09Z,4006856333,286,,4010483885,178,,4006856273,141,89.9,4006856327,236,,4006856271,140,79.7,4006856277,213,5.0,4006856275,212,1.1,4006856269,56,Left,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,4006856329,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890129,13,74,1,0,46,66bsnl0zjb7l5akwo00h0y5me,1,21.1,8,2023-02-01T19:01:27.899Z,2023-02-04T10:50:21Z,4006856321,285,,4010484151,178,,4006856319,56,Back,4006856335,233,13,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890131,14,49,1,0,47,66bsnl0zjb7l5akwo00h0y5me,1,21.1,8,2023-02-01T19:01:28.527Z,2023-02-04T10:50:41Z,,,,,,,,,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680961,918,67,1,0,47,66bsnl0zjb7l5akwo00h0y5me,1,21.2,12,2023-02-01T19:01:28.624Z,2023-02-04T14:26:32Z,4011008937,233,880,,,,,,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503680951,880,67,1,0,47,7kfx3xpj2c2wxinsyi16i9gaz,0,78.8,88,2023-02-01T19:01:28.625Z,2023-02-04T13:34:34Z,4011008975,233,918,,,,,,,,,,,,,,,,,,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890151,15,1,1,0,47,66bsnl0zjb7l5akwo00h0y5me,1,22.4,11.6,2023-02-01T19:01:28.639Z,2023-02-04T14:26:32Z,4006856433,213,5.7,4006856427,140,30.3,4006856425,56,Back,4006856431,212,9.6,4010484549,178,,4006856429,141,4.4,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890155,16,4,1,0,51,66bsnl0zjb7l5akwo00h0y5me,1,36.4,3.5,2023-02-01T19:01:33.008Z,2023-02-04T10:50:59Z,4006856443,152,,4006856441,56,Back,4006856439,13,,4008874551,294,,4006856453,286,,4006856449,233,14,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890147,14,4,1,0,51,7kfx3xpj2c2wxinsyi16i9gaz,0,63.6,96.5,2023-02-01T19:01:33.009Z,2023-02-04T10:50:58Z,4006856401,13,,4006856483,233,16,4006856403,56,Left,4006856405,152,,4008874637,294,,4006856409,285,,4010484631,178,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502914713,397,1,1,1,3,66bsnl0zjb7l5akwo00h0y5me,1,38,5.9,2023-02-01T19:01:44.508Z,2023-02-04T10:51:42Z,4006996393,212,12.4,4006996395,213,1.5,4006996389,140,38.3,4006996391,141,24.2,4006996383,5,,4006996385,152,,4006996387,56,Back,4006996779,189,,dowh6oc93ggduous7ligguqne,João Mário,4010484779,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890271,17,1,1,1,6,66bsnl0zjb7l5akwo00h0y5me,1,35,23.9,2023-02-01T19:01:48.139Z,2023-02-04T10:52:03Z,4006857085,140,45.4,4006857083,56,Back,4006857087,141,31.4,4006857089,212,12.1,4006857091,213,0.4,4010484897,178,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890277,18,1,1,1,7,66bsnl0zjb7l5akwo00h0y5me,0,45.7,30.5,2023-02-01T19:01:48.980Z,2023-02-04T10:52:20Z,4006857111,141,15.7,4006997525,155,,4006857109,140,88.9,4006857117,1,,4006857115,213,6.1,4006857113,212,46.5,4006857107,56,Right,4010485711,178,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503272023,802,59,1,1,11,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-02-01T19:01:53.271Z,2023-02-04T10:53:23Z,4008875211,56,Back,,,,,,,,,,,,,,,,,,,,,,3uma2r2ks9a44deiwpncec8np,G. Makaridze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890297,16,49,1,1,12,7kfx3xpj2c2wxinsyi16i9gaz,1,9.9,84.5,2023-02-01T19:01:53.835Z,2023-02-04T10:53:28Z,,,,,,,,,,,,,,,,,,,,,,,,,3uma2r2ks9a44deiwpncec8np,G. Makaridze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890345,17,1,1,1,12,7kfx3xpj2c2wxinsyi16i9gaz,1,8,83.8,2023-02-01T19:01:53.938Z,2023-02-04T10:53:34Z,4010487039,178,,4006857453,213,0.1,4006857455,1,,4006857449,141,93.9,4006857451,212,48.4,4006857447,140,53.6,4006857443,157,,4006857445,56,Left,3uma2r2ks9a44deiwpncec8np,G. Makaridze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890363,19,50,1,1,18,7kfx3xpj2c2wxinsyi16i9gaz,1,54.2,95.4,2023-02-01T19:01:59.798Z,2023-02-04T10:54:01Z,4006857539,56,Left,4006858577,233,20,4006857545,286,,,,,,,,,,,,,,,,,bn1rwgy1yhd0ov3u4pu2lb6ga,Léo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890347,18,43,1,1,19,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-02-01T19:02:00.646Z,2023-02-01T19:02:15Z,4006857459,56,Left,4006857461,286,0,4006858083,144,50,,,,,,,,,,,,,,,,bn1rwgy1yhd0ov3u4pu2lb6ga,Léo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890403,20,7,1,1,19,66bsnl0zjb7l5akwo00h0y5me,1,45.8,4.6,2023-02-01T19:02:00.980Z,2023-02-04T10:54:18Z,4006857739,285,,4010487779,178,,4008875561,385,,4006857737,56,Back,4006857735,167,,4006858569,233,19,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890503,21,5,1,1,19,7kfx3xpj2c2wxinsyi16i9gaz,1,54.2,101.9,2023-02-01T19:02:01.380Z,2023-02-04T10:54:28Z,4006858277,233,22,4006858257,56,Left,4006858259,347,,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890507,22,5,1,1,19,66bsnl0zjb7l5akwo00h0y5me,0,45.8,-1.9,2023-02-01T19:02:01.380Z,2023-02-04T10:54:28Z,4006858273,56,Back,4006858275,347,,4006858305,233,21,,,,,,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890383,19,43,1,1,21,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-02-01T19:02:02.951Z,2023-02-01T19:04:53Z,4006857631,56,Back,4006857655,233,19,4006857635,265,0,4006857633,152,0,4006857637,285,0,4006863693,144,4,4006857629,13,0,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890387,20,43,1,1,23,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-02-01T19:02:04.838Z,2023-02-01T19:02:16Z,4006857641,56,Left,4006858109,144,5,4006857643,347,0,4006857789,233,21,,,,,,,,,,,,,bn1rwgy1yhd0ov3u4pu2lb6ga,Léo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890411,21,43,1,1,26,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-02-01T19:02:08.296Z,2023-02-01T19:02:18Z,4006857769,56,Back,4006857771,347,0,4006858199,144,5,,,,,,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890513,22,1,1,1,39,7kfx3xpj2c2wxinsyi16i9gaz,1,55.3,100,2023-02-01T19:02:21.246Z,2023-02-04T10:55:06Z,4006858319,213,5.7,4006858323,1,,4006858313,140,72.7,4006858315,141,83.9,4006858317,212,22.0,4006858309,107,,4006858311,56,Left,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890517,23,1,1,1,41,7kfx3xpj2c2wxinsyi16i9gaz,1,72.8,83.9,2023-02-01T19:02:22.473Z,2023-02-04T10:55:27Z,4006858349,141,84.7,4006858353,213,2.9,4010489183,21,,4006858351,212,2.0,4010489181,388,,4006858347,140,71.0,4006858345,56,Left,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890519,24,61,1,1,42,7kfx3xpj2c2wxinsyi16i9gaz,1,71,84.7,2023-02-01T19:02:23.549Z,2023-02-04T10:55:38Z,4010489337,178,,4006858361,56,Left,,,,,,,,,,,,,,,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890529,25,61,1,1,43,7kfx3xpj2c2wxinsyi16i9gaz,0,80.5,81.2,2023-02-01T19:02:25.414Z,2023-02-04T13:37:46Z,4006858417,56,Left,4010489471,178,,,,,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890539,23,49,1,1,45,66bsnl0zjb7l5akwo00h0y5me,1,13.1,28,2023-02-01T19:02:26.587Z,2023-02-04T10:56:10Z,,,,,,,,,,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890553,24,12,1,1,46,66bsnl0zjb7l5akwo00h0y5me,1,9,20.8,2023-02-01T19:02:27.437Z,2023-02-04T10:56:20Z,4006858511,56,Back,4006858517,212,15.3,4006858515,141,0.0,4006858513,140,8.9,4006858529,167,,4006858519,213,4.7,4010490117,178,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890557,25,5,1,1,48,66bsnl0zjb7l5akwo00h0y5me,0,8.1,-1.5,2023-02-01T19:02:29.509Z,2023-02-04T10:56:27Z,4006858573,233,26,4006858527,347,,4006858525,56,Back,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502890555,26,5,1,1,48,7kfx3xpj2c2wxinsyi16i9gaz,1,91.9,101.5,2023-02-01T19:02:29.509Z,2023-02-04T10:56:28Z,4006858521,56,Left,4006858523,347,,4006858563,233,25,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
