id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2462246491,7,1,1,0,20,26t6lvlpql4w5wu1ih73qpy36,1,37.2,33.6,2022-09-18T19:30:54.331Z,2022-09-21T08:34:49Z,3792171315,212,13.0,3792171309,56,Back,3792171311,140,34.4,3792171317,213,1.8,3796099159,178,,3792171313,141,52.2,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246501,8,1,1,0,26,26t6lvlpql4w5wu1ih73qpy36,1,31.2,50.3,2022-09-18T19:31:00.500Z,2022-09-21T08:34:52Z,3792171343,140,34.0,3792171349,213,4.9,3796099235,178,,3792171341,56,Back,3792171347,212,16.6,3792171345,141,26.2,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246515,9,43,1,0,28,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-18T19:31:02.518Z,2022-09-18T20:19:15Z,3792171433,140,33.2,3792171439,213,2.4,3792171431,56,Back,3792171437,212,17.6,3792171435,141,56.6,3792333381,144,1,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246525,10,1,1,0,28,26t6lvlpql4w5wu1ih73qpy36,1,34.7,28.3,2022-09-18T19:31:02.999Z,2022-09-21T08:34:55Z,3792171511,213,1.9,3792171503,56,Back,3792171509,212,17.9,3796099349,178,,3792171507,141,53.6,3792171505,140,30.0,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246541,11,1,1,0,32,26t6lvlpql4w5wu1ih73qpy36,1,30,53.6,2022-09-18T19:31:07.052Z,2022-09-21T08:35:00Z,3792171609,141,26.5,3792171605,56,Back,3796099511,178,,3792171613,213,4.9,3792171607,140,33.2,3792171611,212,18.7,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246559,12,1,1,0,35,26t6lvlpql4w5wu1ih73qpy36,1,36.7,26.5,2022-09-18T19:31:09.973Z,2022-09-21T08:35:05Z,3792171713,213,4.9,3796099649,178,,3792171711,212,13.5,3792171707,140,38.5,3792171705,56,Back,3792171709,141,6.8,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246587,13,1,1,0,37,26t6lvlpql4w5wu1ih73qpy36,1,39.5,4.7,2022-09-18T19:31:12.246Z,2022-09-21T08:35:09Z,3792171879,213,1.6,3792171873,140,38.4,3796099761,178,,3792171875,141,35.2,3792171877,212,20.8,3792171871,56,Back,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246649,14,1,1,0,40,26t6lvlpql4w5wu1ih73qpy36,1,38.9,38.8,2022-09-18T19:31:15.230Z,2022-09-21T08:35:14Z,3792172237,140,36.2,3792172241,212,20.8,3792172235,56,Back,3792172243,213,1.7,3792172239,141,69.1,3796099903,178,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246711,15,1,1,0,46,26t6lvlpql4w5wu1ih73qpy36,1,38.2,66.6,2022-09-18T19:31:20.686Z,2022-09-21T08:35:18Z,3792172651,213,4.8,3792172647,141,22.1,3792172643,56,Back,3792172645,140,41.5,3792172649,212,30.5,3796099997,178,,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246733,16,1,1,0,53,26t6lvlpql4w5wu1ih73qpy36,1,53.1,17.3,2022-09-18T19:31:27.588Z,2022-09-21T08:35:20Z,3792172755,140,59.5,3796100137,178,,3792172757,141,7.4,3792172759,212,9.5,3792172761,213,5.5,3792172753,56,Right,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246775,17,1,1,0,54,26t6lvlpql4w5wu1ih73qpy36,1,61,4.1,2022-09-18T19:31:29.292Z,2022-09-21T08:35:28Z,3792172963,140,69.4,3796100321,178,,3792172969,213,1.0,3792172967,212,16.7,3792172961,56,Center,3792172965,141,25.0,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246807,18,1,1,0,55,26t6lvlpql4w5wu1ih73qpy36,1,69.4,25,2022-09-18T19:31:30.248Z,2022-09-21T08:35:37Z,3792173127,140,69.4,3792173133,213,1.6,3792173125,56,Center,3796100589,178,,3792173131,212,5.7,3792173129,141,33.4,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246819,19,1,1,0,57,26t6lvlpql4w5wu1ih73qpy36,1,69.4,33.4,2022-09-18T19:31:31.861Z,2022-09-21T08:35:40Z,3792173203,213,0.1,3792173195,56,Center,3792173197,140,80.7,3792173199,141,34.5,3792173201,212,11.9,3796100629,178,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246837,20,1,1,0,59,26t6lvlpql4w5wu1ih73qpy36,1,80.7,34.5,2022-09-18T19:31:34.210Z,2022-09-21T08:35:43Z,3792173325,140,88.0,3792173327,141,32.1,3792173329,212,7.8,3792173331,213,6.1,3796100709,178,,3792173323,56,Center,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462992607,981,43,1,1,1,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-18T19:31:35.755Z,2022-09-21T09:12:43Z,3796157349,233,748,3796159375,144,67,,,,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462993093,982,67,1,1,1,26t6lvlpql4w5wu1ih73qpy36,1,89.1,32,2022-09-18T19:31:35.755Z,2022-09-21T10:14:51Z,3796159565,233,749,,,,,,,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462992603,748,43,1,1,1,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-09-18T19:31:35.756Z,2022-09-21T09:12:43Z,3796159399,144,67,3796157371,233,981,,,,,,,,,,,,,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462993091,749,67,1,1,1,7fn0aazbc8nx0u040aulozds1,0,10.9,68,2022-09-18T19:31:35.756Z,2022-09-21T09:12:50Z,3796159569,233,982,,,,,,,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246843,21,1,1,1,1,26t6lvlpql4w5wu1ih73qpy36,0,95.9,27.7,2022-09-18T19:31:35.790Z,2022-09-21T10:14:51Z,3792173367,141,42.7,3792173371,213,1.6,3792173365,140,95.4,3792173363,56,Center,3792173369,212,10.2,3796100759,178,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246865,5,12,1,1,2,7fn0aazbc8nx0u040aulozds1,1,6.3,49.1,2022-09-18T19:31:36.415Z,2022-09-21T08:35:50Z,3792173465,212,11.4,3792173471,15,,3792173467,213,1.1,3792173459,56,Back,3792173461,140,11.5,3796100853,178,,3792173463,141,63.9,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246907,22,13,1,1,3,26t6lvlpql4w5wu1ih73qpy36,1,87.8,34.9,2022-09-18T19:31:37.979Z,2022-09-21T08:35:55Z,3792178347,230,98.6,3796100995,178,,3792177487,153,,3792178337,103,11.1,3792173729,22,,3792178343,146,89.5,3792178333,73,,3792177483,20,,dq41kziilg4jki9erxel9d3ze,Fabiano,3792178341,458,3792178339,328,3792178349,231,47.7,3792187137,391,3792178335,102,64.5,3792173733,56,Center,3792178345,147,43.0,3792339019,108,3792173731,63,,,,,,,,,,,,,,,,
2462247035,24,61,1,1,4,26t6lvlpql4w5wu1ih73qpy36,1,85.6,44.8,2022-09-18T19:31:38.343Z,2022-09-21T08:36:00Z,3792174461,56,Center,3796101135,178,,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2462246983,23,15,1,1,4,26t6lvlpql4w5wu1ih73qpy36,1,90.7,39.8,2022-09-18T19:31:38.703Z,2022-09-21T08:36:07Z,3792179203,328,,3792179195,102,47.0,3792179213,147,48.6,3792174191,56,Center,3792179187,80,,3792339775,17,,3796101305,178,,3792179259,233,6,dq41kziilg4jki9erxel9d3ze,Fabiano,3792178745,20,3792179189,29,3792179209,146,98.9,3792179191,55,3792174187,22,,3792179199,103,4.4,,,,,,,,,24,,,,,,,,,,,,,,
2462246933,6,10,1,1,5,7fn0aazbc8nx0u040aulozds1,1,1.7,51.7,2022-09-18T19:31:39.495Z,2022-09-21T08:36:13Z,3792334253,180,,3792178757,233,23,3792173903,56,Back,3792173899,182,,3792174373,177,,3793990095,376,,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462246941,7,52,1,1,5,7fn0aazbc8nx0u040aulozds1,1,1.8,49.9,2022-09-18T19:31:40.292Z,2022-09-21T08:36:16Z,3796101595,179,,3793990113,376,,,,,,,,,,,,,,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247145,8,1,1,1,23,7fn0aazbc8nx0u040aulozds1,1,13.1,47.8,2022-09-18T19:31:58.160Z,2022-09-21T08:36:19Z,3792175051,140,18.7,3792175057,213,6.1,3796101673,178,,3792175047,123,,3792175055,212,6.0,3792175445,189,,3792175053,141,46.3,3792175049,56,Back,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247163,9,1,1,1,25,7fn0aazbc8nx0u040aulozds1,1,18.7,46.3,2022-09-18T19:31:59.711Z,2022-09-21T08:36:22Z,3792175133,141,36.4,3792335525,189,,3792175131,140,28.3,3792175137,213,5.7,3792175129,56,Back,3792175135,212,12.1,3796101745,178,,,,,10mmhviatbpx75fslh68s25lh,Ivanildo Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247177,10,1,1,1,25,7fn0aazbc8nx0u040aulozds1,1,28.3,36.4,2022-09-18T19:31:59.906Z,2022-09-21T08:36:32Z,3792175219,212,14.3,3792175213,56,Back,3792175215,140,18.5,3796102015,178,,3792175221,213,2.4,3792175217,141,51.0,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247191,11,1,1,1,27,7fn0aazbc8nx0u040aulozds1,0,18.5,51,2022-09-18T19:32:02.203Z,2022-09-21T08:36:36Z,3792175321,155,,3792175327,141,78.2,3792175333,1,,3792175325,140,67.1,3796102121,178,,3792175323,56,Center,3792175329,212,54.3,3792175331,213,0.3,10mmhviatbpx75fslh68s25lh,Ivanildo Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247197,25,49,1,1,33,26t6lvlpql4w5wu1ih73qpy36,1,24.7,13.5,2022-09-18T19:32:08.273Z,2022-09-21T08:36:44Z,,,,,,,,,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247225,26,1,1,1,33,26t6lvlpql4w5wu1ih73qpy36,1,24.2,11.3,2022-09-18T19:32:08.284Z,2022-09-21T08:36:53Z,3792175493,212,24.9,3792175485,140,5.5,3796102545,178,,3792175483,56,Back,3792175495,213,2.5,3792175489,141,33.9,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247237,12,45,1,1,37,7fn0aazbc8nx0u040aulozds1,0,93.2,67.1,2022-09-18T19:32:11.863Z,2022-09-21T08:36:58Z,3792175551,286,,3792175621,233,27,3792175549,56,Center,,,,,,,,,,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247247,27,3,1,1,37,26t6lvlpql4w5wu1ih73qpy36,1,6.8,32.9,2022-09-18T19:32:11.863Z,2022-09-21T08:36:58Z,3792175601,56,Back,3792175609,233,12,3793990517,464,,3796102717,178,,3792175603,285,,,,,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247309,28,1,1,1,40,26t6lvlpql4w5wu1ih73qpy36,1,11.9,41.6,2022-09-18T19:32:14.559Z,2022-09-21T08:37:01Z,3792176045,213,1.2,3792176035,155,,3792176041,141,86.5,3792176037,56,Back,3792176047,1,,3796102825,178,,3792176039,140,24.8,3792176043,212,33.4,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247337,29,1,1,1,44,26t6lvlpql4w5wu1ih73qpy36,1,25.2,95.2,2022-09-18T19:32:19.222Z,2022-09-21T08:37:10Z,3792176213,213,5.6,3792176201,56,Back,3792176207,141,84.1,3796103145,178,,3792176211,212,11.9,3792176203,140,34.0,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247353,30,1,1,1,47,26t6lvlpql4w5wu1ih73qpy36,1,32.8,85.9,2022-09-18T19:32:21.695Z,2022-09-21T08:37:17Z,3792176291,213,2.6,3792176289,212,11.1,3792176283,56,Back,3796103317,178,,3792176285,140,23.9,3792176287,141,94.6,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462276519,484,1,1,1,49,26t6lvlpql4w5wu1ih73qpy36,0,26.5,95.3,2022-09-18T19:32:23.473Z,2022-09-21T08:37:26Z,3792345705,140,42.1,3792345707,141,91.2,3792345701,155,,3792345709,212,16.6,3792345703,56,Back,3792345711,213,6.1,3796103489,178,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247393,13,1,1,1,50,7fn0aazbc8nx0u040aulozds1,0,62.5,7.3,2022-09-18T19:32:24.846Z,2022-09-21T08:37:31Z,3792348489,233,31,3792348465,140,67.7,3792348471,213,0.0,3792348467,141,7.7,3796103599,178,,3792348469,212,5.5,3792176549,56,Right,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462993433,991,43,1,1,51,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-18T19:32:25.994Z,2022-09-21T09:15:34Z,3796161369,233,751,3796162793,144,67,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462993751,992,67,1,1,51,26t6lvlpql4w5wu1ih73qpy36,1,34,90.6,2022-09-18T19:32:25.994Z,2022-09-21T10:14:51Z,3796162957,233,755,,,,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462993429,751,43,1,1,51,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-09-18T19:32:25.995Z,2022-09-21T09:15:33Z,3796161373,233,991,3796162787,144,67,,,,,,,,,,,,,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462993749,755,67,1,1,51,7fn0aazbc8nx0u040aulozds1,0,66,9.4,2022-09-18T19:32:25.995Z,2022-09-21T09:15:41Z,3796162975,233,992,,,,,,,,,,,,,,,,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462277033,485,8,1,1,51,26t6lvlpql4w5wu1ih73qpy36,1,34.1,94.5,2022-09-18T19:32:26.009Z,2022-09-21T10:14:52Z,3793990881,383,,3796103703,178,,3792348435,56,Back,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247397,14,49,1,1,52,7fn0aazbc8nx0u040aulozds1,1,65.6,12.8,2022-09-18T19:32:27.089Z,2022-09-21T08:37:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462247427,15,1,1,1,52,7fn0aazbc8nx0u040aulozds1,1,64.2,6.4,2022-09-18T19:32:27.126Z,2022-09-21T08:37:43Z,3792176727,141,4.2,3796103923,178,,3792176725,140,73.2,3792176723,56,Right,3792176731,213,6.1,3792176729,212,9.6,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
