id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value,assist,qualifier/18/value
2449546935,179,1,1,14,50,8gvg1ranyf93hprfkwx3ofl2y,1,37.1,63.3,2022-08-21T19:47:21.207Z,2022-08-24T06:59:51Z,3724590477,213,4.7,3724590473,141,40.3,3724590469,56,Back,3724590475,212,15.6,3724590471,140,37.3,3724591899,189,,3729127467,178,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547001,181,1,1,14,54,8gvg1ranyf93hprfkwx3ofl2y,1,56.1,15.5,2022-08-21T19:47:24.863Z,2022-08-24T07:00:04Z,3724590863,140,58.5,3724590865,141,6.2,3729127813,178,,3724590869,213,5.1,3724590867,212,6.8,3724590861,56,Right,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547007,182,61,1,14,55,8gvg1ranyf93hprfkwx3ofl2y,0,58,6.2,2022-08-21T19:47:26.677Z,2022-08-24T07:01:09Z,3724590897,56,Right,3729129185,178,,,,,,,,,,,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547021,144,12,1,14,56,co1i764h6b02husae71w6scs8,1,37.1,95.9,2022-08-21T19:47:27.557Z,2022-08-24T07:01:16Z,3724590967,140,37.7,3724590969,141,100.0,3729129403,178,,3724590973,213,1.4,3724590965,56,Back,3724591007,167,,3724590971,212,4.0,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547025,145,5,1,14,58,co1i764h6b02husae71w6scs8,0,39.7,101.6,2022-08-21T19:47:28.977Z,2022-08-24T07:00:12Z,3724590991,56,Back,3724591153,233,183,3724590993,347,,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547059,183,5,1,14,58,8gvg1ranyf93hprfkwx3ofl2y,1,60.3,-1.6,2022-08-21T19:47:28.977Z,2022-08-24T07:00:12Z,3724591133,56,Right,3724591135,347,,3724591143,233,145,,,,,,,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547117,184,1,1,15,1,8gvg1ranyf93hprfkwx3ofl2y,1,58.3,0,2022-08-21T19:47:32.416Z,2022-08-24T06:17:00Z,3724591411,107,,3724591421,213,1.0,3724591417,141,8.3,3724591419,212,7.8,3724591413,56,Right,3724591415,140,62.0,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547119,185,61,1,15,2,8gvg1ranyf93hprfkwx3ofl2y,1,62.2,8.6,2022-08-21T19:47:33.429Z,2022-08-24T06:17:05Z,3724591425,56,Right,3729092425,178,,,,,,,,,,,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450404599,1052,43,1,15,2,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-21T19:47:33.509Z,2022-08-24T07:36:28Z,3729152639,178,0,3729152665,144,82,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450404665,1055,67,1,15,3,8gvg1ranyf93hprfkwx3ofl2y,1,52.5,15.6,2022-08-21T19:47:34.748Z,2022-08-24T11:50:16Z,3729152909,233,834,,,,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450404647,832,43,1,15,3,co1i764h6b02husae71w6scs8,1,0,0,2022-08-21T19:47:34.749Z,2022-08-24T07:36:48Z,3729152825,399,168775,3729152865,144,83,,,,,,,,,,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450404663,834,67,1,15,3,co1i764h6b02husae71w6scs8,0,47.5,84.4,2022-08-21T19:47:34.749Z,2022-08-24T07:36:53Z,3729152913,233,1055,,,,,,,,,,,,,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547139,186,1,1,15,3,8gvg1ranyf93hprfkwx3ofl2y,1,56.8,10.8,2022-08-21T19:47:34.752Z,2022-08-24T06:17:16Z,3729092567,178,,3724591535,213,5.7,3724591531,212,8.7,3724591525,56,Right,3724591529,141,3.6,3724591527,140,63.7,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450400631,835,43,1,15,5,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-21T19:47:36.280Z,2022-08-24T07:10:29Z,3729136693,144,82,3729136623,178,0,,,,,,,,,,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449559057,302,61,1,15,5,8gvg1ranyf93hprfkwx3ofl2y,0,58.1,6.7,2022-08-21T19:47:36.294Z,2022-08-24T06:17:23Z,3724656015,56,Right,3729092679,178,,,,,,,,,,,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547291,146,5,1,15,6,co1i764h6b02husae71w6scs8,1,33.2,101.2,2022-08-21T19:47:37.363Z,2022-08-24T06:17:27Z,3724592247,347,,3724592245,56,Back,3724592265,233,187,,,,,,,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547147,187,5,1,15,6,8gvg1ranyf93hprfkwx3ofl2y,0,66.8,-1.2,2022-08-21T19:47:37.363Z,2022-08-24T06:17:27Z,3724591557,347,,3724592279,233,146,3724591555,56,Right,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547349,147,1,1,15,20,co1i764h6b02husae71w6scs8,1,29.4,100,2022-08-21T19:47:50.968Z,2022-08-24T06:17:33Z,3724592597,107,,3724592607,141,83.5,3724592599,56,Back,3724592615,213,5.5,3724592603,140,42.4,3724592611,212,18.4,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547391,148,1,1,15,22,co1i764h6b02husae71w6scs8,1,42.4,83.5,2022-08-21T19:47:52.942Z,2022-08-24T06:17:46Z,3729093039,388,,3724592811,56,Center,3724592803,3,,3724592815,141,76.0,3724592813,140,56.5,3724592817,212,15.7,3724592819,213,6.0,3724592809,168,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547411,150,4,1,15,23,co1i764h6b02husae71w6scs8,1,56.5,73.2,2022-08-21T19:47:54.659Z,2022-08-24T06:18:01Z,3724592911,152,,3724592915,286,,3724592941,233,189,3724592913,265,,3724592909,56,Center,3724592907,13,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547383,189,4,1,15,23,8gvg1ranyf93hprfkwx3ofl2y,0,43.5,26.8,2022-08-21T19:47:54.660Z,2022-08-24T06:18:01Z,3724592753,56,Back,3724592755,152,,3724592971,233,150,3724592759,285,,3724592757,265,,3724592751,13,,3729093303,178,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547377,188,43,1,15,25,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-21T19:47:56.223Z,2022-08-21T19:48:00Z,3724592729,56,Back,3724592961,144,7,3724592731,285,0,,,,,,,,,,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547395,149,43,1,15,27,co1i764h6b02husae71w6scs8,1,0,0,2022-08-21T19:47:58.572Z,2022-08-21T19:48:02Z,3724593045,144,49,,,,,,,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548197,151,1,1,16,30,co1i764h6b02husae71w6scs8,1,60.1,76.6,2022-08-21T19:49:01.573Z,2022-08-24T06:18:09Z,3724597199,212,47.2,3724597197,141,25.0,3724597193,56,Center,3729093451,178,,3724597203,1,,3724597201,213,5.4,3724597195,140,90.1,3724597191,152,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,3724597187,5,3724597189,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548201,152,44,1,16,33,co1i764h6b02husae71w6scs8,1,87.9,28,2022-08-21T19:49:04.633Z,2022-08-24T11:50:17Z,3724597217,286,,3724597215,56,Center,3724597407,233,191,,,,,,,,,,,,,,,,7sedwtw16nm2tr4496xu6qvop,Willyan Rocha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548229,191,44,1,16,33,8gvg1ranyf93hprfkwx3ofl2y,0,12.1,72,2022-08-21T19:49:04.634Z,2022-08-24T06:18:14Z,3724597365,285,,3724597431,233,152,3724597363,56,Back,,,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548217,153,1,1,16,33,co1i764h6b02husae71w6scs8,0,90.1,25,2022-08-21T19:49:04.722Z,2022-08-24T11:50:17Z,3724597301,140,89.6,3729093585,388,,3724597295,3,,3724597299,56,Center,3724597307,213,1.7,3724597303,141,34.6,3724597305,212,6.5,,,,7sedwtw16nm2tr4496xu6qvop,Willyan Rocha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548451,192,12,1,16,34,8gvg1ranyf93hprfkwx3ofl2y,1,9.9,56.3,2022-08-21T19:49:05.403Z,2022-08-24T06:18:23Z,3724598493,212,8.6,3724598495,213,1.6,3729093675,178,,3724598491,141,69.0,3724598489,140,9.7,3724598487,56,Back,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548235,154,15,1,16,35,co1i764h6b02husae71w6scs8,1,89,27.9,2022-08-21T19:49:06.500Z,2022-08-24T06:18:27Z,3724597383,56,Center,3724601173,146,92.0,3729093751,178,,3724597865,82,,3724599121,233,193,3724601169,103,19,3728121001,328,,3724597861,72,,7sedwtw16nm2tr4496xu6qvop,Willyan Rocha,3724601171,458,3724601161,78,,,3724597381,63,3724599117,230,98.4,,3724599119,231,3724601165,102,,50.1,46.8,3724597859,24,3724601175,147,34.1,,,,,,,,,,,,,,,,,
2449548457,193,10,1,16,35,8gvg1ranyf93hprfkwx3ofl2y,1,7.7,64.6,2022-08-21T19:49:06.657Z,2022-08-24T06:18:37Z,3724599085,233,154,3729093961,178,,3724598529,56,Back,3724598527,94,,,,,,,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548267,155,6,1,16,36,co1i764h6b02husae71w6scs8,1,89.9,30.4,2022-08-21T19:49:07.164Z,2022-08-24T06:18:43Z,3724597571,56,Center,3724599497,233,194,3724597573,75,,,,,,,,,,,,,,,,,7sedwtw16nm2tr4496xu6qvop,Willyan Rocha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548473,194,6,1,16,36,8gvg1ranyf93hprfkwx3ofl2y,0,10.1,69.6,2022-08-21T19:49:07.164Z,2022-08-24T06:18:43Z,3724598583,56,Back,3724599527,233,155,3724598585,73,,,,,,,,,,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548713,156,1,1,17,10,co1i764h6b02husae71w6scs8,1,99.5,0.5,2022-08-21T19:49:41.755Z,2022-08-24T06:19:03Z,3724600113,141,52.8,3728122253,20,,3724600105,56,Center,3724600117,212,42.1,3724600123,213,2.1,3724602855,154,,3724600097,155,,3724600101,224,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,3724600093,6,3724600091,2,,,3724600125,1,3729094217,178,,,3724600109,140,3724602853,210,1,13,78.0,,,,,,,,,,,,,,,,,,,,,,
2449548717,157,13,1,17,13,co1i764h6b02husae71w6scs8,1,81.1,59.4,2022-08-21T19:49:44.473Z,2022-08-24T06:19:03Z,3724600151,56,Center,3724602881,55,156,3724601937,20,,3724602893,328,,3724601941,153,,3724602875,75,,3724602885,102,6.6,3724600149,18,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,3724602879,154,3724602877,29,,,3724602889,215,3724602887,103,9.7,,3729094377,178,3724601933,25,,,,3724602897,147,3724602899,230,97.8,48.0,3724602901,231,52.2,3724602895,146,85.0,3724602891,108,,,,,,,,
2449548755,195,12,1,17,14,8gvg1ranyf93hprfkwx3ofl2y,1,15.9,53.7,2022-08-21T19:49:45.019Z,2022-08-24T06:19:16Z,3724600361,56,Back,3724600367,212,6.5,3724600369,213,5.4,3729094579,21,,3729094577,178,,3724600365,141,46.1,3724600363,140,19.7,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548751,158,61,1,17,16,co1i764h6b02husae71w6scs8,1,72.9,57.2,2022-08-21T19:49:47.353Z,2022-08-24T06:19:27Z,3729094763,178,,3724600341,56,Center,,,,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548805,159,2,1,17,17,co1i764h6b02husae71w6scs8,1,70.7,56.4,2022-08-21T19:49:48.654Z,2022-08-24T06:19:32Z,3729094845,178,,3724600659,141,11.1,3724600653,56,Right,3724600655,140,89.0,3724600651,1,,3724600649,7,dvxwdpad8a1iatnwcpqvy3m5l,,,,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548813,196,55,1,17,17,8gvg1ranyf93hprfkwx3ofl2y,1,21.6,46.6,2022-08-21T19:49:48.655Z,2022-08-24T06:19:33Z,,,,,,,,,,,,,,,,,,,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549181,197,1,1,17,50,8gvg1ranyf93hprfkwx3ofl2y,1,14.8,86.6,2022-08-21T19:50:21.199Z,2022-08-24T06:19:36Z,3724602735,140,69.7,3724602747,1,,3729094905,178,,3724602733,56,Left,3724602745,213,0.1,3724602739,141,98.7,3724602743,212,58.2,3724602727,5,,2accix9saahg900cja5e9iw9h,Bruno Varela,3724602729,157,3724602731,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549189,198,61,1,17,53,8gvg1ranyf93hprfkwx3ofl2y,0,69.6,98.7,2022-08-21T19:50:24.509Z,2022-08-24T06:19:47Z,3729095047,21,,3729095049,388,,3724602769,56,Left,,,,,,,,,,,,,,,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549271,160,12,1,17,54,co1i764h6b02husae71w6scs8,1,28.9,8.3,2022-08-21T19:50:25.662Z,2022-08-24T06:19:53Z,3729095143,178,,3724603161,56,Back,3724603167,212,6.9,3724603169,213,5.2,3724603163,140,31.8,3724603165,141,0.0,3724603281,167,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549275,161,5,1,17,55,co1i764h6b02husae71w6scs8,0,30.6,-1,2022-08-21T19:50:25.884Z,2022-08-24T06:19:55Z,3724604029,233,199,3724603191,347,,3724603189,56,Back,,,,,,,,,,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549259,199,5,1,17,55,8gvg1ranyf93hprfkwx3ofl2y,1,69.4,101,2022-08-21T19:50:25.884Z,2022-08-24T06:19:55Z,3724603097,56,Left,3724603099,347,,3724604015,233,161,,,,,,,,,,,,,,,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549361,200,1,1,18,4,8gvg1ranyf93hprfkwx3ofl2y,1,70.5,100,2022-08-21T19:50:35.473Z,2022-08-24T06:20:01Z,3724603601,213,4.6,3724603599,212,11.6,3724603597,141,84.2,3724604123,107,,3724603595,140,69.0,3724603593,56,Left,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549389,201,1,1,18,5,8gvg1ranyf93hprfkwx3ofl2y,1,68,85.5,2022-08-21T19:50:36.308Z,2022-08-24T06:20:13Z,3724603721,212,7.4,3724603715,56,Left,3724603723,213,1.8,3729095455,178,,3724603719,141,96.2,3724603717,140,66.7,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450466245,1040,83,1,18,7,co1i764h6b02husae71w6scs8,1,33.5,4.2,2022-08-21T19:50:37.968Z,2022-08-24T11:42:13Z,3729466609,399,535819,,,,,,,,,,,,,,,,,,,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549393,202,1,1,18,7,8gvg1ranyf93hprfkwx3ofl2y,0,65.5,97.5,2022-08-21T19:50:37.996Z,2022-08-24T06:21:24Z,3724603769,213,5.5,3729096595,178,,3724603835,286,,3724603765,212,2.4,3724603761,141,95.0,3724603831,233,162,3724603829,236,,3724603757,56,Left,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,3724603759,140,,,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549405,162,74,1,18,7,co1i764h6b02husae71w6scs8,1,29,1.3,2022-08-21T19:50:38.092Z,2022-08-24T06:21:28Z,3729096707,178,,3724603801,56,Back,3724603855,233,202,3724603803,285,,,,,,,,,,,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549425,163,5,1,18,7,co1i764h6b02husae71w6scs8,0,31,-1.6,2022-08-21T19:50:38.554Z,2022-08-24T06:21:36Z,3724604065,233,203,3724603909,56,Back,3724603911,347,,,,,,,,,,,,,,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549439,203,5,1,18,7,8gvg1ranyf93hprfkwx3ofl2y,1,69,101.6,2022-08-21T19:50:38.554Z,2022-08-24T06:21:36Z,3724604043,233,163,3724603983,56,Left,3724603985,347,,,,,,,,,,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549499,204,1,1,18,14,8gvg1ranyf93hprfkwx3ofl2y,1,67.9,100,2022-08-21T19:50:45.410Z,2022-08-24T06:21:41Z,3724604357,213,5.1,3724604355,212,8.6,3724604339,107,,3724604351,141,89.7,3724604343,56,Left,3724604347,140,70.7,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549519,205,1,1,18,15,8gvg1ranyf93hprfkwx3ofl2y,1,70.7,89.7,2022-08-21T19:50:46.264Z,2022-08-24T06:21:52Z,3724604471,140,64.8,3729097015,178,,3724604477,213,2.5,3724604473,141,96.5,3724604469,56,Left,3724604475,212,7.7,3724604509,156,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549553,206,50,1,18,17,8gvg1ranyf93hprfkwx3ofl2y,1,61.2,89.3,2022-08-21T19:50:48.620Z,2022-08-24T06:23:35Z,3724604657,56,Left,3724604659,286,,3724604925,233,164,,,,,,,,,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549585,164,7,1,18,17,co1i764h6b02husae71w6scs8,0,38.8,10.7,2022-08-21T19:50:48.634Z,2022-08-24T06:23:47Z,3724604811,56,Back,3724604887,233,206,3729097263,389,,3728124709,383,,3724604813,285,,,,,,,,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549897,208,61,1,18,19,8gvg1ranyf93hprfkwx3ofl2y,1,58.3,85.3,2022-08-21T19:50:49.962Z,2022-08-24T06:24:05Z,3724606457,56,Left,3729097907,178,,,,,,,,,,,,,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549593,165,49,1,18,20,co1i764h6b02husae71w6scs8,1,39.9,13.2,2022-08-21T19:50:50.919Z,2022-08-24T06:24:12Z,,,,,,,,,,,,,,,,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549623,166,4,1,18,20,co1i764h6b02husae71w6scs8,1,38.8,12.6,2022-08-21T19:50:51.752Z,2022-08-24T06:24:19Z,3724604987,13,,3724604989,56,Back,3724604991,152,,3724604997,233,207,3724604995,286,,3724604993,265,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549611,207,4,1,18,20,8gvg1ranyf93hprfkwx3ofl2y,0,61.2,87.4,2022-08-21T19:50:51.753Z,2022-08-24T06:24:19Z,3729098709,178,,3724604943,13,,3724604951,285,,3724604945,56,Left,3724605003,233,166,3724604949,265,,3724604947,152,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549783,167,1,1,18,29,co1i764h6b02husae71w6scs8,1,40,12.5,2022-08-21T19:51:00.592Z,2022-08-24T06:24:33Z,3729098923,178,,3724605863,1,,3724605849,5,,3724605857,141,58.1,3724605859,212,32.4,3724605853,56,Back,3724605851,152,,3724605861,213,1.9,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,3724605855,140,,,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549821,168,1,1,18,33,co1i764h6b02husae71w6scs8,1,30.2,60,2022-08-21T19:51:03.938Z,2022-08-24T06:24:44Z,3724606065,141,77.5,3729099043,178,,3724606067,212,13.4,3724606057,56,Back,3724606071,213,1.1,3724606061,140,36.0,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549863,169,1,1,18,36,co1i764h6b02husae71w6scs8,1,35.9,76.3,2022-08-21T19:51:06.882Z,2022-08-24T06:24:47Z,3724606311,141,29.8,3724606317,1,,3724606309,140,31.2,3724606307,56,Back,3724606315,213,4.6,3724606313,212,32.0,3729099091,178,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549893,170,1,1,18,38,co1i764h6b02husae71w6scs8,1,31,28,2022-08-21T19:51:09.632Z,2022-08-24T06:24:53Z,3724606445,141,51.8,3724606443,140,27.6,3724606449,213,1.8,3724606447,212,16.6,3729099167,178,,3724606441,56,Back,,,,,,,7sedwtw16nm2tr4496xu6qvop,Willyan Rocha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549913,171,1,1,18,42,co1i764h6b02husae71w6scs8,1,27.1,48.2,2022-08-21T19:51:12.866Z,2022-08-24T06:24:58Z,3724606557,212,20.8,3724606559,213,2.9,3729099209,178,,3724606555,141,55.5,3724606553,140,7.9,3724606551,56,Back,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449550021,172,1,1,18,45,co1i764h6b02husae71w6scs8,0,8.3,60.3,2022-08-21T19:51:16.024Z,2022-08-24T06:25:05Z,3728125235,157,,3724607057,140,70.3,3724607059,141,96.3,3724607061,212,69.6,3724607055,56,Left,3724607065,1,,3724607063,213,0.4,3729099267,178,,5tlj5yw513al38b6uvzmslfbp,Samuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449550027,209,61,1,18,48,8gvg1ranyf93hprfkwx3ofl2y,0,28,2.9,2022-08-21T19:51:19.548Z,2022-08-24T06:25:37Z,3724607099,56,Back,3729099659,178,,,,,,,,,,,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
