id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2480125213,3,1,1,0,14,8gvg1ranyf93hprfkwx3ofl2y,0,57.1,80.3,2022-10-31T20:16:21.796Z,2022-11-02T22:21:28Z,3887147527,56,Center,3890169293,388,,3887147533,212,20.2,3887147529,140,74.8,3887147531,141,68.5,3887147525,3,,3887147535,213,5.9,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125223,9,1,1,0,16,5c0sf1eaipcxvdw9o22of2jdp,0,26.4,32.5,2022-10-31T20:16:23.883Z,2022-11-02T22:21:33Z,3887147627,213,0.3,3887147617,3,,3890169377,388,,3887147623,141,40.7,3887147619,56,Back,3887147621,140,42.1,3887147625,212,17.4,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125225,4,49,1,0,18,8gvg1ranyf93hprfkwx3ofl2y,1,57.4,57.5,2022-10-31T20:16:25.725Z,2022-11-02T22:21:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125243,5,1,1,0,18,8gvg1ranyf93hprfkwx3ofl2y,1,56.9,59.6,2022-10-31T20:16:25.809Z,2022-11-02T22:21:44Z,3887147727,140,37.4,3887147733,213,3.1,3890169549,178,,3887147729,141,62.0,3887147731,212,20.5,3887147725,56,Back,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125263,6,1,1,0,21,8gvg1ranyf93hprfkwx3ofl2y,1,36.4,61.5,2022-10-31T20:16:28.256Z,2022-11-02T22:21:49Z,3887147861,141,45.4,3887147865,213,3.6,3887147857,56,Back,3887147863,212,24.7,3890169581,178,,3887147859,140,15.3,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125275,7,1,1,0,25,8gvg1ranyf93hprfkwx3ofl2y,1,17.8,49.3,2022-10-31T20:16:32.390Z,2022-11-02T22:21:54Z,3887147923,56,Back,3887147929,212,21.7,3887147931,213,1.1,3887147925,140,26.8,3887147927,141,78.1,3890169651,178,,,,,,,,2accix9saahg900cja5e9iw9h,Bruno Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125313,8,1,1,0,30,8gvg1ranyf93hprfkwx3ofl2y,1,33.7,80,2022-10-31T20:16:37.796Z,2022-11-02T22:21:58Z,3887148147,56,Back,3887148157,1,,3887148155,213,4.5,3887148151,141,26.8,3887148153,212,37.0,3890169723,178,,3887148149,140,26.3,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125333,9,1,1,0,33,8gvg1ranyf93hprfkwx3ofl2y,1,26.2,27,2022-10-31T20:16:40.945Z,2022-11-02T22:22:02Z,3887148229,56,Back,3887148235,212,19.4,3887148231,140,27.9,3887148233,141,55.4,3890169771,178,,3887148237,213,1.5,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125351,10,1,1,0,38,8gvg1ranyf93hprfkwx3ofl2y,1,34.2,58.8,2022-10-31T20:16:46.111Z,2022-11-02T22:22:06Z,3887148339,56,Back,3887148357,213,1.3,3887148347,141,89.7,3890169871,178,,3887148353,212,21.5,3887148343,140,38.7,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125375,11,1,1,0,42,8gvg1ranyf93hprfkwx3ofl2y,0,42.8,93.6,2022-10-31T20:16:49.529Z,2022-11-02T22:22:11Z,3887148499,1,,3887148495,212,50.4,3887148491,140,87.1,3887148487,155,,3887148493,141,64.9,3887148489,56,Center,3887148497,213,5.9,3890169933,178,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125385,10,12,1,0,45,5c0sf1eaipcxvdw9o22of2jdp,1,18.4,32.9,2022-10-31T20:16:52.555Z,2022-11-02T22:22:18Z,3890170051,388,,3887148547,212,12.3,3887148541,56,Back,3887148545,141,18.8,3887148549,213,5.4,3887148543,140,25.8,3887148551,15,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125413,12,44,1,0,46,8gvg1ranyf93hprfkwx3ofl2y,1,78.7,73.8,2022-10-31T20:16:53.819Z,2022-11-03T06:19:07Z,3887148653,286,,3887148661,233,11,3887148651,56,Center,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125401,11,44,1,0,46,5c0sf1eaipcxvdw9o22of2jdp,0,21.3,26.2,2022-10-31T20:16:53.820Z,2022-11-02T22:22:25Z,3887148689,233,12,3887148619,56,Back,3887148621,285,,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125423,13,1,1,0,46,8gvg1ranyf93hprfkwx3ofl2y,0,81.8,68.8,2022-10-31T20:16:53.853Z,2022-11-03T06:19:07Z,3887148709,56,Center,3887148711,140,87.6,3887148715,212,9.3,3887148713,141,58.4,3890170313,388,,3887148717,213,5.4,3887148707,3,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128683,109,44,1,0,48,5c0sf1eaipcxvdw9o22of2jdp,1,14.2,38.6,2022-10-31T20:16:56.009Z,2022-11-03T06:19:08Z,3887168135,285,,3887168147,233,52,3887168133,56,Back,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480126619,52,44,1,0,48,8gvg1ranyf93hprfkwx3ofl2y,0,85.8,61.4,2022-10-31T20:16:56.010Z,2022-11-02T22:22:40Z,3887155313,286,,3887168195,233,109,3887155311,56,Center,,,,,,,,,,,,,,,,4tyjzyixiz32zfs37qs4u6ve2,Nélson Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125419,12,12,1,0,48,5c0sf1eaipcxvdw9o22of2jdp,1,13,39.4,2022-10-31T20:16:56.017Z,2022-11-03T06:19:08Z,3887148693,56,Back,3890170497,388,,3887148701,213,0.6,3887148719,15,,3887148695,140,22.6,3887148699,212,12.5,3887148697,141,50.3,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125445,14,61,1,0,49,8gvg1ranyf93hprfkwx3ofl2y,0,78.3,50.7,2022-10-31T20:16:57.071Z,2022-11-02T22:22:49Z,3887148801,56,Center,3890170553,178,,,,,,,,,,,,,,,,,,,,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125453,13,1,1,0,50,5c0sf1eaipcxvdw9o22of2jdp,0,17.3,34.8,2022-10-31T20:16:57.903Z,2022-11-02T22:22:53Z,3887148835,1,,3887148831,212,4.2,3887148825,56,Back,3887148829,141,39.3,3890170603,178,,3887148823,157,,3887148833,213,0.8,3887148827,140,20.1,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125447,15,61,1,0,50,8gvg1ranyf93hprfkwx3ofl2y,1,79.7,59.7,2022-10-31T20:16:57.945Z,2022-11-02T22:22:58Z,3890170657,178,,3887148803,56,Center,,,,,,,,,,,,,,,,,,,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125457,14,52,1,1,13,5c0sf1eaipcxvdw9o22of2jdp,1,9.5,63.1,2022-10-31T20:17:20.821Z,2022-11-02T22:23:09Z,3890170775,178,,3889435169,376,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125593,15,80,1,1,25,5c0sf1eaipcxvdw9o22of2jdp,0,14.3,55,2022-10-31T20:17:32.429Z,2022-11-02T22:23:11Z,3890170815,178,,,,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125629,16,1,1,1,30,5c0sf1eaipcxvdw9o22of2jdp,0,27.7,64.2,2022-10-31T20:17:37.418Z,2022-11-02T22:23:15Z,3887149833,155,,3887149835,56,Center,3890170895,178,,3887149839,141,46.8,3887149837,140,57.2,3887149843,213,5.9,3887149841,212,33.2,3887149845,1,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125633,16,1,1,1,32,8gvg1ranyf93hprfkwx3ofl2y,0,44.6,58.8,2022-10-31T20:17:39.267Z,2022-11-02T22:23:23Z,3890170963,178,,3887149859,140,56.6,3887149861,141,45.1,3887149865,213,5.6,3887149857,56,Center,3887149863,212,15.7,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125649,17,1,1,1,33,5c0sf1eaipcxvdw9o22of2jdp,0,44.2,62.9,2022-10-31T20:17:40.256Z,2022-11-02T22:23:28Z,3887149973,212,19.5,3887149981,1,,3890171011,178,,3887149977,213,5.3,3887149963,56,Center,3887149961,157,,3887149965,140,55.1,3887149969,141,39.6,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125647,17,44,1,1,35,8gvg1ranyf93hprfkwx3ofl2y,1,45.6,61.4,2022-10-31T20:17:42.849Z,2022-11-03T06:19:08Z,3887150005,233,18,3887149959,285,,3887149957,56,Back,,,,,,,,,,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125653,18,44,1,1,35,5c0sf1eaipcxvdw9o22of2jdp,0,54.4,38.6,2022-10-31T20:17:42.850Z,2022-11-02T22:23:34Z,3887149991,286,,3887150027,233,17,3887149989,56,Center,,,,,,,,,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125659,18,1,1,1,35,8gvg1ranyf93hprfkwx3ofl2y,1,48.1,64.1,2022-10-31T20:17:43.020Z,2022-11-03T06:19:09Z,3887150017,140,54.8,3887150019,141,85.3,3887150021,212,16.0,3887150023,213,1.1,3890171183,388,,3887150015,56,Left,3887150013,3,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125663,19,49,1,1,38,8gvg1ranyf93hprfkwx3ofl2y,1,56.1,91.1,2022-10-31T20:17:45.329Z,2022-11-02T22:23:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125669,20,1,1,1,38,8gvg1ranyf93hprfkwx3ofl2y,0,56.4,90.5,2022-10-31T20:17:45.873Z,2022-11-02T22:23:48Z,3887150073,213,5.8,3887150063,141,83.0,3887150059,56,Left,3887150061,140,66.8,3887150069,212,12.1,3890171277,178,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125675,19,8,1,1,39,5c0sf1eaipcxvdw9o22of2jdp,1,39.7,17.8,2022-10-31T20:17:46.422Z,2022-11-02T22:23:54Z,3889435853,385,,3887150085,56,Back,3887150087,15,,3890171365,388,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125691,20,1,1,1,41,5c0sf1eaipcxvdw9o22of2jdp,0,33.4,9.9,2022-10-31T20:17:48.809Z,2022-11-02T22:23:58Z,3887150167,212,7.1,3887150159,3,,3887150163,140,40.2,3887150165,141,9.4,3887150161,56,Back,3890171423,388,,3887150169,213,6.2,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125689,21,44,1,1,42,8gvg1ranyf93hprfkwx3ofl2y,1,62.4,87.2,2022-10-31T20:17:49.396Z,2022-11-03T06:19:09Z,3887150185,233,21,3887150155,56,Left,3887150157,286,,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125695,21,44,1,1,42,5c0sf1eaipcxvdw9o22of2jdp,0,37.6,12.8,2022-10-31T20:17:49.397Z,2022-11-02T22:24:07Z,3887150177,56,Back,3887150203,233,21,3887150179,285,,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125697,22,1,1,1,42,8gvg1ranyf93hprfkwx3ofl2y,0,65.3,84.7,2022-10-31T20:17:49.471Z,2022-11-03T06:19:09Z,3887150189,3,,3890171667,388,,3887150197,212,14.4,3887150193,140,78.1,3887150191,56,Center,3887150195,141,77.2,3887150199,213,5.9,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125721,23,44,1,1,43,5c0sf1eaipcxvdw9o22of2jdp,1,30.6,22.4,2022-10-31T20:17:50.904Z,2022-11-03T06:19:10Z,3887150351,285,,3887150349,56,Back,3887150357,233,23,,,,,,,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125701,23,44,1,1,43,8gvg1ranyf93hprfkwx3ofl2y,0,69.4,77.6,2022-10-31T20:17:50.905Z,2022-11-02T22:24:18Z,3887150403,233,23,3887150221,286,,3887150219,56,Center,,,,,,,,,,,,,,,,4tyjzyixiz32zfs37qs4u6ve2,Nélson Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125705,22,1,1,1,43,5c0sf1eaipcxvdw9o22of2jdp,1,21.6,24.6,2022-10-31T20:17:51.037Z,2022-11-03T06:19:10Z,3887150249,213,6.1,3890171815,388,,3887150241,141,20.9,3887167209,3,,3887150237,56,Back,3887150243,212,12.1,3887150239,140,32.9,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128687,110,44,1,1,45,5c0sf1eaipcxvdw9o22of2jdp,1,34,28.2,2022-10-31T20:17:52.278Z,2022-11-03T06:19:11Z,3887168821,56,Back,3887168823,285,,3887168867,233,24,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125717,24,44,1,1,45,8gvg1ranyf93hprfkwx3ofl2y,0,66,71.8,2022-10-31T20:17:52.279Z,2022-11-02T22:24:30Z,3887150327,286,,3887150325,56,Center,3887168895,233,110,,,,,,,,,,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125745,24,61,1,1,45,5c0sf1eaipcxvdw9o22of2jdp,1,39.2,21.9,2022-10-31T20:17:52.569Z,2022-11-03T06:19:11Z,3887150469,56,Back,3890171955,178,,,,,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125747,25,4,1,1,49,5c0sf1eaipcxvdw9o22of2jdp,1,33.5,29.6,2022-10-31T20:17:56.963Z,2022-11-02T22:24:35Z,3887150487,265,,3887150491,233,25,3887150483,56,Back,3887169631,286,,3887150485,152,,3887150481,13,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125741,25,4,1,1,49,8gvg1ranyf93hprfkwx3ofl2y,0,66.5,70.4,2022-10-31T20:17:56.964Z,2022-11-02T22:24:35Z,3887150499,233,25,3887150447,152,,3887150881,285,,3887150449,265,,3887150445,56,Center,3890171983,178,,3887150443,13,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125853,27,1,1,2,9,5c0sf1eaipcxvdw9o22of2jdp,1,30.9,38.4,2022-10-31T20:18:16.819Z,2022-11-02T22:24:41Z,3887238619,5,,3887238621,152,,3887151085,213,1.8,3887151081,141,69.7,3887151083,212,22.0,3890172085,178,,3887151077,56,Back,3887151079,140,25.6,1zteujk5u3rpr028priato4bt,Riccieli,3887238683,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125863,28,1,1,2,10,5c0sf1eaipcxvdw9o22of2jdp,1,24.4,70.1,2022-10-31T20:18:17.735Z,2022-11-02T22:25:05Z,3887151127,212,15.4,3887151129,213,1.2,3887151125,141,91.1,3887151121,56,Back,3890172267,178,,3887151123,140,29.9,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
