id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2461393967,1,34,16,0,0,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-09-17T18:34:43.933Z,2022-09-17T19:22:42Z,3787648009,130,17,3787844445,197,11673,3787648011,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3787648007,59,"1, 24, 11, 2, 4, 25, 5, 15, 10, 17, 28, 6, 12, 16, 20, 22, 33, 47, 63, 71",3787648013,194,a9htjxrpgqlcv577x4kvlkh5h,3787648015,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3787648003,30,"342kh2ue733edf9q7s0a2edat, 77yaqzy45dxtzicao00jxrlgq, a9ozu4hjaylfr4299ceryskid, 3fo37mb4cp6lb0e86hhiyvu8l, a9htjxrpgqlcv577x4kvlkh5h, cayu6id8xmj67n29s2x3bsbxm, d9i8y5vlymc2yggwxrax8wcbu, 8jfjglichcg0py57hhri5v0fd, 6x3qvqsp90kjsps3e4wx0oxqt, 83ekq1r2omnsazmp41pio8s89, eee0bq4dkdn91l81e8cf1zxpm, 1ovfx9uqyflqar5cu0uishsyx, cuc7gtr9q0465wxmzgq834ag9, a7twqgp3fp43y1aoybfe2i8d1, c270jephiphzfpig96q3jyz11, d2rpdm4aukj5tgmefs0jffkkp, 1xxhkr7nex5mjc9hrxm100lih, 10k53pv13mw9hzllv70umgzbp, a1ahtfrvwqyva1m1q7fjew6ei, 7mg9ycwc9ay4fdedl0dpp5nca",3787648005,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461401421,1,34,16,0,0,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-09-17T18:43:05.001Z,2022-09-17T19:25:27Z,3787690783,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3787690787,194,47wasen155qbiu6pmyp3dowr9,3787690771,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3787690775,59,"12, 79, 70, 26, 23, 2, 24, 42, 9, 8, 7, 1, 4, 6, 13, 18, 19, 21, 59, 77",3787690779,130,17,3787690791,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3787854723,197,1519,3787690753,30,"6a34imgccsbw4zysasuziuad, 4a4kjygjq5el2ylh7k660lul0, 7aak50ydu8nrfxd9qndeygnpw, c406oul95r3jvmbebcge5oz4l, 3weuuu2vlyod9x7gnk2v9r1ed, 3ebyf23azgbktpf7dgwlphkvd, 47wasen155qbiu6pmyp3dowr9, eyllkbdemtx2seh48r9l3czbp, 3batawbh7y4sjkeo4hn34svzd, aissbbcnwyr06fhgfamxo9j2t, 5za437wrlqizff74n6uqodpzp, ekjpc2tvdk5jtiamtufdqkr85, 6n9p8xqhlgz0qfi39rojaxst0, 6w3iuh0f11tbwr037i7qb031m, 96tuk7bpr043jh2obpegcgd4a, 90ojk78yhwtwbnz0k5w1ow6hh, 4ax49niuix9tiqdv05y3vbdn9, 57pi7l4h7g2jydmkc5vl6vkr9, 6ylhhspjzxqrbqj4yq35hwkr8, 5bpx24iyhlarqkmg09pm27lgq",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461432419,2,32,1,0,0,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-09-17T19:30:14.201Z,2022-09-19T23:20:56Z,3787870527,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461432423,2,32,1,0,0,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-09-17T19:30:14.201Z,2022-09-17T19:32:11Z,3787870621,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462706603,891,43,1,0,1,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-09-17T19:30:15.998Z,2022-09-20T10:10:45Z,3794659007,144,82,3794657969,178,0,,,,,,,,,,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462706611,892,43,1,0,2,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-09-17T19:30:16.612Z,2022-09-20T10:10:44Z,3794658965,144,82,3794658003,178,0,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462706623,893,43,1,0,3,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-09-17T19:30:17.812Z,2022-09-20T10:10:48Z,3794659091,144,82,3794658049,178,0,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461432543,4,43,1,0,3,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-09-17T19:30:18.071Z,2022-09-17T19:30:24Z,3787871379,285,0,3787871755,144,50,3787871375,56,Back,,,,,,,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462706657,894,43,1,0,6,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-09-17T19:30:20.745Z,2022-09-20T10:10:47Z,3794659059,144,82,3794658195,178,0,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461432511,3,1,1,0,10,3b4nxgvmwzstmoq6borytkwx1,1,50.2,50.1,2022-09-17T19:30:24.589Z,2022-09-20T10:10:40Z,3787871217,213,3.0,3787871215,212,19.3,3787871211,140,32.0,3787872213,279,S,3787871213,141,53.6,3787871209,56,Back,3794401513,178,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
