id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/18/value
2485862889,7,5,1,0,53,cmbqc74mshg77ra7mywec2a6b,1,31.3,-1.4,2022-11-14T20:17:30.556Z,2022-11-17T03:36:10Z,3917139101,233,13,3917139091,347,,3917139089,56,Back,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485862881,13,5,1,0,53,22mo7qbsnyi8wtucpvhgvhw2q,0,68.7,101.4,2022-11-14T20:17:30.556Z,2022-11-17T03:36:10Z,3917139059,56,Left,3917139061,347,,3917139111,233,7,,,,,,,,,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485862899,8,1,1,1,0,cmbqc74mshg77ra7mywec2a6b,1,30.6,0,2022-11-14T20:17:37.587Z,2022-11-17T03:36:15Z,3917139231,141,34.5,3917139237,1,,3917139235,213,1.6,3917139233,212,24.5,3917139229,140,28.8,3917139227,56,Back,3917139225,107,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485862907,10,1,1,1,3,cmbqc74mshg77ra7mywec2a6b,0,28.8,37,2022-11-14T20:17:40.388Z,2022-11-17T03:36:18Z,3917139285,56,Left,3917139283,196,,3917139291,212,55.3,3917139281,155,,3917139287,140,60.6,3917139293,213,0.9,3918822219,178,,3917139289,141,100.0,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,3917139295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485862903,9,43,1,1,3,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-11-14T20:17:40.597Z,2022-11-14T20:17:45Z,3917139333,144,49,,,,,,,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485862911,11,5,1,1,9,cmbqc74mshg77ra7mywec2a6b,0,62,101.3,2022-11-14T20:17:46.947Z,2022-11-17T03:36:24Z,3917139311,347,,3917139393,233,14,3917139309,56,Left,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485862919,14,5,1,1,9,22mo7qbsnyi8wtucpvhgvhw2q,1,38,-1.3,2022-11-14T20:17:46.947Z,2022-11-17T03:36:24Z,3917139389,233,11,3917139373,56,Back,3917139375,347,,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485862943,15,1,1,1,13,22mo7qbsnyi8wtucpvhgvhw2q,1,38.5,0,2022-11-14T20:17:50.823Z,2022-11-17T03:36:32Z,3917139551,141,17.0,3917139557,1,,3917139555,213,2.7,3917139553,212,31.9,3917139545,107,,3917139549,140,10.5,3917139547,56,Back,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485862953,16,1,1,1,18,22mo7qbsnyi8wtucpvhgvhw2q,1,6.8,23.3,2022-11-14T20:17:55.779Z,2022-11-17T03:36:37Z,3917139617,213,1.4,3917139611,140,11.0,3917139615,212,21.7,3918822273,178,,3917139613,141,54.5,3917139609,56,Back,,,,,,,9ylq7ia76wd7pxq3ax9qo8w5x,Mexer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485862975,17,1,1,1,24,22mo7qbsnyi8wtucpvhgvhw2q,1,14.3,51.8,2022-11-14T20:18:01.279Z,2022-11-17T03:36:40Z,3918822289,178,,3917139693,140,19.2,3917139697,141,27.1,3917139691,56,Back,3917139703,212,17.6,3917139707,213,5.0,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485862981,18,1,1,1,30,22mo7qbsnyi8wtucpvhgvhw2q,1,32.2,23.8,2022-11-14T20:18:07.399Z,2022-11-17T03:36:56Z,3918822325,178,,3917139735,56,Back,3917139743,213,1.7,3917139741,212,28.2,3917139739,141,64.7,3917139737,140,27.5,,,,,,,9ylq7ia76wd7pxq3ax9qo8w5x,Mexer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485862989,19,1,1,1,33,22mo7qbsnyi8wtucpvhgvhw2q,1,27.3,64.8,2022-11-14T20:18:10.212Z,2022-11-17T03:36:59Z,3917139775,140,32.0,3917139773,56,Back,3917139781,213,1.3,3917139777,141,96.3,3917139779,212,22.0,3918822333,178,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863003,20,1,1,1,35,22mo7qbsnyi8wtucpvhgvhw2q,1,33.6,96.6,2022-11-14T20:18:12.225Z,2022-11-17T03:37:03Z,3917139843,56,Left,3917139845,140,59.5,3918822337,178,,3917139847,141,96.5,3917139849,212,27.2,3917139851,213,6.3,,,,,,,4mvqt04u92wsm1p5ja8fpilii,Tiago Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486184609,944,43,1,1,36,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-11-14T20:18:13.353Z,2022-11-17T04:22:07Z,3918831285,233,783,3918831407,144,67,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486184607,783,43,1,1,36,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-11-14T20:18:13.354Z,2022-11-17T04:22:06Z,3918831403,144,67,3918831289,233,944,,,,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486184655,946,67,1,1,36,22mo7qbsnyi8wtucpvhgvhw2q,1,62.6,95.8,2022-11-14T20:18:13.828Z,2022-11-17T08:40:51Z,3918831439,233,787,,,,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486184653,787,67,1,1,36,cmbqc74mshg77ra7mywec2a6b,0,37.4,4.2,2022-11-14T20:18:13.829Z,2022-11-17T04:22:13Z,3918831447,233,946,,,,,,,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863005,21,50,1,1,36,22mo7qbsnyi8wtucpvhgvhw2q,1,58.5,96.4,2022-11-14T20:18:13.895Z,2022-11-17T04:21:53Z,3917139981,233,12,3917139857,286,,3917139855,56,Left,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863025,12,7,1,1,36,cmbqc74mshg77ra7mywec2a6b,1,41.5,3.6,2022-11-14T20:18:14Z,2022-11-17T04:21:55Z,3918822365,178,,3917139949,167,,3917139961,233,21,3917139953,285,,3918328161,385,,3917139951,56,Back,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863027,13,5,1,1,37,cmbqc74mshg77ra7mywec2a6b,0,42.2,-1.6,2022-11-14T20:18:14.588Z,2022-11-17T03:37:12Z,3917139959,347,,3917139957,56,Back,3917160729,233,22,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863011,22,5,1,1,37,22mo7qbsnyi8wtucpvhgvhw2q,1,57.8,101.6,2022-11-14T20:18:14.588Z,2022-11-17T03:37:12Z,3917139895,347,,3917139893,56,Left,3917139967,233,13,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863039,23,1,1,1,44,22mo7qbsnyi8wtucpvhgvhw2q,1,48.1,100,2022-11-14T20:18:21.094Z,2022-11-17T03:37:28Z,3917140057,189,,3917140051,212,24.5,3918328455,1,,3917140053,213,3.3,3917140043,107,,3917140045,56,Back,3917140047,140,25.2,3917140049,141,94.4,4mvqt04u92wsm1p5ja8fpilii,Tiago Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863061,24,1,1,1,49,22mo7qbsnyi8wtucpvhgvhw2q,1,32,71.1,2022-11-14T20:18:26.739Z,2022-11-17T03:37:21Z,3917140155,140,32.1,3917140153,56,Back,3917140161,213,4.7,3917140159,212,24.6,3917140157,141,34.9,3918822397,178,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863077,25,1,1,1,53,22mo7qbsnyi8wtucpvhgvhw2q,1,34.3,32,2022-11-14T20:18:30.189Z,2022-11-17T03:37:34Z,3918822417,178,,3917140251,213,4.8,3917140245,140,35.3,3917140243,56,Back,3917140247,141,10.9,3917140249,212,14.4,,,,,,,9ylq7ia76wd7pxq3ax9qo8w5x,Mexer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863087,26,1,1,1,55,22mo7qbsnyi8wtucpvhgvhw2q,0,35.7,7.9,2022-11-14T20:18:32.803Z,2022-11-17T03:37:37Z,3917140297,196,,3917140299,56,Center,3917140307,213,1.0,3917140301,140,63.0,3917140309,1,,3918822429,178,,3917140303,141,70.1,3917140295,155,,3gelookco8f9ft0guaec03t3o,Tiago Santos,3917140305,212,,,,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863089,14,49,1,1,58,cmbqc74mshg77ra7mywec2a6b,1,43.7,36.7,2022-11-14T20:18:35.246Z,2022-11-17T03:37:40Z,,,,,,,,,,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863105,15,1,1,1,58,cmbqc74mshg77ra7mywec2a6b,1,45.2,35.7,2022-11-14T20:18:35.954Z,2022-11-17T03:37:43Z,3917140419,213,1.9,3917140417,212,7.0,3917140411,56,Back,3917140413,140,43.0,3918822451,178,,3917140415,141,45.4,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863109,16,1,1,2,0,cmbqc74mshg77ra7mywec2a6b,0,44.2,45.1,2022-11-14T20:18:37.679Z,2022-11-17T03:37:46Z,3917140451,213,0.9,3917140443,141,60.9,3918822455,178,,3917140441,140,52.4,3917140447,212,13.8,3917140439,56,Center,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486184765,968,67,1,2,1,22mo7qbsnyi8wtucpvhgvhw2q,1,46.6,40.2,2022-11-14T20:18:38.515Z,2022-11-17T08:40:51Z,3918831759,233,790,,,,,,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486184757,790,67,1,2,1,cmbqc74mshg77ra7mywec2a6b,0,53.4,59.8,2022-11-14T20:18:38.516Z,2022-11-17T04:23:03Z,3918831771,233,968,,,,,,,,,,,,,,,,,,,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863111,27,8,1,2,1,22mo7qbsnyi8wtucpvhgvhw2q,1,46.9,41.2,2022-11-14T20:18:38.588Z,2022-11-17T08:40:52Z,3917140467,56,Back,3918328951,383,,3918822465,178,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863113,28,49,1,2,2,22mo7qbsnyi8wtucpvhgvhw2q,1,50.8,44.5,2022-11-14T20:18:39.631Z,2022-11-17T03:37:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863131,29,1,1,2,6,22mo7qbsnyi8wtucpvhgvhw2q,1,63.3,71.6,2022-11-14T20:18:43.927Z,2022-11-17T03:37:58Z,3917140589,212,20.6,3917140587,141,95.6,3917140581,140,75.3,3918822495,178,,3917140579,56,Left,3917140591,213,0.9,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863141,30,1,1,2,9,22mo7qbsnyi8wtucpvhgvhw2q,1,75.1,92.6,2022-11-14T20:18:46.189Z,2022-11-17T03:38:03Z,3917140659,141,88.4,3917140657,140,64.2,3917140663,213,3.4,3917140661,212,11.8,3917140655,56,Left,3918822511,178,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863145,31,1,1,2,11,22mo7qbsnyi8wtucpvhgvhw2q,1,64.2,88.4,2022-11-14T20:18:48.139Z,2022-11-17T03:38:06Z,3917140673,56,Left,3917140681,213,3.7,3917140675,140,55.1,3918822519,178,,3917140679,212,11.5,3917140677,141,78.9,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485863153,32,1,1,2,14,22mo7qbsnyi8wtucpvhgvhw2q,1,55.7,78.2,2022-11-14T20:18:51.368Z,2022-11-17T03:38:12Z,3917140731,213,0.8,3918822539,178,,3917140723,56,Left,3917140725,140,64.0,3917140727,141,92.6,3917140729,212,13.1,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
