id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value
2454613469,8,5,1,0,12,22mo7qbsnyi8wtucpvhgvhw2q,0,76.1,-1.2,2022-09-02T20:16:04.139Z,2022-09-19T12:11:00Z,3751603789,56,Right,3751604055,233,3,3751603791,347,,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613707,4,1,1,0,26,7catg5lpivcmpf4xhggh6d8rk,1,32.8,100,2022-09-02T20:16:18.385Z,2022-09-19T12:11:06Z,3751604999,213,3.4,3751604997,212,12.5,3751604989,107,,3751604993,140,21.3,3751604991,56,Back,3751604995,141,96.9,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613709,5,1,1,0,28,7catg5lpivcmpf4xhggh6d8rk,0,21.4,96.8,2022-09-02T20:16:20.105Z,2022-09-19T12:11:13Z,3793685843,178,,3751605007,141,96.5,3751605011,213,6.3,3751605003,56,Back,3751605005,140,27.4,3751605009,212,6.3,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613733,9,49,1,0,28,22mo7qbsnyi8wtucpvhgvhw2q,1,63.6,6.7,2022-09-02T20:16:20.981Z,2022-09-19T12:11:17Z,,,,,,,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462650885,943,43,1,0,28,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-09-02T20:16:21.073Z,2022-09-20T06:37:05Z,3794367071,178,0,3794367077,144,82,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613751,10,61,1,0,29,22mo7qbsnyi8wtucpvhgvhw2q,1,63.6,6.7,2022-09-02T20:16:21.127Z,2022-09-19T12:11:28Z,3793686383,178,,3751605185,56,Right,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613769,11,1,1,0,31,22mo7qbsnyi8wtucpvhgvhw2q,1,63,15.7,2022-09-02T20:16:23.621Z,2022-09-19T12:11:34Z,3751605287,56,Center,3793686567,178,,3751605289,140,68.7,3751605291,141,52.1,3751605295,213,1.3,3751605293,212,25.5,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613783,12,1,1,0,33,22mo7qbsnyi8wtucpvhgvhw2q,1,68.1,53.6,2022-09-02T20:16:25.145Z,2022-09-19T12:11:39Z,3751605359,56,Center,3751605367,213,2.7,3751605363,141,56.9,3751605365,212,5.3,3751605361,140,63.5,3793686745,178,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613837,13,1,1,0,34,22mo7qbsnyi8wtucpvhgvhw2q,1,63.5,56.9,2022-09-02T20:16:26.364Z,2022-09-19T12:11:50Z,3751605687,140,65.8,3751605685,56,Left,3793687123,178,,3751605689,141,88.5,3751605691,212,21.6,3751605693,213,1.5,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613829,6,45,1,0,36,7catg5lpivcmpf4xhggh6d8rk,0,30.1,17.4,2022-09-02T20:16:28.701Z,2022-09-19T12:11:57Z,3751605645,56,Back,3751605647,285,,3751605735,233,14,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613839,14,3,1,0,36,22mo7qbsnyi8wtucpvhgvhw2q,1,69.9,82.6,2022-09-02T20:16:28.701Z,2022-09-19T12:11:56Z,3751605715,233,6,3758697499,464,,3793687315,178,,3751605699,286,,3751605697,56,Left,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613851,15,1,1,0,38,22mo7qbsnyi8wtucpvhgvhw2q,0,65.8,88.5,2022-09-02T20:16:30.171Z,2022-09-19T12:12:09Z,3793687633,178,,3751605769,140,75.9,3751605767,56,Left,3751605775,213,0.1,3751605771,141,89.9,3751605773,212,10.6,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613863,7,8,1,0,38,7catg5lpivcmpf4xhggh6d8rk,1,20.7,15,2022-09-02T20:16:30.860Z,2022-09-19T12:12:41Z,3758698109,383,,3793688633,178,,3751605819,56,Back,,,,,,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613875,8,49,1,0,40,7catg5lpivcmpf4xhggh6d8rk,1,20.7,15,2022-09-02T20:16:32.178Z,2022-09-19T12:12:51Z,,,,,,,,,,,,,,,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613909,9,1,1,0,41,7catg5lpivcmpf4xhggh6d8rk,1,22.6,14.3,2022-09-02T20:16:33.104Z,2022-09-19T12:12:53Z,3751605929,141,22.8,3751605925,56,Back,3751605931,212,6.8,3751605927,140,26.1,3751605933,213,1.0,3793689157,178,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613953,10,1,1,0,42,7catg5lpivcmpf4xhggh6d8rk,1,26.2,23.4,2022-09-02T20:16:34.376Z,2022-09-19T12:12:57Z,3751606115,56,Back,3793689269,178,,3751606117,140,14.6,3751606123,213,3.4,3751606121,212,12.7,3751606119,141,17.9,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454613991,11,1,1,0,45,7catg5lpivcmpf4xhggh6d8rk,1,17.3,18.2,2022-09-02T20:16:37.327Z,2022-09-19T12:13:01Z,3751606369,212,12.8,3793689427,178,,3751606367,141,36.7,3751606371,213,1.4,3751606363,56,Back,3751606365,140,19.5,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614063,12,1,1,0,48,7catg5lpivcmpf4xhggh6d8rk,1,22.7,38.5,2022-09-02T20:16:40.731Z,2022-09-19T12:13:07Z,3751606773,140,21.8,3751606771,56,Back,3751606775,141,71.5,3751606777,212,22.5,3793689657,178,,3751606779,213,1.6,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614133,13,1,1,0,54,7catg5lpivcmpf4xhggh6d8rk,1,35.1,73.3,2022-09-02T20:16:46.370Z,2022-09-19T12:13:11Z,3751607077,212,9.9,3793689801,178,,3751607075,141,69.0,3751607073,140,44.1,3751607079,213,6.0,3751607069,56,Back,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614155,14,1,1,0,54,7catg5lpivcmpf4xhggh6d8rk,1,44.1,68.8,2022-09-02T20:16:47.024Z,2022-09-19T12:13:15Z,3793689953,178,,3751607199,212,13.3,3751607197,141,59.7,3751607195,140,32.9,3751607201,213,3.6,3751607193,56,Back,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614171,15,1,1,0,58,7catg5lpivcmpf4xhggh6d8rk,1,34.8,60.3,2022-09-02T20:16:50.203Z,2022-09-19T12:13:21Z,3751607267,56,Center,3751607275,213,6.2,3751607271,141,57.3,3751607273,212,16.8,3751607269,140,50.7,3793690129,178,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614209,16,1,1,0,58,7catg5lpivcmpf4xhggh6d8rk,1,51,57.2,2022-09-02T20:16:50.937Z,2022-09-19T12:13:27Z,3751607469,140,40.8,3751607473,212,15.7,3751607475,213,2.3,3751607471,141,74.1,3793690387,178,,3751607467,56,Back,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614217,17,1,1,1,3,7catg5lpivcmpf4xhggh6d8rk,1,52.7,79.4,2022-09-02T20:16:55.386Z,2022-09-19T12:13:32Z,3751607521,213,5.2,3751607507,56,Center,3751607517,212,11.1,3751607513,141,65.1,3751607511,140,57.8,3793690619,178,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614235,18,1,1,1,4,7catg5lpivcmpf4xhggh6d8rk,0,58,65.1,2022-09-02T20:16:56.391Z,2022-09-19T12:13:38Z,3751607625,140,60.0,3751607623,56,Center,3751607629,212,4.5,3751607631,213,1.1,3751607627,141,70.9,3793690887,178,,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614249,19,81,1,1,4,7catg5lpivcmpf4xhggh6d8rk,0,60,70.9,2022-09-02T20:16:56.741Z,2022-09-19T12:13:43Z,3751607721,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614489,16,68,1,1,20,22mo7qbsnyi8wtucpvhgvhw2q,0,0,0,2022-09-02T20:17:12.235Z,2022-09-19T12:14:39Z,3758701759,354,,3751608989,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614475,20,68,1,1,20,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-09-02T20:17:12.964Z,2022-09-19T12:14:46Z,3751608855,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614579,21,1,1,1,21,7catg5lpivcmpf4xhggh6d8rk,1,51.6,66.6,2022-09-02T20:17:13.523Z,2022-09-19T12:14:32Z,3751609339,56,Back,3793692559,178,,3751609347,213,4.3,3751621917,189,,3751609341,140,41.1,3751609345,212,24.8,3751609343,141,34.0,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614597,22,1,1,1,25,7catg5lpivcmpf4xhggh6d8rk,1,41.6,33.9,2022-09-02T20:17:18.063Z,2022-09-19T12:14:30Z,3751622473,189,,3751609453,56,Center,3793692895,178,,3751609459,140,53.8,3751609463,212,14.5,3751609465,213,0.5,3751609461,141,44.0,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614617,23,1,1,1,26,7catg5lpivcmpf4xhggh6d8rk,1,54.5,44.2,2022-09-02T20:17:18.644Z,2022-09-19T12:14:58Z,3751609549,140,37.8,3751622385,156,,3751609555,213,2.5,3793693807,178,,3751609551,141,62.3,3751609553,212,21.4,3751609547,56,Back,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614633,24,1,1,1,29,7catg5lpivcmpf4xhggh6d8rk,1,37,64.2,2022-09-02T20:17:21.426Z,2022-09-19T12:15:02Z,3751609633,213,1.7,3751609631,212,7.8,3751609627,140,36.4,3751609625,56,Back,3751609629,141,75.7,3793694029,178,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614665,25,1,1,1,30,7catg5lpivcmpf4xhggh6d8rk,1,36.4,75.7,2022-09-02T20:17:22.532Z,2022-09-19T12:15:06Z,3751609853,141,56.9,3751609855,212,28.6,3751609851,140,12.0,3793694153,178,,3751609849,56,Back,3751609857,213,3.6,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614723,26,1,1,1,33,7catg5lpivcmpf4xhggh6d8rk,1,12,56.9,2022-09-02T20:17:25.277Z,2022-09-19T12:15:10Z,3751610167,141,8.3,3793694337,178,,3751610163,56,Back,3751610161,155,,3751610165,140,25.5,3751610173,1,,3751610171,213,5.1,3751610169,212,36.0,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614763,27,1,1,1,38,7catg5lpivcmpf4xhggh6d8rk,1,29.3,11.3,2022-09-02T20:17:30.350Z,2022-09-19T12:15:15Z,3751610429,212,15.3,3751610427,141,25.3,3751610431,213,0.7,3751610425,140,40.7,3793694545,178,,3751610423,56,Back,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614793,28,1,1,1,41,7catg5lpivcmpf4xhggh6d8rk,1,40.4,27.9,2022-09-02T20:17:33.113Z,2022-09-19T12:15:23Z,3751610603,141,83.6,3751610599,56,Left,3751610605,212,41.2,3751610601,140,55.8,3793694719,178,,3751610607,213,1.2,3751610609,1,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614839,29,1,1,1,45,7catg5lpivcmpf4xhggh6d8rk,1,61.9,88.1,2022-09-02T20:17:37.472Z,2022-09-19T12:15:28Z,3751610887,213,5.8,3751610879,141,78.1,3751610877,140,73.3,3751610883,212,13.8,3751610875,56,Center,3793694919,178,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614855,30,1,1,1,49,7catg5lpivcmpf4xhggh6d8rk,0,67.8,84.9,2022-09-02T20:17:41.459Z,2022-09-19T12:15:47Z,3751610979,213,6.0,3751610969,140,73.9,3751610965,56,Left,3751610971,141,82.0,3751610975,212,6.7,3793695549,178,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614891,17,61,1,1,49,22mo7qbsnyi8wtucpvhgvhw2q,1,25.3,17.9,2022-09-02T20:17:41.577Z,2022-09-19T12:16:09Z,3751611177,56,Back,3793696143,178,,,,,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614963,31,1,1,1,53,7catg5lpivcmpf4xhggh6d8rk,1,85.7,86.8,2022-09-02T20:17:45.806Z,2022-09-19T12:16:12Z,3751611537,140,78.9,3793696225,178,,3751611535,56,Center,3751611543,213,4.1,3751611541,212,11.7,3751611539,141,73.2,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454614979,32,1,1,1,56,7catg5lpivcmpf4xhggh6d8rk,1,81.6,77.2,2022-09-02T20:17:49.018Z,2022-09-19T12:16:24Z,3751611627,213,2.2,3751611619,56,Left,3751611621,140,77.2,3751611625,212,8.2,3751611623,141,87.2,3793696619,178,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454615039,33,1,1,1,58,7catg5lpivcmpf4xhggh6d8rk,1,76.1,85.4,2022-09-02T20:17:50.795Z,2022-09-19T12:16:38Z,3751611885,140,61.0,3751611883,56,Center,3751611887,141,78.1,3793697053,178,,3751611891,213,3.4,3751611889,212,16.6,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454615051,34,1,1,2,1,7catg5lpivcmpf4xhggh6d8rk,1,60.2,73.2,2022-09-02T20:17:53.380Z,2022-09-19T12:16:42Z,3793697215,178,,3751611965,56,Center,3751611973,213,4.8,3751611971,212,18.9,3751611967,140,60.9,3751611969,141,45.4,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454615077,35,1,1,2,4,7catg5lpivcmpf4xhggh6d8rk,1,61.1,45.7,2022-09-02T20:17:57.089Z,2022-09-20T06:41:33Z,3793697413,178,,3751612139,213,1.8,3751612131,56,Center,3751612135,141,70.2,3751612133,140,57.0,3751612137,212,17.2,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454615113,36,1,1,2,7,7catg5lpivcmpf4xhggh6d8rk,1,57,70.3,2022-09-02T20:17:59.445Z,2022-09-19T12:16:57Z,3793697733,178,,3751612329,212,5.5,3751612331,213,4.0,3751612323,140,53.7,3751612325,141,64.0,3751612321,56,Center,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454615157,37,1,1,2,10,7catg5lpivcmpf4xhggh6d8rk,1,47.5,66.4,2022-09-02T20:18:02.310Z,2022-09-19T12:17:01Z,3751612583,141,49.4,3793697867,178,,3751612581,140,46.2,3751612585,212,11.6,3751612587,213,4.6,3751612579,56,Back,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454615193,38,1,1,2,13,7catg5lpivcmpf4xhggh6d8rk,1,46,43.6,2022-09-02T20:18:05.600Z,2022-09-19T12:17:06Z,3751612847,155,,3751612859,1,,3751612849,56,Right,3793698029,178,,3751612857,213,5.8,3751612853,141,16.4,3751612855,212,42.0,3751612851,140,81.9,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
