id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2529738283,7,1,1,0,15,7fn0aazbc8nx0u040aulozds1,1,44.5,100,2023-04-07T14:30:55.342Z,2023-04-10T01:32:09Z,4169594311,107,,4169594317,141,88.4,4169594315,140,45.1,4169594321,213,4.8,4169594319,212,8.5,4169594313,56,Back,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529738449,10,1,1,0,16,7fn0aazbc8nx0u040aulozds1,1,38.9,88.2,2023-04-07T14:30:56.681Z,2023-04-10T01:33:08Z,4178655247,178,,4169595243,141,95.7,4169595241,140,34.9,4169595247,213,2.3,4169595239,56,Back,4169595245,212,6.6,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529738357,9,1,1,0,18,7fn0aazbc8nx0u040aulozds1,1,41.3,96.5,2023-04-07T14:30:58.613Z,2023-04-10T01:32:45Z,4169594767,213,4.3,4178655311,178,,4169594761,140,39.2,4169594765,212,6.1,4169594763,141,88.2,4169594759,56,Back,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529738325,8,1,1,0,19,7fn0aazbc8nx0u040aulozds1,1,45.1,88.4,2023-04-07T14:30:59.845Z,2023-04-10T01:33:22Z,4178654741,178,,4169594559,141,97.1,4169594563,213,2.2,4169594561,212,7.1,4169594555,56,Back,4169594557,140,41.3,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529738497,11,1,1,0,21,7fn0aazbc8nx0u040aulozds1,1,25.9,91.7,2023-04-07T14:31:02.218Z,2023-04-10T01:33:29Z,4169595505,56,Back,4169595507,140,10.5,4169595511,212,16.2,4178654903,178,,4169595509,141,93.5,4169595513,213,3.1,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529738555,12,1,1,0,23,7fn0aazbc8nx0u040aulozds1,1,10.5,93.5,2023-04-07T14:31:03.731Z,2023-04-10T01:33:41Z,4169595893,213,6.2,4169595885,140,46.4,4169595881,56,Back,4178656269,178,,4169595879,155,,4169595889,141,87.9,4169595891,212,37.9,4169595895,1,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529738563,13,1,1,0,27,7fn0aazbc8nx0u040aulozds1,0,46.4,87.9,2023-04-07T14:31:07.386Z,2023-04-10T01:33:50Z,4169595939,168,,4169595945,141,88.4,4169595941,56,Back,4169595947,212,3.5,4178656433,388,,4169595937,3,,4169595949,213,0.1,4169595943,140,49.7,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529738593,5,49,1,0,27,cmbqc74mshg77ra7mywec2a6b,1,45.4,19.5,2023-04-07T14:31:07.493Z,2023-04-10T01:33:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529738669,6,1,1,0,29,cmbqc74mshg77ra7mywec2a6b,1,45.6,20.4,2023-04-07T14:31:09.267Z,2023-04-10T01:34:04Z,4169596563,141,55.4,4169596559,140,45.5,4169596573,213,1.6,4178656707,178,,4169596567,212,23.8,4169596557,56,Back,4169596555,155,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529738751,7,1,1,0,32,cmbqc74mshg77ra7mywec2a6b,1,39.3,65.5,2023-04-07T14:31:13.142Z,2023-04-10T01:34:11Z,4169596961,212,14.6,4169596957,140,27.2,4169596955,56,Back,4178656827,178,,4169596963,213,3.7,4169596959,141,54.8,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529739003,8,1,1,0,35,cmbqc74mshg77ra7mywec2a6b,1,24.6,53.9,2023-04-07T14:31:15.990Z,2023-04-10T01:34:18Z,4169598407,56,Back,4169598411,141,49.7,4169598415,213,3.3,4169598413,212,16.6,4178656933,178,,4169598409,140,9.0,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529739139,9,1,1,0,46,cmbqc74mshg77ra7mywec2a6b,0,11.4,45.8,2023-04-07T14:31:26.620Z,2023-04-10T01:34:22Z,4178656997,178,,4169599205,155,,4169599215,213,5.9,4169599207,56,Right,4169599211,141,0.0,4169599217,1,,4169599213,212,87.8,4169599209,140,89.3,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529739151,10,5,1,0,52,cmbqc74mshg77ra7mywec2a6b,0,86.6,-1.4,2023-04-07T14:31:32.993Z,2023-04-10T01:34:24Z,4169599281,347,,4169600279,233,14,4169599279,56,Right,,,,,,,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529739307,14,5,1,0,52,7fn0aazbc8nx0u040aulozds1,1,13.4,101.4,2023-04-07T14:31:32.993Z,2023-04-10T01:34:23Z,4169600143,56,Back,4169600245,233,10,4169600145,347,,,,,,,,,,,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529739663,15,1,1,1,15,7fn0aazbc8nx0u040aulozds1,1,19.6,100,2023-04-07T14:31:55.290Z,2023-04-10T01:34:27Z,4169602209,56,Back,4169602219,212,10.4,4169602223,213,6.0,4169602215,141,96.5,4169602211,140,29.1,4169602207,107,,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529739693,16,1,1,1,16,7fn0aazbc8nx0u040aulozds1,1,29.1,96.5,2023-04-07T14:31:56.474Z,2023-04-10T01:34:35Z,4169602423,140,32.9,4169602429,213,5.9,4169602417,3,,4178657329,388,,4169602425,141,94.2,4169602419,168,,4169602427,212,4.3,4169602421,56,Back,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529739697,17,1,1,1,16,7fn0aazbc8nx0u040aulozds1,0,32.9,94.2,2023-04-07T14:31:57.159Z,2023-04-10T01:34:48Z,4169602473,212,4.5,4169602469,141,93.2,4169602457,168,,4178657727,178,,4169602461,56,Back,4169602477,213,6.1,4169602467,140,37.1,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529739723,11,49,1,1,17,cmbqc74mshg77ra7mywec2a6b,1,62.4,9.4,2023-04-07T14:31:58.191Z,2023-04-10T01:34:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3qbeypoqvj93wzbbqd1upx7f9,Ygor Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529739803,12,1,1,1,18,cmbqc74mshg77ra7mywec2a6b,0,61.2,9.2,2023-04-07T14:31:58.265Z,2023-04-10T01:34:55Z,4169603059,212,33.0,4169603063,1,,4178657931,178,,4169603053,56,Center,4169603055,140,90.5,4169603051,155,,4169603057,141,26.8,4169603061,213,0.4,3qbeypoqvj93wzbbqd1upx7f9,Ygor Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529739833,18,52,1,1,21,7fn0aazbc8nx0u040aulozds1,1,9.6,71.4,2023-04-07T14:32:02.090Z,2023-04-10T01:35:01Z,4178658143,178,,4173980587,376,,,,,,,,,,,,,,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740193,19,1,1,1,28,7fn0aazbc8nx0u040aulozds1,1,8.9,45.2,2023-04-07T14:32:09.174Z,2023-04-10T01:35:07Z,4169605093,212,14.1,4169605085,123,,4169605087,56,Back,4169605089,140,12.7,4169605091,141,25.3,4178658301,178,,4169605095,213,5.0,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740267,20,1,1,1,34,7fn0aazbc8nx0u040aulozds1,1,14,25.1,2023-04-07T14:32:14.752Z,2023-04-10T01:35:12Z,4169605479,56,Back,4169605485,212,23.0,4169605481,140,9.5,4169605487,213,1.8,4178658395,178,,4169605483,141,58.2,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740381,21,1,1,1,39,7fn0aazbc8nx0u040aulozds1,1,9.7,57.6,2023-04-07T14:32:19.332Z,2023-04-10T01:35:19Z,4169606159,212,22.3,4169606153,56,Back,4169606155,140,12.2,4169606157,141,25.0,4178658485,178,,4169606161,213,4.8,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740449,22,1,1,1,44,7fn0aazbc8nx0u040aulozds1,0,27.6,4.1,2023-04-07T14:32:24.684Z,2023-04-10T01:35:26Z,4169606649,141,12.7,4169606651,212,38.7,4169606655,1,,4178658621,178,,4169606643,155,,4169606647,140,64.0,4169606645,56,Right,4169606653,213,0.2,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740507,13,1,1,1,48,cmbqc74mshg77ra7mywec2a6b,1,41.1,79.4,2023-04-07T14:32:28.432Z,2023-04-10T01:35:32Z,4169606999,3,,4169607011,212,17.6,4169607005,140,57.1,4169607015,213,0.3,4178658699,388,,4169607009,141,87.1,4169607003,56,Left,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740513,14,49,1,1,49,cmbqc74mshg77ra7mywec2a6b,1,56.8,87.1,2023-04-07T14:32:30.060Z,2023-04-10T01:36:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740537,15,1,1,1,49,cmbqc74mshg77ra7mywec2a6b,0,56.8,87.1,2023-04-07T14:32:30.098Z,2023-04-10T01:36:09Z,4169607179,140,62.9,4178658789,178,,4169607185,213,5.2,4169607181,141,70.3,4169607175,155,,4169607177,56,Center,4169607183,212,13.1,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740603,23,1,1,1,51,7fn0aazbc8nx0u040aulozds1,1,35.1,34.6,2023-04-07T14:32:31.637Z,2023-04-10T01:36:14Z,4169607553,212,19.2,4178659313,388,,4169607545,3,,4169607547,56,Back,4169607555,213,0.9,4169607551,141,56.4,4169607549,140,46.7,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740617,24,49,1,1,54,7fn0aazbc8nx0u040aulozds1,1,45.9,54,2023-04-07T14:32:34.532Z,2023-04-10T01:36:21Z,,,,,,,,,,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740611,16,45,1,1,55,cmbqc74mshg77ra7mywec2a6b,0,53.2,45.2,2023-04-07T14:32:35.294Z,2023-04-10T01:36:26Z,4169607779,233,25,4169607591,285,,4169607589,56,Center,,,,,,,,,,,,,,,,caczqvr2l880frsd32nbjorxm,Andrézinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740633,25,3,1,1,55,7fn0aazbc8nx0u040aulozds1,1,46.8,54.8,2023-04-07T14:32:35.294Z,2023-04-10T01:36:25Z,4169607755,233,16,4169607645,56,Back,4169607651,286,,4173984443,464,,4178659493,178,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740697,26,1,1,1,56,7fn0aazbc8nx0u040aulozds1,1,39.1,52.1,2023-04-07T14:32:36.272Z,2023-04-10T01:36:29Z,4169608037,141,79.1,4169608035,140,28.9,4178659547,178,,4169608039,212,21.3,4169608041,213,2.1,4169608033,56,Back,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740783,27,1,1,1,59,7fn0aazbc8nx0u040aulozds1,1,28.5,81.5,2023-04-07T14:32:39.355Z,2023-04-10T01:36:33Z,4169608447,213,0.5,4178659647,178,,4169608439,141,95.0,4169608433,56,Back,4169608437,140,43.2,4169608443,212,18.0,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740953,28,1,1,2,1,7fn0aazbc8nx0u040aulozds1,1,43.2,95,2023-04-07T14:32:41.787Z,2023-04-10T01:36:40Z,4169609403,140,69.4,4178659793,178,,4169609409,213,6.2,4169609407,212,27.7,4169609401,56,Left,4169609405,141,89.7,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740959,29,50,1,2,5,7fn0aazbc8nx0u040aulozds1,1,93,67.8,2023-04-07T14:32:45.793Z,2023-04-10T01:37:31Z,4169609437,286,,4169609715,233,17,4169609435,56,Center,,,,,,,,,,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740983,17,7,1,2,6,cmbqc74mshg77ra7mywec2a6b,1,7,32.2,2023-04-07T14:32:47.213Z,2023-04-10T01:37:35Z,4178661051,178,,4169609763,167,,4169609561,56,Back,4169609565,285,,4169609611,14,,4169609681,233,29,4173984993,385,,,,,3qbeypoqvj93wzbbqd1upx7f9,Ygor Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529741027,18,6,1,2,8,cmbqc74mshg77ra7mywec2a6b,0,7,32.2,2023-04-07T14:32:48.502Z,2023-04-10T01:37:36Z,4169609955,233,30,4169609811,73,,4169609809,56,Back,,,,,,,,,,,,,,,,3qbeypoqvj93wzbbqd1upx7f9,Ygor Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529740995,30,6,1,2,8,7fn0aazbc8nx0u040aulozds1,1,93,67.8,2023-04-07T14:32:48.502Z,2023-04-10T01:37:36Z,4169609897,233,18,4169609635,73,,4169609631,56,Center,,,,,,,,,,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529741575,31,1,1,2,33,7fn0aazbc8nx0u040aulozds1,0,99.5,99.5,2023-04-07T14:33:14.036Z,2023-04-10T01:37:42Z,4169612859,2,,4169612873,212,31.0,4169612863,155,,4173986313,20,,4169612869,140,92.1,4178661217,178,,4169612867,56,Center,4169612861,6,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,4169612871,141,4169612865,223,,55.4,4169612875,213,4.5,,,,,,,,,,,,,,,,,,,,,,
2529742413,27,44,1,2,35,cmbqc74mshg77ra7mywec2a6b,1,8.6,42.4,2023-04-07T14:33:15.353Z,2023-04-10T15:26:16Z,4169617637,285,,4169617631,56,Back,4169621347,233,41,,,,,,,,,,,,,,,,4flr4t07s463ioooy31ov8fs9,Matheus Babi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529743025,41,44,1,2,35,7fn0aazbc8nx0u040aulozds1,0,91.4,57.6,2023-04-07T14:33:15.354Z,2023-04-10T01:37:49Z,4169620975,286,,4169621387,233,27,4169620973,56,Center,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529741689,19,12,1,2,35,cmbqc74mshg77ra7mywec2a6b,1,4.5,49.1,2023-04-07T14:33:15.411Z,2023-04-10T15:26:16Z,4169613461,213,0.7,4169613457,141,100.0,4169613455,140,43.9,4169613453,56,Back,4169613683,167,,4169613521,15,,4169613459,212,54.2,4178661435,388,,4flr4t07s463ioooy31ov8fs9,Matheus Babi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529741733,20,5,1,2,42,cmbqc74mshg77ra7mywec2a6b,0,41,101.3,2023-04-07T14:33:22.843Z,2023-04-10T01:38:07Z,4169614809,233,32,4169613647,56,Back,4169613649,347,,,,,,,,,,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529741925,32,5,1,2,42,7fn0aazbc8nx0u040aulozds1,1,59,-1.3,2023-04-07T14:33:22.843Z,2023-04-10T01:38:07Z,4169614745,347,,4169614739,56,Right,4169614777,233,20,,,,,,,,,,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529741949,33,1,1,2,51,7fn0aazbc8nx0u040aulozds1,1,59.6,0,2023-04-07T14:33:31.826Z,2023-04-10T01:38:14Z,4169614917,212,16.2,4169614911,56,Right,4169614915,141,14.9,4169614905,107,,4169614985,189,,4169614913,140,70.7,4169614919,213,0.8,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529741987,34,61,1,2,53,7fn0aazbc8nx0u040aulozds1,1,72,16.6,2023-04-07T14:33:33.308Z,2023-04-10T01:43:25Z,4169615159,56,Right,4178668341,388,,4169616007,189,,4178664951,15,,,,,,,,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529741991,21,61,1,2,53,cmbqc74mshg77ra7mywec2a6b,1,27.9,77.6,2023-04-07T14:33:33.328Z,2023-04-10T01:43:35Z,4178665029,178,,4178668523,15,,4169615177,56,Back,,,,,,,,,,,,,,,,3qbeypoqvj93wzbbqd1upx7f9,Ygor Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529742009,22,49,1,2,54,cmbqc74mshg77ra7mywec2a6b,1,32.9,84.4,2023-04-07T14:33:34.842Z,2023-04-10T01:43:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
