id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2538086765,8,5,1,0,13,bwt8yfk8rkcwiwyr0mopd7wqd,0,46.8,-1.3,2023-04-23T14:31:58.207Z,2023-04-23T14:32:07Z,4213941729,233,3,4213940587,56,Back,4213940589,347,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538087023,4,1,1,0,22,co1i764h6b02husae71w6scs8,0,48.1,100,2023-04-23T14:32:06.675Z,2023-04-23T14:32:10Z,4213942011,141,71.7,4213942015,212,37.8,4213942001,56,Center,4213942005,140,78.4,4213941997,107,,4213942019,1,,4213942017,213,5.7,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538087029,9,49,1,0,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,24.5,33.5,2023-04-23T14:32:09.903Z,2023-04-23T14:32:10Z,,,,,,,,,,,,,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538087105,10,1,1,0,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,24.5,33.5,2023-04-23T14:32:09.935Z,2023-04-23T14:32:13Z,4213942517,213,2.4,4213942513,141,52.9,4213942511,140,10.3,4213942515,212,19.9,4213942509,56,Back,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538087171,11,1,1,0,29,bwt8yfk8rkcwiwyr0mopd7wqd,1,12.5,65.6,2023-04-23T14:32:13.583Z,2023-04-23T14:32:16Z,4213942799,140,23.6,4213942803,212,11.7,4213942797,56,Back,4213942801,141,66.1,4213942805,213,0.0,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538087365,12,1,1,0,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,22.9,68.4,2023-04-23T14:32:18.399Z,2023-04-23T14:32:24Z,4213943891,213,4.9,4213943889,212,38.9,4213943879,56,Back,4213943881,140,30.4,4213943885,141,12.4,4213943893,1,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538087457,13,1,1,0,39,bwt8yfk8rkcwiwyr0mopd7wqd,0,62.5,9.5,2023-04-23T14:32:24.336Z,2023-04-23T14:32:28Z,4213944383,155,,4213944391,141,89.3,4213944395,213,0.9,4213944389,140,100.0,4213944387,56,Left,4213944393,212,67.8,4213944397,1,,4213944385,196,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538087491,5,5,1,0,44,co1i764h6b02husae71w6scs8,1,-1.4,21.3,2023-04-23T14:32:28.853Z,2023-04-23T14:59:58Z,4213944603,233,14,4213944573,346,,4213944569,56,Back,,,,,,,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538087463,14,5,1,0,44,bwt8yfk8rkcwiwyr0mopd7wqd,0,101.4,78.7,2023-04-23T14:32:28.853Z,2023-04-23T14:32:30Z,4213944413,56,Center,4213944415,346,,4213944653,233,5,,,,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088057,6,1,1,1,6,co1i764h6b02husae71w6scs8,1,4.2,50,2023-04-23T14:32:50.789Z,2023-04-23T14:32:55Z,4213947643,141,75.0,4213947647,213,0.3,4213947649,1,,4213947637,124,,4213947639,56,Center,4213947657,74,,4213947645,212,59.4,4213947641,140,58.4,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088101,7,1,1,1,11,co1i764h6b02husae71w6scs8,1,58,75,2023-04-23T14:32:55.589Z,2023-04-23T14:32:57Z,4213947897,212,17.6,4213947885,56,Center,4213947881,3,,4213947893,141,56.4,4213947889,140,69.6,4213947901,213,5.5,,,,,,,293inynsy3ai0aawkdzpl7cnp,Maurício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088107,8,44,1,1,12,co1i764h6b02husae71w6scs8,1,70.4,58.8,2023-04-23T14:32:56.880Z,2023-04-23T14:32:58Z,4213947923,56,Center,4213947951,233,15,4213947925,286,,,,,,,,,,,,,,,,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088085,15,44,1,1,12,bwt8yfk8rkcwiwyr0mopd7wqd,0,29.6,41.2,2023-04-23T14:32:56.881Z,2023-04-23T14:32:58Z,4213947787,56,Back,4213947791,285,,4213947973,233,8,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088157,9,1,1,1,13,co1i764h6b02husae71w6scs8,1,69.6,56.4,2023-04-23T14:32:57.831Z,2023-04-23T14:33:00Z,4213948181,212,6.3,4213948171,3,,4213948175,56,Center,4213948173,168,,4213948183,213,6.0,4213948177,140,75.3,4213948179,141,53.7,,,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088163,10,3,1,1,15,co1i764h6b02husae71w6scs8,0,76,55.1,2023-04-23T14:32:59.808Z,2023-04-23T14:33:02Z,4213948225,56,Center,4213948375,233,16,4213948227,286,,,,,,,,,,,,,,,,,7rfeo8qrjotskdx5e6bwk53h1,Y. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088175,16,7,1,1,15,bwt8yfk8rkcwiwyr0mopd7wqd,1,24,44.9,2023-04-23T14:32:59.809Z,2023-04-23T14:33:01Z,4213948325,233,10,4213948269,56,Back,4213948271,285,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088199,17,1,1,1,16,bwt8yfk8rkcwiwyr0mopd7wqd,0,22.1,42.3,2023-04-23T14:33:01.345Z,2023-04-23T15:32:52Z,4213948385,140,21.5,4214257661,286,,4214257657,233,11,4214257655,236,,4213948383,56,Back,4213948389,212,2.0,4213948387,141,39.5,4213948391,213,4.4,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088225,11,74,1,1,16,co1i764h6b02husae71w6scs8,1,75,58.8,2023-04-23T14:33:01.346Z,2023-04-23T15:33:40Z,4213948517,56,Center,4214257671,233,17,4214257571,285,,,,,,,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088263,12,43,1,1,19,co1i764h6b02husae71w6scs8,1,0,0,2023-04-23T14:33:03.557Z,2023-04-23T14:33:58Z,4213948691,56,Center,4213954911,144,61,,,,,,,,,,,,,,,,,,,7rfeo8qrjotskdx5e6bwk53h1,Y. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088297,13,15,1,1,19,co1i764h6b02husae71w6scs8,1,78.8,62.3,2023-04-23T14:33:04.366Z,2023-04-23T14:34:10Z,4213956423,147,61.4,4213948803,18,,4213956397,78,,4213956401,29,,4213948805,56,Center,4213956425,230,97.7,4213956413,102,50.4,4213956427,231,51.4,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,4213955265,20,4213955269,82,4213948801,22,4213956405,55,11,4213956421,146,80.5,4213956417,103,19,4213955295,233,18,,,,,,,,,,,,,,
2538088247,18,10,1,1,19,bwt8yfk8rkcwiwyr0mopd7wqd,1,22.3,38.2,2023-04-23T14:33:04.466Z,2023-04-23T14:34:02Z,4213948617,56,Back,4213955317,233,13,4213948615,94,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088333,14,5,1,1,21,co1i764h6b02husae71w6scs8,1,81.5,101.4,2023-04-23T14:33:06.082Z,2023-04-23T14:59:58Z,4213948993,56,Left,4213949025,233,19,4213948995,347,,,,,,,,,,,,,,,,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088275,19,5,1,1,21,bwt8yfk8rkcwiwyr0mopd7wqd,0,18.5,-1.4,2023-04-23T14:33:06.082Z,2023-04-23T14:33:11Z,4213948737,347,,4213948735,56,Back,4213949031,233,14,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088489,15,1,1,1,32,co1i764h6b02husae71w6scs8,1,82.7,100,2023-04-23T14:33:16.647Z,2023-04-23T14:33:18Z,4213949905,107,,4213949917,1,,4213949913,212,23.3,4213949911,141,89.6,4213949915,213,3.5,4213949909,140,61.7,4213949907,56,Left,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088531,16,1,1,1,33,co1i764h6b02husae71w6scs8,1,61.7,89.6,2023-04-23T14:33:18.277Z,2023-04-23T14:33:20Z,4213950153,141,73.6,4213950157,213,3.9,4213950149,56,Center,4213950151,140,51.8,4213950155,212,15.0,,,,,,,,,,293inynsy3ai0aawkdzpl7cnp,Maurício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088575,17,1,1,1,35,co1i764h6b02husae71w6scs8,1,51.8,73.6,2023-04-23T14:33:19.925Z,2023-04-23T14:33:22Z,4213950391,212,19.1,4213950389,141,48.2,4213950387,140,44.0,4213950385,56,Back,4213950393,213,4.3,,,,,,,,,,33j75k7nnzjit08r24zk00yy1,Park Ji-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088725,18,1,1,1,37,co1i764h6b02husae71w6scs8,1,44,48.2,2023-04-23T14:33:22.038Z,2023-04-23T14:33:27Z,4213951161,56,Back,4213951165,141,52.4,4213951167,212,30.7,4213951169,213,3.0,4213951163,140,14.9,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088831,19,1,1,1,43,co1i764h6b02husae71w6scs8,1,15,52.5,2023-04-23T14:33:27.813Z,2023-04-23T14:33:32Z,4213951741,140,67.1,4213951745,212,58.5,4213951737,56,Left,4213951733,155,,4213951749,1,,4213951747,213,0.4,4213951743,141,83.0,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088847,20,44,1,1,47,co1i764h6b02husae71w6scs8,1,65.8,85,2023-04-23T14:33:31.824Z,2023-04-23T14:33:33Z,4213951829,286,,4213951827,56,Left,4213951837,233,20,,,,,,,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088813,20,44,1,1,47,bwt8yfk8rkcwiwyr0mopd7wqd,0,34.2,15,2023-04-23T14:33:31.825Z,2023-04-23T14:33:33Z,4213951665,285,,4213951865,233,20,4213951663,56,Back,,,,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088945,21,1,1,1,48,co1i764h6b02husae71w6scs8,1,67.1,83,2023-04-23T14:33:32.758Z,2023-04-23T14:33:37Z,4213952349,213,5.9,4213952347,212,6.5,4213952343,140,72.9,4213952339,3,,4213952341,56,Left,4213952345,141,79.7,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088949,22,61,1,1,52,co1i764h6b02husae71w6scs8,0,81.9,84.1,2023-04-23T14:33:37.095Z,2023-04-23T14:33:37Z,4213952361,56,Left,,,,,,,,,,,,,,,,,,,,,,7rfeo8qrjotskdx5e6bwk53h1,Y. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088989,21,5,1,1,53,bwt8yfk8rkcwiwyr0mopd7wqd,1,14.6,-1.1,2023-04-23T14:33:37.617Z,2023-04-23T14:33:40Z,4213952549,347,,4213952547,56,Back,4213952597,233,23,,,,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538088961,23,5,1,1,53,co1i764h6b02husae71w6scs8,0,85.4,101.1,2023-04-23T14:33:37.617Z,2023-04-23T14:59:58Z,4213952403,347,,4213952401,56,Left,4213952627,233,21,,,,,,,,,,,,,,,,7rfeo8qrjotskdx5e6bwk53h1,Y. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538089063,22,1,1,1,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,14.5,0,2023-04-23T14:33:41.445Z,2023-04-23T14:33:42Z,4213952891,213,0.9,4213952889,212,10.2,4213952887,141,10.0,4213952883,56,Back,4213952881,107,,4213952885,140,20.4,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538089071,23,61,1,1,58,bwt8yfk8rkcwiwyr0mopd7wqd,0,20.5,10,2023-04-23T14:33:42.786Z,2023-04-23T14:33:43Z,4213952919,56,Back,,,,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538089159,24,49,1,1,59,co1i764h6b02husae71w6scs8,1,79.8,83.3,2023-04-23T14:33:43.830Z,2023-04-23T14:34:13Z,,,,,,,,,,,,,,,,,,,,,,,,,293inynsy3ai0aawkdzpl7cnp,Maurício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538089185,25,4,1,1,59,co1i764h6b02husae71w6scs8,1,80,83.2,2023-04-23T14:33:44.065Z,2023-04-23T14:34:11Z,4213953401,56,Left,4213956473,295,,4213953399,13,,4213953407,286,,4213953403,152,,4213953441,233,24,,,,,,,293inynsy3ai0aawkdzpl7cnp,Maurício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538089167,24,4,1,1,59,bwt8yfk8rkcwiwyr0mopd7wqd,0,20,16.8,2023-04-23T14:33:44.066Z,2023-04-23T14:33:48Z,4213953517,233,25,4213953311,152,,4213953307,295,,4213953309,56,Back,4213953305,13,,4213953313,285,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538089283,25,17,1,2,2,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-04-23T14:33:47.139Z,2023-04-23T14:33:51Z,4213953887,393,,4213953891,13,243,4213953885,31,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538090473,26,2,1,2,54,co1i764h6b02husae71w6scs8,1,77.5,83.5,2023-04-23T14:34:38.937Z,2023-04-23T14:45:04Z,4213960321,56,Center,4213960319,152,,4213960315,5,,4213960327,141,48.8,4213960323,140,91.3,4213990315,2,,4213990263,7,33j75k7nnzjit08r24zk00yy1,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095067,27,55,1,2,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,7.1,47.8,2023-04-23T14:34:38.938Z,2023-04-23T14:41:46Z,4213984749,343,3,,,,,,,,,,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095219,31,43,1,2,56,co1i764h6b02husae71w6scs8,1,0,0,2023-04-23T14:34:40.669Z,2023-04-23T14:38:33Z,4213989563,144,61,4213985383,56,Center,,,,,,,,,,,,,,,,,,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538090493,26,43,1,2,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-04-23T14:34:41.405Z,2023-04-23T14:37:58Z,4213981449,140,8.1,4213960417,56,Back,4213981451,141,48.9,4213981455,213,0,4213981453,212,1.2,4213981693,15,0,4213985471,144,12,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538090603,27,84,1,2,57,co1i764h6b02husae71w6scs8,1,0,0,2023-04-23T14:34:42.336Z,2023-04-23T14:38:15Z,4213974385,343,2,4213968593,328,,4213987481,436,16,4213964397,24,,4213987275,29,,4213964411,374,2023-04-23 15:34:41.931,4213960927,56,Center,4213968585,78,,7rfeo8qrjotskdx5e6bwk53h1,Y. González,,4213968597,230,4213960921,17,4213968589,103,4213968591,214,,4213964417,375,02:57.460,4213968599,231,51.1,4213964401,20,,99.0,2.5,4213968587,102,49.0,4213987277,55,31,,,,,,
2538092837,28,27,1,4,30,co1i764h6b02husae71w6scs8,1,0,0,2023-04-23T14:36:15.138Z,2023-04-23T14:36:15Z,4213972899,201,,4213972903,364,,4213972901,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538093159,29,65,1,4,30,co1i764h6b02husae71w6scs8,1,0,0,2023-04-23T14:36:15.148Z,2023-04-23T14:46:17Z,4213974481,365,27,4213985369,336,,4213974479,329,,,,,,,,,,,,,,,,,7rfeo8qrjotskdx5e6bwk53h1,Y. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538095083,30,28,1,6,7,co1i764h6b02husae71w6scs8,1,0,0,2023-04-23T14:37:52.046Z,2023-04-23T14:37:52Z,4213984611,364,,4213984613,55,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538096077,28,1,1,6,48,bwt8yfk8rkcwiwyr0mopd7wqd,1,9.1,42.6,2023-04-23T14:38:32.984Z,2023-04-23T14:38:40Z,4213990115,241,,4213990127,1,,4213990123,212,33.9,4213990119,140,34.2,4213990121,141,11.2,4213990117,56,Back,4213990125,213,5.6,4213990459,189,,664x98r3mbynnh19u1cx984q,Andrew,,4213990113,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
