id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2502209629,4,1,1,0,12,co1i764h6b02husae71w6scs8,0,40.6,89.6,2023-01-29T18:01:50.812Z,2023-02-01T07:32:05Z,4003253035,140,44.2,4003253039,212,3.8,4003253041,213,0,4006159493,388,,4003253031,3,,4003253033,56,Back,4003253037,141,89.6,,,,agjhj0e3l9ofh1xchvyq2yt7u,Wagner Leonardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210083,17,61,1,0,12,3b4nxgvmwzstmoq6borytkwx1,1,57.4,15.6,2023-01-29T18:01:50.840Z,2023-02-01T01:07:55Z,4003255513,56,Right,4006159539,388,,4006159537,15,,,,,,,,,,,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209631,5,49,1,0,13,co1i764h6b02husae71w6scs8,1,55.5,89.3,2023-01-29T18:01:51.515Z,2023-02-01T01:08:09Z,,,,,,,,,,,,,,,,,,,,,,,,,3q1nhus52rnkt6nwvqmpb1ct0,Klismahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209637,6,1,1,0,14,co1i764h6b02husae71w6scs8,0,55.5,89.3,2023-01-29T18:01:52.384Z,2023-02-01T01:08:12Z,4003253079,140,65.2,4006159661,178,,4003253075,155,,4003253085,213,5.5,4003253077,56,Center,4003253083,212,14.3,4003253081,141,74.5,,,,3q1nhus52rnkt6nwvqmpb1ct0,Klismahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209641,8,49,1,0,15,3b4nxgvmwzstmoq6borytkwx1,1,36.2,34,2023-01-29T18:01:53.937Z,2023-02-01T01:08:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209657,9,1,1,0,15,3b4nxgvmwzstmoq6borytkwx1,0,35.3,33.8,2023-01-29T18:01:53.962Z,2023-02-01T01:08:23Z,4006159755,178,,4003253171,56,Center,4003253175,141,33.0,4003253179,213,6.3,4003253177,212,27.1,4003253173,140,61.1,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209709,7,1,1,0,17,co1i764h6b02husae71w6scs8,0,39.7,67.2,2023-01-29T18:01:55.264Z,2023-02-01T01:08:28Z,4003253451,140,100.0,4003253453,141,96.2,4003253457,213,0.3,4003253441,157,,4003253443,56,Left,4006159779,178,,4003253455,212,67.2,4003253459,1,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209715,8,5,1,0,23,co1i764h6b02husae71w6scs8,0,101,96.6,2023-01-29T18:02:01.228Z,2023-02-01T01:08:32Z,4003253475,346,,4003253529,233,10,4003253473,56,Left,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209703,10,5,1,0,23,3b4nxgvmwzstmoq6borytkwx1,1,-1,3.4,2023-01-29T18:02:01.228Z,2023-02-01T01:08:32Z,4003253513,233,8,4003253417,56,Back,4003253419,346,,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209903,11,1,1,0,38,3b4nxgvmwzstmoq6borytkwx1,1,2.6,56.1,2023-01-29T18:02:16.446Z,2023-02-01T01:08:38Z,4003254563,56,Back,4003254567,141,77.5,4003254571,213,0.7,4003254561,124,,4003394497,189,,4003254569,212,21.6,4003254575,237,,4003254565,140,17.8,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209911,12,1,1,0,40,3b4nxgvmwzstmoq6borytkwx1,0,20.5,77.2,2023-01-29T18:02:18.124Z,2023-02-01T01:08:42Z,4003254619,56,Back,4003254625,212,30.0,4003254617,155,,4006159853,178,,4003254627,213,5.9,4003254623,141,59.6,4003254621,140,46.7,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209965,9,1,1,0,42,co1i764h6b02husae71w6scs8,0,53,42.7,2023-01-29T18:02:20.601Z,2023-02-01T01:08:48Z,4003254917,3,,4003254923,141,50.4,4003254921,140,69.0,4006159915,178,,4003254919,56,Center,4003254929,213,0.3,4003254925,212,17.6,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209931,13,44,1,0,44,3b4nxgvmwzstmoq6borytkwx1,1,29.6,56,2023-01-29T18:02:22.324Z,2023-02-01T07:32:05Z,4003254707,285,,4003255023,233,10,4003254705,56,Back,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209973,10,44,1,0,44,co1i764h6b02husae71w6scs8,0,70.4,44,2023-01-29T18:02:22.325Z,2023-02-01T01:08:52Z,4003255029,233,13,4003254961,286,,4003254959,56,Center,,,,,,,,,,,,,,,,1c0ymbcylpp4ty7n34inspffu,Luquinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209957,14,1,1,0,44,3b4nxgvmwzstmoq6borytkwx1,1,26.7,59,2023-01-29T18:02:22.365Z,2023-02-01T07:32:06Z,4006159973,388,,4003254865,141,60.9,4003254869,213,0.1,4003254859,3,,4003254861,56,Back,4003254863,140,37.2,4003254867,212,11.1,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209961,15,43,1,0,45,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-01-29T18:02:23.831Z,2023-01-31T15:35:50Z,4005524445,144,49,,,,,,,,,,,,,,,,,,,,,,90ojk78yhwtwbnz0k5w1ow6hh,I. Vukotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502209971,16,1,1,0,45,3b4nxgvmwzstmoq6borytkwx1,1,35.6,54,2023-01-29T18:02:23.855Z,2023-02-01T01:09:04Z,4006159989,178,,4003254949,56,Back,4003254955,212,8.1,4003254951,140,42.0,4003254953,141,60.6,4003254957,213,0.6,,,,,,,90ojk78yhwtwbnz0k5w1ow6hh,I. Vukotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502236127,419,61,1,0,46,3b4nxgvmwzstmoq6borytkwx1,0,44.1,61.8,2023-01-29T18:02:24.343Z,2023-02-01T01:09:12Z,4003396687,56,Back,4006160001,178,,,,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502236075,377,61,1,0,46,co1i764h6b02husae71w6scs8,1,54.3,36,2023-01-29T18:02:24.587Z,2023-02-01T01:09:18Z,4003396415,56,Center,4006160033,178,,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210059,11,49,1,0,47,co1i764h6b02husae71w6scs8,1,46.3,32.6,2023-01-29T18:02:25.800Z,2023-02-01T01:09:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502236213,378,1,1,0,47,co1i764h6b02husae71w6scs8,1,46.7,32.7,2023-01-29T18:02:25.838Z,2023-02-01T01:09:31Z,4003397173,141,46.4,4003397177,213,2.9,4006160129,178,,4003397171,140,15.2,4003397169,56,Back,4003397179,1,,4003397175,212,34.4,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210103,12,1,1,0,52,co1i764h6b02husae71w6scs8,1,14.1,53.3,2023-01-29T18:02:30.101Z,2023-02-01T01:09:35Z,4003255639,141,75.6,4003255635,56,Back,4003255643,213,1.1,4003255641,212,17.4,4003255637,140,22.2,4006160155,178,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210147,13,1,1,0,55,co1i764h6b02husae71w6scs8,1,21.1,75.7,2023-01-29T18:02:33.969Z,2023-02-01T01:09:38Z,4003255823,141,53.7,4003255827,213,4.1,4003255821,140,11.5,4006160183,178,,4003255819,56,Back,4003255825,212,18.0,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210177,14,1,1,0,58,co1i764h6b02husae71w6scs8,1,11.8,48.7,2023-01-29T18:02:36.621Z,2023-02-01T01:09:42Z,4003255999,213,5.4,4003255995,141,30.1,4006160219,178,,4003255997,212,16.6,4003255993,140,22.0,4003255991,56,Back,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210205,15,1,1,1,3,co1i764h6b02husae71w6scs8,1,20.9,34.2,2023-01-29T18:02:42.017Z,2023-02-01T01:09:44Z,4006160255,178,,4003256129,56,Back,4003256135,212,25.8,4003256133,141,71.5,4003256137,213,1.4,4003256131,140,25.5,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210235,16,1,1,1,9,co1i764h6b02husae71w6scs8,1,24.5,73.6,2023-01-29T18:02:47.198Z,2023-02-01T01:09:48Z,4003256295,56,Back,4003256299,141,48.4,4003256297,140,12.3,4006160293,178,,4003256303,213,4.1,4003256301,212,21.4,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210277,17,1,1,1,12,co1i764h6b02husae71w6scs8,1,14.9,43.3,2023-01-29T18:02:50.248Z,2023-02-01T01:09:51Z,4003256573,140,22.5,4003256577,212,15.9,4006160321,178,,4003256571,56,Back,4003256579,213,5.2,4003256575,141,23.1,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210283,18,1,1,1,15,co1i764h6b02husae71w6scs8,0,26,14.7,2023-01-29T18:02:54.032Z,2023-02-01T01:09:56Z,4003256597,213,6.0,4003256593,141,8.0,4003256591,140,43.9,4003256589,56,Back,4006160365,178,,4003256595,212,19.3,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210289,18,8,1,1,17,3b4nxgvmwzstmoq6borytkwx1,1,55.1,84.7,2023-01-29T18:02:55.123Z,2023-02-01T01:10:02Z,4003256615,56,Left,4005525743,383,,4006160403,178,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210387,19,1,1,1,19,co1i764h6b02husae71w6scs8,1,34.1,4.1,2023-01-29T18:02:57.594Z,2023-02-01T01:10:11Z,4003257037,140,42.5,4003257033,3,,4006160495,178,,4003257041,212,8.9,4003257043,213,0.1,4003257035,56,Back,4003257039,141,5.3,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210389,20,1,1,1,20,co1i764h6b02husae71w6scs8,0,42.7,5.8,2023-01-29T18:02:58.712Z,2023-02-01T01:10:17Z,4003257049,56,Right,4003267465,3,,4006160543,388,,4003267315,213,0.5,4003267307,168,,4003267311,141,15.3,4003267313,212,12.6,4003267309,140,53.0,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210371,19,61,1,1,21,3b4nxgvmwzstmoq6borytkwx1,0,45.2,89,2023-01-29T18:03:00.089Z,2023-02-01T01:11:15Z,4003256969,56,Back,4006160947,178,,,,,,,,,,,,,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210409,21,61,1,1,22,co1i764h6b02husae71w6scs8,0,54.8,11,2023-01-29T18:03:00.657Z,2023-02-01T01:11:21Z,4003257151,56,Right,4006160969,178,,,,,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210381,20,49,1,1,23,3b4nxgvmwzstmoq6borytkwx1,1,45,75,2023-01-29T18:03:01.337Z,2023-02-01T01:11:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210405,21,1,1,1,25,3b4nxgvmwzstmoq6borytkwx1,1,45,75,2023-01-29T18:03:03.354Z,2023-02-01T01:11:28Z,4003257131,213,5.9,4003257127,141,70.2,4003257123,56,Center,4003257125,140,53.1,4003257129,212,9.1,4006161045,178,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210417,22,1,1,1,25,3b4nxgvmwzstmoq6borytkwx1,1,53.1,70.2,2023-01-29T18:03:03.894Z,2023-02-01T01:11:32Z,4003257189,213,1.7,4003257185,141,81.7,4003257187,212,7.9,4003257183,140,52.2,4003257181,56,Left,4006161065,178,,,,,,,,90ojk78yhwtwbnz0k5w1ow6hh,I. Vukotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210455,23,1,1,1,27,3b4nxgvmwzstmoq6borytkwx1,0,52.2,81.7,2023-01-29T18:03:05.630Z,2023-02-01T01:11:34Z,4003257413,56,Center,4003257417,141,64.6,4003399325,4,,4003257421,213,5.9,4003257419,212,31.5,4003257415,140,80.1,4006161079,178,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210473,22,59,1,1,31,co1i764h6b02husae71w6scs8,1,0,0,2023-01-29T18:03:09.262Z,2023-02-01T01:11:43Z,4003257503,56,Back,,,,,,,,,,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210481,23,49,1,1,31,co1i764h6b02husae71w6scs8,1,19.2,38.2,2023-01-29T18:03:09.268Z,2023-02-01T01:11:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210491,24,1,1,1,31,co1i764h6b02husae71w6scs8,0,19.2,38.2,2023-01-29T18:03:09.277Z,2023-02-01T01:11:50Z,4003257591,213,6.1,4003257593,1,,4006161233,178,,4003257587,141,26.4,4003257589,212,57.7,4003257583,56,Center,4003257581,157,,4003257585,140,73.6,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210517,24,1,1,1,35,3b4nxgvmwzstmoq6borytkwx1,0,30.1,75.3,2023-01-29T18:03:13.369Z,2023-02-01T01:12:03Z,4003257739,141,76.4,4003257735,56,Center,4003257743,213,0.0,4003257741,212,23.3,4003257737,140,52.3,4003257733,3,,4006161365,178,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210547,25,1,1,1,37,co1i764h6b02husae71w6scs8,0,46.7,28.2,2023-01-29T18:03:15.573Z,2023-02-01T01:12:06Z,4006161395,178,,4003257887,140,57.5,4003257891,212,23.3,4003257893,213,5.2,4003257889,141,0.0,4003257885,56,Right,,,,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210627,25,5,1,1,39,3b4nxgvmwzstmoq6borytkwx1,1,42,101.8,2023-01-29T18:03:17.355Z,2023-02-01T01:12:10Z,4003258263,56,Back,4003258269,233,26,4003258265,347,,,,,,,,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210549,26,5,1,1,39,co1i764h6b02husae71w6scs8,0,58,-1.8,2023-01-29T18:03:17.355Z,2023-02-01T01:12:11Z,4003257897,56,Right,4003258273,233,25,4003257899,347,,,,,,,,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502210633,26,1,1,1,46,3b4nxgvmwzstmoq6borytkwx1,1,52.6,100,2023-01-29T18:03:24.895Z,2023-02-01T01:12:13Z,4003258305,213,5.1,4003258295,107,,4003258299,140,57.5,4003258303,212,12.9,4003258301,141,83.3,4003258297,56,Left,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
