id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/16/value
2451901149,103,1,1,8,58,7catg5lpivcmpf4xhggh6d8rk,1,61.2,60.8,2022-08-27T19:40:09.491Z,2022-08-28T20:49:00Z,3737084215,212,24.1,3737084211,140,68.2,3737084217,213,5.0,3741768493,178,,3737084213,141,27.0,3737084209,56,Center,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901161,104,1,1,9,2,7catg5lpivcmpf4xhggh6d8rk,1,79.7,26.4,2022-08-27T19:40:12.861Z,2022-08-28T20:49:05Z,3737084265,140,91.3,3737084271,213,5.8,3741768675,178,,3737084267,141,17.3,3737084269,212,13.7,3737084263,56,Right,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901173,105,1,1,9,3,7catg5lpivcmpf4xhggh6d8rk,0,91.3,17.3,2022-08-27T19:40:14.341Z,2022-08-28T20:49:13Z,3737084349,141,34.3,3741769041,178,,3737084353,212,11.8,3737084345,140,89.1,3737084355,213,1.8,3740238639,195,,3737084341,56,Center,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901175,47,8,1,9,4,alyavx3ad35bp1xuwmqk7sgev,1,16.3,71,2022-08-27T19:40:14.904Z,2022-08-28T20:49:20Z,3740239029,384,,3741769285,178,,3737084357,56,Back,,,,,,,,,,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452921155,741,43,1,9,5,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-27T19:40:16.422Z,2022-08-29T06:24:55Z,3742564835,144,82,3742564795,178,0,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901189,48,49,1,9,5,alyavx3ad35bp1xuwmqk7sgev,1,7.5,72.8,2022-08-27T19:40:16.462Z,2022-08-28T20:49:27Z,,,,,,,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901311,49,4,1,9,8,alyavx3ad35bp1xuwmqk7sgev,1,9.7,88.6,2022-08-27T19:40:18.742Z,2022-08-28T20:49:44Z,3737085121,295,,3737144329,233,106,3737085125,152,,3737085119,13,,3737085123,56,Back,3737085127,285,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901291,106,4,1,9,8,7catg5lpivcmpf4xhggh6d8rk,0,90.3,11.4,2022-08-27T19:40:18.743Z,2022-08-28T20:49:43Z,3737084995,56,Right,3737084991,13,,3737084997,152,,3737084999,286,,3737084993,295,,3737144361,233,49,3741770515,178,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901663,50,1,1,9,36,alyavx3ad35bp1xuwmqk7sgev,0,13.2,87.9,2022-08-27T19:40:46.992Z,2022-08-28T20:50:01Z,3737087151,5,,3741771365,178,,3737087161,141,93.7,3737087155,152,,3737087165,213,0.1,3737087167,1,,3737087157,56,Left,3737088791,189,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,3737087153,155,3737087159,140,3737087163,212,59.6,,,,,,,,,,,,,,,,,69.8,,,,,,,,,,
2451901669,107,1,1,9,40,7catg5lpivcmpf4xhggh6d8rk,1,22.1,9.4,2022-08-27T19:40:50.742Z,2022-08-28T20:50:08Z,3737087205,56,Back,3741771789,388,,3737087211,212,15.8,3737087203,3,,3737087209,141,7.4,3737087207,140,37.1,3737087213,213,6.2,,,,1kn0x4n8grpc1cx46ctnmajth,Luís Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901671,108,1,1,9,42,7catg5lpivcmpf4xhggh6d8rk,0,37.1,7.4,2022-08-27T19:40:52.591Z,2022-08-28T20:50:13Z,3737087227,141,10.7,3737087223,56,Back,3737087229,212,2.4,3737087231,213,1.9,3741772087,178,,3737087225,140,36.4,3737087221,3,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452921449,1234,43,1,9,42,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-08-27T19:40:53.332Z,2022-08-29T06:26:12Z,3742565549,178,0,3742565607,144,82,,,,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901695,109,61,1,9,42,7catg5lpivcmpf4xhggh6d8rk,0,33.7,14.6,2022-08-27T19:40:53.350Z,2022-08-28T20:52:49Z,3741779307,178,,3737087347,56,Back,,,,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901725,51,1,1,9,43,alyavx3ad35bp1xuwmqk7sgev,1,60.7,77.8,2022-08-27T19:40:54.432Z,2022-08-28T20:52:59Z,3737087511,56,Left,3737087519,213,2.5,3737087513,140,53.7,3737087517,212,9.5,3737087515,141,86.6,3741779745,178,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901747,52,1,1,9,46,alyavx3ad35bp1xuwmqk7sgev,1,53.7,86.6,2022-08-27T19:40:56.681Z,2022-08-28T20:53:06Z,3741780081,178,,3737087659,140,56.2,3737087663,141,79.2,3737087667,213,5.2,3737087655,56,Left,3737087665,212,5.7,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901755,53,50,1,9,47,alyavx3ad35bp1xuwmqk7sgev,1,52.6,78.5,2022-08-27T19:40:57.801Z,2022-08-28T20:53:50Z,3737087821,233,110,3737087695,56,Center,3737087697,286,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901761,110,7,1,9,47,7catg5lpivcmpf4xhggh6d8rk,1,47.4,21.5,2022-08-27T19:40:58.175Z,2022-08-28T20:53:39Z,3737087735,285,,3737087803,233,53,3741781819,178,,3737087733,56,Back,3740241495,384,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901767,111,49,1,9,49,7catg5lpivcmpf4xhggh6d8rk,1,59.6,28.8,2022-08-27T19:40:59.602Z,2022-08-28T20:54:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901819,112,1,1,9,51,7catg5lpivcmpf4xhggh6d8rk,1,71,33.6,2022-08-27T19:41:02.011Z,2022-08-28T20:54:06Z,3741782885,178,,3737088079,213,1.2,3737088073,140,76.1,3737088077,212,14.1,3737088071,56,Center,3737088075,141,52.8,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901879,113,1,1,9,53,7catg5lpivcmpf4xhggh6d8rk,0,80.4,50.1,2022-08-27T19:41:04.395Z,2022-08-28T20:54:15Z,3737088431,213,1.1,3741783329,178,,3737088429,212,23.0,3737088423,56,Left,3737088425,140,90.3,3737088427,141,80.2,,,,,,,a7twqgp3fp43y1aoybfe2i8d1,Rochinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901881,54,4,1,9,56,alyavx3ad35bp1xuwmqk7sgev,1,8,19.1,2022-08-27T19:41:07.081Z,2022-08-28T20:54:25Z,3737088455,285,,3737088447,13,,3737088449,294,,3737088453,152,,3737088451,56,Back,3737088677,233,114,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451901901,114,4,1,9,56,7catg5lpivcmpf4xhggh6d8rk,0,92,80.9,2022-08-27T19:41:07.082Z,2022-08-28T20:54:25Z,3737088595,294,,3737088601,286,,3737088597,56,Left,3737088599,152,,3737088593,13,,3737088699,233,54,3741783717,178,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902367,55,1,1,10,29,alyavx3ad35bp1xuwmqk7sgev,1,8.3,16.4,2022-08-27T19:41:39.957Z,2022-08-28T20:57:02Z,3737091299,56,Right,3737091293,5,,3737091309,212,92.5,3737091303,140,96.3,3737091313,213,6.2,3737091297,152,,3737091317,1,,3737091305,141,11.1,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,3741788507,178,3737091295,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902373,56,61,1,10,36,alyavx3ad35bp1xuwmqk7sgev,1,97.9,11.6,2022-08-27T19:41:46.772Z,2022-08-28T20:57:15Z,3737091337,56,Right,3741788879,178,,,,,,,,,,,,,,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902379,57,5,1,10,36,alyavx3ad35bp1xuwmqk7sgev,0,100.8,11.3,2022-08-27T19:41:47.231Z,2022-08-28T20:57:26Z,3737091373,346,,3737091369,56,Right,3737091437,233,115,,,,,,,,,,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902357,115,5,1,10,36,7catg5lpivcmpf4xhggh6d8rk,1,-0.8,88.7,2022-08-27T19:41:47.231Z,2022-08-28T20:57:27Z,3737091245,56,Back,3737091249,346,,3737091415,233,57,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902591,116,1,1,10,46,7catg5lpivcmpf4xhggh6d8rk,1,4.8,51.2,2022-08-27T19:41:56.621Z,2022-08-28T20:57:41Z,3737092505,237,,3737092483,56,Back,3737092497,213,5.4,3737092489,141,27.1,3737092493,212,22.0,3737092481,124,,3737092485,140,18.8,3740244377,189,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902629,117,1,1,10,50,7catg5lpivcmpf4xhggh6d8rk,1,23.2,22.4,2022-08-27T19:42:01.222Z,2022-08-28T20:57:45Z,3741789669,178,,3737092689,141,2.8,3737092693,213,5.1,3737092687,140,28.3,3737092691,212,14.4,3737092685,56,Back,,,,,,,1kn0x4n8grpc1cx46ctnmajth,Luís Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902659,118,1,1,10,52,7catg5lpivcmpf4xhggh6d8rk,1,28.3,2.8,2022-08-27T19:42:02.701Z,2022-08-28T20:57:52Z,3737092867,213,0.0,3737092859,56,Back,3737092863,141,3.5,3737092865,212,14.9,3741789949,178,,3737092861,140,42.5,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902799,119,1,1,10,55,7catg5lpivcmpf4xhggh6d8rk,1,37.3,6.8,2022-08-27T19:42:06.461Z,2022-08-28T20:57:58Z,3737093639,141,43.0,3737093637,140,28.3,3737093641,212,26.4,3737093635,56,Back,3741790109,178,,3737093643,213,1.9,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902837,120,1,1,11,4,7catg5lpivcmpf4xhggh6d8rk,1,58.7,60.5,2022-08-27T19:42:15.012Z,2022-08-28T20:58:04Z,3737093877,213,5.3,3737093869,56,Center,3737093873,141,32.8,3737093875,212,22.9,3737093871,140,71.1,3741790251,178,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902843,121,61,1,11,5,7catg5lpivcmpf4xhggh6d8rk,0,70.9,32.4,2022-08-27T19:42:16.080Z,2022-08-28T20:58:44Z,3737093913,56,Center,3741791495,178,,,,,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902839,59,49,1,11,6,alyavx3ad35bp1xuwmqk7sgev,1,25.3,73.2,2022-08-27T19:42:17.096Z,2022-08-28T20:59:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902929,60,1,1,11,6,alyavx3ad35bp1xuwmqk7sgev,1,25.3,73.2,2022-08-27T19:42:17.198Z,2022-08-28T20:59:14Z,3737094347,56,Back,3737094349,140,33.4,3737094353,212,11.2,3737094355,213,0.7,3737094351,141,84.0,3741792037,178,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902941,61,3,1,11,10,alyavx3ad35bp1xuwmqk7sgev,1,46.6,86.8,2022-08-27T19:42:20.690Z,2022-08-28T20:59:51Z,3737094395,286,,3740254511,464,,3741793045,178,,3737094393,56,Back,3737094547,233,122,,,,,,,,,,duv5kjxwj07cwmfz8x200qyqy,Batxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902963,122,45,1,11,10,7catg5lpivcmpf4xhggh6d8rk,0,53.4,13.2,2022-08-27T19:42:20.690Z,2022-08-28T20:59:52Z,3737094519,56,Right,3737094579,233,61,3737094521,285,,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451902989,62,1,1,11,12,alyavx3ad35bp1xuwmqk7sgev,1,38.1,88.6,2022-08-27T19:42:23.004Z,2022-08-28T21:00:02Z,3741793297,178,,3737094703,212,9.9,3737094699,140,32.6,3737094697,56,Back,3737094701,141,76.7,3737094705,213,4.1,,,,,,,duv5kjxwj07cwmfz8x200qyqy,Batxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903009,63,1,1,11,15,alyavx3ad35bp1xuwmqk7sgev,1,31.5,75.1,2022-08-27T19:42:25.741Z,2022-08-28T21:00:11Z,3737094807,141,39.7,3741793541,178,,3737094809,212,24.5,3737094803,56,Back,3737094811,213,4.5,3737094805,140,27.1,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903049,64,1,1,11,17,alyavx3ad35bp1xuwmqk7sgev,1,26.8,35.1,2022-08-27T19:42:28.232Z,2022-08-28T21:00:16Z,3737095009,212,27.5,3737094999,56,Center,3741793757,178,,3737095011,213,6.0,3737095001,140,52.1,3737095005,141,24.5,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903053,65,61,1,11,18,alyavx3ad35bp1xuwmqk7sgev,1,52.1,24.5,2022-08-27T19:42:29.232Z,2022-08-28T21:00:26Z,3741794119,178,,3737095021,56,Center,,,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903133,66,1,1,11,25,alyavx3ad35bp1xuwmqk7sgev,0,66.8,26.1,2022-08-27T19:42:35.582Z,2022-08-28T21:00:38Z,3737095583,286,,3737095457,56,Center,3737095463,212,2.1,3737095459,140,68.8,3741794523,178,,3737095577,236,,3737095465,213,0.1,3737095579,233,123,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,3737095461,141,,,,,,,,,,,,,,,,,,,,,26.5,,,,,,,,,,,
2451903145,123,74,1,11,25,7catg5lpivcmpf4xhggh6d8rk,1,29.8,73,2022-08-27T19:42:35.720Z,2022-08-28T21:00:44Z,3741794663,178,,3737095603,233,66,3737095513,285,,3737095511,56,Back,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452922317,781,43,1,11,27,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-27T19:42:38.042Z,2022-08-29T06:31:12Z,3742568271,21,0,3742568269,178,0,3742568365,144,82,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903197,67,61,1,11,27,alyavx3ad35bp1xuwmqk7sgev,0,65.9,19.8,2022-08-27T19:42:38.087Z,2022-08-28T21:01:04Z,3741795037,178,,3737095839,56,Right,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452922427,1290,43,1,11,27,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-08-27T19:42:38.190Z,2022-08-29T06:32:18Z,3742568549,178,0,3742568707,144,82,,,,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452922337,1278,43,1,11,28,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-08-27T19:42:38.740Z,2022-08-29T06:31:09Z,3742568353,144,82,3742568319,178,0,,,,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452922455,1293,43,1,11,28,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-08-27T19:42:38.791Z,2022-08-29T06:32:21Z,3742568629,178,0,3742568717,144,82,,,,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452922463,1295,43,1,11,29,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-08-27T19:42:39.725Z,2022-08-29T06:32:07Z,3742568647,178,0,3742568653,144,82,,,,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903213,124,49,1,11,30,7catg5lpivcmpf4xhggh6d8rk,1,26.8,79,2022-08-27T19:42:40.617Z,2022-08-28T21:01:47Z,,,,,,,,,,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452922591,1299,67,1,11,30,7catg5lpivcmpf4xhggh6d8rk,1,29.2,78,2022-08-27T19:42:40.649Z,2022-08-29T21:59:42Z,3742568999,233,786,,,,,,,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452922589,786,67,1,11,30,alyavx3ad35bp1xuwmqk7sgev,0,70.8,22,2022-08-27T19:42:40.650Z,2022-08-29T06:33:09Z,3742569007,233,1299,,,,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452922559,1298,43,1,11,30,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-08-27T19:42:40.709Z,2022-08-29T06:33:02Z,3742568957,144,67,3742568913,233,784,,,,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452922557,784,43,1,11,30,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-27T19:42:40.710Z,2022-08-29T06:33:03Z,3742568959,144,67,3742568917,233,1298,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903249,125,1,1,11,31,7catg5lpivcmpf4xhggh6d8rk,1,26.8,79,2022-08-27T19:42:41.992Z,2022-08-28T21:01:55Z,3737096129,212,5.4,3737096123,56,Back,3737096127,141,75.6,3741796733,178,,3737096125,140,22.1,3737096131,213,3.6,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903279,126,1,1,11,33,7catg5lpivcmpf4xhggh6d8rk,1,23.8,73.3,2022-08-27T19:42:44.432Z,2022-08-28T21:02:01Z,3737096271,212,2.4,3737096265,56,Back,3737096269,141,70.0,3737096267,140,24.6,3737096273,213,5.1,3741796951,178,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903297,127,1,1,11,35,7catg5lpivcmpf4xhggh6d8rk,1,24.6,70,2022-08-27T19:42:46.104Z,2022-08-28T21:02:18Z,3737096365,56,Back,3737096371,212,6.2,3737096369,141,64.2,3741797445,178,,3737096367,140,29.1,3737096373,213,5.6,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903327,128,1,1,11,36,7catg5lpivcmpf4xhggh6d8rk,1,29.1,64.2,2022-08-27T19:42:46.881Z,2022-08-28T21:02:23Z,3741797577,178,,3737096555,212,6.1,3737096551,140,24.2,3737096557,213,3.7,3737096549,56,Back,3737096553,141,59.3,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903359,129,1,1,11,38,7catg5lpivcmpf4xhggh6d8rk,1,25.9,63,2022-08-27T19:42:49.261Z,2022-08-28T21:02:29Z,3737096731,140,29.3,3737096735,212,7.3,3737096733,141,72.4,3737096737,213,1.1,3741797671,178,,3737096727,56,Back,,,,,,,1kn0x4n8grpc1cx46ctnmajth,Luís Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903387,130,1,1,11,40,7catg5lpivcmpf4xhggh6d8rk,1,29.3,72.4,2022-08-27T19:42:51.512Z,2022-08-28T21:02:33Z,3737096927,213,1.3,3737096923,141,96.9,3737096919,56,Back,3737096925,212,17.3,3737096921,140,33.9,3741797803,178,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903419,131,1,1,11,43,7catg5lpivcmpf4xhggh6d8rk,1,33.9,96.9,2022-08-27T19:42:53.552Z,2022-08-28T21:02:43Z,3737097077,56,Back,3737097079,140,29.8,3737097081,141,85.1,3737097083,212,9.1,3741798029,178,,3737097087,213,4.2,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903507,132,1,1,11,46,7catg5lpivcmpf4xhggh6d8rk,1,31.8,78.7,2022-08-27T19:42:56.782Z,2022-08-28T21:02:54Z,3741798375,178,,3737097643,141,43.6,3737097647,213,4.7,3737097639,56,Back,3737097641,140,31.8,3737097645,212,23.9,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903597,133,1,1,11,51,7catg5lpivcmpf4xhggh6d8rk,1,36.3,39.7,2022-08-27T19:43:02.382Z,2022-08-28T21:02:58Z,3737098175,56,Back,3737098183,213,1.4,3737098179,141,71.8,3737098177,140,39.8,3741798525,178,,3737098181,212,22.1,,,,,,,1kn0x4n8grpc1cx46ctnmajth,Luís Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903645,134,1,1,11,59,7catg5lpivcmpf4xhggh6d8rk,1,53.6,88.6,2022-08-27T19:43:09.712Z,2022-08-28T21:03:10Z,3737098475,141,88.1,3737098471,56,Left,3741798961,178,,3737098477,212,9.0,3737098479,213,6.2,3737098473,140,62.2,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903655,135,3,1,12,1,7catg5lpivcmpf4xhggh6d8rk,0,64,86.6,2022-08-27T19:43:11.562Z,2022-08-28T21:03:42Z,3741799927,178,,3740256913,465,,3737098511,56,Left,3737098513,286,,3737098515,211,,,,,,,,,,,a7twqgp3fp43y1aoybfe2i8d1,Rochinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903665,68,49,1,12,2,alyavx3ad35bp1xuwmqk7sgev,1,26.3,19.4,2022-08-27T19:43:12.911Z,2022-08-28T21:03:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903685,69,1,1,12,2,alyavx3ad35bp1xuwmqk7sgev,1,26.3,19.4,2022-08-27T19:43:13.031Z,2022-08-28T21:03:29Z,3737098647,140,32.5,3737098643,56,Back,3737098653,212,9.5,3741799493,178,,3737098655,213,0.8,3737098651,141,29.5,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451903767,70,1,1,12,4,alyavx3ad35bp1xuwmqk7sgev,1,32.8,31.1,2022-08-27T19:43:14.630Z,2022-08-28T21:03:47Z,3737099101,212,25.5,3741800107,178,,3737099095,56,Center,3737099103,213,0.7,3737099099,141,56.0,3737099097,140,50.9,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
