id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2482688999,9,1,1,0,14,26t6lvlpql4w5wu1ih73qpy36,1,23.1,23.4,2022-11-06T18:01:58.563Z,2022-11-08T06:15:03Z,3900542059,212,9.9,3900542053,56,Back,3903071459,178,,3900542055,140,29.5,3900542063,213,5.5,3900542057,141,12.8,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689009,10,1,1,0,17,26t6lvlpql4w5wu1ih73qpy36,0,26.7,4,2022-11-06T18:02:00.896Z,2022-11-08T06:15:09Z,3900542117,213,0.2,3900542107,155,,3900542111,140,69.3,3900542115,212,45.7,3900542119,1,,3900542109,56,Right,3903071501,178,,3900542113,141,17.7,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689031,3,1,1,0,19,ewsf6evtguu9j7k6js4tlgl89,1,40.2,78.2,2022-11-06T18:02:02.849Z,2022-11-08T06:15:14Z,3900542253,212,17.4,3900542249,140,55.7,3903071559,388,,3900542245,3,,3900542247,56,Center,3900542255,213,5.9,3900542251,141,69.1,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689035,4,61,1,0,20,ewsf6evtguu9j7k6js4tlgl89,0,55.7,69.1,2022-11-06T18:02:04.568Z,2022-11-08T06:15:24Z,3903071667,178,,3900542271,56,Center,,,,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689217,5,43,1,0,21,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-11-06T18:02:05.525Z,2022-11-07T10:47:06Z,3902109797,144,49,,,,,,,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689445,23,43,1,0,22,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-11-06T18:02:06.548Z,2022-11-07T10:47:07Z,3902109879,144,49,,,,,,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689061,11,1,1,0,23,26t6lvlpql4w5wu1ih73qpy36,1,36.7,22.9,2022-11-06T18:02:07.458Z,2022-11-08T06:15:28Z,3903071709,178,,3900542413,56,Back,3900542417,141,26.8,3900542415,140,26.7,3900542421,213,2.9,3900542419,212,10.8,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689097,12,1,1,0,26,26t6lvlpql4w5wu1ih73qpy36,1,25.7,28.7,2022-11-06T18:02:09.761Z,2022-11-08T06:15:31Z,3900542613,140,24.8,3903071745,178,,3900542623,212,20.6,3900542627,213,1.6,3900542611,56,Back,3900542617,141,59.0,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689133,13,1,1,0,29,26t6lvlpql4w5wu1ih73qpy36,1,25.1,64.7,2022-11-06T18:02:12.770Z,2022-11-08T06:15:39Z,3900542797,212,13.4,3900542795,141,62.4,3900542791,56,Back,3900542799,213,6.2,3903071845,178,,3900542793,140,37.8,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689169,14,1,1,0,30,26t6lvlpql4w5wu1ih73qpy36,1,37.8,62.4,2022-11-06T18:02:13.892Z,2022-11-08T06:15:42Z,3900543021,141,32.0,3900543025,213,4.3,3900543019,140,28.0,3903071867,178,,3900543023,212,23.1,3900543017,56,Back,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689183,15,1,1,0,35,26t6lvlpql4w5wu1ih73qpy36,1,25.5,25.4,2022-11-06T18:02:19.239Z,2022-11-08T06:15:46Z,3900543103,140,26.3,3903071909,178,,3900543109,213,1.5,3900543105,141,63.9,3900543101,56,Back,3900543107,212,26.2,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689205,16,1,1,0,38,26t6lvlpql4w5wu1ih73qpy36,1,29.5,70,2022-11-06T18:02:22.601Z,2022-11-08T06:15:51Z,3900543233,212,13.9,3903071961,178,,3900543227,56,Back,3900543231,141,90.2,3900543235,213,1.4,3900543229,140,31.5,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689235,17,1,1,0,41,26t6lvlpql4w5wu1ih73qpy36,1,30.1,80.4,2022-11-06T18:02:25.088Z,2022-11-08T06:15:56Z,3900543389,1,,3903072013,178,,3900543379,56,Back,3900543387,213,4.6,3900543385,212,34.4,3900543381,140,27.7,3900543383,141,30.0,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689273,18,1,1,0,43,26t6lvlpql4w5wu1ih73qpy36,1,27.7,30,2022-11-06T18:02:27.298Z,2022-11-08T06:15:59Z,3900543601,140,10.1,3900543605,212,20.6,3900543607,213,2.7,3900543595,56,Back,3903072053,178,,3900543603,141,43.3,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689321,19,1,1,0,45,26t6lvlpql4w5wu1ih73qpy36,1,10.1,43.7,2022-11-06T18:02:29.642Z,2022-11-08T06:16:02Z,3900543883,56,Back,3900543887,141,82.1,3900543891,213,1.2,3900543885,140,20.9,3900543889,212,28.5,3903072075,178,,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689343,20,1,1,0,51,26t6lvlpql4w5wu1ih73qpy36,0,29.9,87.8,2022-11-06T18:02:35.132Z,2022-11-08T06:16:05Z,3900543993,56,Center,3903072119,178,,3900544001,213,5.7,3900544003,1,,3900543999,212,50.3,3900543997,141,47.6,3900543995,140,70.1,3900543991,155,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689357,6,1,1,0,54,ewsf6evtguu9j7k6js4tlgl89,1,30.5,53.1,2022-11-06T18:02:37.987Z,2022-11-08T06:16:09Z,3900544089,213,0.4,3900544085,141,59.1,3900544081,56,Back,3900544079,3,,3900544087,212,9.7,3903072175,388,,3900544083,140,38.9,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689387,7,1,1,0,56,ewsf6evtguu9j7k6js4tlgl89,0,38.7,59.4,2022-11-06T18:02:40.618Z,2022-11-08T06:16:15Z,3903072229,388,,3900544261,141,92.4,3900544265,213,1.3,3900544255,3,,3900544257,56,Back,3900544263,212,23.3,3900544259,140,44.7,,,,613xzggyqa0ugkmu2u6oxkmp5,Y. Eteki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689417,21,1,1,1,2,26t6lvlpql4w5wu1ih73qpy36,1,54.4,7.2,2022-11-06T18:02:46.027Z,2022-11-08T06:16:19Z,3900544465,212,21.2,3900544461,140,36.8,3900544467,213,2.6,3900544463,141,22.5,3903072291,178,,3900544459,56,Back,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689441,22,1,1,1,5,26t6lvlpql4w5wu1ih73qpy36,1,39.4,26.4,2022-11-06T18:02:49.258Z,2022-11-08T06:16:24Z,3900544633,212,31.2,3903072327,178,,3900544627,56,Back,3900544635,213,1.6,3900544631,141,72.3,3900544629,140,39.5,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689467,24,1,1,1,11,26t6lvlpql4w5wu1ih73qpy36,1,62.9,81.5,2022-11-06T18:02:54.743Z,2022-11-08T06:16:28Z,3900544773,212,10.8,3900544769,140,73.2,3900544767,56,Left,3903072361,178,,3900544775,213,0.0,3900544771,141,81.7,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689487,25,1,1,1,13,26t6lvlpql4w5wu1ih73qpy36,1,72.9,83,2022-11-06T18:02:56.874Z,2022-11-08T06:16:35Z,3900544877,56,Left,3900544881,140,79.1,3900544885,212,11.0,3900544887,213,0.9,3903072429,178,,3900544883,141,96.0,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689499,26,1,1,1,14,26t6lvlpql4w5wu1ih73qpy36,0,79.9,96.4,2022-11-06T18:02:58.579Z,2022-11-08T06:16:41Z,3900544949,155,,3902111627,224,,3900544959,213,4.8,3900544957,212,15.7,3900544947,2,,3902111629,72,,3900544955,141,73.4,3900544951,56,Center,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,3900544953,140,80.8,3903072479,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689531,8,12,1,1,15,ewsf6evtguu9j7k6js4tlgl89,1,18.2,24.8,2022-11-06T18:02:59.064Z,2022-11-08T06:16:49Z,3900545107,212,20.4,3900545131,15,,3900545111,213,1.5,3900545099,140,19.1,3900545095,56,Back,3900545103,141,54.8,3903072559,178,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689521,27,1,1,1,16,26t6lvlpql4w5wu1ih73qpy36,1,77.5,42.1,2022-11-06T18:03:00.628Z,2022-11-08T06:17:01Z,3902113715,212,11.0,3902113711,140,67.4,3902113717,213,3.4,3900545059,56,Center,3903072633,388,,3902113923,210,13,3902113713,141,38.0,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689549,28,13,1,1,18,26t6lvlpql4w5wu1ih73qpy36,1,70.7,42.7,2022-11-06T18:03:02.186Z,2022-11-08T06:17:01Z,3900545819,215,,3900545809,29,,3900545821,230,98.4,3900545815,102,60.7,3900547723,328,,3900545817,103,4.2,3900545441,20,,3900547721,73,,dq41kziilg4jki9erxel9d3ze,Fabiano,3900545823,231,48.9,3903072679,178,,3900545811,55,27,3900545209,56,Center,3900545205,22,3900545207,18,,,,,,,,,,,,,,,,,,
2482689557,9,5,1,1,19,ewsf6evtguu9j7k6js4tlgl89,1,-0.7,36.2,2022-11-06T18:03:03.676Z,2022-11-08T06:17:04Z,3900545235,346,,3900545237,233,29,3900545233,56,Back,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689553,29,5,1,1,19,26t6lvlpql4w5wu1ih73qpy36,0,100.7,63.8,2022-11-06T18:03:03.676Z,2022-11-08T06:17:04Z,3900545223,346,,3900545257,233,9,3900545221,56,Center,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689785,10,1,1,1,43,ewsf6evtguu9j7k6js4tlgl89,0,3.7,55.1,2022-11-06T18:03:26.847Z,2022-11-08T06:17:11Z,3900546453,56,Left,3900546465,74,,3900546461,213,0.4,3900546449,124,,3900546459,212,60.8,3900546463,1,,3900546457,141,93.2,3900546455,140,56.1,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,3900546451,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689799,31,44,1,1,46,26t6lvlpql4w5wu1ih73qpy36,1,43.6,6.2,2022-11-06T18:03:29.949Z,2022-11-08T11:18:14Z,3900546525,56,Back,3900546623,233,11,3900546527,285,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689807,11,44,1,1,46,ewsf6evtguu9j7k6js4tlgl89,0,56.4,93.8,2022-11-06T18:03:29.950Z,2022-11-08T06:17:18Z,3900546563,56,Left,3900546639,233,31,3900546565,286,,,,,,,,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689779,30,61,1,1,46,26t6lvlpql4w5wu1ih73qpy36,1,45.1,4.6,2022-11-06T18:03:30.007Z,2022-11-08T11:18:14Z,3903072997,15,,3903072999,388,,3900546433,56,Back,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689813,32,12,1,1,47,26t6lvlpql4w5wu1ih73qpy36,1,33.8,1.1,2022-11-06T18:03:31.699Z,2022-11-08T06:17:35Z,3900546599,212,1.6,3900546597,141,0.0,3900546595,140,34.9,3900546593,56,Back,3900546621,167,,3903073063,388,,3900546601,213,5.5,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689969,12,5,1,1,48,ewsf6evtguu9j7k6js4tlgl89,1,61.8,101.2,2022-11-06T18:03:32.296Z,2022-11-08T06:17:37Z,3900547407,56,Left,3900547423,233,33,3900547409,347,,,,,,,,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689819,33,5,1,1,48,26t6lvlpql4w5wu1ih73qpy36,0,38.2,-1.2,2022-11-06T18:03:32.296Z,2022-11-08T06:17:38Z,3900546615,56,Back,3900547451,233,12,3900546617,347,,,,,,,,,,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482690319,22,1,1,2,6,ewsf6evtguu9j7k6js4tlgl89,1,64.6,100,2022-11-06T18:03:50.615Z,2022-11-08T06:17:45Z,3900549513,140,77.4,3900549511,56,Left,3900549515,141,95.9,3900549517,212,14.1,3900549519,213,6.0,3900549509,107,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689983,13,43,1,2,7,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-11-06T18:03:51.398Z,2022-11-06T18:04:16Z,3900547483,212,17.5,3900547481,141,80.0,3900547485,213,5.3,3900547479,140,70.5,3900547477,56,Left,3900548367,144,1,3900547475,107,0,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689989,14,1,1,2,7,ewsf6evtguu9j7k6js4tlgl89,1,70.5,80,2022-11-06T18:03:51.624Z,2022-11-08T06:17:54Z,3900547559,213,1.0,3900547551,56,Left,3900547555,141,90.0,3900547557,212,8.2,3900547553,140,74.8,3903073207,21,,3903073205,178,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482689993,15,3,1,2,8,ewsf6evtguu9j7k6js4tlgl89,0,74.3,88.5,2022-11-06T18:03:52.458Z,2022-11-08T06:18:04Z,3902120021,465,,3903073295,178,,3900547685,233,34,3900547575,56,Left,3900547577,286,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482690003,34,7,1,2,8,26t6lvlpql4w5wu1ih73qpy36,1,25.7,11.5,2022-11-06T18:03:52.529Z,2022-11-08T06:18:11Z,3902119933,385,,3903073351,178,,3900547637,56,Back,3900547639,285,,3900547655,233,15,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482690007,35,49,1,2,10,26t6lvlpql4w5wu1ih73qpy36,1,27.5,23.7,2022-11-06T18:03:54.156Z,2022-11-08T06:18:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482690019,36,1,1,2,10,26t6lvlpql4w5wu1ih73qpy36,1,25,24.3,2022-11-06T18:03:54.296Z,2022-11-08T06:18:34Z,3900547707,140,15.0,3900547705,56,Back,3900547711,212,10.9,3900547709,141,28.7,3900547713,213,2.9,3903073521,178,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482690033,37,1,1,2,11,26t6lvlpql4w5wu1ih73qpy36,1,15,28.7,2022-11-06T18:03:54.933Z,2022-11-08T06:18:39Z,3900547773,157,,3903073563,178,,3900547783,213,5.9,3900547779,141,15.1,3900547785,1,,3900547781,212,25.9,3900547775,56,Back,3900547777,140,38.0,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482690035,38,61,1,2,14,26t6lvlpql4w5wu1ih73qpy36,0,38.4,14.7,2022-11-06T18:03:58.558Z,2022-11-08T06:19:05Z,3903073727,388,,3900547789,56,Back,,,,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482690039,16,49,1,2,15,ewsf6evtguu9j7k6js4tlgl89,1,56.6,85.1,2022-11-06T18:03:59.538Z,2022-11-08T06:19:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482690057,17,1,1,2,15,ewsf6evtguu9j7k6js4tlgl89,1,56.6,85.1,2022-11-06T18:03:59.539Z,2022-11-08T06:19:13Z,3900547943,212,14.0,3900547937,56,Center,3900547939,140,57.7,3903073775,178,,3900547945,213,4.8,3900547941,141,64.6,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
