id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/18/value
2443371897,5,43,1,0,18,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-08-07T14:31:55.051Z,2022-08-07T14:37:07Z,3691732129,140,22.5,3691732125,152,0,3691732127,56,Back,3691732123,5,0,3691732133,212,11.6,3691732131,141,18.0,3691752559,144,1,3691732135,213,5.6,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443371927,6,1,1,0,21,ewsf6evtguu9j7k6js4tlgl89,1,22.6,18.6,2022-08-07T14:31:58.341Z,2022-08-10T11:39:11Z,3696896815,178,,3691752667,152,,3691732293,140,9.7,3691732291,56,Back,3691732297,212,21.2,3691752665,5,,3691732295,141,42.5,3691732299,213,2.3,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443371957,7,1,1,0,25,ewsf6evtguu9j7k6js4tlgl89,1,9.9,47,2022-08-07T14:32:01.810Z,2022-08-10T11:39:16Z,3691732473,141,65.5,3691732469,56,Back,3691732477,213,1.4,3691732471,140,11.8,3696896869,178,,3691732475,212,12.7,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372001,8,1,1,0,27,ewsf6evtguu9j7k6js4tlgl89,1,11.5,67.9,2022-08-07T14:32:04.024Z,2022-08-10T11:39:23Z,3696896977,178,,3691732709,213,4.3,3691732705,141,49.9,3691732701,56,Back,3691732707,212,13.3,3691732703,140,6.6,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372065,9,1,1,0,33,ewsf6evtguu9j7k6js4tlgl89,1,10.3,48.2,2022-08-07T14:32:10.032Z,2022-08-10T11:39:27Z,3696897035,178,,3691733037,56,Back,3691733047,213,5.1,3691733041,141,18.0,3691733039,140,17.9,3691733043,212,22.0,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372083,10,1,1,0,36,ewsf6evtguu9j7k6js4tlgl89,0,22.6,13.4,2022-08-07T14:32:13.092Z,2022-08-10T11:39:30Z,3696897131,178,,3691733113,212,16.5,3691733107,56,Back,3691733111,141,14.9,3691733109,140,38.3,3691733115,213,0.1,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372107,7,8,1,0,37,cmbqc74mshg77ra7mywec2a6b,1,55.3,85.9,2022-08-07T14:32:14.038Z,2022-08-10T11:39:52Z,3696897391,21,,3696897393,388,,3693243729,385,,3691733193,56,Left,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372151,11,1,1,0,38,ewsf6evtguu9j7k6js4tlgl89,0,31.4,31.6,2022-08-07T14:32:15.569Z,2022-08-10T11:40:00Z,3696897529,178,,3691733419,1,,3691733409,56,Right,3691733415,212,43.4,3691733411,140,71.5,3691733417,213,6.0,3691733407,157,,3691733413,141,16.1,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372149,8,49,1,0,43,cmbqc74mshg77ra7mywec2a6b,1,30.4,88.1,2022-08-07T14:32:20.100Z,2022-08-10T11:46:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372181,9,1,1,0,44,cmbqc74mshg77ra7mywec2a6b,0,31.1,93.6,2022-08-07T14:32:21.399Z,2022-08-10T11:46:32Z,3691733577,212,1.2,3691733571,56,Back,3691733573,140,31.7,3691733579,213,1.0,3696905207,178,,3691733575,141,95.1,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444348149,966,67,1,0,44,cmbqc74mshg77ra7mywec2a6b,1,29.1,95,2022-08-07T14:32:21.432Z,2022-08-10T14:41:19Z,3696993265,233,899,,,,,,,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444348147,899,67,1,0,44,ewsf6evtguu9j7k6js4tlgl89,0,70.9,5,2022-08-07T14:32:21.433Z,2022-08-10T12:43:16Z,3696993287,233,966,,,,,,,,,,,,,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444348191,967,43,1,0,44,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-08-07T14:32:21.433Z,2022-08-10T12:43:24Z,3696993491,178,0,3696993563,144,82,,,,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372265,10,4,1,0,44,cmbqc74mshg77ra7mywec2a6b,1,33.2,94.7,2022-08-07T14:32:21.536Z,2022-08-10T11:46:43Z,3691742477,152,,3691733989,56,Back,3691742475,13,,3691742479,265,,3691742589,285,,3691742585,233,12,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372231,12,4,1,0,44,ewsf6evtguu9j7k6js4tlgl89,0,66.8,5.3,2022-08-07T14:32:21.537Z,2022-08-10T11:46:42Z,3696905425,178,,3691742611,233,10,3691733801,56,Right,3691733807,286,,3691733803,152,,3691733799,13,,3691733805,265,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372405,11,1,1,1,2,cmbqc74mshg77ra7mywec2a6b,1,36.8,96.4,2022-08-07T14:32:39.143Z,2022-08-10T11:46:44Z,3691734747,56,Back,3691734749,140,21.4,3696905493,178,,3691734755,213,3.6,3691743475,5,,3691734751,141,85.5,3691743727,189,,3691734753,212,17.8,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,3691743477,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372439,12,1,1,1,4,cmbqc74mshg77ra7mywec2a6b,1,16.4,85.9,2022-08-07T14:32:41.274Z,2022-08-10T11:46:53Z,3691735003,213,4.5,3691735001,212,23.7,3691734997,140,10.8,3691734999,141,52.1,3696905703,178,,3691734995,56,Back,,,,,,,9yzlho51tjytlzkdb6y20ozc9,C. Tassano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372449,13,1,1,1,7,cmbqc74mshg77ra7mywec2a6b,1,10.8,52.1,2022-08-07T14:32:44.053Z,2022-08-10T11:46:56Z,3691735065,141,25.9,3696905807,178,,3691735069,213,4.9,3691735063,140,14.3,3691735067,212,18.2,3691735061,56,Back,,,,,,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372487,14,1,1,1,10,cmbqc74mshg77ra7mywec2a6b,1,14.3,25.9,2022-08-07T14:32:46.761Z,2022-08-10T11:47:00Z,3691735279,212,20.4,3691735275,140,28.4,3691735281,213,5.5,3691735277,141,5.2,3691735273,56,Back,3696905899,178,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372495,15,1,1,1,13,cmbqc74mshg77ra7mywec2a6b,0,32.2,4.1,2022-08-07T14:32:49.767Z,2022-08-10T11:47:07Z,3696906083,178,,3691735319,213,0.9,3691735315,141,7.4,3691735317,212,2.9,3691735311,56,Back,3691735313,140,34.0,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372513,13,61,1,1,13,ewsf6evtguu9j7k6js4tlgl89,1,57.8,86.5,2022-08-07T14:32:50.304Z,2022-08-10T11:47:14Z,3691735437,56,Left,3696906255,178,,,,,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372535,14,49,1,1,16,ewsf6evtguu9j7k6js4tlgl89,1,53.4,66.3,2022-08-07T14:32:52.855Z,2022-08-10T11:47:21Z,,,,,,,,,,,,,,,,,,,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372587,15,1,1,1,16,ewsf6evtguu9j7k6js4tlgl89,1,53.2,66.9,2022-08-07T14:32:52.859Z,2022-08-10T11:47:25Z,3691735813,140,39.7,3691735817,141,72.7,3691735809,56,Back,3696906523,178,,3691735823,212,14.7,3691735827,213,2.9,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372611,16,1,1,1,17,ewsf6evtguu9j7k6js4tlgl89,1,39.6,72.6,2022-08-07T14:32:54.323Z,2022-08-10T11:47:35Z,3696906717,178,,3691735939,212,21.3,3691735941,213,4.2,3691735935,140,30.2,3691735937,141,44.8,3691735933,56,Back,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372689,18,1,1,1,22,ewsf6evtguu9j7k6js4tlgl89,1,27.8,50.6,2022-08-07T14:32:59.532Z,2022-08-10T14:40:17Z,3697110745,178,,3691736337,56,Back,3691736345,213,1.4,3691736343,212,16.1,3691736339,140,30.6,3691736341,141,73.9,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372617,17,1,1,1,22,ewsf6evtguu9j7k6js4tlgl89,1,28.8,43.1,2022-08-07T14:32:59.535Z,2022-08-10T11:48:05Z,3691735989,212,5.4,3691735985,140,27.7,3696907169,178,,3691735987,141,50.9,3691735983,56,Back,3691735991,213,1.8,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372729,19,1,1,1,28,ewsf6evtguu9j7k6js4tlgl89,1,33.8,75.4,2022-08-07T14:33:04.758Z,2022-08-10T11:48:19Z,3691736559,212,13.8,3696907431,178,,3691736555,140,29.6,3691736557,141,56.1,3691736553,56,Back,3691736561,213,4.4,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372745,20,1,1,1,32,ewsf6evtguu9j7k6js4tlgl89,1,33.8,47.9,2022-08-07T14:33:09.320Z,2022-08-10T11:48:28Z,3691736669,213,6.2,3691736665,141,46.4,3691736661,56,Back,3691736667,212,12.1,3691736663,140,45.3,3696907661,178,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372767,21,1,1,1,33,ewsf6evtguu9j7k6js4tlgl89,1,44.7,46.6,2022-08-07T14:33:10.375Z,2022-08-10T11:48:34Z,3696907805,178,,3691736805,141,48.7,3691736809,213,3.0,3691736803,140,33.9,3691736807,212,11.4,3691736801,56,Back,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372843,22,1,1,1,37,ewsf6evtguu9j7k6js4tlgl89,1,34.6,49.3,2022-08-07T14:33:14.123Z,2022-08-10T11:48:40Z,3691737231,212,16.9,3691737233,213,1.6,3696907913,178,,3691737227,140,34.9,3691737225,56,Back,3691737229,141,74.2,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372883,23,1,1,1,42,ewsf6evtguu9j7k6js4tlgl89,1,36.5,75.9,2022-08-07T14:33:18.794Z,2022-08-10T11:48:44Z,3696908009,178,,3691737429,56,Back,3691737433,141,57.8,3691737431,140,33.7,3691737437,213,4.5,3691737435,212,12.7,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372913,24,1,1,1,45,ewsf6evtguu9j7k6js4tlgl89,1,34.9,51.9,2022-08-07T14:33:22.454Z,2022-08-10T11:48:50Z,3691737605,141,20.4,3691737609,213,4.9,3691737603,140,38.3,3691737601,56,Back,3691737607,212,21.7,3696908077,178,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372957,25,1,1,1,49,ewsf6evtguu9j7k6js4tlgl89,0,44.7,10.4,2022-08-07T14:33:25.822Z,2022-08-10T11:48:55Z,3691737859,155,,3696908187,178,,3691737873,213,0.2,3691737869,141,26.8,3691737871,212,52.5,3691737875,1,,3691737867,140,93.6,3691737863,56,Center,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443372961,16,52,1,1,53,cmbqc74mshg77ra7mywec2a6b,1,4.3,67.2,2022-08-07T14:33:30.211Z,2022-08-10T11:49:00Z,3696908249,178,,3693248253,377,,,,,,,,,,,,,,,,,,,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443373073,17,1,1,1,58,cmbqc74mshg77ra7mywec2a6b,1,7.6,69.4,2022-08-07T14:33:35.034Z,2022-08-10T11:49:07Z,3691738447,123,,3696908441,178,,3691738449,56,Back,3691738455,212,25.3,3691738457,213,4.8,3691738451,140,10.2,3691738453,141,32.4,,,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443373113,18,1,1,2,1,cmbqc74mshg77ra7mywec2a6b,1,10.2,32.4,2022-08-07T14:33:38.278Z,2022-08-10T11:49:15Z,3696908557,178,,3691738655,212,23.5,3691738651,140,23.7,3691738657,213,5.4,3691738649,56,Back,3691738653,141,4.9,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443373191,19,1,1,2,6,cmbqc74mshg77ra7mywec2a6b,1,28.4,5.9,2022-08-07T14:33:42.823Z,2022-08-10T11:49:21Z,3691739049,56,Back,3691739057,213,2.2,3691739051,140,12.3,3691739053,141,41.0,3696908643,178,,3691739055,212,29.2,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443373259,20,1,1,2,10,cmbqc74mshg77ra7mywec2a6b,1,16.9,49.1,2022-08-07T14:33:47.123Z,2022-08-10T11:49:24Z,3691739395,213,1.1,3696908701,178,,3691739393,212,29.7,3691739391,141,87.2,3691739387,56,Back,3691739389,140,30.8,,,,,,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443373425,21,1,1,2,14,cmbqc74mshg77ra7mywec2a6b,1,30.8,87.2,2022-08-07T14:33:50.954Z,2022-08-10T11:49:27Z,3696908773,178,,3691740267,56,Left,3691740275,213,6.3,3691740273,212,57.8,3691740269,140,85.8,3691740271,141,87.1,3691740277,1,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443648455,852,61,1,2,22,cmbqc74mshg77ra7mywec2a6b,0,91.4,96.2,2022-08-07T14:33:59.141Z,2022-08-10T11:49:34Z,3693250285,56,Left,3696908943,178,,,,,,,,,,,,,,,,,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443373437,23,43,1,2,22,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-08-07T14:33:59.637Z,2022-08-07T14:34:24Z,3691740319,56,Left,3691741831,144,61,,,,,,,,,,,,,,,,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443373429,26,4,1,2,24,ewsf6evtguu9j7k6js4tlgl89,1,4.8,5.4,2022-08-07T14:34:00.771Z,2022-08-10T11:49:41Z,3691740337,233,22,3691740285,10,,3691740289,152,,3691740291,285,,3691740287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443373433,22,4,1,2,24,cmbqc74mshg77ra7mywec2a6b,0,95.2,94.6,2022-08-07T14:34:00.772Z,2022-08-10T11:49:40Z,3691740299,10,,3691740303,152,,3691740301,56,Left,3696909097,178,,3691740305,286,,3691740383,233,26,,,,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443373815,27,1,1,2,53,ewsf6evtguu9j7k6js4tlgl89,1,11.5,10.7,2022-08-07T14:34:30.690Z,2022-08-10T11:49:47Z,3691742459,140,57.0,3691742455,152,,3696909277,178,,3691742457,56,Right,3691742451,5,,3691742453,157,,3691742461,141,14.0,3691742467,1,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,3691742463,212,47.8,3691742465,213,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444349807,1044,83,1,2,59,cmbqc74mshg77ra7mywec2a6b,1,44.2,88.5,2022-08-07T14:34:35.785Z,2022-08-10T12:49:00Z,3697000693,399,167783,,,,,,,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
