id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2507531187,3,44,1,0,19,cgvbluoerzbzcr7aaxge3wkcv,1,57,84,2023-02-13T19:01:40.124Z,2023-02-15T22:38:22Z,4031207049,233,9,4031207003,286,,4031207001,56,Left,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531193,9,44,1,0,19,22mo7qbsnyi8wtucpvhgvhw2q,0,43,16,2023-02-13T19:01:40.125Z,2023-02-15T19:30:25Z,4031207039,285,,4031207037,56,Back,4031207067,233,3,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531199,4,1,1,0,19,cgvbluoerzbzcr7aaxge3wkcv,0,55.3,82.4,2023-02-13T19:01:40.163Z,2023-02-15T22:38:22Z,4031207055,56,Left,4031207053,3,,4031207057,140,71.8,4034114095,388,,4031207063,213,0.0,4031207061,212,17.3,4031207059,141,82.6,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531221,5,4,1,0,22,cgvbluoerzbzcr7aaxge3wkcv,1,72.8,77.1,2023-02-13T19:01:42.669Z,2023-02-15T19:30:34Z,4031207165,294,,4031207163,13,,4031207167,56,Center,4031207187,233,10,4031207171,286,,4031207169,152,,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531223,10,4,1,0,22,22mo7qbsnyi8wtucpvhgvhw2q,0,27.2,22.9,2023-02-13T19:01:42.670Z,2023-02-15T19:30:34Z,4031207181,56,Back,4031207185,285,,4031207177,13,,4031207183,152,,4031207179,294,,4031207195,233,5,4034114379,178,,,,,9ylq7ia76wd7pxq3ax9qo8w5x,Mexer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531379,6,1,1,1,6,cgvbluoerzbzcr7aaxge3wkcv,0,70.3,80,2023-02-13T19:02:26.540Z,2023-02-15T19:30:37Z,4032120923,223,,4031208019,56,Center,4031208021,140,88.0,4031208025,212,28.6,4031208027,213,5.4,4031208013,5,,4034114623,178,,4032120925,20,,e6ztipndwfp33c6j7yebsyx91,Guga,4031208023,141,48.1,4031208017,152,4031208015,155,4031208011,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531383,11,4,1,1,6,22mo7qbsnyi8wtucpvhgvhw2q,1,13.8,51.2,2023-02-13T19:02:27.209Z,2023-02-15T19:30:42Z,4031208307,294,,4031208051,152,,4031208055,285,,4031208049,56,Back,4031208123,233,7,4031208047,13,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531393,7,4,1,1,6,cgvbluoerzbzcr7aaxge3wkcv,0,86.2,48.8,2023-02-13T19:02:27.210Z,2023-02-15T19:30:42Z,4031208325,294,,4031208087,152,,4031208081,13,,4031208085,56,Center,4034114911,178,,4031208089,286,,4031208095,233,11,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531445,12,1,1,1,26,22mo7qbsnyi8wtucpvhgvhw2q,1,12,50.5,2023-02-13T19:02:47.014Z,2023-02-15T19:30:46Z,4031208405,213,1.8,4031208393,5,,4031208401,141,78.3,4031208403,212,19.4,4031208395,152,,4031208397,56,Back,4032124299,189,,4034115095,178,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,4031208399,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531449,13,1,1,1,27,22mo7qbsnyi8wtucpvhgvhw2q,1,7.9,78.3,2023-02-13T19:02:48.220Z,2023-02-15T19:30:53Z,4031208439,141,97.2,4031208441,212,15.2,4031208437,140,15.7,4034115397,178,,4031208443,213,1.0,4031208435,56,Back,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531467,14,1,1,1,30,22mo7qbsnyi8wtucpvhgvhw2q,1,15.7,97.2,2023-02-13T19:02:50.772Z,2023-02-15T19:30:59Z,4031208509,155,,4034115741,178,,4031208521,213,6.2,4031208517,212,29.1,4031208515,141,92.6,4031208511,56,Back,4031208513,140,43.3,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531471,15,1,1,1,32,22mo7qbsnyi8wtucpvhgvhw2q,1,43.3,92.6,2023-02-13T19:02:52.982Z,2023-02-15T19:31:11Z,4031208547,56,Left,4031208545,168,,4031208543,3,,4031208549,140,55.3,4031208551,141,87.8,4034116273,178,,4031208555,213,6.0,4031208553,212,13.0,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531483,16,4,1,1,35,22mo7qbsnyi8wtucpvhgvhw2q,1,55.6,91.7,2023-02-13T19:02:56.339Z,2023-02-15T19:31:15Z,4031208651,233,8,4031208623,13,,4031208631,286,,4031208625,56,Left,4032128119,294,,4031208627,152,,,,,,,,31i957f27zym4aj6xdjxu7nit,Cassiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531485,8,4,1,1,35,cgvbluoerzbzcr7aaxge3wkcv,0,44.4,8.3,2023-02-13T19:02:56.340Z,2023-02-15T19:31:15Z,4032128035,294,,4034116517,178,,4031208639,56,Back,4031208655,233,16,4031208637,13,,4031208641,152,,4031208645,285,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531569,17,1,1,1,48,22mo7qbsnyi8wtucpvhgvhw2q,1,56.5,95.5,2023-02-13T19:03:09.482Z,2023-02-15T19:31:19Z,4031208987,213,3.9,4031208973,5,,4031208975,152,,4031208983,212,13.4,4031208977,56,Back,4031208981,141,82.6,4034116721,178,,4031208979,140,46.9,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531583,18,1,1,1,53,22mo7qbsnyi8wtucpvhgvhw2q,1,47.1,79,2023-02-13T19:03:13.655Z,2023-02-15T19:31:29Z,4031209049,212,17.5,4034117161,178,,4031209051,213,3.8,4031209047,141,63.2,4031209045,140,33.9,4031209043,56,Back,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531603,19,1,1,1,56,22mo7qbsnyi8wtucpvhgvhw2q,1,33.9,63.2,2023-02-13T19:03:16.883Z,2023-02-15T19:31:33Z,4031209101,141,35.6,4031209105,213,4.5,4031209103,212,19.1,4034117317,178,,4031209097,56,Back,4031209099,140,30.5,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531611,20,1,1,1,58,22mo7qbsnyi8wtucpvhgvhw2q,1,30.5,35.6,2023-02-13T19:03:18.979Z,2023-02-15T19:31:36Z,4031209145,212,19.0,4031209141,140,14.1,4034117441,178,,4031209143,141,47.3,4031209147,213,2.7,4031209139,56,Back,,,,,,,9ylq7ia76wd7pxq3ax9qo8w5x,Mexer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531633,21,1,1,2,2,22mo7qbsnyi8wtucpvhgvhw2q,0,14.7,47.1,2023-02-13T19:03:22.659Z,2023-02-15T19:31:40Z,4031209229,140,52.5,4031209231,141,50.5,4031209235,213,0.1,4031209225,155,,4031209233,212,39.8,4031209227,56,Center,4034117595,178,,4031209237,1,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531641,9,44,1,2,5,cgvbluoerzbzcr7aaxge3wkcv,1,46.2,48.4,2023-02-13T19:03:25.556Z,2023-02-15T22:38:23Z,4031209289,233,22,4031209271,285,,4031209269,56,Back,,,,,,,,,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531635,22,44,1,2,5,22mo7qbsnyi8wtucpvhgvhw2q,0,53.8,51.6,2023-02-13T19:03:25.557Z,2023-02-15T19:31:44Z,4031696553,233,9,4031209245,286,,4031209243,56,Center,,,,,,,,,,,,,,,,31i957f27zym4aj6xdjxu7nit,Cassiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531657,10,1,1,2,5,cgvbluoerzbzcr7aaxge3wkcv,1,43.6,45.2,2023-02-13T19:03:25.568Z,2023-02-15T22:38:23Z,4031209345,3,,4031209347,56,Center,4031209351,141,46.0,4031209355,213,0.0,4031209353,212,14.0,4031209349,140,56.9,4034118047,388,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531659,11,49,1,2,5,cgvbluoerzbzcr7aaxge3wkcv,1,57,44.8,2023-02-13T19:03:26.461Z,2023-02-15T19:32:01Z,,,,,,,,,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531663,12,4,1,2,9,cgvbluoerzbzcr7aaxge3wkcv,1,57.2,46,2023-02-13T19:03:30.329Z,2023-02-15T19:32:05Z,4031209385,56,Center,4031209383,13,,4031209387,152,,4031209391,286,,4031209443,233,23,4031209389,265,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531673,23,4,1,2,9,22mo7qbsnyi8wtucpvhgvhw2q,0,42.8,54,2023-02-13T19:03:30.330Z,2023-02-15T19:32:04Z,4031209433,265,,4031209431,152,,4031209435,285,,4031209427,13,,4031209463,233,12,4034118715,178,,4031209429,56,Back,,,,31i957f27zym4aj6xdjxu7nit,Cassiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531775,13,1,1,2,22,cgvbluoerzbzcr7aaxge3wkcv,1,57.6,42.2,2023-02-13T19:03:43.395Z,2023-02-15T19:32:06Z,4031209885,212,25.2,4031209881,140,44.4,4031211811,189,,4031209887,213,4.1,4031209879,56,Back,4031209877,152,,4031209883,141,11.3,4031209875,5,,912y0yoa524suow0wvpbtwq1h,A. Samaris,4034118837,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531785,14,1,1,2,25,cgvbluoerzbzcr7aaxge3wkcv,1,44.4,11.3,2023-02-13T19:03:45.815Z,2023-02-15T19:32:15Z,4034119203,178,,4031209951,213,5.9,4031209949,212,15.1,4031209943,56,Right,4031209945,140,57.8,4031209947,141,3.2,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531799,15,1,1,2,27,cgvbluoerzbzcr7aaxge3wkcv,1,57.8,3.2,2023-02-13T19:03:47.978Z,2023-02-15T19:32:20Z,4034119407,178,,4031210033,140,40.4,4031210031,56,Back,4031210035,141,12.9,4031210039,213,2.8,4031210037,212,19.4,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531807,16,1,1,2,30,cgvbluoerzbzcr7aaxge3wkcv,1,40.2,12.9,2023-02-13T19:03:50.567Z,2023-02-15T19:32:23Z,4031210071,141,27.4,4031210069,140,36.2,4031210075,213,2.0,4031210073,212,10.7,4034119637,178,,4031210067,56,Back,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531833,17,1,1,2,32,cgvbluoerzbzcr7aaxge3wkcv,1,36.2,27.3,2023-02-13T19:03:52.564Z,2023-02-15T19:32:26Z,4031210271,213,2.6,4031210269,212,27.3,4034119715,178,,4031210263,56,Back,4031210265,140,14.4,4031210267,141,49.3,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531875,18,1,1,2,37,cgvbluoerzbzcr7aaxge3wkcv,1,20,61.8,2023-02-13T19:03:58.322Z,2023-02-15T19:32:48Z,4031210479,56,Back,4031210489,1,,4031210485,212,34.9,4031210481,140,44.3,4034121031,178,,4031210477,155,,4031210483,141,26.8,4031210487,213,5.5,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531999,22,61,1,2,40,cgvbluoerzbzcr7aaxge3wkcv,1,52.6,30.4,2023-02-13T19:04:00.772Z,2023-02-15T19:32:54Z,4034121211,178,,4031211077,56,Center,,,,,,,,,,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531881,19,1,1,2,44,cgvbluoerzbzcr7aaxge3wkcv,0,56,11,2023-02-13T19:04:04.638Z,2023-02-15T19:32:59Z,4031210511,141,21.9,4031210515,213,0.6,4031210507,56,Center,4031210509,140,66.5,4031210513,212,13.3,4034121425,178,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531879,24,8,1,2,45,22mo7qbsnyi8wtucpvhgvhw2q,1,24.7,72.3,2023-02-13T19:04:05.649Z,2023-02-15T19:33:16Z,4032134805,384,,4031210505,56,Back,4034121657,178,,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531885,25,49,1,2,46,22mo7qbsnyi8wtucpvhgvhw2q,1,28.4,75.7,2023-02-13T19:04:06.996Z,2023-02-15T19:33:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531899,26,1,1,2,46,22mo7qbsnyi8wtucpvhgvhw2q,0,28.4,75.7,2023-02-13T19:04:07.055Z,2023-02-16T09:16:47Z,4034122571,178,,4031210593,140,32.1,4031210591,56,Back,4031210595,141,63.7,4031210597,212,9.0,4031210599,213,5.2,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531901,27,4,1,2,50,22mo7qbsnyi8wtucpvhgvhw2q,1,37.7,70.2,2023-02-13T19:04:10.908Z,2023-02-15T19:33:35Z,4031210695,152,,4031213741,233,21,4031210693,13,,4031215091,295,,4031210605,286,,4031210603,56,Back,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531935,21,4,1,2,50,cgvbluoerzbzcr7aaxge3wkcv,0,62.3,29.8,2023-02-13T19:04:10.909Z,2023-02-15T19:33:35Z,4031210755,13,,4031214729,295,,4031210757,56,Center,4031210763,285,,4031213751,233,27,4031210759,152,,4034123085,178,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531933,20,43,1,2,51,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2023-02-13T19:04:11.715Z,2023-02-13T19:04:26Z,4031210753,285,0,4031210751,56,Center,4031210907,144,7,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531979,28,1,1,3,4,22mo7qbsnyi8wtucpvhgvhw2q,1,38.6,62.5,2023-02-13T19:04:25.364Z,2023-02-15T19:33:38Z,4031210965,152,,4031210967,56,Back,4031211415,189,,4034123281,178,,4031210973,212,24.5,4031210963,5,,4031210971,141,29.6,4031210975,213,4.3,atkoaobhylui34grbharm41xx,João Gamboa,4031210969,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531985,29,1,1,3,5,22mo7qbsnyi8wtucpvhgvhw2q,1,29.2,29.6,2023-02-13T19:04:26.289Z,2023-02-15T19:33:45Z,4031211009,140,55.8,4034123643,178,,4031211007,56,Right,4031211013,212,32.1,4031211011,141,6.4,4031211015,213,5.8,4031211017,1,,,,,9ylq7ia76wd7pxq3ax9qo8w5x,Mexer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507531995,30,1,1,3,7,22mo7qbsnyi8wtucpvhgvhw2q,1,55.8,6.4,2023-02-13T19:04:27.979Z,2023-02-15T19:33:51Z,4031211061,56,Back,4031211065,141,6.6,4031211063,140,32.9,4031211067,212,24.0,4034124045,178,,4031211069,213,3.1,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
