id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId
2482784551,9,1,1,0,15,9ldqu49smv1xg2va0n2cy28zl,1,31,86.9,2022-11-06T20:32:28.482Z,2022-11-24T18:08:32Z,3901077143,140,33.4,3901077149,213,4.9,3925494189,178,,3901077145,141,67.9,3901077147,212,13.2,3901077141,56,Back,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482784575,10,1,1,0,16,9ldqu49smv1xg2va0n2cy28zl,1,33.4,67.9,2022-11-06T20:32:29.598Z,2022-11-24T18:08:36Z,3901077291,56,Back,3901077295,141,59.9,3925494255,178,,3901077299,212,9.5,3901077293,140,26.0,3901077301,213,3.8,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482784627,11,1,1,0,18,9ldqu49smv1xg2va0n2cy28zl,1,26,58.4,2022-11-06T20:32:31.638Z,2022-11-24T18:08:39Z,3925494325,178,,3901077549,56,Back,3901077557,141,2.9,3901077561,213,5.0,3901077563,1,,3901077553,140,35.8,3901077559,212,39.1,3901077547,155,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482784641,12,1,1,0,23,9ldqu49smv1xg2va0n2cy28zl,1,36.2,4.7,2022-11-06T20:32:37.020Z,2022-11-24T18:08:46Z,3901077667,213,1.9,3901077655,140,34.3,3925494465,178,,3901077651,56,Back,3901077663,212,7.2,3901077659,141,14.9,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482784707,13,1,1,0,24,9ldqu49smv1xg2va0n2cy28zl,1,34.3,14.9,2022-11-06T20:32:37.855Z,2022-11-24T18:08:49Z,3901077967,140,24.8,3901077965,56,Back,3901077971,212,10.6,3901077973,213,3.5,3901077969,141,9.7,3925494519,178,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482784741,14,1,1,0,28,9ldqu49smv1xg2va0n2cy28zl,1,27.5,29.7,2022-11-06T20:32:42.208Z,2022-11-24T18:08:56Z,3901078179,212,18.3,3901078181,213,1.5,3901078173,56,Back,3925494659,178,,3901078177,141,56.6,3901078175,140,28.8,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482784795,15,1,1,0,33,9ldqu49smv1xg2va0n2cy28zl,0,35,57,2022-11-06T20:32:46.660Z,2022-11-24T18:08:59Z,3901078529,140,88.1,3901078531,141,89.0,3901078535,213,0.4,3901078537,1,,3901078525,155,,3925494731,178,,3901078527,56,Left,3901078533,212,59.9,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482784845,3,12,1,0,39,22mo7qbsnyi8wtucpvhgvhw2q,1,10.2,14.1,2022-11-06T20:32:52.449Z,2022-11-24T18:09:08Z,3925494941,178,,3901078811,140,11.6,3901078809,56,Back,3901078815,212,10.3,3901078833,167,,3901078817,213,4.9,3901078813,141,0.0,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482784851,4,5,1,0,39,22mo7qbsnyi8wtucpvhgvhw2q,0,11.3,-1.3,2022-11-06T20:32:52.962Z,2022-11-24T18:09:11Z,3901078825,56,Back,3901079241,233,16,3901078827,347,,,,,,,,,,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482784917,16,5,1,0,39,9ldqu49smv1xg2va0n2cy28zl,1,88.7,101.3,2022-11-06T20:32:52.962Z,2022-11-24T18:09:10Z,3901079201,347,,3901079237,233,4,3901079199,56,Left,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482784961,17,1,1,0,47,9ldqu49smv1xg2va0n2cy28zl,1,89,100,2022-11-06T20:33:00.730Z,2022-11-24T18:09:12Z,3901079419,107,,3901079429,213,4.4,3901079423,140,85.9,3901079421,56,Left,3901079427,212,9.3,3901079425,141,88.9,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482784977,18,1,1,0,49,9ldqu49smv1xg2va0n2cy28zl,1,85.9,88.9,2022-11-06T20:33:02.949Z,2022-11-24T18:09:22Z,3925495155,178,,3901079517,140,83.4,3901079513,56,Left,3901079527,212,3.4,3901079523,141,92.1,3901079529,213,2.4,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785031,19,1,1,0,50,9ldqu49smv1xg2va0n2cy28zl,1,84.2,92.1,2022-11-06T20:33:04.308Z,2022-11-24T18:09:24Z,3901079763,140,77.2,3901079769,212,7.4,3901079765,141,92.7,3901079761,56,Left,3925495205,178,,3901079771,213,3.1,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785083,20,1,1,0,53,9ldqu49smv1xg2va0n2cy28zl,1,73.5,88.9,2022-11-06T20:33:06.617Z,2022-11-24T18:09:27Z,3901080119,140,55.4,3925495253,178,,3901080123,212,36.0,3901080121,141,43.9,3901080117,56,Center,3901080125,213,4.2,3901080127,1,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785103,21,1,1,0,57,9ldqu49smv1xg2va0n2cy28zl,1,55.5,38,2022-11-06T20:33:10.851Z,2022-11-24T18:09:30Z,3901080213,56,Right,3925495291,178,,3901080219,212,20.3,3901080217,141,8.8,3901080215,140,59.3,3901080221,213,4.9,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785143,22,1,1,1,0,9ldqu49smv1xg2va0n2cy28zl,1,59.3,8.8,2022-11-06T20:33:13.981Z,2022-11-24T18:09:32Z,3901080399,212,9.1,3925495335,178,,3901080395,140,59.3,3901080397,141,22.2,3901080393,56,Center,3901080401,213,1.6,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785169,23,1,1,1,2,9ldqu49smv1xg2va0n2cy28zl,1,58.7,24.1,2022-11-06T20:33:15.578Z,2022-11-24T18:09:35Z,3901080567,141,25.9,3901080565,140,39.3,3901080573,213,3.1,3901080563,56,Back,3925495395,178,,3901080569,212,20.4,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785191,24,1,1,1,4,9ldqu49smv1xg2va0n2cy28zl,1,40.4,19.4,2022-11-06T20:33:17.862Z,2022-11-24T18:09:37Z,3901080687,141,5.9,3901080685,140,56.3,3925495425,178,,3901080689,212,19.1,3901080683,56,Right,3901080691,213,5.8,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785235,25,1,1,1,6,9ldqu49smv1xg2va0n2cy28zl,1,56.3,5.9,2022-11-06T20:33:19.959Z,2022-11-24T18:09:43Z,3901080927,140,47.3,3901080933,213,2.7,3901080925,56,Back,3901080929,141,12.6,3901080931,212,10.5,3925495617,178,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785281,26,1,1,1,8,9ldqu49smv1xg2va0n2cy28zl,1,47.1,14.4,2022-11-06T20:33:21.588Z,2022-11-24T18:09:46Z,3901081183,213,3.2,3901081177,140,30.6,3901081175,56,Back,3925495641,178,,3901081179,141,13.7,3901081181,212,17.3,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785319,27,1,1,1,11,9ldqu49smv1xg2va0n2cy28zl,1,24.1,13.2,2022-11-06T20:33:24.500Z,2022-11-24T18:09:51Z,3901081357,212,25.6,3901081355,141,45.8,3901081351,56,Back,3901081353,140,12.0,3925495733,178,,3901081359,213,2.1,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785339,28,1,1,1,14,9ldqu49smv1xg2va0n2cy28zl,1,12.2,50,2022-11-06T20:33:27.684Z,2022-11-24T18:09:53Z,3925495757,178,,3901081485,140,21.9,3901081487,141,68.5,3901081489,212,16.2,3901081491,213,0.9,3901081483,56,Back,,,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785371,29,1,1,1,17,9ldqu49smv1xg2va0n2cy28zl,1,22.4,66.7,2022-11-06T20:33:30.586Z,2022-11-24T18:09:57Z,3901081659,141,47.3,3901081663,213,3.9,3925495809,178,,3901081661,212,20.0,3901081655,56,Back,3901081657,140,8.1,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785411,30,1,1,1,19,9ldqu49smv1xg2va0n2cy28zl,1,8.1,46.6,2022-11-06T20:33:33.031Z,2022-11-24T18:10:01Z,3901081877,212,20.9,3925495871,178,,3901081875,141,16.7,3901081871,140,12.6,3901081869,56,Back,3901081879,213,4.9,,,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785439,31,1,1,1,22,9ldqu49smv1xg2va0n2cy28zl,0,12.6,16.7,2022-11-06T20:33:35.748Z,2022-11-24T18:10:04Z,3925495929,178,,3901081997,213,6.3,3901081989,56,Right,3901081995,212,47.8,3901081991,140,58.1,3901081993,141,14.7,3901081987,155,,3901081999,1,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785501,5,1,1,1,25,22mo7qbsnyi8wtucpvhgvhw2q,0,47.4,79.6,2022-11-06T20:33:39.085Z,2022-11-24T18:10:09Z,3901082331,155,,3901082337,141,91.9,3901082335,140,63.2,3925495997,178,,3901082339,212,18.6,3901082333,56,Left,3901082341,213,0.5,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785489,32,44,1,1,28,9ldqu49smv1xg2va0n2cy28zl,1,34.4,10.9,2022-11-06T20:33:41.422Z,2022-11-24T23:39:14Z,3901082259,56,Back,3901082689,233,6,3901082261,285,,,,,,,,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785507,6,44,1,1,28,22mo7qbsnyi8wtucpvhgvhw2q,0,65.6,89.1,2022-11-06T20:33:41.423Z,2022-11-24T18:10:12Z,3901084547,233,32,3901082371,286,,3901082369,56,Left,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785509,33,1,1,1,28,9ldqu49smv1xg2va0n2cy28zl,1,35.7,6.1,2022-11-06T20:33:41.545Z,2022-11-24T23:39:14Z,3901082379,141,16.7,3901082373,3,,3901082381,212,8.3,3901082383,213,2.1,3901082377,140,31.8,3901082375,56,Back,3925496175,388,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785549,7,43,1,1,29,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-11-06T20:33:43.368Z,2022-11-06T20:34:20Z,3901082571,3,0,3901082583,212,5.3,3901082575,140,66.6,3901082579,141,86.5,3901084603,144,1,3901082587,213,5.5,3901082573,56,Left,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785513,34,44,1,1,30,9ldqu49smv1xg2va0n2cy28zl,1,34.4,10.9,2022-11-06T20:33:43.475Z,2022-11-24T23:39:14Z,3901082405,285,,3901082403,56,Back,3901084527,233,8,,,,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785557,8,44,1,1,30,22mo7qbsnyi8wtucpvhgvhw2q,0,65.6,89.1,2022-11-06T20:33:43.476Z,2022-11-24T18:10:20Z,3901082737,233,34,3901082619,286,,3901082617,56,Left,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785571,35,1,1,1,30,9ldqu49smv1xg2va0n2cy28zl,1,31.8,16.7,2022-11-06T20:33:43.571Z,2022-11-24T23:39:15Z,3925496287,388,,3901082713,140,41.6,3901082717,212,11.3,3901082709,3,,3901082719,213,5.9,3901082715,141,10.0,3901082711,56,Back,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785635,36,1,1,1,38,9ldqu49smv1xg2va0n2cy28zl,1,58.6,13.8,2022-11-06T20:33:51.827Z,2022-11-24T18:10:25Z,3901083063,141,25.9,3925496325,178,,3901083059,56,Center,3901083067,213,0.9,3901083065,212,10.8,3901083061,140,65.3,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785661,37,1,1,1,40,9ldqu49smv1xg2va0n2cy28zl,1,69.6,28.9,2022-11-06T20:33:53.972Z,2022-11-24T18:10:27Z,3901083193,212,13.0,3901083187,56,Center,3925496351,178,,3901083189,140,72.3,3901083195,213,1.4,3901083191,141,47.6,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785667,38,61,1,1,41,9ldqu49smv1xg2va0n2cy28zl,0,72.6,49,2022-11-06T20:33:54.582Z,2022-11-24T18:10:39Z,3901083207,56,Center,3925496537,178,,,,,,,,,,,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785697,9,61,1,1,41,22mo7qbsnyi8wtucpvhgvhw2q,1,33.5,43.9,2022-11-06T20:33:54.904Z,2022-11-24T18:10:44Z,3901083297,56,Back,3925496641,178,,,,,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785725,10,49,1,1,43,22mo7qbsnyi8wtucpvhgvhw2q,1,39.9,50.2,2022-11-06T20:33:56.607Z,2022-11-24T18:10:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785769,11,1,1,1,45,22mo7qbsnyi8wtucpvhgvhw2q,1,40.7,51.1,2022-11-06T20:33:58.826Z,2022-11-24T18:10:53Z,3901083639,213,5.9,3901083629,140,61.0,3901083635,212,23.1,3901083627,56,Center,3901083633,141,38.0,3925496905,178,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483261353,935,43,1,1,48,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2022-11-06T20:34:02.261Z,2022-11-08T13:24:17Z,3903545215,285,0,3903545217,385,0,3903545213,56,Back,3903545955,144,7,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487474963,978,83,1,1,49,9ldqu49smv1xg2va0n2cy28zl,1,28.5,63.5,2022-11-06T20:34:02.499Z,2022-11-24T18:49:31Z,3925527857,399,244842,,,,,,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482785781,12,61,1,1,49,22mo7qbsnyi8wtucpvhgvhw2q,0,70.6,36.8,2022-11-06T20:34:02.513Z,2022-11-24T18:10:59Z,3901083669,56,Center,3925497005,178,,,,,,,,,,,,,,,,,,,,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
