id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,assist,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2529957611,6,1,1,0,8,3b4nxgvmwzstmoq6borytkwx1,1,34,32.5,2023-04-07T19:30:33.922Z,2023-04-09T13:00:07Z,4170794743,212,7.1,4176486897,178,,4170794731,56,Back,4170794737,141,31.2,4170794733,140,27.3,4170794747,213,3.3,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957657,7,1,1,0,9,3b4nxgvmwzstmoq6borytkwx1,1,27.3,31.2,2023-04-07T19:30:34.593Z,2023-04-09T13:00:12Z,4170795005,213,0,4170795001,141,31.2,4170794999,140,43.9,4170795003,212,17.4,4176487453,178,,4170794997,56,Back,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957659,8,1,1,0,10,3b4nxgvmwzstmoq6borytkwx1,0,43.9,31.2,2023-04-07T19:30:35.792Z,2023-04-09T13:00:20Z,4171009453,156,,4170795021,141,32.2,4170795025,213,2.6,4176488203,178,,4170795019,140,42.8,4170795017,56,Back,4170795023,212,1.3,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957631,6,49,1,0,11,8gvg1ranyf93hprfkwx3ofl2y,1,66.5,55.7,2023-04-07T19:30:37.222Z,2023-04-09T13:00:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957665,7,1,1,0,11,8gvg1ranyf93hprfkwx3ofl2y,1,66.5,55.7,2023-04-07T19:30:37.243Z,2023-04-09T13:00:35Z,4170795053,140,71.0,4170795059,213,5.1,4170795055,141,40.7,4170795057,212,11.2,4170795051,56,Center,4176489355,178,,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957707,8,1,1,0,13,8gvg1ranyf93hprfkwx3ofl2y,1,71,40.6,2023-04-07T19:30:39.033Z,2023-04-09T13:00:42Z,4170795275,141,45.1,4170795279,212,3.1,4170795283,213,1.4,4170795269,56,Center,4170795271,140,71.5,4176489867,178,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957719,9,1,1,0,14,8gvg1ranyf93hprfkwx3ofl2y,1,71.5,45.1,2023-04-07T19:30:39.913Z,2023-04-09T13:00:47Z,4170795329,56,Center,4170795343,212,8.8,4176490143,178,,4170795339,141,43.9,4170795335,140,63.2,4170795347,213,3.2,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957745,10,1,1,0,15,8gvg1ranyf93hprfkwx3ofl2y,1,64.8,50.7,2023-04-07T19:30:40.622Z,2023-04-09T13:00:53Z,4176490513,178,,4170795491,213,5.3,4170795483,56,Right,4170795487,141,9.9,4170795481,155,,4171015583,1,,4170795489,212,32.6,4170795485,140,81.1,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957763,11,1,1,0,18,8gvg1ranyf93hprfkwx3ofl2y,1,82.1,4.1,2023-04-07T19:30:44.111Z,2023-04-09T13:01:00Z,4170795559,141,19.1,4170795555,140,81.1,4170795565,213,1.7,4176490975,178,,4170795561,212,10.3,4170795551,56,Right,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957789,12,1,1,0,20,8gvg1ranyf93hprfkwx3ofl2y,1,79.7,18.4,2023-04-07T19:30:46.162Z,2023-04-09T13:01:06Z,4170795717,140,80.2,4170795723,213,4.8,4176491453,178,,4170795719,141,4.0,4170795715,56,Right,4170795721,212,9.8,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957827,13,1,1,0,22,8gvg1ranyf93hprfkwx3ofl2y,0,80.2,4,2023-04-07T19:30:47.701Z,2023-04-09T13:01:11Z,4176491753,178,,4170795921,213,0.6,4170795917,141,10.0,4170795911,56,Right,4170795919,212,7.5,4170795915,140,86.2,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957865,9,49,1,0,23,3b4nxgvmwzstmoq6borytkwx1,1,14.5,90.6,2023-04-07T19:30:48.283Z,2023-04-09T14:32:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957959,10,1,1,0,25,3b4nxgvmwzstmoq6borytkwx1,1,14.5,90.6,2023-04-07T19:30:50.322Z,2023-04-09T13:01:19Z,4170796659,213,6.1,4170796655,212,16.2,4170796649,56,Back,4170796651,140,29.7,4170796653,141,86.8,4176492273,178,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957981,11,1,1,0,27,3b4nxgvmwzstmoq6borytkwx1,0,32.4,93.8,2023-04-07T19:30:53.152Z,2023-04-09T13:01:27Z,4176492901,178,,4170796773,213,5.9,4170796771,212,31.5,4170796765,56,Center,4170796769,141,77.0,4170796767,140,60.4,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529957995,14,49,1,0,30,8gvg1ranyf93hprfkwx3ofl2y,1,35.2,28.9,2023-04-07T19:30:56.193Z,2023-04-09T13:01:39Z,,,,,,,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958127,15,1,1,0,32,8gvg1ranyf93hprfkwx3ofl2y,1,35.7,33.4,2023-04-07T19:30:57.822Z,2023-04-09T13:01:43Z,4176494275,178,,4170797571,56,Back,4170797577,212,19.1,4170797575,141,61.5,4170797579,213,1.5,4170797573,140,36.4,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958147,16,1,1,0,36,8gvg1ranyf93hprfkwx3ofl2y,1,36.9,59.4,2023-04-07T19:31:01.921Z,2023-04-09T13:01:48Z,4170797721,212,15.7,4170797723,213,4.3,4170797717,140,30.8,4176494577,178,,4170797715,56,Back,4170797719,141,38.3,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958155,17,1,1,0,38,8gvg1ranyf93hprfkwx3ofl2y,1,34,36.9,2023-04-07T19:31:04.164Z,2023-04-09T13:01:54Z,4170797765,141,43.7,4170797915,233,12,4170797769,213,0.4,4170797761,56,Back,4170797767,212,11.2,4170797763,140,43.7,4176494983,178,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529997507,409,1,1,0,39,8gvg1ranyf93hprfkwx3ofl2y,0,42.4,43.1,2023-04-07T19:31:04.871Z,2023-04-09T13:02:02Z,4171008777,236,,4171008749,141,41.9,4171008783,286,,4171008745,56,Back,4171008747,140,41.7,4171008779,233,12,4171008751,212,1.1,4171008753,213,4.0,2cs8bo4l70gbkudh3gqazb105,André André,4176495489,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958171,12,74,1,0,39,3b4nxgvmwzstmoq6borytkwx1,1,61.3,65.7,2023-04-07T19:31:05.114Z,2023-04-09T13:02:07Z,4176495747,178,,4170797863,56,Center,4170797865,285,,4170797965,233,409,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958195,13,49,1,0,41,3b4nxgvmwzstmoq6borytkwx1,1,56.8,77.8,2023-04-07T19:31:06.652Z,2023-04-09T13:02:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958307,14,1,1,0,43,3b4nxgvmwzstmoq6borytkwx1,0,56.3,69,2023-04-07T19:31:08.373Z,2023-04-09T14:33:31Z,4171010959,140,55.6,4171010965,213,1.7,4171010961,141,75.0,4176905483,389,,4170798547,56,Center,4171010963,212,4.1,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958317,19,8,1,0,43,8gvg1ranyf93hprfkwx3ofl2y,1,44.1,23.5,2023-04-07T19:31:08.987Z,2023-04-09T13:02:38Z,4176497863,178,,4172669257,384,,4170798587,56,Back,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958257,18,49,1,0,44,8gvg1ranyf93hprfkwx3ofl2y,1,54.1,29.7,2023-04-07T19:31:09.482Z,2023-04-09T13:02:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958331,20,1,1,0,46,8gvg1ranyf93hprfkwx3ofl2y,1,55.9,30.1,2023-04-07T19:31:11.283Z,2023-04-09T13:02:48Z,4170798677,213,3.1,4170798671,212,9.0,4170798663,140,47.3,4170798661,56,Back,4170798667,141,30.4,4176498733,178,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958351,21,1,1,0,48,8gvg1ranyf93hprfkwx3ofl2y,1,47.3,30.4,2023-04-07T19:31:13.653Z,2023-04-09T13:02:55Z,4176499453,178,,4170798793,141,22.9,4170798795,212,5.3,4170798797,213,4.4,4170798789,56,Back,4170798791,140,45.9,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958391,22,1,1,0,49,8gvg1ranyf93hprfkwx3ofl2y,1,45.9,22.9,2023-04-07T19:31:15.112Z,2023-04-09T13:02:58Z,4170799035,141,36.5,4170799039,213,0.6,4170799037,212,16.9,4170799031,56,Center,4176499707,178,,4170799033,140,59.4,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958409,23,1,1,0,50,8gvg1ranyf93hprfkwx3ofl2y,1,59.4,36.5,2023-04-07T19:31:15.654Z,2023-04-09T13:03:04Z,4176500183,178,,4170799129,141,45.8,4170799131,212,8.4,4170799125,56,Center,4170799127,140,54.2,4170799133,213,2.3,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958447,24,1,1,0,52,8gvg1ranyf93hprfkwx3ofl2y,1,54.1,46.3,2023-04-07T19:31:17.542Z,2023-04-09T13:03:09Z,4170799363,213,1.5,4176500657,178,,4170799357,140,55.6,4170799361,212,30.8,4170799359,141,91.5,4170799355,56,Left,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958491,25,1,1,0,55,8gvg1ranyf93hprfkwx3ofl2y,1,55.6,91.5,2023-04-07T19:31:20.823Z,2023-04-09T13:03:14Z,4170799601,56,Back,4170799607,212,19.3,4176501021,178,,4170799609,213,3.9,4170799605,141,72.5,4170799603,140,42.0,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958559,26,1,1,0,57,8gvg1ranyf93hprfkwx3ofl2y,1,43.9,73.5,2023-04-07T19:31:23.094Z,2023-04-09T13:03:18Z,4170800089,140,36.4,4170800097,212,14.9,4170800101,213,4.2,4170800087,56,Back,4176501413,178,,4170800093,141,54.9,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958615,27,1,1,1,1,8gvg1ranyf93hprfkwx3ofl2y,1,45.9,44.6,2023-04-07T19:31:27.273Z,2023-04-09T13:03:23Z,4170800445,213,4.1,4176501843,178,,4170800441,141,19.1,4170800439,140,33.7,4170800443,212,21.6,4170800437,56,Back,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958701,28,1,1,1,4,8gvg1ranyf93hprfkwx3ofl2y,0,35,18.4,2023-04-07T19:31:29.902Z,2023-04-09T13:03:27Z,4170800939,213,6.1,4170800935,141,0.0,4170800931,56,Right,4170800937,212,67.9,4170800929,155,,4176502373,178,,4170800933,140,98.4,4170800941,1,,5desb812yn2icc8d2lew7lu22,M. Tounkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958819,15,5,1,1,9,3b4nxgvmwzstmoq6borytkwx1,1,0.6,100.4,2023-04-07T19:31:34.393Z,2023-04-09T13:03:34Z,4170801621,347,,4170821391,233,29,4170801619,56,Back,,,,,,,,,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529958713,29,5,1,1,9,8gvg1ranyf93hprfkwx3ofl2y,0,99.4,-0.4,2023-04-07T19:31:34.393Z,2023-04-09T13:03:34Z,4170800973,56,Right,4170821427,233,15,4170803245,347,,,,,,,,,,,,,,,,,5desb812yn2icc8d2lew7lu22,M. Tounkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529959245,16,1,1,1,32,3b4nxgvmwzstmoq6borytkwx1,1,3.2,100,2023-04-07T19:31:57.562Z,2023-04-09T13:03:38Z,4170803901,107,,4170803913,1,,4170803907,141,95.7,4170803909,212,27.5,4170803905,140,29.2,4170803911,213,6.2,4170803903,56,Back,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529959255,17,61,1,1,34,3b4nxgvmwzstmoq6borytkwx1,0,29.2,95.7,2023-04-07T19:31:59.973Z,2023-04-09T13:03:44Z,4176503835,178,,4170803965,56,Back,,,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529959279,18,5,1,1,35,3b4nxgvmwzstmoq6borytkwx1,0,26.4,101.5,2023-04-07T19:32:00.473Z,2023-04-09T13:03:47Z,4170804079,56,Back,4170805277,233,30,4170804081,347,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529959473,30,5,1,1,35,8gvg1ranyf93hprfkwx3ofl2y,1,73.6,-1.5,2023-04-07T19:32:00.473Z,2023-04-09T13:03:47Z,4170805221,347,,4170805227,233,18,4170805219,56,Right,,,,,,,,,,,,,,,,5desb812yn2icc8d2lew7lu22,M. Tounkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529959495,31,1,1,1,47,8gvg1ranyf93hprfkwx3ofl2y,1,73.5,0,2023-04-07T19:32:12.472Z,2023-04-09T13:03:57Z,4170805333,212,18.7,4170805327,56,Right,4170805337,213,0.2,4170805325,107,,4170805331,141,5.0,4170805329,140,90.8,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529959501,32,1,1,1,48,8gvg1ranyf93hprfkwx3ofl2y,1,90.8,6.1,2023-04-07T19:32:13.723Z,2023-04-09T13:04:03Z,4170805353,56,Right,4172678763,156,,4170805355,140,80.6,4170805365,213,3.4,4176505191,178,,4170805361,212,11.1,4170805357,141,1.6,,,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529959511,33,1,1,1,49,8gvg1ranyf93hprfkwx3ofl2y,0,80.6,1.6,2023-04-07T19:32:14.823Z,2023-04-09T13:04:10Z,4170805405,56,Right,4170805411,141,11.0,4176505747,178,,4170805415,213,1.3,4170805413,212,6.6,4170805407,140,82.0,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529959571,19,12,1,1,50,3b4nxgvmwzstmoq6borytkwx1,1,18.1,88.3,2023-04-07T19:32:15.302Z,2023-04-09T13:04:16Z,4170805727,212,13.6,4170805721,56,Back,4170805729,213,0.7,4170805725,141,100.0,4170805791,167,,4176506287,178,,4170805723,140,28.1,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529959579,20,5,1,1,51,3b4nxgvmwzstmoq6borytkwx1,0,26.8,100.8,2023-04-07T19:32:16.722Z,2023-04-09T13:04:22Z,4170805757,56,Back,4170806595,233,34,4170805759,347,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
