id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2504704577,8,3,1,0,13,dich5v7sw466smbqap0d9rbyj,0,68.8,27,2023-02-05T20:31:45.961Z,2023-02-08T04:01:40Z,4016367581,56,Center,4016367737,233,5,4016367583,286,,4019519331,178,,4019099837,464,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704603,5,7,1,0,14,bwt8yfk8rkcwiwyr0mopd7wqd,1,31.2,73,2023-02-05T20:31:46.774Z,2023-02-08T04:01:49Z,4016367707,285,,4016367725,233,8,4019099897,384,,4016367705,56,Back,4019520187,178,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704571,7,43,1,0,14,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-02-05T20:31:46.872Z,2023-02-05T20:31:50Z,4016367719,144,49,,,,,,,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704607,6,49,1,0,15,bwt8yfk8rkcwiwyr0mopd7wqd,1,30.4,78.2,2023-02-05T20:31:47.621Z,2023-02-08T04:01:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704613,7,1,1,0,16,bwt8yfk8rkcwiwyr0mopd7wqd,1,30.6,79.1,2023-02-05T20:31:48.392Z,2023-02-08T04:02:13Z,4019520303,178,,4016367769,141,89.7,4016367771,212,8.4,4016367765,56,Back,4016367773,213,2.1,4016367767,140,26.5,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704625,8,1,1,0,19,bwt8yfk8rkcwiwyr0mopd7wqd,1,26.9,90,2023-02-05T20:31:51.674Z,2023-02-08T04:02:22Z,4016367835,213,5.5,4019520329,178,,4016367833,212,17.1,4016367829,140,38.7,4016367831,141,72.6,4016367827,56,Back,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704629,9,1,1,0,20,bwt8yfk8rkcwiwyr0mopd7wqd,0,38.7,72.6,2023-02-05T20:31:52.333Z,2023-02-08T04:02:37Z,4016367861,212,8.3,4019520391,178,,4016367857,141,64.2,4016367863,213,3.9,4016367853,140,32.9,4016367851,56,Back,4016389681,156,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704645,9,1,1,0,20,dich5v7sw466smbqap0d9rbyj,0,61.3,40.7,2023-02-05T20:31:53.229Z,2023-02-08T04:02:45Z,4016367939,140,66.5,4016367941,141,13.6,4016367943,212,19.2,4016367937,56,Right,4019520429,178,,4016367945,213,5.0,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704649,10,3,1,0,22,bwt8yfk8rkcwiwyr0mopd7wqd,0,29.7,85,2023-02-05T20:31:54.993Z,2023-02-08T05:12:54Z,4016367961,56,Back,4016367963,285,,4019520489,178,,4019100601,464,,4019449629,233,10,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704657,10,7,1,0,22,dich5v7sw466smbqap0d9rbyj,0,70.3,15,2023-02-05T20:31:55.106Z,2023-02-08T04:03:04Z,4019520519,178,,4016368003,286,,4016368009,233,10,4019100423,385,,4016368001,56,Right,,,,,,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704669,11,1,1,0,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,22.4,77,2023-02-05T20:31:57.335Z,2023-02-08T04:03:13Z,4016368079,56,Back,4016368085,212,20.9,4016368087,213,3.8,4019520573,178,,4016368083,141,57.8,4016368081,140,6.8,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704691,12,1,1,0,26,bwt8yfk8rkcwiwyr0mopd7wqd,1,6.8,57.8,2023-02-05T20:31:59.207Z,2023-02-08T04:03:20Z,4016368251,56,Back,4016368253,140,7.3,4016368257,212,11.7,4016368259,213,1.5,4016368255,141,75.0,4019520595,178,,,,,,,,30bhky4x90yqfyzhsawfz6pcl,S. Kritsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505317335,907,83,1,0,30,dich5v7sw466smbqap0d9rbyj,1,91.1,19.9,2023-02-05T20:32:03.193Z,2023-02-08T05:13:56Z,4019544573,399,465192,,,,,,,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704693,13,1,1,0,30,bwt8yfk8rkcwiwyr0mopd7wqd,0,6.7,83.3,2023-02-05T20:32:03.236Z,2023-02-08T04:03:30Z,4016368267,141,100.0,4016368265,140,9.8,4016368269,212,12.5,4019520647,178,,4016368271,213,1.3,4016368263,56,Back,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704695,11,43,1,0,31,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-02-05T20:32:03.938Z,2023-02-05T20:33:20Z,4016368275,285,0,4016368289,233,13,4016368273,56,Right,4016371301,144,74,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704705,12,5,1,0,32,dich5v7sw466smbqap0d9rbyj,1,89.2,-1.2,2023-02-05T20:32:04.608Z,2023-02-08T04:03:40Z,4016368349,56,Right,4016368367,233,14,4016368353,347,,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704697,14,5,1,0,32,bwt8yfk8rkcwiwyr0mopd7wqd,0,10.8,101.2,2023-02-05T20:32:04.608Z,2023-02-08T04:03:40Z,4016368321,56,Back,4016368363,233,12,4016368323,347,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704785,13,1,1,0,43,dich5v7sw466smbqap0d9rbyj,1,81.5,0,2023-02-05T20:32:15.746Z,2023-02-08T04:03:48Z,4016368811,140,92.2,4016368803,107,,4016368813,141,3.4,4016368817,213,0.2,4016368815,212,11.5,4016368807,56,Right,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704831,14,1,1,0,47,dich5v7sw466smbqap0d9rbyj,1,87.2,3.8,2023-02-05T20:32:19.498Z,2023-02-08T04:04:01Z,4016369077,1,,4019100961,155,,4016369069,140,58.6,4016369067,56,Center,4019520771,178,,4016369075,213,2.5,4016369071,141,35.9,4016369073,212,37.1,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704857,15,1,1,0,52,dich5v7sw466smbqap0d9rbyj,1,51,38.5,2023-02-05T20:32:24.995Z,2023-02-08T04:04:14Z,4016369193,141,61.9,4016369189,56,Back,4016369191,140,34.2,4019520843,178,,4016369195,212,23.8,4016369197,213,2.4,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704895,16,1,1,0,55,dich5v7sw466smbqap0d9rbyj,1,33.8,67.5,2023-02-05T20:32:27.875Z,2023-02-08T04:04:21Z,4016369377,212,20.4,4016369375,141,94.8,4016369379,213,1.1,4016369371,56,Back,4019520891,178,,4016369373,140,41.9,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704923,17,1,1,0,58,dich5v7sw466smbqap0d9rbyj,1,41.9,94.8,2023-02-05T20:32:30.646Z,2023-02-08T04:04:58Z,4016369523,141,76.2,4016369521,140,30.9,4016369519,56,Back,4019521083,178,,4016369525,212,17.1,4016369527,213,4.0,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704943,18,1,1,1,1,dich5v7sw466smbqap0d9rbyj,1,30.7,75.3,2023-02-05T20:32:34.113Z,2023-02-08T04:05:06Z,4016369633,213,4.7,4016369625,56,Back,4016369629,141,30.7,4019521131,178,,4016369631,212,30.3,4016369627,140,29.9,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704961,19,1,1,1,4,dich5v7sw466smbqap0d9rbyj,1,29.9,30.7,2023-02-05T20:32:37.056Z,2023-02-08T04:05:12Z,4016369719,140,32.7,4016369725,213,1.3,4016369717,56,Back,4019521177,178,,4016369723,212,13.1,4016369721,141,49.5,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704971,20,1,1,1,5,dich5v7sw466smbqap0d9rbyj,1,32.7,49.5,2023-02-05T20:32:38.095Z,2023-02-08T04:05:30Z,4019521299,178,,4016369803,140,26.0,4016369801,56,Back,4016369805,141,30.7,4016369809,213,4.2,4016369807,212,14.6,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504704987,21,1,1,1,7,dich5v7sw466smbqap0d9rbyj,1,26,30.7,2023-02-05T20:32:39.933Z,2023-02-08T04:05:36Z,4016369905,212,29.7,4019521337,178,,4016369899,56,Back,4016369907,213,1.6,4016369903,141,74.3,4016369901,140,26.4,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705015,22,1,1,1,10,dich5v7sw466smbqap0d9rbyj,1,26.1,75.7,2023-02-05T20:32:42.886Z,2023-02-08T04:05:42Z,4016370083,141,96.8,4016370087,212,19.4,4016370079,140,38.5,4019521373,178,,4016370075,56,Back,4016370091,213,0.8,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705037,23,1,1,1,14,dich5v7sw466smbqap0d9rbyj,1,36.4,95.2,2023-02-05T20:32:46.767Z,2023-02-08T04:06:07Z,4016370221,141,75.5,4019521531,178,,4016370223,212,16.8,4016370217,56,Back,4016370219,140,26.8,4016370225,213,4.1,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705061,24,1,1,1,17,dich5v7sw466smbqap0d9rbyj,1,26.8,75.5,2023-02-05T20:32:50.175Z,2023-02-08T04:06:16Z,4019521595,178,,4016370345,213,4.3,4016370343,212,22.3,4016370337,56,Back,4016370339,140,17.9,4016370341,141,45.7,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705079,25,1,1,1,22,dich5v7sw466smbqap0d9rbyj,1,21,42.9,2023-02-05T20:32:54.733Z,2023-02-08T04:06:29Z,4016370445,140,33.9,4016370449,212,13.7,4016370447,141,45.7,4016370443,56,Back,4016370451,213,0.1,4019521673,178,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705095,26,1,1,1,23,dich5v7sw466smbqap0d9rbyj,1,33.9,45.7,2023-02-05T20:32:55.726Z,2023-02-08T04:06:49Z,4016370553,212,8.1,4019521807,178,,4016370545,56,Back,4016370549,141,42.5,4016370559,213,3.4,4016370547,140,26.5,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705101,27,1,1,1,23,dich5v7sw466smbqap0d9rbyj,1,26.5,42.3,2023-02-05T20:32:56.157Z,2023-02-08T04:07:08Z,4019521877,178,,4016370591,140,27.1,4016370581,56,Back,4016370599,212,14.2,4016370603,213,4.8,4016370595,141,21.4,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705123,28,1,1,1,29,dich5v7sw466smbqap0d9rbyj,1,27.1,21.4,2023-02-05T20:33:02.114Z,2023-02-08T04:07:15Z,4019521889,178,,4016370733,56,Back,4016370741,213,1.7,4016370739,212,15.4,4016370735,140,24.7,4016370737,141,43.7,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705143,29,1,1,1,35,dich5v7sw466smbqap0d9rbyj,1,27.1,47.1,2023-02-05T20:33:07.885Z,2023-02-08T04:07:21Z,4016370857,141,25.5,4016370855,140,27.8,4016370861,213,4.8,4019521915,178,,4016370859,212,14.7,4016370853,56,Back,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705197,30,1,1,1,38,dich5v7sw466smbqap0d9rbyj,0,27.8,25.5,2023-02-05T20:33:10.513Z,2023-02-08T04:07:27Z,4016371109,140,77.8,4016371117,1,,4016371105,155,,4016371107,56,Right,4016371115,213,6.0,4016371111,141,0.0,4019521933,178,,4016371113,212,55.5,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705191,15,5,1,1,43,bwt8yfk8rkcwiwyr0mopd7wqd,1,23.4,101,2023-02-05T20:33:16.176Z,2023-02-08T04:07:31Z,4016371091,347,,4016371089,56,Back,4016371127,233,31,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705199,31,5,1,1,43,dich5v7sw466smbqap0d9rbyj,0,76.6,-1,2023-02-05T20:33:16.176Z,2023-02-08T04:07:31Z,4016371121,347,,4016371155,233,15,4016371119,56,Right,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705315,16,1,1,1,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,24.7,100,2023-02-05T20:33:28.860Z,2023-02-08T04:07:35Z,4016371773,1,,4016371761,107,,4016371763,56,Back,4016371771,213,5.2,4016371767,141,72.1,4016371765,140,33.6,4016371769,212,21.8,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705327,18,61,1,1,58,bwt8yfk8rkcwiwyr0mopd7wqd,0,25,67.8,2023-02-05T20:33:30.373Z,2023-02-08T04:08:01Z,4019522037,21,,4016371825,56,Back,4019522039,178,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705317,32,49,1,1,59,dich5v7sw466smbqap0d9rbyj,1,70,45.1,2023-02-05T20:33:31.561Z,2023-02-08T05:16:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705319,17,43,1,1,59,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-02-05T20:33:32.243Z,2023-02-05T20:33:35Z,4016371783,56,Back,4016371851,144,61,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705619,38,43,1,2,0,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-02-05T20:33:32.485Z,2023-02-07T19:03:25Z,4019108121,144,61,4016376129,56,Center,,,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705341,33,13,1,2,1,dich5v7sw466smbqap0d9rbyj,1,75.2,51.9,2023-02-05T20:33:33.703Z,2023-02-08T04:08:28Z,4016371863,56,Center,4016372389,231,49.8,4016372387,230,99.0,4019522151,178,,4019108225,458,,4016372001,72,,4016372375,77,,4016372379,103,47.2,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,4016371861,18,4016372377,102,59.8,4016371859,22,4016372373,120,4016372381,215,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705351,19,5,1,2,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,-1.2,41.5,2023-02-05T20:33:35.875Z,2023-02-08T04:08:32Z,4016371909,346,,4016371911,233,34,4016371907,56,Back,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504705349,34,5,1,2,3,dich5v7sw466smbqap0d9rbyj,0,101.2,58.5,2023-02-05T20:33:35.875Z,2023-02-08T04:08:33Z,4016371897,56,Center,4016371917,233,19,4016371899,346,,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
