id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2476431023,1,34,16,0,0,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-10-23T15:55:38.521Z,2022-10-25T13:20:02Z,3867484857,130,8,3867484859,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3867484855,59,"1, 77, 12, 10, 19, 3, 28, 21, 23, 8, 17, 7, 9, 20, 24, 26, 31, 44, 73, 95",3867804287,197,2933,3867484861,194,2b4soa2ddbbmdwm0ur760jh05,3867484853,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3867484851,30,"1tkq6knbo350vy0o8aieijmxh, 9m66crpktao9g80wc8zi9y5ex, c9lykzcr3q7hr50ui74iqastm, 2b4soa2ddbbmdwm0ur760jh05, z6po5y26nap863d68tcekhqt, 2nod7tpovdjb85efh2sogijth, 5jsb62u7jx2vtblnbtxvttq3u, 1rdadi8uuu161wj8o7gbcn8wl, 1bpopqr7cuikh6s6sk4ij31ed, 3845lzar855rp3zp4stgmgul1, 47z2phkn1i9z8p32zqlu53j6x, bfy36wqp37utkkbl13k7s99m1, 4x9vmtldr4xz9v58z7hgv00oa, 7r96u3b7t46s0kg5t5qew3tnt, 5iukh17o9lnichmbh3ta8amwa, 8hyaww1d0p9871u8o8zk8f9at, chwv6iayowufvu6hb1fg6ydwp, 530nhsyjmbwcpb8536pgwbld5, 361pxz5e33ydl2c3t63a9kzc9, awu6zsiy6l8e3p1athc733jkl",3867484863,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476436131,1,34,16,0,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-10-23T16:01:36.586Z,2022-10-23T17:06:13Z,3867509557,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3867805257,197,388,3867509547,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3867509555,194,1ldbn0jnfzcvj7edwlq1z4q8l,3867509549,59,"1, 78, 19, 21, 3, 26, 10, 57, 9, 7, 77, 12, 15, 16, 17, 18, 25, 30, 55, 72",3867509545,30,"30bhky4x90yqfyzhsawfz6pcl, 1lisq580zw4yfk6id6f1dwr56, asoisrxtnm0zynx35ueum4v6d, c01muomxuk015zrf9n21ztq7d, d1bful4yiqcc8k5jhg9a3uyfp, 1ldbn0jnfzcvj7edwlq1z4q8l, rzxtat0t3okt8tikf5mvdxm2, 8bn4i1qj747gh0hz6vbn0u25m, 1zf9egrh7cjofd7td62oc5tk9, 1f57m5jalwzn2xwr3xqtjiy8l, ebaganzllbxfacvobgmsu1045, 2983qoliizrxvsi9sb9c5wwoa, 4aubucuhe6ic3osisrw73xe51, 94sjuyq5uwlug5td0zrrrnyms, 5awvo9xetmgwxmqfisawqz90q, ljr2286geelctnfxzkxukmi1, 3ipb4zd3vz7dpnkyeiw22tal1, es6pjawg9rq2io8hjxf0rqaxh, 10jwipbmvqza53ja0lwof9be1, as0t8xi6k6nl4l06g23u3jcru",3867509553,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3867509551,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476496595,2,32,1,0,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-10-23T17:03:10.529Z,2022-10-23T17:03:12Z,3867819707,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476496585,2,32,1,0,0,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-10-23T17:03:10.529Z,2022-10-26T01:56:27Z,3867819621,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476496603,3,1,1,0,0,alyavx3ad35bp1xuwmqk7sgev,1,50.1,50.3,2022-10-23T17:03:10.595Z,2022-10-26T06:42:49Z,3867819759,212,7.6,3867819755,140,43.2,3867819753,56,Back,3867819761,213,2.8,3867819763,279,S,3873060969,178,,3867819757,141,53.7,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476496621,4,1,1,0,2,alyavx3ad35bp1xuwmqk7sgev,1,47.4,48.8,2022-10-23T17:03:13.516Z,2022-10-26T06:42:52Z,3867819845,141,40.1,3867819849,213,6.0,3873061059,178,,3867819843,140,66.7,3867819841,56,Center,3867819847,212,21.1,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476496627,5,61,1,0,3,alyavx3ad35bp1xuwmqk7sgev,0,66,40.3,2022-10-23T17:03:14.467Z,2022-10-26T06:42:56Z,3873061133,178,,3867819869,56,Center,,,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477477003,868,67,1,0,5,bwt8yfk8rkcwiwyr0mopd7wqd,1,29.9,64.3,2022-10-23T17:03:16.147Z,2022-10-26T07:34:28Z,3873094261,233,887,,,,,,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477477001,887,67,1,0,5,alyavx3ad35bp1xuwmqk7sgev,0,70.1,35.7,2022-10-23T17:03:16.148Z,2022-10-26T07:09:27Z,3873094265,233,868,,,,,,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476496657,3,1,1,0,5,bwt8yfk8rkcwiwyr0mopd7wqd,0,30,60.3,2022-10-23T17:03:16.173Z,2022-10-26T07:34:29Z,3867820005,141,59.1,3867820009,213,5.7,3867820003,140,31.1,3871676109,233,6,3867820007,212,1.4,3873061231,389,,3871542857,286,,3867820001,56,Back,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,3871542855,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
