id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2449342975,6,4,1,0,10,3b4nxgvmwzstmoq6borytkwx1,0,46.8,19.2,2022-08-21T14:34:30.801Z,2022-08-24T03:59:10Z,3723457593,152,,3723457663,233,5,3723459239,295,,3723457591,56,Back,3723457597,285,,3723457589,13,,3729022907,178,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343043,6,1,1,0,20,ewsf6evtguu9j7k6js4tlgl89,1,56.6,83.7,2022-08-21T14:34:41.073Z,2022-08-24T03:59:15Z,3723458043,5,,3723458055,213,4.0,3723458051,141,71.1,3729022929,178,,3723458053,212,11.8,3723458045,152,,3723458049,140,48.9,3723458047,56,Back,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343077,7,1,1,0,22,ewsf6evtguu9j7k6js4tlgl89,1,52.6,71.7,2022-08-21T14:34:42.350Z,2022-08-24T03:59:24Z,3723458297,140,45.0,3723458305,212,12.1,3729022977,178,,3723458301,141,85.1,3723458307,213,2.3,3723458295,56,Back,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343085,8,1,1,0,25,ewsf6evtguu9j7k6js4tlgl89,1,43.2,83.2,2022-08-21T14:34:45.849Z,2022-08-24T03:59:29Z,3723458343,212,13.7,3723458337,56,Back,3723458339,140,45.7,3729022997,178,,3723458345,213,4.9,3723458341,141,63.4,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343095,9,1,1,0,26,ewsf6evtguu9j7k6js4tlgl89,0,45.7,63.4,2022-08-21T14:34:46.793Z,2022-08-24T03:59:37Z,3729023045,178,,3723458637,233,7,3723458635,236,,3723458393,141,62.9,3723458397,213,3.2,3723458389,56,Back,3723458391,140,41.5,3723458641,286,,64upo0p7ealjcpfkldjiqlvit,Neto,3723458395,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343123,7,74,1,0,26,3b4nxgvmwzstmoq6borytkwx1,1,70,47,2022-08-21T14:34:46.993Z,2022-08-24T03:59:42Z,3723458593,56,Center,3723458595,285,,3729023059,178,,3723458667,233,9,,,,,,,,,,,,,3batawbh7y4sjkeo4hn34svzd,R. Boženík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343129,10,1,1,0,29,ewsf6evtguu9j7k6js4tlgl89,0,44.5,76.6,2022-08-21T14:34:49.969Z,2022-08-24T03:59:45Z,3723458619,140,46.2,3723458743,236,,3723458625,213,1.0,3723458621,141,80.5,3729023073,178,,3723458617,56,Back,3723458623,212,3.2,3723458753,286,,2ban1f798o92hq593c8a0nv11,Afonso Taira,3723458745,233,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343137,8,74,1,0,29,3b4nxgvmwzstmoq6borytkwx1,1,60.9,14.9,2022-08-21T14:34:50.027Z,2022-08-24T03:59:49Z,3723458807,233,10,3723458727,56,Right,3729023089,178,,3723458731,285,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343147,9,49,1,0,32,3b4nxgvmwzstmoq6borytkwx1,1,61.9,7.7,2022-08-21T14:34:52.551Z,2022-08-24T03:59:54Z,,,,,,,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343169,10,1,1,0,33,3b4nxgvmwzstmoq6borytkwx1,1,63.7,6.5,2022-08-21T14:34:53.750Z,2022-08-24T04:00:00Z,3723458953,212,2.8,3723458947,56,Right,3723458949,140,66.4,3723458951,141,6.7,3729023203,178,,3723458955,213,0.0,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343177,11,50,1,0,34,3b4nxgvmwzstmoq6borytkwx1,1,66.4,6.1,2022-08-21T14:34:54.517Z,2022-08-24T04:00:26Z,3723459115,233,11,3723459017,56,Right,3723459021,286,,,,,,,,,,,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343183,11,7,1,0,34,ewsf6evtguu9j7k6js4tlgl89,1,33.6,93.9,2022-08-21T14:34:54.927Z,2022-08-24T04:00:18Z,3723459041,285,,3727945509,385,,3723459091,233,11,3729023343,178,,3723459037,167,,3723459039,56,Back,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343199,12,5,1,0,35,ewsf6evtguu9j7k6js4tlgl89,0,35.8,101.2,2022-08-21T14:34:55.389Z,2022-08-24T04:00:22Z,3723459125,347,,3723459295,233,12,3723459123,56,Back,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343217,12,5,1,0,35,3b4nxgvmwzstmoq6borytkwx1,1,64.2,-1.2,2022-08-21T14:34:55.389Z,2022-08-24T04:00:22Z,3723459233,56,Right,3723459235,347,,3723459269,233,12,,,,,,,,,,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343325,13,1,1,0,47,3b4nxgvmwzstmoq6borytkwx1,0,66.9,0,2022-08-21T14:35:07.454Z,2022-08-24T04:00:41Z,3723459791,140,76.8,3723459795,212,10.8,3723459787,107,,3723459797,213,0.3,3723459789,56,Right,3723459793,141,3.8,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343333,13,8,1,0,48,ewsf6evtguu9j7k6js4tlgl89,1,31.1,95.7,2022-08-21T14:35:08.392Z,2022-08-24T04:00:51Z,3729023515,388,,3723459837,56,Back,3727945927,385,,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343345,14,5,1,0,49,ewsf6evtguu9j7k6js4tlgl89,0,29.2,101.6,2022-08-21T14:35:09.792Z,2022-08-24T04:00:59Z,3723460285,233,14,3723459879,347,,3723459877,56,Back,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343409,14,5,1,0,49,3b4nxgvmwzstmoq6borytkwx1,1,70.8,-1.6,2022-08-21T14:35:09.792Z,2022-08-24T04:00:59Z,3723460277,233,14,3723460259,56,Right,3723460261,347,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343439,15,1,1,0,55,3b4nxgvmwzstmoq6borytkwx1,1,72.6,0,2022-08-21T14:35:15.575Z,2022-08-24T04:01:02Z,3723460419,107,,3723460431,141,10.6,3723460435,212,11.3,3723460423,56,Right,3723460439,213,2.3,3723460427,140,65.1,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343459,16,1,1,0,58,3b4nxgvmwzstmoq6borytkwx1,1,62.5,12.7,2022-08-21T14:35:18.142Z,2022-08-24T04:01:09Z,3723460513,140,54.7,3723460517,212,9.3,3729023617,178,,3723460519,213,3.6,3723460511,56,Right,3723460515,141,6.1,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343487,17,1,1,1,0,3b4nxgvmwzstmoq6borytkwx1,1,54.7,6.1,2022-08-21T14:35:20.519Z,2022-08-24T04:01:14Z,3723460653,140,57.5,3723460655,141,18.5,3723460651,56,Right,3723460659,213,1.2,3723460657,212,8.9,3729023643,178,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450386925,895,83,1,1,2,ewsf6evtguu9j7k6js4tlgl89,1,42.4,86.1,2022-08-21T14:35:22.317Z,2022-08-24T05:42:15Z,3729065797,399,471250,,,,,,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343503,18,1,1,1,2,3b4nxgvmwzstmoq6borytkwx1,1,56.4,14.6,2022-08-21T14:35:22.344Z,2022-08-24T04:01:24Z,3729023703,178,,3723460745,56,Back,3723460753,213,3.6,3723460747,140,46.2,3723460749,141,7.1,3723460751,212,11.9,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343545,19,1,1,1,3,3b4nxgvmwzstmoq6borytkwx1,1,46.2,7.1,2022-08-21T14:35:23.516Z,2022-08-24T04:01:35Z,3723460973,56,Back,3723460981,213,2.4,3723460975,140,27.7,3723460979,212,26.4,3723460977,141,33.4,3729023747,178,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343571,20,1,1,1,5,3b4nxgvmwzstmoq6borytkwx1,1,26,33.4,2022-08-21T14:35:26.021Z,2022-08-24T04:01:40Z,3723461101,212,16.0,3729023763,178,,3723461099,141,25.9,3723461097,140,11.6,3723461103,213,3.5,3723461095,56,Back,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343617,21,1,1,1,9,3b4nxgvmwzstmoq6borytkwx1,0,12.4,18.7,2022-08-21T14:35:29.279Z,2022-08-24T04:01:43Z,3723461319,1,,3723461309,56,Center,3723461307,157,,3723461317,213,0.1,3723461315,212,45.4,3723461311,140,55.6,3729023781,178,,3723461313,141,22.3,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343615,15,44,1,1,11,ewsf6evtguu9j7k6js4tlgl89,1,45,77.6,2022-08-21T14:35:31.784Z,2022-08-24T06:21:07Z,3723461301,56,Back,3723461303,285,,3723461401,233,22,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343623,22,44,1,1,11,3b4nxgvmwzstmoq6borytkwx1,0,55,22.4,2022-08-21T14:35:31.785Z,2022-08-24T04:02:08Z,3723461339,286,,3723461337,56,Center,3723461457,233,15,,,,,,,,,,,,,,,,3batawbh7y4sjkeo4hn34svzd,R. Boženík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343641,16,1,1,1,11,ewsf6evtguu9j7k6js4tlgl89,0,45.8,77.5,2022-08-21T14:35:31.826Z,2022-08-24T06:21:08Z,3723461451,212,14.0,3729023973,388,,3723461443,3,,3723461445,56,Left,3723461453,213,0.2,3723461447,140,58.9,3723461449,141,81.5,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343643,23,1,1,1,13,3b4nxgvmwzstmoq6borytkwx1,0,39.6,16.7,2022-08-21T14:35:33.809Z,2022-08-24T04:02:14Z,3729023993,388,,3723461463,56,Right,3723461471,213,0,3723461469,212,13.0,3723461467,141,16.7,3723461465,140,52.0,3723461461,3,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450386983,896,67,1,1,14,ewsf6evtguu9j7k6js4tlgl89,1,46.6,82.8,2022-08-21T14:35:34.616Z,2022-08-24T06:21:08Z,3729066311,233,1120,,,,,,,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450386979,1120,67,1,1,14,3b4nxgvmwzstmoq6borytkwx1,0,53.4,17.2,2022-08-21T14:35:34.617Z,2022-08-24T05:42:58Z,3729066323,233,896,,,,,,,,,,,,,,,,,,,,,,3batawbh7y4sjkeo4hn34svzd,R. Boženík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343649,17,8,1,1,14,ewsf6evtguu9j7k6js4tlgl89,1,49.4,82.1,2022-08-21T14:35:34.969Z,2022-08-24T06:21:08Z,3727949585,384,,3729024007,178,,3723461493,56,Back,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343665,24,61,1,1,15,3b4nxgvmwzstmoq6borytkwx1,0,57.3,10.3,2022-08-21T14:35:36.075Z,2022-08-24T04:02:24Z,3729024033,178,,3723461585,56,Right,,,,,,,,,,,,,,,,,,,3batawbh7y4sjkeo4hn34svzd,R. Boženík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343853,18,5,1,1,17,ewsf6evtguu9j7k6js4tlgl89,1,42,101.4,2022-08-21T14:35:37.222Z,2022-08-24T04:02:28Z,3723462517,347,,3723462529,233,25,3723462515,56,Back,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343681,25,5,1,1,17,3b4nxgvmwzstmoq6borytkwx1,0,58,-1.4,2022-08-21T14:35:37.222Z,2022-08-24T04:02:28Z,3723462547,233,18,3723461649,56,Right,3723461651,347,,,,,,,,,,,,,,,,,3batawbh7y4sjkeo4hn34svzd,R. Boženík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343877,19,1,1,1,32,ewsf6evtguu9j7k6js4tlgl89,1,46.7,100,2022-08-21T14:35:52.377Z,2022-08-24T04:02:35Z,3723462685,212,21.8,3723462681,140,26.4,3723462689,1,,3723462677,107,,3723462687,213,3.4,3723462679,56,Back,3723462683,141,94.7,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449343959,20,1,1,1,35,ewsf6evtguu9j7k6js4tlgl89,1,26.5,89.4,2022-08-21T14:35:55.778Z,2022-08-24T04:02:40Z,3723463133,140,14.1,3723463135,141,56.1,3723463131,56,Back,3729024125,178,,3723463139,213,4.2,3723463137,212,26.1,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449344037,21,1,1,1,42,ewsf6evtguu9j7k6js4tlgl89,1,14.5,52.1,2022-08-21T14:36:02.936Z,2022-08-24T04:02:43Z,3723463547,141,70.3,3723463549,212,12.4,3729024145,178,,3723463545,140,14.6,3723463551,213,1.6,3723463543,56,Back,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449344053,22,1,1,1,49,ewsf6evtguu9j7k6js4tlgl89,1,26.4,66,2022-08-21T14:36:09.353Z,2022-08-24T04:02:47Z,3723463633,140,34.2,3723463631,56,Back,3723463635,141,51.3,3723463641,213,5.4,3723463639,212,12.9,3729024161,178,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449344083,23,1,1,1,50,ewsf6evtguu9j7k6js4tlgl89,1,34.2,51.3,2022-08-21T14:36:10.259Z,2022-08-24T04:02:52Z,3723463805,140,26.1,3729024189,178,,3723463811,213,2.4,3723463809,212,11.2,3723463807,141,62.1,3723463803,56,Back,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449344115,24,1,1,1,52,ewsf6evtguu9j7k6js4tlgl89,1,27.9,59,2022-08-21T14:36:13.127Z,2022-08-24T04:02:57Z,3723463933,56,Back,3723463935,140,27.8,3723463941,213,4.7,3723463939,212,23.3,3723463937,141,24.7,3729024209,178,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449344193,25,1,1,1,56,ewsf6evtguu9j7k6js4tlgl89,1,26.9,14.1,2022-08-21T14:36:16.272Z,2022-08-24T04:03:01Z,3723464273,140,69.9,3723464269,155,,3729024253,178,,3723464281,1,,3723464275,141,2.9,3723464271,56,Right,3723464279,213,6.1,3723464277,212,45.8,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449344217,26,1,1,2,2,ewsf6evtguu9j7k6js4tlgl89,1,73.1,4.9,2022-08-21T14:36:23.057Z,2022-08-24T04:03:05Z,3729024273,178,,3723464417,140,64.0,3723464421,141,4.6,3723464425,212,9.6,3723464413,56,Right,3723464427,213,3.2,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449344233,27,1,1,2,5,ewsf6evtguu9j7k6js4tlgl89,1,64.1,3.5,2022-08-21T14:36:25.793Z,2022-08-24T04:03:09Z,3723464515,141,12.9,3723464511,56,Right,3723464519,213,1.8,3729024305,178,,3723464517,212,6.5,3723464513,140,62.9,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
