id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2534884311,9,1,1,0,12,7catg5lpivcmpf4xhggh6d8rk,1,45.7,48.1,2023-04-16T19:33:28.075Z,2023-04-16T19:33:31Z,4196917669,212,16.0,4196917671,213,5.1,4196917665,140,51.7,4196917663,56,Center,4196917667,141,26.5,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884335,10,1,1,0,16,7catg5lpivcmpf4xhggh6d8rk,0,53,22.4,2023-04-16T19:33:31.867Z,2023-04-16T19:33:34Z,4196917821,141,0.0,4196917817,56,Right,4196917819,140,68.2,4196917823,212,22.4,4196917825,213,5.5,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884359,3,5,1,0,18,dich5v7sw466smbqap0d9rbyj,1,36.3,101.4,2023-04-16T19:33:33.650Z,2023-04-16T19:33:36Z,4196917989,233,11,4196917961,347,,4196917959,56,Back,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884339,11,5,1,0,18,7catg5lpivcmpf4xhggh6d8rk,0,63.7,-1.4,2023-04-16T19:33:33.650Z,2023-04-16T19:41:35Z,4196917849,347,,4196917847,56,Right,4196918035,233,3,,,,,,,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884469,4,1,1,0,32,dich5v7sw466smbqap0d9rbyj,1,41.3,100,2023-04-16T19:33:47.412Z,2023-04-16T19:35:02Z,4196918635,140,54.6,4196918633,56,Left,4196918631,107,,4196918639,212,16.8,4196918641,213,5.7,4196918637,141,87.8,4196923675,189,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885203,17,61,1,0,33,dich5v7sw466smbqap0d9rbyj,1,58.7,89.7,2023-04-16T19:33:49.110Z,2023-04-16T19:35:01Z,4196923615,189,,4196922779,56,Left,,,,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884503,5,5,1,0,34,dich5v7sw466smbqap0d9rbyj,0,53.8,101.5,2023-04-16T19:33:50.156Z,2023-04-16T19:41:36Z,4196918835,233,12,4196918809,56,Left,4196918811,347,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884501,12,5,1,0,34,7catg5lpivcmpf4xhggh6d8rk,1,46.2,-1.5,2023-04-16T19:33:50.156Z,2023-04-16T19:34:06Z,4196918805,347,,4196918803,56,Back,4196918819,233,5,,,,,,,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884621,13,1,1,0,42,7catg5lpivcmpf4xhggh6d8rk,1,53.9,0,2023-04-16T19:33:57.644Z,2023-04-16T19:34:01Z,4196919461,141,7.9,4196919455,107,,4196919465,213,0.5,4196919463,212,12.5,4196919457,56,Right,4196919459,140,64.2,,,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884625,14,50,1,0,45,7catg5lpivcmpf4xhggh6d8rk,1,66,6.3,2023-04-16T19:34:00.538Z,2023-04-16T19:41:38Z,4196924267,286,,4196924339,233,18,4196919483,56,Right,,,,,,,,,,,,,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885425,18,7,1,0,45,dich5v7sw466smbqap0d9rbyj,1,34,93.7,2023-04-16T19:34:00.539Z,2023-04-16T19:35:12Z,4196924349,56,Back,4196924373,233,14,4196924351,285,,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884639,15,3,1,0,46,7catg5lpivcmpf4xhggh6d8rk,0,67.2,5.1,2023-04-16T19:34:01.777Z,2023-04-16T19:36:40Z,4196919563,56,Right,4196919639,233,6,4196919565,286,,,,,,,,,,,,,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884637,6,7,1,0,46,dich5v7sw466smbqap0d9rbyj,1,32.8,94.9,2023-04-16T19:34:01.778Z,2023-04-16T19:41:38Z,4196919559,56,Back,4196919611,233,15,4196919557,167,,4196919561,285,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884643,7,5,1,0,47,dich5v7sw466smbqap0d9rbyj,0,30.8,101.7,2023-04-16T19:34:02.402Z,2023-04-16T19:34:05Z,4196919785,233,16,4196919569,56,Back,4196919571,347,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884663,16,5,1,0,47,7catg5lpivcmpf4xhggh6d8rk,1,69.2,-1.7,2023-04-16T19:34:02.402Z,2023-04-16T19:41:36Z,4196919709,347,,4196919759,233,7,4196919707,56,Right,,,,,,,,,,,,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884779,17,1,1,0,57,7catg5lpivcmpf4xhggh6d8rk,1,77.1,0,2023-04-16T19:34:12.269Z,2023-04-16T19:34:13Z,4196920335,140,71.3,4196920333,56,Right,4196920331,107,,4196920339,212,11.0,4196920341,213,2.2,4196920337,141,12.8,,,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884793,18,1,1,0,58,7catg5lpivcmpf4xhggh6d8rk,1,71.3,12.8,2023-04-16T19:34:13.821Z,2023-04-16T20:04:08Z,4196920407,141,37.0,4196920405,140,77.4,4196920409,212,17.7,4196920411,213,1.2,4196920403,56,Center,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884819,19,1,1,0,59,7catg5lpivcmpf4xhggh6d8rk,1,77.4,37,2023-04-16T19:34:14.781Z,2023-04-16T19:34:16Z,4196920551,140,85.8,4196920553,141,41.3,4196920547,56,Center,4196920557,212,9.3,4196920559,213,0.3,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884821,20,3,1,1,1,7catg5lpivcmpf4xhggh6d8rk,0,86.6,44.4,2023-04-16T19:34:16.557Z,2023-04-16T19:34:20Z,4196920781,233,8,4196920565,286,,4196920563,56,Center,,,,,,,,,,,,,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884859,8,7,1,1,1,dich5v7sw466smbqap0d9rbyj,1,13.4,55.6,2023-04-16T19:34:16.558Z,2023-04-16T20:05:35Z,4196920775,233,20,4196920745,56,Back,4196920747,285,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884861,9,49,1,1,4,dich5v7sw466smbqap0d9rbyj,1,14,49.3,2023-04-16T19:34:19.282Z,2023-04-16T19:34:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884869,21,1,1,1,4,7catg5lpivcmpf4xhggh6d8rk,0,71.7,43.6,2023-04-16T19:34:19.501Z,2023-04-16T20:04:28Z,4196920787,141,46.0,4196920785,140,73.5,4196920789,212,2.5,4196920783,56,Center,4196920791,213,0.7,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884893,10,1,1,1,4,dich5v7sw466smbqap0d9rbyj,1,14,49.3,2023-04-16T19:34:19.859Z,2023-04-16T19:34:21Z,4196920915,212,15.1,4196920913,141,59.1,4196920907,155,,4196920909,56,Back,4196920917,213,0.5,4196920911,140,26.9,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884923,11,1,1,1,6,dich5v7sw466smbqap0d9rbyj,1,29.1,63.6,2023-04-16T19:34:21.859Z,2023-04-16T19:34:23Z,4196921069,56,Back,4196921079,212,18.6,4196921083,213,1.6,4196921075,141,90.9,4196921073,140,28.4,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884945,12,1,1,1,8,dich5v7sw466smbqap0d9rbyj,1,28.7,90.9,2023-04-16T19:34:23.811Z,2023-04-16T19:34:26Z,4196921249,140,23.7,4196921251,141,90.6,4196921255,213,3.2,4196921253,212,5.3,4196921247,56,Back,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534884967,13,1,1,1,10,dich5v7sw466smbqap0d9rbyj,0,24.2,93.8,2023-04-16T19:34:25.906Z,2023-04-16T19:34:28Z,4196921407,140,64.8,4196921413,213,6.1,4196921415,1,,4196921403,155,,4196921411,212,43.4,4196921405,56,Left,4196921409,141,82.0,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885003,22,1,1,1,13,7catg5lpivcmpf4xhggh6d8rk,0,40.2,15.8,2023-04-16T19:34:28.622Z,2023-04-16T19:34:31Z,4196921657,141,14.9,4196921649,3,,4196921661,212,14.1,4196921651,56,Right,4196921665,213,6.2,4196921655,140,53.6,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885029,14,61,1,1,15,dich5v7sw466smbqap0d9rbyj,0,47.6,84.5,2023-04-16T19:34:30.771Z,2023-04-16T20:06:07Z,4196921777,56,Back,,,,,,,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885017,23,49,1,1,17,7catg5lpivcmpf4xhggh6d8rk,1,47.9,26.3,2023-04-16T19:34:32.269Z,2023-04-16T19:34:32Z,,,,,,,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885063,24,1,1,1,17,7catg5lpivcmpf4xhggh6d8rk,1,47.9,26.3,2023-04-16T19:34:32.767Z,2023-04-16T19:34:36Z,4196921957,141,4.7,4196921959,212,18.6,4196921961,213,5.4,4196921953,56,Right,4196921955,140,58.8,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885069,15,45,1,1,21,dich5v7sw466smbqap0d9rbyj,0,38.1,94.7,2023-04-16T19:34:36.814Z,2023-04-16T19:34:43Z,4196921999,56,Back,4196922001,285,,4196922429,233,25,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885121,25,3,1,1,21,7catg5lpivcmpf4xhggh6d8rk,1,61.9,5.3,2023-04-16T19:34:36.814Z,2023-04-16T19:34:42Z,4196922343,233,15,4196922303,56,Right,4196922305,286,,,,,,,,,,,,,,,,,1xxhkr7nex5mjc9hrxm100lih,Arthur Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885123,26,4,1,1,26,7catg5lpivcmpf4xhggh6d8rk,1,67.3,5,2023-04-16T19:34:41.853Z,2023-04-16T19:34:43Z,4196922321,152,,4196922317,13,,4196922319,56,Right,4196922323,265,,4196922325,286,,4196922473,233,16,,,,,,,1xxhkr7nex5mjc9hrxm100lih,Arthur Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885133,16,4,1,1,26,dich5v7sw466smbqap0d9rbyj,0,32.7,95,2023-04-16T19:34:41.854Z,2023-04-16T20:08:22Z,4196922395,56,Back,4196922393,13,,4196922489,233,26,4196922399,265,,4196922401,285,,4196922397,152,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885449,27,1,1,1,55,7catg5lpivcmpf4xhggh6d8rk,1,71.1,5.6,2023-04-16T19:35:10.758Z,2023-04-16T19:58:02Z,4196924477,141,7.7,4196924479,212,11.4,4197007347,189,,4196924481,213,0.1,4196924469,5,,4196924471,152,,4196924475,140,81.9,4196924473,56,Right,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885469,28,61,1,1,59,7catg5lpivcmpf4xhggh6d8rk,1,85.3,11,2023-04-16T19:35:14.408Z,2023-04-16T19:58:12Z,4196924585,56,Right,,,,,,,,,,,,,,,,,,,,,,1xxhkr7nex5mjc9hrxm100lih,Arthur Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885517,29,1,1,2,0,7catg5lpivcmpf4xhggh6d8rk,0,91.9,10.4,2023-04-16T19:35:16.206Z,2023-04-16T19:35:17Z,4196924823,141,43.6,4196924819,56,Center,4196924825,212,22.9,4196924827,213,1.4,4196924821,140,95.4,4196924811,2,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885623,19,12,1,2,2,dich5v7sw466smbqap0d9rbyj,1,6.6,60,2023-04-16T19:35:17.460Z,2023-04-16T20:23:38Z,4196925417,213,0.5,4196925411,140,42.1,4196925409,56,Back,4196925413,141,93.2,4196925415,212,43.6,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885645,20,3,1,2,6,dich5v7sw466smbqap0d9rbyj,1,43.1,94.6,2023-04-16T19:35:21.647Z,2023-04-16T20:23:40Z,4196925575,233,30,4196925535,286,,4196925533,56,Back,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885589,30,45,1,2,6,7catg5lpivcmpf4xhggh6d8rk,0,56.9,5.4,2023-04-16T19:35:21.647Z,2023-04-16T19:58:22Z,4196925211,56,Right,4196925585,233,20,4196925213,285,,,,,,,,,,,,,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885651,21,49,1,2,11,dich5v7sw466smbqap0d9rbyj,1,74.6,81.3,2023-04-16T19:35:26.820Z,2023-04-16T20:23:41Z,,,,,,,,,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885703,22,1,1,2,15,dich5v7sw466smbqap0d9rbyj,1,77.3,89.3,2023-04-16T19:35:30.437Z,2023-04-16T19:35:33Z,4196925833,141,73.9,4196925835,212,17.2,4196925829,56,Center,4196925831,140,64.3,4196925837,213,3.8,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885735,23,1,1,2,17,dich5v7sw466smbqap0d9rbyj,1,63.7,68.8,2023-04-16T19:35:32.900Z,2023-04-16T19:35:35Z,4196926023,140,66.1,4196926025,141,36.6,4196926021,56,Center,4196926029,213,4.8,4196926027,212,22.0,,,,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885741,24,1,1,2,20,dich5v7sw466smbqap0d9rbyj,1,68.4,39,2023-04-16T19:35:35.797Z,2023-04-16T19:36:25Z,4196926065,212,21.1,4196926063,141,29.3,4196926061,140,49.3,4196926059,56,Back,4196926085,156,,4196926067,213,3.5,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885761,25,1,1,2,22,dich5v7sw466smbqap0d9rbyj,1,50.1,33.2,2023-04-16T19:35:37.813Z,2023-04-16T19:35:39Z,4196926225,213,5.3,4196926219,140,60.5,4196926223,212,21.1,4196926217,56,Right,4196926221,141,6.6,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885797,26,1,1,2,23,dich5v7sw466smbqap0d9rbyj,1,60.5,6.6,2023-04-16T19:35:39.205Z,2023-04-16T19:35:42Z,4196926467,212,20.4,4196926459,56,Back,4196926469,213,2.5,4196926465,141,24.4,4196926463,140,44.9,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885815,27,1,1,2,27,dich5v7sw466smbqap0d9rbyj,1,42.5,32.5,2023-04-16T19:35:42.597Z,2023-04-16T19:35:45Z,4196926589,56,Back,4196926597,213,1.7,4196926591,140,40.5,4196926595,212,18.2,4196926593,141,59.1,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885861,28,1,1,2,29,dich5v7sw466smbqap0d9rbyj,1,41.6,61.3,2023-04-16T19:35:45.045Z,2023-04-16T20:24:30Z,4196926799,56,Back,4196926801,140,45.3,4196926807,213,1.4,4196926803,141,90.7,4196926805,212,20.4,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885891,29,1,1,2,32,dich5v7sw466smbqap0d9rbyj,0,45.8,91.5,2023-04-16T19:35:48.230Z,2023-04-16T20:24:34Z,4196926989,155,,4196927001,1,,4196926997,212,36.2,4196926991,56,Center,4196926995,141,78.1,4196926999,213,6.0,4196926993,140,79.2,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534885901,31,49,1,2,36,7catg5lpivcmpf4xhggh6d8rk,1,23.9,19.3,2023-04-16T19:35:51.760Z,2023-04-16T19:36:13Z,,,,,,,,,,,,,,,,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
