id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value
2459328325,5,1,1,0,9,22mo7qbsnyi8wtucpvhgvhw2q,1,26.4,44.9,2022-09-12T19:16:24.243Z,2022-09-14T07:16:42Z,3776656133,213,2.0,3776656129,141,90.8,3776656131,212,33.7,3776656135,1,,3776656125,56,Back,3776656123,155,,3776656127,140,14.4,3778825043,178,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328335,7,1,1,0,15,22mo7qbsnyi8wtucpvhgvhw2q,0,14.4,90.8,2022-09-12T19:16:30.338Z,2022-09-14T07:16:51Z,3776656181,56,Back,3776656179,155,,3776656185,141,73.4,3776656183,140,39.2,3778825155,178,,3776656187,212,28.6,3776656189,213,5.9,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328345,6,49,1,0,16,7fn0aazbc8nx0u040aulozds1,1,61.7,22.7,2022-09-12T19:16:31.899Z,2022-09-14T07:16:57Z,,,,,,,,,,,,,,,,,,,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328361,7,1,1,0,17,7fn0aazbc8nx0u040aulozds1,1,61.5,23,2022-09-12T19:16:32.982Z,2022-09-14T07:17:02Z,3776656329,140,69.5,3776656331,141,25.2,3776656335,213,0.2,3776656333,212,8.5,3776656327,56,Center,3776656325,155,,3778825297,178,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328363,8,61,1,0,19,7fn0aazbc8nx0u040aulozds1,0,69.5,25.2,2022-09-12T19:16:34.157Z,2022-09-14T07:17:08Z,3776656341,56,Center,3778825405,178,,,,,,,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328393,8,1,1,0,20,22mo7qbsnyi8wtucpvhgvhw2q,0,21.4,72,2022-09-12T19:16:36.073Z,2022-09-14T07:17:14Z,3778825475,178,,3776656535,212,24.5,3776656531,140,35.2,3776656529,56,Back,3776656537,213,0.9,3776656533,141,100.0,3776656527,157,,3776656539,1,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328395,9,5,1,0,23,22mo7qbsnyi8wtucpvhgvhw2q,0,34.5,101.2,2022-09-12T19:16:38.884Z,2022-09-14T07:17:23Z,3776656699,233,9,3776656541,56,Back,3776656543,347,,,,,,,,,,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328411,9,5,1,0,23,7fn0aazbc8nx0u040aulozds1,1,65.5,-1.2,2022-09-12T19:16:38.884Z,2022-09-14T07:17:23Z,3776656613,347,,3776656611,56,Right,3776656653,233,9,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328499,10,1,1,0,35,7fn0aazbc8nx0u040aulozds1,1,66.2,0,2022-09-12T19:16:50.268Z,2022-09-14T07:17:29Z,3776657119,107,,3776657129,213,1.6,3776657121,56,Right,3776657125,141,14.1,3776657123,140,65.9,3776657127,212,10.5,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328509,11,1,1,0,37,7fn0aazbc8nx0u040aulozds1,0,66.4,25.9,2022-09-12T19:16:52.404Z,2022-09-14T07:17:37Z,3776657183,141,54.8,3776657187,213,1.3,3776657179,56,Center,3776657181,140,71.5,3776657185,212,20.4,3778825845,178,,3776657177,155,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328557,10,1,1,0,39,22mo7qbsnyi8wtucpvhgvhw2q,0,26.5,43.3,2022-09-12T19:16:54.282Z,2022-09-14T07:17:45Z,3778825945,178,,3776657469,140,37.9,3776657473,212,12.7,3776657467,56,Back,3776657465,3,,3776657471,141,49.7,3776657475,213,0.3,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328571,11,44,1,0,40,22mo7qbsnyi8wtucpvhgvhw2q,1,39.5,56.3,2022-09-12T19:16:55.846Z,2022-09-14T22:02:58Z,3776657535,285,,3776657611,233,12,3776657533,56,Back,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328545,12,44,1,0,40,7fn0aazbc8nx0u040aulozds1,0,60.5,43.7,2022-09-12T19:16:55.847Z,2022-09-14T07:18:03Z,3776657399,56,Center,3776657569,233,11,3776657401,286,,,,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459348465,443,1,1,0,40,22mo7qbsnyi8wtucpvhgvhw2q,0,38.1,49,2022-09-12T19:16:55.878Z,2022-09-14T22:02:58Z,3776767769,212,2.1,3776767759,3,,3776767761,168,,3776767765,140,38.9,3776767771,213,1.2,3778826117,388,,3776767763,56,Back,3776767767,141,51.8,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328551,13,61,1,0,40,7fn0aazbc8nx0u040aulozds1,1,58.9,37.1,2022-09-12T19:16:55.963Z,2022-09-14T07:18:11Z,3778826305,15,,3778826307,388,,3776657429,56,Center,,,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459349381,444,49,1,0,42,22mo7qbsnyi8wtucpvhgvhw2q,1,36.4,48.2,2022-09-12T19:16:57.891Z,2022-09-14T07:18:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328589,12,1,1,0,42,22mo7qbsnyi8wtucpvhgvhw2q,0,36.6,44,2022-09-12T19:16:57.895Z,2022-09-14T07:18:33Z,3778826707,178,,3776657681,213,0.8,3776657679,212,27.9,3776657677,141,74.7,3776657673,56,Center,3776772157,155,,3776657675,140,54.2,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459349555,377,3,1,0,45,7fn0aazbc8nx0u040aulozds1,1,46.2,28,2022-09-12T19:17:00.702Z,2022-09-14T07:18:47Z,3776773733,56,Back,3777518073,464,,3776773735,286,,3776773739,233,445,3778826871,178,,,,,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459349545,445,45,1,0,45,22mo7qbsnyi8wtucpvhgvhw2q,0,53.8,72,2022-09-12T19:17:00.702Z,2022-09-14T07:18:48Z,3776773743,233,377,3776773671,56,Center,3776773673,285,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459349581,378,49,1,0,47,7fn0aazbc8nx0u040aulozds1,1,44.4,28.6,2022-09-12T19:17:03.010Z,2022-09-14T07:18:53Z,,,,,,,,,,,,,,,,,,,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328607,14,1,1,0,47,7fn0aazbc8nx0u040aulozds1,1,43.5,10.7,2022-09-12T19:17:03.031Z,2022-09-14T07:19:00Z,3776657763,140,34.4,3776657767,212,10.4,3776657761,56,Back,3776657765,141,16.7,3776657769,213,2.7,3778827059,178,,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328615,15,1,1,0,49,7fn0aazbc8nx0u040aulozds1,1,34.3,16.7,2022-09-12T19:17:04.738Z,2022-09-14T07:19:06Z,3776657815,141,27.9,3776657811,56,Back,3776657819,213,0.9,3776657813,140,40.5,3776657817,212,10.0,3778827159,178,,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328625,16,1,1,0,50,7fn0aazbc8nx0u040aulozds1,1,43,25.8,2022-09-12T19:17:05.906Z,2022-09-14T07:19:14Z,3778827265,178,,3776657871,212,9.2,3776657865,140,51.0,3776657875,213,5.9,3776657863,56,Right,3776657867,141,20.2,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328637,17,1,1,0,52,7fn0aazbc8nx0u040aulozds1,1,47.5,18.9,2022-09-12T19:17:07.299Z,2022-09-14T07:19:20Z,3776657965,213,2.6,3776657961,141,23.1,3778827379,178,,3776657963,212,5.5,3776657957,56,Back,3776657959,140,43.0,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328653,18,1,1,0,52,7fn0aazbc8nx0u040aulozds1,1,43.2,22.8,2022-09-12T19:17:07.854Z,2022-09-14T07:19:26Z,3776658065,212,18.4,3776658061,140,56.2,3776658067,213,5.5,3776658063,141,4.7,3776658057,155,,3778827435,178,,3776658059,56,Right,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328669,19,1,1,0,56,7fn0aazbc8nx0u040aulozds1,1,45.9,1.6,2022-09-12T19:17:11.549Z,2022-09-14T07:19:37Z,3776658133,141,12.0,3776658137,213,2.1,3776658131,140,41.5,3776658129,56,Back,3776658135,212,8.4,3778827443,178,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328677,20,1,1,0,57,7fn0aazbc8nx0u040aulozds1,0,40.9,13.4,2022-09-12T19:17:12.822Z,2022-09-14T07:19:45Z,3778827777,178,,3776658175,56,Right,3776658183,213,0.1,3776658177,140,53.4,3776658179,141,16.1,3776658181,212,13.3,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328681,13,49,1,0,58,22mo7qbsnyi8wtucpvhgvhw2q,1,47.1,78.3,2022-09-12T19:17:13.470Z,2022-09-14T17:21:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459754473,1038,43,1,0,58,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-09-12T19:17:13.476Z,2022-09-14T09:17:47Z,3778929269,233,927,3778930325,144,67,,,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459754471,927,43,1,0,58,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-09-12T19:17:13.477Z,2022-09-14T09:17:46Z,3778929279,233,1038,3778930323,144,67,,,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459748427,922,43,1,0,58,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-09-12T19:17:13.526Z,2022-09-14T09:16:36Z,3778929181,144,67,3778892921,233,855,,,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459748423,855,43,1,0,58,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-09-12T19:17:13.527Z,2022-09-14T09:16:37Z,3778892925,233,922,3778929189,144,67,,,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459754737,1040,67,1,0,58,22mo7qbsnyi8wtucpvhgvhw2q,1,47.5,82,2022-09-12T19:17:13.535Z,2022-09-14T22:02:59Z,3778930461,233,929,,,,,,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459754733,929,67,1,0,58,7fn0aazbc8nx0u040aulozds1,0,52.5,18,2022-09-12T19:17:13.536Z,2022-09-14T09:17:52Z,3778930475,233,1040,,,,,,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459754389,1037,43,1,0,58,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-09-12T19:17:13.596Z,2022-09-14T09:16:34Z,3778929151,144,82,3778928789,178,0,,,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328715,14,1,1,0,59,22mo7qbsnyi8wtucpvhgvhw2q,1,52,76.4,2022-09-12T19:17:15.012Z,2022-09-14T07:20:10Z,3776658409,140,62.0,3776658415,213,0.9,3776658411,141,94.2,3776658407,56,Left,3778828083,178,,3776658413,212,16.0,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328755,15,1,1,1,1,22mo7qbsnyi8wtucpvhgvhw2q,1,62,94.2,2022-09-12T19:17:16.950Z,2022-09-14T07:20:29Z,3776658609,212,5.5,3776658605,140,64.3,3776658611,213,5.2,3778828327,178,,3776658603,56,Left,3776658607,141,87.0,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328759,16,1,1,1,3,22mo7qbsnyi8wtucpvhgvhw2q,0,64.3,87,2022-09-12T19:17:19.083Z,2022-09-14T07:20:42Z,3778828513,178,,3776658639,1,,3776658637,213,6.1,3776658633,141,77.3,3776658629,56,Center,3776658631,140,100.0,3776658635,212,38.7,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328763,17,5,1,1,7,22mo7qbsnyi8wtucpvhgvhw2q,0,100.6,79,2022-09-12T19:17:22.924Z,2022-09-14T07:20:56Z,3776658657,346,,3776658655,56,Left,3776658727,233,21,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328771,21,5,1,1,7,7fn0aazbc8nx0u040aulozds1,1,-0.6,21,2022-09-12T19:17:22.924Z,2022-09-14T07:20:56Z,3776658691,346,,3776658707,233,17,3776658689,56,Back,,,,,,,,,,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328975,22,1,1,1,30,7fn0aazbc8nx0u040aulozds1,1,2.7,41.2,2022-09-12T19:17:45.408Z,2022-09-14T07:21:16Z,3776659751,56,Back,3776659749,124,,3776659755,141,23.9,3776659753,140,4.7,3776659763,237,,3776659757,212,11.9,3776769443,189,,3776659759,213,4.9,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459348749,374,1,1,1,30,7fn0aazbc8nx0u040aulozds1,1,3.4,19.4,2022-09-12T19:17:45.497Z,2022-09-14T07:21:22Z,3776769391,141,1.3,3776769395,213,5.4,3776769393,212,16.5,3776769389,140,13.8,3776769385,189,,3778829059,178,,3776769387,56,Back,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328977,23,1,1,1,30,7fn0aazbc8nx0u040aulozds1,0,22.5,3.4,2022-09-12T19:17:45.974Z,2022-09-14T07:21:29Z,3776659779,212,16.8,3776659781,213,0.7,3778829123,178,,3776659777,141,18.8,3776659773,56,Back,3776659775,140,35.0,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459328991,18,1,1,1,31,22mo7qbsnyi8wtucpvhgvhw2q,0,63.7,82.7,2022-09-12T19:17:46.882Z,2022-09-14T07:21:39Z,3776659839,213,6.3,3778829187,21,,3776659837,212,4.3,3776659833,140,67.8,3776659835,141,82.5,3778829185,178,,3776659831,56,Left,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459348931,375,1,1,1,33,7fn0aazbc8nx0u040aulozds1,0,33,13.9,2022-09-12T19:17:49.102Z,2022-09-14T07:21:46Z,3776770413,212,8.7,3776770407,56,Back,3776770411,141,26.6,3776770415,213,1.7,3776770409,140,32.2,3778829281,178,,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459329079,19,49,1,1,36,22mo7qbsnyi8wtucpvhgvhw2q,1,71.9,62.5,2022-09-12T19:17:51.308Z,2022-09-14T07:21:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459329131,20,1,1,1,36,22mo7qbsnyi8wtucpvhgvhw2q,0,73.2,67.8,2022-09-12T19:17:51.401Z,2022-09-14T07:22:01Z,3776660685,213,3.9,3776660677,56,Center,3776660679,140,69.5,3776660681,141,62.9,3778829423,178,,3776660683,212,5.1,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459748573,857,67,1,1,37,7fn0aazbc8nx0u040aulozds1,1,32.5,38.3,2022-09-12T19:17:52.356Z,2022-09-14T22:02:59Z,3778893735,233,925,,,,,,,,,,,,,,,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
