id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2521528395,1,34,16,0,0,co1i764h6b02husae71w6scs8,1,0,0,2023-03-18T14:34:32.054Z,2023-03-18T15:49:20Z,4105692135,197,3750,4105227571,59,"32, 18, 14, 22, 44, 23, 25, 21, 8, 93, 15, 1, 4, 19, 24, 35, 38, 53, 70, 99",4105227567,30,"cpf5wp34pu80qzvcwakjhh905, 6gmfcfqd1o54zyepd9587nlqt, f29gq7ixyjd9m22yhmb7c7oq1, cgtz4fa0mz9poi4ju8bjtbwiy, 10va1tucy0kb83wllaudp7e95, 33j75k7nnzjit08r24zk00yy1, b7ri94n62dr73s1hb10br7lrd, 3vwbsaoy8f2vc4kkad4ipv3kl, 293inynsy3ai0aawkdzpl7cnp, 82fjdh9q4378gd1g9l1bimrx1, 7rfeo8qrjotskdx5e6bwk53h1, r34leywn2c5158ldxrcde5l, 3hzw7c4kkol5okl9imvc70ij9, 2kvb94ocyvs7x1sbq73rr22nd, 52407m29h74ziyt19jty0od7t, 7apd6saozsmkhkm7ew06a5a6t, dvxwdpad8a1iatnwcpqvy3m5l, bpxafwc30rerxmgju6rcau8kp, 1zokl2zp7gtwlmj37kps6lnmx, awicgdcslcljo1mbmvochqlwq",4105227577,194,3vwbsaoy8f2vc4kkad4ipv3kl,4105227579,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4105227569,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4105227575,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4105227573,130,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521530803,1,34,16,0,0,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-03-18T14:35:47.074Z,2023-03-18T15:41:18Z,4105237635,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4105703433,197,10300,4105237633,194,chy52wzncc8ulmer9z2rebit,4105237629,130,8,4105237627,59,"97, 14, 24, 8, 5, 4, 17, 6, 9, 20, 10, 13, 16, 19, 22, 23, 25, 34, 82, 90",4105237631,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4105237623,30,"9uc54rlxmahbfppv97zi81yhh, 7m2za4jynw9fdc2ax1455ibpx, chy52wzncc8ulmer9z2rebit, de1nmkgahbsrky75itebiitp1, 8f8lbg182g5jwnqbj1zgjbljp, 10mmhviatbpx75fslh68s25lh, 22ctb2x9iztmzylscpwyqtrhm, 3ynj76lod24r597rmhshxczpx, 2u7fm04v2xzqso4rubkrvjcru, 575pl0igxsevhmf6nfmjwwyxh, hrr3761wvgn1ayhsrrz4rf11, 4wces11j8ejvbpz1zqd94b7fu, 380ejwyblelr0ef3um2cwv3ai, eblsjvbkd7vws1qpx7td1eacp, 9xk50bv3qlja26r1ecary1y3t, 9pi6sf9sdni4dn6db7rej0r85, 16mci88sfp5ijpwf661mes8yy, alz3emnuh5bnaa64oia9pgsq2, 8bcfmmsjnman2nsp2t9rsrvxm, 8ilf7i6y4c9ezpgddh5h3ohlg",4105237625,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626139,2,32,1,0,0,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-03-18T15:30:58.961Z,2023-03-18T15:30:59Z,4105731987,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626187,2,32,1,0,0,co1i764h6b02husae71w6scs8,1,0,0,2023-03-18T15:30:58.961Z,2023-03-18T15:31:00Z,4105732283,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626367,3,1,1,0,0,7fn0aazbc8nx0u040aulozds1,1,49.9,50.9,2023-03-18T15:30:59.061Z,2023-03-18T15:31:04Z,4105733131,279,S,4105733121,56,Back,4105733127,212,15.1,4105733125,141,46.1,4105733123,140,35.9,4105733129,213,3.4,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626499,4,1,1,0,4,7fn0aazbc8nx0u040aulozds1,0,36.6,46,2023-03-18T15:31:03.953Z,2023-03-18T16:22:24Z,4105733791,56,Center,4105733797,212,53.5,4105733803,213,0.3,4105733789,157,,4105733795,141,69.4,4105733793,140,85.2,4105733807,1,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626589,3,1,1,0,7,co1i764h6b02husae71w6scs8,1,18.3,27.4,2023-03-18T15:31:06.363Z,2023-03-18T16:21:20Z,4105734289,213,2.9,4105734275,56,Back,4105734285,212,18.3,4105734283,141,34.9,4105734279,140,1.6,,,,,,,,,,33j75k7nnzjit08r24zk00yy1,Park Ji-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626609,4,52,1,0,10,co1i764h6b02husae71w6scs8,1,1.6,34.9,2023-03-18T15:31:09.241Z,2023-03-18T15:31:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626991,5,1,1,0,15,co1i764h6b02husae71w6scs8,1,12.8,42.2,2023-03-18T15:31:14.202Z,2023-03-18T15:31:19Z,4105736339,56,Back,4105736337,123,,4105736345,141,16.1,4105736347,212,18.0,4105736341,140,15.5,4105736349,213,4.9,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627139,6,1,1,0,20,co1i764h6b02husae71w6scs8,0,20.8,12.2,2023-03-18T15:31:19.131Z,2023-03-18T15:31:25Z,4105737175,56,Center,4105737187,1,,4105737181,141,24.2,4105737179,140,66.9,4105737171,155,,4105737185,213,0.2,4105737183,212,49.1,,,,33j75k7nnzjit08r24zk00yy1,Park Ji-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627117,5,44,1,0,23,7fn0aazbc8nx0u040aulozds1,1,32.4,76.6,2023-03-18T15:31:22.529Z,2023-03-18T15:37:12Z,4105737025,285,,4105737021,56,Back,4105737605,233,7,,,,,,,,,,,,,,,,10mmhviatbpx75fslh68s25lh,Ivanildo Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627161,7,44,1,0,23,co1i764h6b02husae71w6scs8,0,67.6,23.4,2023-03-18T15:31:22.530Z,2023-03-18T15:31:57Z,4105738239,233,5,4105737295,56,Center,4105737297,286,,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627181,6,1,1,0,23,7fn0aazbc8nx0u040aulozds1,1,30.1,79,2023-03-18T15:31:22.640Z,2023-03-18T16:22:29Z,4105737419,212,17.2,4105737413,56,Back,4105737417,141,90.0,4105737411,3,,4105737415,140,44.9,4105737421,213,0.4,,,,,,,10mmhviatbpx75fslh68s25lh,Ivanildo Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627201,7,49,1,0,25,7fn0aazbc8nx0u040aulozds1,1,42.5,91.7,2023-03-18T15:31:24.353Z,2023-03-18T15:34:40Z,,,,,,,,,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627259,8,1,1,0,25,7fn0aazbc8nx0u040aulozds1,0,42.5,91.7,2023-03-18T15:31:24.800Z,2023-03-18T16:33:41Z,4105737849,56,Back,4105758775,233,9,4105737857,213,5.3,4105737851,140,43.9,4105737853,141,88.3,4105737855,212,2.7,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627303,8,61,1,0,26,co1i764h6b02husae71w6scs8,1,55.1,8.8,2023-03-18T15:31:25.381Z,2023-03-18T16:33:37Z,4105738055,56,Right,,,,,,,,,,,,,,,,,,,,,,b7ri94n62dr73s1hb10br7lrd,Lucas Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627357,9,1,1,0,27,7fn0aazbc8nx0u040aulozds1,1,49.1,78.8,2023-03-18T15:31:26.528Z,2023-03-18T15:31:29Z,4105738343,141,91.1,4105738339,56,Back,4105738349,213,1.7,4105738341,140,48.2,4105738347,212,8.4,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627363,10,1,1,0,30,7fn0aazbc8nx0u040aulozds1,0,44.6,83.2,2023-03-18T15:31:29.137Z,2023-03-18T15:35:39Z,4105738399,213,5.2,4105738391,140,45.4,4105738397,212,2.0,4105738851,236,,4105738389,56,Back,4105738861,286,,4105738393,141,80.6,4105738855,233,9,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627411,9,74,1,0,30,co1i764h6b02husae71w6scs8,1,55.1,10.9,2023-03-18T15:31:29.138Z,2023-03-18T15:33:16Z,4105738743,285,,4105738741,56,Right,4105738943,233,10,,,,,,,,,,,,,,,,b7ri94n62dr73s1hb10br7lrd,Lucas Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627471,10,5,1,0,33,co1i764h6b02husae71w6scs8,0,57.8,-1.2,2023-03-18T15:31:32.379Z,2023-03-18T15:31:34Z,4105739075,347,,4105739073,56,Right,4105739303,233,11,,,,,,,,,,,,,,,,b7ri94n62dr73s1hb10br7lrd,Lucas Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627475,11,5,1,0,33,7fn0aazbc8nx0u040aulozds1,1,42.2,101.2,2023-03-18T15:31:32.379Z,2023-03-18T15:45:25Z,4105739083,56,Back,4105739085,347,,4105739269,233,10,,,,,,,,,,,,,,,,22ctb2x9iztmzylscpwyqtrhm,M. Lacava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
