id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/17/value
2515135813,4,1,1,0,16,22mo7qbsnyi8wtucpvhgvhw2q,1,37.7,81.4,2023-03-04T15:30:22.589Z,2023-03-07T06:45:30Z,4071356933,56,Back,4079752077,178,,4071356937,140,42.2,4071356941,141,92.3,4071356949,213,1.0,4071356945,212,8.8,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516720319,886,43,1,0,19,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-03-04T15:30:26.043Z,2023-03-07T10:42:31Z,4080145563,144,83,4079794531,399,130925,,,,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515135971,6,4,1,0,19,22mo7qbsnyi8wtucpvhgvhw2q,1,39.7,91.3,2023-03-04T15:30:26.067Z,2023-03-07T06:45:34Z,4071357747,13,,4071357755,286,,4071357751,152,,4071358635,233,11,4071357749,56,Back,4071358591,295,,,,,,,,31i957f27zym4aj6xdjxu7nit,Cassiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515136067,11,4,1,0,19,7fn0aazbc8nx0u040aulozds1,0,60.3,8.7,2023-03-04T15:30:26.068Z,2023-03-07T06:45:33Z,4071358341,13,,4071358349,285,,4071358345,56,Right,4071358343,295,,4079752109,178,,4071358531,233,6,4071358347,152,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515135835,5,43,1,0,20,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2023-03-04T15:30:26.442Z,2023-03-04T15:30:36Z,4071357071,213,3.7,4071357059,140,35.9,4071357063,141,89.6,4071357057,56,Back,4071358969,144,1,4071357067,212,4.8,,,,,,,31i957f27zym4aj6xdjxu7nit,Cassiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515135897,9,43,1,0,20,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-03-04T15:30:26.870Z,2023-03-04T15:30:34Z,4071358711,144,7,4071357395,56,Right,4071357405,285,0,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515135905,10,43,1,0,21,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-03-04T15:30:28.173Z,2023-03-04T15:30:36Z,4071357463,56,Right,4071359041,144,61,,,,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515136463,7,1,1,0,34,22mo7qbsnyi8wtucpvhgvhw2q,1,47.4,91.7,2023-03-04T15:30:40.316Z,2023-03-07T06:45:38Z,4071360529,212,19.7,4071360531,213,4.0,4071360521,56,Back,4071360517,5,,4071360527,141,70.5,4071360523,140,34.6,4071360519,152,,4079752173,178,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515136585,8,1,1,0,36,22mo7qbsnyi8wtucpvhgvhw2q,1,33.8,63.7,2023-03-04T15:30:42.877Z,2023-03-07T06:45:44Z,4079752249,178,,4071361165,212,17.4,4071361161,140,32.7,4071361159,56,Back,4071361163,141,38.2,4071361167,213,4.6,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515136705,9,1,1,0,40,22mo7qbsnyi8wtucpvhgvhw2q,1,32.1,40.6,2023-03-04T15:30:46.438Z,2023-03-07T06:45:47Z,4071361837,212,19.2,4079752283,178,,4071361833,140,31.4,4071361835,141,68.8,4071361829,56,Back,4071361839,213,1.6,,,,,,,9ylq7ia76wd7pxq3ax9qo8w5x,Mexer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515136807,10,1,1,0,43,22mo7qbsnyi8wtucpvhgvhw2q,1,32.9,71.7,2023-03-04T15:30:49.805Z,2023-03-07T06:45:52Z,4071362385,213,1.3,4071362377,56,Back,4071362381,141,96.6,4079752347,178,,4071362379,140,38.0,4071362383,212,17.8,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515136883,11,1,1,0,45,22mo7qbsnyi8wtucpvhgvhw2q,1,38.7,95,2023-03-04T15:30:52.283Z,2023-03-07T06:45:55Z,4071362797,140,52.8,4071362803,213,0.1,4071362801,212,15.0,4079752393,178,,4071362795,56,Left,4071362799,141,98.1,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515136931,12,1,1,0,47,22mo7qbsnyi8wtucpvhgvhw2q,1,53.4,96.8,2023-03-04T15:30:53.931Z,2023-03-07T06:45:59Z,4079752445,178,,4071363089,212,3.7,4071363083,140,52.3,4071363079,56,Left,4071363087,141,91.7,4071363091,213,4.4,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515137203,14,1,1,0,49,22mo7qbsnyi8wtucpvhgvhw2q,1,45.9,41.9,2023-03-04T15:30:55.908Z,2023-03-07T06:46:20Z,4079752663,178,,4071364583,56,Right,4071364599,1,,4071364595,213,5.5,4071364591,212,34.4,4071364587,141,7.0,4071364585,140,69.6,,,,9ylq7ia76wd7pxq3ax9qo8w5x,Mexer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515136997,13,1,1,0,49,22mo7qbsnyi8wtucpvhgvhw2q,1,52.9,83.8,2023-03-04T15:30:55.935Z,2023-03-07T06:46:02Z,4071363507,212,27.6,4071363503,140,39.9,4071363501,56,Back,4071363505,141,48.5,4071363509,213,4.2,4079752487,178,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515137219,15,61,1,0,56,22mo7qbsnyi8wtucpvhgvhw2q,0,79.7,18.8,2023-03-04T15:31:02.963Z,2023-03-07T06:46:29Z,4071364689,56,Right,4079752771,178,,,,,,,,,,,,,,,,,,,,513jimgihzk9w1kuad57jrnxl,R. Guitane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515137245,12,1,1,0,57,7fn0aazbc8nx0u040aulozds1,0,19.2,83.4,2023-03-04T15:31:04.240Z,2023-03-07T06:46:32Z,4079752807,178,,4071364823,212,0.9,4071364815,140,20.0,4071364811,157,,4071364813,56,Back,4071364835,1,,4071364829,213,0.3,4071364817,141,83.8,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516721113,1051,43,1,0,57,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2023-03-04T15:31:04.249Z,2023-03-07T07:27:54Z,4079798719,144,67,4079798397,233,898,,,,,,,,,,,,,,,,,,,513jimgihzk9w1kuad57jrnxl,R. Guitane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516721109,898,43,1,0,57,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-03-04T15:31:04.250Z,2023-03-07T07:27:54Z,4079798401,233,1051,4079798757,144,67,,,,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515137267,16,61,1,0,57,22mo7qbsnyi8wtucpvhgvhw2q,1,81.2,17.9,2023-03-04T15:31:04.253Z,2023-03-07T06:46:36Z,4071364939,56,Right,4079752859,178,,,,,,,,,,,,,,,,,,,,513jimgihzk9w1kuad57jrnxl,R. Guitane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515137471,17,1,1,1,2,22mo7qbsnyi8wtucpvhgvhw2q,1,82.5,6.5,2023-03-04T15:31:09.214Z,2023-03-07T06:46:48Z,4071366165,212,14.2,4071366169,213,3.2,4079753001,178,,4071366161,141,5.2,4071366159,140,69.0,4071366155,56,Right,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515137579,18,1,1,1,5,22mo7qbsnyi8wtucpvhgvhw2q,1,63.4,6.2,2023-03-04T15:31:11.955Z,2023-03-07T06:46:53Z,4071366825,213,2.1,4071366829,1,,4071366821,212,35.3,4071366817,140,47.0,4071366819,141,51.6,4079753071,178,,4071366815,56,Back,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515137675,19,1,1,1,9,22mo7qbsnyi8wtucpvhgvhw2q,1,47.3,57,2023-03-04T15:31:16.084Z,2023-03-07T06:47:00Z,4071367377,141,95.6,4071367381,213,1.2,4071367373,56,Left,4071367379,212,27.7,4071367375,140,55.7,4079753157,178,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515137833,20,1,1,1,12,22mo7qbsnyi8wtucpvhgvhw2q,1,56.4,95.3,2023-03-04T15:31:18.958Z,2023-03-07T06:47:04Z,4071368347,56,Left,4071368351,141,97.1,4071368355,212,12.3,4071368359,213,0.1,4071368349,140,68.1,4079753223,178,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515137845,21,3,1,1,16,22mo7qbsnyi8wtucpvhgvhw2q,0,70.6,94.2,2023-03-04T15:31:23.144Z,2023-03-07T06:47:26Z,4071368413,56,Left,4077315001,464,,4071368415,286,,4071369071,233,13,4079753479,178,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515137929,13,7,1,1,16,7fn0aazbc8nx0u040aulozds1,1,29.4,5.8,2023-03-04T15:31:23.224Z,2023-03-07T06:47:30Z,4079753521,178,,4071368915,56,Back,4077315097,385,,4071369005,233,21,4071368917,285,,4071368913,167,,,,,,,,alz3emnuh5bnaa64oia9pgsq2,Pedro Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515137943,14,5,1,1,17,7fn0aazbc8nx0u040aulozds1,0,29.2,-1.6,2023-03-04T15:31:23.983Z,2023-03-07T06:47:37Z,4071368959,347,,4071368957,56,Back,4071369747,233,22,,,,,,,,,,,,,,,,alz3emnuh5bnaa64oia9pgsq2,Pedro Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515138085,22,5,1,1,17,22mo7qbsnyi8wtucpvhgvhw2q,1,70.8,101.6,2023-03-04T15:31:23.983Z,2023-03-07T06:47:37Z,4071369717,233,14,4071369677,56,Left,4071369679,347,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515138479,23,1,1,1,31,22mo7qbsnyi8wtucpvhgvhw2q,1,73.2,100,2023-03-04T15:31:37.376Z,2023-03-07T06:47:44Z,4071371779,212,8.0,4071371775,140,76.4,4071371771,56,Left,4071371765,107,,4071371777,141,91.1,4071371781,213,5.1,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515138501,24,1,1,1,32,22mo7qbsnyi8wtucpvhgvhw2q,0,76.4,90.9,2023-03-04T15:31:38.335Z,2023-03-07T06:47:51Z,4071371881,56,Left,4071371885,140,78.8,4071371889,141,93.3,4071371895,213,0.6,4071371891,212,3.0,4079753761,178,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516722523,932,43,1,1,33,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-03-04T15:31:39.438Z,2023-03-07T10:45:12Z,4080153033,144,67,4079805257,233,1092,,,,,,,,,,,,,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516722517,1092,43,1,1,33,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2023-03-04T15:31:39.439Z,2023-03-07T10:45:12Z,4079805281,233,932,4080153013,144,67,,,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515138619,15,4,1,1,33,7fn0aazbc8nx0u040aulozds1,1,19.8,7.2,2023-03-04T15:31:39.962Z,2023-03-07T06:47:58Z,4071372545,13,,4071372549,152,,4071373515,233,25,4071372547,56,Back,4071372551,265,,4071372555,285,,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515138765,25,4,1,1,33,22mo7qbsnyi8wtucpvhgvhw2q,0,80.2,92.8,2023-03-04T15:31:39.963Z,2023-03-07T06:47:58Z,4079753805,178,,4071373437,265,,4071373425,13,,4071373439,286,,4071373567,233,15,4071373435,152,,4071373431,56,Left,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515139553,16,1,1,1,54,7fn0aazbc8nx0u040aulozds1,1,21.4,9.3,2023-03-04T15:32:00.795Z,2023-03-07T06:48:11Z,4071377615,152,,4071377623,212,18.0,4071377613,5,,4071377625,213,1.8,4071569357,189,,4071377617,56,Back,4071377619,140,17.5,4079753953,178,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,4071377621,141,,,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515139657,18,1,1,1,57,7fn0aazbc8nx0u040aulozds1,1,17.7,39.6,2023-03-04T15:32:03.714Z,2023-03-07T06:48:18Z,4071531743,141,69.0,4071531747,213,1.3,4079754047,178,,4071531739,56,Back,4071531745,212,20.5,4071570207,189,,4071531741,140,22.1,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515139635,17,43,1,2,0,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-03-04T15:32:06.837Z,2023-03-04T15:46:28Z,4071417283,189,0,4071378027,213,1.7,4071378023,141,43.3,4071378019,56,Back,4071378021,140,17.8,4071378025,212,21.2,4071569165,144,1,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515175259,162,1,1,2,1,7fn0aazbc8nx0u040aulozds1,1,30.7,85.1,2023-03-04T15:32:08.001Z,2023-03-07T06:48:22Z,4071566111,212,9.4,4071566107,140,36.0,4071566109,141,96.2,4071566105,56,Back,4079754085,178,,4071566113,213,0.9,,,,,,,10mmhviatbpx75fslh68s25lh,Ivanildo Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515139721,19,1,1,2,2,7fn0aazbc8nx0u040aulozds1,0,28,96,2023-03-04T15:32:09.117Z,2023-03-07T06:48:24Z,4071378413,140,38.3,4071378417,212,11.7,4071378415,141,89.6,4071378419,213,5.9,4079754127,178,,4071378411,56,Back,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516792667,1725,67,1,2,3,22mo7qbsnyi8wtucpvhgvhw2q,1,58.2,11.5,2023-03-04T15:32:09.747Z,2023-03-07T11:18:59Z,4080154151,233,1452,,,,,,,,,,,,,,,,,,,,,,atkoaobhylui34grbharm41xx,João Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516792665,1452,67,1,2,3,7fn0aazbc8nx0u040aulozds1,0,41.8,88.5,2023-03-04T15:32:09.748Z,2023-03-07T10:45:38Z,4080154173,233,1725,,,,,,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515139691,26,8,1,2,3,22mo7qbsnyi8wtucpvhgvhw2q,1,54.4,11.9,2023-03-04T15:32:09.788Z,2023-03-07T11:19:00Z,4077316447,383,,4079754225,389,,4071378281,56,Right,,,,,,,,,,,,,,,,atkoaobhylui34grbharm41xx,João Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515139735,27,49,1,2,4,22mo7qbsnyi8wtucpvhgvhw2q,1,53.6,10.1,2023-03-04T15:32:10.697Z,2023-03-07T06:48:36Z,,,,,,,,,,,,,,,,,,,,,,,,,atkoaobhylui34grbharm41xx,João Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515139777,28,1,1,2,4,22mo7qbsnyi8wtucpvhgvhw2q,1,53.6,10.1,2023-03-04T15:32:10.730Z,2023-03-07T06:48:46Z,4071378695,213,6.1,4071378687,56,Right,4071378691,141,9.2,4071378693,212,4.2,4079754389,389,,4071378689,140,57.6,,,,,,,atkoaobhylui34grbharm41xx,João Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515139791,29,61,1,2,4,22mo7qbsnyi8wtucpvhgvhw2q,1,57.6,9.2,2023-03-04T15:32:10.980Z,2023-03-07T06:48:50Z,4071378775,56,Right,4079754471,178,,,,,,,,,,,,,,,,,,,,513jimgihzk9w1kuad57jrnxl,R. Guitane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515139845,30,1,1,2,6,22mo7qbsnyi8wtucpvhgvhw2q,0,56,22.7,2023-03-04T15:32:12.838Z,2023-03-07T06:48:54Z,4071379091,56,Right,4071379095,141,9.2,4079754515,178,,4071379099,212,15.3,4071379103,213,5.6,4071379093,140,67.6,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516734693,1103,67,1,2,7,7fn0aazbc8nx0u040aulozds1,1,33.5,92.2,2023-03-04T15:32:14.109Z,2023-03-07T11:19:00Z,4079857123,233,1333,,,,,,,,,,,,,,,,,,,,,,10mmhviatbpx75fslh68s25lh,Ivanildo Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
