id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/13/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2460663515,9,1,1,0,16,co1i764h6b02husae71w6scs8,1,48.1,75.3,2022-09-16T19:14:29.991Z,2022-09-18T17:35:31Z,3791754455,178,,3783812173,140,59.6,3783812177,212,16.9,3783812175,141,92.7,3783812171,56,Left,3783812179,213,0.8,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663587,10,1,1,0,19,co1i764h6b02husae71w6scs8,1,57.3,94.5,2022-09-16T19:14:33.670Z,2022-09-18T17:35:38Z,3783812639,56,Back,3791755043,178,,3783812647,213,3.3,3783812643,141,90.2,3783812641,140,32.8,3783812645,212,25.9,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663621,11,1,1,0,23,co1i764h6b02husae71w6scs8,1,27.9,76.8,2022-09-16T19:14:37.182Z,2022-09-18T17:35:44Z,3791755659,178,,3783812825,56,Back,3783812833,213,4.6,3783812831,212,24.8,3783812827,140,24.8,3783812829,141,40.7,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663665,12,1,1,0,27,co1i764h6b02husae71w6scs8,0,24.5,38.5,2022-09-16T19:14:41.402Z,2022-09-18T17:35:51Z,3783813129,56,Center,3783813139,1,,3783813133,141,29.5,3783813137,213,6.2,3783813127,155,,3783813131,140,75.6,3783813135,212,54.0,3791756365,178,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663735,5,1,1,0,30,alyavx3ad35bp1xuwmqk7sgev,1,22.8,69.1,2022-09-16T19:14:44.321Z,2022-09-18T17:36:02Z,3783813475,212,10.9,3783813477,213,0.3,3783813473,141,74.5,3783813467,56,Back,3783813463,3,,3783813469,140,32.6,3791757363,178,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462521455,1436,67,1,0,31,alyavx3ad35bp1xuwmqk7sgev,1,33.1,74.9,2022-09-16T19:14:45.558Z,2022-09-19T12:13:23Z,3793648849,233,1431,,,,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462521453,1431,67,1,0,31,co1i764h6b02husae71w6scs8,0,66.9,25.1,2022-09-16T19:14:45.559Z,2022-09-19T11:36:00Z,3793648853,233,1436,,,,,,,,,,,,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663787,7,1,1,0,31,alyavx3ad35bp1xuwmqk7sgev,1,32.6,74.5,2022-09-16T19:14:45.691Z,2022-09-19T12:13:23Z,3791759219,178,,3783813737,213,2.4,3783813733,141,92.6,3783813731,140,20.9,3783813735,212,17.4,3783813729,56,Back,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462470867,889,43,1,0,31,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-09-16T19:14:45.750Z,2022-09-19T11:35:50Z,3793648733,144,67,3793397881,233,924,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462470865,924,43,1,0,31,co1i764h6b02husae71w6scs8,1,0,0,2022-09-16T19:14:45.751Z,2022-09-19T11:35:51Z,3793648739,144,67,3793397885,233,889,,,,,,,,,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462470907,890,43,1,0,34,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-09-16T19:14:48.091Z,2022-09-19T11:36:09Z,3793648981,144,82,3793398005,178,0,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663741,6,49,1,0,34,alyavx3ad35bp1xuwmqk7sgev,1,28.5,87.2,2022-09-16T19:14:48.099Z,2022-09-18T17:36:26Z,,,,,,,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663839,8,1,1,0,36,alyavx3ad35bp1xuwmqk7sgev,0,20.9,92.6,2022-09-16T19:14:50.382Z,2022-09-18T17:36:33Z,3783814073,212,23.4,3783814067,56,Back,3783814069,140,43.2,3783814075,213,6.3,3783814071,141,92.4,3791760723,178,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663885,9,4,1,0,39,alyavx3ad35bp1xuwmqk7sgev,1,41.8,92.9,2022-09-16T19:14:53.301Z,2022-09-18T17:36:40Z,3783814375,233,13,3783814337,13,,3783814339,56,Back,3783814343,265,,3783814341,152,,3783814345,286,,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663891,13,4,1,0,39,co1i764h6b02husae71w6scs8,0,58.2,7.1,2022-09-16T19:14:53.302Z,2022-09-18T17:36:40Z,3791761267,178,,3783814359,265,,3783814353,13,,3783814357,152,,3783814451,233,9,3783814355,56,Right,3783814361,285,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664289,10,1,1,1,1,alyavx3ad35bp1xuwmqk7sgev,0,43.3,87.8,2022-09-16T19:15:15.091Z,2022-09-18T17:36:47Z,3783816519,196,,3783816531,141,8.8,3783816527,140,62.0,3783816539,213,5.1,3791761739,178,,3783816521,152,,3783816535,212,57.2,3783816523,56,Right,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,3783816543,1,3783816517,155,3783816515,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664343,14,12,1,1,4,co1i764h6b02husae71w6scs8,1,32.6,94.4,2022-09-16T19:15:18.462Z,2022-09-18T17:37:24Z,3783816807,213,0.2,3783816803,141,100.0,3783816801,140,58.3,3783816805,212,27.4,3783816799,56,Left,3791764713,388,,3787164663,167,,3787164661,15,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664411,11,5,1,1,6,alyavx3ad35bp1xuwmqk7sgev,1,43.2,-1.4,2022-09-16T19:15:20.051Z,2022-09-18T17:37:40Z,3783817183,56,Back,3783817185,347,,3783817233,233,15,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664349,15,5,1,1,6,co1i764h6b02husae71w6scs8,0,56.8,101.4,2022-09-16T19:15:20.051Z,2022-09-18T17:37:40Z,3783817239,233,11,3783816829,347,,3783816827,56,Left,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664573,12,1,1,1,19,alyavx3ad35bp1xuwmqk7sgev,0,44.8,0,2022-09-16T19:15:33.292Z,2022-09-18T17:37:50Z,3783818129,140,61.4,3783818131,141,9.7,3783818135,213,0.4,3783818127,56,Right,3783818125,107,,3783818133,212,19.0,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664707,13,4,1,1,20,alyavx3ad35bp1xuwmqk7sgev,1,62.8,20.4,2022-09-16T19:15:34.801Z,2022-09-18T17:39:16Z,3783818827,56,Right,3783818831,286,,3783818823,13,,3783818825,294,,3783818893,233,16,3783818829,152,,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664679,16,4,1,1,20,co1i764h6b02husae71w6scs8,0,37.2,79.6,2022-09-16T19:15:34.802Z,2022-09-18T17:39:16Z,3791768817,178,,3783818653,13,,3783818655,56,Back,3783818923,233,13,3783818669,285,,3783819161,294,,3783818659,152,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664755,14,1,1,1,22,alyavx3ad35bp1xuwmqk7sgev,1,60,12.5,2022-09-16T19:15:36.411Z,2022-09-18T17:39:04Z,3783819129,213,1.9,3783904475,189,,3783819115,155,,3783819117,196,,3783819123,140,45.9,3783819121,56,Back,3791770833,178,,3783819113,5,,3845lzar855rp3zp4stgmgul1,João Mendes,3783819131,1,3783819127,212,3783819125,141,53.1,87.5,3783819119,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664839,15,1,1,1,31,alyavx3ad35bp1xuwmqk7sgev,1,45.9,87.5,2022-09-16T19:15:45.739Z,2022-09-18T17:39:33Z,3783819593,213,6.0,3783819591,212,33.8,3783819595,1,,3783819589,141,74.5,3791775951,178,,3783819585,56,Center,3783819587,140,77.0,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664869,16,1,1,1,33,alyavx3ad35bp1xuwmqk7sgev,1,76.9,74.5,2022-09-16T19:15:46.972Z,2022-09-18T17:39:49Z,3783819739,213,3.1,3783819731,56,Center,3783819735,141,74.5,3783819733,140,76.8,3791777163,178,,3783819737,212,0.1,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664877,17,1,1,1,38,alyavx3ad35bp1xuwmqk7sgev,1,77.6,87.8,2022-09-16T19:15:52.492Z,2022-09-18T17:40:01Z,3783819781,212,7.1,3783819783,213,3.2,3783819779,141,86.9,3791778165,178,,3783819775,56,Left,3783819777,140,70.9,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664901,18,1,1,1,42,alyavx3ad35bp1xuwmqk7sgev,0,73.8,86.9,2022-09-16T19:15:56.222Z,2022-09-18T17:40:11Z,3783819919,141,57.5,3783819923,213,4.9,3783819921,212,20.6,3783819915,56,Center,3783819917,140,78.4,3791778987,178,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664957,17,61,1,1,43,co1i764h6b02husae71w6scs8,1,23.9,36.8,2022-09-16T19:15:57.442Z,2022-09-18T17:40:24Z,3783820263,56,Back,3791780459,178,,,,,,,,,,,,,,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664963,18,49,1,1,45,co1i764h6b02husae71w6scs8,1,5.9,30.4,2022-09-16T19:15:59.863Z,2022-09-18T17:40:35Z,,,,,,,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462471271,925,43,1,1,45,co1i764h6b02husae71w6scs8,1,0,0,2022-09-16T19:15:59.920Z,2022-09-19T08:13:02Z,3793399477,144,82,3793399413,178,0,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664965,19,61,1,1,48,co1i764h6b02husae71w6scs8,0,4.4,27.5,2022-09-16T19:16:02.491Z,2022-09-18T17:40:54Z,3783820281,56,Back,3791783129,178,,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664975,19,49,1,1,49,alyavx3ad35bp1xuwmqk7sgev,1,96.6,79.1,2022-09-16T19:16:03.595Z,2022-09-18T17:41:00Z,,,,,,,,,,,,,,,,,,,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665047,20,1,1,1,51,alyavx3ad35bp1xuwmqk7sgev,1,91.6,84.2,2022-09-16T19:16:05.051Z,2022-09-18T17:41:04Z,3791783969,178,,3783820719,56,Left,3783820723,140,81.5,3783820731,212,11.9,3783820727,141,92.1,3783820735,213,2.7,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462471415,900,43,1,1,52,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-09-16T19:16:06.292Z,2022-09-19T08:13:42Z,3793400053,144,82,3793399895,178,0,,,,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665075,20,45,1,1,52,co1i764h6b02husae71w6scs8,0,19.8,9.8,2022-09-16T19:16:06.883Z,2022-09-18T17:41:19Z,3783820927,285,,3783820925,56,Back,3783821123,233,21,,,,,,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665093,21,3,1,1,52,alyavx3ad35bp1xuwmqk7sgev,1,80.2,90.2,2022-09-16T19:16:06.883Z,2022-09-18T17:41:19Z,3783821075,233,20,3791785095,178,,3783821039,286,,3783821037,56,Left,3787168629,464,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665099,22,61,1,1,56,alyavx3ad35bp1xuwmqk7sgev,0,78.6,79.7,2022-09-16T19:16:10.036Z,2022-09-18T17:41:28Z,3783821063,56,Left,3791785797,178,,,,,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665133,21,1,1,1,56,co1i764h6b02husae71w6scs8,0,27.8,24.2,2022-09-16T19:16:10.083Z,2022-09-18T17:45:16Z,3783821253,141,24.4,3783821257,212,1.6,3783821249,140,29.3,3783821247,56,Back,3783821259,213,0.1,3791789601,178,,,,,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665123,23,61,1,1,56,alyavx3ad35bp1xuwmqk7sgev,1,77.8,78.5,2022-09-16T19:16:10.238Z,2022-09-18T17:45:27Z,3791786933,389,,3791786931,21,,3783821201,56,Center,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460704079,439,49,1,1,57,co1i764h6b02husae71w6scs8,1,25.9,29.3,2022-09-16T19:16:11.370Z,2022-09-18T17:44:36Z,,,,,,,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460704133,440,1,1,1,57,co1i764h6b02husae71w6scs8,0,25.9,29.3,2022-09-16T19:16:11.448Z,2022-09-18T17:44:28Z,3791794003,178,,3784045235,141,35.6,3784045239,213,0.7,3784045231,56,Back,3784045233,140,30.6,3784045237,212,6.5,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462471583,902,43,1,1,58,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-09-16T19:16:12.050Z,2022-09-19T11:37:22Z,3793649973,144,67,3793400503,233,928,,,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462471581,928,43,1,1,58,co1i764h6b02husae71w6scs8,1,0,0,2022-09-16T19:16:12.051Z,2022-09-19T11:37:21Z,3793400511,233,902,3793649967,144,67,,,,,,,,,,,,,,,,,,,1c0ymbcylpp4ty7n34inspffu,Luquinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665187,24,8,1,1,58,alyavx3ad35bp1xuwmqk7sgev,1,70.3,70.9,2022-09-16T19:16:12.273Z,2022-09-18T17:45:38Z,3791806971,178,,3783821561,56,Center,3787171651,383,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461308181,903,43,1,1,59,co1i764h6b02husae71w6scs8,1,0,0,2022-09-16T19:16:13.839Z,2022-09-17T17:01:44Z,3787171075,144,8,3787169543,56,Back,3787169831,383,0,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
