id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/17/value
2506650945,5,1,1,0,8,co1i764h6b02husae71w6scs8,1,13.9,24.1,2023-02-11T20:32:33.323Z,2023-02-14T05:34:47Z,4026585607,141,14.5,4026585609,212,14.8,4026585603,56,Back,4031784727,178,,4026585611,213,5.8,4026585605,140,26.5,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506681703,429,1,1,0,9,co1i764h6b02husae71w6scs8,1,27.3,9.8,2023-02-11T20:32:34.264Z,2023-02-14T05:34:50Z,4026756827,212,6.8,4026756829,213,3.5,4026756821,56,Back,4026756823,140,21.2,4031784747,178,,4026756825,141,6.4,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506650957,6,1,1,0,10,co1i764h6b02husae71w6scs8,0,17,10.4,2023-02-11T20:32:35.357Z,2023-02-14T05:34:53Z,4026585675,140,24.7,4031784765,178,,4026585681,213,6.1,4026585673,56,Back,4026585677,141,7.9,4026585679,212,8.3,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507534413,779,8,1,0,10,8gvg1ranyf93hprfkwx3ofl2y,1,73.1,93.1,2023-02-11T20:32:35.687Z,2023-02-14T05:34:59Z,4031224137,383,,4031224057,56,Left,4031784807,178,,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506650953,7,49,1,0,11,8gvg1ranyf93hprfkwx3ofl2y,1,73.9,97.4,2023-02-11T20:32:36.843Z,2023-02-14T05:35:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506650983,8,1,1,0,13,8gvg1ranyf93hprfkwx3ofl2y,1,73.9,97.4,2023-02-11T20:32:38.224Z,2023-02-14T05:35:10Z,4031784861,178,,4026585815,56,Left,4026585819,141,89.0,4026585817,140,66.4,4026585823,213,3.8,4026585821,212,9.7,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651007,9,1,1,0,15,8gvg1ranyf93hprfkwx3ofl2y,1,66.1,81.5,2023-02-11T20:32:40.412Z,2023-02-14T05:35:20Z,4026585995,140,75.9,4026585999,212,16.8,4026585997,141,62.0,4031784975,178,,4026585993,56,Center,4026586001,213,5.4,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651029,10,1,1,0,16,8gvg1ranyf93hprfkwx3ofl2y,1,75.9,62,2023-02-11T20:32:41.325Z,2023-02-14T05:35:43Z,4026586581,154,,4026586579,210,15,4026586133,212,18.9,4031785001,178,,4026586131,141,70.2,4026586127,56,Center,4026586751,4,,4026586129,140,93.1,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,1,4026586135,213,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651033,11,15,1,0,18,8gvg1ranyf93hprfkwx3ofl2y,1,96,71.3,2023-02-11T20:32:43.776Z,2023-02-14T05:35:43Z,4026586583,76,,4026586355,72,,4026587167,233,7,4026586589,55,10,4026586587,154,,4026586585,29,,4026586599,146,99.1,4026586597,328,,7jqin4ptb8of32u4e646mxwtm,André Silva,,4031785087,178,,4026586155,56,Center,4026586593,102,54.1,4026586601,147,55.4,4026586153,65,4026586595,103,4.4,4026586151,22,,,,,,,,,,,,,,,,,,,,,,
2506651041,7,10,1,0,19,co1i764h6b02husae71w6scs8,1,0.5,44.7,2023-02-11T20:32:44.168Z,2023-02-14T05:35:47Z,4026586201,182,,4026587117,179,,4026587255,233,11,4031227481,376,,4026586205,56,Back,4026586193,173,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651051,8,6,1,0,19,co1i764h6b02husae71w6scs8,0,3.1,35.5,2023-02-11T20:32:44.292Z,2023-02-14T05:35:52Z,4026586243,73,,4026586241,56,Back,4026586335,233,12,,,,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651037,12,6,1,0,19,8gvg1ranyf93hprfkwx3ofl2y,1,96.9,64.5,2023-02-11T20:32:44.292Z,2023-02-14T05:35:52Z,4026586183,56,Center,4026586185,73,,4026586299,233,8,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651301,13,1,1,0,48,8gvg1ranyf93hprfkwx3ofl2y,0,99.5,99.5,2023-02-11T20:33:13.269Z,2023-02-14T05:35:59Z,4026587605,2,,4026587617,141,60.3,4026587619,212,26.8,4026587613,56,Center,4026587611,223,,4031228237,20,,4026587607,6,,4026587609,155,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,4026587615,140,96.7,4031785149,178,,4026587621,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651891,14,44,1,0,49,co1i764h6b02husae71w6scs8,1,3.9,39.6,2023-02-11T20:33:14.415Z,2023-02-14T09:52:31Z,4026590525,233,14,4026590509,285,,4026590507,56,Back,,,,,,,,,,,,,,,,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651305,14,44,1,0,49,8gvg1ranyf93hprfkwx3ofl2y,0,96.1,60.4,2023-02-11T20:33:14.416Z,2023-02-14T05:37:44Z,4026587631,56,Center,4026587635,286,,4026590543,233,14,,,,,,,,,,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651351,9,12,1,0,49,co1i764h6b02husae71w6scs8,1,4.3,35.8,2023-02-11T20:33:14.500Z,2023-02-14T09:52:31Z,4026587865,15,,4031785545,388,,4026587855,56,Back,4026587861,212,14.4,4026587863,213,6.0,4026587857,140,17.5,4026587859,141,30.1,,,,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651481,10,61,1,0,49,co1i764h6b02husae71w6scs8,1,11.2,47.5,2023-02-11T20:33:14.547Z,2023-02-14T05:38:04Z,4031786389,388,,4031786387,15,,4026588451,56,Back,,,,,,,,,,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651345,15,13,1,0,50,8gvg1ranyf93hprfkwx3ofl2y,1,86.5,66.6,2023-02-11T20:33:15.788Z,2023-02-14T05:38:20Z,4026592149,230,98.8,4031785371,388,,4026592143,146,90.8,4026592145,147,55.6,4026587827,64,,4026587829,56,Center,4026591719,25,,4026592119,75,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,4026591721,72,,4026592153,231,51.3,4026592137,458,,4026592129,108,,4026592131,328,4026592127,103,6.9,4026591725,153,4026592125,102,34.8,,,,,,,,,,,,,,,,,,,
2506651401,16,1,1,0,53,8gvg1ranyf93hprfkwx3ofl2y,0,92.8,77.6,2023-02-11T20:33:18.326Z,2023-02-14T05:38:29Z,4026588057,212,38.1,4026588059,213,4.9,4026588061,1,,4031786529,178,,4026588051,56,Center,4026588049,155,,4026588053,140,100.0,4026588055,141,23.0,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651499,11,5,1,0,56,co1i764h6b02husae71w6scs8,1,-1.2,73,2023-02-11T20:33:21.637Z,2023-02-14T05:38:38Z,4026605509,233,17,4026588545,346,,4026588543,56,Back,,,,,,,,,,,,,,,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651405,17,5,1,0,56,8gvg1ranyf93hprfkwx3ofl2y,0,101.2,27,2023-02-11T20:33:21.637Z,2023-02-14T05:38:37Z,4026588083,56,Center,4026588085,346,,4026605527,233,11,,,,,,,,,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651757,12,27,1,1,18,co1i764h6b02husae71w6scs8,1,0,0,2023-02-11T20:33:43.313Z,2023-02-14T05:39:02Z,4026589861,53,7apd6saozsmkhkm7ew06a5a6t,4026605669,233,18,4026589859,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651883,18,27,1,1,18,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2023-02-11T20:33:43.313Z,2023-02-14T05:39:02Z,4026605657,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506651851,13,43,1,1,36,co1i764h6b02husae71w6scs8,1,0,0,2023-02-11T20:34:00.969Z,2023-02-11T20:34:38Z,4026592271,144,28,4026590309,55,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652261,15,28,1,2,13,co1i764h6b02husae71w6scs8,1,0,0,2023-02-11T20:34:37.999Z,2023-02-14T05:39:10Z,4026592295,55,12,4026592331,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652249,19,28,1,2,13,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2023-02-11T20:34:37.999Z,2023-02-14T05:39:10Z,4026592355,233,15,4026592261,55,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652327,16,1,1,2,16,co1i764h6b02husae71w6scs8,0,5.2,56.7,2023-02-11T20:34:41.230Z,2023-02-14T05:39:13Z,4026592725,213,0.2,4026592715,155,,4026592723,212,54.8,4026592713,124,,4026592721,141,76.5,4026592731,74,,4026592727,1,,4026592717,56,Center,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,4026592719,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652339,20,44,1,2,19,8gvg1ranyf93hprfkwx3ofl2y,1,43.6,26.4,2023-02-11T20:34:44.609Z,2023-02-14T09:52:32Z,4026592781,233,17,4026592775,285,,4026592773,56,Back,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652331,17,44,1,2,19,co1i764h6b02husae71w6scs8,0,56.4,73.6,2023-02-11T20:34:44.610Z,2023-02-14T05:40:15Z,4026592745,286,,4026592827,233,20,4026592743,56,Center,,,,,,,,,,,,,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652343,21,1,1,2,19,8gvg1ranyf93hprfkwx3ofl2y,0,43.1,29.1,2023-02-11T20:34:44.717Z,2023-02-14T09:52:32Z,4031786959,388,,4026592805,212,11.3,4026592807,213,6.2,4026592797,3,,4026592801,140,53.8,4026592799,56,Center,4026592803,141,27.0,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652367,18,8,1,2,20,co1i764h6b02husae71w6scs8,1,42.5,80.6,2023-02-11T20:34:45.710Z,2023-02-14T05:40:26Z,4031252355,384,,4031252267,15,,4026592903,56,Back,4031787139,388,,,,,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652375,22,44,1,2,22,8gvg1ranyf93hprfkwx3ofl2y,1,43.5,25.4,2023-02-11T20:34:47.591Z,2023-02-14T09:52:32Z,4026592957,56,Back,4026592959,285,,4026592969,233,19,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652373,19,44,1,2,22,co1i764h6b02husae71w6scs8,0,56.5,74.6,2023-02-11T20:34:47.592Z,2023-02-14T05:40:37Z,4026592947,56,Center,4026592949,286,,4026593095,233,22,,,,,,,,,,,,,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652387,23,1,1,2,22,8gvg1ranyf93hprfkwx3ofl2y,1,42,27.2,2023-02-11T20:34:47.638Z,2023-02-14T09:52:33Z,4026593041,212,14.4,4026593043,213,0.3,4026593037,140,55.3,4031787231,388,,4026593039,141,32.6,4026593033,3,,4026593035,56,Center,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652407,24,1,1,2,23,8gvg1ranyf93hprfkwx3ofl2y,1,56.7,32.5,2023-02-11T20:34:48.229Z,2023-02-14T05:40:48Z,4026593143,56,Back,4031787281,388,,4026593159,213,2.9,4026593157,212,12.0,4026593137,3,,4026593147,140,45.6,4026593153,141,36.6,,,,35csuq89nc1zgpc4j2mdav6jt,Alisson Safira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652417,25,49,1,2,25,8gvg1ranyf93hprfkwx3ofl2y,1,44.1,35.8,2023-02-11T20:34:50.072Z,2023-02-14T05:40:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652431,26,1,1,2,25,8gvg1ranyf93hprfkwx3ofl2y,1,44.1,35.8,2023-02-11T20:34:50.124Z,2023-02-14T05:41:07Z,4026593267,213,2.4,4026593259,56,Back,4026593263,141,54.0,4026593261,140,30.6,4031787395,178,,4026593265,212,18.8,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652461,27,1,1,2,27,8gvg1ranyf93hprfkwx3ofl2y,1,31.7,59.9,2023-02-11T20:34:52.531Z,2023-02-14T05:41:14Z,4026593419,141,92.1,4026593417,140,40.2,4026593421,212,23.6,4031787473,178,,4026593423,213,1.2,4026593415,56,Back,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652465,28,61,1,2,29,8gvg1ranyf93hprfkwx3ofl2y,0,39.7,92.3,2023-02-11T20:34:54.068Z,2023-02-14T05:41:20Z,4031787563,178,,4026593437,56,Back,,,,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652567,20,5,1,2,30,co1i764h6b02husae71w6scs8,1,60,-1.4,2023-02-11T20:34:55.141Z,2023-02-14T05:41:23Z,4026594039,56,Right,4026594041,347,,4026594075,233,29,,,,,,,,,,,,,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652467,29,5,1,2,30,8gvg1ranyf93hprfkwx3ofl2y,0,40,101.4,2023-02-11T20:34:55.141Z,2023-02-14T05:41:24Z,4026593445,56,Back,4026594093,233,20,4026593447,347,,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652625,21,1,1,2,39,co1i764h6b02husae71w6scs8,1,61.2,0,2023-02-11T20:35:03.894Z,2023-02-14T05:41:28Z,4026594355,56,Right,4026594353,107,,4026594359,141,9.4,4026594363,213,1.2,4026594357,140,63.7,4026594361,212,7.4,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652633,22,1,1,2,40,co1i764h6b02husae71w6scs8,0,63.7,9.5,2023-02-11T20:35:05.223Z,2023-02-14T05:41:34Z,4026594397,141,0.0,4026594399,212,7.4,4026594705,156,,4031787689,388,,4026594393,56,Right,4026594395,140,62.8,4026594401,213,4.6,,,,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652639,23,5,1,2,42,co1i764h6b02husae71w6scs8,0,63,-1.2,2023-02-11T20:35:07.226Z,2023-02-14T05:41:40Z,4026595581,233,30,4026594419,347,,4026594417,56,Right,,,,,,,,,,,,,,,,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506652733,30,5,1,2,42,8gvg1ranyf93hprfkwx3ofl2y,1,37,101.2,2023-02-11T20:35:07.226Z,2023-02-14T05:41:40Z,4026594907,347,,4026594905,56,Back,4026595551,233,23,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
