id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,keyPass,qualifier/9/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/21/id,qualifier/21/qualifierId
2504527563,6,1,1,0,13,7kfx3xpj2c2wxinsyi16i9gaz,1,57.2,73,2023-02-05T15:32:57.201Z,2023-02-08T06:24:40Z,4019566807,178,,4015422875,213,0.9,4015422863,140,68.0,4015422871,212,19.4,4015422867,141,96.2,4015422861,56,Left,,,,,,,8sg65mj881mnfd9wgtew01s5x,S. Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504527657,7,3,1,0,15,7kfx3xpj2c2wxinsyi16i9gaz,1,72.4,96.4,2023-02-05T15:32:59.330Z,2023-02-08T06:25:44Z,4015527125,286,,4015527145,233,136,4018529291,464,,4019567283,178,,4015423337,56,Left,,,,,,,,,,bn1rwgy1yhd0ov3u4pu2lb6ga,Léo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504547177,136,45,1,0,15,alyavx3ad35bp1xuwmqk7sgev,0,27.6,3.6,2023-02-05T15:32:59.330Z,2023-02-08T06:25:45Z,4015522403,56,Back,4015526301,233,7,4015522405,285,,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504527589,6,43,1,0,17,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-02-05T15:33:01.092Z,2023-02-05T15:33:10Z,4015422991,285,0,4015423893,144,45,4015423381,233,7,4015422989,56,Back,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504527683,8,1,1,0,20,7kfx3xpj2c2wxinsyi16i9gaz,0,81.8,95,2023-02-05T15:33:04.577Z,2023-03-06T11:42:41Z,4015423473,213,2.8,4015423469,141,100.0,4019567409,178,,4015423471,212,14.8,4015423467,140,68.4,4015423465,56,Left,,,,,,,bn1rwgy1yhd0ov3u4pu2lb6ga,Léo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504527793,7,5,1,0,21,alyavx3ad35bp1xuwmqk7sgev,1,29.9,-1.8,2023-02-05T15:33:05.582Z,2023-02-08T06:26:07Z,4015424065,56,Back,4015424067,347,,4015460703,233,9,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504527691,9,5,1,0,21,7kfx3xpj2c2wxinsyi16i9gaz,0,70.1,101.8,2023-02-05T15:33:05.582Z,2023-02-08T06:26:07Z,4015423523,347,,4015460723,233,7,4015423521,56,Left,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504527943,8,1,1,0,34,alyavx3ad35bp1xuwmqk7sgev,1,29.1,0,2023-02-05T15:33:18.172Z,2023-02-08T06:26:16Z,4015424937,1,,4015424933,212,31.4,4015424929,140,58.8,4015424927,56,Right,4015424931,141,4.1,4015424925,107,,4015424935,213,0.1,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504527953,9,61,1,0,36,alyavx3ad35bp1xuwmqk7sgev,0,58.9,4.1,2023-02-05T15:33:20.041Z,2023-02-08T06:26:21Z,4015424965,56,Right,4019567667,178,,,,,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504527959,10,5,1,0,38,alyavx3ad35bp1xuwmqk7sgev,0,61.8,-1.8,2023-02-05T15:33:22.621Z,2023-02-08T06:26:28Z,4015425329,233,10,4015424997,56,Right,4015424999,347,,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528025,10,5,1,0,38,7kfx3xpj2c2wxinsyi16i9gaz,1,38.2,101.8,2023-02-05T15:33:22.621Z,2023-02-08T06:26:27Z,4015425303,233,10,4015425285,56,Back,4015425287,347,,,,,,,,,,,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528131,11,1,1,0,47,7kfx3xpj2c2wxinsyi16i9gaz,1,41.7,100,2023-02-05T15:33:31.143Z,2023-03-06T11:43:48Z,4015425791,56,Left,4015425799,213,6.0,4015425789,107,,4015425797,212,18.2,4015425793,140,58.5,4015425795,141,95.7,,,,,,,68o93orxpx4ehs4dsa57521g5,Fábio China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505327477,958,43,1,0,48,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-02-05T15:33:32.299Z,2023-02-08T07:33:20Z,4019592035,233,765,4019604027,144,67,,,,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505327475,765,43,1,0,48,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-02-05T15:33:32.300Z,2023-02-08T07:33:20Z,4019604029,144,67,4019592043,233,958,,,,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505330801,1175,67,1,0,48,7kfx3xpj2c2wxinsyi16i9gaz,1,62.3,97.3,2023-02-05T15:33:32.334Z,2023-02-08T12:50:07Z,4019604107,233,951,,,,,,,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505330799,951,67,1,0,48,alyavx3ad35bp1xuwmqk7sgev,0,37.7,2.7,2023-02-05T15:33:32.335Z,2023-02-08T07:33:29Z,4019604111,233,1175,,,,,,,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528147,12,61,1,0,48,7kfx3xpj2c2wxinsyi16i9gaz,0,58.5,95.7,2023-02-05T15:33:32.399Z,2023-02-08T12:50:07Z,4015425853,56,Left,4019567913,178,,,,,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528225,11,5,1,0,49,alyavx3ad35bp1xuwmqk7sgev,1,42.4,-1.2,2023-02-05T15:33:33.502Z,2023-02-08T06:26:54Z,4015426243,56,Back,4015426245,347,,4015426269,233,13,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528169,13,5,1,0,49,7kfx3xpj2c2wxinsyi16i9gaz,0,57.6,101.2,2023-02-05T15:33:33.502Z,2023-02-08T06:26:55Z,4015425951,56,Left,4015425955,347,,4015426301,233,11,,,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528383,12,1,1,1,1,alyavx3ad35bp1xuwmqk7sgev,1,42,0,2023-02-05T15:33:44.916Z,2023-02-08T06:27:03Z,4015427065,140,67.5,4015427061,107,,4015427073,1,,4015427069,212,36.1,4015427063,56,Center,4015427071,213,0.7,4015427067,141,33.8,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528453,13,1,1,1,2,alyavx3ad35bp1xuwmqk7sgev,1,67.5,33.8,2023-02-05T15:33:46.843Z,2023-02-08T06:27:10Z,4015427417,56,Center,4019568185,388,,4015427427,141,42.8,4015427429,212,7.0,4015427433,213,2.1,4015427421,140,64.2,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528507,14,1,1,1,7,alyavx3ad35bp1xuwmqk7sgev,1,77.1,57.2,2023-02-05T15:33:51.285Z,2023-02-08T06:27:16Z,4015427729,141,72.3,4015427727,140,85.1,4015427731,212,13.3,4015427733,213,0.9,4019568223,178,,4015427725,56,Center,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528563,15,1,1,1,9,alyavx3ad35bp1xuwmqk7sgev,1,85.2,72.3,2023-02-05T15:33:53.860Z,2023-02-08T06:27:25Z,4015427983,213,3.7,4015427975,56,Center,4015427981,212,8.3,4015427977,140,78.7,4015427979,141,65.4,4019568303,178,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504573009,339,1,1,1,10,alyavx3ad35bp1xuwmqk7sgev,0,81.6,62.3,2023-02-05T15:33:54.603Z,2023-03-06T15:49:34Z,4015658647,213,0.3,4015658641,140,83.1,4015658639,56,Center,4078298485,236,,4078298487,286,,4078721955,233,1547,4015658645,212,1.6,4015658643,141,62.9,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,4019568383,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516446635,1547,74,1,1,10,7kfx3xpj2c2wxinsyi16i9gaz,1,17.3,36.6,2023-02-05T15:33:54.730Z,2023-03-06T15:49:34Z,4078298333,56,Back,4078298335,285,,4078721963,233,339,,,,,,,,,,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505120135,925,43,1,1,11,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-02-05T15:33:55.303Z,2023-03-06T11:48:52Z,4078299479,144,49,,,,,,,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528753,14,12,1,1,11,7kfx3xpj2c2wxinsyi16i9gaz,1,14.3,33.7,2023-02-05T15:33:55.343Z,2023-02-08T06:27:48Z,4015428915,141,31.2,4015428911,56,Back,4015428913,140,33.6,4015428917,212,20.3,4019568507,178,,4015428919,213,6.2,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528567,16,43,1,1,11,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-02-05T15:33:55.429Z,2023-02-05T16:26:21Z,4015427991,56,Center,4015656901,144,61,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505120189,733,43,1,1,12,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-02-05T15:33:56.265Z,2023-03-06T11:48:54Z,4078299529,144,49,,,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528725,17,1,1,1,15,alyavx3ad35bp1xuwmqk7sgev,1,73.5,80.4,2023-02-05T15:33:59.812Z,2023-02-08T06:28:03Z,4015428775,212,13.8,4015428765,140,81.1,4015428771,141,96.9,4015428761,56,Left,4019568679,178,,4015428779,213,1.0,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528751,18,1,1,1,20,alyavx3ad35bp1xuwmqk7sgev,0,81.2,96.3,2023-02-05T15:34:04.018Z,2023-02-08T06:28:10Z,4015428901,56,Left,4019568739,178,,4015428909,213,4.0,4015428903,140,77.6,4015428907,212,5.6,4015428905,141,90.2,4015432073,233,16,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528759,15,61,1,1,20,7kfx3xpj2c2wxinsyi16i9gaz,1,18.1,7.9,2023-02-05T15:34:04.261Z,2023-02-08T06:28:21Z,4019568823,178,,4015428947,56,Back,,,,,,,,,,,,,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528853,19,1,1,1,22,alyavx3ad35bp1xuwmqk7sgev,0,76,74.6,2023-02-05T15:34:06.131Z,2023-02-08T06:28:28Z,4015429399,141,74.3,4015429401,212,2.0,4015649043,233,16,4015429395,56,Center,4015429397,140,77.9,4019568883,178,,4015429403,213,6.2,4015649041,236,,3845lzar855rp3zp4stgmgul1,João Mendes,4015649047,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528807,16,74,1,1,22,7kfx3xpj2c2wxinsyi16i9gaz,1,22.2,30.4,2023-02-05T15:34:06.263Z,2023-02-08T06:28:35Z,4015432025,285,,4015429203,56,Back,4015432123,233,19,4019568943,178,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505120713,734,3,1,1,24,alyavx3ad35bp1xuwmqk7sgev,1,77.9,52.7,2023-02-05T15:34:08.446Z,2023-02-08T06:28:43Z,4018537869,56,Center,4019568993,178,,4018537871,286,,4018537921,465,,4018707659,233,926,,,,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505120717,926,45,1,1,24,7kfx3xpj2c2wxinsyi16i9gaz,0,22.1,47.3,2023-02-05T15:34:08.446Z,2023-02-08T06:28:44Z,4018537877,56,Back,4018707665,233,734,4018537879,285,,,,,,,,,,,,,,,,,bn1rwgy1yhd0ov3u4pu2lb6ga,Léo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528883,17,45,1,1,26,7kfx3xpj2c2wxinsyi16i9gaz,0,15.8,44.5,2023-02-05T15:34:09.972Z,2023-02-08T06:28:54Z,4015429593,56,Back,4015434075,233,21,4015429595,285,,,,,,,,,,,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504529755,21,3,1,1,26,alyavx3ad35bp1xuwmqk7sgev,1,84.2,55.5,2023-02-05T15:34:09.972Z,2023-02-08T06:28:54Z,4015434033,286,,4018536277,465,,4019569055,178,,4015434055,233,17,4015434031,56,Center,,,,,,,,,,1w926qtyntprx5ommoaa5nhed,Euller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504528907,20,16,1,1,28,alyavx3ad35bp1xuwmqk7sgev,1,91.2,47.4,2023-02-05T15:34:12.141Z,2023-03-06T11:53:28Z,4015433345,231,47.8,4015431771,375,01:27.645,4015660635,215,,4015431761,20,,4015433343,230,95.8,4019569157,178,,4015433331,78,,4015429713,22,,1w926qtyntprx5ommoaa5nhed,Euller,4015433333,102,48.2,4015433341,458,4015433339,254,4018537107,395,4.8,4015429717,56,Center,4015433335,103,1.3,4015433337,214,4015429715,17,4015431765,374,2023-02-05 15:34:11.521,4018537109,396,52.5,,,,,,,,,,,,,,,
2504530049,18,1,1,2,31,7kfx3xpj2c2wxinsyi16i9gaz,1,49.9,50.5,2023-02-05T15:35:14.876Z,2023-02-08T06:29:25Z,4015435609,141,13.2,4015435607,140,39.5,4015435613,213,4.3,4019569177,178,,4015435611,212,27.6,4015435643,189,,4015435605,56,Back,4015435615,279,G,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504530187,19,1,1,2,35,7kfx3xpj2c2wxinsyi16i9gaz,1,35,7.3,2023-02-05T15:35:19.586Z,2023-02-08T06:29:13Z,4019569221,178,,4015436365,213,2.2,4015436363,212,17.7,4018542037,189,,4015436359,140,25.0,4015436357,56,Back,4015436361,141,28.2,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504530203,20,1,1,2,38,7kfx3xpj2c2wxinsyi16i9gaz,1,25,28.2,2023-02-05T15:35:22.071Z,2023-02-08T06:29:18Z,4015436463,213,1.5,4015436459,141,68.4,4015436457,140,26.5,4015436461,212,27.4,4015436455,56,Back,4019569273,178,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504530255,21,1,1,2,41,7kfx3xpj2c2wxinsyi16i9gaz,1,26.5,68.4,2023-02-05T15:35:25.033Z,2023-02-08T06:29:34Z,4015436735,140,8.4,4019569389,178,,4015436741,213,3.7,4015436739,212,23.1,4015436737,141,49.0,4015436733,56,Back,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504530317,22,1,1,2,44,7kfx3xpj2c2wxinsyi16i9gaz,1,8.1,47,2023-02-05T15:35:28.639Z,2023-02-08T06:29:42Z,4019569481,178,,4015437045,213,1.3,4015437043,212,19.1,4015437037,56,Back,4015437041,141,73.9,4015437039,140,13.2,,,,,,,3uma2r2ks9a44deiwpncec8np,G. Makaridze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504530385,23,1,1,2,49,7kfx3xpj2c2wxinsyi16i9gaz,0,21.5,81.2,2023-02-05T15:35:33.077Z,2023-02-08T06:29:55Z,4019569651,178,,4015437419,155,,4015437425,141,61.4,4015437431,1,,4015437423,140,57.0,4015437427,212,39.6,4015437429,213,5.9,4015437421,56,Center,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
