id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/10/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value
2526112611,9,1,1,0,19,22mo7qbsnyi8wtucpvhgvhw2q,1,38.8,81.7,2023-03-31T19:15:57.734Z,2023-03-31T19:16:04Z,4150336327,56,Back,4150336335,213,4.1,4150336333,212,24.0,4150336329,140,26.2,4150336331,141,52.3,,,,,,,,,,4mvqt04u92wsm1p5ja8fpilii,Tiago Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112687,10,1,1,0,26,22mo7qbsnyi8wtucpvhgvhw2q,1,28.3,41.1,2023-03-31T19:16:04.319Z,2023-03-31T19:16:08Z,4150336803,140,27.5,4150336809,213,1.6,4150336805,141,73.4,4150336807,212,22.0,4150336801,56,Back,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112725,11,1,1,0,30,22mo7qbsnyi8wtucpvhgvhw2q,1,34,75,2023-03-31T19:16:08.607Z,2023-03-31T19:16:11Z,4150336979,212,13.5,4150336973,56,Back,4150336981,213,1.4,4150336975,140,36.4,4150336977,141,94.5,,,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112807,12,1,1,0,33,22mo7qbsnyi8wtucpvhgvhw2q,1,36,92.2,2023-03-31T19:16:11.207Z,2023-03-31T19:16:15Z,4150337363,56,Back,4150337371,213,3.7,4150337369,212,32.2,4150337373,1,,4150337365,140,10.4,4150337367,141,66.1,,,,,,,4mvqt04u92wsm1p5ja8fpilii,Tiago Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112919,13,1,1,0,36,22mo7qbsnyi8wtucpvhgvhw2q,1,12.9,58.3,2023-03-31T19:16:14.983Z,2023-03-31T19:16:20Z,4150338025,212,21.0,4150338027,213,5.1,4150338021,140,20.9,4150338019,56,Back,4150338023,141,30.0,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113023,14,1,1,0,42,22mo7qbsnyi8wtucpvhgvhw2q,1,34.2,18.8,2023-03-31T19:16:20.591Z,2023-03-31T19:16:25Z,4150338567,213,0.1,4150338565,212,64.8,4150338557,155,,4150338559,56,Center,4150338563,141,24.3,4150338569,1,,4150338561,140,95.8,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113045,15,1,1,0,47,22mo7qbsnyi8wtucpvhgvhw2q,1,96,24.6,2023-03-31T19:16:25.759Z,2023-03-31T19:16:27Z,4150338705,141,29.8,4150338697,56,Center,4150338699,140,90.4,4150338709,212,6.9,4150338713,213,2.6,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113093,16,1,1,0,48,22mo7qbsnyi8wtucpvhgvhw2q,1,90.4,29.8,2023-03-31T19:16:27.031Z,2023-04-01T17:17:44Z,4150343983,210,16,4150338999,141,53.1,4150338995,56,Center,4150338997,140,88.3,4150339003,213,1.7,4150343985,154,,4150343987,22,,4150339001,212,16.0,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113101,17,16,1,0,51,22mo7qbsnyi8wtucpvhgvhw2q,1,87.9,53.8,2023-03-31T19:16:29.167Z,2023-04-01T17:17:45Z,4150340361,375,00:50.296,4150340353,20,,4150340357,374,2023-03-31 20:16:28.389,4150344063,154,,4150347063,214,,4150344077,230,98.9,4150339057,56,Center,4150344073,103,6.3,1jvpqpf5rak11gh8gilldpgtm,Alejandro Marqués,,4153819963,396,51.3,4150344079,231,49.3,4150339053,17,4150344075,328,4150344061,29,4150344059,80,4150344065,55,16,4150339049,22,4150344071,102,46.6,4153819961,395,99.0,,,,,,,,,,,,,
2526115355,3,1,1,2,52,bwt8yfk8rkcwiwyr0mopd7wqd,1,50.7,49.6,2023-03-31T19:18:30.592Z,2023-03-31T19:18:32Z,4150350875,140,38.0,4150350877,141,42.2,4150350881,213,3.5,4150350873,56,Back,4150350883,279,G,4150350879,212,14.3,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115365,4,1,1,2,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,38,42.2,2023-03-31T19:18:32.175Z,2023-03-31T20:18:21Z,4150350951,140,35.9,4150350957,213,1.9,4150350955,212,7.7,4150350953,141,53.1,4150350949,56,Back,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115375,5,1,1,2,54,bwt8yfk8rkcwiwyr0mopd7wqd,0,36,53.6,2023-03-31T19:18:32.751Z,2023-03-31T20:18:26Z,4150351035,141,34.6,4150351031,56,Center,4150351037,212,31.1,4150351033,140,62.9,4150351039,213,5.9,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115387,18,49,1,2,56,22mo7qbsnyi8wtucpvhgvhw2q,1,34.9,73.6,2023-03-31T19:18:34.995Z,2023-03-31T19:18:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4mvqt04u92wsm1p5ja8fpilii,Tiago Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115427,19,1,1,2,57,22mo7qbsnyi8wtucpvhgvhw2q,0,34.9,73.6,2023-03-31T19:18:35.195Z,2023-03-31T19:18:37Z,4150351275,1,,4150351265,56,Center,4150351267,140,75.2,4150351271,212,42.6,4150351269,141,66.4,4150351263,157,,4150351273,213,6.2,,,,4mvqt04u92wsm1p5ja8fpilii,Tiago Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115497,6,4,1,3,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,26.7,33.2,2023-03-31T19:18:41.402Z,2023-03-31T19:18:46Z,4150351621,13,,4150351631,285,,4150351985,294,,4150351625,56,Back,4150351627,152,,4150351709,233,20,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115505,20,4,1,3,3,22mo7qbsnyi8wtucpvhgvhw2q,0,73.3,66.8,2023-03-31T19:18:41.403Z,2023-03-31T19:18:43Z,4150351681,152,,4150351677,294,,4150351675,13,,4150351719,233,6,4150351683,286,,4150351679,56,Center,,,,,,,1jvpqpf5rak11gh8gilldpgtm,Alejandro Marqués,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115689,7,1,1,3,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,26.1,51.6,2023-03-31T19:18:49.889Z,2023-03-31T19:18:53Z,4150352767,213,4.6,4150352757,140,24.1,4150352759,141,30.4,4150352763,212,14.6,4150352753,56,Back,4150352749,5,,4150352751,152,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115749,8,1,1,3,15,bwt8yfk8rkcwiwyr0mopd7wqd,1,27.4,30.3,2023-03-31T19:18:53.743Z,2023-03-31T19:18:56Z,4150353037,141,58.2,4150353035,140,24.4,4150353041,213,1.7,4150353033,56,Back,4150353039,212,19.2,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115797,9,1,1,3,17,bwt8yfk8rkcwiwyr0mopd7wqd,1,25,58.8,2023-03-31T19:18:55.935Z,2023-03-31T19:18:59Z,4150353367,140,31.6,4150353365,56,Back,4150353369,141,26.1,4150353371,212,23.3,4150353373,213,5.0,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115851,10,1,1,3,20,bwt8yfk8rkcwiwyr0mopd7wqd,1,38.7,21.8,2023-03-31T19:18:59.071Z,2023-03-31T19:19:02Z,4150353725,141,3.4,4150353729,212,16.5,4150353723,140,48.9,4150353731,213,5.4,4150353721,56,Back,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115881,11,1,1,3,24,bwt8yfk8rkcwiwyr0mopd7wqd,1,46.2,7.9,2023-03-31T19:19:02.575Z,2023-03-31T19:19:04Z,4150353885,140,55.0,4150353887,141,2.9,4150353883,56,Right,4150353891,213,5.9,4150353889,212,9.8,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115903,12,1,1,3,26,bwt8yfk8rkcwiwyr0mopd7wqd,1,56.5,2.8,2023-03-31T19:19:04.190Z,2023-03-31T19:19:06Z,4150354023,140,74.8,4150354029,213,0.0,4150354021,56,Right,4150354027,212,19.2,4150354025,141,3.8,,,,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115937,13,1,1,3,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,74.8,3.8,2023-03-31T19:19:06.047Z,2023-03-31T19:19:08Z,4150354239,213,1.6,4150354233,140,74.7,4150354235,141,12.3,4150354231,56,Right,4150354237,212,5.8,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115947,14,61,1,3,29,bwt8yfk8rkcwiwyr0mopd7wqd,0,74.9,12.2,2023-03-31T19:19:07.999Z,2023-03-31T19:19:08Z,4150354291,56,Right,,,,,,,,,,,,,,,,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526115953,21,49,1,3,30,22mo7qbsnyi8wtucpvhgvhw2q,1,22.2,83.2,2023-03-31T19:19:08.412Z,2023-03-31T19:19:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116077,22,1,1,3,30,22mo7qbsnyi8wtucpvhgvhw2q,1,22.2,83.2,2023-03-31T19:19:08.644Z,2023-03-31T19:19:14Z,4150355035,140,58.8,4150355037,141,86.6,4150355043,1,,4150355031,157,,4150355039,212,38.5,4150355033,56,Left,4150355041,213,0.1,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116091,23,4,1,3,35,22mo7qbsnyi8wtucpvhgvhw2q,1,56.6,88.6,2023-03-31T19:19:13.148Z,2023-03-31T19:19:15Z,4150355151,233,15,4150355121,286,,4150355117,56,Left,4150355115,295,,4150355113,13,,4150355119,152,,,,,,,,1jvpqpf5rak11gh8gilldpgtm,Alejandro Marqués,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116083,15,4,1,3,35,bwt8yfk8rkcwiwyr0mopd7wqd,0,43.4,11.4,2023-03-31T19:19:13.149Z,2023-03-31T19:19:17Z,4150355071,56,Back,4150355087,285,,4150355265,295,,4150355067,13,,4150355175,233,23,4150355077,152,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116371,24,1,1,3,54,22mo7qbsnyi8wtucpvhgvhw2q,1,62.3,89.5,2023-03-31T19:19:32.293Z,2023-03-31T19:19:40Z,4150357341,189,,4150356619,56,Back,4150356627,213,3.9,4150356625,212,49.7,4150356623,141,39.4,4150356629,1,,4150356617,152,,4150356615,5,,4mvqt04u92wsm1p5ja8fpilii,Tiago Araújo,,4150356621,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116439,25,1,1,3,55,22mo7qbsnyi8wtucpvhgvhw2q,1,27.8,39.4,2023-03-31T19:19:33.133Z,2023-03-31T19:19:41Z,4150357001,213,4.7,4150356999,212,19.4,4150357445,189,,4150356993,56,Back,4150356997,141,10.8,4150356995,140,27.8,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116449,26,1,1,3,58,22mo7qbsnyi8wtucpvhgvhw2q,0,27.9,10.4,2023-03-31T19:19:36.197Z,2023-03-31T19:19:37Z,4150357073,140,34.4,4150357079,213,5.5,4150357075,141,0.0,4150357071,56,Back,4150357077,212,10.0,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116875,16,5,1,3,59,bwt8yfk8rkcwiwyr0mopd7wqd,1,66,101.2,2023-03-31T19:19:37.123Z,2023-03-31T19:43:57Z,4150359411,233,27,4150359387,347,,4150359381,56,Left,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116455,27,5,1,3,59,22mo7qbsnyi8wtucpvhgvhw2q,0,34,-1.2,2023-03-31T19:19:37.123Z,2023-03-31T19:20:07Z,4150357101,347,,4150357099,56,Back,4150359455,233,16,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116915,17,1,1,4,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,66.4,100,2023-03-31T19:20:05.102Z,2023-04-01T17:20:36Z,4150359619,140,84.0,4150359625,213,6.0,4150359617,56,Left,4150359615,107,,4150359623,212,19.1,4150359621,141,95.0,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116925,18,1,1,4,28,bwt8yfk8rkcwiwyr0mopd7wqd,0,84,95.3,2023-03-31T19:20:06.311Z,2023-04-01T17:20:37Z,4150359675,212,8.5,4150359677,213,3.3,4150359673,141,93.6,4150359669,56,Left,4150359671,140,76.0,4150478607,233,31,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116953,28,61,1,4,29,22mo7qbsnyi8wtucpvhgvhw2q,1,16.9,8.4,2023-03-31T19:20:07.321Z,2023-04-01T17:20:41Z,4150359781,56,Back,,,,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526779405,701,49,1,4,30,22mo7qbsnyi8wtucpvhgvhw2q,1,20.1,3.5,2023-03-31T19:20:08.932Z,2023-04-01T17:20:49Z,,,,,,,,,,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526779431,702,1,1,4,31,22mo7qbsnyi8wtucpvhgvhw2q,0,20.1,3.5,2023-03-31T19:20:09.932Z,2023-04-01T17:20:50Z,4153834151,213,0.3,4153834147,141,6.4,4153834145,140,25.7,4153834149,212,6.2,4153834143,56,Back,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116973,19,8,1,4,32,bwt8yfk8rkcwiwyr0mopd7wqd,1,75,90.3,2023-03-31T19:20:10.446Z,2023-04-01T17:20:58Z,4153836625,383,,4150359893,56,Left,,,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116981,20,49,1,4,32,bwt8yfk8rkcwiwyr0mopd7wqd,1,76.2,90.2,2023-03-31T19:20:10.926Z,2023-03-31T19:23:45Z,,,,,,,,,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116993,21,1,1,4,33,bwt8yfk8rkcwiwyr0mopd7wqd,0,79.1,89.6,2023-03-31T19:20:11.119Z,2023-04-01T17:20:14Z,4150360299,286,,4150360293,236,,4150359981,141,85.0,4150359975,56,Left,4150359979,140,78.4,4150359985,212,3.2,4150359987,213,4.5,4150360295,233,31,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526117031,31,74,1,4,33,22mo7qbsnyi8wtucpvhgvhw2q,1,25.9,17.8,2023-03-31T19:20:11.120Z,2023-04-01T19:03:55Z,4150360229,56,Back,4150360231,285,,4150360305,233,21,,,,,,,,,,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116987,29,43,1,4,35,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2023-03-31T19:20:13.334Z,2023-04-01T17:21:19Z,4153837845,144,49,,,,,,,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526116997,30,43,1,4,35,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2023-03-31T19:20:13.408Z,2023-04-01T17:21:18Z,4150360025,141,11.8,4150360011,56,Back,4153837809,144,1,4150360033,213,0.2,4150360021,140,20.9,4150360029,212,7.5,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
