id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/16/value
2502101549,9,50,1,0,16,ewsf6evtguu9j7k6js4tlgl89,1,56.2,27.8,2023-01-29T15:32:44.825Z,2023-02-01T00:06:10Z,4002683727,286,,4002683725,56,Center,4002683853,233,3,,,,,,,,,,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101561,3,7,1,0,16,cmbqc74mshg77ra7mywec2a6b,1,43.8,72.2,2023-01-29T15:32:44.960Z,2023-02-01T00:06:13Z,4005402311,384,,4006135359,178,,4002683781,56,Back,4002683827,233,9,4002683785,285,,,,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101571,4,49,1,0,19,cmbqc74mshg77ra7mywec2a6b,1,46.2,80.2,2023-01-29T15:32:47.217Z,2023-02-01T00:06:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101649,5,3,1,0,20,cmbqc74mshg77ra7mywec2a6b,1,60.4,89.3,2023-01-29T15:32:48.947Z,2023-02-01T00:06:20Z,4002684357,233,10,4006135379,178,,4002684227,286,,4002684225,56,Left,4005402435,464,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101667,10,45,1,0,20,ewsf6evtguu9j7k6js4tlgl89,0,39.6,10.7,2023-01-29T15:32:48.947Z,2023-02-01T00:06:21Z,4002684323,285,,4002684321,56,Back,4002684407,233,5,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101657,6,1,1,0,22,cmbqc74mshg77ra7mywec2a6b,0,61.1,86.2,2023-01-29T15:32:50.279Z,2023-02-01T00:06:24Z,4002684267,140,65.1,4002684265,56,Center,4006135391,178,,4002684275,212,10.5,4002684279,213,5.1,4002684271,141,72.0,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101715,11,49,1,0,23,ewsf6evtguu9j7k6js4tlgl89,1,36.9,22.5,2023-01-29T15:32:51.280Z,2023-02-01T00:06:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7btjqixepiu3ykopyvg3k6itx,Cuca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101767,12,1,1,0,24,ewsf6evtguu9j7k6js4tlgl89,1,36.9,22.5,2023-01-29T15:32:52.945Z,2023-02-01T00:06:37Z,4002684759,140,34.4,4002684761,141,18.2,4002684757,56,Back,4002684765,213,4.0,4002684763,212,3.9,4006135453,178,,,,,,,,7btjqixepiu3ykopyvg3k6itx,Cuca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101791,13,1,1,0,25,ewsf6evtguu9j7k6js4tlgl89,1,33.8,19.7,2023-01-29T15:32:53.742Z,2023-02-01T00:06:41Z,4002684903,212,4.9,4002684899,140,35.4,4002684897,56,Back,4002684901,141,26.5,4002684905,213,1.2,4006135479,178,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101807,14,1,1,0,26,ewsf6evtguu9j7k6js4tlgl89,1,35.4,26.5,2023-01-29T15:32:54.361Z,2023-02-01T00:06:46Z,4002684993,140,23.9,4002685001,212,12.2,4002684995,141,24.0,4006135531,178,,4002684991,56,Back,4002685007,213,3.3,,,,,,,7btjqixepiu3ykopyvg3k6itx,Cuca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101835,15,1,1,0,29,ewsf6evtguu9j7k6js4tlgl89,1,23.9,24,2023-01-29T15:32:57.265Z,2023-02-01T00:06:49Z,4002685121,212,13.0,4002685115,56,Back,4002685117,140,34.5,4006135551,178,,4002685123,213,0.5,4002685119,141,34.0,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101873,16,1,1,0,30,ewsf6evtguu9j7k6js4tlgl89,1,34.5,34,2023-01-29T15:32:58.171Z,2023-02-01T00:06:52Z,4006135565,178,,4002685363,212,11.6,4002685359,140,37.2,4002685361,141,17.4,4002685365,213,5.0,4002685357,56,Back,,,,,,,7btjqixepiu3ykopyvg3k6itx,Cuca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101905,17,1,1,0,31,ewsf6evtguu9j7k6js4tlgl89,1,37.2,17.4,2023-01-29T15:32:59.602Z,2023-02-01T00:06:55Z,4006135599,178,,4002685541,141,6.5,4002685547,213,5.5,4002685535,56,Back,4002685545,212,10.8,4002685537,140,44.7,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101927,18,1,1,0,34,ewsf6evtguu9j7k6js4tlgl89,0,45.8,7.6,2023-01-29T15:33:02.368Z,2023-02-01T00:06:58Z,4002685629,155,,4002685633,140,71.2,4002685631,56,Center,4002685639,213,0.5,4002685637,212,30.6,4002685635,141,29.8,4006135617,178,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502101955,7,8,1,0,35,cmbqc74mshg77ra7mywec2a6b,1,28.3,72.4,2023-01-29T15:33:03.780Z,2023-02-01T00:07:03Z,4005402933,385,,4002685813,15,,4006135647,388,,4002685775,56,Back,,,,,,,,,,,,,l8ewedihgtz1oz6ikm333mz8,Ítalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102037,8,12,1,0,36,cmbqc74mshg77ra7mywec2a6b,1,15.2,51.6,2023-01-29T15:33:04.804Z,2023-02-01T00:07:29Z,4002686273,56,Back,4002686281,213,1.8,4006135799,178,,4002686279,212,9.4,4002686275,140,13.2,4002686277,141,65.1,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102053,9,12,1,0,41,cmbqc74mshg77ra7mywec2a6b,1,13.1,64.5,2023-01-29T15:33:09.900Z,2023-02-01T00:07:37Z,4002686371,212,14.0,4002686365,56,Back,4002686385,15,,4002686367,140,26.0,4002686373,213,6.0,4006135827,388,,4002686369,141,59.3,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102113,10,12,1,0,43,cmbqc74mshg77ra7mywec2a6b,1,24.2,63.3,2023-01-29T15:33:11.355Z,2023-02-01T00:07:40Z,4002686731,212,10.2,4002686729,141,75.6,4002686733,213,1.0,4006135843,178,,4002686727,140,29.7,4002686725,56,Back,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102099,19,1,1,0,45,ewsf6evtguu9j7k6js4tlgl89,0,70,29.2,2023-01-29T15:33:13.094Z,2023-02-01T00:07:44Z,4002686635,3,,4002686645,213,5.6,4002686637,56,Right,4002686641,141,19.4,4002686639,140,77.5,4002686643,212,10.3,4006135861,178,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102117,11,8,1,0,46,cmbqc74mshg77ra7mywec2a6b,1,21.6,82,2023-01-29T15:33:14.117Z,2023-02-01T00:07:47Z,4006135891,178,,4005403483,385,,4002686743,56,Back,,,,,,,,,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102127,12,5,1,0,48,cmbqc74mshg77ra7mywec2a6b,0,25.4,101.7,2023-01-29T15:33:16.577Z,2023-02-01T00:07:49Z,4002686775,56,Back,4002686777,347,,4002687365,233,20,,,,,,,,,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102231,20,5,1,0,48,ewsf6evtguu9j7k6js4tlgl89,1,74.6,-1.7,2023-01-29T15:33:16.577Z,2023-02-01T00:07:49Z,4002687293,347,,4002687339,233,12,4002687291,56,Right,,,,,,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102303,21,1,1,0,56,ewsf6evtguu9j7k6js4tlgl89,1,61.7,0,2023-01-29T15:33:24.738Z,2023-02-01T00:08:08Z,4002687643,213,2.2,4002687633,107,,4002687645,1,,4002687637,140,48.3,4002688299,189,,4002687635,56,Back,4002687639,141,25.6,4002687641,212,23.1,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102329,23,1,1,0,57,ewsf6evtguu9j7k6js4tlgl89,1,43.3,50.9,2023-01-29T15:33:25.841Z,2023-02-01T00:08:16Z,4006135931,178,,4002687781,212,18.3,4005404131,189,,4002687779,141,77.8,4002687783,213,1.6,4002687777,140,42.5,4002687775,56,Back,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102317,22,1,1,0,57,ewsf6evtguu9j7k6js4tlgl89,1,48.3,25.6,2023-01-29T15:33:26.007Z,2023-02-01T00:08:11Z,4006135923,178,,4002688365,189,,4002687711,56,Back,4002687717,141,50.9,4002687713,140,43.3,4002687721,212,18.0,4002687725,213,1.9,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102389,24,1,1,0,59,ewsf6evtguu9j7k6js4tlgl89,1,42.5,77.8,2023-01-29T15:33:27.964Z,2023-02-01T00:08:23Z,4002688091,56,Left,4002688099,213,0.5,4002688095,141,89.9,4002688097,212,16.5,4002688093,140,56.1,4006136003,178,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102395,25,4,1,1,3,ewsf6evtguu9j7k6js4tlgl89,1,57.4,87.6,2023-01-29T15:33:31.665Z,2023-02-01T00:08:25Z,4002688123,13,,4002688131,286,,4002688129,152,,4002688125,294,,4002688127,56,Left,4002688175,233,13,,,,,,,6uubxxvwp558g19wxmprfqtw5,Derick Poloni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102379,13,4,1,1,3,cmbqc74mshg77ra7mywec2a6b,0,42.6,12.4,2023-01-29T15:33:31.666Z,2023-02-01T00:08:24Z,4002688207,233,25,4006136019,178,,4002688061,56,Back,4002688057,294,,4002688067,152,,4002688053,13,,4002688071,285,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102629,26,1,1,1,16,ewsf6evtguu9j7k6js4tlgl89,1,53.5,82,2023-01-29T15:33:44.840Z,2023-02-01T00:08:28Z,4002689509,152,,4006136071,178,,4002689507,5,,4002689513,140,47.7,4002689517,212,18.3,4002689515,141,56.7,4002689519,213,4.4,4002689511,56,Back,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,4005405791,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102643,27,1,1,1,22,ewsf6evtguu9j7k6js4tlgl89,1,46.4,47.3,2023-01-29T15:33:50.548Z,2023-02-01T00:08:35Z,4002689603,56,Back,4002689611,213,4.3,4006136089,178,,4002689609,212,12.4,4002689605,140,41.9,4002689607,141,30.4,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102683,28,1,1,1,24,ewsf6evtguu9j7k6js4tlgl89,1,40.8,28.9,2023-01-29T15:33:52.835Z,2023-02-01T00:08:40Z,4006136113,178,,4002689827,56,Right,4002689833,141,2.9,4002689829,140,56.2,4002689835,212,24.0,4002689841,213,5.5,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102701,29,1,1,1,26,ewsf6evtguu9j7k6js4tlgl89,0,56.2,2.9,2023-01-29T15:33:54.969Z,2023-02-01T00:08:43Z,4002689915,56,Right,4002690121,286,,4002689917,140,58.0,4002689923,213,0,4002689919,141,2.9,4006136119,178,,4002690115,236,,4002689921,212,1.9,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,4002690117,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102727,14,74,1,1,27,cmbqc74mshg77ra7mywec2a6b,1,40.7,99.6,2023-01-29T15:33:55.135Z,2023-02-01T00:08:47Z,4002690161,233,29,4006136139,178,,4002690063,56,Back,4002690065,285,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102749,15,5,1,1,27,cmbqc74mshg77ra7mywec2a6b,0,39.8,101.5,2023-01-29T15:33:55.942Z,2023-02-01T00:08:50Z,4002690157,347,,4002690155,56,Back,4002690247,233,30,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102759,30,5,1,1,27,ewsf6evtguu9j7k6js4tlgl89,1,60.2,-1.5,2023-01-29T15:33:55.942Z,2023-02-01T00:08:50Z,4002690209,347,,4002690229,233,15,4002690207,56,Right,,,,,,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102869,31,1,1,1,33,ewsf6evtguu9j7k6js4tlgl89,1,61.4,0,2023-01-29T15:34:01.686Z,2023-02-01T00:08:55Z,4002690747,212,22.2,4002690745,141,16.5,4002690741,56,Back,4002690749,213,2.6,4002690751,1,,4002690739,107,,4002690743,140,43.8,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502102905,32,1,1,1,37,ewsf6evtguu9j7k6js4tlgl89,1,41.7,25.5,2023-01-29T15:34:05.565Z,2023-02-01T00:08:58Z,4006136227,178,,4002690953,56,Back,4002690963,212,13.8,4002690955,140,37.2,4002690965,213,1.9,4002690959,141,44.6,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502103003,33,1,1,1,41,ewsf6evtguu9j7k6js4tlgl89,1,39,45.7,2023-01-29T15:34:09.112Z,2023-02-01T00:09:01Z,4002691421,212,23.6,4006136243,178,,4002691419,141,76.3,4002691423,213,2.1,4002691417,140,28.4,4002691415,56,Back,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502103059,34,1,1,1,44,ewsf6evtguu9j7k6js4tlgl89,0,31.3,76.9,2023-01-29T15:34:12.828Z,2023-02-01T00:09:03Z,4002691757,212,42.9,4002691755,141,100.0,4002691759,213,0.4,4002691751,56,Left,4002691761,1,,4002691749,155,,4006136257,178,,4002691753,140,69.0,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502103229,16,5,1,1,48,cmbqc74mshg77ra7mywec2a6b,1,34.7,-1.6,2023-01-29T15:34:16.379Z,2023-02-01T00:09:05Z,4002692695,233,35,4002692639,56,Back,4002692643,347,,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502103063,35,5,1,1,48,ewsf6evtguu9j7k6js4tlgl89,0,65.3,101.6,2023-01-29T15:34:16.379Z,2023-02-01T00:09:05Z,4002691773,347,,4002691771,56,Left,4002692707,233,16,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502103263,17,1,1,2,1,cmbqc74mshg77ra7mywec2a6b,0,43.5,0,2023-01-29T15:34:29.035Z,2023-02-01T00:09:08Z,4002692867,213,0.3,4002692857,107,,4002692865,212,26.8,4002692869,1,,4002692861,140,67.6,4002692859,56,Right,4002692863,141,11.6,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502103277,36,49,1,2,4,ewsf6evtguu9j7k6js4tlgl89,1,27.8,87.8,2023-01-29T15:34:32.258Z,2023-02-01T00:09:10Z,,,,,,,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502103331,37,1,1,2,4,ewsf6evtguu9j7k6js4tlgl89,0,29.9,86.3,2023-01-29T15:34:32.363Z,2023-02-01T00:09:13Z,4002693211,212,37.0,4002693203,157,,4002693215,1,,4006136355,178,,4002693205,56,Center,4002693213,213,6.0,4002693207,140,64.1,4002693209,141,73.4,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502108697,49,43,1,2,8,cmbqc74mshg77ra7mywec2a6b,1,0,0,2023-01-29T15:34:36.087Z,2023-01-31T12:24:36Z,4005406461,144,8,4002731965,56,Back,,,,,,,,,,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502103349,18,49,1,2,8,cmbqc74mshg77ra7mywec2a6b,1,34.5,25.8,2023-01-29T15:34:36.315Z,2023-02-01T00:09:19Z,,,,,,,,,,,,,,,,,,,,,,,,,l8ewedihgtz1oz6ikm333mz8,Ítalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
