id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2538881855,10,1,1,0,14,7catg5lpivcmpf4xhggh6d8rk,1,31.3,56,2023-04-24T19:16:10.828Z,2023-04-24T19:16:12Z,4218258967,56,Back,4218258969,140,24.8,4218258973,212,7.5,4218258975,213,3.6,4218258971,141,51.5,,,,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538881869,11,1,1,0,15,7catg5lpivcmpf4xhggh6d8rk,1,24.8,51.5,2023-04-24T19:16:11.957Z,2023-04-24T19:16:13Z,4218259075,140,23.5,4218259081,213,1.7,4218259077,141,74.6,4218259079,212,15.8,4218259073,56,Back,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538881901,12,1,1,0,17,7catg5lpivcmpf4xhggh6d8rk,1,23.5,74.6,2023-04-24T19:16:13.764Z,2023-04-24T19:16:18Z,4218259235,213,0.9,4218259227,56,Back,4218259231,141,92.9,4218259229,140,32.0,4218259233,212,15.3,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538881965,13,1,1,0,22,7catg5lpivcmpf4xhggh6d8rk,1,32.4,92.9,2023-04-24T19:16:18.813Z,2023-04-24T19:16:26Z,4218259581,140,26.1,4218259585,212,8.6,4218259587,213,3.8,4218259579,56,Back,4218259583,141,84.8,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538881985,14,1,1,0,30,7catg5lpivcmpf4xhggh6d8rk,1,34,76.1,2023-04-24T19:16:26.149Z,2023-04-24T19:16:28Z,4218259709,212,17.3,4218259703,56,Back,4218259707,141,51.3,4218259711,213,4.5,4218259705,140,30.4,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882015,15,1,1,0,32,7catg5lpivcmpf4xhggh6d8rk,1,30.2,49.1,2023-04-24T19:16:28.317Z,2023-04-24T19:16:32Z,4218259939,213,4.7,4218259937,212,21.5,4218259931,56,Back,4218259933,140,29.3,4218259935,141,17.5,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882027,16,1,1,0,35,7catg5lpivcmpf4xhggh6d8rk,1,29.5,20.8,2023-04-24T19:16:32.061Z,2023-04-24T19:16:34Z,4218260017,56,Back,4218260023,212,7.1,4218260019,140,35.9,4218260025,213,0.3,4218260021,141,24.1,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882055,17,1,1,0,38,7catg5lpivcmpf4xhggh6d8rk,1,35.9,24.1,2023-04-24T19:16:34.149Z,2023-04-24T19:16:37Z,4218260189,56,Back,4218260195,212,13.0,4218260191,140,36.2,4218260193,141,5.0,4218260197,213,4.7,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882081,18,1,1,0,41,7catg5lpivcmpf4xhggh6d8rk,1,36.2,5,2023-04-24T19:16:37.494Z,2023-04-24T19:16:39Z,4218260299,141,12.1,4218260297,140,22.5,4218260303,213,2.8,4218260301,212,15.2,4218260295,56,Back,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882099,19,1,1,0,42,7catg5lpivcmpf4xhggh6d8rk,1,22.5,12.1,2023-04-24T19:16:39.029Z,2023-04-24T19:16:41Z,4218260395,140,3.7,4218260401,213,2.4,4218260393,56,Back,4218260397,141,41.0,4218260399,212,27.9,,,,,,,,,,38339rg6eqprxc0w976gozjmc,O. Diomande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882127,20,1,1,0,45,7catg5lpivcmpf4xhggh6d8rk,1,3.7,41,2023-04-24T19:16:41.445Z,2023-04-24T19:16:42Z,4218260537,141,74.6,4218260539,212,23.1,4218260533,56,Back,4218260541,213,1.4,4218260535,140,6.6,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882149,21,1,1,0,46,7catg5lpivcmpf4xhggh6d8rk,1,6.6,74.7,2023-04-24T19:16:42.789Z,2023-04-24T19:16:45Z,4218260667,140,23.5,4218260673,213,0.7,4218260669,141,96.9,4218260665,56,Back,4218260671,212,23.3,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882159,22,1,1,0,49,7catg5lpivcmpf4xhggh6d8rk,1,23.5,96.9,2023-04-24T19:16:45.349Z,2023-04-24T19:16:47Z,4218260719,141,81.9,4218260717,140,7.2,4218260723,213,3.7,4218260721,212,19.9,4218260715,56,Back,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882217,23,1,1,0,50,7catg5lpivcmpf4xhggh6d8rk,0,8.1,81,2023-04-24T19:16:47.053Z,2023-04-24T19:16:54Z,4218260991,56,Back,4218260989,155,,4218261001,1,,4218260997,212,39.8,4218260999,213,0.2,4218260995,141,94.1,4218260993,140,45.0,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882221,4,1,1,0,54,8gvg1ranyf93hprfkwx3ofl2y,1,52.9,11.6,2023-04-24T19:16:50.305Z,2023-04-25T19:26:46Z,4218261025,141,4.6,4218261023,140,61.1,4218261019,3,,4218261021,56,Right,4218261029,213,5.8,4218261027,212,9.8,,,,,,,5desb812yn2icc8d2lew7lu22,M. Tounkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882227,5,49,1,0,57,8gvg1ranyf93hprfkwx3ofl2y,1,61.1,4.6,2023-04-24T19:16:53.775Z,2023-04-24T19:16:54Z,,,,,,,,,,,,,,,,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882273,6,1,1,0,57,8gvg1ranyf93hprfkwx3ofl2y,1,61.1,4.6,2023-04-24T19:16:53.983Z,2023-04-24T19:48:36Z,4218261275,56,Back,4218261271,155,,4218261281,141,18.9,4218261285,213,2.8,4218261283,212,28.9,4218261277,140,35.2,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882299,7,1,1,1,2,8gvg1ranyf93hprfkwx3ofl2y,0,32.2,11,2023-04-24T19:16:58.766Z,2023-04-24T19:17:01Z,4218261409,56,Back,4218261417,213,3.6,4218261413,141,3.5,4218261415,212,12.2,4218261411,140,21.6,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882307,24,49,1,1,5,7catg5lpivcmpf4xhggh6d8rk,1,77.5,96.9,2023-04-24T19:17:01.302Z,2023-04-24T19:17:01Z,,,,,,,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882345,25,3,1,1,8,7catg5lpivcmpf4xhggh6d8rk,0,86.2,89.5,2023-04-24T19:17:04.109Z,2023-04-25T19:27:23Z,4220012435,465,,4218261611,286,,4218261609,56,Left,4218262033,233,8,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882353,8,7,1,1,8,8gvg1ranyf93hprfkwx3ofl2y,1,13.8,10.5,2023-04-24T19:17:04.110Z,2023-04-25T19:27:18Z,4218261627,285,,4220012201,385,,4218261659,233,25,4218261623,167,,4218261625,56,Back,,,,,,,,,,5desb812yn2icc8d2lew7lu22,M. Tounkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882371,9,6,1,1,9,8gvg1ranyf93hprfkwx3ofl2y,0,13.7,10.6,2023-04-24T19:17:05.247Z,2023-04-25T19:27:51Z,4218261791,233,26,4218261723,56,Back,4218261725,73,,,,,,,,,,,,,,,,,5desb812yn2icc8d2lew7lu22,M. Tounkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882355,26,6,1,1,9,7catg5lpivcmpf4xhggh6d8rk,1,86.3,89.4,2023-04-24T19:17:05.247Z,2023-04-24T19:17:08Z,4218261631,73,,4218261771,233,9,4218261629,56,Left,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882509,27,1,1,1,35,7catg5lpivcmpf4xhggh6d8rk,0,99.5,99.5,2023-04-24T19:17:31.759Z,2023-04-25T19:27:45Z,4218262565,155,,4218262575,212,32.0,4218262573,141,53.4,4218262563,6,,4220013351,20,,4218262571,140,93.6,4218262561,2,,4218262569,56,Center,eee0bq4dkdn91l81e8cf1zxpm,Pote,4218262577,213,4.5,4218262567,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882533,10,12,1,1,37,8gvg1ranyf93hprfkwx3ofl2y,1,7.5,37.9,2023-04-24T19:17:33.504Z,2023-04-24T19:17:36Z,4218262681,56,Back,4218262689,213,1.3,4218262711,15,,4218262687,212,22.0,4218262685,141,68.7,4218262683,140,14.0,,,,,,,5desb812yn2icc8d2lew7lu22,M. Tounkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882581,11,4,1,1,41,8gvg1ranyf93hprfkwx3ofl2y,1,13.8,71,2023-04-24T19:17:37.455Z,2023-04-24T19:17:42Z,4218262953,13,,4218262963,233,28,4218262955,264,,4218262957,56,Back,4218262961,285,,4218262959,152,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882549,28,4,1,1,41,7catg5lpivcmpf4xhggh6d8rk,0,86.2,29,2023-04-24T19:17:37.456Z,2023-04-24T19:17:43Z,4218262765,286,,4218262945,264,,4218262943,13,,4218262763,56,Center,4218262973,233,11,4218262947,152,,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882857,12,1,1,2,24,8gvg1ranyf93hprfkwx3ofl2y,0,14.3,68.2,2023-04-24T19:18:20.113Z,2023-04-24T19:18:26Z,4218264619,56,Center,4218264617,152,,4218264623,141,64.5,4218264625,212,61.1,4218264627,213,6.2,4218264613,5,,4218264629,1,,4218264621,140,72.4,e2nsy4zv5hw9x13mp604tr8ix,Celton Biai,4218264615,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882849,29,44,1,2,27,7catg5lpivcmpf4xhggh6d8rk,1,23.7,34.2,2023-04-24T19:18:23.641Z,2023-04-24T19:18:27Z,4218264573,56,Back,4218264697,233,13,4218264575,285,,,,,,,,,,,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882861,13,44,1,2,27,8gvg1ranyf93hprfkwx3ofl2y,0,76.3,65.8,2023-04-24T19:18:23.642Z,2023-04-24T19:18:27Z,4218264659,56,Center,4218264729,233,29,4218264661,286,,,,,,,,,,,,,,,,,1899balq50r7vbqqf8qwjlxpl,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882855,30,12,1,2,28,7catg5lpivcmpf4xhggh6d8rk,1,19.8,32.8,2023-04-24T19:18:24.969Z,2023-04-24T19:18:31Z,4218264603,56,Back,4218264911,15,,4218264605,140,24.1,4218264609,212,4.6,4218264607,141,31.9,4218264611,213,6.1,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882893,15,13,1,2,29,8gvg1ranyf93hprfkwx3ofl2y,1,76.8,64.7,2023-04-24T19:18:25.681Z,2023-04-25T19:29:25Z,4218265733,231,52.2,4218264873,18,,4218265725,215,,4218265487,72,,4218264871,22,,4218265719,102,30.1,4218265717,75,,4218265721,103,9.7,7jqin4ptb8of32u4e646mxwtm,André Silva,4218264875,56,Center,4218265727,328,4218265731,230,95.8,4218265729,458,,,,,,,,,,,,,,,,,,,,,,,,
2538882887,14,5,1,2,30,8gvg1ranyf93hprfkwx3ofl2y,0,101.2,42.5,2023-04-24T19:18:26.536Z,2023-04-24T19:26:45Z,4218264833,346,,4218264853,233,31,4218264831,56,Center,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538882863,31,5,1,2,30,7catg5lpivcmpf4xhggh6d8rk,1,-1.2,57.5,2023-04-24T19:18:26.536Z,2023-04-24T19:18:29Z,4218264663,56,Back,4218264849,233,14,4218264665,346,,,,,,,,,,,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538883061,32,1,1,2,51,7catg5lpivcmpf4xhggh6d8rk,1,4.3,50.7,2023-04-24T19:18:47.867Z,2023-04-24T19:18:51Z,4218265907,237,,4218265901,213,4.7,4218265895,141,30.1,4218265899,212,14.0,4218265891,140,3.7,4218265887,124,,4218265889,56,Back,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538883113,33,1,1,2,54,7catg5lpivcmpf4xhggh6d8rk,1,5.3,26.6,2023-04-24T19:18:51.033Z,2023-04-24T19:18:56Z,4218266163,212,14.4,4218266157,56,Back,4218266159,140,5.1,4218266165,213,1.6,4218266161,141,47.8,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538883163,34,1,1,3,0,7catg5lpivcmpf4xhggh6d8rk,1,7.4,49,2023-04-24T19:18:56.433Z,2023-04-24T19:19:02Z,4218266455,141,28.0,4218266449,56,Back,4218266451,140,7.0,4218266459,213,4.7,4218266457,212,14.3,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538883277,35,1,1,3,6,7catg5lpivcmpf4xhggh6d8rk,1,12.7,26.8,2023-04-24T19:19:02.298Z,2023-04-24T19:19:14Z,4218266953,212,17.1,4218266951,141,51.9,4218266949,140,12.1,4218266955,213,1.6,4218266947,56,Back,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538883289,36,1,1,3,17,7catg5lpivcmpf4xhggh6d8rk,1,20.1,56.7,2023-04-24T19:19:13.858Z,2023-04-24T19:19:16Z,4218267005,140,23.1,4218267011,213,1.3,4218267007,141,75.9,4218267009,212,13.4,4218267003,56,Back,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538883341,37,1,1,3,20,7catg5lpivcmpf4xhggh6d8rk,1,22.9,76.2,2023-04-24T19:19:16.554Z,2023-04-24T19:19:20Z,4218267285,140,46.5,4218267283,56,Back,4218267281,155,,4218267291,213,0.5,4218267287,141,96.0,4218267289,212,28.2,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538883379,38,1,1,3,24,7catg5lpivcmpf4xhggh6d8rk,1,46.5,96,2023-04-24T19:19:20.234Z,2023-04-24T19:19:23Z,4218267509,56,Back,4218267517,213,3.1,4218267513,141,96.6,4218267511,140,37.9,4218267515,212,9.0,,,,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538883387,39,1,1,3,27,7catg5lpivcmpf4xhggh6d8rk,1,37.9,96.6,2023-04-24T19:19:23.131Z,2023-04-24T19:19:24Z,4218267555,140,28.4,4218267553,56,Back,4218267561,213,3.4,4218267559,212,10.4,4218267557,141,92.3,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538883399,40,1,1,3,28,7catg5lpivcmpf4xhggh6d8rk,1,28.4,92.3,2023-04-24T19:19:24.154Z,2023-04-24T19:19:25Z,4218267639,213,5.2,4218267637,212,11.6,4218267631,56,Back,4218267633,140,33.5,4218267635,141,77.1,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538883437,41,1,1,3,29,7catg5lpivcmpf4xhggh6d8rk,1,33.5,77.1,2023-04-24T19:19:25.290Z,2023-04-24T19:19:29Z,4218267805,140,24.3,4218267811,213,2.6,4218267807,141,86.4,4218267809,212,11.5,4218267803,56,Back,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538883469,42,1,1,3,33,7catg5lpivcmpf4xhggh6d8rk,1,25.6,85.7,2023-04-24T19:19:29.698Z,2023-04-24T19:19:34Z,4218267999,141,87.2,4218268003,213,0.0,4218267997,140,61.4,4218268005,1,,4218267993,155,,4218268001,212,37.6,4218267995,56,Left,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538883471,43,4,1,3,38,7catg5lpivcmpf4xhggh6d8rk,1,62.9,85.8,2023-04-24T19:19:34.354Z,2023-04-24T19:20:14Z,4218268017,286,,4218268009,13,,4218268011,56,Left,4218268155,233,16,4218268013,152,,4218269635,295,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
