id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/13/value,qualifier/17/value,assist,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2516051429,184,1,1,18,19,7kfx3xpj2c2wxinsyi16i9gaz,1,4.4,51.5,2023-03-05T15:48:52.523Z,2023-03-08T03:32:56Z,4076192107,237,,4076192095,124,,4076191249,141,41.0,4076191241,56,Back,4076191257,213,4.4,4076191245,140,2.4,4076191255,212,7.4,,,,4nl5hapemrmmuh1r8afne8b85,Marcelo Carné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516866685,917,1,1,18,21,7kfx3xpj2c2wxinsyi16i9gaz,1,5.2,37.2,2023-03-05T15:48:54.526Z,2023-03-08T03:33:00Z,4081696345,178,,4080549399,140,12.1,4080549401,141,6.1,4080549405,213,5.0,4080549397,56,Back,4080549403,212,22.4,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516051449,185,1,1,18,25,7kfx3xpj2c2wxinsyi16i9gaz,1,14,8.3,2023-03-05T15:48:58.557Z,2023-03-08T03:33:04Z,4076191395,141,32.2,4076191397,212,23.7,4076191393,140,30.4,4076191399,213,0.8,4081696375,178,,4076191391,56,Back,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516051513,186,1,1,18,28,7kfx3xpj2c2wxinsyi16i9gaz,1,30.9,35.4,2023-03-05T15:49:00.884Z,2023-03-08T03:33:08Z,4076191725,141,34.2,4076191729,213,3.2,4081696431,178,,4076191721,56,Back,4076191727,212,14.0,4076191723,140,17.6,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516051571,187,1,1,18,33,7kfx3xpj2c2wxinsyi16i9gaz,1,17.6,34.2,2023-03-05T15:49:06.046Z,2023-03-08T03:33:11Z,4076192069,212,24.7,4081696491,178,,4076192063,56,Back,4076192071,213,1.7,4076192067,141,70.3,4076192065,140,15.2,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516051643,188,1,1,18,36,7kfx3xpj2c2wxinsyi16i9gaz,1,15.2,70.3,2023-03-05T15:49:08.945Z,2023-03-08T03:33:14Z,4076192493,212,17.5,4076192497,213,1.2,4081696511,178,,4076192491,141,94.5,4076192487,140,20.8,4076192485,56,Back,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516051741,189,1,1,18,40,7kfx3xpj2c2wxinsyi16i9gaz,1,20.8,94.5,2023-03-05T15:49:13.052Z,2023-03-08T03:33:19Z,4076192973,212,18.4,4081696569,178,,4076192975,213,5.3,4076192969,140,30.9,4076192971,141,72.3,4076192967,56,Back,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516051753,190,4,1,18,40,7kfx3xpj2c2wxinsyi16i9gaz,1,31.6,76.2,2023-03-05T15:49:13.510Z,2023-03-08T03:33:26Z,4076193021,285,,4076193019,152,,4076193013,13,,4076193017,56,Back,4076193031,233,159,4076193015,295,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516051749,159,4,1,18,40,bwt8yfk8rkcwiwyr0mopd7wqd,0,68.4,23.8,2023-03-05T15:49:13.511Z,2023-03-08T03:33:26Z,4081696729,178,,4076193049,233,190,4076192993,152,,4076192995,286,,4076192989,295,,4076192987,13,,4076192991,56,Center,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516052091,191,1,1,18,56,7kfx3xpj2c2wxinsyi16i9gaz,1,31.5,71.5,2023-03-05T15:49:29.493Z,2023-03-08T03:33:29Z,4076194769,56,Back,4081696779,178,,4076196473,189,,4076194773,141,32.6,4076194765,5,,4076194771,140,26.9,4076194767,152,,4076194775,212,26.9,5n3pl3j98lkmzzus1b095bkd1,Renê,4076194777,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516052165,193,1,1,19,2,7kfx3xpj2c2wxinsyi16i9gaz,1,26.3,21.5,2023-03-05T15:49:34.879Z,2023-03-08T03:33:33Z,4076195199,140,46.4,4076195203,212,23.0,4076195205,213,5.9,4076195201,141,8.2,4076195197,56,Back,4081696811,178,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516052117,192,43,1,19,2,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-03-05T15:49:35.224Z,2023-03-05T16:24:21Z,4076194939,213,4.7,4076194931,56,Back,4076194941,1,0,4076194935,141,20.9,4076194937,212,33.9,4076334119,144,1,4076194933,140,26.4,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516052239,194,1,1,19,6,7kfx3xpj2c2wxinsyi16i9gaz,1,46.4,8.2,2023-03-05T15:49:39.481Z,2023-03-08T03:33:36Z,4076195623,140,93.9,4076195627,212,49.9,4076195631,1,,4076195625,141,10.3,4081696865,178,,4076195621,56,Right,4076195629,213,0.0,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516052245,195,3,1,19,10,7kfx3xpj2c2wxinsyi16i9gaz,0,92.6,9.6,2023-03-05T15:49:43.491Z,2023-03-08T03:33:45Z,4081697001,178,,4080551105,465,,4076195653,286,,4076196003,233,160,4076195651,56,Right,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516052315,160,7,1,19,10,bwt8yfk8rkcwiwyr0mopd7wqd,1,7.4,90.4,2023-03-05T15:49:43.742Z,2023-03-08T03:33:52Z,4076195937,167,,4076195943,285,,4081697141,178,,4080551243,385,,4076195941,56,Back,4076195987,233,195,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516052321,161,6,1,19,12,bwt8yfk8rkcwiwyr0mopd7wqd,0,6.6,89.6,2023-03-05T15:49:45.445Z,2023-03-08T03:34:00Z,4076195953,56,Back,4076197351,233,196,4076197101,73,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516052509,196,6,1,19,12,7kfx3xpj2c2wxinsyi16i9gaz,1,93.4,10.4,2023-03-05T15:49:45.445Z,2023-03-08T03:34:00Z,4076196899,75,,4076197343,233,161,4076196897,56,Right,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516052937,197,1,1,19,46,7kfx3xpj2c2wxinsyi16i9gaz,0,99.6,0.7,2023-03-05T15:50:19.631Z,2023-03-08T03:34:06Z,4076199315,213,1.7,4076199305,223,,4076199317,1,,4081697369,178,,4076199307,56,Center,4076199299,2,,4076199311,141,53.9,4076199301,6,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,4080551561,72,,,4076199303,155,,4076199313,212,36.4,4076199309,140,,,,,,,,,,,,,,,96.1,,,,,,,,,,,,
2516052969,162,12,1,19,48,bwt8yfk8rkcwiwyr0mopd7wqd,1,8.7,54.3,2023-03-05T15:50:20.951Z,2023-03-08T03:34:10Z,4076199479,212,29.0,4081697429,388,,4076199487,15,,4076199475,140,17.1,4076199473,56,Back,4076199481,213,5.0,4076199477,141,13.7,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053051,198,1,1,19,53,7kfx3xpj2c2wxinsyi16i9gaz,1,80.4,89.3,2023-03-05T15:50:26.078Z,2023-03-08T03:34:16Z,4076199943,212,25.1,4076199937,56,Center,4081697537,178,,4076199945,213,3.7,4076199941,141,70.2,4076199939,140,60.0,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053083,199,1,1,19,56,7kfx3xpj2c2wxinsyi16i9gaz,1,60,70.2,2023-03-05T15:50:29.215Z,2023-03-08T03:34:20Z,4076200141,141,30.6,4076200139,140,58.9,4081697593,178,,4076200137,56,Center,4076200143,212,27.0,4076200145,213,4.7,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053133,200,1,1,19,59,7kfx3xpj2c2wxinsyi16i9gaz,1,58.7,31.8,2023-03-05T15:50:31.940Z,2023-03-08T03:34:23Z,4076200427,140,78.2,4081697637,178,,4076200425,56,Center,4076200435,213,6.2,4076200429,141,29.5,4076200433,212,20.5,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053155,163,43,1,20,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-03-05T15:50:36.470Z,2023-03-05T15:50:55Z,4076200557,285,0,4076200609,233,201,4076201999,144,7,4076200555,56,Back,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517086083,943,83,1,20,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,24.4,56.8,2023-03-05T15:50:36.713Z,2023-03-08T04:10:23Z,4081725297,399,248508,,,,,,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053145,201,61,1,20,3,7kfx3xpj2c2wxinsyi16i9gaz,0,74.9,49.3,2023-03-05T15:50:36.717Z,2023-03-08T04:10:08Z,4081697831,178,,4076200485,56,Center,,,,,,,,,,,,,,,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053159,164,49,1,20,5,bwt8yfk8rkcwiwyr0mopd7wqd,1,23.2,45.2,2023-03-05T15:50:38.675Z,2023-03-08T03:34:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053187,165,1,1,20,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,22.5,42.8,2023-03-05T15:50:39.334Z,2023-03-08T03:34:50Z,4076200767,213,3.7,4076200763,212,6.4,4076200751,56,Back,4081697985,178,,4076200753,140,17.3,4076200757,141,38.0,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053209,166,1,1,20,7,bwt8yfk8rkcwiwyr0mopd7wqd,0,17.1,37.4,2023-03-05T15:50:40.032Z,2023-03-08T03:34:57Z,4076200849,1,,4081698125,178,,4076200841,140,21.4,4076200831,157,,4076200845,212,4.9,4076200835,56,Back,4076200847,213,5.9,4076200843,141,34.6,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053215,202,61,1,20,7,7kfx3xpj2c2wxinsyi16i9gaz,1,77.5,56.1,2023-03-05T15:50:40.219Z,2023-03-08T03:35:03Z,4081698241,178,,4076200861,56,Center,,,,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053447,167,1,1,20,20,bwt8yfk8rkcwiwyr0mopd7wqd,1,8.1,52.2,2023-03-05T15:50:53.768Z,2023-03-08T03:35:16Z,4076202111,212,27.3,4076202109,141,12.9,4080554069,189,,4076202113,213,4.9,4081698345,178,,4076202107,140,13.6,4076202105,56,Back,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053467,168,1,1,20,21,bwt8yfk8rkcwiwyr0mopd7wqd,1,14.8,9.4,2023-03-05T15:50:53.987Z,2023-03-08T03:35:09Z,4076202201,140,25.7,4080554111,189,,4076202197,56,Back,4076202207,213,5.9,4076202203,141,3.5,4076202205,212,12.1,4081698361,178,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053503,169,1,1,20,26,bwt8yfk8rkcwiwyr0mopd7wqd,1,28.1,3.5,2023-03-05T15:50:58.938Z,2023-03-08T03:35:24Z,4076202335,141,3.5,4076202339,213,3.1,4081698593,178,,4076202333,140,19.6,4076202331,56,Back,4076202337,212,8.9,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053519,170,1,1,20,26,bwt8yfk8rkcwiwyr0mopd7wqd,0,19,3.7,2023-03-05T15:50:59.669Z,2023-03-08T03:35:28Z,4076202409,155,,4076202419,213,0.1,4081698671,178,,4076202411,56,Back,4076202415,141,5.5,4076202413,140,40.9,4076202417,212,23.0,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053549,203,1,1,20,28,7kfx3xpj2c2wxinsyi16i9gaz,0,55.2,87.1,2023-03-05T15:51:00.982Z,2023-03-08T03:35:34Z,4076202611,212,19.9,4076202609,141,86.0,4076202617,213,6.2,4076202603,56,Left,4081698779,388,,4076202599,3,,4076202607,140,74.1,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053561,171,1,1,20,29,bwt8yfk8rkcwiwyr0mopd7wqd,0,20.1,11.7,2023-03-05T15:51:02.769Z,2023-03-08T03:35:51Z,4076202675,157,,4076202681,141,24.9,4076202677,56,Back,4076202679,140,43.1,4076202685,213,0.4,4076202683,212,25.8,4081698861,388,,4076202687,1,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053591,204,49,1,20,31,7kfx3xpj2c2wxinsyi16i9gaz,1,58.1,77.2,2023-03-05T15:51:04.406Z,2023-03-08T03:35:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053619,205,1,1,20,32,7kfx3xpj2c2wxinsyi16i9gaz,1,58.3,69,2023-03-05T15:51:05.186Z,2023-03-08T03:36:00Z,4076202917,141,54.6,4076202913,56,Center,4076202915,140,67.1,4081698931,178,,4076202921,213,5.5,4076202919,212,13.5,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053625,206,50,1,20,34,7kfx3xpj2c2wxinsyi16i9gaz,1,66.4,59.4,2023-03-05T15:51:07.266Z,2023-03-08T03:36:13Z,4076203037,233,172,4076202937,56,Center,4076202939,286,,,,,,,,,,,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053635,172,7,1,20,34,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.6,40.6,2023-03-05T15:51:07.452Z,2023-03-08T03:36:16Z,4076202987,56,Back,4081699091,178,,4076202989,285,,4080555329,384,,4076203015,233,206,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517106255,1347,67,1,20,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,36.1,44.6,2023-03-05T15:51:08.822Z,2023-03-08T07:18:18Z,4081817299,233,1646,,,,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517086437,1194,43,1,20,35,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-03-05T15:51:08.823Z,2023-03-08T06:44:20Z,4081726923,399,90130,4081817269,144,83,,,,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517106251,1646,67,1,20,35,7kfx3xpj2c2wxinsyi16i9gaz,0,63.9,55.4,2023-03-05T15:51:08.823Z,2023-03-08T06:44:24Z,4081817303,233,1347,,,,,,,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053669,173,1,1,20,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,36.3,45.4,2023-03-05T15:51:08.863Z,2023-03-08T07:18:18Z,4081699185,178,,4076203177,56,Back,4076203181,141,56.3,4076203185,213,1.1,4076203179,140,39.6,4076203183,212,8.2,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053675,174,61,1,20,36,bwt8yfk8rkcwiwyr0mopd7wqd,0,38.8,58.7,2023-03-05T15:51:09.218Z,2023-03-08T03:36:28Z,4081699265,178,,4076203215,56,Back,,,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053751,208,1,1,20,37,7kfx3xpj2c2wxinsyi16i9gaz,1,52.5,43.4,2023-03-05T15:51:10.373Z,2023-03-08T03:36:35Z,4081699347,178,,4076203663,140,56.4,4076203667,212,16.8,4076203665,141,19.5,4076203661,56,Right,4076203669,213,5.0,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516053691,207,43,1,20,40,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-03-05T15:51:13.363Z,2023-03-07T14:07:15Z,4080556079,144,49,,,,,,,,,,,,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054487,175,68,1,21,26,bwt8yfk8rkcwiwyr0mopd7wqd,0,0,0,2023-03-05T15:51:59.186Z,2023-03-08T03:36:47Z,4080560235,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054495,209,68,1,21,26,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-03-05T15:51:59.187Z,2023-03-08T03:36:54Z,4080560159,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054547,210,1,1,21,29,7kfx3xpj2c2wxinsyi16i9gaz,1,54.5,19.1,2023-03-05T15:52:02.056Z,2023-03-08T03:37:00Z,4076207825,212,18.6,4076207823,141,28.2,4076207827,213,2.8,4076207819,56,Back,4081699647,178,,4076207821,140,37.8,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054571,211,1,1,21,30,7kfx3xpj2c2wxinsyi16i9gaz,1,37.8,28.2,2023-03-05T15:52:03.784Z,2023-03-08T03:37:03Z,4076207923,140,32.8,4076207931,212,25.9,4081699719,178,,4076207921,56,Back,4076207929,141,65.5,4076207933,213,1.8,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054613,212,1,1,21,33,7kfx3xpj2c2wxinsyi16i9gaz,1,32.8,65.5,2023-03-05T15:52:06.450Z,2023-03-08T03:37:33Z,4081700067,178,,4076208135,56,Back,4076208143,213,1.2,4076208137,140,38.6,4076208139,141,88.1,4076208141,212,16.5,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054677,213,1,1,21,36,7kfx3xpj2c2wxinsyi16i9gaz,1,38.6,88.1,2023-03-05T15:52:09.777Z,2023-03-08T03:37:38Z,4076208487,140,33.4,4076208491,212,15.4,4076208485,56,Back,4076208493,213,4.4,4081700129,178,,4076208489,141,66.9,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054721,214,1,1,21,40,7kfx3xpj2c2wxinsyi16i9gaz,1,30.9,65.2,2023-03-05T15:52:12.854Z,2023-03-08T03:37:42Z,4076208741,213,4.8,4081700189,178,,4076208739,212,24.4,4076208737,141,29.4,4076208733,56,Back,4076208735,140,32.5,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054755,215,1,1,21,43,7kfx3xpj2c2wxinsyi16i9gaz,0,31.9,27.1,2023-03-05T15:52:16.209Z,2023-03-08T03:37:45Z,4081700227,178,,4076208885,212,34.4,4076208879,56,Right,4076208883,141,0.0,4076208887,213,5.7,4076208889,1,,4076208881,140,58.7,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054767,176,5,1,21,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,39.6,101.4,2023-03-05T15:52:17.236Z,2023-03-08T03:37:50Z,4076208973,233,216,4076208929,56,Back,4076208931,347,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054761,216,5,1,21,44,7kfx3xpj2c2wxinsyi16i9gaz,0,60.4,-1.4,2023-03-05T15:52:17.236Z,2023-03-08T03:37:51Z,4076208903,56,Right,4076208905,347,,4076208985,233,176,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054883,177,1,1,21,53,bwt8yfk8rkcwiwyr0mopd7wqd,1,42.4,100,2023-03-05T15:52:26.518Z,2023-03-08T03:38:09Z,4076209575,56,Back,4076209581,141,82.4,4076209579,140,44.5,4076209585,213,4.9,4076209571,107,,4076209583,212,12.9,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054919,178,1,1,21,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,52.8,88,2023-03-05T15:52:29.054Z,2023-03-08T03:38:12Z,4076209745,56,Left,4076209747,140,59.3,4081700623,178,,4076209755,213,0.6,4076209749,141,94.5,4076209751,212,8.1,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054935,179,1,1,21,57,bwt8yfk8rkcwiwyr0mopd7wqd,0,60.6,96,2023-03-05T15:52:30.380Z,2023-03-08T03:38:15Z,4076209861,213,5.2,4081700653,178,,4076209857,141,68.2,4076209855,140,70.7,4076209849,56,Center,4076209859,212,21.7,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054937,217,8,1,21,58,7kfx3xpj2c2wxinsyi16i9gaz,1,28.5,30.7,2023-03-05T15:52:31.217Z,2023-03-08T03:38:22Z,4080561479,383,,4076209869,56,Back,4081700775,178,,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054945,218,49,1,21,59,7kfx3xpj2c2wxinsyi16i9gaz,1,28.5,30.7,2023-03-05T15:52:32.284Z,2023-03-08T03:38:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054977,219,1,1,21,59,7kfx3xpj2c2wxinsyi16i9gaz,1,28.5,30.7,2023-03-05T15:52:32.308Z,2023-03-08T03:38:31Z,4081700875,178,,4076210043,140,34.5,4076210045,141,43.6,4076210039,56,Back,4076210051,213,0.9,4076210049,212,10.8,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516054987,220,1,1,22,0,7kfx3xpj2c2wxinsyi16i9gaz,1,26.9,41.9,2023-03-05T15:52:33.536Z,2023-03-08T03:38:37Z,4076210123,141,41.5,4076210127,213,6.3,4076210125,212,11.1,4081700963,178,,4076210121,140,37.5,4076210119,56,Back,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516055015,221,1,1,22,1,7kfx3xpj2c2wxinsyi16i9gaz,0,44.1,37.4,2023-03-05T15:52:34.138Z,2023-03-08T03:38:42Z,4076210279,56,Back,4076210285,212,6.5,4076210287,213,3.8,4076210283,141,31.2,4081701013,178,,4076210281,140,39.4,,,,,,,4rfcpo4l9f8x1m0rlnwloefl6,Pablo Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
