id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2529855429,16,1,1,1,7,9ldqu49smv1xg2va0n2cy28zl,1,33.7,97.4,2023-04-07T17:03:17.894Z,2023-04-09T08:41:18Z,4170233929,141,94.5,4170233933,213,6.2,4170233927,140,63.0,4175690951,178,,4170233925,56,Left,4170233931,212,30.8,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855431,17,50,1,1,10,9ldqu49smv1xg2va0n2cy28zl,1,70.8,95.2,2023-04-07T17:03:20.454Z,2023-04-09T12:22:53Z,4170233939,286,,4170233937,56,Left,4170233995,233,14,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531009875,869,43,1,1,11,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-04-07T17:03:21.399Z,2023-04-09T12:21:32Z,4176330201,144,67,4176302071,233,1047,,,,,,,,,,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531009869,1047,43,1,1,11,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-04-07T17:03:21.400Z,2023-04-09T12:21:31Z,4176330175,144,67,4176302099,233,869,,,,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855439,14,7,1,1,11,66bsnl0zjb7l5akwo00h0y5me,1,29.2,4.8,2023-04-07T17:03:21.428Z,2023-04-09T12:22:58Z,4171239941,383,,4170233987,285,,4175693499,178,,4170233989,233,17,4170233985,56,Back,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855441,15,49,1,1,12,66bsnl0zjb7l5akwo00h0y5me,1,28.2,3.1,2023-04-07T17:03:22.389Z,2023-04-09T12:23:04Z,,,,,,,,,,,,,,,,,,,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855449,16,1,1,1,13,66bsnl0zjb7l5akwo00h0y5me,1,28.2,3.1,2023-04-07T17:03:23.125Z,2023-04-09T08:43:51Z,4170234023,212,10.0,4170234021,141,16.7,4175693767,178,,4170234017,56,Back,4170234025,213,1.2,4170234019,140,31.9,,,,,,,aavcrjkupdm4kglaae4fiqzmd,Wilson Manafá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855451,17,1,1,1,14,66bsnl0zjb7l5akwo00h0y5me,1,31.9,16.7,2023-04-07T17:03:24.128Z,2023-04-09T08:43:55Z,4170234037,213,3.1,4170234029,56,Back,4170234033,141,18.8,4170234035,212,19.6,4170234031,140,13.3,4175693873,178,,,,,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855471,18,1,1,1,16,66bsnl0zjb7l5akwo00h0y5me,1,13.3,18.8,2023-04-07T17:03:26.611Z,2023-04-09T08:43:59Z,4175693943,178,,4170234153,213,2.1,4170234145,56,Back,4170234147,140,4.0,4170234149,141,44.3,4170234151,212,19.9,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855503,19,1,1,1,20,66bsnl0zjb7l5akwo00h0y5me,1,9.5,53.7,2023-04-07T17:03:30.569Z,2023-04-09T08:44:04Z,4170234299,155,,4170234311,1,,4170234305,141,96.8,4170234301,56,Back,4170234307,212,40.8,4175694045,178,,4170234303,140,36.5,4170234309,213,0.8,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855505,20,1,1,1,28,66bsnl0zjb7l5akwo00h0y5me,0,67,68.1,2023-04-07T17:03:38.338Z,2023-04-09T08:44:12Z,4170234381,236,,4170234319,140,66.6,4170234325,213,4.4,4175694171,178,,4170234321,141,65.9,4170234317,56,Center,4170234323,212,1.6,4170234383,233,18,av5ng2yhu8q1lqacekmxci0ut,Wendell,,4170234387,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855509,18,74,1,1,28,9ldqu49smv1xg2va0n2cy28zl,1,32.4,37.6,2023-04-07T17:03:38.430Z,2023-04-09T08:44:19Z,4170234357,285,,4170234389,233,20,4170234355,56,Back,4175694279,178,,,,,,,,,,,,,,yzee990gbkpl00qdgr6h3r2t,Chiquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855511,21,1,1,1,29,66bsnl0zjb7l5akwo00h0y5me,0,64.2,63.2,2023-04-07T17:03:39.319Z,2023-04-09T08:44:31Z,4170234399,212,27.1,4170234395,140,75.2,4170234401,213,5.2,4170234397,141,27.2,4175694717,178,,4170234393,56,Center,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855513,19,49,1,1,31,9ldqu49smv1xg2va0n2cy28zl,1,28.7,70.9,2023-04-07T17:03:41.473Z,2023-04-09T12:16:59Z,,,,,,,,,,,,,,,,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855517,20,3,1,1,32,9ldqu49smv1xg2va0n2cy28zl,0,32.3,78.2,2023-04-07T17:03:42.280Z,2023-04-09T12:16:47Z,4170234429,56,Back,4170234431,285,,4175695363,178,,4171240839,465,,4170234455,233,22,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855519,22,7,1,1,32,66bsnl0zjb7l5akwo00h0y5me,1,67.7,21.8,2023-04-07T17:03:42.327Z,2023-04-09T08:45:01Z,4170234435,286,,4170234439,233,20,4171240979,384,,4175695461,178,,4170234433,56,Center,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855521,23,49,1,1,33,66bsnl0zjb7l5akwo00h0y5me,1,71.8,15.5,2023-04-07T17:03:43.560Z,2023-04-09T08:45:06Z,,,,,,,,,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855531,24,1,1,1,35,66bsnl0zjb7l5akwo00h0y5me,1,76.1,22.7,2023-04-07T17:03:45.677Z,2023-04-09T08:45:09Z,4170234503,140,98.6,4170234507,212,25.9,4175695697,178,,4170234509,213,5.9,4170234501,56,Right,4170234505,141,7.1,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855545,25,1,1,1,39,66bsnl0zjb7l5akwo00h0y5me,1,98.6,7.1,2023-04-07T17:03:49.173Z,2023-04-09T12:46:54Z,4171241287,20,,4170234599,141,53.6,4171241283,225,,4175696067,178,,4170234603,213,1.8,4170234597,140,90.6,4170234593,155,,4171275525,210,15,8y0e1y90ih393h7zv7srfot79,Otávio,1,4170234601,212,4170234595,56,4170234605,1,,4171275527,154,4170234591,2,,4171241285,387,,,,,,,,,,32.7,Center,,,,,,
2529855547,26,44,1,1,41,66bsnl0zjb7l5akwo00h0y5me,1,92.1,54.4,2023-04-07T17:03:51.340Z,2023-04-09T12:46:54Z,4170234637,233,21,4170234611,286,,4170234609,56,Center,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855543,21,44,1,1,41,9ldqu49smv1xg2va0n2cy28zl,0,7.9,45.6,2023-04-07T17:03:51.341Z,2023-04-09T08:45:36Z,4170234587,56,Back,4170234589,285,,4170234643,233,26,,,,,,,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855551,27,15,1,1,41,66bsnl0zjb7l5akwo00h0y5me,1,90.9,56.5,2023-04-07T17:03:51.353Z,2023-04-09T12:46:54Z,4171275555,55,25,4170234849,147,51.4,4171275551,29,,4170234847,146,97.8,4170234627,17,,4170234629,56,Center,4170234709,15,,4175696371,388,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,4170234625,22,4170234841,103,4170234837,78,,4170234857,233,4170234713,328,,4171275553,154,4170234839,102,51.8,,,,,,,,9.5,23,,,,,
2529855575,23,10,1,1,42,9ldqu49smv1xg2va0n2cy28zl,1,3.1,47.2,2023-04-07T17:03:52.430Z,2023-04-09T08:45:42Z,4170234773,177,,4170234777,182,,4170234779,56,Back,4171276351,377,,4170234805,233,27,4170234775,178,,,,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855573,22,52,1,1,43,9ldqu49smv1xg2va0n2cy28zl,1,3.8,50.1,2023-04-07T17:03:53.180Z,2023-04-09T08:45:49Z,4175696583,178,,4171278033,377,,,,,,,,,,,,,,,,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855655,24,1,1,2,0,9ldqu49smv1xg2va0n2cy28zl,0,5.9,51.8,2023-04-07T17:04:10.221Z,2023-04-09T08:45:53Z,4170235301,141,96.8,4170235297,56,Back,4170235305,213,0.8,4170235299,140,36.5,4170235311,189,,4170235303,212,44.4,4170235295,199,,4170235307,1,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855645,28,61,1,2,0,66bsnl0zjb7l5akwo00h0y5me,1,62.6,4,2023-04-07T17:04:10.893Z,2023-04-09T08:46:05Z,4175696941,178,,4170235251,189,,4170235249,56,Right,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855665,25,5,1,2,0,9ldqu49smv1xg2va0n2cy28zl,1,35.9,101.7,2023-04-07T17:04:10.969Z,2023-04-09T08:46:11Z,4170235377,347,,4170235391,233,29,4170235375,56,Back,,,,,,,,,,,,,,,,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855649,29,5,1,2,0,66bsnl0zjb7l5akwo00h0y5me,0,64.1,-1.7,2023-04-07T17:04:10.969Z,2023-04-09T08:46:11Z,4170235409,233,25,4170235267,56,Right,4170235269,347,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529855683,26,1,1,2,13,9ldqu49smv1xg2va0n2cy28zl,1,37,100,2023-04-07T17:04:23.774Z,2023-04-09T08:46:20Z,4170235473,56,Back,4170235477,141,89.6,4170235479,212,9.0,4170235481,213,5.3,4170235471,107,,4170235475,140,41.6,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
