id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2500791063,12,43,1,0,24,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-01-26T20:18:04.123Z,2023-01-26T20:18:40Z,3995869013,56,Right,3995869763,144,61,,,,,,,,,,,,,,,,,,,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791075,6,3,1,0,25,491xixnlsp75o7cr3w2gc1o0z,1,28,94,2023-01-26T20:18:05.280Z,2023-01-28T02:11:58Z,3996458635,464,,3995869063,285,,3997614957,178,,3995869061,56,Back,3995869069,233,13,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791077,13,45,1,0,25,9ldqu49smv1xg2va0n2cy28zl,0,72,6,2023-01-26T20:18:05.280Z,2023-01-28T02:11:59Z,3995869067,286,,3995869065,56,Right,3995869073,233,6,,,,,,,,,,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791083,7,1,1,0,26,491xixnlsp75o7cr3w2gc1o0z,1,27,94.1,2023-01-26T20:18:05.683Z,2023-01-28T02:12:03Z,3995869113,213,3.4,3995869109,141,90.5,3995869105,56,Back,3997615035,178,,3995869107,140,19.3,3995869111,212,8.4,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791085,8,1,1,0,26,491xixnlsp75o7cr3w2gc1o0z,1,19.3,90.5,2023-01-26T20:18:06.308Z,2023-01-28T02:12:07Z,3995869121,140,27.5,3995869127,213,5.5,3995869119,56,Back,3997615111,178,,3995869123,141,78.0,3995869117,155,,3995869125,212,12.1,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791393,25,1,1,0,27,491xixnlsp75o7cr3w2gc1o0z,0,26.6,93.2,2023-01-26T20:18:07.032Z,2023-01-28T02:12:11Z,3995870857,140,32.2,3995870851,3,,3995870863,213,5.1,3997615173,388,,3995870859,141,71.9,3995870861,212,15.6,3995870855,56,Back,3995870853,168,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791089,14,49,1,0,28,9ldqu49smv1xg2va0n2cy28zl,1,62.9,35.7,2023-01-26T20:18:08.274Z,2023-01-28T02:12:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791099,15,1,1,0,28,9ldqu49smv1xg2va0n2cy28zl,0,62.8,35.7,2023-01-26T20:18:08.323Z,2023-01-28T02:12:21Z,3995869157,56,Center,3995869165,213,0.9,3997615335,178,,3995869163,212,15.4,3995869161,141,53.3,3995869159,140,72.0,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791107,9,4,1,0,30,491xixnlsp75o7cr3w2gc1o0z,1,29.3,46.8,2023-01-26T20:18:10.249Z,2023-01-28T02:12:27Z,3995869197,56,Back,3995869205,233,16,3995869203,285,,3995869199,152,,3995869195,13,,3995869201,265,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791105,16,4,1,0,30,9ldqu49smv1xg2va0n2cy28zl,0,70.7,53.2,2023-01-26T20:18:10.250Z,2023-01-28T02:12:27Z,3995869187,56,Center,3995869191,265,,3995869213,233,9,3995869193,286,,3997615455,178,,3995869185,13,,3995869189,152,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791155,10,1,1,0,44,491xixnlsp75o7cr3w2gc1o0z,1,33.2,36.1,2023-01-26T20:18:24.218Z,2023-01-28T02:12:31Z,3995869457,212,15.9,3995869451,56,Back,3997615469,178,,3995914807,152,,3995869455,141,23.9,3995869459,213,5.7,3995914805,5,,3995869453,140,46.1,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501127459,767,67,1,0,45,491xixnlsp75o7cr3w2gc1o0z,1,47.5,22.5,2023-01-26T20:18:24.906Z,2023-01-28T04:45:17Z,3997644501,233,1125,,,,,,,,,,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501127457,1125,67,1,0,45,9ldqu49smv1xg2va0n2cy28zl,0,52.5,77.5,2023-01-26T20:18:24.907Z,2023-01-28T03:03:48Z,3997644505,233,767,,,,,,,,,,,,,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791161,11,1,1,0,45,491xixnlsp75o7cr3w2gc1o0z,1,46.2,23.5,2023-01-26T20:18:24.923Z,2023-01-28T04:45:17Z,3995869491,212,6.8,3995869487,140,40.6,3995914823,156,,3995869489,141,18.4,3995869485,56,Back,3995869493,213,3.7,3997615541,178,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791181,13,1,1,0,46,491xixnlsp75o7cr3w2gc1o0z,1,41,18.1,2023-01-26T20:18:25.931Z,2023-01-28T02:12:41Z,3995869601,56,Right,3995869607,212,19.6,3995869599,155,,3995869603,140,58.2,3997615621,178,,3995869609,213,5.9,3995869605,141,6.8,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791185,14,1,1,0,49,491xixnlsp75o7cr3w2gc1o0z,1,58.2,6.8,2023-01-26T20:18:28.643Z,2023-01-28T02:12:52Z,3997615831,178,,3995869635,212,5.9,3995869629,56,Right,3995869633,141,14.5,3995869637,213,2.1,3995869631,140,55.6,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791165,12,43,1,0,49,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-01-26T20:18:28.866Z,2023-01-26T21:08:26Z,3995914875,144,49,,,,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791189,15,1,1,0,52,491xixnlsp75o7cr3w2gc1o0z,1,53.9,11.9,2023-01-26T20:18:32.396Z,2023-01-28T02:13:01Z,3995869651,213,5.0,3995869647,141,2.3,3995869643,56,Right,3997615963,178,,3995869649,212,6.9,3995869645,140,56.0,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791195,16,1,1,0,54,491xixnlsp75o7cr3w2gc1o0z,1,55,3.5,2023-01-26T20:18:34.201Z,2023-01-28T02:13:05Z,3995869685,141,13.0,3995869689,213,2.8,3995869683,140,37.4,3995869681,56,Back,3995869687,212,19.6,3997615993,178,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791213,17,1,1,0,57,491xixnlsp75o7cr3w2gc1o0z,1,35.8,25.9,2023-01-26T20:18:37.227Z,2023-01-28T02:13:08Z,3995869783,140,29.1,3995869785,141,55.1,3995869789,213,1.9,3997616045,178,,3995869787,212,21.1,3995869781,56,Back,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791221,18,1,1,1,1,491xixnlsp75o7cr3w2gc1o0z,1,26.5,63.8,2023-01-26T20:18:40.718Z,2023-01-28T02:13:11Z,3995869831,213,5.3,3995869827,141,50.3,3997616085,178,,3995869823,56,Back,3995869825,140,32.8,3995869829,212,11.3,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791241,19,1,1,1,2,491xixnlsp75o7cr3w2gc1o0z,1,28.3,56,2023-01-26T20:18:42.358Z,2023-01-28T02:13:15Z,3995869951,141,88.1,3995869947,56,Back,3995869955,213,1.5,3995869949,140,28.9,3997616135,178,,3995869953,212,21.8,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791245,20,1,1,1,5,491xixnlsp75o7cr3w2gc1o0z,0,34.9,95.1,2023-01-26T20:18:45.156Z,2023-01-28T02:13:18Z,3997616209,178,,3995869975,155,,3995869979,140,57.8,3995869981,141,82.7,3995869977,56,Left,3995869983,212,25.5,3995869985,213,5.9,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791249,17,49,1,1,7,9ldqu49smv1xg2va0n2cy28zl,1,40.1,13.2,2023-01-26T20:18:46.606Z,2023-01-28T02:13:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791253,18,1,1,1,7,9ldqu49smv1xg2va0n2cy28zl,1,40.5,12.6,2023-01-26T20:18:46.632Z,2023-01-28T02:13:26Z,3995870041,141,16.7,3995870037,140,54.2,3995870043,212,14.7,3995870035,56,Right,3995870045,213,0.2,3997616419,178,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791255,19,1,1,1,8,9ldqu49smv1xg2va0n2cy28zl,0,54.7,15.9,2023-01-26T20:18:48.488Z,2023-01-28T02:13:29Z,3995870057,213,5.1,3997616481,178,,3995870051,140,56.3,3995870053,141,9.2,3995870049,56,Right,3995870055,212,4.9,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791261,21,8,1,1,9,491xixnlsp75o7cr3w2gc1o0z,1,38,88.4,2023-01-26T20:18:49.054Z,2023-01-28T02:13:35Z,3997616571,389,,3996459479,385,,3995870091,56,Back,,,,,,,,,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791265,20,5,1,1,9,9ldqu49smv1xg2va0n2cy28zl,1,58.6,-1.3,2023-01-26T20:18:49.473Z,2023-01-28T02:13:43Z,3995870115,233,22,3995870109,347,,3995870107,56,Right,,,,,,,,,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791267,22,5,1,1,9,491xixnlsp75o7cr3w2gc1o0z,0,41.4,101.3,2023-01-26T20:18:49.473Z,2023-01-28T02:13:43Z,3995870111,56,Back,3995870113,347,,3995870131,233,20,,,,,,,,,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791321,21,1,1,1,22,9ldqu49smv1xg2va0n2cy28zl,1,57.4,0,2023-01-26T20:19:02.193Z,2023-01-28T02:13:46Z,3995870427,56,Center,3995870437,1,,3995870431,141,33.1,3995870429,140,70.0,3995870425,107,,3995870433,212,27.1,3995870435,213,1.1,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791343,22,1,1,1,25,9ldqu49smv1xg2va0n2cy28zl,1,71.3,32.8,2023-01-26T20:19:05.104Z,2023-01-28T02:13:57Z,3995870571,213,0.1,3995870569,212,17.0,3995870565,140,87.5,3995870563,56,Center,3995870567,141,34.5,3995870561,155,,3997617077,388,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791347,23,50,1,1,27,9ldqu49smv1xg2va0n2cy28zl,1,94.6,30.4,2023-01-26T20:19:06.624Z,2023-01-28T02:14:42Z,3995870959,286,,3995870587,56,Center,3995871005,233,26,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791419,26,7,1,1,28,491xixnlsp75o7cr3w2gc1o0z,0,5.4,69.6,2023-01-26T20:19:07.640Z,2023-01-28T02:14:47Z,3995870989,233,23,3995870985,56,Back,3996460029,385,,3997618057,178,,3995870987,285,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500799833,544,61,1,1,28,9ldqu49smv1xg2va0n2cy28zl,1,90.1,31.3,2023-01-26T20:19:07.801Z,2023-01-28T02:14:57Z,3995917357,56,Center,3997618421,178,,,,,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791351,23,12,1,1,30,491xixnlsp75o7cr3w2gc1o0z,1,3.1,73.4,2023-01-26T20:19:09.988Z,2023-01-28T02:15:06Z,3995870607,212,5.2,3995870601,56,Back,3995870609,213,2.6,3995870605,141,77.3,3995870603,140,0.0,3995870627,167,,3997618577,178,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791355,24,6,1,1,30,491xixnlsp75o7cr3w2gc1o0z,0,4.1,69.4,2023-01-26T20:19:10.286Z,2023-01-28T02:15:11Z,3995870789,233,24,3995870623,56,Back,3995870625,73,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791379,24,6,1,1,30,9ldqu49smv1xg2va0n2cy28zl,1,95.9,30.6,2023-01-26T20:19:10.286Z,2023-01-28T02:15:10Z,3995870785,233,24,3995870781,56,Center,3995870783,75,,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791477,25,1,1,2,2,9ldqu49smv1xg2va0n2cy28zl,0,99.5,0.5,2023-01-26T20:19:42.233Z,2023-01-28T02:15:25Z,3995871277,141,34.0,3995871265,2,,3996460369,20,,3995871273,56,Center,3995871281,213,1.9,3995871279,212,24.2,3997618799,178,,3995871269,155,,1zxwich342p8fholev7ddkwh6,E. Fernández,3995871271,224,3995871267,6,3995871275,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500791483,27,12,1,2,3,491xixnlsp75o7cr3w2gc1o0z,1,8.3,67.7,2023-01-26T20:19:43.370Z,2023-01-28T02:15:30Z,3995871321,56,Back,3995871327,212,27.0,3995871329,213,0.5,3995871325,141,87.5,3997618829,178,,3995871355,15,,3995871323,140,30.6,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
