id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/17/value
2480332501,833,67,1,0,17,co1i764h6b02husae71w6scs8,1,39.8,6.1,2022-10-30T15:32:05.156Z,2022-11-01T22:57:02Z,3888190831,233,779,,,,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480332499,779,67,1,0,17,22mo7qbsnyi8wtucpvhgvhw2q,0,60.2,93.9,2022-10-30T15:32:05.157Z,2022-11-01T19:00:52Z,3888190835,233,833,,,,,,,,,,,,,,,,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575185,8,1,1,0,19,co1i764h6b02husae71w6scs8,0,41.2,6.4,2022-10-30T15:32:06.283Z,2022-11-01T12:04:19Z,3887813975,178,,3884212797,141,7.3,3884209883,56,Back,3884212877,236,,3884212879,233,6,3884212795,140,43.3,3884212799,212,2.3,3884212883,286,,10va1tucy0kb83wllaudp7e95,Pedrão,3884212801,213,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575377,6,74,1,0,19,22mo7qbsnyi8wtucpvhgvhw2q,1,60.9,91.7,2022-10-30T15:32:06.471Z,2022-11-01T12:04:13Z,3884212819,285,,3884212903,233,8,3884210843,56,Left,3887814675,178,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575227,9,49,1,0,19,co1i764h6b02husae71w6scs8,1,41.8,8.9,2022-10-30T15:32:06.768Z,2022-11-01T12:04:42Z,,,,,,,,,,,,,,,,,,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575241,10,1,1,0,20,co1i764h6b02husae71w6scs8,1,41.8,8.8,2022-10-30T15:32:07.822Z,2022-11-01T12:04:50Z,3884210119,140,40.9,3884210117,56,Back,3884210125,213,1.6,3884210121,141,35.5,3884210123,212,18.2,3887815439,178,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575285,11,1,1,0,22,co1i764h6b02husae71w6scs8,1,40.9,35.5,2022-10-30T15:32:10.104Z,2022-11-01T12:05:02Z,3887815689,178,,3884210337,141,59.7,3884210333,56,Back,3884210341,213,2.1,3884210335,140,32.3,3884210339,212,18.8,,,,,,,9lwpckbeu2ymqlmq6288bdjvt,Henrique Jocú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479575729,12,1,1,0,25,co1i764h6b02husae71w6scs8,1,32.3,59.7,2022-10-30T15:32:13.017Z,2022-11-01T12:05:09Z,3887815797,178,,3884212783,56,Back,3884212785,140,34.9,3884212789,212,23.4,3884212787,141,93.9,3884212791,213,1.5,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576081,7,27,1,0,41,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-10-30T15:32:28.836Z,2022-11-01T12:05:48Z,3884214673,53,3sdtccxqlc28tszv5vrnibckq,3884214671,41,Injury,3884214773,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576061,13,27,1,0,41,co1i764h6b02husae71w6scs8,1,0,0,2022-10-30T15:32:28.836Z,2022-11-01T12:05:48Z,3884214707,233,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576713,8,28,1,1,34,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-10-30T15:33:21.551Z,2022-11-01T12:05:54Z,3884218507,233,14,3884218155,55,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576765,14,28,1,1,34,co1i764h6b02husae71w6scs8,1,0,0,2022-10-30T15:33:21.551Z,2022-11-01T12:05:54Z,3884218405,55,13,3884218453,233,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576789,9,68,1,1,37,22mo7qbsnyi8wtucpvhgvhw2q,0,0,0,2022-10-30T15:33:24.537Z,2022-11-01T12:05:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576793,15,68,1,1,37,co1i764h6b02husae71w6scs8,1,0,0,2022-10-30T15:33:24.806Z,2022-11-01T12:06:04Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479576893,16,1,1,1,39,co1i764h6b02husae71w6scs8,1,35.8,97.2,2022-10-30T15:33:26.370Z,2022-11-01T12:06:13Z,3887816777,178,,3884219097,1,,3884219089,140,15.2,3884219095,213,4.1,3884219091,141,47.2,3884219087,56,Back,3884219093,212,40.3,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577019,17,1,1,1,43,co1i764h6b02husae71w6scs8,1,16.5,36.4,2022-10-30T15:33:31.136Z,2022-11-01T12:06:53Z,3884219747,213,5.0,3887817415,178,,3884219739,56,Back,3884219745,212,24.4,3884219743,141,2.5,3884219741,140,24.2,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577089,18,1,1,1,49,co1i764h6b02husae71w6scs8,1,24.8,14.1,2022-10-30T15:33:36.736Z,2022-11-01T12:06:59Z,3884220123,56,Back,3884220129,212,11.9,3884220125,140,34.2,3887817595,178,,3884220127,141,4.3,3884220131,213,5.7,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577205,19,1,1,1,51,co1i764h6b02husae71w6scs8,1,33.6,2.3,2022-10-30T15:33:38.916Z,2022-11-01T12:07:12Z,3887817823,178,,3884220725,56,Right,3884220729,141,5.3,3884220731,212,31.6,3884220727,140,63.6,3884220733,213,0.1,,,,,,,6c09pz2awc8uk97ih38dp6609,Anderson Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577293,20,1,1,1,55,co1i764h6b02husae71w6scs8,0,45.5,14,2022-10-30T15:33:43.140Z,2022-11-01T12:07:23Z,3887818081,178,,3884221141,56,Center,3884221143,140,86.5,3884221157,213,0.6,3884221149,141,59.3,3884221139,155,,3884221155,212,52.9,3884221159,1,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577357,10,52,1,2,0,22mo7qbsnyi8wtucpvhgvhw2q,1,15.4,42.5,2022-10-30T15:33:47.632Z,2022-11-01T12:07:29Z,3886805623,376,,3887818225,178,,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577495,11,1,1,2,2,22mo7qbsnyi8wtucpvhgvhw2q,1,13.8,44,2022-10-30T15:33:49.691Z,2022-11-01T12:07:39Z,3887818383,178,,3884222077,141,29.6,3884222099,189,,3884222079,212,14.7,3884222075,140,24.2,3884222071,123,,3884222073,56,Back,3884222081,213,5.6,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577595,12,1,1,2,8,22mo7qbsnyi8wtucpvhgvhw2q,1,25.4,28.4,2022-10-30T15:33:56.151Z,2022-11-01T12:08:12Z,3884222689,56,Center,3884222697,213,0.4,3884222691,140,52.6,3884222693,141,48.1,3884222695,212,31.5,3887818669,178,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577627,13,61,1,2,12,22mo7qbsnyi8wtucpvhgvhw2q,0,61,62.8,2022-10-30T15:33:59.653Z,2022-11-01T12:10:13Z,3884222895,56,Center,3887819409,178,,,,,,,,,,,,,,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480333083,843,67,1,2,13,co1i764h6b02husae71w6scs8,1,36.2,49.7,2022-10-30T15:34:00.642Z,2022-11-01T22:57:03Z,3888193775,233,783,,,,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480333077,783,67,1,2,13,22mo7qbsnyi8wtucpvhgvhw2q,0,63.8,50.3,2022-10-30T15:34:00.643Z,2022-11-01T19:02:30Z,3888193799,233,843,,,,,,,,,,,,,,,,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577645,21,1,1,2,13,co1i764h6b02husae71w6scs8,0,35.3,52.8,2022-10-30T15:34:00.651Z,2022-11-01T22:57:03Z,3887820455,178,,3884222953,56,Back,3884514575,213,6.1,3884514633,236,,3884514567,141,52.4,3884514561,140,36.6,3884514639,286,,3884514635,233,14,10va1tucy0kb83wllaudp7e95,Pedrão,3884514571,212,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577637,14,74,1,2,13,22mo7qbsnyi8wtucpvhgvhw2q,1,67.3,60.2,2022-10-30T15:34:00.687Z,2022-11-01T12:10:32Z,3884514677,233,21,3884222919,56,Center,3884514159,285,,3887821157,178,,,,,,,,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577669,22,49,1,2,14,co1i764h6b02husae71w6scs8,1,42.4,32.1,2022-10-30T15:34:01.867Z,2022-11-01T12:10:41Z,,,,,,,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577697,23,1,1,2,15,co1i764h6b02husae71w6scs8,1,40.6,35.2,2022-10-30T15:34:02.928Z,2022-11-01T12:11:15Z,3884223289,140,23.2,3884223295,213,3.2,3884223293,212,18.3,3884223291,141,33.7,3884223287,56,Back,3887821877,178,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577755,24,1,1,2,17,co1i764h6b02husae71w6scs8,1,22,40.9,2022-10-30T15:34:05.006Z,2022-11-01T12:11:26Z,3884223643,56,Back,3884223649,212,24.9,3884223645,140,39.8,3884223647,141,65.2,3884223651,213,0.7,3887822123,178,,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577791,25,1,1,2,19,co1i764h6b02husae71w6scs8,1,41.7,67.9,2022-10-30T15:34:06.926Z,2022-11-01T12:11:34Z,3884223817,56,Back,3884223819,140,37.2,3887822265,178,,3884223821,141,63.3,3884223823,212,5.7,3884223825,213,3.7,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577853,26,1,1,2,21,co1i764h6b02husae71w6scs8,1,36.5,63.3,2022-10-30T15:34:08.629Z,2022-11-01T12:11:41Z,3887822387,178,,3884224147,56,Back,3884224153,140,38.7,3884224155,141,87.1,3884224159,213,1.4,3884224157,212,16.3,,,,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577911,27,1,1,2,25,co1i764h6b02husae71w6scs8,1,36.4,76.3,2022-10-30T15:34:12.469Z,2022-11-01T12:11:58Z,3884224477,141,52.2,3884224481,213,4.0,3884224473,56,Back,3887822645,178,,3884224479,212,21.1,3884224475,140,23.7,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577935,28,1,1,2,27,co1i764h6b02husae71w6scs8,1,23,52.2,2022-10-30T15:34:14.710Z,2022-11-01T12:12:13Z,3884224619,212,11.9,3887822917,178,,3884224609,141,49.9,3884224605,140,34.2,3884224625,213,6.2,3884224601,56,Back,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577955,29,1,1,2,28,co1i764h6b02husae71w6scs8,1,34.6,49.9,2022-10-30T15:34:15.499Z,2022-11-01T12:12:24Z,3884224719,140,30.0,3884224717,56,Back,3884224725,213,4.5,3887823095,178,,3884224721,141,12.2,3884224723,212,26.1,,,,,,,9lwpckbeu2ymqlmq6288bdjvt,Henrique Jocú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577963,30,1,1,2,29,co1i764h6b02husae71w6scs8,0,31.2,17.2,2022-10-30T15:34:17.036Z,2022-11-01T12:12:30Z,3887823207,178,,3884224757,212,9.2,3884224749,56,Back,3884224755,141,18.0,3884224759,213,0.1,3884224753,140,39.9,,,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479577997,15,61,1,2,30,22mo7qbsnyi8wtucpvhgvhw2q,1,64.2,90,2022-10-30T15:34:17.507Z,2022-11-01T12:12:38Z,3884224947,56,Left,3887823353,178,,3887823351,21,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479578197,31,1,1,2,33,co1i764h6b02husae71w6scs8,1,37.5,10.6,2022-10-30T15:34:20.516Z,2022-11-01T12:12:50Z,3884225901,140,56.4,3887823553,178,,3884225903,141,20.0,3884225899,56,Right,3884225909,213,0.3,3884225905,212,20.8,3884225897,155,,,,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479578205,32,4,1,2,36,co1i764h6b02husae71w6scs8,1,55.8,21.8,2022-10-30T15:34:23.927Z,2022-11-01T12:13:02Z,3884225937,56,Center,3884226143,233,16,3884225931,13,,3884225943,286,,3884225933,295,,3884225941,152,,,,,,,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479578221,16,4,1,2,36,22mo7qbsnyi8wtucpvhgvhw2q,0,44.2,78.2,2022-10-30T15:34:23.928Z,2022-11-01T12:13:02Z,3884226017,295,,3884226011,13,,3884226217,233,32,3884226019,56,Back,3887823773,178,,3884226023,285,,3884226021,152,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479578611,33,1,1,2,47,co1i764h6b02husae71w6scs8,1,58.1,20.9,2022-10-30T15:34:34.351Z,2022-11-01T12:13:34Z,3884228259,212,25.2,3884228255,140,42.3,3884228251,152,,3884228265,213,2.3,3884228253,56,Back,3884228257,141,48.7,3884228249,5,,3884228327,189,,db6kkpr65v0zlrlx1cr5almcq,Z. Ouattara,3887823985,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480064843,819,1,1,2,48,co1i764h6b02husae71w6scs8,1,46.9,57.3,2022-10-30T15:34:35.883Z,2022-11-01T12:13:36Z,3886808923,213,2.5,3886808921,212,18.4,3886808919,141,74.2,3886808915,56,Back,3886808917,140,33.2,3887824117,178,,,,,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479578671,34,1,1,2,50,co1i764h6b02husae71w6scs8,1,33.5,69.7,2022-10-30T15:34:38.156Z,2022-11-01T12:13:39Z,3884228607,141,86.5,3884228605,140,44.5,3884228609,212,16.2,3884228603,56,Back,3887824399,178,,3884228611,213,0.8,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480064901,820,1,1,2,51,co1i764h6b02husae71w6scs8,1,40.2,83.9,2022-10-30T15:34:39.010Z,2022-11-01T12:13:44Z,3887824495,178,,3886809277,212,16.9,3886809273,140,54.8,3886809271,56,Left,3886809279,213,0.4,3886809275,141,94.5,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479578689,35,1,1,2,53,co1i764h6b02husae71w6scs8,1,44.5,86.3,2022-10-30T15:34:40.970Z,2022-11-01T12:13:55Z,3884228721,141,69.3,3884228723,212,17.7,3884228725,213,3.9,3884228717,56,Back,3884228719,140,31.7,3887824667,178,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
