id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2461330141,233,61,1,19,47,66bsnl0zjb7l5akwo00h0y5me,1,77.4,85.4,2022-09-17T17:20:52.913Z,2022-09-20T06:58:02Z,3787286087,56,Left,3794385985,178,,,,,,,,,,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461330159,179,49,1,19,49,22mo7qbsnyi8wtucpvhgvhw2q,1,31.9,28.2,2022-09-17T17:20:55.025Z,2022-09-20T06:58:07Z,,,,,,,,,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461330277,180,1,1,19,53,22mo7qbsnyi8wtucpvhgvhw2q,1,47.6,30.5,2022-09-17T17:20:59.807Z,2022-09-20T06:58:12Z,3794386149,178,,3787286869,140,62.3,3787286867,56,Center,3787286873,212,22.4,3787286875,213,0.8,3787286871,141,54.4,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461330371,181,1,1,19,57,22mo7qbsnyi8wtucpvhgvhw2q,1,66.8,60.6,2022-09-17T17:21:03.010Z,2022-09-20T06:58:20Z,3787287321,141,72.3,3794386227,178,,3787287323,212,12.9,3787287325,213,0.7,3787289107,210,13,3787287317,56,Center,3787287319,140,76.5,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461330387,182,13,1,20,0,22mo7qbsnyi8wtucpvhgvhw2q,1,79.3,69,2022-09-17T17:21:06.484Z,2022-09-20T06:58:21Z,3787287379,18,,3787289131,75,,3787289143,215,,3787289135,55,181,3787289129,120,,3787287385,56,Center,3787289145,230,98.1,3787287651,20,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,3787287375,22,3787289147,231,51.1,,3787289141,103,12.5,,3787289133,29,3794386341,178,3787289139,102,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2461330399,183,5,1,20,2,22mo7qbsnyi8wtucpvhgvhw2q,0,100.6,41.6,2022-09-17T17:21:08.138Z,2022-09-20T06:58:23Z,3787287541,233,234,3787287457,56,Center,3787287459,346,,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461330389,234,5,1,20,2,66bsnl0zjb7l5akwo00h0y5me,1,-0.6,58.4,2022-09-17T17:21:08.138Z,2022-09-20T06:58:23Z,3787287399,56,Back,3787287533,233,183,3787287401,346,,,,,,,,,,,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331001,235,1,1,20,25,66bsnl0zjb7l5akwo00h0y5me,1,4.1,50.5,2022-09-17T17:21:31.829Z,2022-09-20T06:58:30Z,3787290601,213,0.4,3787290597,141,88.9,3787290599,212,67.8,3787290593,56,Left,3787290595,140,63.7,3787290603,1,,3787290607,74,,3787290591,124,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331007,236,4,1,20,30,66bsnl0zjb7l5akwo00h0y5me,1,65.2,85.8,2022-09-17T17:21:36.212Z,2022-09-20T06:58:38Z,3787290637,152,,3787290639,286,,3787290633,295,,3787290635,56,Left,3787290767,233,184,3787290631,13,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331017,184,4,1,20,30,22mo7qbsnyi8wtucpvhgvhw2q,0,34.8,14.2,2022-09-17T17:21:36.213Z,2022-09-20T06:58:38Z,3787290689,56,Back,3787290687,295,,3787290691,152,,3787290685,13,,3787290791,233,236,3794386773,178,,3787290693,285,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331181,237,1,1,20,44,66bsnl0zjb7l5akwo00h0y5me,1,63.2,78.7,2022-09-17T17:21:50.398Z,2022-09-20T06:58:43Z,3787291563,213,3.2,3787291551,5,,3794386901,178,,3787291555,56,Back,3787291553,152,,3787291561,212,17.7,3787291557,140,46.4,3787291559,141,75.9,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331227,238,1,1,20,47,66bsnl0zjb7l5akwo00h0y5me,1,46.2,75.9,2022-09-17T17:21:53.050Z,2022-09-20T06:58:49Z,3787291833,213,4.6,3787291829,141,46.3,3787291825,140,43.7,3787291823,56,Back,3787291831,212,20.3,3794387051,178,,,,,,,,9iqmeo87l56hr3gymmxgkxysq,David Carmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331263,239,1,1,20,50,66bsnl0zjb7l5akwo00h0y5me,1,43.7,46.3,2022-09-17T17:21:56.388Z,2022-09-20T06:58:52Z,3787292037,213,1.5,3787292033,141,71.2,3787292035,212,17.0,3787292029,56,Back,3794387173,178,,3787292031,140,44.9,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331309,240,1,1,20,53,66bsnl0zjb7l5akwo00h0y5me,1,42.7,73.4,2022-09-17T17:21:59.709Z,2022-09-20T06:58:56Z,3787292301,56,Back,3787292315,213,5.4,3787292311,212,8.2,3794387315,178,,3787292305,140,47.4,3787292309,141,63.7,,,,,,,9iqmeo87l56hr3gymmxgkxysq,David Carmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331347,241,1,1,20,55,66bsnl0zjb7l5akwo00h0y5me,1,47.4,63.7,2022-09-17T17:22:01.059Z,2022-09-20T06:59:00Z,3787292537,212,21.4,3787292539,213,4.4,3787292533,140,40.2,3787292535,141,34.2,3794387441,178,,3787292531,56,Back,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331375,242,1,1,20,59,66bsnl0zjb7l5akwo00h0y5me,1,42.2,32.5,2022-09-17T17:22:05.355Z,2022-09-20T06:59:06Z,3787292751,56,Center,3794387597,178,,3787292757,212,15.1,3787292759,213,0.5,3787292753,140,55.1,3787292755,141,42.4,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331423,243,1,1,21,0,66bsnl0zjb7l5akwo00h0y5me,1,55,43,2022-09-17T17:22:06.852Z,2022-09-20T06:59:10Z,3787292973,56,Back,3787292975,140,46.9,3787292977,141,55.7,3787292981,212,12.1,3787292985,213,2.3,3794387683,178,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331461,244,1,1,21,3,66bsnl0zjb7l5akwo00h0y5me,0,50.1,55.4,2022-09-17T17:22:09.540Z,2022-09-20T06:59:16Z,3787293171,155,,3787293183,1,,3794387761,178,,3787293173,56,Left,3787293175,140,82.4,3787293179,212,46.1,3787293181,213,0.7,3787293177,141,100.0,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331657,186,5,1,21,6,22mo7qbsnyi8wtucpvhgvhw2q,1,18,-1.4,2022-09-17T17:22:12.625Z,2022-09-20T06:59:20Z,3787294441,233,245,3787294425,347,,3787294421,56,Back,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331465,245,5,1,21,6,66bsnl0zjb7l5akwo00h0y5me,0,82,101.4,2022-09-17T17:22:12.625Z,2022-09-20T06:59:21Z,3787293189,56,Left,3787294491,233,186,3787293191,347,,,,,,,,,,,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331703,187,1,1,21,22,22mo7qbsnyi8wtucpvhgvhw2q,0,30.8,0,2022-09-17T17:22:28.437Z,2022-09-20T06:59:25Z,3787294717,1,,3787294707,56,Center,3787294709,140,74.5,3787294713,212,48.5,3787294705,107,,3787294715,213,0.3,3787294711,141,21.3,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331725,246,49,1,21,28,66bsnl0zjb7l5akwo00h0y5me,1,21.7,73.3,2022-09-17T17:22:34.099Z,2022-09-20T06:59:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331813,247,1,1,21,29,66bsnl0zjb7l5akwo00h0y5me,1,21.8,71.5,2022-09-17T17:22:35.500Z,2022-09-20T06:59:36Z,3787295303,213,0.9,3794388093,178,,3787295299,141,85.6,3787295301,212,12.7,3787295297,140,29.8,3787295295,56,Back,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331837,248,1,1,21,33,66bsnl0zjb7l5akwo00h0y5me,1,25.5,83.1,2022-09-17T17:22:39.733Z,2022-09-20T06:59:39Z,3787295453,212,15.8,3787295455,213,5.1,3787295449,140,30.8,3787295447,56,Back,3787295451,141,61.4,3794388125,178,,,,,,,,9iqmeo87l56hr3gymmxgkxysq,David Carmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331911,249,1,1,21,36,66bsnl0zjb7l5akwo00h0y5me,1,31.3,62.6,2022-09-17T17:22:42.604Z,2022-09-20T06:59:42Z,3787295883,141,97.1,3787295885,212,26.5,3787295887,213,1.1,3794388197,178,,3787295881,140,43.1,3787295879,56,Back,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461331975,250,1,1,21,40,66bsnl0zjb7l5akwo00h0y5me,0,46.1,96.2,2022-09-17T17:22:46.734Z,2022-09-20T06:59:47Z,3787296275,1,,3794388319,178,,3787296273,213,5.9,3787296267,140,89.8,3787296269,141,70.0,3787296265,56,Center,3787296263,155,,3787296271,212,49.2,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332025,188,41,1,21,44,22mo7qbsnyi8wtucpvhgvhw2q,1,6.1,27.4,2022-09-17T17:22:50.639Z,2022-09-20T06:59:56Z,3794388493,178,,3793929011,140,11.5,3793929017,213,5.0,3793929019,378,,3793929015,212,20.0,3793929013,141,0.0,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332031,189,5,1,21,47,22mo7qbsnyi8wtucpvhgvhw2q,0,12.4,-1.8,2022-09-17T17:22:53.550Z,2022-09-20T07:00:03Z,3787296953,233,251,3787296563,347,,3787296561,56,Back,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332079,251,5,1,21,47,66bsnl0zjb7l5akwo00h0y5me,1,87.6,101.8,2022-09-17T17:22:53.550Z,2022-09-20T07:00:02Z,3787296857,347,,3787296931,233,189,3787296855,56,Left,,,,,,,,,,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332325,252,1,1,22,7,66bsnl0zjb7l5akwo00h0y5me,1,87.1,100,2022-09-17T17:23:13.767Z,2022-09-20T07:00:10Z,3787298143,56,Center,3787298153,1,,3787298145,140,97.8,3787298147,141,72.9,3787298149,212,22.6,3787298141,107,,3787298151,213,5.2,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332331,253,1,1,22,10,66bsnl0zjb7l5akwo00h0y5me,0,97.8,72.9,2022-09-17T17:23:16.325Z,2022-09-20T07:00:17Z,3794388853,178,,3787298193,213,4.4,3787303129,155,,3787298185,56,Center,3787298191,212,3.0,3787298187,140,96.8,3787298189,141,68.8,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332409,190,61,1,22,10,22mo7qbsnyi8wtucpvhgvhw2q,1,3.1,25.5,2022-09-17T17:23:16.400Z,2022-09-20T07:00:25Z,3794388983,178,,3794388981,15,,3787298585,56,Back,,,,,,,,,,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332379,254,1,1,22,12,66bsnl0zjb7l5akwo00h0y5me,0,98.5,67.6,2022-09-17T17:23:18.174Z,2022-09-20T07:00:31Z,3787298457,141,55.2,3787298449,56,Center,3787298453,140,96.5,3787298445,3,,3787298461,212,8.7,3794389105,388,,3787298465,213,4.5,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332527,191,12,1,22,13,22mo7qbsnyi8wtucpvhgvhw2q,1,2.8,43.3,2022-09-17T17:23:19.179Z,2022-09-20T07:00:37Z,3787299297,140,28.2,3787299301,212,27.3,3787299299,141,52.0,3794389227,388,,3787299295,56,Back,3787299303,213,0.2,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332487,255,1,1,22,16,66bsnl0zjb7l5akwo00h0y5me,1,70.2,48.5,2022-09-17T17:23:22.436Z,2022-09-20T07:00:49Z,3787299039,140,75.9,3787299027,3,,3787299033,56,Center,3787299047,212,7.0,3787299049,213,0.5,3787299043,141,53.8,3794389423,388,,,,,4j6h9mgau5uaxlm589qlc6rjd,André Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332495,256,44,1,22,18,66bsnl0zjb7l5akwo00h0y5me,1,73.8,63.2,2022-09-17T17:23:24.551Z,2022-09-20T09:50:55Z,3787299095,56,Center,3787299097,286,,3787299393,233,192,,,,,,,,,,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332541,192,44,1,22,18,22mo7qbsnyi8wtucpvhgvhw2q,0,26.2,36.8,2022-09-17T17:23:24.552Z,2022-09-20T07:00:56Z,3787299359,56,Back,3787299755,233,256,3787299361,285,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332519,257,1,1,22,18,66bsnl0zjb7l5akwo00h0y5me,0,76.4,49.9,2022-09-17T17:23:24.582Z,2022-09-20T09:50:56Z,3787299231,141,58.1,3787299233,212,6.2,3787299227,56,Center,3787299235,213,2.0,3794389669,388,,3787299229,140,73.8,3787299225,3,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461362069,374,1,1,22,20,22mo7qbsnyi8wtucpvhgvhw2q,0,29.1,51.2,2022-09-17T17:23:25.922Z,2022-09-20T07:01:05Z,3787464587,56,Back,3787464589,140,31.5,3794389749,178,,3787464591,141,26.7,3787464595,213,4.9,3787464593,212,16.8,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332583,258,1,1,22,22,66bsnl0zjb7l5akwo00h0y5me,1,68,79.4,2022-09-17T17:23:28.606Z,2022-09-20T07:01:11Z,3787299607,213,5.6,3787299603,141,69.9,3787299605,212,10.6,3794389835,178,,3787299599,56,Center,3787299601,140,76.0,3787304647,155,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332613,259,1,1,22,25,66bsnl0zjb7l5akwo00h0y5me,1,74.1,73.2,2022-09-17T17:23:31.124Z,2022-09-20T07:01:17Z,3787299781,140,96.1,3787299779,56,Left,3794389933,178,,3787299783,141,83.8,3787299785,212,24.2,3787299787,213,0.3,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332637,260,1,1,22,27,66bsnl0zjb7l5akwo00h0y5me,0,95.4,84.2,2022-09-17T17:23:33.700Z,2022-09-20T07:01:21Z,3787299895,56,Center,3787299903,213,4.2,3787299897,140,86.8,3787299899,141,62.0,3787299901,212,17.6,3794389977,178,,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332649,193,49,1,22,29,22mo7qbsnyi8wtucpvhgvhw2q,1,14.7,36.4,2022-09-17T17:23:34.904Z,2022-09-20T07:01:25Z,,,,,,,,,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332703,194,1,1,22,31,22mo7qbsnyi8wtucpvhgvhw2q,1,9.8,27.4,2022-09-17T17:23:37.215Z,2022-09-20T07:01:29Z,3787300241,56,Back,3787300245,141,25.9,3787300243,140,28.4,3794390067,178,,3787300247,212,19.6,3787300249,213,6.2,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332717,195,1,1,22,32,22mo7qbsnyi8wtucpvhgvhw2q,0,27.7,24.6,2022-09-17T17:23:38.378Z,2022-09-20T07:01:34Z,3787300295,56,Back,3787300305,141,33.9,3787300303,140,25.9,3794390205,178,,3787300309,213,1.9,3787300307,212,6.6,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462663085,1208,67,1,22,33,66bsnl0zjb7l5akwo00h0y5me,1,76.1,62.8,2022-09-17T17:23:39.535Z,2022-09-20T09:50:56Z,3794423911,233,922,,,,,,,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462663083,922,67,1,22,33,22mo7qbsnyi8wtucpvhgvhw2q,0,23.9,37.2,2022-09-17T17:23:39.536Z,2022-09-20T07:32:23Z,3794423941,233,1208,,,,,,,,,,,,,,,,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332733,261,1,1,22,33,66bsnl0zjb7l5akwo00h0y5me,0,75.6,57.9,2022-09-17T17:23:39.583Z,2022-09-20T09:50:57Z,3787467655,236,,3787308227,212,2.4,3787467657,233,196,3787308225,141,60.6,3787300375,56,Center,3787308229,213,2.2,3787467661,286,,3794390291,178,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,3787308223,140,,,,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332719,196,74,1,22,33,22mo7qbsnyi8wtucpvhgvhw2q,1,25.9,33.9,2022-09-17T17:23:39.600Z,2022-09-20T07:01:44Z,3787300323,56,Back,3794390403,178,,3787467675,233,261,3787467633,285,,,,,,,,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332797,197,1,1,22,35,22mo7qbsnyi8wtucpvhgvhw2q,1,43.7,29.1,2022-09-17T17:23:41.459Z,2022-09-20T07:01:56Z,3787300827,212,15.8,3787300829,213,4.9,3794390315,178,,3787300825,141,6.2,3787300823,140,46.2,3787300821,56,Back,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332817,198,1,1,22,39,22mo7qbsnyi8wtucpvhgvhw2q,0,52.4,10.2,2022-09-17T17:23:45.100Z,2022-09-20T07:02:09Z,3787300967,56,Center,3787300973,141,76.7,3787300969,140,75.4,3787300963,155,,3787300977,212,51.3,3787300965,196,,3787300981,213,1.1,3787300985,1,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,3794390881,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332855,262,49,1,22,42,66bsnl0zjb7l5akwo00h0y5me,1,23.5,22.4,2022-09-17T17:23:47.982Z,2022-09-20T07:02:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5m1fht9uevn186asz8awhxjah,Rodrigo Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332881,199,45,1,22,45,22mo7qbsnyi8wtucpvhgvhw2q,0,68.8,81.5,2022-09-17T17:23:50.928Z,2022-09-20T07:02:19Z,3787302083,286,,3787302085,233,263,3787301315,56,Left,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461333003,263,3,1,22,45,66bsnl0zjb7l5akwo00h0y5me,1,31.2,18.5,2022-09-17T17:23:50.928Z,2022-09-20T07:02:19Z,3787301837,285,,3787302051,233,199,3793930321,465,,3787301835,56,Back,3794391001,178,,,,,,,,,,,5m1fht9uevn186asz8awhxjah,Rodrigo Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332971,200,43,1,22,51,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-09-17T17:23:57.841Z,2022-09-17T17:24:01Z,3787301923,144,45,3787301711,56,Back,3787301713,285,0,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462571163,963,3,1,22,52,66bsnl0zjb7l5akwo00h0y5me,0,73.7,9.8,2022-09-17T17:23:57.912Z,2022-09-20T07:02:28Z,3793930503,467,dyeuxixz75ematbmtiwzcvhzp,3793930499,286,,3793930497,56,Right,3793930501,465,,3794391137,178,,,,,,,,,,,5m1fht9uevn186asz8awhxjah,Rodrigo Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461333013,264,4,1,22,52,66bsnl0zjb7l5akwo00h0y5me,1,71.1,15.8,2022-09-17T17:23:58.165Z,2022-09-20T07:02:34Z,3787301883,265,,3787301885,286,,3787301981,233,201,3787301877,56,Right,3787301881,152,,3787301873,13,,,,,,,,5m1fht9uevn186asz8awhxjah,Rodrigo Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461332991,201,4,1,22,52,22mo7qbsnyi8wtucpvhgvhw2q,0,28.9,84.2,2022-09-17T17:23:58.166Z,2022-09-20T07:02:33Z,3787301781,13,,3794391227,178,,3787301787,265,,3787301789,285,,3787301785,152,,3787302037,233,264,3787301783,56,Back,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461333257,202,17,1,23,0,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-09-17T17:24:05.946Z,2022-09-20T07:02:42Z,3787303403,392,,3787303405,13,243,3787303401,31,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461334231,265,1,1,24,23,66bsnl0zjb7l5akwo00h0y5me,0,72.9,13.4,2022-09-17T17:25:29.291Z,2022-09-20T07:02:46Z,3787308981,212,35.9,3787308979,141,52.8,3787308967,2,,3787308973,152,,3793931087,72,,3787308985,1,,3793931085,223,,3787308977,140,95.7,4j6h9mgau5uaxlm589qlc6rjd,André Franco,3787308969,5,3787308975,56,Center,,3794391455,178,,,3787308983,213,3787308971,155,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2461334271,203,12,1,24,25,22mo7qbsnyi8wtucpvhgvhw2q,1,3.7,46,2022-09-17T17:25:31.023Z,2022-09-20T07:02:53Z,3787309223,167,,3787309213,213,5.0,3787309209,141,0.0,3794391589,388,,3787309207,140,13.5,3794391591,21,,3787309211,212,34.0,3787309205,56,Back,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461334273,204,5,1,24,29,22mo7qbsnyi8wtucpvhgvhw2q,0,15.2,-1.8,2022-09-17T17:25:35.143Z,2022-09-20T07:03:00Z,3787309221,347,,3787310275,233,266,3787309219,56,Back,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
