id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2533700861,7,1,1,0,11,491xixnlsp75o7cr3w2gc1o0z,0,42.6,77.8,2023-04-15T14:35:23.198Z,2023-04-15T15:19:44Z,4190653405,212,27.5,4190653397,3,,4190653401,140,60.8,4190653399,56,Center,4190653403,141,48.7,4190653407,213,5.5,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701091,5,1,1,0,14,7kfx3xpj2c2wxinsyi16i9gaz,1,44.3,50,2023-04-15T14:35:26.186Z,2023-04-15T14:41:15Z,4190654577,213,5.6,4190654573,141,32.2,4190654575,212,19.3,4190654569,56,Center,4190654571,140,58.6,,,,,,,,,,5ikeslw81x2em97k79crmhh0q,Félix Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701181,6,1,1,0,16,7kfx3xpj2c2wxinsyi16i9gaz,1,58.8,33.3,2023-04-15T14:35:28.545Z,2023-04-15T14:41:12Z,4190655023,141,39.8,4190655027,213,0.4,4190655019,56,Center,4190655021,140,69.2,4190655025,212,11.8,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701211,7,61,1,0,17,7kfx3xpj2c2wxinsyi16i9gaz,1,69.2,39.8,2023-04-15T14:35:29.451Z,2023-04-15T14:41:13Z,4190655213,56,Center,,,,,,,,,,,,,,,,,,,,,,90moydtk6dv07bfaqki5s6ymt,B. Riascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701081,8,49,1,0,19,491xixnlsp75o7cr3w2gc1o0z,1,22.3,86.3,2023-04-15T14:35:31.039Z,2023-04-15T15:26:47Z,,,,,,,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701175,9,1,1,0,20,491xixnlsp75o7cr3w2gc1o0z,1,20.2,87.4,2023-04-15T14:35:31.901Z,2023-04-15T14:35:33Z,4190654991,212,23.9,4190654987,141,90.2,4190654981,56,Back,4190654993,213,0.1,4190654985,140,42.9,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701269,10,1,1,0,21,491xixnlsp75o7cr3w2gc1o0z,1,43.7,90.2,2023-04-15T14:35:33.230Z,2023-04-15T14:35:36Z,4190655557,156,,4190655447,140,31.0,4190655463,213,3.3,4190655457,212,13.6,4190655449,141,86.6,4190655445,56,Back,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701377,11,1,1,0,24,491xixnlsp75o7cr3w2gc1o0z,1,32.2,87.1,2023-04-15T14:35:36.414Z,2023-04-15T15:26:45Z,4190656117,212,27.4,4190656113,141,93.9,4190656109,140,57.9,4190656105,56,Left,4190656119,213,0.2,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701407,12,3,1,0,26,491xixnlsp75o7cr3w2gc1o0z,0,57,95,2023-04-15T14:35:37.846Z,2023-04-15T14:35:40Z,4190656475,233,8,4190656305,286,,4190656301,56,Left,,,,,,,,,,,,,,,,d4zft3r7ot8q6dqqhqugbba0a,Fábio Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701363,8,7,1,0,26,7kfx3xpj2c2wxinsyi16i9gaz,1,43,5,2023-04-15T14:35:37.847Z,2023-04-15T14:35:40Z,4190656025,167,,4190656029,285,,4190656429,233,12,4190656027,56,Back,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701577,9,5,1,0,27,7kfx3xpj2c2wxinsyi16i9gaz,0,44.8,-2,2023-04-15T14:35:38.737Z,2023-04-15T14:36:09Z,4190657251,347,,4190657249,56,Back,4190661277,233,13,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701847,13,5,1,0,27,491xixnlsp75o7cr3w2gc1o0z,1,55.2,102,2023-04-15T14:35:38.737Z,2023-04-15T16:39:35Z,4190658597,56,Left,4190661207,233,9,4190658599,347,,,,,,,,,,,,,,,,,d4zft3r7ot8q6dqqhqugbba0a,Fábio Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533701927,14,1,1,0,43,491xixnlsp75o7cr3w2gc1o0z,1,54.7,100,2023-04-15T14:35:54.831Z,2023-04-15T14:35:57Z,4190659067,56,Left,4190659073,212,13.2,4190659071,141,84.8,4190659065,107,,4190659075,213,5.2,4190659069,140,60.6,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533702019,15,1,1,0,45,491xixnlsp75o7cr3w2gc1o0z,1,60.6,84.8,2023-04-15T14:35:57.471Z,2023-04-15T14:35:59Z,4190659531,213,0.4,4190659525,140,66.8,4190659529,212,7.0,4190659527,141,88.6,4190659523,56,Left,,,,,,,,,,ey0bk9dlqjwsc1aserql73aei,Paulo Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533702135,16,1,1,0,47,491xixnlsp75o7cr3w2gc1o0z,1,66.8,88.7,2023-04-15T14:35:59.455Z,2023-04-15T15:27:07Z,4190660137,212,13.1,4190660125,140,79.1,4190660131,141,92.1,4190660117,56,Left,4190660147,213,0.2,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533702149,17,61,1,0,51,491xixnlsp75o7cr3w2gc1o0z,0,82.1,92.4,2023-04-15T14:36:03.150Z,2023-04-15T14:36:03Z,4190660201,56,Left,,,,,,,,,,,,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533702213,10,4,1,0,52,7kfx3xpj2c2wxinsyi16i9gaz,1,15,7.9,2023-04-15T14:36:03.822Z,2023-04-15T14:58:41Z,4190857569,295,,4190660469,13,,4190661707,233,18,4190660473,152,,4190660477,285,,4190660471,56,Back,,,,,,,6i4i4rqqcvxa7rsysriqxlxat,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533702391,18,4,1,0,52,491xixnlsp75o7cr3w2gc1o0z,0,85,92.1,2023-04-15T14:36:03.823Z,2023-04-15T14:36:10Z,4190661443,56,Left,4190661447,286,,4190661439,13,,4190661731,233,10,4190661441,295,,4190661445,152,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533703689,11,27,1,1,23,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-04-15T14:36:34.759Z,2023-04-15T16:39:52Z,4191600599,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533703537,19,27,1,1,23,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-04-15T14:36:34.759Z,2023-04-15T16:39:53Z,4190667407,53,egf4oc47whxf2hmrjjddvtxbd,4191600627,233,11,4190667405,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533705089,12,28,1,2,0,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2023-04-15T14:37:12.623Z,2023-04-15T14:37:29Z,4190675661,55,11,4190675801,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533705081,20,28,1,2,0,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-04-15T14:37:12.623Z,2023-04-15T16:39:53Z,4190675627,55,19,4190677337,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533705487,13,1,1,2,2,7kfx3xpj2c2wxinsyi16i9gaz,1,31.7,22.4,2023-04-15T14:37:13.726Z,2023-04-15T14:46:43Z,4190677677,5,,4190677679,155,,4190677681,196,,4190677693,213,1.0,4190787675,189,,4190677683,152,,4190677691,212,57.2,4190677687,140,63.1,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,4190677689,141,91.1,4190677685,56,Left,4190677695,1,,,,,,,,,,,,,,,,,,,,,,,,
2533705489,14,1,1,2,6,7kfx3xpj2c2wxinsyi16i9gaz,0,63.1,91.1,2023-04-15T14:37:18.294Z,2023-04-15T14:46:47Z,4190677699,56,Left,4190677703,141,82.4,4190677707,213,5.9,4190677701,140,75.9,4190677705,212,14.7,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533705471,21,1,1,2,9,491xixnlsp75o7cr3w2gc1o0z,1,23.8,25.6,2023-04-15T14:37:20.850Z,2023-04-15T15:27:37Z,4190677605,56,Back,4191130565,213,5.3,4191130559,140,29.1,4191130563,212,9.7,4191130561,141,13.9,,,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533705483,22,49,1,2,9,491xixnlsp75o7cr3w2gc1o0z,1,24.6,8.6,2023-04-15T14:37:21.617Z,2023-04-15T14:37:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533705491,23,1,1,2,10,491xixnlsp75o7cr3w2gc1o0z,1,24.6,8.6,2023-04-15T14:37:22.033Z,2023-04-15T14:37:27Z,4190677715,212,15.5,4190677711,140,35.9,4190677717,213,0.7,4190677713,141,23.3,4190677709,56,Back,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533705513,24,1,1,2,11,491xixnlsp75o7cr3w2gc1o0z,1,32.7,23,2023-04-15T14:37:23.489Z,2023-04-15T14:37:28Z,4190677809,140,21.3,4190677815,213,3.7,4190677813,212,14.5,4190677811,141,11.0,4190677807,56,Back,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533705599,25,1,1,2,14,491xixnlsp75o7cr3w2gc1o0z,1,21.4,10.6,2023-04-15T14:37:26.529Z,2023-04-15T14:37:29Z,4190678245,140,3.6,4190678251,212,29.4,4190678255,213,2.3,4190678243,56,Back,4190678247,141,44.0,,,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533705691,26,1,1,2,18,491xixnlsp75o7cr3w2gc1o0z,0,2.9,35.1,2023-04-15T14:37:29.857Z,2023-04-15T14:37:32Z,4190678769,141,0.0,4190678775,1,,4190678765,56,Back,4190678771,212,34.4,4190678773,213,5.5,4190678763,155,,4190678767,140,25.7,,,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533705907,15,5,1,2,20,7kfx3xpj2c2wxinsyi16i9gaz,1,73.8,101.3,2023-04-15T14:37:32.150Z,2023-04-15T16:39:35Z,4190680015,233,27,4190679941,347,,4190679939,56,Left,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533705703,27,5,1,2,20,491xixnlsp75o7cr3w2gc1o0z,0,26.2,-1.3,2023-04-15T14:37:32.150Z,2023-04-15T14:37:39Z,4190678849,347,,4190680079,233,15,4190678843,56,Back,,,,,,,,,,,,,,,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533705981,16,1,1,2,26,7kfx3xpj2c2wxinsyi16i9gaz,1,63.9,100,2023-04-15T14:37:38.070Z,2023-04-15T14:37:40Z,4190680315,212,21.8,4190680319,1,,4190680309,56,Back,4190680311,140,44.9,4190680307,107,,4190680317,213,3.6,4190680313,141,88.9,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706111,17,1,1,2,28,7kfx3xpj2c2wxinsyi16i9gaz,1,44.1,85.1,2023-04-15T14:37:40.374Z,2023-04-15T14:37:44Z,4190681023,140,42.1,4190681019,56,Back,4190681029,212,31.7,4190681031,213,4.6,4190681025,141,38.6,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706215,18,1,1,2,32,7kfx3xpj2c2wxinsyi16i9gaz,1,42,34.9,2023-04-15T14:37:44.246Z,2023-04-15T14:37:47Z,4190681549,212,12.2,4190681541,56,Center,4190681551,213,6.1,4190681545,140,53.4,4190681547,141,31.2,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706301,19,1,1,2,35,7kfx3xpj2c2wxinsyi16i9gaz,1,48.2,31.5,2023-04-15T14:37:47.398Z,2023-04-15T14:37:50Z,4190682119,140,42.3,4190682125,213,1.8,4190682123,212,26.4,4190682121,141,69.3,4190682117,56,Back,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706427,20,1,1,2,38,7kfx3xpj2c2wxinsyi16i9gaz,1,42.5,70.8,2023-04-15T14:37:50.614Z,2023-04-15T14:37:54Z,4190682841,56,Left,4190682849,141,95.7,4190682845,140,60.6,4190682851,212,25.5,4190682853,213,0.7,,,,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706517,21,1,1,2,43,7kfx3xpj2c2wxinsyi16i9gaz,1,60.6,95.7,2023-04-15T14:37:54.631Z,2023-04-15T14:37:57Z,4190683305,212,13.9,4190683301,140,48.3,4190683299,56,Back,4190683303,141,88.3,4190683307,213,3.5,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706605,22,1,1,2,45,7kfx3xpj2c2wxinsyi16i9gaz,1,47.3,83.8,2023-04-15T14:37:57.239Z,2023-04-15T14:38:00Z,4190683765,140,36.2,4190683769,212,11.9,4190683767,141,87.4,4190683763,56,Back,4190683771,213,2.9,,,,,,,,,,549guee46difwv85rq18p7f1l,Val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706781,23,1,1,2,48,7kfx3xpj2c2wxinsyi16i9gaz,1,36.3,85.9,2023-04-15T14:38:00.471Z,2023-04-15T14:38:05Z,4190684705,56,Back,4190684709,141,52.8,4190684707,140,8.3,4190684711,212,37.0,4190684717,1,,4190684713,213,3.8,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706919,24,1,1,2,53,7kfx3xpj2c2wxinsyi16i9gaz,1,11,47,2023-04-15T14:38:05.207Z,2023-04-15T14:38:09Z,4190685433,56,Back,4190685437,141,37.1,4190685441,213,5.7,4190685439,212,11.7,4190685435,140,20.1,,,,,,,,,,4nl5hapemrmmuh1r8afne8b85,Marcelo Carné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533706993,25,1,1,2,57,7kfx3xpj2c2wxinsyi16i9gaz,1,21.2,34,2023-04-15T14:38:08.951Z,2023-04-15T14:38:11Z,4190685921,56,Back,4190685931,213,5.5,4190685925,140,39.4,4190685929,212,28.4,4190685927,141,3.1,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707025,26,1,1,2,59,7kfx3xpj2c2wxinsyi16i9gaz,1,38.5,4.3,2023-04-15T14:38:11.031Z,2023-04-15T14:38:12Z,4190686097,56,Right,4190686105,213,0.4,4190686103,212,19.0,4190686099,140,55.4,4190686101,141,14.4,,,,,,,,,,6i4i4rqqcvxa7rsysriqxlxat,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707109,27,1,1,3,0,7kfx3xpj2c2wxinsyi16i9gaz,1,54.7,14.3,2023-04-15T14:38:12.135Z,2023-04-15T14:38:14Z,4190686523,213,3.2,4190686519,141,12.8,4190686515,56,Back,4190686521,212,10.8,4190686517,140,44.5,4190686547,156,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707171,28,4,1,3,3,7kfx3xpj2c2wxinsyi16i9gaz,1,45.2,11.3,2023-04-15T14:38:14.802Z,2023-04-15T14:38:18Z,4190687471,233,28,4190686851,152,,4190686845,13,,4190686847,56,Back,4190686853,265,,4190686857,286,,,,,,,,6i4i4rqqcvxa7rsysriqxlxat,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707279,28,4,1,3,3,491xixnlsp75o7cr3w2gc1o0z,0,54.8,88.7,2023-04-15T14:38:14.803Z,2023-04-15T14:38:18Z,4190687383,152,,4190687381,56,Left,4190687379,13,,4190687385,265,,4190687389,285,,4190687505,233,28,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707327,29,1,1,3,7,7kfx3xpj2c2wxinsyi16i9gaz,0,44.5,12.8,2023-04-15T14:38:18.679Z,2023-04-15T15:27:17Z,4191127551,189,,4190687665,212,25.5,4190687653,5,,4190687657,152,,4190687663,141,21.6,4190687667,213,0.2,4190687655,155,,4190687659,56,Center,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,4190687661,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533707411,29,1,1,3,9,491xixnlsp75o7cr3w2gc1o0z,1,26.3,72.4,2023-04-15T14:38:20.962Z,2023-04-15T14:38:22Z,4190688091,56,Back,4190688097,212,12.0,4190688093,140,31.2,4190688095,141,88.3,4190688099,213,1.1,4190688089,3,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
