id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/13/value,qualifier/12/value,qualifier/16/value,qualifier/17/value,assist
2505017099,3,8,1,0,14,cgvbluoerzbzcr7aaxge3wkcv,1,57,68.6,2023-02-06T21:14:55.789Z,2023-02-08T19:34:13Z,4018845915,385,,4017973387,15,,4017973363,56,Center,4020284535,388,,,,,,,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017123,4,5,1,0,17,cgvbluoerzbzcr7aaxge3wkcv,0,75.6,101.2,2023-02-06T21:14:59.197Z,2023-02-08T19:34:16Z,4017973487,347,,4017973543,233,9,4017973485,56,Left,,,,,,,,,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017131,9,5,1,0,17,7catg5lpivcmpf4xhggh6d8rk,1,24.4,-1.2,2023-02-06T21:14:59.197Z,2023-02-08T19:34:15Z,4017973517,347,,4017973527,233,4,4017973515,56,Back,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017173,10,1,1,0,28,7catg5lpivcmpf4xhggh6d8rk,0,22.6,0,2023-02-06T21:15:09.780Z,2023-02-08T19:34:18Z,4017973799,107,,4017973801,56,Back,4017973807,212,19.6,4017973809,213,0.3,4017973803,140,40.6,4017973805,141,6.5,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017183,5,1,1,0,29,cgvbluoerzbzcr7aaxge3wkcv,1,54.4,88.8,2023-02-06T21:15:10.982Z,2023-02-08T19:34:24Z,4017973871,212,9.5,4017973873,213,0.0,4017973867,140,63.4,4017973865,56,Left,4017973863,3,,4017973869,141,89.0,4020284801,388,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017193,6,1,1,0,30,cgvbluoerzbzcr7aaxge3wkcv,1,63.7,89,2023-02-06T21:15:11.631Z,2023-02-08T19:34:27Z,4020284943,388,,4017973901,3,,4017973907,141,90.3,4017973909,212,7.4,4017973903,56,Left,4017973911,213,3.0,4017973905,140,56.7,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017195,7,49,1,0,31,cgvbluoerzbzcr7aaxge3wkcv,1,56.7,90.3,2023-02-06T21:15:13.061Z,2023-02-08T19:34:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017199,8,1,1,0,31,cgvbluoerzbzcr7aaxge3wkcv,0,56.7,90.3,2023-02-06T21:15:13.104Z,2023-02-08T19:34:40Z,4020285219,178,,4017973941,56,Left,4017973945,141,85.4,4017973943,140,64.7,4017973949,213,5.9,4017973947,212,9.0,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017267,15,49,1,0,32,7catg5lpivcmpf4xhggh6d8rk,1,33.8,11.2,2023-02-06T21:15:13.963Z,2023-02-09T13:35:32Z,,,,,,,,,,,,,,,,,,,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017215,11,1,1,0,32,7catg5lpivcmpf4xhggh6d8rk,1,32.6,9.7,2023-02-06T21:15:14.090Z,2023-02-09T13:35:35Z,4017974005,140,40.9,4020285687,178,,4017974011,213,6.3,4017974003,56,Back,4017974009,212,8.7,4017974007,141,9.4,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017221,12,1,1,0,34,7catg5lpivcmpf4xhggh6d8rk,0,40.9,9.4,2023-02-06T21:15:15.389Z,2023-02-09T12:41:22Z,4020286385,178,,4017974021,56,Back,4017974027,212,7.8,4017974029,213,3.4,4017974023,140,33.8,4018045109,156,,4017974025,141,6.0,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505462083,1050,43,1,0,34,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-06T21:15:15.467Z,2023-02-09T12:41:25Z,4021062619,144,67,4020327903,233,830,,,,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505462081,830,43,1,0,34,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2023-02-06T21:15:15.468Z,2023-02-09T12:41:25Z,4021062613,144,67,4020327907,233,1050,,,,,,,,,,,,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017515,14,61,1,0,35,cgvbluoerzbzcr7aaxge3wkcv,0,59.8,93.8,2023-02-06T21:15:16.493Z,2023-02-08T19:35:34Z,4020286521,178,,4017975551,56,Left,,,,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505030803,489,1,1,0,35,7catg5lpivcmpf4xhggh6d8rk,1,43.4,6.6,2023-02-06T21:15:17.128Z,2023-02-08T19:35:37Z,4018045271,140,38.2,4018045273,141,5.6,4020286623,178,,4018045275,212,5.5,4018045277,213,3.3,4018045269,56,Back,,,,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017235,13,1,1,0,36,7catg5lpivcmpf4xhggh6d8rk,1,38.2,7.1,2023-02-06T21:15:17.973Z,2023-02-08T19:35:40Z,4020286659,178,,4017974107,212,9.4,4017974109,213,1.8,4017974103,140,36.6,4017974105,141,20.7,4017974101,56,Back,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017227,9,43,1,0,37,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2023-02-06T21:15:18.696Z,2023-02-06T21:15:41Z,4017974049,56,Left,4017974835,144,61,,,,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017265,14,1,1,0,38,7catg5lpivcmpf4xhggh6d8rk,1,33.9,29.6,2023-02-06T21:15:19.556Z,2023-02-08T19:35:43Z,4017974307,213,1.7,4020286773,178,,4017974305,212,44.7,4017974309,1,,4017974303,141,94.3,4017974297,196,,4017974299,56,Back,4017974301,140,26.5,8jfjglichcg0py57hhri5v0fd,M. Ugarte,4017974295,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017293,16,1,1,0,45,7catg5lpivcmpf4xhggh6d8rk,1,32.2,93.5,2023-02-06T21:15:26.893Z,2023-02-08T19:35:46Z,4017974429,212,9.1,4017974423,56,Back,4020286815,178,,4017974425,140,24.1,4017974427,141,88.6,4017974431,213,3.5,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017309,17,1,1,0,48,7catg5lpivcmpf4xhggh6d8rk,1,28.4,87,2023-02-06T21:15:29.741Z,2023-02-08T19:35:49Z,4017974505,141,67.7,4017974503,140,23.9,4017974509,213,4.4,4017974507,212,13.9,4017974501,56,Back,4020286873,178,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017331,18,1,1,0,50,7catg5lpivcmpf4xhggh6d8rk,1,24.1,64.2,2023-02-06T21:15:32.253Z,2023-02-08T19:35:52Z,4017974605,213,4.5,4017974603,212,21.0,4017974599,140,20.7,4017974597,56,Back,4017974601,141,33.8,4020286961,178,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017341,19,1,1,0,53,7catg5lpivcmpf4xhggh6d8rk,0,20.3,27.8,2023-02-06T21:15:35.065Z,2023-02-08T19:35:55Z,4017974655,213,5.1,4017974649,140,27.1,4017974653,212,20.9,4017974647,56,Back,4017974651,141,0.0,4020287021,178,,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017393,11,5,1,0,54,cgvbluoerzbzcr7aaxge3wkcv,1,67.1,101.2,2023-02-06T21:15:36.231Z,2023-02-08T19:35:57Z,4017974893,56,Left,4017974895,347,,4017974897,233,20,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017343,20,5,1,0,54,7catg5lpivcmpf4xhggh6d8rk,0,32.9,-1.2,2023-02-06T21:15:36.231Z,2023-02-08T19:35:57Z,4017974657,56,Back,4017974903,233,11,4017974659,347,,,,,,,,,,,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017491,12,1,1,1,7,cgvbluoerzbzcr7aaxge3wkcv,1,66.3,100,2023-02-06T21:15:49.154Z,2023-02-08T19:36:01Z,4017975395,140,64.0,4017975391,107,,4017975399,212,9.7,4017975393,56,Left,4017975401,213,4.5,4017975397,141,87.6,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017497,13,1,1,1,8,cgvbluoerzbzcr7aaxge3wkcv,0,70.2,89,2023-02-06T21:15:50.005Z,2023-02-08T19:36:07Z,4018046991,140,70.9,4018046995,212,4.7,4018046993,141,95.8,4020287179,178,,4017975419,56,Left,4020287181,21,,4018046997,213,1.4,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017473,21,1,1,1,9,7catg5lpivcmpf4xhggh6d8rk,1,27.3,6.7,2023-02-06T21:15:50.621Z,2023-02-08T19:36:12Z,4017975321,141,2.6,4017975319,140,35.9,4017975317,56,Back,4017975325,213,6.0,4017975323,212,9.5,4020287323,178,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017477,22,49,1,1,9,7catg5lpivcmpf4xhggh6d8rk,1,34.2,2.1,2023-02-06T21:15:51.162Z,2023-02-08T19:36:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505031187,414,43,1,1,10,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2023-02-06T21:15:51.273Z,2023-02-07T14:06:23Z,4018047023,140,64.9,4018047029,213,3.9,4018847893,144,1,4018047021,56,Left,4018047025,141,92.1,4018047027,212,5.2,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017481,23,61,1,1,10,7catg5lpivcmpf4xhggh6d8rk,0,33.3,2.4,2023-02-06T21:15:52.063Z,2023-02-08T19:36:30Z,4017975341,56,Back,4020287617,178,,,,,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017543,15,5,1,1,11,cgvbluoerzbzcr7aaxge3wkcv,1,67.6,101.5,2023-02-06T21:15:52.701Z,2023-02-08T19:36:32Z,4017975695,347,,4017975693,56,Left,4017976293,233,24,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017487,24,5,1,1,11,7catg5lpivcmpf4xhggh6d8rk,0,32.4,-1.5,2023-02-06T21:15:52.701Z,2023-02-08T19:36:33Z,4017976327,233,15,4017975375,347,,4017975373,56,Back,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017563,16,1,1,1,25,cgvbluoerzbzcr7aaxge3wkcv,1,63.6,100,2023-02-06T21:16:06.702Z,2023-02-08T19:36:37Z,4017975807,56,Left,4017975805,107,,4017975811,141,91.4,4017975809,140,75.3,4017975813,212,14.0,4017975815,213,5.8,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017577,17,1,1,1,27,cgvbluoerzbzcr7aaxge3wkcv,1,75.3,91.4,2023-02-06T21:16:08.949Z,2023-02-08T19:36:46Z,4020287813,178,,4017975887,141,89.0,4017975891,213,3.5,4017975885,140,70.9,4017975889,212,4.9,4017975883,56,Left,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017585,18,1,1,1,29,cgvbluoerzbzcr7aaxge3wkcv,0,71.3,91.2,2023-02-06T21:16:11.065Z,2023-02-08T19:36:58Z,4020288039,178,,4017975947,286,,4017975931,56,Left,4017975943,233,25,4017975937,212,3.2,4017975941,236,,4017975935,141,91.4,4017975939,213,0.0,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,4017975933,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017579,25,74,1,1,29,7catg5lpivcmpf4xhggh6d8rk,1,13.7,4.4,2023-02-06T21:16:11.200Z,2023-02-08T19:37:00Z,4017975895,56,Back,4020288083,178,,4017975897,285,,4017975951,233,18,,,,,,,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017615,19,5,1,1,31,cgvbluoerzbzcr7aaxge3wkcv,1,81.6,101.3,2023-02-06T21:16:12.311Z,2023-02-08T19:37:04Z,4017976085,347,,4017976083,56,Left,4017976099,233,26,,,,,,,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017587,26,5,1,1,31,7catg5lpivcmpf4xhggh6d8rk,0,18.4,-1.3,2023-02-06T21:16:12.311Z,2023-02-08T19:37:04Z,4017976107,233,19,4017975957,347,,4017975953,56,Back,,,,,,,,,,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017681,20,1,1,1,42,cgvbluoerzbzcr7aaxge3wkcv,1,87.1,100,2023-02-06T21:16:23.597Z,2023-02-08T19:38:07Z,4017976443,213,3.7,4017976437,140,74.8,4017976441,212,15.0,4017976435,56,Left,4017976433,107,,4017976439,141,89.6,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017689,21,1,1,1,43,cgvbluoerzbzcr7aaxge3wkcv,0,74.8,89.6,2023-02-06T21:16:24.542Z,2023-02-08T19:38:12Z,4017976479,212,15.0,4017976467,155,,4017976475,140,88.5,4017976477,141,83.4,4020289597,178,,4017976471,56,Left,4017976481,213,6.0,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017685,27,8,1,1,44,7catg5lpivcmpf4xhggh6d8rk,1,14.1,15.9,2023-02-06T21:16:25.770Z,2023-02-08T19:38:19Z,4017976455,56,Back,4018849319,384,,4020289683,178,,,,,,,,,,,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017703,28,49,1,1,45,7catg5lpivcmpf4xhggh6d8rk,1,12.2,13.6,2023-02-06T21:16:26.679Z,2023-02-08T19:38:23Z,,,,,,,,,,,,,,,,,,,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017725,29,1,1,1,45,7catg5lpivcmpf4xhggh6d8rk,0,12.2,13.6,2023-02-06T21:16:26.768Z,2023-02-08T19:38:27Z,4017976665,140,31.7,4017976663,56,Back,4017976669,212,26.5,4017976673,1,,4020289841,178,,4017976667,141,38.4,4017976661,157,,4017976671,213,0.7,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017733,22,1,1,1,47,cgvbluoerzbzcr7aaxge3wkcv,0,64.7,60.8,2023-02-06T21:16:29.154Z,2023-02-08T19:38:33Z,4017976733,213,1.2,4020289937,178,,4017976725,56,Left,4017976723,3,,4017976729,141,84.6,4017976731,212,17.3,4017976727,140,70.5,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017745,30,1,1,1,49,7catg5lpivcmpf4xhggh6d8rk,1,24.3,15.2,2023-02-06T21:16:31.182Z,2023-02-08T19:38:37Z,4017976781,141,17.0,4020290031,388,,4017976777,56,Back,4017976783,212,10.0,4017976785,213,0.1,4017976779,140,33.8,4017976773,3,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505017769,31,1,1,1,51,7catg5lpivcmpf4xhggh6d8rk,1,33.8,17,2023-02-06T21:16:32.385Z,2023-02-08T19:38:40Z,4017976913,212,7.7,4017976915,213,0.9,4020290071,178,,4017976907,56,Back,4017976911,141,25.6,4017976909,140,38.6,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
